cell_id,Colaptes auratus,Colaptes auratus chrysocaulosus,Colaptes auratus gundlachi,Colaptes auratus auratus/luteus,Colaptes auratus [cafer Group],Colaptes auratus luteus x cafer
840d49bffffffff,9.0,0.0,0.0,7.0,0.0,0.0
840d49dffffffff,23.0,0.0,0.0,0.0,0.0,0.0
840d4a1ffffffff,14.0,0.0,0.0,7.0,0.0,0.0
840d4a7ffffffff,11.0,0.0,0.0,4.0,0.0,0.0
840d4a9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840d4abffffffff,3.0,0.0,0.0,3.0,0.0,0.0
840d4adffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840d4c1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840d4d5ffffffff,6.0,0.0,0.0,3.0,0.0,0.0
840d4e7ffffffff,12.0,0.0,0.0,3.0,0.0,0.0
840d521ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d527ffffffff,12.0,0.0,0.0,4.0,0.0,0.0
840d529ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d533ffffffff,4.0,0.0,0.0,2.0,0.0,0.0
840d535ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840d537ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840d563ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d585ffffffff,117.0,0.0,0.0,12.0,0.0,0.0
840d58dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840d593ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840d595ffffffff,24.0,0.0,0.0,13.0,0.0,0.0
840d59bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840d5a5ffffffff,14.0,0.0,0.0,10.0,0.0,0.0
840d5a9ffffffff,206.0,0.0,0.0,38.0,0.0,0.0
840d5abffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d5adffffffff,5.0,0.0,0.0,2.0,0.0,0.0
840d5b9ffffffff,12.0,0.0,0.0,5.0,0.0,0.0
840d5bbffffffff,9.0,0.0,0.0,0.0,0.0,0.0
840d5c1ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
840d5cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d5e3ffffffff,16.0,0.0,0.0,6.0,0.0,0.0
840d5e5ffffffff,5.0,0.0,0.0,2.0,0.0,0.0
840d5e7ffffffff,21.0,0.0,0.0,6.0,0.0,0.0
840d5ebffffffff,4.0,0.0,0.0,2.0,0.0,0.0
840d619ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840d61bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840d6c5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840d6cdffffffff,1.0,0.0,0.0,1.0,0.0,0.0
840e453ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840e45bffffffff,13.0,0.0,0.0,0.0,0.0,0.0
840e481ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
840e487ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e48dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840e491ffffffff,123.0,0.0,0.0,0.0,0.0,0.0
840e493ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
840e495ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840e497ffffffff,268.0,0.0,0.0,0.0,0.0,0.0
840e499ffffffff,32.0,0.0,0.0,0.0,0.0,0.0
840e49bffffffff,187.0,0.0,0.0,0.0,0.0,0.0
840e49dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840e4a1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840e4a3ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
840e4a5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840e4a7ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
840e4a9ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
840e4abffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e4b1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840e4b3ffffffff,43.0,0.0,0.0,0.0,0.0,0.0
840e4bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e4c3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840e4c5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840e4cdffffffff,7.0,0.0,0.0,0.0,0.0,0.0
840e4d1ffffffff,39.0,0.0,0.0,0.0,0.0,0.0
840e4d3ffffffff,46.0,0.0,0.0,0.0,0.0,0.0
840e4d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e4dbffffffff,235.0,0.0,0.0,0.0,0.0,0.0
840e4e7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840e515ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e51dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e523ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
840e531ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840e535ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
840e539ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e53dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840e583ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
840e59bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
840e59dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840e5a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e5abffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e5adffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840e5b3ffffffff,39.0,0.0,0.0,0.0,0.0,0.0
840e5b7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
840e5b9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840e5bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e63dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e6b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e6b3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840e6b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e6e7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840e805ffffffff,440.0,0.0,0.0,0.0,0.0,0.0
840e807ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
840e835ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e83bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840e891ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840e897ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840e89bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840e8d3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840e8e1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840e8e9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840e911ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e963ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
840e98bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840e9a1ffffffff,4.0,0.0,0.0,2.0,0.0,0.0
840e9a7ffffffff,10.0,0.0,0.0,7.0,0.0,0.0
840e9d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ec0bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840ec15ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840ec21ffffffff,23.0,0.0,0.0,0.0,0.0,0.0
840ec29ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
840ec2dffffffff,12.0,0.0,0.0,0.0,0.0,0.0
840ec3bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840ec81ffffffff,27.0,0.0,0.0,7.0,0.0,0.0
840ec85ffffffff,17.0,0.0,0.0,2.0,0.0,0.0
840ec8dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840ec91ffffffff,22.0,0.0,0.0,0.0,0.0,0.0
840ec93ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840ec95ffffffff,74.0,0.0,0.0,1.0,0.0,0.0
840ec97ffffffff,42.0,0.0,0.0,2.0,0.0,0.0
840ec99ffffffff,14.0,0.0,0.0,14.0,0.0,0.0
840ec9bffffffff,14.0,0.0,0.0,3.0,0.0,0.0
840ec9dffffffff,30.0,0.0,0.0,11.0,0.0,0.0
840eca1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840eca5ffffffff,7.0,0.0,0.0,1.0,0.0,0.0
840eca7ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
840ecabffffffff,22.0,0.0,0.0,2.0,0.0,0.0
840ecb3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ecb9ffffffff,52.0,0.0,0.0,0.0,0.0,0.0
840ecbbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ecbdffffffff,38.0,0.0,0.0,5.0,0.0,0.0
840ecc1ffffffff,82.0,0.0,0.0,23.0,0.0,0.0
840ecc7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ecc9ffffffff,84.0,0.0,0.0,4.0,0.0,0.0
840ecd1ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
840ecd7ffffffff,59.0,0.0,0.0,46.0,0.0,0.0
840ed45ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840ed4dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840ed55ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840ed5dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840ed81ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840ed85ffffffff,5.0,0.0,0.0,2.0,0.0,0.0
840ed87ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
840ed91ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
840ed95ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840ed99ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840ed9bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840edabffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840edb3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840edb9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
840edbbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840edbdffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840ede1ffffffff,3.0,0.0,0.0,1.0,0.0,0.0
840ede5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840ee13ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840ee17ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ee87ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ee89ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840ee8bffffffff,8.0,0.0,0.0,0.0,0.0,0.0
840ee9dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840eea7ffffffff,629.0,0.0,0.0,0.0,0.0,0.0
840eeb5ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
840eeb9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840eebdffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840eec7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840eec9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840eecdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840eed1ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
840eed3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840eed5ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
840eee3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840eeebffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840ef07ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
840ef25ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
840ef2dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ef39ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
840f5a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84120a1ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
84120a5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84120b3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84120b7ffffffff,18.0,0.0,0.0,3.0,0.0,0.0
8412115ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412133ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841213bffffffff,12.0,0.0,0.0,4.0,0.0,0.0
8412143ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8412145ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412147ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8412151ffffffff,9.0,0.0,0.0,3.0,0.0,0.0
8412159ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841215dffffffff,6.0,0.0,0.0,3.0,0.0,0.0
8412169ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412181ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8412185ffffffff,29.0,0.0,0.0,5.0,1.0,0.0
8412187ffffffff,29.0,0.0,0.0,10.0,4.0,0.0
841218bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841218dffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8412197ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8412199ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841219dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84121a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84121a3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84121a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84121a7ffffffff,24.0,0.0,0.0,4.0,0.0,0.0
84121a9ffffffff,35.0,0.0,0.0,0.0,0.0,0.0
84121abffffffff,33.0,0.0,0.0,10.0,3.0,0.0
84121adffffffff,3.0,0.0,0.0,0.0,1.0,0.0
84121b1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84121b3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84121b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84121bbffffffff,35.0,0.0,0.0,3.0,0.0,0.0
84121bdffffffff,20.0,0.0,0.0,3.0,1.0,0.0
84121e1ffffffff,7.0,0.0,0.0,3.0,0.0,0.0
84121e3ffffffff,89.0,0.0,0.0,15.0,0.0,0.0
84121e7ffffffff,8.0,0.0,0.0,0.0,4.0,0.0
84121ebffffffff,4.0,0.0,0.0,2.0,0.0,0.0
84121edffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841221dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412221ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841223bffffffff,4.0,0.0,0.0,4.0,0.0,0.0
8412251ffffffff,4.0,0.0,0.0,4.0,0.0,0.0
8412253ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
841225bffffffff,3.0,0.0,0.0,1.0,0.0,0.0
8412265ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412291ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412299ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84122b1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84122c7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84122e9ffffffff,4.0,0.0,0.0,2.0,0.0,0.0
8412301ffffffff,4.0,0.0,0.0,4.0,0.0,0.0
8412303ffffffff,3.0,0.0,0.0,2.0,0.0,0.0
8412307ffffffff,6.0,0.0,0.0,2.0,0.0,0.0
8412309ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841230bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841232bffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8412337ffffffff,5.0,0.0,0.0,5.0,0.0,0.0
8412339ffffffff,10.0,0.0,0.0,9.0,0.0,0.0
841233dffffffff,29.0,0.0,0.0,29.0,0.0,0.0
8412401ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841241dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412433ffffffff,17.0,0.0,0.0,1.0,0.0,0.0
8412437ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8412445ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
841244bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841244dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412453ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841246bffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8412485ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84124a7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84124a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84124adffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84124b5ffffffff,13.0,0.0,0.0,1.0,0.0,0.0
84124b7ffffffff,39.0,0.0,0.0,11.0,0.0,0.0
84124bdffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84124d1ffffffff,7.0,0.0,0.0,2.0,0.0,0.0
84124d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84124dbffffffff,9.0,0.0,0.0,4.0,0.0,0.0
84124e5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84124e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412501ffffffff,11.0,0.0,0.0,4.0,0.0,0.0
8412503ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412505ffffffff,91.0,0.0,0.0,15.0,0.0,0.0
8412507ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8412509ffffffff,16.0,0.0,0.0,12.0,0.0,0.0
841250bffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8412511ffffffff,28.0,0.0,0.0,0.0,0.0,0.0
8412515ffffffff,255.0,0.0,0.0,79.0,0.0,0.0
8412517ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841251dffffffff,55.0,0.0,0.0,2.0,0.0,0.0
8412521ffffffff,11.0,0.0,0.0,3.0,0.0,0.0
8412523ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8412525ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8412527ffffffff,54.0,0.0,0.0,8.0,0.0,0.0
8412529ffffffff,7.0,0.0,0.0,2.0,0.0,0.0
841252bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841252dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412531ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412535ffffffff,68.0,0.0,0.0,5.0,0.0,0.0
8412537ffffffff,8.0,0.0,0.0,0.0,2.0,0.0
8412539ffffffff,42.0,0.0,0.0,28.0,0.0,0.0
841253bffffffff,21.0,0.0,0.0,6.0,0.0,0.0
841253dffffffff,14.0,0.0,0.0,2.0,0.0,0.0
8412543ffffffff,40.0,0.0,0.0,28.0,0.0,0.0
8412545ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412549ffffffff,296.0,0.0,0.0,90.0,0.0,0.0
841254bffffffff,52.0,0.0,0.0,39.0,0.0,0.0
8412555ffffffff,77.0,0.0,0.0,59.0,0.0,0.0
841255dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412561ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412565ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8412567ffffffff,5.0,0.0,0.0,3.0,0.0,0.0
8412569ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841256dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412581ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
841258dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412591ffffffff,671.0,0.0,0.0,276.0,0.0,7.0
8412593ffffffff,31.0,0.0,0.0,7.0,0.0,0.0
8412595ffffffff,31.0,0.0,0.0,20.0,0.0,0.0
8412597ffffffff,252.0,0.0,0.0,75.0,1.0,0.0
8412599ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841259bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841259dffffffff,15.0,0.0,0.0,4.0,0.0,0.0
84125a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84125abffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84125adffffffff,13.0,0.0,0.0,2.0,0.0,0.0
84125b9ffffffff,7.0,0.0,0.0,4.0,0.0,0.0
84125bbffffffff,9.0,0.0,0.0,7.0,0.0,0.0
84125bdffffffff,3.0,0.0,0.0,1.0,0.0,0.0
84125c7ffffffff,4.0,0.0,0.0,2.0,0.0,0.0
84125d1ffffffff,8.0,0.0,0.0,2.0,0.0,0.0
84125d3ffffffff,18.0,0.0,0.0,4.0,0.0,0.0
84125d5ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84125d7ffffffff,24.0,0.0,0.0,6.0,0.0,0.0
84125d9ffffffff,62.0,0.0,0.0,14.0,0.0,0.0
84125dbffffffff,40.0,0.0,0.0,14.0,0.0,0.0
84125e1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84125e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84125e5ffffffff,11.0,0.0,0.0,2.0,0.0,0.0
84125edffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412601ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412603ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841260bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841261dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412633ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412639ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841263bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84126a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84126b1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84126e7ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8412721ffffffff,114.0,0.0,0.0,4.0,0.0,0.0
8412723ffffffff,223.0,0.0,0.0,50.0,0.0,2.0
8412727ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8412729ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841272bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412753ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412759ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841275bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412769ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412801ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412805ffffffff,103.0,0.0,0.0,0.0,10.0,2.0
841280dffffffff,25.0,0.0,0.0,0.0,1.0,0.0
8412819ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841281dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412821ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412823ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841282dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412841ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412843ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412845ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
