cell_id,Dryobates villosus,Dryobates villosus [villosus Group],Dryobates villosus [harrisi Group],Dryobates villosus orius/icastus,Dryobates villosus jardinii/sanctorum,Dryobates villosus extimus
821297fffffffff,120.0,0.0,2.0,0.0,0.0,0.0
82129ffffffffff,135.0,0.0,14.0,0.0,0.0,0.0
8212a7fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8212affffffffff,1272.0,0.0,0.0,0.0,0.0,0.0
8212b7fffffffff,341.0,0.0,0.0,0.0,0.0,0.0
8212c7fffffffff,1120.0,0.0,0.0,2.0,0.0,0.0
8212cffffffffff,11083.0,0.0,0.0,31.0,0.0,0.0
8212d7fffffffff,1941.0,0.0,0.0,2.0,0.0,0.0
8212dffffffffff,4542.0,0.0,0.0,101.0,0.0,0.0
8212e7fffffffff,809.0,0.0,0.0,0.0,0.0,0.0
8212effffffffff,2522.0,0.0,0.0,0.0,0.0,0.0
8212f7fffffffff,643.0,0.0,0.0,0.0,0.0,0.0
821317fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
821357fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
821387fffffffff,1531.0,0.0,0.0,0.0,0.0,0.0
82138ffffffffff,128.0,0.0,0.0,0.0,0.0,0.0
821397fffffffff,133.0,0.0,0.0,0.0,0.0,0.0
82139ffffffffff,555.0,0.0,0.0,0.0,0.0,0.0
8213a7fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8213affffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8213b7fffffffff,357.0,0.0,0.0,0.0,0.0,0.0
821aa7fffffffff,329.0,0.0,0.0,0.0,0.0,0.0
821b87fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
821b8ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0
821b97fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
821b9ffffffffff,211.0,0.0,0.0,0.0,0.0,0.0
821bb7fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
821d27fffffffff,35.0,0.0,0.0,0.0,0.0,0.0
822607fffffffff,1608.0,166.0,0.0,0.0,0.0,0.0
82260ffffffffff,3239.0,226.0,0.0,0.0,0.0,0.0
822617fffffffff,789.0,8.0,0.0,0.0,0.0,0.0
82261ffffffffff,317.0,40.0,0.0,0.0,0.0,0.0
822627fffffffff,11449.0,577.0,0.0,0.0,0.0,0.0
82262ffffffffff,13708.0,327.0,0.0,0.0,0.0,0.0
822637fffffffff,1199.0,166.0,0.0,0.0,0.0,0.0
822647fffffffff,6936.0,812.0,0.0,0.0,0.0,0.0
82264ffffffffff,4800.0,46.0,0.0,0.0,0.0,0.0
822657fffffffff,8340.0,298.0,0.0,0.0,0.0,0.0
82265ffffffffff,2560.0,42.0,0.0,0.0,0.0,0.0
822667fffffffff,25225.0,1965.0,0.0,0.0,0.0,0.0
82266ffffffffff,8394.0,1178.0,0.0,0.0,0.0,0.0
822677fffffffff,2766.0,92.0,0.0,0.0,0.0,0.0
822687fffffffff,10445.0,7.0,0.0,2329.0,0.0,0.0
82268ffffffffff,12026.0,84.0,0.0,3470.0,0.0,0.0
822697fffffffff,2570.0,0.0,0.0,821.0,0.0,0.0
82269ffffffffff,3784.0,0.0,0.0,610.0,0.0,0.0
8226a7fffffffff,826.0,7.0,0.0,26.0,0.0,0.0
8226affffffffff,2677.0,690.0,0.0,8.0,0.0,0.0
8226b7fffffffff,819.0,0.0,0.0,101.0,0.0,0.0
8226c7fffffffff,1235.0,11.0,0.0,0.0,0.0,0.0
8226cffffffffff,1176.0,0.0,0.0,0.0,0.0,0.0
8226d7fffffffff,437.0,18.0,0.0,10.0,0.0,0.0
8226dffffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8226e7fffffffff,4011.0,141.0,0.0,0.0,0.0,0.0
8226effffffffff,2377.0,16.0,0.0,0.0,0.0,0.0
8226f7fffffffff,1549.0,216.0,0.0,0.0,0.0,0.0
822707fffffffff,4988.0,0.0,0.0,0.0,0.0,0.0
82270ffffffffff,13919.0,1656.0,0.0,0.0,0.0,0.0
822717fffffffff,979.0,0.0,0.0,0.0,0.0,0.0
82271ffffffffff,2226.0,187.0,0.0,0.0,0.0,0.0
822727fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
82272ffffffffff,98.0,1.0,0.0,0.0,0.0,0.0
822737fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
822747fffffffff,14880.0,286.0,0.0,0.0,0.0,0.0
82274ffffffffff,32363.0,99.0,0.0,0.0,0.0,0.0
822757fffffffff,19589.0,2534.0,0.0,0.0,0.0,0.0
82275ffffffffff,34660.0,1153.0,0.0,0.0,0.0,0.0
822767fffffffff,4609.0,236.0,0.0,0.0,0.0,0.0
82276ffffffffff,6804.0,354.0,0.0,0.0,0.0,0.0
822777fffffffff,2212.0,99.0,0.0,0.0,0.0,0.0
822787fffffffff,276.0,1.0,0.0,0.0,0.0,0.0
82278ffffffffff,666.0,31.0,0.0,0.0,0.0,0.0
822797fffffffff,1503.0,0.0,0.0,0.0,0.0,0.0
82279ffffffffff,553.0,0.0,0.0,18.0,0.0,0.0
8227a7fffffffff,698.0,0.0,0.0,0.0,0.0,0.0
8227affffffffff,1272.0,145.0,0.0,0.0,0.0,0.0
8227b7fffffffff,257.0,0.0,0.0,0.0,0.0,0.0
822807fffffffff,3875.0,0.0,472.0,0.0,0.0,0.0
822817fffffffff,5580.0,0.0,3.0,6.0,0.0,0.0
82281ffffffffff,5266.0,0.0,612.0,0.0,0.0,0.0
822837fffffffff,36080.0,0.0,1840.0,0.0,0.0,0.0
822887fffffffff,3000.0,0.0,0.0,30.0,0.0,0.0
82288ffffffffff,2168.0,0.0,0.0,22.0,0.0,0.0
822897fffffffff,2052.0,0.0,0.0,52.0,0.0,0.0
82289ffffffffff,2415.0,0.0,0.0,90.0,0.0,0.0
8228a7fffffffff,93.0,0.0,0.0,0.0,0.0,0.0
8228affffffffff,6003.0,0.0,33.0,6.0,0.0,0.0
8228b7fffffffff,1756.0,0.0,0.0,78.0,0.0,0.0
8228c7fffffffff,1725.0,0.0,283.0,0.0,0.0,0.0
8228cffffffffff,9.0,0.0,6.0,0.0,0.0,0.0
8228d7fffffffff,24252.0,0.0,2989.0,70.0,0.0,0.0
8228dffffffffff,7050.0,0.0,884.0,0.0,0.0,0.0
8228f7fffffffff,15238.0,0.0,662.0,35.0,0.0,0.0
822917fffffffff,1747.0,0.0,0.0,0.0,0.0,0.0
82291ffffffffff,2988.0,0.0,1548.0,0.0,0.0,0.0
822987fffffffff,613.0,0.0,0.0,0.0,0.0,0.0
82298ffffffffff,9185.0,0.0,102.0,31.0,0.0,0.0
822997fffffffff,2289.0,0.0,0.0,177.0,0.0,0.0
82299ffffffffff,510.0,0.0,0.0,75.0,0.0,0.0
8229a7fffffffff,6785.0,0.0,60.0,0.0,0.0,0.0
8229affffffffff,10137.0,0.0,282.0,0.0,0.0,0.0
8229b7fffffffff,2562.0,0.0,0.0,169.0,0.0,0.0
822a07fffffffff,91.0,13.0,0.0,0.0,0.0,0.0
822a17fffffffff,65619.0,4511.0,0.0,0.0,0.0,0.0
822a37fffffffff,75617.0,10300.0,0.0,0.0,0.0,0.0
822a87fffffffff,17997.0,1034.0,0.0,0.0,0.0,0.0
822a8ffffffffff,18625.0,1062.0,0.0,0.0,0.0,0.0
822a97fffffffff,22795.0,1395.0,0.0,0.0,0.0,0.0
822a9ffffffffff,3140.0,243.0,0.0,0.0,0.0,0.0
822aa7fffffffff,39599.0,11325.0,0.0,0.0,0.0,0.0
822aaffffffffff,68830.0,5687.0,0.0,0.0,0.0,0.0
822ab7fffffffff,35533.0,1154.0,0.0,0.0,0.0,0.0
822ad7fffffffff,2118.0,93.0,0.0,0.0,0.0,0.0
822af7fffffffff,4676.0,165.0,0.0,0.0,0.0,0.0
822b07fffffffff,5587.0,0.0,0.0,0.0,0.0,0.0
822b0ffffffffff,7801.0,0.0,0.0,0.0,0.0,0.0
822b17fffffffff,10713.0,20.0,0.0,0.0,0.0,0.0
822b1ffffffffff,12040.0,62.0,0.0,0.0,0.0,0.0
822b27fffffffff,462.0,0.0,0.0,0.0,0.0,0.0
822b2ffffffffff,619.0,0.0,0.0,0.0,0.0,0.0
822b37fffffffff,1601.0,0.0,0.0,0.0,0.0,0.0
822b87fffffffff,35939.0,2009.0,0.0,0.0,0.0,0.0
822b8ffffffffff,62323.0,5515.0,0.0,0.0,0.0,0.0
822b97fffffffff,6815.0,348.0,0.0,0.0,0.0,0.0
822b9ffffffffff,70154.0,6673.0,0.0,0.0,0.0,0.0
822ba7fffffffff,8316.0,0.0,0.0,0.0,0.0,0.0
822baffffffffff,80425.0,247.0,0.0,0.0,0.0,0.0
822bb7fffffffff,2412.0,0.0,0.0,0.0,0.0,0.0
824417fffffffff,330.0,36.0,0.0,0.0,0.0,0.0
82441ffffffffff,24.0,0.0,0.0,0.0,0.0,0.0
824447fffffffff,2285.0,0.0,0.0,0.0,0.0,0.0
82444ffffffffff,1262.0,9.0,0.0,0.0,0.0,0.0
824457fffffffff,403.0,6.0,0.0,0.0,0.0,0.0
82445ffffffffff,792.0,0.0,0.0,0.0,0.0,0.0
824467fffffffff,494.0,0.0,0.0,0.0,0.0,0.0
82446ffffffffff,683.0,0.0,0.0,0.0,0.0,0.0
824477fffffffff,163.0,0.0,0.0,0.0,0.0,0.0
824487fffffffff,1021.0,0.0,0.0,0.0,0.0,0.0
8244a7fffffffff,39.0,0.0,0.0,0.0,0.0,0.0
8244affffffffff,322.0,20.0,0.0,0.0,0.0,0.0
8244b7fffffffff,412.0,0.0,0.0,0.0,0.0,0.0
8244c7fffffffff,7366.0,1022.0,0.0,0.0,0.0,0.0
8244cffffffffff,6985.0,306.0,0.0,0.0,0.0,0.0
8244d7fffffffff,616.0,12.0,0.0,0.0,0.0,0.0
8244dffffffffff,8946.0,544.0,0.0,0.0,0.0,0.0
8244e7fffffffff,170.0,2.0,0.0,0.0,0.0,0.0
8244effffffffff,1036.0,22.0,0.0,0.0,0.0,0.0
8244f7fffffffff,48.0,0.0,0.0,0.0,0.0,0.0
824527fffffffff,470.0,0.0,0.0,0.0,29.0,0.0
824537fffffffff,48.0,0.0,0.0,0.0,0.0,0.0
824807fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
82480ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0
824817fffffffff,117.0,0.0,0.0,0.0,0.0,0.0
82481ffffffffff,47.0,0.0,0.0,0.0,0.0,0.0
824837fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
82485ffffffffff,276.0,0.0,0.0,0.0,0.0,0.0
82489ffffffffff,54.0,0.0,0.0,0.0,0.0,0.0
8248a7fffffffff,324.0,0.0,0.0,0.0,0.0,0.0
8248c7fffffffff,9144.0,0.0,0.0,1418.0,0.0,0.0
8248cffffffffff,6602.0,0.0,0.0,742.0,0.0,0.0
8248d7fffffffff,736.0,0.0,0.0,165.0,0.0,0.0
8248dffffffffff,12830.0,0.0,0.0,1038.0,0.0,0.0
8248e7fffffffff,161.0,0.0,0.0,0.0,0.0,0.0
8248effffffffff,6906.0,0.0,0.0,1521.0,0.0,0.0
824987fffffffff,332.0,0.0,0.0,0.0,28.0,0.0
82498ffffffffff,21.0,0.0,0.0,0.0,0.0,0.0
824997fffffffff,814.0,0.0,0.0,0.0,86.0,0.0
82499ffffffffff,49.0,0.0,0.0,0.0,0.0,0.0
8249affffffffff,154.0,0.0,0.0,0.0,0.0,0.0
8249b7fffffffff,160.0,0.0,0.0,0.0,0.0,0.0
8266a7fffffffff,13.0,0.0,0.0,0.0,0.0,2.0
8266b7fffffffff,6303.0,0.0,0.0,0.0,0.0,486.0
82679ffffffffff,30.0,0.0,0.0,0.0,0.0,0.0
826d07fffffffff,25.0,0.0,0.0,0.0,2.0,0.0
826d17fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
826d27fffffffff,447.0,0.0,0.0,0.0,170.0,0.0
826d2ffffffffff,3654.0,0.0,0.0,0.0,1449.0,0.0
826d37fffffffff,1338.0,0.0,0.0,0.0,299.0,0.0
826d67fffffffff,663.0,0.0,0.0,0.0,20.0,0.0
826d6ffffffffff,1314.0,0.0,0.0,0.0,0.0,0.0
