cell_id,Spinus pinus,Spinus pinus pinus/macropterus,Spinus pinus perplexus,Spinus pinus (green morph)
8412d1bffffffff,5.0,0.0,0.0,0.0
8412d1dffffffff,24.0,0.0,0.0,0.0
8412d21ffffffff,4.0,0.0,0.0,0.0
8412d23ffffffff,16.0,0.0,0.0,0.0
8412d25ffffffff,24.0,0.0,0.0,0.0
8412d27ffffffff,120.0,0.0,0.0,0.0
8412d29ffffffff,52.0,0.0,0.0,0.0
8412d2bffffffff,6.0,0.0,0.0,0.0
8412d2dffffffff,62.0,0.0,0.0,0.0
8412d31ffffffff,6.0,0.0,0.0,0.0
8412d33ffffffff,345.0,0.0,0.0,0.0
8412d35ffffffff,106.0,0.0,0.0,0.0
8412d37ffffffff,98.0,0.0,0.0,0.0
8412d39ffffffff,26.0,0.0,0.0,0.0
8412d3bffffffff,612.0,0.0,0.0,0.0
8412d3dffffffff,127.0,0.0,0.0,0.0
8412d41ffffffff,81.0,0.0,0.0,0.0
8412d43ffffffff,5.0,0.0,0.0,0.0
8412d45ffffffff,10.0,0.0,0.0,0.0
8412d47ffffffff,22.0,0.0,0.0,0.0
8412d49ffffffff,2.0,0.0,0.0,0.0
8412d4bffffffff,14.0,0.0,0.0,0.0
8412d4dffffffff,29.0,0.0,0.0,0.0
8412d53ffffffff,9.0,0.0,0.0,0.0
8412d55ffffffff,4.0,0.0,0.0,0.0
8412d57ffffffff,67.0,0.0,0.0,0.0
8412d59ffffffff,7.0,0.0,0.0,0.0
8412d5dffffffff,41.0,0.0,0.0,0.0
8412d61ffffffff,11.0,0.0,0.0,0.0
8412d63ffffffff,480.0,0.0,0.0,0.0
8412d65ffffffff,22.0,0.0,0.0,0.0
8412d67ffffffff,164.0,0.0,0.0,0.0
8412d69ffffffff,41.0,0.0,0.0,0.0
8412d6bffffffff,89.0,0.0,0.0,0.0
8412d81ffffffff,264.0,0.0,0.0,0.0
8412d83ffffffff,123.0,0.0,0.0,0.0
8412d85ffffffff,61.0,0.0,0.0,0.0
8412d87ffffffff,166.0,0.0,0.0,0.0
8412d89ffffffff,367.0,0.0,0.0,0.0
8412d8bffffffff,357.0,0.0,0.0,0.0
8412d8dffffffff,170.0,0.0,0.0,0.0
8412d91ffffffff,96.0,0.0,0.0,0.0
8412d93ffffffff,54.0,0.0,0.0,0.0
8412d95ffffffff,385.0,0.0,0.0,0.0
8412d97ffffffff,55.0,0.0,0.0,0.0
8412d99ffffffff,74.0,0.0,0.0,0.0
8412d9bffffffff,31.0,0.0,0.0,0.0
8412d9dffffffff,440.0,0.0,0.0,0.0
8412da1ffffffff,88.0,0.0,0.0,0.0
8412da3ffffffff,18.0,0.0,0.0,0.0
8412da5ffffffff,197.0,0.0,0.0,0.0
8412da7ffffffff,34.0,0.0,0.0,0.0
8412da9ffffffff,108.0,0.0,0.0,0.0
8412dabffffffff,22.0,0.0,0.0,0.0
8412dadffffffff,223.0,0.0,0.0,0.0
8412db1ffffffff,426.0,0.0,0.0,0.0
8412db3ffffffff,165.0,0.0,0.0,0.0
8412db5ffffffff,22.0,0.0,0.0,0.0
8412db7ffffffff,173.0,0.0,0.0,0.0
8412db9ffffffff,128.0,0.0,0.0,0.0
8412dbbffffffff,53.0,0.0,0.0,0.0
8412dbdffffffff,25.0,0.0,0.0,0.0
8412dc1ffffffff,62.0,0.0,0.0,0.0
8412dc3ffffffff,955.0,0.0,0.0,0.0
8412dc5ffffffff,67.0,0.0,0.0,0.0
8412dc7ffffffff,109.0,0.0,0.0,0.0
8412dc9ffffffff,895.0,0.0,0.0,0.0
8412dcbffffffff,141.0,0.0,0.0,0.0
8412dcdffffffff,12.0,0.0,0.0,0.0
8412dd1ffffffff,27.0,0.0,0.0,0.0
8412dd3ffffffff,204.0,0.0,0.0,0.0
8412dd5ffffffff,55.0,0.0,0.0,0.0
8412dd7ffffffff,675.0,0.0,0.0,0.0
8412dd9ffffffff,107.0,0.0,0.0,0.0
8412ddbffffffff,3518.0,0.0,0.0,0.0
8412dddffffffff,101.0,0.0,0.0,0.0
8412de1ffffffff,52.0,0.0,0.0,0.0
8412de3ffffffff,150.0,0.0,0.0,0.0
8412de5ffffffff,1281.0,0.0,0.0,0.0
8412de7ffffffff,636.0,0.0,0.0,0.0
8412de9ffffffff,60.0,0.0,0.0,0.0
8412debffffffff,11.0,0.0,0.0,0.0
8412dedffffffff,233.0,0.0,0.0,0.0
8412e03ffffffff,5.0,0.0,0.0,0.0
8412e07ffffffff,2.0,0.0,0.0,0.0
8412e0bffffffff,2.0,0.0,0.0,0.0
8412e0dffffffff,2.0,0.0,0.0,0.0
8412e11ffffffff,20.0,0.0,0.0,0.0
8412e13ffffffff,913.0,0.0,0.0,0.0
8412e15ffffffff,25.0,0.0,0.0,0.0
8412e17ffffffff,107.0,0.0,0.0,0.0
8412e1bffffffff,15.0,0.0,0.0,0.0
8412e1dffffffff,4.0,0.0,0.0,0.0
8412e21ffffffff,11.0,0.0,0.0,0.0
8412e23ffffffff,4.0,0.0,0.0,0.0
8412e25ffffffff,31.0,0.0,0.0,0.0
8412e27ffffffff,83.0,0.0,0.0,0.0
8412e29ffffffff,2.0,0.0,0.0,0.0
8412e2bffffffff,8.0,0.0,0.0,0.0
8412e31ffffffff,4.0,0.0,0.0,0.0
8412e33ffffffff,6.0,0.0,0.0,0.0
8412e35ffffffff,4.0,0.0,0.0,0.0
8412e3bffffffff,7.0,0.0,0.0,0.0
8412e3dffffffff,25.0,0.0,0.0,0.0
8412e53ffffffff,9.0,0.0,0.0,0.0
8412e55ffffffff,3.0,0.0,0.0,0.0
8412e59ffffffff,10.0,0.0,0.0,0.0
8412e5bffffffff,12.0,0.0,0.0,0.0
8412e5dffffffff,4.0,0.0,0.0,0.0
8412e63ffffffff,3.0,0.0,0.0,0.0
8412e65ffffffff,5.0,0.0,0.0,0.0
8412e69ffffffff,2.0,0.0,0.0,0.0
8412e89ffffffff,9.0,0.0,0.0,0.0
8412e8dffffffff,7.0,0.0,0.0,0.0
8412ea1ffffffff,14.0,0.0,0.0,0.0
8412ea3ffffffff,9.0,0.0,0.0,0.0
8412ea5ffffffff,431.0,0.0,0.0,0.0
8412ea7ffffffff,343.0,0.0,0.0,0.0
8412ea9ffffffff,17.0,0.0,0.0,0.0
8412eabffffffff,1.0,0.0,0.0,0.0
8412eadffffffff,23.0,0.0,0.0,0.0
8412eb1ffffffff,8.0,0.0,0.0,0.0
8412eb3ffffffff,2.0,0.0,0.0,0.0
8412eb9ffffffff,2.0,0.0,0.0,0.0
8412ebbffffffff,7.0,0.0,0.0,0.0
8412ebdffffffff,25.0,0.0,0.0,0.0
8412ec1ffffffff,347.0,0.0,0.0,0.0
8412ec5ffffffff,51.0,0.0,0.0,0.0
8412ec7ffffffff,16.0,0.0,0.0,0.0
8412ec9ffffffff,95.0,0.0,0.0,0.0
8412ecbffffffff,1.0,0.0,0.0,0.0
8412ecdffffffff,228.0,0.0,0.0,0.0
8412ed3ffffffff,2.0,0.0,0.0,0.0
8412ed9ffffffff,1.0,0.0,0.0,0.0
8412ee1ffffffff,2.0,0.0,0.0,0.0
8412ee3ffffffff,88.0,0.0,0.0,0.0
8412ee5ffffffff,2.0,0.0,0.0,0.0
8412ee7ffffffff,6.0,0.0,0.0,0.0
8412ee9ffffffff,19.0,0.0,0.0,0.0
8412eebffffffff,5.0,0.0,0.0,0.0
8412eedffffffff,5.0,0.0,0.0,0.0
8412f01ffffffff,55.0,0.0,0.0,0.0
8412f03ffffffff,4.0,0.0,0.0,0.0
8412f05ffffffff,14.0,0.0,0.0,0.0
8412f0dffffffff,2.0,0.0,0.0,0.0
8412f11ffffffff,23.0,0.0,0.0,0.0
8412f13ffffffff,281.0,0.0,0.0,0.0
8412f15ffffffff,100.0,0.0,0.0,0.0
8412f17ffffffff,2.0,0.0,0.0,0.0
8412f19ffffffff,11.0,0.0,0.0,0.0
8412f1bffffffff,65.0,0.0,0.0,0.0
8412f21ffffffff,13.0,0.0,0.0,0.0
8412f25ffffffff,6.0,0.0,0.0,0.0
8412f27ffffffff,13.0,0.0,0.0,0.0
8412f29ffffffff,117.0,0.0,0.0,0.0
8412f2bffffffff,12.0,0.0,0.0,0.0
8412f2dffffffff,30.0,0.0,0.0,0.0
8412f33ffffffff,14.0,0.0,0.0,0.0
8412f37ffffffff,35.0,0.0,0.0,0.0
8412f3bffffffff,5.0,0.0,0.0,0.0
8412f43ffffffff,27.0,0.0,0.0,0.0
8412f45ffffffff,4.0,0.0,0.0,0.0
8412f47ffffffff,8.0,0.0,0.0,0.0
8412f49ffffffff,6.0,0.0,0.0,0.0
8412f4dffffffff,3.0,0.0,0.0,0.0
8412f51ffffffff,7.0,0.0,0.0,0.0
8412f61ffffffff,60.0,0.0,0.0,0.0
8412f63ffffffff,27.0,0.0,0.0,0.0
8412f65ffffffff,144.0,0.0,0.0,0.0
8412f67ffffffff,26.0,0.0,0.0,0.0
8412f69ffffffff,67.0,0.0,0.0,0.0
8412f6bffffffff,42.0,0.0,0.0,0.0
8412f6dffffffff,911.0,0.0,0.0,0.0
8413119ffffffff,2.0,0.0,0.0,0.0
8413529ffffffff,6.0,0.0,0.0,0.0
8413807ffffffff,18.0,0.0,0.0,0.0
8413821ffffffff,2.0,0.0,0.0,0.0
8413823ffffffff,4.0,0.0,0.0,0.0
8413825ffffffff,9.0,0.0,0.0,0.0
8413827ffffffff,4.0,0.0,0.0,0.0
8413829ffffffff,64.0,0.0,0.0,0.0
841382bffffffff,10.0,0.0,0.0,0.0
841382dffffffff,75.0,0.0,0.0,0.0
8413839ffffffff,6.0,0.0,0.0,0.0
841383bffffffff,5.0,0.0,0.0,0.0
841383dffffffff,1092.0,0.0,0.0,0.0
841384bffffffff,2.0,0.0,0.0,0.0
8413861ffffffff,38.0,0.0,0.0,0.0
8413865ffffffff,6.0,0.0,0.0,0.0
8413867ffffffff,980.0,0.0,0.0,0.0
8413885ffffffff,6.0,0.0,0.0,0.0
8413889ffffffff,5.0,0.0,0.0,0.0
841388dffffffff,2.0,0.0,0.0,0.0
8413893ffffffff,26.0,0.0,0.0,0.0
8413899ffffffff,9.0,0.0,0.0,0.0
841389bffffffff,46.0,0.0,0.0,0.0
841389dffffffff,1.0,0.0,0.0,0.0
84138a5ffffffff,24.0,0.0,0.0,0.0
84138a7ffffffff,6.0,0.0,0.0,0.0
84138a9ffffffff,7.0,0.0,0.0,0.0
84138adffffffff,15.0,0.0,0.0,0.0
84138c3ffffffff,6.0,0.0,0.0,0.0
84138c5ffffffff,11.0,0.0,0.0,0.0
84138c7ffffffff,338.0,0.0,0.0,0.0
84138d3ffffffff,15.0,0.0,0.0,0.0
84138d5ffffffff,10.0,0.0,0.0,0.0
84138d7ffffffff,2.0,0.0,0.0,0.0
84138edffffffff,12.0,0.0,0.0,0.0
8413909ffffffff,1.0,0.0,0.0,0.0
841390bffffffff,28.0,0.0,0.0,0.0
841390dffffffff,2.0,0.0,0.0,0.0
8413911ffffffff,53.0,0.0,0.0,0.0
8413917ffffffff,52.0,0.0,0.0,0.0
8413919ffffffff,53.0,0.0,0.0,0.0
841391dffffffff,33.0,0.0,0.0,0.0
8413931ffffffff,81.0,0.0,0.0,0.0
8413933ffffffff,136.0,0.0,0.0,0.0
8413937ffffffff,2.0,0.0,0.0,0.0
8413939ffffffff,5.0,0.0,0.0,0.0
841393bffffffff,3.0,0.0,0.0,0.0
8413943ffffffff,10.0,0.0,0.0,0.0
841394bffffffff,6.0,0.0,0.0,0.0
8413955ffffffff,28.0,0.0,0.0,0.0
8413959ffffffff,2.0,0.0,0.0,0.0
841395dffffffff,19.0,0.0,0.0,0.0
841396dffffffff,6.0,0.0,0.0,0.0
841398dffffffff,17.0,0.0,0.0,0.0
8413993ffffffff,8.0,0.0,0.0,0.0
8413995ffffffff,4.0,0.0,0.0,0.0
841399bffffffff,9.0,0.0,0.0,0.0
84139b7ffffffff,3.0,0.0,0.0,0.0
84139c5ffffffff,1.0,0.0,0.0,0.0
84139c9ffffffff,13.0,0.0,0.0,0.0
84139cdffffffff,8.0,0.0,0.0,0.0
84139e1ffffffff,591.0,0.0,0.0,0.0
84139e5ffffffff,2.0,0.0,0.0,0.0
84139edffffffff,964.0,0.0,0.0,0.0
8413a35ffffffff,11.0,0.0,0.0,0.0
8413a49ffffffff,2.0,0.0,0.0,0.0
8413a61ffffffff,5.0,0.0,0.0,0.0
8413a65ffffffff,3.0,0.0,0.0,0.0
8413a6bffffffff,2.0,0.0,0.0,0.0
8413b03ffffffff,3.0,0.0,0.0,0.0
8413b1dffffffff,2.0,0.0,0.0,0.0
8413b23ffffffff,32.0,0.0,0.0,0.0
8413b29ffffffff,1.0,0.0,0.0,0.0
8413b35ffffffff,51.0,0.0,0.0,0.0
8413b37ffffffff,1.0,0.0,0.0,0.0
8413b61ffffffff,2.0,0.0,0.0,0.0
841a849ffffffff,4.0,0.0,0.0,0.0
841aa01ffffffff,22.0,0.0,0.0,0.0
841aa05ffffffff,10.0,0.0,0.0,0.0
841aa07ffffffff,513.0,0.0,0.0,0.0
841aa0dffffffff,3.0,0.0,0.0,0.0
841aa21ffffffff,18.0,0.0,0.0,0.0
841aa23ffffffff,74.0,0.0,0.0,0.0
841aa27ffffffff,3.0,0.0,0.0,0.0
841aa29ffffffff,26.0,0.0,0.0,0.0
841aa2bffffffff,60.0,0.0,0.0,0.0
841aa35ffffffff,67.0,0.0,0.0,0.0
841aa3dffffffff,394.0,0.0,0.0,0.0
841aa45ffffffff,91.0,0.0,0.0,0.0
841aa47ffffffff,22.0,0.0,0.0,0.0
841aa4dffffffff,19.0,0.0,0.0,0.0
841aa63ffffffff,12.0,0.0,0.0,0.0
841aa67ffffffff,2.0,0.0,0.0,0.0
841aa69ffffffff,25.0,0.0,0.0,0.0
841aa6bffffffff,45.0,0.0,0.0,0.0
841ab0bffffffff,2.0,0.0,0.0,0.0
841ab55ffffffff,3.0,0.0,0.0,0.0
841ab5dffffffff,8.0,0.0,0.0,0.0
841b801ffffffff,6.0,0.0,0.0,0.0
841b80dffffffff,1.0,0.0,0.0,0.0
841b821ffffffff,2.0,0.0,0.0,0.0
841b823ffffffff,32.0,0.0,0.0,0.0
841b82bffffffff,6.0,0.0,0.0,0.0
841b831ffffffff,2.0,0.0,0.0,0.0
841b835ffffffff,10.0,0.0,0.0,0.0
841b839ffffffff,11.0,0.0,0.0,0.0
841b83bffffffff,1.0,0.0,0.0,0.0
841b845ffffffff,2.0,0.0,0.0,0.0
841b84dffffffff,2.0,0.0,0.0,0.0
841b915ffffffff,3.0,0.0,0.0,0.0
841b91dffffffff,3.0,0.0,0.0,0.0
841b921ffffffff,5.0,0.0,0.0,0.0
841b929ffffffff,3.0,0.0,0.0,0.0
841b92bffffffff,24.0,0.0,0.0,0.0
841b92dffffffff,22.0,0.0,0.0,0.0
841b955ffffffff,1.0,0.0,0.0,0.0
841b965ffffffff,2.0,0.0,0.0,0.0
841b985ffffffff,3.0,0.0,0.0,0.0
841b989ffffffff,2.0,0.0,0.0,0.0
841b98bffffffff,5.0,0.0,0.0,0.0
841b98dffffffff,11.0,0.0,0.0,0.0
841b993ffffffff,5.0,0.0,0.0,0.0
841b995ffffffff,4.0,0.0,0.0,0.0
841b999ffffffff,5.0,0.0,0.0,0.0
841b99bffffffff,2.0,0.0,0.0,0.0
841b9a5ffffffff,17.0,0.0,0.0,0.0
841b9a9ffffffff,48.0,0.0,0.0,0.0
841b9adffffffff,26.0,0.0,0.0,0.0
841b9b3ffffffff,2.0,0.0,0.0,0.0
841b9b7ffffffff,4.0,0.0,0.0,0.0
841b9c1ffffffff,2.0,0.0,0.0,0.0
841b9c5ffffffff,2.0,0.0,0.0,0.0
841b9c7ffffffff,2.0,0.0,0.0,0.0
841b9c9ffffffff,12.0,0.0,0.0,0.0
841b9cdffffffff,4.0,0.0,0.0,0.0
841b9d5ffffffff,1.0,0.0,0.0,0.0
841b9e1ffffffff,99.0,0.0,0.0,0.0
841b9e3ffffffff,66.0,0.0,0.0,0.0
841b9e7ffffffff,17.0,0.0,0.0,0.0
841b9ebffffffff,46.0,0.0,0.0,0.0
841bb07ffffffff,19.0,0.0,0.0,0.0
841d243ffffffff,76.0,0.0,0.0,0.0
841d24dffffffff,6.0,0.0,0.0,0.0
841d255ffffffff,3.0,0.0,0.0,0.0
8426009ffffffff,6.0,0.0,0.0,0.0
842600bffffffff,44.0,0.0,0.0,0.0
8426015ffffffff,61.0,0.0,0.0,0.0
8426017ffffffff,42.0,0.0,0.0,0.0
8426019ffffffff,4.0,0.0,0.0,0.0
842601dffffffff,6.0,0.0,0.0,0.0
8426021ffffffff,5.0,0.0,0.0,0.0
8426023ffffffff,1.0,1.0,0.0,0.0
8426027ffffffff,2.0,0.0,0.0,0.0
8426029ffffffff,2.0,0.0,0.0,0.0
8426031ffffffff,1.0,0.0,0.0,0.0
8426033ffffffff,29.0,0.0,0.0,0.0
8426039ffffffff,20.0,0.0,0.0,0.0
842603bffffffff,271.0,0.0,0.0,0.0
842603dffffffff,6.0,0.0,0.0,0.0
8426041ffffffff,12.0,0.0,0.0,0.0
8426043ffffffff,7.0,0.0,0.0,0.0
842604bffffffff,8.0,0.0,0.0,0.0
8426051ffffffff,16.0,0.0,0.0,0.0
8426055ffffffff,4.0,0.0,0.0,0.0
8426057ffffffff,2.0,0.0,0.0,0.0
8426059ffffffff,6.0,0.0,0.0,0.0
842605bffffffff,4.0,0.0,0.0,0.0
842605dffffffff,3.0,0.0,0.0,0.0
8426063ffffffff,3.0,0.0,0.0,0.0
8426065ffffffff,5.0,0.0,0.0,0.0
8426081ffffffff,2.0,0.0,0.0,0.0
8426085ffffffff,26.0,0.0,0.0,0.0
8426087ffffffff,3.0,0.0,0.0,0.0
842608dffffffff,14.0,0.0,0.0,0.0
84260a1ffffffff,93.0,0.0,0.0,0.0
84260a3ffffffff,1.0,0.0,0.0,0.0
84260a9ffffffff,24.0,0.0,0.0,0.0
84260abffffffff,1.0,0.0,0.0,0.0
84260adffffffff,22.0,0.0,0.0,0.0
84260b3ffffffff,9.0,0.0,0.0,0.0
84260b5ffffffff,9.0,0.0,0.0,0.0
84260b7ffffffff,1.0,0.0,0.0,0.0
84260b9ffffffff,31.0,0.0,0.0,0.0
84260bbffffffff,75.0,0.0,0.0,0.0
84260bdffffffff,1.0,0.0,0.0,0.0
84260cbffffffff,3.0,0.0,0.0,0.0
84260d9ffffffff,47.0,0.0,0.0,0.0
84260e1ffffffff,1.0,0.0,0.0,0.0
84260e3ffffffff,91.0,2.0,0.0,0.0
84260e7ffffffff,4.0,0.0,0.0,0.0
84260e9ffffffff,6.0,0.0,0.0,0.0
84260ebffffffff,4.0,0.0,0.0,0.0
84260edffffffff,2.0,0.0,0.0,0.0
8426107ffffffff,2.0,0.0,0.0,0.0
842610dffffffff,9.0,0.0,0.0,0.0
8426111ffffffff,4.0,0.0,0.0,0.0
8426115ffffffff,1.0,0.0,0.0,0.0
842611bffffffff,20.0,0.0,0.0,0.0
842611dffffffff,9.0,0.0,0.0,0.0
8426121ffffffff,8.0,0.0,0.0,0.0
8426123ffffffff,13.0,0.0,0.0,0.0
8426127ffffffff,47.0,0.0,0.0,0.0
842612bffffffff,20.0,1.0,0.0,0.0
8426133ffffffff,5.0,0.0,0.0,0.0
8426137ffffffff,4.0,0.0,0.0,0.0
842614bffffffff,26.0,0.0,0.0,0.0
8426159ffffffff,1.0,0.0,0.0,0.0
842615bffffffff,5.0,0.0,0.0,0.0
842615dffffffff,3.0,0.0,0.0,0.0
8426165ffffffff,90.0,0.0,0.0,0.0
8426167ffffffff,2.0,0.0,0.0,0.0
842616bffffffff,4.0,0.0,0.0,0.0
8426181ffffffff,4.0,0.0,0.0,0.0
8426183ffffffff,44.0,0.0,0.0,0.0
8426187ffffffff,1.0,0.0,0.0,0.0
8426189ffffffff,2.0,0.0,0.0,0.0
842618bffffffff,3.0,0.0,0.0,0.0
842618dffffffff,6.0,0.0,0.0,0.0
8426197ffffffff,2.0,0.0,0.0,0.0
8426199ffffffff,2.0,0.0,0.0,0.0
842619dffffffff,6.0,0.0,0.0,0.0
84261a1ffffffff,2.0,0.0,0.0,0.0
84261a7ffffffff,5.0,0.0,0.0,0.0
84261a9ffffffff,2.0,0.0,0.0,0.0
84261abffffffff,3.0,0.0,0.0,0.0
84261adffffffff,16.0,4.0,0.0,0.0
84261b1ffffffff,2.0,0.0,0.0,0.0
84261b3ffffffff,2.0,0.0,0.0,0.0
84261b9ffffffff,11.0,0.0,0.0,0.0
84261c5ffffffff,2.0,0.0,0.0,0.0
84261c7ffffffff,13.0,0.0,0.0,0.0
84261d3ffffffff,1.0,0.0,0.0,0.0
84261d7ffffffff,2.0,0.0,0.0,0.0
84261ddffffffff,2.0,0.0,0.0,0.0
84261e1ffffffff,1.0,0.0,0.0,0.0
84261e7ffffffff,13.0,0.0,0.0,0.0
84261e9ffffffff,5.0,0.0,0.0,0.0
84261edffffffff,2.0,0.0,0.0,0.0
8426201ffffffff,10.0,0.0,0.0,0.0
8426203ffffffff,6.0,0.0,0.0,0.0
8426205ffffffff,6.0,0.0,0.0,0.0
8426207ffffffff,3.0,0.0,0.0,0.0
8426209ffffffff,6.0,0.0,0.0,0.0
842620bffffffff,244.0,0.0,0.0,0.0
842620dffffffff,46.0,0.0,0.0,0.0
8426211ffffffff,10.0,0.0,0.0,0.0
8426213ffffffff,19.0,0.0,0.0,0.0
8426215ffffffff,23.0,0.0,0.0,0.0
8426217ffffffff,6.0,0.0,0.0,0.0
8426219ffffffff,53.0,0.0,0.0,0.0
842621bffffffff,68.0,0.0,0.0,0.0
842621dffffffff,27.0,0.0,0.0,0.0
8426221ffffffff,5.0,0.0,0.0,0.0
8426229ffffffff,2.0,0.0,0.0,0.0
842622bffffffff,8.0,0.0,0.0,0.0
842622dffffffff,8.0,0.0,0.0,0.0
8426231ffffffff,15.0,0.0,0.0,0.0
8426233ffffffff,20.0,0.0,0.0,0.0
8426235ffffffff,2.0,0.0,0.0,0.0
8426237ffffffff,9.0,0.0,0.0,0.0
8426239ffffffff,4.0,0.0,0.0,0.0
842623bffffffff,2.0,0.0,0.0,0.0
842623dffffffff,5.0,0.0,0.0,0.0
8426241ffffffff,18.0,0.0,0.0,0.0
8426243ffffffff,16.0,0.0,0.0,0.0
8426245ffffffff,192.0,0.0,0.0,0.0
8426247ffffffff,1.0,0.0,0.0,0.0
8426249ffffffff,1097.0,0.0,0.0,0.0
842624bffffffff,123.0,0.0,0.0,0.0
842624dffffffff,14.0,0.0,0.0,0.0
8426251ffffffff,22.0,0.0,0.0,0.0
8426253ffffffff,2.0,0.0,0.0,0.0
8426255ffffffff,20.0,0.0,0.0,0.0
8426257ffffffff,50.0,0.0,0.0,0.0
8426259ffffffff,28.0,0.0,0.0,0.0
842625bffffffff,8.0,0.0,0.0,0.0
842625dffffffff,22.0,0.0,0.0,0.0
8426261ffffffff,49.0,0.0,0.0,0.0
8426263ffffffff,19.0,0.0,0.0,0.0
8426265ffffffff,8.0,0.0,0.0,0.0
8426269ffffffff,169.0,0.0,0.0,0.0
842626bffffffff,35.0,0.0,0.0,0.0
842626dffffffff,88.0,0.0,0.0,0.0
8426281ffffffff,2.0,0.0,0.0,0.0
8426283ffffffff,14.0,0.0,0.0,0.0
8426289ffffffff,29.0,0.0,0.0,0.0
842628dffffffff,3.0,0.0,0.0,0.0
8426291ffffffff,30.0,0.0,0.0,0.0
8426293ffffffff,1.0,0.0,0.0,0.0
842629bffffffff,4.0,0.0,0.0,0.0
842629dffffffff,4.0,0.0,0.0,0.0
84262a5ffffffff,1.0,0.0,0.0,0.0
84262a7ffffffff,1.0,0.0,0.0,0.0
84262a9ffffffff,1.0,0.0,0.0,0.0
84262b3ffffffff,108.0,0.0,0.0,0.0
84262b7ffffffff,10.0,0.0,0.0,0.0
84262b9ffffffff,2.0,0.0,0.0,0.0
84262bbffffffff,4.0,0.0,0.0,0.0
84262c1ffffffff,202.0,0.0,0.0,0.0
84262c3ffffffff,20.0,0.0,0.0,0.0
84262c5ffffffff,7.0,0.0,0.0,0.0
84262c7ffffffff,27.0,0.0,0.0,0.0
84262c9ffffffff,108.0,0.0,0.0,0.0
84262cbffffffff,23.0,0.0,0.0,0.0
84262cdffffffff,424.0,0.0,0.0,0.0
84262d1ffffffff,2.0,0.0,0.0,0.0
84262d3ffffffff,3.0,0.0,0.0,0.0
84262d5ffffffff,6.0,0.0,0.0,0.0
84262d7ffffffff,4.0,0.0,0.0,0.0
84262d9ffffffff,20.0,0.0,0.0,0.0
84262dbffffffff,17.0,0.0,0.0,0.0
84262ddffffffff,56.0,0.0,0.0,0.0
84262e1ffffffff,12.0,0.0,0.0,0.0
84262e3ffffffff,7.0,0.0,0.0,0.0
84262e5ffffffff,9.0,0.0,0.0,0.0
84262e7ffffffff,8.0,0.0,0.0,0.0
84262e9ffffffff,18.0,0.0,0.0,0.0
84262ebffffffff,10.0,0.0,0.0,0.0
84262edffffffff,10.0,0.0,0.0,0.0
8426301ffffffff,5.0,0.0,0.0,0.0
8426305ffffffff,2.0,0.0,0.0,0.0
8426307ffffffff,3.0,0.0,0.0,0.0
8426309ffffffff,8.0,0.0,0.0,0.0
842630bffffffff,2.0,0.0,0.0,0.0
842630dffffffff,42.0,0.0,0.0,0.0
8426319ffffffff,3.0,0.0,0.0,0.0
842631dffffffff,18.0,0.0,0.0,0.0
8426329ffffffff,1.0,0.0,0.0,0.0
8426333ffffffff,5.0,0.0,0.0,0.0
8426335ffffffff,2.0,0.0,0.0,0.0
8426337ffffffff,94.0,0.0,0.0,0.0
8426341ffffffff,19.0,0.0,0.0,0.0
8426345ffffffff,2.0,0.0,0.0,0.0
8426347ffffffff,6.0,0.0,0.0,0.0
842634bffffffff,189.0,0.0,0.0,0.0
842634dffffffff,5.0,0.0,0.0,0.0
8426351ffffffff,11.0,0.0,0.0,0.0
8426357ffffffff,12.0,0.0,0.0,0.0
8426359ffffffff,24.0,0.0,0.0,0.0
842635bffffffff,2.0,0.0,0.0,0.0
842635dffffffff,4.0,0.0,0.0,0.0
8426361ffffffff,2.0,0.0,0.0,0.0
8426363ffffffff,18.0,0.0,0.0,0.0
8426365ffffffff,27.0,0.0,0.0,0.0
8426367ffffffff,6.0,0.0,0.0,0.0
8426369ffffffff,247.0,0.0,0.0,0.0
842636bffffffff,10.0,0.0,0.0,0.0
842636dffffffff,3.0,0.0,0.0,0.0
8426403ffffffff,5.0,0.0,0.0,0.0
8426405ffffffff,45.0,0.0,0.0,0.0
8426407ffffffff,2.0,0.0,0.0,0.0
8426409ffffffff,20.0,0.0,0.0,0.0
842640dffffffff,14.0,0.0,0.0,0.0
8426411ffffffff,38.0,0.0,0.0,0.0
8426413ffffffff,4.0,0.0,0.0,0.0
8426415ffffffff,101.0,0.0,0.0,0.0
8426417ffffffff,11.0,0.0,0.0,0.0
8426419ffffffff,2.0,0.0,0.0,0.0
842641bffffffff,10.0,0.0,0.0,0.0
842641dffffffff,8.0,0.0,0.0,0.0
8426423ffffffff,4.0,0.0,0.0,0.0
8426425ffffffff,1.0,0.0,0.0,0.0
8426429ffffffff,20.0,0.0,0.0,0.0
842642bffffffff,14.0,0.0,0.0,0.0
842642dffffffff,3.0,0.0,0.0,0.0
8426431ffffffff,14.0,0.0,0.0,0.0
8426433ffffffff,16.0,0.0,0.0,0.0
8426435ffffffff,1.0,0.0,0.0,0.0
8426437ffffffff,9.0,0.0,0.0,0.0
8426439ffffffff,12.0,0.0,0.0,0.0
842643bffffffff,16.0,0.0,0.0,0.0
842643dffffffff,9.0,0.0,0.0,0.0
842644bffffffff,2.0,0.0,0.0,0.0
842644dffffffff,22.0,0.0,0.0,0.0
8426455ffffffff,2.0,0.0,0.0,0.0
