cell_id,Alauda arvensis,Alauda arvensis [arvensis Group],Alauda arvensis [pekinensis Group],Alauda arvensis japonica/intermedia
8419407ffffffff,150.0,0.0,0.0,0.0
841940dffffffff,468.0,50.0,0.0,0.0
8419411ffffffff,953.0,151.0,0.0,0.0
8419413ffffffff,722.0,247.0,0.0,0.0
8419415ffffffff,1629.0,368.0,0.0,0.0
8419417ffffffff,391.0,60.0,0.0,0.0
841941bffffffff,180.0,39.0,0.0,0.0
841941dffffffff,46.0,10.0,0.0,0.0
8419421ffffffff,155.0,26.0,0.0,0.0
8419423ffffffff,352.0,14.0,0.0,0.0
8419425ffffffff,82.0,69.0,0.0,0.0
8419427ffffffff,497.0,125.0,0.0,0.0
8419429ffffffff,94.0,5.0,0.0,0.0
841942bffffffff,326.0,200.0,0.0,0.0
841942dffffffff,55.0,14.0,0.0,0.0
8419431ffffffff,123.0,10.0,0.0,0.0
8419433ffffffff,175.0,7.0,0.0,0.0
8419435ffffffff,104.0,36.0,0.0,0.0
8419437ffffffff,264.0,7.0,0.0,0.0
8419439ffffffff,246.0,44.0,0.0,0.0
841943bffffffff,143.0,77.0,0.0,0.0
841943dffffffff,157.0,87.0,0.0,0.0
8419461ffffffff,71.0,19.0,0.0,0.0
8419463ffffffff,25.0,11.0,0.0,0.0
8419465ffffffff,47.0,8.0,0.0,0.0
8419467ffffffff,42.0,27.0,0.0,0.0
841946bffffffff,52.0,10.0,0.0,0.0
841946dffffffff,11.0,0.0,0.0,0.0
8419481ffffffff,120.0,55.0,0.0,0.0
8419483ffffffff,5.0,2.0,0.0,0.0
8419485ffffffff,230.0,42.0,0.0,0.0
841948bffffffff,40.0,12.0,0.0,0.0
841948dffffffff,892.0,250.0,0.0,0.0
8419497ffffffff,4.0,2.0,0.0,0.0
8419499ffffffff,6.0,0.0,0.0,0.0
841949bffffffff,4.0,0.0,0.0,0.0
841949dffffffff,2.0,0.0,0.0,0.0
84194a1ffffffff,155.0,6.0,0.0,0.0
84194a3ffffffff,34.0,0.0,0.0,0.0
84194a5ffffffff,512.0,32.0,0.0,0.0
84194a7ffffffff,78.0,0.0,0.0,0.0
84194a9ffffffff,55.0,0.0,0.0,0.0
84194abffffffff,184.0,13.0,0.0,0.0
84194adffffffff,92.0,2.0,0.0,0.0
84194b3ffffffff,1.0,0.0,0.0,0.0
84194b9ffffffff,111.0,33.0,0.0,0.0
84194bbffffffff,19.0,7.0,0.0,0.0
84194c5ffffffff,946.0,77.0,0.0,0.0
84194d1ffffffff,6.0,0.0,0.0,0.0
84194d3ffffffff,24.0,16.0,0.0,0.0
84194d5ffffffff,17.0,7.0,0.0,0.0
84194d7ffffffff,11.0,0.0,0.0,0.0
84194d9ffffffff,100.0,12.0,0.0,0.0
84194dbffffffff,16.0,1.0,0.0,0.0
84194ddffffffff,121.0,11.0,0.0,0.0
84194e1ffffffff,135.0,33.0,0.0,0.0
84194e3ffffffff,294.0,51.0,0.0,0.0
84194e5ffffffff,536.0,16.0,0.0,0.0
84194e7ffffffff,545.0,46.0,0.0,0.0
84194e9ffffffff,208.0,19.0,0.0,0.0
84194ebffffffff,225.0,5.0,0.0,0.0
84194edffffffff,253.0,18.0,0.0,0.0
8419501ffffffff,64.0,0.0,0.0,0.0
8419507ffffffff,90.0,0.0,0.0,0.0
8419509ffffffff,7.0,4.0,0.0,0.0
841950dffffffff,11.0,9.0,0.0,0.0
8419511ffffffff,103.0,10.0,0.0,0.0
8419513ffffffff,60.0,13.0,0.0,0.0
8419517ffffffff,31.0,15.0,0.0,0.0
8419519ffffffff,108.0,9.0,0.0,0.0
841951bffffffff,83.0,4.0,0.0,0.0
841951dffffffff,5.0,4.0,0.0,0.0
8419521ffffffff,3.0,0.0,0.0,0.0
8419527ffffffff,22.0,4.0,0.0,0.0
841952dffffffff,4.0,0.0,0.0,0.0
8419531ffffffff,72.0,27.0,0.0,0.0
8419533ffffffff,28.0,9.0,0.0,0.0
841953bffffffff,50.0,4.0,0.0,0.0
8419541ffffffff,9.0,6.0,0.0,0.0
8419543ffffffff,32.0,8.0,0.0,0.0
8419547ffffffff,4.0,0.0,0.0,0.0
8419549ffffffff,3.0,0.0,0.0,0.0
841954bffffffff,6.0,0.0,0.0,0.0
8419551ffffffff,14.0,6.0,0.0,0.0
8419553ffffffff,48.0,8.0,0.0,0.0
8419555ffffffff,27.0,7.0,0.0,0.0
8419557ffffffff,80.0,21.0,0.0,0.0
8419559ffffffff,40.0,9.0,0.0,0.0
841955bffffffff,24.0,8.0,0.0,0.0
841955dffffffff,26.0,16.0,0.0,0.0
8419563ffffffff,17.0,12.0,0.0,0.0
8419565ffffffff,218.0,0.0,0.0,0.0
8419567ffffffff,2.0,0.0,0.0,0.0
8419569ffffffff,2.0,0.0,0.0,0.0
841956dffffffff,7.0,0.0,0.0,0.0
8419581ffffffff,213.0,23.0,0.0,0.0
8419583ffffffff,25.0,0.0,0.0,0.0
8419585ffffffff,38.0,0.0,0.0,0.0
8419587ffffffff,66.0,2.0,0.0,0.0
8419589ffffffff,92.0,7.0,0.0,0.0
841958bffffffff,28.0,2.0,0.0,0.0
841958dffffffff,4.0,0.0,0.0,0.0
8419591ffffffff,327.0,11.0,0.0,0.0
8419593ffffffff,6.0,0.0,0.0,0.0
8419595ffffffff,40.0,0.0,0.0,0.0
8419597ffffffff,146.0,0.0,0.0,0.0
8419599ffffffff,46.0,5.0,0.0,0.0
841959bffffffff,395.0,32.0,0.0,0.0
841959dffffffff,156.0,31.0,0.0,0.0
84195a1ffffffff,18.0,0.0,0.0,0.0
84195a3ffffffff,4.0,0.0,0.0,0.0
84195a5ffffffff,47.0,3.0,0.0,0.0
84195a7ffffffff,19.0,3.0,0.0,0.0
84195a9ffffffff,7.0,0.0,0.0,0.0
84195abffffffff,50.0,6.0,0.0,0.0
84195adffffffff,2.0,0.0,0.0,0.0
84195b1ffffffff,19.0,6.0,0.0,0.0
84195b5ffffffff,16.0,0.0,0.0,0.0
84195b7ffffffff,25.0,4.0,0.0,0.0
84195b9ffffffff,23.0,2.0,0.0,0.0
84195bbffffffff,148.0,22.0,0.0,0.0
84195bdffffffff,60.0,1.0,0.0,0.0
84195c1ffffffff,32.0,1.0,0.0,0.0
84195c3ffffffff,82.0,0.0,0.0,0.0
84195c5ffffffff,25.0,0.0,0.0,0.0
84195c7ffffffff,225.0,0.0,0.0,0.0
84195c9ffffffff,247.0,9.0,0.0,0.0
84195cbffffffff,115.0,3.0,0.0,0.0
84195cdffffffff,3.0,0.0,0.0,0.0
84195d1ffffffff,158.0,20.0,0.0,0.0
84195d3ffffffff,92.0,18.0,0.0,0.0
84195d5ffffffff,108.0,3.0,0.0,0.0
84195d7ffffffff,81.0,3.0,0.0,0.0
84195d9ffffffff,217.0,92.0,0.0,0.0
84195dbffffffff,154.0,29.0,0.0,0.0
84195ddffffffff,44.0,3.0,0.0,0.0
84195e1ffffffff,12.0,0.0,0.0,0.0
84195e3ffffffff,4.0,0.0,0.0,0.0
84195e5ffffffff,27.0,0.0,0.0,0.0
84195e7ffffffff,6.0,0.0,0.0,0.0
84195e9ffffffff,12.0,0.0,0.0,0.0
84195ebffffffff,29.0,0.0,0.0,0.0
84195edffffffff,15.0,0.0,0.0,0.0
8419681ffffffff,16.0,0.0,0.0,0.0
8419683ffffffff,70.0,3.0,0.0,0.0
8419689ffffffff,217.0,0.0,0.0,0.0
841968bffffffff,7.0,0.0,0.0,0.0
8419691ffffffff,40.0,1.0,0.0,0.0
8419693ffffffff,76.0,0.0,0.0,0.0
8419695ffffffff,10.0,0.0,0.0,0.0
8419697ffffffff,76.0,0.0,0.0,0.0
8419699ffffffff,15.0,0.0,0.0,0.0
841969bffffffff,126.0,0.0,0.0,0.0
841969dffffffff,31.0,0.0,0.0,0.0
84196b1ffffffff,51.0,2.0,0.0,0.0
84196b3ffffffff,39.0,3.0,0.0,0.0
84196b7ffffffff,30.0,0.0,0.0,0.0
84196b9ffffffff,21.0,0.0,0.0,0.0
84196bbffffffff,43.0,3.0,0.0,0.0
84196c3ffffffff,3.0,0.0,0.0,0.0
84196d1ffffffff,7.0,0.0,0.0,0.0
84196d3ffffffff,25.0,0.0,0.0,0.0
84196d5ffffffff,60.0,0.0,0.0,0.0
84196d9ffffffff,76.0,0.0,0.0,0.0
84196dbffffffff,90.0,7.0,0.0,0.0
84196ddffffffff,82.0,3.0,0.0,0.0
8419721ffffffff,123.0,5.0,0.0,0.0
8419723ffffffff,172.0,15.0,0.0,0.0
8419725ffffffff,33.0,0.0,0.0,0.0
8419727ffffffff,42.0,2.0,0.0,0.0
8419729ffffffff,104.0,0.0,0.0,0.0
841972bffffffff,132.0,5.0,0.0,0.0
841972dffffffff,39.0,2.0,0.0,0.0
8419731ffffffff,23.0,2.0,0.0,0.0
8419733ffffffff,142.0,1.0,0.0,0.0
8419735ffffffff,6.0,0.0,0.0,0.0
8419737ffffffff,22.0,3.0,0.0,0.0
8419739ffffffff,190.0,27.0,0.0,0.0
841973bffffffff,127.0,6.0,0.0,0.0
841973dffffffff,31.0,10.0,0.0,0.0
8419761ffffffff,5.0,1.0,0.0,0.0
8419763ffffffff,25.0,1.0,0.0,0.0
8419765ffffffff,12.0,0.0,0.0,0.0
8419767ffffffff,19.0,0.0,0.0,0.0
8419769ffffffff,51.0,2.0,0.0,0.0
841976bffffffff,51.0,4.0,0.0,0.0
841e001ffffffff,1.0,0.0,0.0,0.0
841e005ffffffff,7.0,0.0,0.0,0.0
841e007ffffffff,8.0,0.0,0.0,0.0
841e00bffffffff,9.0,0.0,0.0,0.0
841e00dffffffff,2.0,0.0,0.0,0.0
841e011ffffffff,2.0,0.0,0.0,0.0
841e017ffffffff,5.0,0.0,0.0,0.0
841e019ffffffff,1.0,0.0,0.0,0.0
841e01bffffffff,2.0,0.0,0.0,0.0
841e01dffffffff,1.0,0.0,0.0,0.0
841e021ffffffff,3.0,0.0,0.0,0.0
841e023ffffffff,56.0,4.0,0.0,0.0
841e025ffffffff,163.0,46.0,0.0,0.0
841e027ffffffff,9.0,0.0,0.0,0.0
841e029ffffffff,21.0,0.0,0.0,0.0
841e02bffffffff,7.0,0.0,0.0,0.0
841e02dffffffff,377.0,35.0,0.0,0.0
841e031ffffffff,23.0,0.0,0.0,0.0
841e035ffffffff,10.0,4.0,0.0,0.0
841e037ffffffff,15.0,1.0,0.0,0.0
841e039ffffffff,8.0,0.0,0.0,0.0
841e03bffffffff,2.0,0.0,0.0,0.0
841e03dffffffff,6.0,0.0,0.0,0.0
841e041ffffffff,131.0,2.0,0.0,0.0
841e043ffffffff,10.0,0.0,0.0,0.0
841e045ffffffff,166.0,6.0,0.0,0.0
841e047ffffffff,53.0,2.0,0.0,0.0
841e049ffffffff,129.0,2.0,0.0,0.0
841e04bffffffff,17.0,2.0,0.0,0.0
841e04dffffffff,32.0,4.0,0.0,0.0
841e051ffffffff,12.0,0.0,0.0,0.0
841e053ffffffff,34.0,0.0,0.0,0.0
841e057ffffffff,2.0,0.0,0.0,0.0
841e059ffffffff,8.0,0.0,0.0,0.0
841e05bffffffff,31.0,0.0,0.0,0.0
841e05dffffffff,4.0,0.0,0.0,0.0
841e061ffffffff,132.0,14.0,0.0,0.0
841e063ffffffff,87.0,2.0,0.0,0.0
841e065ffffffff,1.0,1.0,0.0,0.0
841e067ffffffff,128.0,4.0,0.0,0.0
841e069ffffffff,177.0,0.0,0.0,0.0
841e06bffffffff,63.0,0.0,0.0,0.0
841e06dffffffff,38.0,0.0,0.0,0.0
841e085ffffffff,41.0,0.0,0.0,0.0
841e089ffffffff,6.0,0.0,0.0,0.0
841e08dffffffff,16.0,0.0,0.0,0.0
841e093ffffffff,1.0,0.0,0.0,0.0
841e0a1ffffffff,8.0,3.0,0.0,0.0
841e0a9ffffffff,529.0,3.0,0.0,0.0
841e0adffffffff,11.0,0.0,0.0,0.0
841e0b3ffffffff,1.0,0.0,0.0,0.0
841e0b7ffffffff,1.0,0.0,0.0,0.0
841e0c1ffffffff,4.0,0.0,0.0,0.0
841e0c3ffffffff,121.0,0.0,0.0,0.0
841e0c5ffffffff,18.0,0.0,0.0,0.0
841e0c7ffffffff,56.0,2.0,0.0,0.0
841e0c9ffffffff,1.0,0.0,0.0,0.0
841e0d1ffffffff,1.0,0.0,0.0,0.0
841e0e1ffffffff,20.0,10.0,0.0,0.0
841e0e3ffffffff,78.0,1.0,0.0,0.0
841e0e5ffffffff,2.0,0.0,0.0,0.0
841e0e7ffffffff,235.0,20.0,0.0,0.0
841e0e9ffffffff,12.0,0.0,0.0,0.0
841e0ebffffffff,41.0,1.0,0.0,0.0
841e0edffffffff,10.0,0.0,0.0,0.0
841e109ffffffff,1.0,0.0,0.0,0.0
841e10bffffffff,10.0,0.0,0.0,0.0
841e113ffffffff,2.0,0.0,0.0,0.0
841e115ffffffff,1.0,0.0,0.0,0.0
841e117ffffffff,12.0,0.0,0.0,0.0
841e119ffffffff,3.0,0.0,0.0,0.0
841e11bffffffff,2.0,0.0,0.0,0.0
841e11dffffffff,3.0,0.0,0.0,0.0
841e121ffffffff,116.0,0.0,0.0,0.0
841e123ffffffff,13.0,0.0,0.0,0.0
841e125ffffffff,73.0,0.0,0.0,0.0
841e129ffffffff,40.0,0.0,0.0,0.0
841e12bffffffff,5.0,0.0,0.0,0.0
841e12dffffffff,9.0,2.0,0.0,0.0
841e131ffffffff,22.0,2.0,0.0,0.0
841e135ffffffff,25.0,0.0,0.0,0.0
841e137ffffffff,33.0,5.0,0.0,0.0
841e139ffffffff,25.0,2.0,0.0,0.0
841e13bffffffff,14.0,0.0,0.0,0.0
841e13dffffffff,15.0,0.0,0.0,0.0
841e141ffffffff,4.0,0.0,0.0,0.0
841e149ffffffff,4.0,0.0,0.0,0.0
841e14bffffffff,1.0,0.0,0.0,0.0
841e151ffffffff,2.0,0.0,0.0,0.0
841e153ffffffff,14.0,0.0,0.0,0.0
841e15bffffffff,6.0,1.0,0.0,0.0
841e163ffffffff,2.0,0.0,0.0,0.0
841e167ffffffff,5.0,0.0,0.0,0.0
841e16dffffffff,2.0,0.0,0.0,0.0
841e185ffffffff,2.0,0.0,0.0,0.0
841e189ffffffff,1.0,0.0,0.0,0.0
841e18bffffffff,1.0,1.0,0.0,0.0
841e195ffffffff,39.0,0.0,0.0,0.0
841e19dffffffff,21.0,1.0,0.0,0.0
841e1b1ffffffff,2.0,0.0,0.0,0.0
841e1b3ffffffff,50.0,0.0,0.0,0.0
841e1b7ffffffff,21.0,0.0,0.0,0.0
841e1b9ffffffff,23.0,0.0,0.0,0.0
841e1bbffffffff,64.0,0.0,0.0,0.0
841e1c1ffffffff,6.0,0.0,0.0,0.0
841e1c3ffffffff,17.0,2.0,0.0,0.0
841e1c7ffffffff,2.0,2.0,0.0,0.0
841e1c9ffffffff,8.0,2.0,0.0,0.0
841e1cbffffffff,59.0,4.0,0.0,0.0
841e1cdffffffff,8.0,0.0,0.0,0.0
841e1d1ffffffff,14.0,0.0,0.0,0.0
841e1d5ffffffff,11.0,6.0,0.0,0.0
841e1d7ffffffff,21.0,0.0,0.0,0.0
841e1ddffffffff,192.0,12.0,0.0,0.0
841e1e5ffffffff,2.0,0.0,0.0,0.0
841e201ffffffff,10.0,0.0,0.0,0.0
841e205ffffffff,30.0,0.0,0.0,0.0
841e207ffffffff,2.0,0.0,0.0,0.0
841e20dffffffff,29.0,0.0,0.0,0.0
841e217ffffffff,1.0,0.0,0.0,0.0
841e219ffffffff,3.0,3.0,0.0,0.0
841e21bffffffff,3.0,3.0,0.0,0.0
841e21dffffffff,2.0,0.0,0.0,0.0
841e221ffffffff,21.0,0.0,0.0,0.0
841e223ffffffff,14.0,0.0,0.0,0.0
841e225ffffffff,217.0,1.0,0.0,0.0
841e227ffffffff,3.0,0.0,0.0,0.0
841e229ffffffff,15.0,0.0,0.0,0.0
841e22bffffffff,2.0,0.0,0.0,0.0
841e22dffffffff,25.0,0.0,0.0,0.0
841e231ffffffff,8.0,0.0,0.0,0.0
841e233ffffffff,14.0,0.0,0.0,0.0
841e235ffffffff,23.0,0.0,0.0,0.0
841e237ffffffff,5.0,0.0,0.0,0.0
841e239ffffffff,10.0,0.0,0.0,0.0
841e23dffffffff,61.0,0.0,0.0,0.0
841e241ffffffff,6.0,0.0,0.0,0.0
841e243ffffffff,21.0,0.0,0.0,0.0
841e247ffffffff,4.0,0.0,0.0,0.0
841e249ffffffff,11.0,1.0,0.0,0.0
841e24bffffffff,36.0,0.0,0.0,0.0
841e251ffffffff,2.0,0.0,0.0,0.0
841e253ffffffff,13.0,0.0,0.0,0.0
841e257ffffffff,20.0,0.0,0.0,0.0
841e259ffffffff,2.0,0.0,0.0,0.0
841e25bffffffff,1.0,0.0,0.0,0.0
841e25dffffffff,6.0,0.0,0.0,0.0
841e261ffffffff,5.0,0.0,0.0,0.0
841e263ffffffff,19.0,0.0,0.0,0.0
841e265ffffffff,41.0,0.0,0.0,0.0
841e269ffffffff,4.0,0.0,0.0,0.0
841e26dffffffff,2.0,0.0,0.0,0.0
841e281ffffffff,10.0,0.0,0.0,0.0
841e283ffffffff,16.0,0.0,0.0,0.0
841e285ffffffff,8.0,0.0,0.0,0.0
841e287ffffffff,1.0,0.0,0.0,0.0
841e289ffffffff,2.0,0.0,0.0,0.0
841e28dffffffff,7.0,0.0,0.0,0.0
841e291ffffffff,15.0,0.0,0.0,0.0
841e293ffffffff,49.0,0.0,0.0,0.0
841e295ffffffff,8.0,0.0,0.0,0.0
841e297ffffffff,13.0,0.0,0.0,0.0
841e299ffffffff,2.0,0.0,0.0,0.0
841e29bffffffff,8.0,0.0,0.0,0.0
841e2a1ffffffff,1.0,0.0,0.0,0.0
841e2a3ffffffff,12.0,0.0,0.0,0.0
841e2a5ffffffff,2.0,0.0,0.0,0.0
841e2a7ffffffff,9.0,0.0,0.0,0.0
841e2a9ffffffff,30.0,0.0,0.0,0.0
841e2abffffffff,1.0,0.0,0.0,0.0
841e2adffffffff,2.0,0.0,0.0,0.0
841e2b1ffffffff,3.0,0.0,0.0,0.0
841e2b5ffffffff,12.0,0.0,0.0,0.0
841e2b7ffffffff,2.0,0.0,0.0,0.0
841e2b9ffffffff,1.0,0.0,0.0,0.0
841e2bbffffffff,9.0,0.0,0.0,0.0
841e2bdffffffff,53.0,0.0,0.0,0.0
841e2c1ffffffff,4.0,0.0,0.0,0.0
841e2c3ffffffff,4.0,0.0,0.0,0.0
841e2c7ffffffff,2.0,0.0,0.0,0.0
841e2c9ffffffff,1.0,0.0,0.0,0.0
841e2d1ffffffff,1.0,0.0,0.0,0.0
841e2d3ffffffff,20.0,1.0,0.0,0.0
841e2d7ffffffff,6.0,6.0,0.0,0.0
841e2d9ffffffff,2.0,0.0,0.0,0.0
841e2dbffffffff,5.0,0.0,0.0,0.0
841e2e1ffffffff,10.0,0.0,0.0,0.0
841e2e3ffffffff,26.0,0.0,0.0,0.0
841e2e5ffffffff,39.0,2.0,0.0,0.0
841e2e7ffffffff,55.0,0.0,0.0,0.0
841e2ebffffffff,2.0,0.0,0.0,0.0
841e2edffffffff,2.0,0.0,0.0,0.0
841e301ffffffff,161.0,0.0,0.0,0.0
841e303ffffffff,10.0,0.0,0.0,0.0
841e305ffffffff,14.0,0.0,0.0,0.0
841e307ffffffff,252.0,0.0,0.0,0.0
841e309ffffffff,37.0,2.0,0.0,0.0
841e30bffffffff,125.0,0.0,0.0,0.0
841e30dffffffff,138.0,4.0,0.0,0.0
841e311ffffffff,12.0,0.0,0.0,0.0
841e313ffffffff,10.0,0.0,0.0,0.0
841e315ffffffff,2.0,0.0,0.0,0.0
841e317ffffffff,5.0,0.0,0.0,0.0
841e319ffffffff,32.0,0.0,0.0,0.0
841e31bffffffff,7.0,0.0,0.0,0.0
841e31dffffffff,1.0,0.0,0.0,0.0
841e321ffffffff,4.0,0.0,0.0,0.0
841e325ffffffff,8.0,0.0,0.0,0.0
841e327ffffffff,3.0,0.0,0.0,0.0
841e329ffffffff,3.0,1.0,0.0,0.0
841e32bffffffff,39.0,2.0,0.0,0.0
841e32dffffffff,1.0,1.0,0.0,0.0
841e333ffffffff,3.0,0.0,0.0,0.0
841e339ffffffff,35.0,0.0,0.0,0.0
841e33bffffffff,2.0,0.0,0.0,0.0
841e33dffffffff,10.0,0.0,0.0,0.0
841e341ffffffff,60.0,0.0,0.0,0.0
841e343ffffffff,77.0,2.0,0.0,0.0
841e345ffffffff,20.0,0.0,0.0,0.0
841e347ffffffff,40.0,0.0,0.0,0.0
841e349ffffffff,324.0,1.0,0.0,0.0
841e34bffffffff,218.0,5.0,0.0,0.0
841e34dffffffff,16.0,0.0,0.0,0.0
841e351ffffffff,304.0,0.0,0.0,0.0
841e353ffffffff,67.0,2.0,0.0,0.0
841e355ffffffff,358.0,0.0,0.0,0.0
841e357ffffffff,221.0,1.0,0.0,0.0
841e359ffffffff,118.0,0.0,0.0,0.0
841e35bffffffff,61.0,0.0,0.0,0.0
841e35dffffffff,93.0,8.0,0.0,0.0
841e361ffffffff,1.0,0.0,0.0,0.0
841e363ffffffff,11.0,0.0,0.0,0.0
841e365ffffffff,6.0,0.0,0.0,0.0
841e367ffffffff,35.0,0.0,0.0,0.0
841e36bffffffff,175.0,10.0,0.0,0.0
841e36dffffffff,1.0,0.0,0.0,0.0
841e421ffffffff,5.0,0.0,0.0,0.0
841e425ffffffff,4.0,0.0,0.0,0.0
841e427ffffffff,12.0,0.0,0.0,0.0
841e429ffffffff,6.0,0.0,0.0,0.0
841e42dffffffff,2.0,0.0,0.0,0.0
841e437ffffffff,3.0,0.0,0.0,0.0
841e465ffffffff,3.0,0.0,0.0,0.0
841e495ffffffff,2.0,0.0,0.0,0.0
841e497ffffffff,6.0,0.0,0.0,0.0
841e4adffffffff,4.0,0.0,0.0,0.0
841e4b1ffffffff,2.0,0.0,0.0,0.0
841e4bbffffffff,21.0,0.0,0.0,0.0
841e4bdffffffff,2.0,0.0,0.0,0.0
841e4d3ffffffff,2.0,0.0,0.0,0.0
841e4d9ffffffff,2.0,0.0,0.0,0.0
841e511ffffffff,4.0,0.0,0.0,0.0
841e513ffffffff,45.0,0.0,0.0,0.0
841e517ffffffff,6.0,0.0,0.0,0.0
841e519ffffffff,10.0,0.0,0.0,0.0
841e51bffffffff,2.0,0.0,0.0,0.0
841e51dffffffff,1.0,0.0,0.0,0.0
841e521ffffffff,3.0,0.0,0.0,0.0
841e525ffffffff,1.0,0.0,0.0,0.0
841e527ffffffff,1.0,0.0,0.0,0.0
841e529ffffffff,3.0,0.0,0.0,0.0
841e537ffffffff,1.0,1.0,0.0,0.0
841e53bffffffff,3.0,0.0,0.0,0.0
841e553ffffffff,2.0,0.0,0.0,0.0
841e559ffffffff,2.0,0.0,0.0,0.0
841e565ffffffff,1.0,0.0,0.0,0.0
841e58dffffffff,3.0,0.0,0.0,0.0
841e5a5ffffffff,20.0,0.0,0.0,0.0
841e5a9ffffffff,1.0,0.0,0.0,0.0
841e5adffffffff,6.0,0.0,0.0,0.0
841e5c1ffffffff,6.0,0.0,0.0,0.0
841e5c3ffffffff,3.0,0.0,0.0,0.0
841e5c5ffffffff,9.0,0.0,0.0,0.0
841e5c7ffffffff,1.0,0.0,0.0,0.0
841e5c9ffffffff,2.0,0.0,0.0,0.0
841e5cdffffffff,10.0,0.0,0.0,0.0
841e5d3ffffffff,2.0,0.0,0.0,0.0
841e5d9ffffffff,68.0,0.0,0.0,0.0
841e5ddffffffff,8.0,0.0,0.0,0.0
841e5e1ffffffff,4.0,0.0,0.0,0.0
841e5e3ffffffff,1.0,0.0,0.0,0.0
841e5e5ffffffff,11.0,0.0,0.0,0.0
841e5e9ffffffff,56.0,0.0,0.0,0.0
841e5edffffffff,2.0,0.0,0.0,0.0
841e603ffffffff,1.0,0.0,0.0,0.0
841e639ffffffff,6.0,0.0,0.0,0.0
841e63bffffffff,6.0,0.0,0.0,0.0
841e643ffffffff,1.0,0.0,0.0,0.0
841e649ffffffff,1.0,0.0,0.0,0.0
841e64dffffffff,12.0,0.0,0.0,0.0
841e65bffffffff,2.0,0.0,0.0,0.0
841e66bffffffff,2.0,0.0,0.0,0.0
841e697ffffffff,15.0,0.0,0.0,0.0
841e6b3ffffffff,8.0,0.0,0.0,0.0
841e6bbffffffff,16.0,0.0,0.0,0.0
841e6d9ffffffff,1.0,0.0,0.0,0.0
841e6e7ffffffff,3.0,0.0,0.0,0.0
841e6e9ffffffff,2.0,0.0,0.0,0.0
841e725ffffffff,1.0,0.0,0.0,0.0
841e745ffffffff,3.0,0.0,0.0,0.0
841e755ffffffff,2.0,0.0,0.0,0.0
841e75dffffffff,3.0,0.0,0.0,0.0
841e761ffffffff,2.0,0.0,0.0,0.0
841e767ffffffff,2.0,0.0,0.0,0.0
841e769ffffffff,1.0,0.0,0.0,0.0
841e76dffffffff,4.0,0.0,0.0,0.0
841e803ffffffff,3.0,3.0,0.0,0.0
841e805ffffffff,3.0,0.0,0.0,0.0
841e80bffffffff,20.0,0.0,0.0,0.0
841e81dffffffff,2.0,0.0,0.0,0.0
841e82bffffffff,8.0,0.0,0.0,0.0
841e831ffffffff,8.0,2.0,0.0,0.0
841e833ffffffff,42.0,1.0,0.0,0.0
841e835ffffffff,13.0,0.0,0.0,0.0
841e837ffffffff,1.0,0.0,0.0,0.0
841e83bffffffff,4.0,0.0,0.0,0.0
841e841ffffffff,2.0,0.0,0.0,0.0
841e843ffffffff,2.0,0.0,0.0,0.0
841e847ffffffff,3.0,0.0,0.0,0.0
841e84dffffffff,1.0,0.0,0.0,0.0
841e855ffffffff,2.0,0.0,0.0,0.0
841e857ffffffff,1.0,0.0,0.0,0.0
841e85dffffffff,2.0,0.0,0.0,0.0
841e863ffffffff,29.0,0.0,0.0,0.0
841e869ffffffff,15.0,0.0,0.0,0.0
841e86bffffffff,17.0,0.0,0.0,0.0
841e88dffffffff,2.0,0.0,0.0,0.0
841e8a1ffffffff,2.0,0.0,0.0,0.0
841e929ffffffff,4.0,0.0,0.0,0.0
841e92dffffffff,3.0,0.0,0.0,0.0
841e947ffffffff,5.0,0.0,0.0,0.0
841e961ffffffff,4.0,0.0,0.0,0.0
841e967ffffffff,3.0,0.0,0.0,0.0
841e969ffffffff,1.0,0.0,0.0,0.0
841e96bffffffff,6.0,0.0,0.0,0.0
841e96dffffffff,4.0,0.0,0.0,0.0
841e997ffffffff,1.0,0.0,0.0,0.0
841e9a9ffffffff,10.0,0.0,0.0,0.0
841e9b5ffffffff,2.0,0.0,0.0,0.0
841e9b9ffffffff,7.0,0.0,0.0,0.0
841ea01ffffffff,9.0,0.0,0.0,0.0
841ea03ffffffff,1.0,0.0,0.0,0.0
841ea07ffffffff,1.0,0.0,0.0,0.0
841ea13ffffffff,5.0,0.0,0.0,0.0
841ea19ffffffff,28.0,0.0,0.0,0.0
841ea41ffffffff,4.0,0.0,0.0,0.0
841ea4bffffffff,2.0,0.0,0.0,0.0
841ea4dffffffff,2.0,0.0,0.0,0.0
841ea53ffffffff,11.0,0.0,0.0,0.0
841ea59ffffffff,1.0,0.0,0.0,0.0
841ea83ffffffff,14.0,0.0,0.0,0.0
841ea85ffffffff,2.0,0.0,0.0,0.0
841ea8dffffffff,19.0,0.0,0.0,0.0
841ea93ffffffff,4.0,4.0,0.0,0.0
841ea95ffffffff,10.0,0.0,0.0,0.0
841ea97ffffffff,9.0,0.0,0.0,0.0
841eab5ffffffff,1.0,0.0,0.0,0.0
841eab9ffffffff,3.0,0.0,0.0,0.0
841eac1ffffffff,6.0,0.0,0.0,0.0
841eac3ffffffff,6.0,0.0,0.0,0.0
841eac5ffffffff,3.0,0.0,0.0,0.0
841eac7ffffffff,4.0,0.0,0.0,0.0
841eac9ffffffff,2.0,0.0,0.0,0.0
