cell_id,Haemorhous purpureus,Haemorhous purpureus purpureus,Haemorhous purpureus californicus
831bb0fffffffff,7.0,0.0,0.0
831bb3fffffffff,4.0,0.0,0.0
832600fffffffff,7.0,0.0,0.0
832601fffffffff,69.0,25.0,0.0
832603fffffffff,25.0,9.0,0.0
832604fffffffff,50.0,0.0,0.0
832605fffffffff,43.0,0.0,0.0
832608fffffffff,26.0,0.0,0.0
832609fffffffff,13.0,0.0,0.0
83260afffffffff,21.0,1.0,0.0
83260bfffffffff,74.0,11.0,0.0
83260cfffffffff,17.0,3.0,0.0
83260dfffffffff,47.0,0.0,0.0
83260efffffffff,84.0,32.0,0.0
832615fffffffff,1.0,0.0,0.0
832618fffffffff,8.0,0.0,0.0
83261afffffffff,4.0,0.0,0.0
83261cfffffffff,3.0,0.0,0.0
83261dfffffffff,2.0,0.0,0.0
832620fffffffff,535.0,4.0,0.0
832621fffffffff,322.0,4.0,0.0
832622fffffffff,11.0,0.0,0.0
832623fffffffff,47.0,4.0,0.0
832624fffffffff,1518.0,25.0,0.0
832625fffffffff,445.0,0.0,0.0
832626fffffffff,398.0,13.0,0.0
832628fffffffff,20.0,0.0,0.0
832629fffffffff,58.0,0.0,0.0
83262afffffffff,4.0,0.0,0.0
83262bfffffffff,49.0,2.0,0.0
83262cfffffffff,618.0,3.0,0.0
83262dfffffffff,154.0,4.0,0.0
83262efffffffff,25.0,1.0,0.0
832630fffffffff,2.0,0.0,0.0
832631fffffffff,13.0,0.0,0.0
832633fffffffff,21.0,0.0,0.0
832634fffffffff,109.0,6.0,0.0
832635fffffffff,50.0,9.0,0.0
832636fffffffff,52.0,1.0,0.0
832640fffffffff,106.0,14.0,0.0
832641fffffffff,224.0,75.0,0.0
832642fffffffff,186.0,7.0,0.0
832643fffffffff,222.0,8.0,0.0
832644fffffffff,25.0,0.0,0.0
832645fffffffff,7.0,0.0,0.0
832646fffffffff,517.0,34.0,0.0
832648fffffffff,160.0,0.0,0.0
832649fffffffff,263.0,0.0,0.0
83264afffffffff,117.0,0.0,0.0
83264bfffffffff,47.0,0.0,0.0
83264cfffffffff,170.0,0.0,0.0
83264dfffffffff,457.0,0.0,0.0
83264efffffffff,82.0,0.0,0.0
832650fffffffff,226.0,9.0,0.0
832651fffffffff,140.0,5.0,0.0
832652fffffffff,163.0,5.0,0.0
832653fffffffff,496.0,7.0,0.0
832654fffffffff,204.0,17.0,0.0
832655fffffffff,1060.0,89.0,0.0
832656fffffffff,834.0,30.0,0.0
832658fffffffff,80.0,0.0,0.0
832659fffffffff,566.0,0.0,0.0
83265afffffffff,192.0,2.0,0.0
83265bfffffffff,124.0,0.0,0.0
83265cfffffffff,49.0,10.0,0.0
83265dfffffffff,32.0,3.0,0.0
83265efffffffff,229.0,2.0,0.0
832660fffffffff,58.0,5.0,0.0
832661fffffffff,307.0,5.0,0.0
832662fffffffff,338.0,20.0,0.0
832663fffffffff,160.0,1.0,0.0
832664fffffffff,1311.0,78.0,0.0
832665fffffffff,116.0,2.0,0.0
832666fffffffff,379.0,13.0,0.0
832668fffffffff,116.0,1.0,0.0
832669fffffffff,46.0,3.0,0.0
83266afffffffff,51.0,0.0,0.0
83266bfffffffff,145.0,10.0,0.0
83266cfffffffff,390.0,5.0,0.0
83266dfffffffff,298.0,33.0,0.0
83266efffffffff,310.0,0.0,0.0
832670fffffffff,65.0,0.0,0.0
832671fffffffff,79.0,3.0,0.0
832672fffffffff,49.0,0.0,0.0
832673fffffffff,206.0,8.0,0.0
832674fffffffff,112.0,6.0,0.0
832675fffffffff,32.0,0.0,0.0
832676fffffffff,6.0,0.0,0.0
8326adfffffffff,1.0,0.0,0.0
8326c1fffffffff,38.0,0.0,0.0
8326c3fffffffff,3.0,0.0,0.0
8326c4fffffffff,4.0,0.0,0.0
8326c5fffffffff,26.0,0.0,0.0
8326c8fffffffff,108.0,0.0,0.0
8326c9fffffffff,49.0,0.0,0.0
8326ccfffffffff,1.0,0.0,0.0
8326cdfffffffff,27.0,1.0,0.0
8326e0fffffffff,8.0,0.0,0.0
8326e1fffffffff,6.0,0.0,0.0
8326e2fffffffff,6.0,2.0,0.0
8326e3fffffffff,16.0,1.0,0.0
8326e4fffffffff,19.0,0.0,0.0
8326e5fffffffff,561.0,34.0,0.0
8326e6fffffffff,7.0,0.0,0.0
8326e8fffffffff,25.0,0.0,0.0
8326e9fffffffff,55.0,0.0,0.0
8326eafffffffff,5.0,0.0,0.0
8326ecfffffffff,24.0,0.0,0.0
8326edfffffffff,261.0,4.0,0.0
8326eefffffffff,26.0,0.0,0.0
832700fffffffff,65.0,0.0,0.0
832701fffffffff,22.0,0.0,0.0
832702fffffffff,363.0,0.0,0.0
832703fffffffff,254.0,0.0,0.0
832705fffffffff,7.0,0.0,0.0
832706fffffffff,45.0,0.0,0.0
832708fffffffff,153.0,17.0,0.0
832709fffffffff,1236.0,102.0,0.0
83270afffffffff,154.0,19.0,0.0
83270bfffffffff,315.0,13.0,0.0
83270cfffffffff,34.0,2.0,0.0
83270dfffffffff,40.0,2.0,0.0
83270efffffffff,338.0,39.0,0.0
832710fffffffff,147.0,0.0,0.0
832711fffffffff,84.0,0.0,0.0
832712fffffffff,15.0,0.0,0.0
832713fffffffff,37.0,0.0,0.0
832714fffffffff,2.0,0.0,0.0
832715fffffffff,8.0,0.0,0.0
832716fffffffff,5.0,0.0,0.0
832718fffffffff,129.0,8.0,0.0
832719fffffffff,349.0,9.0,0.0
83271afffffffff,36.0,1.0,0.0
83271bfffffffff,74.0,21.0,0.0
83271cfffffffff,440.0,2.0,0.0
83271dfffffffff,112.0,0.0,0.0
83271efffffffff,24.0,0.0,0.0
832720fffffffff,1.0,0.0,0.0
832721fffffffff,2.0,0.0,0.0
832723fffffffff,1.0,0.0,0.0
832729fffffffff,6.0,0.0,0.0
83272bfffffffff,20.0,0.0,0.0
832740fffffffff,691.0,0.0,0.0
832741fffffffff,654.0,0.0,0.0
832742fffffffff,517.0,17.0,0.0
832743fffffffff,256.0,2.0,0.0
832744fffffffff,441.0,0.0,0.0
832745fffffffff,331.0,0.0,0.0
832746fffffffff,2651.0,119.0,0.0
832748fffffffff,808.0,0.0,0.0
832749fffffffff,545.0,1.0,0.0
83274afffffffff,67.0,0.0,0.0
83274bfffffffff,392.0,0.0,0.0
83274cfffffffff,187.0,0.0,0.0
83274dfffffffff,318.0,0.0,0.0
83274efffffffff,133.0,0.0,0.0
832750fffffffff,192.0,6.0,0.0
832751fffffffff,288.0,34.0,0.0
832752fffffffff,606.0,48.0,0.0
832753fffffffff,119.0,4.0,0.0
832754fffffffff,1206.0,82.0,0.0
832755fffffffff,706.0,15.0,0.0
832756fffffffff,2799.0,586.0,0.0
832758fffffffff,583.0,11.0,0.0
832759fffffffff,1238.0,62.0,0.0
83275afffffffff,96.0,0.0,0.0
83275bfffffffff,258.0,15.0,0.0
83275cfffffffff,318.0,10.0,0.0
83275dfffffffff,461.0,10.0,0.0
83275efffffffff,159.0,1.0,0.0
832760fffffffff,88.0,13.0,0.0
832761fffffffff,221.0,24.0,0.0
832762fffffffff,1.0,0.0,0.0
832763fffffffff,2234.0,110.0,0.0
832764fffffffff,21.0,0.0,0.0
832765fffffffff,48.0,0.0,0.0
832766fffffffff,82.0,9.0,0.0
832768fffffffff,113.0,0.0,0.0
832769fffffffff,365.0,40.0,0.0
83276afffffffff,650.0,0.0,0.0
83276bfffffffff,497.0,15.0,0.0
83276cfffffffff,98.0,3.0,0.0
83276dfffffffff,704.0,189.0,0.0
83276efffffffff,734.0,46.0,0.0
832770fffffffff,370.0,44.0,0.0
832771fffffffff,527.0,3.0,0.0
832772fffffffff,413.0,27.0,0.0
832773fffffffff,160.0,0.0,0.0
832774fffffffff,153.0,27.0,0.0
832775fffffffff,62.0,17.0,0.0
832776fffffffff,31.0,8.0,0.0
832780fffffffff,3.0,0.0,0.0
832782fffffffff,3.0,0.0,0.0
832785fffffffff,37.0,13.0,0.0
832786fffffffff,3.0,0.0,0.0
832788fffffffff,2.0,0.0,0.0
83278cfffffffff,15.0,0.0,0.0
83278dfffffffff,6.0,0.0,0.0
8327a0fffffffff,84.0,0.0,0.0
8327a1fffffffff,10.0,0.0,0.0
8327a2fffffffff,10.0,0.0,0.0
8327a3fffffffff,2.0,0.0,0.0
8327a4fffffffff,29.0,0.0,0.0
8327a5fffffffff,2.0,0.0,0.0
8327a6fffffffff,14.0,0.0,0.0
8327a8fffffffff,102.0,2.0,0.0
8327a9fffffffff,42.0,2.0,0.0
8327aafffffffff,21.0,0.0,0.0
8327abfffffffff,9.0,0.0,0.0
8327acfffffffff,18.0,0.0,0.0
8327adfffffffff,131.0,1.0,0.0
8327aefffffffff,33.0,4.0,0.0
8327b2fffffffff,7.0,0.0,0.0
8327b3fffffffff,2.0,0.0,0.0
832800fffffffff,102.0,0.0,61.0
832802fffffffff,3702.0,0.0,1436.0
832803fffffffff,170.0,0.0,41.0
832806fffffffff,739.0,0.0,85.0
832810fffffffff,174.0,0.0,28.0
832811fffffffff,1225.0,0.0,544.0
832812fffffffff,40.0,0.0,0.0
832813fffffffff,122.0,0.0,15.0
832814fffffffff,1852.0,0.0,192.0
832815fffffffff,137.0,0.0,3.0
832816fffffffff,1.0,0.0,0.0
832818fffffffff,550.0,0.0,178.0
832819fffffffff,257.0,0.0,106.0
83281afffffffff,238.0,0.0,12.0
83281bfffffffff,1540.0,0.0,127.0
83281cfffffffff,724.0,0.0,177.0
83281dfffffffff,178.0,0.0,8.0
83281efffffffff,2101.0,0.0,391.0
832830fffffffff,17175.0,0.0,1683.0
832831fffffffff,1050.0,0.0,190.0
832832fffffffff,4138.0,0.0,357.0
832833fffffffff,423.0,0.0,41.0
832834fffffffff,18229.0,0.0,6182.0
832835fffffffff,1143.0,0.0,244.0
832836fffffffff,351.0,0.0,35.0
832885fffffffff,2.0,0.0,0.0
832889fffffffff,307.0,0.0,5.0
83288dfffffffff,32.0,0.0,0.0
8328a9fffffffff,605.0,0.0,1.0
8328abfffffffff,2.0,0.0,0.0
8328acfffffffff,12.0,0.0,0.0
8328adfffffffff,42.0,0.0,1.0
8328c2fffffffff,464.0,0.0,138.0
8328c6fffffffff,1241.0,0.0,185.0
8328d0fffffffff,1404.0,0.0,294.0
8328d1fffffffff,18288.0,0.0,2328.0
8328d2fffffffff,176.0,0.0,15.0
8328d3fffffffff,1041.0,0.0,35.0
8328d4fffffffff,1375.0,0.0,144.0
8328d5fffffffff,15957.0,0.0,1626.0
8328d6fffffffff,1272.0,0.0,1.0
8328d8fffffffff,1977.0,0.0,53.0
8328d9fffffffff,215.0,0.0,5.0
8328dafffffffff,615.0,0.0,0.0
8328dcfffffffff,5438.0,0.0,381.0
8328ddfffffffff,465.0,0.0,63.0
8328defffffffff,7978.0,0.0,2.0
8328f0fffffffff,8459.0,0.0,2743.0
8328f1fffffffff,1692.0,0.0,46.0
8328f2fffffffff,1075.0,0.0,45.0
8328f3fffffffff,1805.0,0.0,263.0
8328f4fffffffff,5068.0,0.0,34.0
8328f5fffffffff,2976.0,0.0,33.0
8328f6fffffffff,374.0,0.0,4.0
832912fffffffff,1171.0,0.0,75.0
832913fffffffff,506.0,0.0,32.0
83291afffffffff,3048.0,0.0,2107.0
832989fffffffff,83.0,0.0,2.0
83298cfffffffff,3.0,0.0,0.0
83298dfffffffff,612.0,0.0,57.0
8329a0fffffffff,2875.0,0.0,67.0
8329a1fffffffff,4263.0,0.0,255.0
8329a3fffffffff,44.0,0.0,7.0
8329a4fffffffff,801.0,0.0,84.0
8329a5fffffffff,287.0,0.0,6.0
8329a6fffffffff,854.0,0.0,84.0
8329a8fffffffff,83.0,0.0,0.0
8329a9fffffffff,684.0,0.0,170.0
8329aafffffffff,334.0,0.0,16.0
8329abfffffffff,707.0,0.0,92.0
8329acfffffffff,2235.0,0.0,163.0
8329adfffffffff,2379.0,0.0,7.0
8329aefffffffff,729.0,0.0,55.0
832a06fffffffff,98.0,31.0,0.0
832a10fffffffff,4365.0,314.0,0.0
832a11fffffffff,29.0,1.0,0.0
832a12fffffffff,1615.0,112.0,0.0
832a13fffffffff,861.0,73.0,0.0
832a14fffffffff,5054.0,309.0,0.0
832a15fffffffff,724.0,30.0,0.0
832a16fffffffff,1444.0,65.0,0.0
832a1afffffffff,30.0,2.0,0.0
832a26fffffffff,2.0,0.0,0.0
832a30fffffffff,5567.0,1005.0,0.0
832a31fffffffff,1430.0,338.0,0.0
832a32fffffffff,4255.0,244.0,0.0
832a33fffffffff,1780.0,345.0,0.0
832a34fffffffff,5426.0,465.0,0.0
832a36fffffffff,6308.0,0.0,0.0
832a80fffffffff,111.0,30.0,0.0
832a81fffffffff,615.0,116.0,0.0
832a82fffffffff,89.0,0.0,0.0
832a83fffffffff,6.0,0.0,0.0
832a84fffffffff,2211.0,684.0,0.0
832a85fffffffff,837.0,216.0,0.0
832a86fffffffff,85.0,0.0,0.0
832a88fffffffff,129.0,8.0,0.0
832a89fffffffff,449.0,14.0,0.0
832a8afffffffff,684.0,46.0,0.0
832a8bfffffffff,948.0,99.0,0.0
832a8cfffffffff,1352.0,150.0,0.0
832a8dfffffffff,247.0,14.0,0.0
832a8efffffffff,400.0,27.0,0.0
832a90fffffffff,247.0,0.0,0.0
832a91fffffffff,61.0,0.0,0.0
832a92fffffffff,156.0,2.0,0.0
832a93fffffffff,433.0,0.0,0.0
832a94fffffffff,640.0,20.0,0.0
832a95fffffffff,439.0,0.0,0.0
832a96fffffffff,51.0,0.0,0.0
832a98fffffffff,36.0,9.0,0.0
832a99fffffffff,127.0,7.0,0.0
832a9afffffffff,276.0,3.0,0.0
832a9bfffffffff,89.0,0.0,0.0
832a9cfffffffff,14.0,0.0,0.0
832a9dfffffffff,58.0,6.0,0.0
832a9efffffffff,54.0,2.0,0.0
832aa0fffffffff,594.0,48.0,0.0
832aa1fffffffff,887.0,133.0,0.0
832aa2fffffffff,293.0,10.0,0.0
832aa3fffffffff,1581.0,13.0,0.0
832aa4fffffffff,9165.0,6220.0,0.0
832aa5fffffffff,768.0,52.0,0.0
832aa6fffffffff,775.0,130.0,0.0
832aa8fffffffff,2566.0,332.0,0.0
832aa9fffffffff,553.0,82.0,0.0
832aaafffffffff,2261.0,161.0,0.0
832aabfffffffff,196.0,10.0,0.0
832aacfffffffff,2186.0,34.0,0.0
832aadfffffffff,3903.0,665.0,0.0
832aaefffffffff,1182.0,55.0,0.0
832ab0fffffffff,592.0,32.0,0.0
832ab1fffffffff,690.0,5.0,0.0
832ab2fffffffff,2488.0,156.0,0.0
832ab3fffffffff,939.0,0.0,0.0
832ab4fffffffff,953.0,83.0,0.0
832ab5fffffffff,1194.0,28.0,0.0
832ab6fffffffff,382.0,25.0,0.0
832ac6fffffffff,4.0,0.0,0.0
832ad0fffffffff,24.0,0.0,0.0
832ad1fffffffff,4.0,0.0,0.0
832ad2fffffffff,18.0,0.0,0.0
832ad3fffffffff,60.0,4.0,0.0
832ad4fffffffff,28.0,2.0,0.0
832ad5fffffffff,142.0,0.0,0.0
832ad6fffffffff,625.0,240.0,0.0
832af0fffffffff,94.0,25.0,0.0
832af1fffffffff,15.0,4.0,0.0
832af2fffffffff,17.0,0.0,0.0
832af3fffffffff,53.0,4.0,0.0
832af6fffffffff,501.0,47.0,0.0
832b00fffffffff,847.0,25.0,0.0
832b01fffffffff,3877.0,10.0,0.0
832b02fffffffff,347.0,59.0,0.0
832b03fffffffff,1727.0,399.0,0.0
832b05fffffffff,490.0,0.0,0.0
832b06fffffffff,301.0,1.0,0.0
832b0afffffffff,1853.0,0.0,0.0
832b0cfffffffff,2267.0,0.0,0.0
832b0efffffffff,1274.0,48.0,0.0
832b10fffffffff,329.0,3.0,0.0
832b11fffffffff,125.0,0.0,0.0
832b12fffffffff,3863.0,11.0,0.0
832b13fffffffff,684.0,38.0,0.0
832b14fffffffff,565.0,0.0,0.0
832b15fffffffff,75.0,0.0,0.0
832b16fffffffff,8477.0,279.0,0.0
832b18fffffffff,4823.0,187.0,0.0
832b19fffffffff,276.0,0.0,0.0
832b1afffffffff,3971.0,125.0,0.0
832b1bfffffffff,496.0,30.0,0.0
832b1cfffffffff,590.0,29.0,0.0
832b1dfffffffff,891.0,8.0,0.0
832b1efffffffff,413.0,7.0,0.0
832b21fffffffff,99.0,0.0,0.0
832b22fffffffff,30.0,0.0,0.0
832b23fffffffff,544.0,0.0,0.0
832b24fffffffff,32.0,0.0,0.0
832b25fffffffff,210.0,0.0,0.0
832b28fffffffff,136.0,0.0,0.0
832b29fffffffff,15.0,0.0,0.0
832b2afffffffff,524.0,0.0,0.0
832b2cfffffffff,40.0,0.0,0.0
832b2efffffffff,403.0,0.0,0.0
832b30fffffffff,1170.0,0.0,0.0
832b31fffffffff,602.0,0.0,0.0
832b32fffffffff,460.0,0.0,0.0
832b33fffffffff,628.0,0.0,0.0
832b34fffffffff,82.0,0.0,0.0
832b35fffffffff,12.0,0.0,0.0
832b36fffffffff,648.0,0.0,0.0
832b80fffffffff,622.0,0.0,0.0
832b81fffffffff,4069.0,123.0,0.0
832b82fffffffff,459.0,35.0,0.0
832b83fffffffff,5405.0,743.0,0.0
832b84fffffffff,163.0,0.0,0.0
832b85fffffffff,2232.0,0.0,0.0
832b86fffffffff,22.0,0.0,0.0
832b88fffffffff,5835.0,241.0,0.0
832b89fffffffff,2535.0,325.0,0.0
832b8afffffffff,1507.0,211.0,0.0
832b8bfffffffff,1238.0,338.0,0.0
832b8cfffffffff,2547.0,365.0,0.0
832b8dfffffffff,5569.0,17.0,0.0
832b8efffffffff,2485.0,378.0,0.0
832b90fffffffff,2492.0,40.0,0.0
832b91fffffffff,494.0,62.0,0.0
832b92fffffffff,73.0,0.0,0.0
832b93fffffffff,197.0,28.0,0.0
832b94fffffffff,1415.0,77.0,0.0
832b95fffffffff,70.0,0.0,0.0
832b96fffffffff,159.0,32.0,0.0
832b98fffffffff,3976.0,533.0,0.0
832b99fffffffff,2035.0,655.0,0.0
832b9afffffffff,1181.0,42.0,0.0
832b9bfffffffff,1609.0,90.0,0.0
832b9cfffffffff,4985.0,751.0,0.0
832b9dfffffffff,7426.0,526.0,0.0
832b9efffffffff,1602.0,25.0,0.0
832ba0fffffffff,2067.0,0.0,0.0
832ba1fffffffff,823.0,5.0,0.0
832ba2fffffffff,8.0,0.0,0.0
832ba3fffffffff,16.0,0.0,0.0
832ba4fffffffff,35.0,0.0,0.0
832ba5fffffffff,5384.0,0.0,0.0
832ba6fffffffff,11.0,0.0,0.0
832ba8fffffffff,5745.0,2.0,0.0
832ba9fffffffff,2308.0,4.0,0.0
832baafffffffff,9435.0,1.0,0.0
832babfffffffff,4343.0,73.0,0.0
832bacfffffffff,9758.0,39.0,0.0
832badfffffffff,1056.0,2.0,0.0
832baefffffffff,3114.0,10.0,0.0
832bb0fffffffff,14.0,0.0,0.0
832bb1fffffffff,1.0,0.0,0.0
832bb2fffffffff,322.0,0.0,0.0
832bb3fffffffff,978.0,0.0,0.0
832bb4fffffffff,2.0,0.0,0.0
832bb5fffffffff,23.0,0.0,0.0
832bb6fffffffff,13.0,0.0,0.0
834440fffffffff,487.0,0.0,0.0
834441fffffffff,50.0,0.0,0.0
834442fffffffff,14.0,0.0,0.0
834443fffffffff,34.0,0.0,0.0
834444fffffffff,42.0,0.0,0.0
834445fffffffff,85.0,0.0,0.0
834446fffffffff,155.0,0.0,0.0
834448fffffffff,35.0,0.0,0.0
834449fffffffff,23.0,0.0,0.0
83444afffffffff,19.0,0.0,0.0
83444bfffffffff,60.0,0.0,0.0
83444cfffffffff,80.0,0.0,0.0
83444dfffffffff,86.0,0.0,0.0
83444efffffffff,42.0,0.0,0.0
834450fffffffff,92.0,12.0,0.0
834451fffffffff,15.0,0.0,0.0
834455fffffffff,75.0,4.0,0.0
834456fffffffff,2.0,0.0,0.0
834458fffffffff,19.0,0.0,0.0
834459fffffffff,4.0,0.0,0.0
83445afffffffff,19.0,0.0,0.0
83445bfffffffff,258.0,17.0,0.0
83445cfffffffff,18.0,0.0,0.0
83445dfffffffff,13.0,0.0,0.0
83445efffffffff,9.0,0.0,0.0
834468fffffffff,24.0,0.0,0.0
834469fffffffff,6.0,0.0,0.0
83446afffffffff,34.0,0.0,0.0
83446bfffffffff,19.0,0.0,0.0
83446cfffffffff,116.0,0.0,0.0
83446dfffffffff,175.0,2.0,0.0
83446efffffffff,2.0,0.0,0.0
8344c0fffffffff,345.0,13.0,0.0
8344c1fffffffff,1415.0,149.0,0.0
8344c2fffffffff,129.0,14.0,0.0
8344c3fffffffff,282.0,23.0,0.0
8344c4fffffffff,19.0,3.0,0.0
8344c5fffffffff,151.0,8.0,0.0
8344c6fffffffff,6.0,0.0,0.0
8344c8fffffffff,185.0,2.0,0.0
8344c9fffffffff,66.0,0.0,0.0
8344cafffffffff,305.0,1.0,0.0
8344cbfffffffff,74.0,0.0,0.0
8344ccfffffffff,304.0,25.0,0.0
8344cdfffffffff,300.0,0.0,0.0
8344cefffffffff,205.0,2.0,0.0
8344d0fffffffff,21.0,0.0,0.0
8344d1fffffffff,80.0,36.0,0.0
8344d3fffffffff,13.0,0.0,0.0
8344d5fffffffff,68.0,0.0,0.0
8344d8fffffffff,314.0,17.0,0.0
8344d9fffffffff,321.0,49.0,0.0
