cell_id,Cygnus columbianus,Cygnus columbianus columbianus,Cygnus columbianus bewickii,Cygnus columbianus columbianus x bewickii
8212b7fffffffff,3.0,0.0,0.0,0.0
8212c7fffffffff,11.0,0.0,0.0,0.0
8212cffffffffff,214.0,2.0,3.0,0.0
8212d7fffffffff,4.0,0.0,0.0,0.0
8212dffffffffff,119.0,8.0,0.0,0.0
8212e7fffffffff,5.0,0.0,1.0,0.0
8212effffffffff,6.0,0.0,1.0,0.0
8212f7fffffffff,4.0,0.0,0.0,0.0
821387fffffffff,77.0,0.0,7.0,0.0
82138ffffffffff,5.0,0.0,0.0,0.0
821597fffffffff,17.0,0.0,9.0,0.0
8215b7fffffffff,13.0,0.0,5.0,0.0
82165ffffffffff,1.0,0.0,1.0,0.0
82182ffffffffff,36.0,0.0,21.0,0.0
82184ffffffffff,2.0,0.0,0.0,0.0
82186ffffffffff,2.0,0.0,2.0,0.0
82192ffffffffff,4.0,0.0,2.0,0.0
821947fffffffff,42.0,0.0,23.0,0.0
82194ffffffffff,30.0,0.0,10.0,0.0
821957fffffffff,8.0,0.0,8.0,0.0
82195ffffffffff,20.0,0.0,5.0,0.0
82196ffffffffff,4.0,0.0,0.0,0.0
821977fffffffff,9.0,0.0,0.0,0.0
821aa7fffffffff,1.0,0.0,0.0,0.0
821e07fffffffff,30.0,0.0,5.0,0.0
821e0ffffffffff,1.0,0.0,1.0,0.0
821e1ffffffffff,13.0,0.0,2.0,0.0
821e27fffffffff,9.0,0.0,1.0,0.0
821e2ffffffffff,2.0,0.0,0.0,0.0
821e37fffffffff,18.0,0.0,0.0,0.0
821e47fffffffff,11.0,0.0,3.0,0.0
821e57fffffffff,2.0,0.0,0.0,0.0
821e5ffffffffff,10.0,0.0,8.0,0.0
821e67fffffffff,1.0,0.0,1.0,0.0
821e6ffffffffff,2.0,0.0,2.0,0.0
821e77fffffffff,2.0,0.0,2.0,0.0
821e87fffffffff,3.0,0.0,3.0,0.0
821ea7fffffffff,5.0,0.0,5.0,0.0
821ec7fffffffff,4.0,0.0,0.0,0.0
821ecffffffffff,84.0,0.0,8.0,0.0
821ed7fffffffff,4.0,0.0,4.0,0.0
821edffffffffff,1.0,0.0,0.0,0.0
821ee7fffffffff,10.0,0.0,0.0,0.0
821eeffffffffff,6.0,0.0,0.0,0.0
821ef7fffffffff,1.0,0.0,0.0,0.0
821f0ffffffffff,11.0,0.0,0.0,0.0
821f1ffffffffff,1.0,0.0,1.0,0.0
821f27fffffffff,5.0,0.0,3.0,0.0
821f4ffffffffff,3.0,0.0,0.0,0.0
821f57fffffffff,3.0,0.0,0.0,0.0
821f5ffffffffff,2.0,0.0,0.0,0.0
821f67fffffffff,2.0,0.0,0.0,0.0
821f77fffffffff,4.0,0.0,0.0,0.0
821f87fffffffff,9.0,0.0,7.0,0.0
821f8ffffffffff,50.0,0.0,23.0,0.0
821f97fffffffff,1.0,0.0,1.0,0.0
821fa7fffffffff,16.0,0.0,7.0,0.0
821faffffffffff,1.0,0.0,0.0,0.0
8220e7fffffffff,2.0,0.0,2.0,0.0
822177fffffffff,2.0,0.0,2.0,0.0
8222dffffffffff,272.0,156.0,41.0,0.0
8222effffffffff,36.0,6.0,4.0,0.0
822407fffffffff,5.0,0.0,0.0,0.0
82242ffffffffff,2.0,0.0,0.0,0.0
822437fffffffff,4.0,0.0,0.0,0.0
822467fffffffff,6.0,0.0,2.0,0.0
822477fffffffff,6.0,0.0,0.0,0.0
8224affffffffff,2.0,0.0,0.0,0.0
822517fffffffff,5.0,0.0,0.0,0.0
822607fffffffff,4.0,2.0,0.0,0.0
82260ffffffffff,125.0,18.0,0.0,0.0
822617fffffffff,4.0,0.0,0.0,0.0
82261ffffffffff,10.0,0.0,0.0,0.0
822627fffffffff,31.0,3.0,0.0,0.0
82262ffffffffff,68.0,2.0,0.0,0.0
822637fffffffff,2.0,0.0,0.0,0.0
822647fffffffff,262.0,9.0,0.0,0.0
82264ffffffffff,108.0,0.0,0.0,0.0
822657fffffffff,172.0,0.0,0.0,0.0
82265ffffffffff,143.0,3.0,0.0,0.0
822667fffffffff,488.0,13.0,0.0,0.0
82266ffffffffff,129.0,5.0,0.0,0.0
822677fffffffff,187.0,1.0,0.0,0.0
822687fffffffff,242.0,2.0,0.0,0.0
82268ffffffffff,402.0,13.0,0.0,0.0
822697fffffffff,366.0,129.0,14.0,2.0
82269ffffffffff,267.0,4.0,0.0,0.0
8226a7fffffffff,2.0,2.0,0.0,0.0
8226affffffffff,186.0,26.0,0.0,0.0
8226b7fffffffff,8.0,0.0,0.0,0.0
8226c7fffffffff,23.0,0.0,0.0,0.0
8226cffffffffff,22.0,0.0,0.0,0.0
8226d7fffffffff,2.0,0.0,0.0,0.0
8226dffffffffff,41.0,0.0,0.0,0.0
8226e7fffffffff,108.0,0.0,0.0,0.0
8226effffffffff,18.0,0.0,0.0,0.0
8226f7fffffffff,26.0,6.0,0.0,0.0
822707fffffffff,49.0,0.0,0.0,0.0
82270ffffffffff,9.0,0.0,0.0,0.0
822717fffffffff,52.0,0.0,0.0,0.0
82271ffffffffff,95.0,4.0,0.0,0.0
822747fffffffff,192.0,4.0,0.0,0.0
82274ffffffffff,317.0,0.0,0.0,0.0
822757fffffffff,57.0,3.0,0.0,0.0
82275ffffffffff,636.0,10.0,0.0,0.0
822767fffffffff,110.0,0.0,0.0,0.0
82276ffffffffff,170.0,15.0,0.0,0.0
822777fffffffff,29.0,1.0,0.0,0.0
822787fffffffff,7.0,0.0,0.0,0.0
82278ffffffffff,13.0,0.0,0.0,0.0
822797fffffffff,29.0,0.0,0.0,0.0
82279ffffffffff,6.0,0.0,0.0,0.0
8227a7fffffffff,27.0,0.0,0.0,0.0
8227affffffffff,35.0,0.0,0.0,0.0
8227b7fffffffff,2.0,0.0,0.0,0.0
822807fffffffff,10.0,2.0,0.0,0.0
822817fffffffff,124.0,24.0,22.0,0.0
82281ffffffffff,78.0,30.0,0.0,0.0
822837fffffffff,1691.0,90.0,25.0,0.0
822887fffffffff,39.0,2.0,2.0,0.0
82288ffffffffff,109.0,17.0,0.0,0.0
822897fffffffff,40.0,0.0,4.0,0.0
82289ffffffffff,51.0,0.0,0.0,0.0
8228a7fffffffff,2.0,0.0,0.0,0.0
8228affffffffff,120.0,3.0,2.0,0.0
8228b7fffffffff,123.0,26.0,2.0,5.0
8228c7fffffffff,2.0,0.0,0.0,0.0
8228d7fffffffff,100.0,7.0,18.0,0.0
8228dffffffffff,52.0,8.0,10.0,0.0
8228f7fffffffff,245.0,10.0,14.0,0.0
822917fffffffff,28.0,0.0,0.0,0.0
82291ffffffffff,23.0,11.0,0.0,0.0
822987fffffffff,12.0,4.0,0.0,0.0
82298ffffffffff,237.0,25.0,7.0,0.0
822997fffffffff,15.0,0.0,0.0,0.0
82299ffffffffff,4.0,0.0,0.0,0.0
8229a7fffffffff,406.0,13.0,0.0,0.0
8229affffffffff,97.0,8.0,0.0,0.0
8229b7fffffffff,353.0,24.0,0.0,0.0
822a07fffffffff,35.0,4.0,0.0,0.0
822a17fffffffff,927.0,57.0,2.0,0.0
822a37fffffffff,550.0,40.0,0.0,0.0
822a87fffffffff,185.0,25.0,0.0,0.0
822a8ffffffffff,395.0,7.0,0.0,0.0
822a97fffffffff,471.0,7.0,0.0,0.0
822a9ffffffffff,39.0,0.0,0.0,0.0
822aa7fffffffff,663.0,124.0,0.0,0.0
822aaffffffffff,1666.0,143.0,22.0,0.0
822ab7fffffffff,1107.0,87.0,21.0,0.0
822ad7fffffffff,41.0,0.0,0.0,0.0
822af7fffffffff,196.0,17.0,0.0,0.0
822b07fffffffff,53.0,9.0,0.0,0.0
822b0ffffffffff,33.0,2.0,0.0,0.0
822b17fffffffff,3.0,0.0,0.0,0.0
822b1ffffffffff,4.0,2.0,0.0,0.0
822b27fffffffff,31.0,0.0,0.0,0.0
822b87fffffffff,447.0,27.0,0.0,0.0
822b8ffffffffff,690.0,180.0,0.0,0.0
822b97fffffffff,23.0,0.0,0.0,0.0
822b9ffffffffff,849.0,120.0,1.0,0.0
822ba7fffffffff,10.0,0.0,0.0,0.0
822baffffffffff,353.0,4.0,0.0,0.0
822bb7fffffffff,6.0,0.0,0.0,0.0
822c0ffffffffff,24.0,0.0,10.0,0.0
822c17fffffffff,4.0,0.0,4.0,0.0
822c2ffffffffff,6.0,0.0,3.0,0.0
822c37fffffffff,1.0,0.0,0.0,0.0
822cc7fffffffff,36.0,0.0,16.0,0.0
822ce7fffffffff,3.0,0.0,2.0,0.0
822cf7fffffffff,1.0,0.0,0.0,0.0
822d07fffffffff,13.0,0.0,2.0,0.0
822d27fffffffff,8.0,0.0,0.0,0.0
822d37fffffffff,15.0,0.0,5.0,0.0
822daffffffffff,4.0,0.0,0.0,0.0
822db7fffffffff,2.0,0.0,2.0,0.0
822e0ffffffffff,1.0,0.0,1.0,0.0
822e1ffffffffff,1.0,0.0,1.0,0.0
822e67fffffffff,11.0,9.0,0.0,0.0
822e6ffffffffff,1.0,1.0,0.0,0.0
822e77fffffffff,13.0,10.0,0.0,0.0
822f5ffffffffff,17.0,17.0,0.0,0.0
82301ffffffffff,14.0,0.0,0.0,0.0
823037fffffffff,5.0,0.0,0.0,0.0
823097fffffffff,1.0,0.0,1.0,0.0
82309ffffffffff,37.0,0.0,21.0,0.0
823127fffffffff,10.0,0.0,10.0,0.0
82312ffffffffff,2.0,0.0,2.0,0.0
823137fffffffff,2.0,0.0,0.0,0.0
82316ffffffffff,1.0,0.0,1.0,0.0
823187fffffffff,7.0,0.0,2.0,0.0
8231affffffffff,3.0,0.0,0.0,0.0
823947fffffffff,1.0,0.0,0.0,0.0
82396ffffffffff,12.0,0.0,8.0,0.0
823977fffffffff,6.0,0.0,0.0,0.0
823ceffffffffff,17.0,0.0,0.0,0.0
823d37fffffffff,6.0,0.0,2.0,0.0
823f67fffffffff,7.0,0.0,0.0,0.0
824027fffffffff,1.0,0.0,1.0,0.0
824097fffffffff,2.0,0.0,0.0,0.0
82419ffffffffff,7.0,0.0,3.0,0.0
8241b7fffffffff,2.0,0.0,0.0,0.0
8242c7fffffffff,1.0,0.0,0.0,0.0
824367fffffffff,1.0,0.0,1.0,0.0
8243affffffffff,2.0,0.0,2.0,0.0
824447fffffffff,25.0,0.0,0.0,0.0
82444ffffffffff,4.0,0.0,0.0,0.0
82445ffffffffff,2.0,0.0,0.0,0.0
82446ffffffffff,30.0,0.0,0.0,0.0
8244c7fffffffff,37.0,7.0,0.0,0.0
8244cffffffffff,103.0,0.0,0.0,0.0
8244d7fffffffff,218.0,0.0,0.0,0.0
8244dffffffffff,54.0,1.0,0.0,0.0
8244e7fffffffff,6.0,0.0,0.0,0.0
8244effffffffff,66.0,4.0,0.0,0.0
8244f7fffffffff,32.0,4.0,0.0,0.0
82464ffffffffff,18.0,2.0,6.0,0.0
82485ffffffffff,32.0,7.0,0.0,0.0
82488ffffffffff,6.0,0.0,0.0,0.0
824897fffffffff,4.0,0.0,0.0,0.0
82489ffffffffff,25.0,0.0,0.0,0.0
8248c7fffffffff,366.0,23.0,0.0,0.0
8248cffffffffff,45.0,0.0,0.0,0.0
8248dffffffffff,82.0,2.0,0.0,0.0
8248effffffffff,198.0,17.0,0.0,0.0
824b87fffffffff,10.0,0.0,0.0,0.0
824ba7fffffffff,307.0,0.0,23.0,0.0
824bb7fffffffff,40.0,0.0,15.0,0.0
824cc7fffffffff,2.0,0.0,0.0,0.0
