cell_id,Limnodromus griseus,Limnodromus griseus griseus,Limnodromus griseus hendersoni,Limnodromus griseus caurinus
834505fffffffff,535.0,0.0,0.0,0.0
834509fffffffff,439.0,0.0,0.0,0.0
83450afffffffff,57.0,0.0,0.0,0.0
83450bfffffffff,387.0,0.0,0.0,0.0
83450efffffffff,11.0,0.0,0.0,0.0
83451dfffffffff,5.0,0.0,0.0,0.0
834520fffffffff,48.0,0.0,0.0,0.0
834522fffffffff,220.0,0.0,0.0,0.0
834523fffffffff,291.0,0.0,0.0,0.0
83452afffffffff,8.0,0.0,0.0,0.0
83452bfffffffff,2.0,0.0,0.0,0.0
834531fffffffff,330.0,0.0,10.0,0.0
834532fffffffff,2.0,0.0,0.0,0.0
834533fffffffff,14.0,0.0,0.0,0.0
834549fffffffff,1.0,0.0,0.0,0.0
834554fffffffff,2.0,0.0,0.0,0.0
83456dfffffffff,1.0,0.0,0.0,0.0
834572fffffffff,280.0,0.0,0.0,0.0
834574fffffffff,4.0,0.0,0.0,0.0
834576fffffffff,26.0,0.0,0.0,0.0
834583fffffffff,13.0,0.0,0.0,0.0
834584fffffffff,67.0,0.0,0.0,0.0
834588fffffffff,9.0,0.0,0.0,0.0
83458afffffffff,11.0,0.0,0.0,0.0
83458cfffffffff,320.0,38.0,0.0,0.0
83458efffffffff,44.0,6.0,0.0,0.0
834590fffffffff,2.0,0.0,0.0,0.0
834593fffffffff,3.0,0.0,0.0,0.0
834598fffffffff,712.0,49.0,0.0,0.0
83459cfffffffff,4.0,0.0,0.0,0.0
83459dfffffffff,34.0,4.0,0.0,0.0
83459efffffffff,2.0,0.0,0.0,0.0
8345a3fffffffff,304.0,0.0,0.0,0.0
8345aefffffffff,60.0,0.0,0.0,0.0
8345b2fffffffff,30.0,0.0,0.0,0.0
834801fffffffff,42.0,0.0,0.0,0.0
834805fffffffff,5.0,0.0,0.0,0.0
834806fffffffff,6.0,0.0,0.0,0.0
834808fffffffff,20.0,0.0,0.0,0.0
834809fffffffff,5.0,0.0,0.0,0.0
83480bfffffffff,13.0,0.0,0.0,0.0
83480dfffffffff,7.0,0.0,0.0,0.0
83480efffffffff,23.0,0.0,0.0,0.0
834823fffffffff,46.0,0.0,0.0,0.0
834829fffffffff,42.0,0.0,0.0,2.0
83482afffffffff,186.0,0.0,0.0,1.0
83482bfffffffff,11.0,0.0,0.0,0.0
834830fffffffff,19.0,0.0,0.0,0.0
834832fffffffff,40.0,0.0,0.0,0.0
834833fffffffff,64.0,0.0,0.0,0.0
834836fffffffff,487.0,0.0,0.0,0.0
834843fffffffff,107.0,0.0,0.0,2.0
83484afffffffff,478.0,0.0,0.0,3.0
834850fffffffff,7.0,0.0,0.0,0.0
834853fffffffff,2.0,0.0,0.0,0.0
834855fffffffff,1.0,0.0,0.0,0.0
834856fffffffff,65.0,0.0,0.0,0.0
834858fffffffff,36.0,0.0,0.0,0.0
834859fffffffff,4.0,0.0,0.0,0.0
83485bfffffffff,7.0,0.0,0.0,0.0
83485dfffffffff,24.0,0.0,0.0,3.0
83485efffffffff,79.0,0.0,0.0,0.0
834870fffffffff,8.0,0.0,0.0,0.0
834871fffffffff,14.0,0.0,0.0,0.0
834872fffffffff,17.0,0.0,0.0,0.0
834873fffffffff,249.0,0.0,0.0,8.0
834890fffffffff,915.0,0.0,12.0,0.0
834891fffffffff,2.0,0.0,0.0,0.0
834892fffffffff,546.0,0.0,0.0,0.0
834893fffffffff,132.0,0.0,0.0,0.0
834895fffffffff,1605.0,0.0,14.0,0.0
83489cfffffffff,49.0,0.0,0.0,0.0
83489efffffffff,4.0,0.0,0.0,0.0
8348b2fffffffff,4051.0,0.0,98.0,0.0
8348b3fffffffff,405.0,0.0,10.0,0.0
8348f3fffffffff,1.0,0.0,0.0,0.0
834992fffffffff,3.0,0.0,0.0,0.0
834993fffffffff,1.0,0.0,0.0,0.0
834996fffffffff,133.0,0.0,0.0,0.0
8349a2fffffffff,2.0,0.0,0.0,0.0
8349a8fffffffff,32.0,0.0,0.0,0.0
8349a9fffffffff,57.0,0.0,0.0,0.0
8349aafffffffff,7.0,0.0,0.0,0.0
8349abfffffffff,4.0,0.0,0.0,0.0
8349adfffffffff,5.0,0.0,0.0,0.0
8349b5fffffffff,12.0,0.0,0.0,0.0
834c81fffffffff,15.0,0.0,0.0,0.0
834c83fffffffff,19.0,0.0,0.0,0.0
834c86fffffffff,2.0,0.0,0.0,0.0
834c88fffffffff,121.0,0.0,0.0,0.0
834c89fffffffff,1.0,0.0,0.0,0.0
834c8cfffffffff,5.0,0.0,0.0,0.0
834c93fffffffff,5.0,0.0,0.0,0.0
834c94fffffffff,6.0,0.0,0.0,0.0
834c98fffffffff,9.0,0.0,0.0,0.0
834c9afffffffff,7.0,0.0,0.0,0.0
834caafffffffff,66.0,0.0,0.0,0.0
834cabfffffffff,11.0,0.0,0.0,0.0
834cb2fffffffff,2.0,0.0,0.0,0.0
834cb3fffffffff,2.0,0.0,0.0,0.0
834cc0fffffffff,273.0,0.0,0.0,0.0
834cc5fffffffff,454.0,0.0,0.0,0.0
834cc6fffffffff,1.0,0.0,0.0,0.0
834cd0fffffffff,36.0,0.0,0.0,0.0
834cd2fffffffff,75.0,0.0,0.0,0.0
834cd4fffffffff,6.0,0.0,0.0,0.0
834cd6fffffffff,4.0,0.0,0.0,0.0
834ce8fffffffff,11.0,0.0,0.0,0.0
834ce9fffffffff,29.0,0.0,0.0,0.0
834ceafffffffff,361.0,0.0,0.0,0.0
834cebfffffffff,103.0,0.0,0.0,0.0
834cedfffffffff,4.0,0.0,0.0,0.0
834ceefffffffff,269.0,0.0,0.0,0.0
834cf2fffffffff,8.0,0.0,0.0,0.0
834cf3fffffffff,17.0,0.0,0.0,0.0
834d49fffffffff,59.0,0.0,0.0,0.0
834d4bfffffffff,88.0,0.0,0.0,0.0
835e43fffffffff,16.0,0.0,0.0,0.0
835e46fffffffff,20.0,0.0,0.0,0.0
835e4afffffffff,15.0,0.0,0.0,0.0
835e4bfffffffff,5.0,0.0,0.0,0.0
835e5cfffffffff,96.0,0.0,0.0,0.0
835e5dfffffffff,58.0,0.0,0.0,0.0
835e62fffffffff,7.0,0.0,0.0,0.0
835e66fffffffff,137.0,0.0,0.0,0.0
835e70fffffffff,7.0,0.0,0.0,0.0
835e71fffffffff,18.0,0.0,0.0,0.0
835e72fffffffff,159.0,0.0,0.0,0.0
835e75fffffffff,14.0,0.0,0.0,0.0
835f08fffffffff,5.0,0.0,0.0,0.0
835f09fffffffff,55.0,0.0,0.0,0.0
835f0bfffffffff,4.0,0.0,0.0,0.0
835f0efffffffff,9.0,0.0,0.0,0.0
835f12fffffffff,44.0,0.0,0.0,0.0
835f13fffffffff,2.0,0.0,0.0,0.0
835f1cfffffffff,14.0,0.0,0.0,0.0
835f1dfffffffff,5.0,0.0,0.0,0.0
835f1efffffffff,19.0,0.0,0.0,0.0
835f29fffffffff,5.0,0.0,0.0,0.0
835f49fffffffff,1.0,0.0,0.0,0.0
835f4bfffffffff,122.0,0.0,0.0,0.0
835f58fffffffff,158.0,0.0,0.0,0.0
835f5bfffffffff,28.0,0.0,0.0,0.0
836606fffffffff,35.0,0.0,0.0,0.0
836611fffffffff,2.0,0.0,0.0,0.0
836613fffffffff,10.0,0.0,0.0,0.0
83661afffffffff,22.0,0.0,0.0,0.0
83661efffffffff,1.0,0.0,0.0,0.0
836620fffffffff,190.0,12.0,0.0,0.0
836622fffffffff,149.0,0.0,0.0,0.0
836625fffffffff,37.0,0.0,0.0,0.0
836631fffffffff,110.0,0.0,0.0,0.0
836675fffffffff,2.0,0.0,0.0,0.0
836684fffffffff,8.0,0.0,0.0,0.0
8366a0fffffffff,63.0,0.0,0.0,0.0
8366a1fffffffff,96.0,0.0,0.0,0.0
8366a2fffffffff,2.0,0.0,0.0,0.0
8366a3fffffffff,56.0,0.0,0.0,0.0
8366a5fffffffff,1232.0,0.0,0.0,0.0
8366aefffffffff,2.0,0.0,0.0,0.0
8366b0fffffffff,53.0,0.0,0.0,0.0
8366b1fffffffff,6.0,0.0,0.0,0.0
8366b4fffffffff,21.0,0.0,0.0,0.0
8366b5fffffffff,202.0,0.0,0.0,0.0
8366b6fffffffff,23.0,0.0,0.0,0.0
8366d0fffffffff,35.0,0.0,0.0,0.0
8366d2fffffffff,27.0,0.0,0.0,0.0
8366d4fffffffff,47.0,0.0,0.0,0.0
8366d6fffffffff,4.0,0.0,0.0,0.0
8366f0fffffffff,51.0,0.0,0.0,0.0
8366f1fffffffff,12.0,0.0,0.0,0.0
8366f5fffffffff,2.0,0.0,0.0,0.0
836726fffffffff,4.0,0.0,0.0,0.0
836732fffffffff,16.0,0.0,0.0,0.0
836740fffffffff,77.0,0.0,0.0,0.0
836742fffffffff,2.0,0.0,0.0,0.0
836743fffffffff,45.0,0.0,0.0,0.0
836744fffffffff,189.0,2.0,0.0,0.0
836745fffffffff,3.0,1.0,0.0,0.0
836746fffffffff,459.0,0.0,0.0,0.0
83674cfffffffff,11.0,0.0,0.0,0.0
83674dfffffffff,14.0,0.0,0.0,0.0
836750fffffffff,8.0,0.0,0.0,0.0
836752fffffffff,122.0,0.0,0.0,0.0
836755fffffffff,175.0,0.0,0.0,0.0
83675bfffffffff,5.0,0.0,0.0,0.0
836769fffffffff,23.0,0.0,0.0,0.0
83676bfffffffff,23.0,0.0,0.0,0.0
836773fffffffff,146.0,0.0,0.0,0.0
836780fffffffff,2.0,0.0,0.0,0.0
836783fffffffff,57.0,0.0,0.0,0.0
83678bfffffffff,9.0,0.0,0.0,0.0
83679afffffffff,17.0,0.0,0.0,0.0
83679bfffffffff,202.0,0.0,0.0,0.0
836c59fffffffff,2.0,0.0,0.0,0.0
836d04fffffffff,83.0,0.0,0.0,2.0
836d05fffffffff,4.0,0.0,0.0,0.0
836d06fffffffff,13.0,0.0,0.0,0.0
836d14fffffffff,3.0,0.0,0.0,0.0
836d15fffffffff,8.0,0.0,0.0,0.0
836d24fffffffff,4.0,0.0,0.0,0.0
836d25fffffffff,116.0,0.0,0.0,0.0
836d2afffffffff,53.0,0.0,0.0,0.0
836d2bfffffffff,364.0,0.0,0.0,0.0
836d31fffffffff,203.0,0.0,0.0,0.0
836d34fffffffff,32.0,0.0,0.0,0.0
836d35fffffffff,42.0,0.0,0.0,0.0
836d60fffffffff,629.0,0.0,23.0,0.0
836d61fffffffff,100.0,0.0,0.0,0.0
836d63fffffffff,95.0,0.0,0.0,0.0
836d66fffffffff,369.0,0.0,8.0,0.0
836d68fffffffff,348.0,0.0,0.0,0.0
836d69fffffffff,1941.0,0.0,0.0,0.0
836d6afffffffff,3.0,0.0,0.0,0.0
836d6bfffffffff,88.0,0.0,0.0,0.0
836d6dfffffffff,66.0,0.0,0.0,0.0
836d6efffffffff,6.0,0.0,0.0,0.0
836d74fffffffff,84.0,0.0,0.0,0.0
836d75fffffffff,323.0,0.0,0.0,0.0
836d76fffffffff,84.0,0.0,0.0,0.0
838003fffffffff,3.0,0.0,0.0,0.0
838008fffffffff,32.0,4.0,0.0,0.0
838009fffffffff,26.0,0.0,0.0,0.0
838010fffffffff,9.0,0.0,0.0,0.0
838016fffffffff,91.0,4.0,0.0,0.0
838054fffffffff,66.0,0.0,0.0,0.0
838055fffffffff,16.0,5.0,0.0,0.0
838073fffffffff,2.0,0.0,0.0,0.0
8380a4fffffffff,60.0,0.0,0.0,0.0
83818bfffffffff,343.0,6.0,0.0,0.0
838e45fffffffff,26.0,0.0,0.0,0.0
838f08fffffffff,3.0,0.0,0.0,0.0
838f0bfffffffff,55.0,0.0,0.0,0.0
838f0dfffffffff,7.0,0.0,0.0,0.0
838f2afffffffff,204.0,0.0,0.0,0.0
838f2bfffffffff,2.0,0.0,0.0,0.0
838f2efffffffff,22.0,0.0,0.0,0.0
838f50fffffffff,31.0,0.0,0.0,0.0
838f56fffffffff,4.0,0.0,0.0,0.0
838fa6fffffffff,3.0,0.0,0.0,0.0
83b331fffffffff,6.0,0.0,0.0,0.0
