cell_id,Falco sparverius,Falco sparverius [sparverius Group],Falco sparverius paulus,Falco sparverius caribaearum,Falco sparverius dominicensis,Falco sparverius sparverioides,Falco sparverius [cinnamominus Group],Falco sparverius fernandensis
821317fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821357fffffffff,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821387fffffffff,926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82138ffffffffff,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821397fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82139ffffffffff,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8213a7fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8213affffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8213b7fffffffff,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821b97fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821d27fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822607fffffffff,1212.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82260ffffffffff,2402.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
822617fffffffff,1284.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82261ffffffffff,996.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
822627fffffffff,4071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82262ffffffffff,3207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822637fffffffff,564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822647fffffffff,10481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82264ffffffffff,9135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822657fffffffff,12421.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82265ffffffffff,5790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822667fffffffff,14359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82266ffffffffff,9315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822677fffffffff,3473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822687fffffffff,17325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82268ffffffffff,29734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822697fffffffff,20633.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82269ffffffffff,11790.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
8226a7fffffffff,1266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8226affffffffff,16359.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8226b7fffffffff,1637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8226c7fffffffff,3034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8226cffffffffff,11727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8226d7fffffffff,4997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8226dffffffffff,5172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8226e7fffffffff,6948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8226effffffffff,3611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8226f7fffffffff,5051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822707fffffffff,2610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82270ffffffffff,2083.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822717fffffffff,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82271ffffffffff,2031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822727fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82272ffffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822747fffffffff,2649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82274ffffffffff,10526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822757fffffffff,5128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82275ffffffffff,12963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822767fffffffff,2116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82276ffffffffff,3671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822777fffffffff,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822787fffffffff,743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82278ffffffffff,1009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822797fffffffff,1766.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
82279ffffffffff,1693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8227a7fffffffff,251.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8227affffffffff,1012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8227b7fffffffff,458.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822807fffffffff,4589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822817fffffffff,8464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82281ffffffffff,7549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822837fffffffff,73321.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0
822887fffffffff,17720.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
82288ffffffffff,19274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822897fffffffff,5065.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82289ffffffffff,4676.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8228a7fffffffff,972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8228affffffffff,8739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8228b7fffffffff,9486.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8228c7fffffffff,1236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8228d7fffffffff,16723.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8228dffffffffff,2330.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
8228f7fffffffff,34881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822917fffffffff,5743.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82291ffffffffff,1302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822987fffffffff,2637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82298ffffffffff,8243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822997fffffffff,2525.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
82299ffffffffff,1099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8229a7fffffffff,58987.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8229affffffffff,26707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8229b7fffffffff,9310.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
822a07fffffffff,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822a17fffffffff,26977.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822a37fffffffff,17008.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
822a4ffffffffff,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822a87fffffffff,8307.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0
822a8ffffffffff,10262.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822a97fffffffff,11589.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822a9ffffffffff,3058.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
822aa7fffffffff,17113.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
822aaffffffffff,45524.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0
822ab7fffffffff,17189.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
822ad7fffffffff,3486.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
822af7fffffffff,9420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b07fffffffff,905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b0ffffffffff,1287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b17fffffffff,5886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b1ffffffffff,3738.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b27fffffffff,176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b2ffffffffff,133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b37fffffffff,1175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b87fffffffff,8163.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0
822b8ffffffffff,15582.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
822b97fffffffff,2339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822b9ffffffffff,18244.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0
822ba7fffffffff,3865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822baffffffffff,15043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822bb7fffffffff,1759.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824417fffffffff,10275.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0
82441ffffffffff,13924.0,365.0,169.0,0.0,0.0,0.0,0.0,0.0
824437fffffffff,2252.0,28.0,0.0,0.0,0.0,1057.0,0.0,0.0
824447fffffffff,10385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82444ffffffffff,2399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824457fffffffff,6916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82445ffffffffff,1174.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824467fffffffff,1081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82446ffffffffff,17781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824477fffffffff,2891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824487fffffffff,2964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244a7fffffffff,9924.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0
8244affffffffff,26440.0,703.0,30.0,0.0,0.0,0.0,0.0,0.0
8244b7fffffffff,1928.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
8244c7fffffffff,4857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244cffffffffff,5129.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244d7fffffffff,6054.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244dffffffffff,4149.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244e7fffffffff,4638.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
8244effffffffff,1595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8244f7fffffffff,11457.0,19.0,231.0,0.0,0.0,0.0,0.0,0.0
824507fffffffff,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82450ffffffffff,1409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82451ffffffffff,22.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
824527fffffffff,2078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82452ffffffffff,2589.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
824537fffffffff,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82454ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824557fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824577fffffffff,147.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
824587fffffffff,237.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0
82458ffffffffff,3107.0,17.0,0.0,0.0,0.0,1320.0,0.0,0.0
824597fffffffff,644.0,0.0,0.0,0.0,0.0,271.0,0.0,0.0
82459ffffffffff,900.0,9.0,0.0,0.0,0.0,358.0,0.0,0.0
8245a7fffffffff,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8245b7fffffffff,1378.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
824807fffffffff,377.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82480ffffffffff,1205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824817fffffffff,679.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82481ffffffffff,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824827fffffffff,687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82482ffffffffff,1625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824837fffffffff,2081.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0
824847fffffffff,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82484ffffffffff,344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824857fffffffff,797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82485ffffffffff,9227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82486ffffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824877fffffffff,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824887fffffffff,5678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82488ffffffffff,3060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824897fffffffff,20685.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
82489ffffffffff,23398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248a7fffffffff,1684.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248affffffffff,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248b7fffffffff,25983.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8248c7fffffffff,13047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248cffffffffff,3334.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0
8248d7fffffffff,4152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248dffffffffff,13912.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248e7fffffffff,542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248effffffffff,46851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8248f7fffffffff,2550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82490ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824987fffffffff,1498.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
82498ffffffffff,339.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
824997fffffffff,7144.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0
82499ffffffffff,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8249a7fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8249affffffffff,1633.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
8249b7fffffffff,365.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
824c87fffffffff,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824c8ffffffffff,282.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
824c97fffffffff,108.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
824c9ffffffffff,439.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0
824caffffffffff,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824cb7fffffffff,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824cc7fffffffff,6673.0,0.0,0.0,709.0,136.0,0.0,0.0,0.0
824cd7fffffffff,1498.0,0.0,0.0,0.0,588.0,0.0,0.0,0.0
824ceffffffffff,3402.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0
824cf7fffffffff,492.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0
824d4ffffffffff,459.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
825e47fffffffff,312.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0
825e4ffffffffff,326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825e5ffffffffff,398.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
825e77fffffffff,33.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
825f0ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825f27fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825f2ffffffffff,460.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
825f47fffffffff,113.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
825f4ffffffffff,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825f5ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825f6ffffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825f77fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826607fffffffff,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82660ffffffffff,1462.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0
826617fffffffff,1670.0,9.0,0.0,0.0,0.0,0.0,215.0,0.0
82661ffffffffff,1831.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
826627fffffffff,1160.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0
82662ffffffffff,413.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0
826637fffffffff,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826647fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826657fffffffff,566.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
82665ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826667fffffffff,102.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
826677fffffffff,387.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0
8266a7fffffffff,1460.0,30.0,0.0,0.0,0.0,0.0,80.0,0.0
8266b7fffffffff,391.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
8266c7fffffffff,923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8266cffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8266d7fffffffff,4777.0,0.0,0.0,0.0,0.0,0.0,874.0,0.0
8266dffffffffff,669.0,0.0,0.0,0.0,0.0,0.0,153.0,0.0
8266e7fffffffff,4473.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0
8266effffffffff,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8266f7fffffffff,989.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
826727fffffffff,1252.0,0.0,0.0,0.0,743.0,0.0,0.0,0.0
826737fffffffff,1397.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
826747fffffffff,1816.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
82674ffffffffff,112.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
826757fffffffff,1217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82675ffffffffff,248.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
82676ffffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826777fffffffff,733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826787fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826797fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82679ffffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8267b7fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826d07fffffffff,430.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0
826d17fffffffff,123.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
826d27fffffffff,597.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
826d2ffffffffff,1988.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
826d37fffffffff,3315.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0
826d67fffffffff,2986.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
826d6ffffffffff,1608.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
826d77fffffffff,368.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828007fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828017fffffffff,33.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
828037fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
828067fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828107fffffffff,148.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0
82810ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
828117fffffffff,35.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
82811ffffffffff,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
828127fffffffff,45.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
82812ffffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828137fffffffff,175.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0
828147fffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82814ffffffffff,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828157fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
82815ffffffffff,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
828167fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828177fffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828187fffffffff,179.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
82818ffffffffff,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82819ffffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8281a7fffffffff,34.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
8281affffffffff,71.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
828a07fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
828a27fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828a37fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
828ab7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828adffffffffff,28.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
828af7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
828b07fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828b0ffffffffff,181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828b17fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828b27fffffffff,665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828b2ffffffffff,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828b37fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828b57fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
828b67fffffffff,2917.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0
828b6ffffffffff,562.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
828b77fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
