cell_id,Turdus migratorius,Turdus migratorius nigrideus,Turdus migratorius [migratorius Group],Turdus migratorius confinis
830d48fffffffff,148.0,0.0,0.0,0.0
830d49fffffffff,73.0,0.0,0.0,0.0
830d4afffffffff,92.0,0.0,2.0,0.0
830d4cfffffffff,19.0,0.0,0.0,0.0
830d4dfffffffff,118.0,0.0,0.0,0.0
830d4efffffffff,26.0,0.0,0.0,0.0
830d52fffffffff,138.0,0.0,3.0,0.0
830d53fffffffff,26.0,0.0,2.0,0.0
830d56fffffffff,93.0,0.0,3.0,0.0
830d58fffffffff,739.0,0.0,0.0,0.0
830d59fffffffff,176.0,0.0,0.0,0.0
830d5afffffffff,2016.0,0.0,12.0,0.0
830d5bfffffffff,125.0,0.0,0.0,0.0
830d5cfffffffff,16.0,0.0,0.0,0.0
830d5efffffffff,303.0,0.0,4.0,0.0
830d60fffffffff,58.0,0.0,0.0,0.0
830d61fffffffff,106.0,0.0,0.0,0.0
830d62fffffffff,31.0,0.0,0.0,0.0
830d65fffffffff,39.0,0.0,0.0,0.0
830d6afffffffff,13.0,0.0,0.0,0.0
830d6bfffffffff,4.0,0.0,0.0,0.0
830d6cfffffffff,12.0,0.0,0.0,0.0
830d6efffffffff,30.0,0.0,0.0,0.0
830d70fffffffff,31.0,0.0,0.0,0.0
830d71fffffffff,11.0,0.0,0.0,0.0
830d72fffffffff,89.0,0.0,0.0,0.0
830d73fffffffff,42.0,0.0,0.0,0.0
830d74fffffffff,2.0,0.0,0.0,0.0
830d75fffffffff,8.0,0.0,0.0,0.0
830d89fffffffff,3.0,0.0,0.0,0.0
830e00fffffffff,2.0,0.0,1.0,0.0
830e04fffffffff,1.0,0.0,0.0,0.0
830e08fffffffff,9.0,0.0,0.0,0.0
830e0bfffffffff,1.0,0.0,0.0,0.0
830e0efffffffff,2.0,0.0,0.0,0.0
830e22fffffffff,1.0,0.0,0.0,0.0
830e29fffffffff,13.0,0.0,0.0,0.0
830e41fffffffff,6.0,0.0,0.0,0.0
830e45fffffffff,104.0,0.0,0.0,0.0
830e48fffffffff,138.0,0.0,0.0,0.0
830e49fffffffff,986.0,0.0,0.0,0.0
830e4afffffffff,172.0,0.0,0.0,0.0
830e4bfffffffff,192.0,0.0,0.0,0.0
830e4cfffffffff,46.0,0.0,0.0,0.0
830e4dfffffffff,2461.0,0.0,0.0,0.0
830e4efffffffff,10.0,0.0,0.0,0.0
830e51fffffffff,4.0,0.0,0.0,0.0
830e53fffffffff,48.0,0.0,0.0,0.0
830e59fffffffff,39.0,0.0,0.0,0.0
830e5afffffffff,12.0,0.0,0.0,0.0
830e5bfffffffff,270.0,0.0,0.0,0.0
830e60fffffffff,4.0,0.0,0.0,0.0
830e62fffffffff,10.0,0.0,0.0,0.0
830e63fffffffff,15.0,0.0,0.0,0.0
830e64fffffffff,2.0,0.0,0.0,0.0
830e69fffffffff,7.0,0.0,0.0,0.0
830e6afffffffff,28.0,0.0,0.0,0.0
830e6bfffffffff,20.0,0.0,0.0,0.0
830e6cfffffffff,3.0,0.0,0.0,0.0
830e6efffffffff,6.0,0.0,0.0,0.0
830e74fffffffff,10.0,0.0,0.0,0.0
830e80fffffffff,2658.0,0.0,0.0,0.0
830e83fffffffff,22.0,0.0,0.0,0.0
830e86fffffffff,2.0,0.0,0.0,0.0
830e89fffffffff,31.0,0.0,0.0,0.0
830e8dfffffffff,11.0,0.0,0.0,0.0
830e8efffffffff,6.0,0.0,0.0,0.0
830e91fffffffff,21.0,0.0,0.0,0.0
830e94fffffffff,11.0,0.0,0.0,0.0
830e96fffffffff,7.0,0.0,0.0,0.0
830e98fffffffff,2.0,0.0,0.0,0.0
830e9afffffffff,27.0,0.0,0.0,0.0
830e9dfffffffff,2.0,0.0,0.0,0.0
830e9efffffffff,2.0,0.0,0.0,0.0
830eb3fffffffff,1.0,0.0,0.0,0.0
830ec0fffffffff,13.0,0.0,0.0,0.0
830ec1fffffffff,66.0,0.0,0.0,0.0
830ec2fffffffff,55.0,0.0,0.0,0.0
830ec3fffffffff,1.0,0.0,0.0,0.0
830ec4fffffffff,2.0,0.0,0.0,0.0
830ec5fffffffff,16.0,0.0,0.0,0.0
830ec8fffffffff,74.0,0.0,0.0,0.0
830ec9fffffffff,278.0,0.0,0.0,0.0
830ecafffffffff,120.0,0.0,0.0,0.0
830ecbfffffffff,224.0,0.0,0.0,0.0
830eccfffffffff,1098.0,0.0,0.0,0.0
830ecdfffffffff,34.0,0.0,0.0,0.0
830ed0fffffffff,3.0,0.0,0.0,0.0
830ed1fffffffff,3.0,0.0,0.0,0.0
830ed4fffffffff,28.0,0.0,0.0,0.0
830ed5fffffffff,2.0,0.0,0.0,0.0
830ed8fffffffff,9.0,0.0,0.0,0.0
830ed9fffffffff,34.0,0.0,0.0,0.0
830edafffffffff,2.0,0.0,0.0,0.0
830edbfffffffff,27.0,0.0,0.0,0.0
830edcfffffffff,9.0,0.0,0.0,0.0
830edefffffffff,9.0,0.0,0.0,0.0
830ee0fffffffff,3.0,0.0,0.0,0.0
830ee1fffffffff,5.0,0.0,0.0,0.0
830ee2fffffffff,12.0,0.0,0.0,0.0
830ee5fffffffff,6.0,0.0,0.0,0.0
830ee8fffffffff,40.0,0.0,0.0,0.0
830ee9fffffffff,2.0,0.0,0.0,0.0
830eeafffffffff,1801.0,0.0,0.0,0.0
830eebfffffffff,96.0,0.0,0.0,0.0
830eecfffffffff,14.0,0.0,0.0,0.0
830eedfffffffff,26.0,0.0,0.0,0.0
830eeefffffffff,25.0,0.0,0.0,0.0
830ef0fffffffff,27.0,0.0,0.0,0.0
830ef1fffffffff,2.0,0.0,0.0,0.0
830ef2fffffffff,12.0,0.0,0.0,0.0
830ef3fffffffff,23.0,0.0,0.0,0.0
830f0bfffffffff,4.0,0.0,0.0,0.0
830f4bfffffffff,9.0,0.0,0.0,0.0
830f5afffffffff,25.0,0.0,0.0,0.0
830f9afffffffff,147.0,0.0,0.0,0.0
831205fffffffff,2.0,0.0,0.0,0.0
83120afffffffff,38.0,0.0,0.0,0.0
83120bfffffffff,30.0,0.0,0.0,0.0
83120cfffffffff,2.0,0.0,0.0,0.0
831211fffffffff,26.0,0.0,0.0,0.0
831213fffffffff,53.0,0.0,0.0,0.0
831214fffffffff,85.0,0.0,0.0,0.0
831215fffffffff,82.0,0.0,0.0,0.0
831218fffffffff,321.0,0.0,0.0,0.0
831219fffffffff,25.0,0.0,0.0,0.0
83121afffffffff,436.0,0.0,0.0,0.0
83121bfffffffff,192.0,0.0,0.0,0.0
83121dfffffffff,6.0,0.0,0.0,0.0
83121efffffffff,391.0,0.0,0.0,0.0
831221fffffffff,2.0,0.0,0.0,0.0
831223fffffffff,9.0,0.0,0.0,0.0
831225fffffffff,10.0,0.0,0.0,0.0
831226fffffffff,6.0,0.0,0.0,0.0
831229fffffffff,31.0,0.0,0.0,0.0
83122bfffffffff,3.0,0.0,0.0,0.0
83122cfffffffff,2.0,0.0,0.0,0.0
83122dfffffffff,4.0,0.0,0.0,0.0
83122efffffffff,15.0,0.0,0.0,0.0
831230fffffffff,42.0,0.0,0.0,0.0
831232fffffffff,8.0,0.0,0.0,0.0
831233fffffffff,49.0,0.0,0.0,0.0
831235fffffffff,2.0,0.0,0.0,0.0
831236fffffffff,2.0,0.0,0.0,0.0
831241fffffffff,2.0,0.0,0.0,0.0
831242fffffffff,2.0,0.0,0.0,0.0
831243fffffffff,107.0,0.0,0.0,0.0
831244fffffffff,35.0,0.0,0.0,0.0
831246fffffffff,11.0,0.0,0.0,0.0
831248fffffffff,4.0,0.0,0.0,0.0
831249fffffffff,4.0,0.0,0.0,0.0
83124afffffffff,12.0,0.0,0.0,0.0
83124bfffffffff,135.0,0.0,0.0,0.0
83124cfffffffff,1.0,0.0,0.0,0.0
83124dfffffffff,50.0,0.0,0.0,0.0
831250fffffffff,282.0,0.0,0.0,0.0
831251fffffffff,837.0,0.0,0.0,0.0
831252fffffffff,372.0,0.0,0.0,0.0
831253fffffffff,345.0,0.0,0.0,0.0
831254fffffffff,298.0,0.0,0.0,0.0
831255fffffffff,81.0,0.0,0.0,0.0
831256fffffffff,28.0,0.0,0.0,0.0
831258fffffffff,93.0,0.0,0.0,0.0
831259fffffffff,2332.0,0.0,0.0,0.0
83125afffffffff,68.0,0.0,0.0,0.0
83125bfffffffff,109.0,0.0,0.0,0.0
83125cfffffffff,25.0,0.0,0.0,0.0
83125dfffffffff,360.0,0.0,0.0,0.0
83125efffffffff,31.0,0.0,0.0,0.0
831260fffffffff,5.0,0.0,0.0,0.0
831261fffffffff,2.0,0.0,0.0,0.0
831263fffffffff,24.0,0.0,0.0,0.0
83126afffffffff,2.0,0.0,0.0,0.0
83126bfffffffff,15.0,0.0,0.0,0.0
83126efffffffff,9.0,0.0,0.0,0.0
831272fffffffff,1046.0,0.0,0.0,0.0
831273fffffffff,4.0,0.0,0.0,0.0
831275fffffffff,33.0,0.0,0.0,0.0
831280fffffffff,514.0,0.0,0.0,0.0
831281fffffffff,4.0,0.0,0.0,0.0
831282fffffffff,11.0,0.0,0.0,0.0
831283fffffffff,7.0,0.0,0.0,0.0
831284fffffffff,399.0,0.0,0.0,0.0
831285fffffffff,345.0,0.0,0.0,0.0
831286fffffffff,253.0,0.0,0.0,0.0
831288fffffffff,90.0,0.0,0.0,0.0
831289fffffffff,579.0,0.0,0.0,0.0
83128afffffffff,18.0,0.0,0.0,0.0
83128bfffffffff,1154.0,0.0,0.0,0.0
83128cfffffffff,9.0,0.0,0.0,0.0
83128dfffffffff,671.0,0.0,0.0,0.0
83128efffffffff,112.0,0.0,0.0,0.0
831290fffffffff,120.0,0.0,0.0,0.0
831293fffffffff,2.0,0.0,0.0,0.0
831294fffffffff,169.0,0.0,0.0,0.0
831298fffffffff,95.0,0.0,0.0,0.0
831299fffffffff,37.0,0.0,0.0,0.0
83129afffffffff,29.0,0.0,0.0,0.0
83129bfffffffff,464.0,0.0,0.0,0.0
83129cfffffffff,135.0,0.0,0.0,0.0
83129dfffffffff,50.0,0.0,0.0,0.0
8312a2fffffffff,197.0,0.0,0.0,0.0
8312a3fffffffff,160.0,0.0,0.0,0.0
8312a5fffffffff,1.0,0.0,0.0,0.0
8312a6fffffffff,20.0,0.0,0.0,0.0
8312a8fffffffff,31.0,0.0,0.0,0.0
8312a9fffffffff,168.0,0.0,0.0,0.0
8312aafffffffff,186.0,0.0,0.0,0.0
8312abfffffffff,1275.0,0.0,0.0,0.0
8312adfffffffff,346.0,0.0,0.0,0.0
8312aefffffffff,1.0,0.0,0.0,0.0
8312b0fffffffff,1289.0,0.0,0.0,0.0
8312b1fffffffff,11.0,0.0,0.0,0.0
8312b2fffffffff,4.0,0.0,0.0,0.0
8312b3fffffffff,1.0,0.0,0.0,0.0
8312b4fffffffff,410.0,0.0,0.0,0.0
8312b5fffffffff,73.0,0.0,0.0,0.0
8312b6fffffffff,25.0,0.0,0.0,0.0
8312c0fffffffff,1459.0,0.0,0.0,0.0
8312c1fffffffff,5598.0,0.0,0.0,0.0
8312c2fffffffff,609.0,0.0,0.0,0.0
8312c3fffffffff,1401.0,0.0,0.0,0.0
8312c4fffffffff,329.0,0.0,0.0,0.0
8312c5fffffffff,145.0,0.0,0.0,0.0
8312c6fffffffff,3.0,0.0,0.0,0.0
8312c8fffffffff,2412.0,0.0,0.0,0.0
8312c9fffffffff,731.0,0.0,0.0,0.0
8312cafffffffff,2549.0,0.0,0.0,0.0
8312cbfffffffff,3663.0,0.0,0.0,0.0
8312ccfffffffff,22862.0,0.0,0.0,0.0
8312cdfffffffff,1378.0,0.0,0.0,0.0
8312cefffffffff,799.0,0.0,0.0,0.0
8312d0fffffffff,998.0,0.0,0.0,0.0
8312d1fffffffff,6056.0,0.0,0.0,0.0
8312d2fffffffff,318.0,0.0,0.0,0.0
8312d3fffffffff,2790.0,0.0,0.0,0.0
8312d4fffffffff,283.0,0.0,0.0,0.0
8312d5fffffffff,324.0,0.0,0.0,0.0
8312d6fffffffff,1207.0,0.0,0.0,0.0
8312d8fffffffff,2714.0,0.0,0.0,0.0
8312d9fffffffff,1768.0,0.0,0.0,0.0
8312dafffffffff,1777.0,0.0,0.0,0.0
8312dbfffffffff,4413.0,0.0,0.0,0.0
8312dcfffffffff,2985.0,0.0,0.0,0.0
8312ddfffffffff,8303.0,0.0,0.0,0.0
8312defffffffff,6323.0,0.0,0.0,0.0
8312e0fffffffff,45.0,0.0,0.0,0.0
8312e1fffffffff,2710.0,0.0,0.0,0.0
8312e2fffffffff,242.0,0.0,0.0,0.0
8312e3fffffffff,141.0,0.0,0.0,0.0
8312e4fffffffff,20.0,0.0,0.0,0.0
8312e5fffffffff,104.0,0.0,0.0,0.0
8312e6fffffffff,34.0,0.0,0.0,0.0
8312e8fffffffff,402.0,0.0,0.0,0.0
8312e9fffffffff,30.0,0.0,0.0,0.0
8312eafffffffff,2066.0,0.0,0.0,0.0
8312ebfffffffff,519.0,0.0,0.0,0.0
8312ecfffffffff,5594.0,0.0,0.0,0.0
8312edfffffffff,130.0,0.0,0.0,0.0
8312eefffffffff,531.0,0.0,0.0,0.0
8312f0fffffffff,76.0,0.0,0.0,0.0
8312f1fffffffff,643.0,0.0,0.0,0.0
8312f2fffffffff,295.0,0.0,0.0,0.0
8312f3fffffffff,51.0,0.0,0.0,0.0
8312f4fffffffff,51.0,0.0,0.0,0.0
8312f5fffffffff,14.0,0.0,0.0,0.0
8312f6fffffffff,2315.0,0.0,0.0,0.0
831306fffffffff,26.0,0.0,0.0,0.0
831311fffffffff,11.0,0.0,0.0,0.0
831328fffffffff,5.0,0.0,0.0,0.0
831329fffffffff,9.0,0.0,0.0,0.0
83132dfffffffff,3.0,0.0,0.0,0.0
831333fffffffff,1.0,0.0,0.0,0.0
831343fffffffff,5.0,0.0,0.0,0.0
83134bfffffffff,2.0,0.0,0.0,0.0
83134efffffffff,1.0,0.0,0.0,0.0
831350fffffffff,23.0,0.0,0.0,0.0
831352fffffffff,376.0,0.0,0.0,0.0
831353fffffffff,2.0,0.0,0.0,0.0
83135bfffffffff,4.0,0.0,0.0,0.0
831373fffffffff,1.0,0.0,0.0,0.0
831380fffffffff,43.0,0.0,0.0,0.0
831382fffffffff,671.0,0.0,0.0,0.0
831383fffffffff,1197.0,0.0,0.0,0.0
831384fffffffff,25.0,0.0,0.0,0.0
831385fffffffff,6.0,0.0,0.0,0.0
831386fffffffff,2697.0,0.0,0.0,0.0
831388fffffffff,51.0,0.0,0.0,0.0
831389fffffffff,114.0,0.0,0.0,0.0
83138afffffffff,44.0,0.0,0.0,0.0
83138cfffffffff,857.0,0.0,0.0,0.0
83138dfffffffff,70.0,0.0,0.0,0.0
83138efffffffff,17.0,0.0,0.0,0.0
831390fffffffff,62.0,0.0,0.0,0.0
831391fffffffff,354.0,0.0,0.0,0.0
831393fffffffff,407.0,0.0,0.0,0.0
831394fffffffff,130.0,0.0,0.0,0.0
831395fffffffff,143.0,0.0,0.0,0.0
831396fffffffff,13.0,0.0,0.0,0.0
831398fffffffff,9.0,0.0,0.0,0.0
831399fffffffff,43.0,0.0,0.0,0.0
83139afffffffff,4.0,0.0,0.0,0.0
83139bfffffffff,20.0,0.0,0.0,0.0
83139cfffffffff,12.0,0.0,0.0,0.0
83139efffffffff,2669.0,0.0,0.0,0.0
8313a2fffffffff,2.0,0.0,0.0,0.0
8313a3fffffffff,92.0,0.0,0.0,0.0
8313a4fffffffff,6.0,0.0,0.0,0.0
8313a6fffffffff,29.0,0.0,0.0,0.0
8313a8fffffffff,2.0,0.0,0.0,0.0
8313a9fffffffff,19.0,0.0,0.0,0.0
8313aafffffffff,4.0,0.0,0.0,0.0
8313acfffffffff,4.0,0.0,0.0,0.0
8313b0fffffffff,25.0,0.0,0.0,0.0
8313b1fffffffff,48.0,0.0,0.0,0.0
8313b2fffffffff,153.0,0.0,0.0,0.0
8313b3fffffffff,489.0,0.0,0.0,0.0
8313b4fffffffff,2.0,0.0,0.0,0.0
8313b5fffffffff,82.0,0.0,0.0,0.0
8313b6fffffffff,36.0,0.0,0.0,0.0
831a84fffffffff,38.0,0.0,0.0,0.0
831aa0fffffffff,3491.0,0.0,0.0,0.0
831aa2fffffffff,1512.0,0.0,0.0,0.0
831aa3fffffffff,2491.0,0.0,0.0,0.0
831aa4fffffffff,388.0,0.0,0.0,0.0
831aa6fffffffff,531.0,0.0,0.0,0.0
831ab0fffffffff,36.0,0.0,0.0,0.0
831ab4fffffffff,7.0,0.0,0.0,0.0
831ab5fffffffff,92.0,0.0,0.0,0.0
831b80fffffffff,19.0,0.0,0.0,0.0
831b82fffffffff,173.0,0.0,0.0,0.0
831b83fffffffff,174.0,0.0,0.0,0.0
831b84fffffffff,18.0,0.0,0.0,0.0
831b86fffffffff,1.0,0.0,0.0,0.0
831b8afffffffff,50.0,0.0,0.0,0.0
831b91fffffffff,24.0,0.0,0.0,0.0
831b92fffffffff,96.0,0.0,0.0,0.0
831b98fffffffff,147.0,0.0,0.0,0.0
831b99fffffffff,261.0,0.0,0.0,0.0
831b9afffffffff,582.0,0.0,0.0,0.0
831b9bfffffffff,36.0,0.0,0.0,0.0
831b9cfffffffff,107.0,0.0,0.0,0.0
831b9dfffffffff,18.0,0.0,0.0,0.0
831b9efffffffff,1096.0,0.0,0.0,0.0
831bb0fffffffff,28.0,0.0,0.0,0.0
831bb2fffffffff,4.0,0.0,0.0,0.0
831bb3fffffffff,25.0,0.0,0.0,0.0
831d20fffffffff,2.0,0.0,0.0,0.0
831d24fffffffff,203.0,0.0,0.0,0.0
831d25fffffffff,2.0,0.0,0.0,0.0
831d26fffffffff,2.0,0.0,0.0,0.0
832600fffffffff,967.0,0.0,0.0,0.0
832601fffffffff,1656.0,0.0,240.0,0.0
832602fffffffff,352.0,0.0,0.0,0.0
832603fffffffff,1401.0,0.0,226.0,0.0
832604fffffffff,534.0,0.0,0.0,0.0
832605fffffffff,2110.0,0.0,0.0,0.0
832606fffffffff,213.0,0.0,0.0,0.0
832608fffffffff,1844.0,0.0,38.0,0.0
832609fffffffff,731.0,0.0,0.0,0.0
83260afffffffff,5078.0,0.0,20.0,0.0
83260bfffffffff,2589.0,0.0,11.0,0.0
83260cfffffffff,333.0,0.0,0.0,0.0
83260dfffffffff,2042.0,0.0,0.0,0.0
83260efffffffff,2441.0,0.0,142.0,0.0
832610fffffffff,434.0,0.0,0.0,0.0
832611fffffffff,694.0,0.0,15.0,0.0
832612fffffffff,522.0,0.0,0.0,0.0
832613fffffffff,67.0,0.0,0.0,0.0
832614fffffffff,65.0,0.0,0.0,0.0
832615fffffffff,251.0,0.0,0.0,0.0
832616fffffffff,690.0,0.0,0.0,0.0
832618fffffffff,2673.0,0.0,76.0,0.0
832619fffffffff,620.0,0.0,115.0,0.0
83261afffffffff,567.0,0.0,19.0,0.0
83261bfffffffff,525.0,0.0,19.0,0.0
83261cfffffffff,380.0,0.0,9.0,0.0
83261dfffffffff,438.0,0.0,35.0,0.0
83261efffffffff,261.0,0.0,9.0,0.0
832620fffffffff,3586.0,0.0,0.0,0.0
832621fffffffff,5956.0,0.0,0.0,0.0
832622fffffffff,980.0,0.0,0.0,0.0
832623fffffffff,1987.0,0.0,0.0,0.0
832624fffffffff,3899.0,0.0,0.0,0.0
832625fffffffff,2017.0,0.0,0.0,0.0
832626fffffffff,4340.0,0.0,0.0,0.0
832628fffffffff,1127.0,0.0,0.0,0.0
832629fffffffff,1036.0,0.0,0.0,0.0
83262afffffffff,359.0,0.0,0.0,0.0
83262bfffffffff,2464.0,0.0,0.0,0.0
83262cfffffffff,25945.0,0.0,0.0,0.0
83262dfffffffff,3319.0,0.0,0.0,0.0
83262efffffffff,1828.0,0.0,0.0,0.0
832630fffffffff,256.0,0.0,0.0,0.0
832631fffffffff,222.0,0.0,0.0,0.0
832632fffffffff,46.0,0.0,0.0,0.0
832633fffffffff,769.0,0.0,0.0,0.0
832634fffffffff,1653.0,0.0,0.0,0.0
832635fffffffff,628.0,0.0,0.0,0.0
832636fffffffff,1569.0,0.0,0.0,0.0
832640fffffffff,7021.0,0.0,0.0,0.0
832641fffffffff,2895.0,0.0,0.0,0.0
832642fffffffff,2409.0,0.0,0.0,0.0
832643fffffffff,4492.0,0.0,0.0,0.0
832644fffffffff,1017.0,0.0,0.0,0.0
832645fffffffff,1100.0,0.0,0.0,0.0
832646fffffffff,12296.0,0.0,0.0,0.0
832648fffffffff,1560.0,0.0,0.0,0.0
832649fffffffff,4015.0,0.0,0.0,0.0
83264afffffffff,5529.0,0.0,0.0,0.0
83264bfffffffff,899.0,0.0,0.0,0.0
83264cfffffffff,4187.0,0.0,0.0,0.0
83264dfffffffff,10212.0,0.0,0.0,0.0
83264efffffffff,1648.0,0.0,0.0,0.0
832650fffffffff,2217.0,0.0,0.0,0.0
832651fffffffff,1785.0,0.0,0.0,0.0
832652fffffffff,2598.0,0.0,0.0,0.0
832653fffffffff,6649.0,0.0,0.0,0.0
832654fffffffff,2638.0,0.0,0.0,0.0
832655fffffffff,10760.0,0.0,0.0,0.0
832656fffffffff,12780.0,0.0,0.0,0.0
832658fffffffff,515.0,0.0,0.0,0.0
832659fffffffff,4326.0,0.0,0.0,0.0
83265afffffffff,1658.0,0.0,0.0,0.0
83265bfffffffff,5042.0,0.0,0.0,0.0
83265cfffffffff,647.0,0.0,0.0,0.0
83265dfffffffff,1344.0,0.0,0.0,0.0
83265efffffffff,778.0,0.0,0.0,0.0
832660fffffffff,2252.0,0.0,0.0,0.0
832661fffffffff,10674.0,0.0,0.0,0.0
832662fffffffff,6255.0,0.0,0.0,0.0
832663fffffffff,4062.0,0.0,0.0,0.0
832664fffffffff,51443.0,0.0,0.0,0.0
832665fffffffff,3891.0,0.0,0.0,0.0
832666fffffffff,11915.0,0.0,0.0,0.0
832668fffffffff,9238.0,0.0,0.0,0.0
832669fffffffff,1004.0,0.0,0.0,0.0
83266afffffffff,3216.0,0.0,0.0,0.0
83266bfffffffff,2835.0,0.0,0.0,0.0
83266cfffffffff,5049.0,0.0,0.0,0.0
83266dfffffffff,12235.0,0.0,0.0,0.0
83266efffffffff,3416.0,0.0,0.0,0.0
832670fffffffff,1039.0,0.0,0.0,0.0
832671fffffffff,3065.0,0.0,0.0,0.0
832672fffffffff,637.0,0.0,0.0,0.0
832673fffffffff,1377.0,0.0,0.0,0.0
832674fffffffff,3774.0,0.0,0.0,0.0
832675fffffffff,2199.0,0.0,0.0,0.0
832676fffffffff,745.0,0.0,0.0,0.0
832680fffffffff,3256.0,0.0,0.0,0.0
832681fffffffff,42935.0,0.0,0.0,0.0
832682fffffffff,420.0,0.0,0.0,0.0
832683fffffffff,3242.0,0.0,0.0,0.0
832684fffffffff,738.0,0.0,0.0,0.0
832685fffffffff,5878.0,0.0,0.0,0.0
832686fffffffff,38.0,0.0,0.0,0.0
832688fffffffff,16605.0,0.0,0.0,0.0
832689fffffffff,1488.0,0.0,0.0,0.0
83268afffffffff,1717.0,0.0,0.0,0.0
83268bfffffffff,2183.0,0.0,0.0,0.0
83268cfffffffff,39439.0,0.0,0.0,0.0
83268dfffffffff,1803.0,0.0,0.0,0.0
83268efffffffff,3609.0,0.0,0.0,0.0
832690fffffffff,5022.0,0.0,0.0,0.0
832691fffffffff,77.0,0.0,0.0,0.0
832692fffffffff,1688.0,0.0,0.0,0.0
832693fffffffff,164.0,0.0,0.0,0.0
832694fffffffff,2278.0,0.0,0.0,0.0
832695fffffffff,849.0,0.0,0.0,0.0
832696fffffffff,26189.0,0.0,0.0,0.0
832698fffffffff,4994.0,0.0,0.0,0.0
832699fffffffff,3778.0,0.0,0.0,0.0
83269afffffffff,273.0,0.0,0.0,0.0
83269bfffffffff,618.0,0.0,0.0,0.0
83269cfffffffff,10481.0,0.0,0.0,0.0
83269dfffffffff,4763.0,0.0,0.0,0.0
83269efffffffff,1499.0,0.0,0.0,0.0
8326a0fffffffff,74.0,0.0,0.0,0.0
8326a1fffffffff,803.0,0.0,5.0,0.0
8326a2fffffffff,672.0,0.0,0.0,0.0
8326a3fffffffff,200.0,0.0,0.0,0.0
