cell_id,Troglodytes troglodytes,Troglodytes troglodytes islandicus,Troglodytes troglodytes borealis,Troglodytes troglodytes zetlandicus,Troglodytes troglodytes hebridensis,Troglodytes troglodytes fridariensis,Troglodytes troglodytes hirtensis,Troglodytes troglodytes indigenus,Troglodytes troglodytes [troglodytes Group]
821e0ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
821e1ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821e27fffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
821e2ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821e37fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821e47fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821e6ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821e87fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
821ea7fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
821ec7fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821ecffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821edffffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821ee7fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
821ef7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821f07fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821f2ffffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
821f37fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
821f5ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821f77fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821f87fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
821f8ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
821f9ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
8220e7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822407fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82244ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822c2ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
822c97fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822ce7fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822d27fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822d37fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822d57fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
822d67fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822db7fffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823037fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
82309ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823137fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82382ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823867fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
823877fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
823907fffffffff,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
82390ffffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
823917fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
82391ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823927fffffffff,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
82392ffffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
823937fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823947fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
823977fffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
823c07fffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823c0ffffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823c1ffffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823c5ffffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823ce7fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
823d17fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
823d37fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8240effffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
824ba7fffffffff,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
