cell_id,Rhipidura semicollaris,Rhipidura semicollaris [semicollaris Group],Rhipidura semicollaris elegantula,Rhipidura semicollaris reichenowi,Rhipidura semicollaris hamadryas,Rhipidura semicollaris squamata/henrici
83739afffffffff,83.0,0.0,0.0,0.0,0.0,0.0
839415fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
83942cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83942dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83956cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
