cell_id,Pelecanus occidentalis,Pelecanus occidentalis carolinensis,Pelecanus occidentalis californicus,Pelecanus occidentalis occidentalis/murphyi,Pelecanus occidentalis urinator
834870fffffffff,62.0,0.0,0.0,0.0,0.0
834871fffffffff,96.0,0.0,0.0,0.0,0.0
834872fffffffff,264.0,0.0,0.0,0.0,0.0
834873fffffffff,346.0,0.0,0.0,0.0,0.0
834876fffffffff,18.0,0.0,0.0,0.0,0.0
834882fffffffff,7.0,0.0,0.0,0.0,0.0
834890fffffffff,9977.0,219.0,0.0,0.0,0.0
834891fffffffff,16.0,0.0,0.0,0.0,0.0
834892fffffffff,3996.0,0.0,0.0,0.0,0.0
834893fffffffff,1271.0,0.0,0.0,0.0,0.0
834894fffffffff,2.0,0.0,0.0,0.0,0.0
834895fffffffff,12255.0,232.0,0.0,0.0,0.0
8348a0fffffffff,31.0,0.0,0.0,0.0,0.0
8348a2fffffffff,37.0,0.0,0.0,0.0,0.0
8348b0fffffffff,10.0,0.0,0.0,0.0,0.0
8348b1fffffffff,6.0,0.0,0.0,0.0,0.0
8348b2fffffffff,15041.0,0.0,0.0,0.0,0.0
8348b3fffffffff,1317.0,0.0,0.0,0.0,0.0
8348b4fffffffff,42.0,0.0,0.0,0.0,0.0
8348c0fffffffff,5.0,0.0,0.0,0.0,0.0
8348c2fffffffff,2.0,0.0,0.0,0.0,0.0
8348c3fffffffff,4.0,0.0,0.0,0.0,0.0
8348c5fffffffff,4.0,0.0,0.0,0.0,0.0
8348e8fffffffff,6.0,0.0,0.0,0.0,0.0
8348e9fffffffff,2.0,0.0,0.0,0.0,0.0
8348eafffffffff,6.0,0.0,0.0,0.0,0.0
8348ebfffffffff,8.0,0.0,0.0,0.0,0.0
8348eefffffffff,3.0,0.0,0.0,0.0,0.0
834980fffffffff,3.0,0.0,0.0,0.0,0.0
834992fffffffff,170.0,8.0,0.0,0.0,0.0
834993fffffffff,52.0,10.0,0.0,0.0,0.0
834996fffffffff,1732.0,282.0,0.0,0.0,0.0
83499afffffffff,4.0,0.0,0.0,0.0,0.0
83499efffffffff,1.0,0.0,0.0,0.0,0.0
8349a1fffffffff,1.0,0.0,0.0,0.0,0.0
8349a2fffffffff,222.0,0.0,0.0,0.0,0.0
8349a3fffffffff,44.0,0.0,0.0,0.0,0.0
8349a8fffffffff,354.0,0.0,11.0,0.0,0.0
8349a9fffffffff,1972.0,0.0,49.0,0.0,0.0
8349aafffffffff,25.0,0.0,0.0,0.0,0.0
8349abfffffffff,17.0,0.0,0.0,0.0,0.0
8349acfffffffff,25.0,0.0,0.0,0.0,0.0
8349adfffffffff,72.0,0.0,2.0,0.0,0.0
8349aefffffffff,5.0,0.0,0.0,0.0,0.0
8349b4fffffffff,23.0,0.0,0.0,0.0,0.0
8349b5fffffffff,118.0,0.0,0.0,0.0,0.0
8349b6fffffffff,15.0,0.0,0.0,0.0,0.0
834c81fffffffff,103.0,0.0,0.0,0.0,0.0
834c83fffffffff,144.0,0.0,0.0,0.0,0.0
834c88fffffffff,136.0,0.0,0.0,0.0,0.0
834c8afffffffff,2.0,0.0,0.0,0.0,0.0
834c8cfffffffff,2.0,0.0,0.0,0.0,0.0
834c93fffffffff,48.0,0.0,0.0,0.0,0.0
834c98fffffffff,45.0,0.0,0.0,3.0,0.0
834c9afffffffff,82.0,0.0,0.0,9.0,0.0
834caafffffffff,196.0,0.0,0.0,0.0,0.0
834cabfffffffff,41.0,0.0,0.0,0.0,0.0
834cc0fffffffff,2297.0,0.0,0.0,0.0,0.0
834cc2fffffffff,23.0,0.0,0.0,0.0,0.0
834cc4fffffffff,153.0,0.0,0.0,0.0,0.0
834cc5fffffffff,5142.0,0.0,0.0,0.0,0.0
834cc6fffffffff,361.0,0.0,0.0,0.0,0.0
834cd0fffffffff,334.0,0.0,0.0,0.0,0.0
834cd2fffffffff,267.0,0.0,0.0,0.0,0.0
834cd4fffffffff,69.0,0.0,0.0,0.0,0.0
834cd5fffffffff,80.0,0.0,0.0,0.0,0.0
834cd6fffffffff,76.0,0.0,0.0,0.0,0.0
834ce8fffffffff,1006.0,0.0,0.0,5.0,0.0
834ce9fffffffff,106.0,0.0,0.0,10.0,0.0
834ceafffffffff,1621.0,0.0,0.0,0.0,0.0
834cebfffffffff,211.0,0.0,0.0,3.0,0.0
834cedfffffffff,80.0,0.0,0.0,0.0,0.0
834ceefffffffff,3619.0,0.0,0.0,0.0,0.0
834cf2fffffffff,5.0,0.0,0.0,0.0,0.0
834cf3fffffffff,251.0,0.0,0.0,0.0,0.0
834d49fffffffff,245.0,0.0,0.0,0.0,0.0
834d4bfffffffff,831.0,0.0,0.0,0.0,0.0
835e40fffffffff,2.0,0.0,0.0,0.0,0.0
835e42fffffffff,55.0,0.0,0.0,0.0,0.0
835e43fffffffff,386.0,0.0,0.0,0.0,0.0
835e46fffffffff,131.0,0.0,0.0,4.0,0.0
835e4afffffffff,390.0,0.0,0.0,0.0,0.0
835e4bfffffffff,363.0,0.0,0.0,0.0,0.0
835e59fffffffff,40.0,0.0,0.0,0.0,0.0
835e5cfffffffff,114.0,0.0,0.0,0.0,0.0
835e5dfffffffff,728.0,0.0,0.0,0.0,0.0
835e62fffffffff,165.0,0.0,0.0,0.0,0.0
835e64fffffffff,2.0,0.0,0.0,0.0,0.0
835e65fffffffff,21.0,0.0,0.0,2.0,0.0
835e66fffffffff,346.0,0.0,0.0,0.0,0.0
835e71fffffffff,21.0,0.0,0.0,2.0,0.0
835e75fffffffff,143.0,0.0,0.0,0.0,0.0
835f08fffffffff,36.0,0.0,0.0,0.0,0.0
835f09fffffffff,117.0,0.0,0.0,0.0,0.0
835f0bfffffffff,55.0,0.0,0.0,0.0,0.0
835f0efffffffff,9.0,0.0,0.0,0.0,0.0
835f13fffffffff,1.0,0.0,0.0,0.0,0.0
835f1cfffffffff,2.0,0.0,0.0,0.0,0.0
835f1dfffffffff,2.0,0.0,0.0,0.0,0.0
835f49fffffffff,75.0,0.0,0.0,0.0,0.0
835f4bfffffffff,623.0,0.0,0.0,4.0,0.0
835f56fffffffff,4.0,0.0,0.0,0.0,0.0
835f58fffffffff,726.0,0.0,0.0,0.0,0.0
835f59fffffffff,47.0,0.0,0.0,0.0,0.0
835f5bfffffffff,1103.0,0.0,0.0,0.0,0.0
835f5dfffffffff,10.0,0.0,0.0,0.0,0.0
836602fffffffff,3.0,0.0,0.0,0.0,0.0
836604fffffffff,5.0,0.0,0.0,0.0,0.0
836606fffffffff,366.0,0.0,0.0,0.0,0.0
836610fffffffff,180.0,0.0,0.0,0.0,0.0
836611fffffffff,271.0,0.0,0.0,0.0,0.0
836612fffffffff,76.0,0.0,0.0,0.0,0.0
836613fffffffff,88.0,0.0,0.0,0.0,0.0
836615fffffffff,26.0,0.0,0.0,0.0,0.0
836616fffffffff,98.0,0.0,0.0,0.0,0.0
83661afffffffff,472.0,0.0,0.0,9.0,0.0
83661efffffffff,2.0,0.0,0.0,0.0,0.0
836620fffffffff,1587.0,30.0,0.0,22.0,0.0
836622fffffffff,1067.0,40.0,0.0,27.0,0.0
836625fffffffff,586.0,23.0,0.0,15.0,0.0
836628fffffffff,15.0,0.0,0.0,0.0,0.0
83662cfffffffff,27.0,0.0,0.0,0.0,0.0
836631fffffffff,966.0,11.0,0.0,14.0,0.0
836684fffffffff,121.0,0.0,0.0,0.0,0.0
8366a0fffffffff,90.0,0.0,0.0,0.0,0.0
8366a1fffffffff,1062.0,0.0,0.0,0.0,0.0
8366a2fffffffff,314.0,0.0,0.0,0.0,0.0
8366a3fffffffff,311.0,0.0,0.0,0.0,0.0
8366a5fffffffff,6339.0,0.0,0.0,0.0,0.0
8366a6fffffffff,1062.0,0.0,0.0,0.0,0.0
8366a9fffffffff,21.0,0.0,0.0,0.0,0.0
8366aefffffffff,58.0,0.0,0.0,0.0,0.0
8366b0fffffffff,2351.0,0.0,0.0,0.0,0.0
8366b1fffffffff,176.0,0.0,0.0,0.0,0.0
8366b4fffffffff,1044.0,0.0,0.0,0.0,0.0
8366b5fffffffff,417.0,0.0,0.0,0.0,0.0
8366b6fffffffff,1385.0,0.0,0.0,0.0,0.0
8366d0fffffffff,75.0,0.0,0.0,2.0,0.0
8366d2fffffffff,257.0,0.0,0.0,6.0,0.0
8366d4fffffffff,407.0,0.0,0.0,38.0,0.0
8366d6fffffffff,37.0,0.0,0.0,4.0,0.0
8366f0fffffffff,431.0,0.0,0.0,2.0,0.0
8366f2fffffffff,9.0,0.0,0.0,0.0,0.0
8366f3fffffffff,21.0,0.0,0.0,0.0,0.0
836720fffffffff,4.0,0.0,0.0,0.0,0.0
836724fffffffff,4.0,0.0,0.0,0.0,0.0
836725fffffffff,14.0,0.0,0.0,0.0,0.0
836726fffffffff,6.0,0.0,0.0,0.0,0.0
836730fffffffff,17.0,0.0,0.0,0.0,0.0
836732fffffffff,406.0,0.0,0.0,0.0,0.0
836735fffffffff,3.0,0.0,0.0,0.0,0.0
836736fffffffff,126.0,0.0,0.0,0.0,0.0
836740fffffffff,127.0,0.0,0.0,0.0,0.0
836741fffffffff,252.0,0.0,0.0,0.0,0.0
836742fffffffff,1.0,0.0,0.0,0.0,0.0
836743fffffffff,437.0,0.0,0.0,0.0,0.0
836744fffffffff,487.0,0.0,0.0,6.0,0.0
836745fffffffff,92.0,0.0,0.0,2.0,0.0
836746fffffffff,1246.0,0.0,0.0,8.0,0.0
83674cfffffffff,350.0,0.0,0.0,1.0,0.0
83674dfffffffff,20.0,0.0,0.0,0.0,0.0
836750fffffffff,5.0,0.0,0.0,0.0,0.0
836752fffffffff,1368.0,0.0,0.0,8.0,0.0
836753fffffffff,2.0,0.0,0.0,0.0,0.0
836755fffffffff,767.0,0.0,0.0,0.0,0.0
836756fffffffff,24.0,0.0,0.0,0.0,0.0
836769fffffffff,162.0,0.0,0.0,0.0,0.0
83676bfffffffff,106.0,0.0,0.0,0.0,0.0
83676efffffffff,1.0,0.0,0.0,0.0,0.0
836773fffffffff,2017.0,0.0,0.0,0.0,0.0
836780fffffffff,15.0,0.0,0.0,0.0,0.0
836783fffffffff,45.0,0.0,0.0,0.0,0.0
83678bfffffffff,48.0,0.0,0.0,0.0,0.0
836790fffffffff,1.0,0.0,0.0,0.0,0.0
836791fffffffff,7.0,0.0,0.0,0.0,0.0
836793fffffffff,15.0,0.0,0.0,0.0,0.0
836794fffffffff,3.0,0.0,0.0,0.0,0.0
836795fffffffff,24.0,0.0,0.0,0.0,0.0
83679afffffffff,739.0,0.0,0.0,0.0,0.0
83679bfffffffff,1740.0,0.0,0.0,0.0,0.0
83679efffffffff,3.0,0.0,0.0,0.0,0.0
8367b0fffffffff,1.0,0.0,0.0,0.0,0.0
8367b2fffffffff,17.0,0.0,0.0,0.0,0.0
836c58fffffffff,88.0,0.0,0.0,0.0,37.0
836c59fffffffff,2654.0,0.0,0.0,0.0,810.0
836c5afffffffff,625.0,0.0,0.0,0.0,234.0
836c5bfffffffff,2233.0,0.0,0.0,0.0,735.0
836c5dfffffffff,276.0,0.0,0.0,0.0,94.0
836c5efffffffff,2.0,0.0,0.0,0.0,0.0
836d04fffffffff,443.0,23.0,0.0,0.0,0.0
836d05fffffffff,151.0,8.0,0.0,0.0,0.0
836d06fffffffff,149.0,0.0,0.0,0.0,0.0
836d0dfffffffff,2.0,0.0,0.0,0.0,0.0
836d14fffffffff,174.0,0.0,0.0,0.0,0.0
836d15fffffffff,806.0,0.0,0.0,0.0,0.0
836d20fffffffff,7.0,0.0,0.0,0.0,0.0
836d21fffffffff,4.0,0.0,0.0,0.0,0.0
836d22fffffffff,60.0,6.0,0.0,0.0,0.0
836d23fffffffff,182.0,3.0,0.0,0.0,0.0
836d24fffffffff,135.0,0.0,0.0,0.0,0.0
836d25fffffffff,587.0,0.0,0.0,0.0,0.0
836d26fffffffff,15.0,0.0,0.0,0.0,0.0
836d28fffffffff,107.0,0.0,0.0,0.0,0.0
836d2afffffffff,140.0,9.0,0.0,0.0,0.0
836d2bfffffffff,749.0,0.0,0.0,0.0,0.0
836d2cfffffffff,17.0,0.0,0.0,0.0,0.0
836d2dfffffffff,55.0,0.0,0.0,0.0,0.0
836d2efffffffff,9.0,0.0,0.0,0.0,0.0
836d31fffffffff,182.0,0.0,0.0,0.0,0.0
836d33fffffffff,13.0,0.0,0.0,0.0,0.0
836d34fffffffff,1743.0,95.0,0.0,0.0,0.0
836d35fffffffff,391.0,20.0,0.0,0.0,0.0
836d4cfffffffff,2.0,0.0,0.0,0.0,0.0
836d60fffffffff,871.0,0.0,0.0,0.0,0.0
836d61fffffffff,22.0,0.0,0.0,0.0,0.0
836d63fffffffff,242.0,0.0,0.0,0.0,0.0
836d66fffffffff,1138.0,0.0,0.0,0.0,0.0
836d68fffffffff,1174.0,0.0,0.0,0.0,0.0
836d69fffffffff,7021.0,0.0,0.0,0.0,0.0
836d6afffffffff,248.0,0.0,0.0,0.0,0.0
836d6bfffffffff,1447.0,0.0,0.0,0.0,0.0
836d6cfffffffff,22.0,0.0,0.0,0.0,0.0
836d6dfffffffff,91.0,0.0,0.0,0.0,0.0
836d6efffffffff,270.0,0.0,0.0,0.0,0.0
836d74fffffffff,478.0,0.0,0.0,0.0,0.0
836d75fffffffff,593.0,0.0,0.0,0.0,0.0
836d76fffffffff,462.0,0.0,0.0,0.0,0.0
838e25fffffffff,2.0,0.0,0.0,0.0,0.0
838f08fffffffff,68.0,0.0,0.0,0.0,0.0
838f09fffffffff,1.0,0.0,0.0,0.0,0.0
838f0bfffffffff,188.0,0.0,0.0,0.0,0.0
838f0cfffffffff,17.0,0.0,0.0,0.0,0.0
838f0dfffffffff,196.0,0.0,1.0,0.0,0.0
838f21fffffffff,6.0,0.0,0.0,0.0,0.0
838f2afffffffff,1530.0,0.0,3.0,65.0,0.0
838f2bfffffffff,275.0,0.0,2.0,14.0,0.0
838f2cfffffffff,15.0,0.0,0.0,0.0,0.0
838f2efffffffff,458.0,0.0,0.0,23.0,0.0
838f50fffffffff,65.0,0.0,0.0,0.0,0.0
838f56fffffffff,10.0,0.0,0.0,0.0,0.0
838f5afffffffff,2.0,0.0,0.0,0.0,0.0
838fa4fffffffff,169.0,0.0,0.0,0.0,20.0
