cell_id,Sitta carolinensis,Sitta carolinensis carolinensis,Sitta carolinensis [lagunae Group],Sitta carolinensis aculeata/alexandrae
8412537ffffffff,13.0,4.0,0.0,0.0
8412539ffffffff,1.0,0.0,0.0,0.0
841253bffffffff,14.0,6.0,0.0,0.0
841253dffffffff,8.0,0.0,0.0,0.0
8412549ffffffff,5.0,0.0,0.0,0.0
841256dffffffff,2.0,0.0,0.0,0.0
8412581ffffffff,2.0,0.0,0.0,0.0
841258bffffffff,4.0,0.0,0.0,0.0
8412591ffffffff,216.0,0.0,0.0,0.0
8412593ffffffff,4.0,0.0,0.0,0.0
8412597ffffffff,188.0,5.0,0.0,0.0
841259bffffffff,1.0,0.0,0.0,0.0
841259dffffffff,7.0,1.0,0.0,0.0
84125adffffffff,5.0,0.0,0.0,0.0
84125b1ffffffff,11.0,0.0,0.0,0.0
84125bbffffffff,4.0,0.0,0.0,0.0
84125c7ffffffff,4.0,0.0,0.0,0.0
84125d3ffffffff,6.0,0.0,0.0,0.0
84125d5ffffffff,27.0,0.0,0.0,0.0
84125d7ffffffff,9.0,0.0,0.0,0.0
84125d9ffffffff,30.0,0.0,0.0,0.0
84125dbffffffff,55.0,0.0,0.0,0.0
84125e5ffffffff,2.0,0.0,0.0,0.0
84125ebffffffff,2.0,0.0,0.0,0.0
84126b5ffffffff,1.0,0.0,0.0,0.0
84126e7ffffffff,10.0,0.0,0.0,0.0
8412723ffffffff,3.0,0.0,0.0,0.0
841289bffffffff,3.0,0.0,0.0,0.0
84128bdffffffff,1.0,0.0,0.0,0.0
84128d3ffffffff,4.0,0.0,0.0,0.0
8412ab3ffffffff,4.0,0.0,0.0,0.0
8412ad3ffffffff,1.0,0.0,0.0,0.0
8412c01ffffffff,1.0,0.0,0.0,0.0
8412c03ffffffff,18.0,0.0,0.0,0.0
8412c05ffffffff,2.0,0.0,0.0,0.0
8412c07ffffffff,4.0,0.0,0.0,0.0
8412c09ffffffff,2.0,0.0,0.0,0.0
8412c0bffffffff,2.0,2.0,0.0,0.0
8412c11ffffffff,192.0,0.0,0.0,0.0
8412c13ffffffff,23.0,0.0,0.0,0.0
8412c17ffffffff,2.0,0.0,0.0,0.0
8412c1bffffffff,187.0,50.0,0.0,0.0
8412c1dffffffff,17.0,0.0,0.0,0.0
8412c21ffffffff,2.0,0.0,0.0,0.0
8412c27ffffffff,2.0,0.0,0.0,0.0
8412c33ffffffff,3.0,0.0,0.0,0.0
8412c39ffffffff,2.0,0.0,0.0,0.0
8412c3bffffffff,7.0,0.0,0.0,0.0
8412c49ffffffff,4.0,0.0,0.0,0.0
8412c4dffffffff,3.0,0.0,0.0,0.0
8412c53ffffffff,4.0,0.0,0.0,0.0
8412c59ffffffff,2.0,0.0,0.0,0.0
8412c5bffffffff,37.0,0.0,0.0,0.0
8412c5dffffffff,2.0,0.0,0.0,0.0
8412c81ffffffff,4.0,0.0,0.0,0.0
8412c83ffffffff,5.0,0.0,0.0,0.0
8412c85ffffffff,27.0,0.0,0.0,0.0
8412c87ffffffff,4.0,0.0,0.0,0.0
8412c8bffffffff,215.0,2.0,0.0,0.0
8412c8dffffffff,2.0,0.0,0.0,0.0
8412c91ffffffff,5.0,0.0,0.0,0.0
8412c9bffffffff,1.0,0.0,0.0,0.0
8412c9dffffffff,3.0,0.0,0.0,0.0
8412ca3ffffffff,2.0,0.0,0.0,0.0
8412ca5ffffffff,21.0,0.0,0.0,0.0
8412cabffffffff,5.0,0.0,0.0,0.0
8412cadffffffff,52.0,0.0,0.0,0.0
8412cb1ffffffff,10.0,0.0,0.0,0.0
8412cb5ffffffff,12.0,0.0,0.0,0.0
8412cbdffffffff,13.0,0.0,0.0,0.0
8412cc1ffffffff,130.0,2.0,0.0,0.0
8412cc5ffffffff,36.0,0.0,0.0,0.0
8412cc7ffffffff,2.0,0.0,0.0,0.0
8412cc9ffffffff,185.0,4.0,0.0,0.0
8412ccbffffffff,2.0,0.0,0.0,0.0
8412ccdffffffff,12969.0,52.0,0.0,0.0
8412cd5ffffffff,6.0,0.0,0.0,0.0
8412cd7ffffffff,2.0,0.0,0.0,0.0
8412cd9ffffffff,5.0,0.0,0.0,0.0
8412ce3ffffffff,20.0,0.0,0.0,0.0
8412ce5ffffffff,77.0,0.0,0.0,0.0
8412ce7ffffffff,33.0,0.0,0.0,0.0
8412ce9ffffffff,1.0,0.0,0.0,0.0
8412d01ffffffff,4.0,0.0,0.0,0.0
8412d03ffffffff,12.0,0.0,0.0,0.0
8412d05ffffffff,2.0,0.0,0.0,0.0
8412d07ffffffff,2.0,0.0,0.0,0.0
8412d0bffffffff,17.0,0.0,0.0,0.0
8412d11ffffffff,63.0,0.0,0.0,0.0
8412d15ffffffff,6.0,0.0,0.0,0.0
8412d17ffffffff,179.0,0.0,0.0,0.0
8412d19ffffffff,2.0,0.0,0.0,0.0
8412d1dffffffff,4.0,0.0,0.0,0.0
8412d2bffffffff,4.0,0.0,0.0,0.0
8412d31ffffffff,2.0,0.0,0.0,0.0
8412d33ffffffff,122.0,0.0,0.0,0.0
8412d37ffffffff,43.0,0.0,0.0,0.0
8412d39ffffffff,26.0,0.0,0.0,0.0
8412d3bffffffff,341.0,0.0,0.0,0.0
8412d3dffffffff,41.0,0.0,0.0,0.0
8412d57ffffffff,6.0,0.0,0.0,0.0
8412d61ffffffff,2.0,0.0,0.0,0.0
8412d63ffffffff,9.0,0.0,0.0,0.0
8412d67ffffffff,10.0,0.0,0.0,0.0
8412d6bffffffff,1.0,0.0,0.0,0.0
8412d81ffffffff,3.0,0.0,3.0,0.0
8412d85ffffffff,36.0,0.0,0.0,0.0
8412d87ffffffff,88.0,0.0,0.0,0.0
8412d89ffffffff,2.0,0.0,0.0,0.0
8412d8bffffffff,6.0,0.0,0.0,0.0
8412d91ffffffff,4.0,0.0,0.0,0.0
8412d93ffffffff,2.0,0.0,0.0,0.0
8412d95ffffffff,5.0,0.0,0.0,0.0
8412d97ffffffff,2.0,0.0,0.0,0.0
8412da1ffffffff,22.0,0.0,0.0,0.0
8412da3ffffffff,19.0,0.0,0.0,0.0
8412da5ffffffff,139.0,0.0,15.0,0.0
8412da7ffffffff,2.0,0.0,0.0,0.0
8412da9ffffffff,9.0,0.0,0.0,0.0
8412dabffffffff,23.0,0.0,1.0,0.0
8412dadffffffff,84.0,0.0,10.0,0.0
8412db1ffffffff,393.0,0.0,70.0,0.0
8412db3ffffffff,77.0,0.0,2.0,0.0
8412db5ffffffff,36.0,0.0,2.0,0.0
8412db7ffffffff,481.0,0.0,22.0,0.0
8412db9ffffffff,15.0,0.0,0.0,0.0
8412dbbffffffff,2.0,0.0,0.0,0.0
8412dbdffffffff,18.0,0.0,2.0,0.0
8412dc3ffffffff,2.0,0.0,0.0,0.0
8412dc7ffffffff,2.0,0.0,0.0,0.0
8412dc9ffffffff,6.0,0.0,0.0,0.0
8412dcbffffffff,4.0,0.0,0.0,0.0
8412dd3ffffffff,4.0,0.0,0.0,0.0
8412dd7ffffffff,2.0,0.0,0.0,0.0
8412dd9ffffffff,31.0,0.0,0.0,0.0
8412ddbffffffff,395.0,0.0,0.0,0.0
8412de3ffffffff,13.0,0.0,0.0,0.0
8412de5ffffffff,376.0,0.0,0.0,0.0
8412de7ffffffff,232.0,0.0,19.0,0.0
8412dedffffffff,29.0,0.0,0.0,0.0
8412e07ffffffff,2.0,0.0,0.0,0.0
8412e11ffffffff,28.0,0.0,0.0,0.0
8412e13ffffffff,1995.0,22.0,0.0,0.0
8412e15ffffffff,146.0,4.0,0.0,0.0
8412e17ffffffff,408.0,3.0,0.0,0.0
8412e1bffffffff,45.0,4.0,0.0,0.0
8412e1dffffffff,4.0,0.0,0.0,0.0
8412e25ffffffff,5.0,0.0,0.0,0.0
8412e27ffffffff,12.0,0.0,0.0,0.0
8412e31ffffffff,1.0,0.0,0.0,0.0
8412e33ffffffff,1.0,0.0,0.0,0.0
8412e39ffffffff,3.0,0.0,0.0,0.0
8412e3bffffffff,13.0,0.0,0.0,0.0
8412e3dffffffff,8.0,0.0,0.0,0.0
8412e53ffffffff,52.0,0.0,0.0,0.0
8412e55ffffffff,3.0,0.0,0.0,0.0
8412e59ffffffff,3.0,0.0,0.0,0.0
8412e5dffffffff,2.0,0.0,0.0,0.0
8412e69ffffffff,2.0,0.0,0.0,0.0
8412e6bffffffff,3.0,0.0,0.0,0.0
8412e89ffffffff,2.0,0.0,0.0,0.0
8412e8dffffffff,12.0,0.0,0.0,0.0
8412e95ffffffff,1.0,0.0,0.0,0.0
8412ea1ffffffff,15.0,0.0,0.0,0.0
8412ea3ffffffff,8.0,0.0,0.0,0.0
8412ea5ffffffff,111.0,0.0,0.0,0.0
8412ea7ffffffff,167.0,2.0,0.0,0.0
8412ea9ffffffff,89.0,0.0,0.0,0.0
8412eadffffffff,8.0,0.0,0.0,0.0
8412eb1ffffffff,1.0,0.0,0.0,0.0
8412eb9ffffffff,1.0,0.0,0.0,0.0
8412ebdffffffff,119.0,0.0,0.0,0.0
8412ec1ffffffff,505.0,21.0,0.0,0.0
8412ec3ffffffff,4.0,0.0,0.0,0.0
8412ec5ffffffff,82.0,0.0,0.0,0.0
8412ec7ffffffff,21.0,0.0,0.0,0.0
8412ec9ffffffff,152.0,4.0,0.0,0.0
8412ecdffffffff,969.0,17.0,0.0,0.0
8412ed5ffffffff,4.0,0.0,0.0,0.0
8412ed9ffffffff,2.0,0.0,0.0,0.0
8412eddffffffff,2.0,0.0,0.0,0.0
8412ee1ffffffff,2.0,0.0,0.0,0.0
8412ee3ffffffff,234.0,4.0,0.0,0.0
8412ee5ffffffff,2.0,0.0,0.0,0.0
8412ee7ffffffff,5.0,0.0,0.0,0.0
8412ee9ffffffff,37.0,0.0,0.0,0.0
8412eebffffffff,18.0,2.0,0.0,0.0
8412eedffffffff,27.0,2.0,0.0,0.0
8412f13ffffffff,7.0,0.0,0.0,0.0
8412f25ffffffff,2.0,0.0,0.0,0.0
8412f51ffffffff,2.0,0.0,0.0,0.0
8412f69ffffffff,2.0,0.0,0.0,0.0
8412f6dffffffff,180.0,0.0,0.0,0.0
8426003ffffffff,5.0,0.0,0.0,0.0
8426005ffffffff,2.0,0.0,0.0,0.0
8426007ffffffff,8.0,0.0,0.0,0.0
8426009ffffffff,14.0,0.0,0.0,0.0
842600bffffffff,288.0,37.0,0.0,0.0
842600dffffffff,7.0,2.0,0.0,0.0
8426011ffffffff,3.0,0.0,0.0,0.0
8426013ffffffff,9.0,2.0,0.0,0.0
8426015ffffffff,551.0,173.0,0.0,0.0
8426017ffffffff,458.0,129.0,0.0,0.0
8426019ffffffff,3.0,0.0,0.0,0.0
842601bffffffff,2.0,0.0,0.0,0.0
842601dffffffff,147.0,8.0,0.0,0.0
8426021ffffffff,40.0,4.0,0.0,0.0
8426023ffffffff,8.0,0.0,0.0,0.0
8426025ffffffff,7.0,0.0,0.0,0.0
8426027ffffffff,2.0,0.0,0.0,0.0
8426029ffffffff,3.0,0.0,0.0,0.0
842602bffffffff,5.0,0.0,0.0,0.0
8426031ffffffff,12.0,0.0,0.0,0.0
8426033ffffffff,96.0,16.0,0.0,0.0
8426035ffffffff,32.0,5.0,0.0,0.0
8426037ffffffff,1.0,0.0,0.0,0.0
8426039ffffffff,196.0,63.0,0.0,0.0
842603bffffffff,246.0,26.0,0.0,0.0
842603dffffffff,59.0,29.0,0.0,0.0
8426041ffffffff,101.0,4.0,0.0,0.0
8426043ffffffff,102.0,0.0,0.0,0.0
8426049ffffffff,8.0,0.0,0.0,0.0
842604bffffffff,25.0,0.0,0.0,0.0
842604dffffffff,2.0,0.0,0.0,0.0
8426051ffffffff,53.0,2.0,0.0,0.0
8426053ffffffff,5.0,0.0,0.0,0.0
8426055ffffffff,159.0,3.0,0.0,0.0
8426057ffffffff,18.0,2.0,0.0,0.0
8426059ffffffff,60.0,2.0,0.0,0.0
842605bffffffff,74.0,0.0,0.0,0.0
842605dffffffff,94.0,2.0,0.0,0.0
8426061ffffffff,3.0,0.0,0.0,0.0
8426063ffffffff,9.0,0.0,0.0,0.0
8426067ffffffff,2.0,0.0,0.0,0.0
842606bffffffff,1.0,0.0,0.0,0.0
8426081ffffffff,2.0,0.0,0.0,0.0
8426083ffffffff,7.0,0.0,0.0,0.0
8426085ffffffff,744.0,39.0,0.0,0.0
8426087ffffffff,139.0,4.0,0.0,0.0
8426089ffffffff,7.0,0.0,0.0,0.0
842608bffffffff,11.0,0.0,0.0,0.0
842608dffffffff,263.0,121.0,0.0,0.0
8426091ffffffff,16.0,2.0,0.0,0.0
8426093ffffffff,33.0,1.0,0.0,0.0
8426095ffffffff,14.0,0.0,0.0,0.0
8426097ffffffff,29.0,0.0,0.0,0.0
8426099ffffffff,79.0,10.0,0.0,0.0
842609bffffffff,46.0,7.0,0.0,0.0
842609dffffffff,12.0,0.0,0.0,0.0
84260a1ffffffff,1145.0,36.0,0.0,0.0
84260a3ffffffff,15.0,1.0,0.0,0.0
84260a5ffffffff,5.0,1.0,0.0,0.0
84260a7ffffffff,38.0,0.0,0.0,0.0
84260a9ffffffff,423.0,15.0,0.0,0.0
84260abffffffff,25.0,0.0,0.0,0.0
84260adffffffff,370.0,11.0,0.0,0.0
84260b1ffffffff,53.0,9.0,0.0,0.0
84260b3ffffffff,327.0,22.0,0.0,0.0
84260b5ffffffff,61.0,7.0,0.0,0.0
84260b7ffffffff,76.0,0.0,0.0,0.0
84260b9ffffffff,594.0,86.0,0.0,0.0
84260bbffffffff,217.0,8.0,0.0,0.0
84260bdffffffff,71.0,13.0,0.0,0.0
84260c1ffffffff,31.0,0.0,0.0,0.0
84260c3ffffffff,10.0,0.0,0.0,0.0
84260c9ffffffff,30.0,0.0,0.0,0.0
84260cbffffffff,22.0,0.0,0.0,0.0
84260cdffffffff,11.0,2.0,0.0,0.0
84260d1ffffffff,33.0,0.0,0.0,0.0
84260d3ffffffff,22.0,0.0,0.0,0.0
84260d5ffffffff,4.0,0.0,0.0,0.0
84260d7ffffffff,6.0,0.0,0.0,0.0
84260d9ffffffff,1473.0,13.0,0.0,0.0
84260dbffffffff,5.0,0.0,0.0,0.0
84260ddffffffff,93.0,0.0,0.0,0.0
84260e1ffffffff,59.0,33.0,0.0,0.0
84260e3ffffffff,858.0,100.0,0.0,0.0
84260e7ffffffff,77.0,4.0,0.0,0.0
84260e9ffffffff,30.0,1.0,0.0,0.0
84260ebffffffff,209.0,25.0,0.0,0.0
84260edffffffff,18.0,0.0,0.0,0.0
8426103ffffffff,12.0,0.0,0.0,0.0
842610bffffffff,6.0,0.0,0.0,0.0
842610dffffffff,11.0,0.0,5.0,0.0
8426111ffffffff,61.0,4.0,0.0,0.0
8426115ffffffff,12.0,2.0,0.0,0.0
8426119ffffffff,2.0,0.0,0.0,0.0
842611bffffffff,101.0,2.0,0.0,0.0
842611dffffffff,98.0,15.0,0.0,0.0
8426121ffffffff,12.0,0.0,0.0,0.0
8426123ffffffff,8.0,0.0,0.0,0.0
8426127ffffffff,183.0,12.0,21.0,0.0
8426129ffffffff,4.0,0.0,0.0,0.0
842612bffffffff,12.0,3.0,0.0,0.0
8426133ffffffff,2.0,0.0,0.0,0.0
8426139ffffffff,6.0,0.0,0.0,0.0
842614bffffffff,31.0,2.0,0.0,0.0
842615bffffffff,3.0,0.0,0.0,0.0
8426161ffffffff,1.0,0.0,0.0,0.0
8426165ffffffff,201.0,0.0,31.0,0.0
8426167ffffffff,2.0,0.0,0.0,0.0
8426181ffffffff,18.0,2.0,0.0,0.0
8426183ffffffff,142.0,8.0,0.0,0.0
8426185ffffffff,2.0,0.0,0.0,0.0
8426187ffffffff,9.0,0.0,0.0,0.0
8426189ffffffff,4.0,0.0,0.0,0.0
842618bffffffff,43.0,4.0,0.0,0.0
842618dffffffff,5.0,0.0,0.0,0.0
8426191ffffffff,4.0,0.0,0.0,0.0
8426193ffffffff,16.0,1.0,0.0,0.0
8426195ffffffff,4.0,0.0,0.0,0.0
8426197ffffffff,35.0,4.0,0.0,0.0
8426199ffffffff,6.0,2.0,0.0,0.0
842619bffffffff,5.0,2.0,0.0,0.0
842619dffffffff,52.0,2.0,0.0,0.0
84261a3ffffffff,3.0,0.0,0.0,0.0
84261a5ffffffff,2.0,0.0,0.0,0.0
84261a7ffffffff,31.0,8.0,0.0,0.0
84261a9ffffffff,10.0,0.0,0.0,0.0
84261abffffffff,4.0,0.0,0.0,0.0
84261adffffffff,38.0,13.0,0.0,0.0
84261b1ffffffff,39.0,1.0,0.0,0.0
84261b3ffffffff,17.0,4.0,0.0,0.0
84261b5ffffffff,5.0,0.0,0.0,0.0
84261b7ffffffff,12.0,4.0,0.0,0.0
84261b9ffffffff,27.0,0.0,0.0,0.0
84261bbffffffff,5.0,4.0,0.0,0.0
84261bdffffffff,9.0,0.0,0.0,0.0
84261c5ffffffff,11.0,0.0,0.0,0.0
84261c7ffffffff,11.0,3.0,0.0,0.0
84261cdffffffff,4.0,0.0,0.0,0.0
84261d1ffffffff,4.0,0.0,0.0,0.0
84261d3ffffffff,1.0,0.0,0.0,0.0
84261d5ffffffff,2.0,0.0,0.0,0.0
84261d7ffffffff,17.0,0.0,0.0,0.0
84261dbffffffff,26.0,0.0,0.0,0.0
84261ddffffffff,4.0,0.0,0.0,0.0
84261e1ffffffff,11.0,0.0,0.0,0.0
84261e7ffffffff,15.0,0.0,0.0,0.0
84261e9ffffffff,8.0,0.0,0.0,0.0
84261ebffffffff,4.0,0.0,0.0,0.0
8426201ffffffff,265.0,10.0,0.0,0.0
8426203ffffffff,166.0,0.0,0.0,0.0
8426205ffffffff,77.0,4.0,0.0,0.0
8426207ffffffff,124.0,8.0,0.0,0.0
8426209ffffffff,81.0,0.0,0.0,0.0
842620bffffffff,1760.0,6.0,0.0,0.0
842620dffffffff,456.0,15.0,0.0,0.0
8426211ffffffff,254.0,0.0,0.0,0.0
8426213ffffffff,182.0,4.0,0.0,0.0
8426215ffffffff,216.0,0.0,0.0,0.0
8426217ffffffff,29.0,0.0,0.0,0.0
8426219ffffffff,782.0,21.0,0.0,0.0
842621bffffffff,1617.0,21.0,0.0,0.0
842621dffffffff,326.0,3.0,0.0,0.0
8426221ffffffff,54.0,2.0,0.0,0.0
8426223ffffffff,41.0,0.0,0.0,0.0
8426225ffffffff,24.0,3.0,0.0,0.0
8426229ffffffff,44.0,8.0,0.0,0.0
842622bffffffff,49.0,1.0,0.0,0.0
842622dffffffff,54.0,16.0,0.0,0.0
8426231ffffffff,161.0,0.0,0.0,0.0
8426233ffffffff,57.0,0.0,0.0,0.0
8426235ffffffff,53.0,0.0,0.0,0.0
8426237ffffffff,82.0,2.0,0.0,0.0
8426239ffffffff,41.0,0.0,0.0,0.0
842623bffffffff,59.0,0.0,0.0,0.0
842623dffffffff,86.0,4.0,0.0,0.0
8426241ffffffff,129.0,0.0,0.0,0.0
8426243ffffffff,110.0,2.0,0.0,0.0
8426245ffffffff,2021.0,47.0,0.0,0.0
8426247ffffffff,12.0,0.0,0.0,0.0
8426249ffffffff,2577.0,13.0,0.0,0.0
842624bffffffff,763.0,6.0,0.0,0.0
842624dffffffff,46.0,0.0,0.0,0.0
8426251ffffffff,193.0,0.0,0.0,0.0
8426253ffffffff,92.0,1.0,0.0,0.0
8426255ffffffff,149.0,3.0,0.0,0.0
8426257ffffffff,1205.0,9.0,0.0,0.0
8426259ffffffff,116.0,7.0,0.0,0.0
842625bffffffff,125.0,0.0,0.0,0.0
842625dffffffff,291.0,0.0,0.0,0.0
8426261ffffffff,607.0,123.0,0.0,0.0
8426263ffffffff,107.0,10.0,0.0,0.0
8426265ffffffff,110.0,13.0,0.0,0.0
8426267ffffffff,13.0,0.0,0.0,0.0
8426269ffffffff,887.0,214.0,0.0,0.0
842626bffffffff,277.0,72.0,0.0,0.0
842626dffffffff,429.0,104.0,0.0,0.0
8426281ffffffff,90.0,0.0,0.0,0.0
8426283ffffffff,116.0,0.0,0.0,0.0
8426285ffffffff,4.0,0.0,0.0,0.0
8426287ffffffff,6.0,0.0,0.0,0.0
8426289ffffffff,349.0,14.0,0.0,0.0
842628bffffffff,29.0,0.0,0.0,0.0
842628dffffffff,68.0,0.0,0.0,0.0
8426291ffffffff,587.0,4.0,0.0,0.0
8426293ffffffff,206.0,4.0,0.0,0.0
8426295ffffffff,21.0,3.0,0.0,0.0
8426297ffffffff,10.0,0.0,0.0,0.0
8426299ffffffff,34.0,1.0,0.0,0.0
842629bffffffff,24.0,0.0,0.0,0.0
842629dffffffff,13.0,0.0,0.0,0.0
84262a1ffffffff,10.0,0.0,0.0,0.0
84262a5ffffffff,1.0,0.0,0.0,0.0
84262a7ffffffff,5.0,0.0,0.0,0.0
84262a9ffffffff,29.0,0.0,0.0,0.0
84262abffffffff,8.0,0.0,0.0,0.0
84262adffffffff,61.0,0.0,0.0,0.0
84262b1ffffffff,17.0,0.0,0.0,0.0
84262b3ffffffff,1549.0,4.0,0.0,0.0
84262b5ffffffff,28.0,0.0,0.0,0.0
84262b7ffffffff,164.0,0.0,0.0,0.0
84262b9ffffffff,27.0,1.0,0.0,0.0
84262bbffffffff,60.0,0.0,0.0,0.0
84262bdffffffff,3.0,2.0,0.0,0.0
84262c1ffffffff,1604.0,45.0,0.0,0.0
84262c3ffffffff,349.0,16.0,0.0,0.0
84262c5ffffffff,165.0,4.0,0.0,0.0
84262c7ffffffff,229.0,14.0,0.0,0.0
84262c9ffffffff,2930.0,65.0,0.0,0.0
84262cbffffffff,410.0,13.0,0.0,0.0
84262cdffffffff,13511.0,376.0,0.0,0.0
84262d1ffffffff,151.0,0.0,0.0,0.0
84262d3ffffffff,37.0,0.0,0.0,0.0
84262d5ffffffff,91.0,1.0,0.0,0.0
84262d7ffffffff,20.0,0.0,0.0,0.0
84262d9ffffffff,607.0,36.0,0.0,0.0
84262dbffffffff,540.0,25.0,0.0,0.0
84262ddffffffff,985.0,95.0,0.0,0.0
84262e1ffffffff,113.0,5.0,0.0,0.0
84262e3ffffffff,125.0,1.0,0.0,0.0
84262e5ffffffff,67.0,0.0,0.0,0.0
84262e7ffffffff,96.0,10.0,0.0,0.0
84262e9ffffffff,109.0,2.0,0.0,0.0
84262ebffffffff,217.0,8.0,0.0,0.0
84262edffffffff,121.0,0.0,0.0,0.0
8426301ffffffff,2.0,0.0,0.0,0.0
8426307ffffffff,2.0,0.0,0.0,0.0
8426309ffffffff,2.0,0.0,0.0,0.0
842630bffffffff,4.0,0.0,0.0,0.0
842630dffffffff,24.0,0.0,0.0,0.0
8426313ffffffff,5.0,2.0,0.0,0.0
8426319ffffffff,1.0,0.0,0.0,0.0
842631bffffffff,1.0,0.0,0.0,0.0
842631dffffffff,27.0,0.0,0.0,0.0
8426325ffffffff,2.0,0.0,0.0,0.0
842632dffffffff,2.0,0.0,0.0,0.0
8426337ffffffff,146.0,0.0,0.0,0.0
8426341ffffffff,4.0,0.0,0.0,0.0
8426345ffffffff,8.0,1.0,0.0,0.0
8426347ffffffff,8.0,0.0,0.0,0.0
8426349ffffffff,2.0,0.0,0.0,0.0
842634bffffffff,503.0,53.0,0.0,0.0
842634dffffffff,3.0,0.0,0.0,0.0
8426351ffffffff,34.0,6.0,0.0,0.0
8426353ffffffff,2.0,0.0,0.0,0.0
8426355ffffffff,23.0,5.0,0.0,0.0
8426357ffffffff,13.0,2.0,0.0,0.0
8426359ffffffff,120.0,30.0,0.0,0.0
842635bffffffff,11.0,7.0,0.0,0.0
842635dffffffff,19.0,0.0,0.0,0.0
8426361ffffffff,10.0,2.0,0.0,0.0
8426363ffffffff,57.0,22.0,0.0,0.0
8426365ffffffff,24.0,0.0,0.0,0.0
8426367ffffffff,7.0,0.0,0.0,0.0
8426369ffffffff,381.0,94.0,0.0,0.0
842636bffffffff,14.0,3.0,0.0,0.0
842636dffffffff,2.0,0.0,0.0,0.0
8426401ffffffff,41.0,3.0,0.0,0.0
8426403ffffffff,81.0,21.0,0.0,0.0
8426405ffffffff,773.0,37.0,0.0,0.0
8426407ffffffff,78.0,16.0,0.0,0.0
8426409ffffffff,376.0,59.0,0.0,0.0
842640bffffffff,19.0,8.0,0.0,0.0
842640dffffffff,683.0,83.0,0.0,0.0
8426411ffffffff,206.0,32.0,0.0,0.0
8426413ffffffff,84.0,9.0,0.0,0.0
8426415ffffffff,1196.0,286.0,0.0,0.0
8426417ffffffff,427.0,58.0,0.0,0.0
8426419ffffffff,5.0,2.0,0.0,0.0
842641bffffffff,108.0,9.0,0.0,0.0
842641dffffffff,160.0,14.0,0.0,0.0
8426421ffffffff,194.0,13.0,0.0,0.0
8426423ffffffff,174.0,7.0,0.0,0.0
8426425ffffffff,343.0,6.0,0.0,0.0
8426427ffffffff,85.0,6.0,0.0,0.0
8426429ffffffff,764.0,61.0,0.0,0.0
842642bffffffff,231.0,3.0,0.0,0.0
842642dffffffff,161.0,36.0,0.0,0.0
8426431ffffffff,302.0,0.0,0.0,0.0
8426433ffffffff,61.0,0.0,0.0,0.0
8426435ffffffff,91.0,1.0,0.0,0.0
8426437ffffffff,604.0,23.0,0.0,0.0
8426439ffffffff,656.0,24.0,0.0,0.0
842643bffffffff,635.0,23.0,0.0,0.0
842643dffffffff,257.0,2.0,0.0,0.0
8426441ffffffff,23.0,1.0,0.0,0.0
8426443ffffffff,69.0,3.0,0.0,0.0
8426445ffffffff,18.0,3.0,0.0,0.0
8426447ffffffff,4.0,0.0,0.0,0.0
8426449ffffffff,36.0,2.0,0.0,0.0
842644bffffffff,31.0,0.0,0.0,0.0
842644dffffffff,339.0,24.0,0.0,0.0
8426451ffffffff,10.0,10.0,0.0,0.0
8426453ffffffff,6.0,0.0,0.0,0.0
8426455ffffffff,67.0,11.0,0.0,0.0
8426457ffffffff,20.0,11.0,0.0,0.0
8426459ffffffff,77.0,18.0,0.0,0.0
