cell_id,Anas crecca,Anas crecca crecca,Anas crecca carolinensis,Anas crecca crecca x carolinensis
830819fffffffff,9.0,8.0,0.0,0.0
83081dfffffffff,7.0,4.0,0.0,0.0
83081efffffffff,14.0,0.0,0.0,0.0
83082afffffffff,1.0,0.0,0.0,0.0
83082bfffffffff,2.0,0.0,0.0,0.0
830832fffffffff,1.0,1.0,0.0,0.0
830833fffffffff,9.0,0.0,0.0,0.0
830880fffffffff,58.0,33.0,0.0,0.0
830882fffffffff,4.0,4.0,0.0,0.0
830883fffffffff,38.0,15.0,0.0,0.0
830884fffffffff,20.0,12.0,0.0,0.0
830885fffffffff,13.0,11.0,0.0,0.0
830886fffffffff,372.0,244.0,0.0,0.0
830888fffffffff,121.0,50.0,0.0,0.0
830889fffffffff,1.0,0.0,0.0,0.0
83088afffffffff,26.0,19.0,0.0,0.0
83088bfffffffff,4.0,0.0,0.0,0.0
83088efffffffff,34.0,30.0,0.0,0.0
830890fffffffff,6.0,0.0,0.0,0.0
830893fffffffff,78.0,2.0,0.0,0.0
830894fffffffff,2.0,2.0,0.0,0.0
830895fffffffff,64.0,47.0,0.0,0.0
830896fffffffff,30.0,21.0,0.0,0.0
830898fffffffff,82.0,4.0,0.0,0.0
830899fffffffff,485.0,115.0,0.0,0.0
83089afffffffff,214.0,73.0,0.0,0.0
83089bfffffffff,42.0,0.0,0.0,0.0
83089cfffffffff,18.0,13.0,0.0,0.0
83089dfffffffff,186.0,115.0,0.0,0.0
83089efffffffff,132.0,89.0,0.0,0.0
8308a1fffffffff,2.0,2.0,0.0,0.0
8308a2fffffffff,8.0,4.0,0.0,0.0
8308a3fffffffff,6.0,2.0,0.0,0.0
8308a4fffffffff,11.0,7.0,0.0,0.0
8308a5fffffffff,8.0,6.0,0.0,0.0
8308a6fffffffff,32.0,5.0,0.0,0.0
8308a8fffffffff,3.0,3.0,0.0,0.0
8308b0fffffffff,60.0,29.0,0.0,0.0
8308b1fffffffff,99.0,32.0,0.0,0.0
8308b3fffffffff,37.0,11.0,0.0,0.0
8308b4fffffffff,10.0,5.0,0.0,0.0
8308b5fffffffff,14.0,10.0,0.0,0.0
8308b6fffffffff,3.0,0.0,0.0,0.0
8308c0fffffffff,7.0,0.0,0.0,0.0
8308c1fffffffff,12.0,4.0,0.0,0.0
8308c2fffffffff,21.0,8.0,0.0,0.0
8308c3fffffffff,10.0,2.0,0.0,0.0
8308c6fffffffff,2.0,0.0,0.0,0.0
8308c8fffffffff,46.0,14.0,0.0,0.0
8308c9fffffffff,29.0,17.0,0.0,0.0
8308ccfffffffff,7.0,4.0,0.0,0.0
8308cdfffffffff,57.0,15.0,0.0,0.0
8308cefffffffff,27.0,7.0,0.0,0.0
8308d0fffffffff,9.0,0.0,0.0,0.0
8308d1fffffffff,136.0,54.0,0.0,0.0
8308d2fffffffff,2.0,0.0,0.0,0.0
8308d3fffffffff,8.0,0.0,0.0,0.0
8308d4fffffffff,18.0,0.0,0.0,0.0
8308d5fffffffff,38.0,14.0,0.0,0.0
8308d8fffffffff,132.0,70.0,0.0,0.0
8308dafffffffff,4.0,2.0,0.0,0.0
8308dcfffffffff,2.0,0.0,0.0,0.0
8308ddfffffffff,14.0,8.0,0.0,0.0
8308defffffffff,7.0,6.0,0.0,0.0
8308e1fffffffff,4.0,1.0,0.0,0.0
8308e3fffffffff,2.0,2.0,0.0,0.0
8308e5fffffffff,2.0,0.0,0.0,0.0
8308e8fffffffff,4.0,0.0,0.0,0.0
8308eafffffffff,7.0,0.0,0.0,0.0
8308ebfffffffff,1.0,0.0,0.0,0.0
8308ecfffffffff,11.0,3.0,0.0,0.0
8308edfffffffff,28.0,5.0,0.0,0.0
8308eefffffffff,2.0,0.0,0.0,0.0
8308f2fffffffff,8.0,2.0,0.0,0.0
8308f4fffffffff,4.0,0.0,0.0,0.0
8308f5fffffffff,1.0,0.0,0.0,0.0
8308f6fffffffff,21.0,2.0,0.0,0.0
83094bfffffffff,6.0,0.0,0.0,0.0
830958fffffffff,2.0,0.0,0.0,0.0
830959fffffffff,13.0,0.0,0.0,0.0
83095afffffffff,9.0,2.0,0.0,0.0
830980fffffffff,13.0,0.0,0.0,0.0
830981fffffffff,5.0,4.0,0.0,0.0
830982fffffffff,109.0,6.0,0.0,0.0
830988fffffffff,17.0,14.0,0.0,0.0
830989fffffffff,13.0,2.0,0.0,0.0
83098bfffffffff,2.0,2.0,0.0,0.0
83098cfffffffff,2.0,2.0,0.0,0.0
83098dfffffffff,6.0,4.0,0.0,0.0
83098efffffffff,12.0,0.0,0.0,0.0
830991fffffffff,255.0,35.0,0.0,0.0
830993fffffffff,4.0,1.0,0.0,0.0
830998fffffffff,23.0,8.0,0.0,0.0
830999fffffffff,99.0,55.0,0.0,0.0
83099bfffffffff,22.0,20.0,0.0,0.0
83099efffffffff,9.0,0.0,0.0,0.0
8309a0fffffffff,31.0,25.0,0.0,0.0
8309a4fffffffff,64.0,55.0,0.0,0.0
8309a6fffffffff,74.0,61.0,0.0,0.0
830a33fffffffff,3.0,0.0,0.0,0.0
830a91fffffffff,2.0,2.0,0.0,0.0
830bb0fffffffff,3.0,0.0,0.0,0.0
830bb1fffffffff,2.0,2.0,0.0,0.0
830c03fffffffff,16.0,0.0,0.0,0.0
830c04fffffffff,11.0,0.0,0.0,0.0
830c05fffffffff,2.0,0.0,0.0,0.0
830c06fffffffff,5.0,0.0,0.0,0.0
830c0bfffffffff,12.0,0.0,0.0,0.0
830c14fffffffff,3422.0,0.0,985.0,0.0
830c15fffffffff,137.0,0.0,38.0,0.0
830c1bfffffffff,36.0,0.0,11.0,0.0
830c1efffffffff,146.0,0.0,0.0,0.0
830c21fffffffff,4.0,0.0,0.0,0.0
830c23fffffffff,8.0,0.0,1.0,0.0
830c24fffffffff,4.0,0.0,0.0,0.0
830c28fffffffff,1.0,0.0,0.0,0.0
830c2afffffffff,3.0,0.0,1.0,0.0
830c2cfffffffff,10.0,0.0,0.0,0.0
830c30fffffffff,67.0,0.0,14.0,0.0
830c32fffffffff,7.0,0.0,2.0,0.0
830c33fffffffff,24.0,0.0,0.0,0.0
830c34fffffffff,3.0,0.0,3.0,0.0
830c40fffffffff,1.0,0.0,0.0,0.0
830c41fffffffff,417.0,0.0,3.0,0.0
830c42fffffffff,318.0,0.0,113.0,0.0
830c44fffffffff,41.0,0.0,11.0,0.0
830c45fffffffff,233.0,0.0,50.0,0.0
830c46fffffffff,125.0,0.0,9.0,0.0
830c50fffffffff,357.0,0.0,48.0,0.0
830c51fffffffff,1041.0,0.0,162.0,0.0
830c52fffffffff,4.0,0.0,4.0,0.0
830c54fffffffff,48.0,0.0,25.0,0.0
830c55fffffffff,737.0,0.0,99.0,0.0
830c5afffffffff,947.0,0.0,491.0,0.0
830c60fffffffff,12.0,0.0,0.0,0.0
830c61fffffffff,3.0,0.0,0.0,0.0
830c62fffffffff,91.0,0.0,5.0,0.0
830c63fffffffff,54.0,0.0,15.0,0.0
830c64fffffffff,44.0,0.0,12.0,0.0
830c65fffffffff,75.0,0.0,31.0,0.0
830c66fffffffff,174.0,0.0,53.0,0.0
830c68fffffffff,3.0,0.0,0.0,0.0
830c69fffffffff,1.0,0.0,0.0,0.0
830c6afffffffff,24.0,0.0,0.0,0.0
830c70fffffffff,33.0,0.0,16.0,0.0
830c71fffffffff,137.0,0.0,38.0,0.0
830c72fffffffff,2.0,0.0,2.0,0.0
830c73fffffffff,4643.0,0.0,814.0,0.0
830c74fffffffff,450.0,0.0,127.0,0.0
830c75fffffffff,177.0,0.0,43.0,0.0
830c76fffffffff,80.0,0.0,11.0,0.0
830c80fffffffff,2.0,2.0,0.0,0.0
830ca4fffffffff,866.0,187.0,248.0,17.0
830ca5fffffffff,3.0,0.0,0.0,0.0
830ca9fffffffff,10.0,0.0,0.0,0.0
830cadfffffffff,6.0,0.0,4.0,0.0
830cc1fffffffff,5.0,0.0,0.0,0.0
830cc5fffffffff,2.0,0.0,0.0,0.0
830ccdfffffffff,2.0,0.0,0.0,0.0
830ccefffffffff,2.0,0.0,0.0,0.0
830cd8fffffffff,6.0,0.0,0.0,0.0
830cdcfffffffff,2.0,0.0,0.0,0.0
830cdefffffffff,133.0,0.0,0.0,0.0
830ce1fffffffff,15.0,0.0,7.0,0.0
830ce2fffffffff,4.0,0.0,4.0,0.0
830ce3fffffffff,3.0,0.0,1.0,0.0
830ce9fffffffff,4.0,0.0,2.0,0.0
830ceafffffffff,2.0,0.0,0.0,0.0
830cecfffffffff,33.0,0.0,10.0,0.0
830cedfffffffff,5.0,0.0,0.0,0.0
830ceefffffffff,96.0,0.0,2.0,0.0
830cf4fffffffff,5.0,0.0,4.0,0.0
830cf5fffffffff,3.0,0.0,3.0,0.0
830d03fffffffff,586.0,0.0,219.0,0.0
830d09fffffffff,54.0,0.0,7.0,0.0
830d0cfffffffff,30.0,0.0,22.0,0.0
830d0dfffffffff,96.0,0.0,19.0,0.0
830d0efffffffff,4.0,0.0,0.0,0.0
830d40fffffffff,5.0,0.0,0.0,0.0
830d42fffffffff,13.0,0.0,0.0,0.0
830d44fffffffff,19.0,0.0,0.0,0.0
830d48fffffffff,17.0,0.0,9.0,0.0
830d49fffffffff,23.0,0.0,9.0,0.0
830d4afffffffff,14.0,0.0,3.0,0.0
830d4cfffffffff,14.0,0.0,5.0,0.0
830d4dfffffffff,69.0,0.0,40.0,0.0
830d4efffffffff,7.0,0.0,5.0,0.0
830d52fffffffff,13.0,0.0,2.0,0.0
830d53fffffffff,2.0,0.0,0.0,0.0
830d56fffffffff,19.0,0.0,4.0,0.0
830d58fffffffff,209.0,0.0,13.0,0.0
830d59fffffffff,51.0,0.0,0.0,0.0
830d5afffffffff,824.0,0.0,56.0,0.0
830d5bfffffffff,25.0,0.0,3.0,0.0
830d5efffffffff,84.0,0.0,12.0,0.0
830d60fffffffff,44.0,0.0,9.0,0.0
830d61fffffffff,24.0,0.0,12.0,0.0
830d62fffffffff,59.0,0.0,2.0,0.0
830d65fffffffff,52.0,0.0,12.0,0.0
830d6afffffffff,2.0,0.0,0.0,0.0
830d6bfffffffff,2.0,0.0,0.0,0.0
830d6cfffffffff,2.0,0.0,0.0,0.0
830d6efffffffff,8.0,0.0,6.0,0.0
830d71fffffffff,2.0,0.0,0.0,0.0
830d72fffffffff,34.0,0.0,26.0,0.0
830d73fffffffff,4.0,0.0,2.0,0.0
830d74fffffffff,4.0,0.0,0.0,0.0
830d75fffffffff,21.0,0.0,0.0,0.0
830d76fffffffff,27.0,0.0,8.0,0.0
830e00fffffffff,1.0,0.0,0.0,0.0
830e03fffffffff,3.0,0.0,0.0,0.0
830e08fffffffff,9.0,0.0,0.0,0.0
830e0bfffffffff,15.0,0.0,0.0,0.0
830e0efffffffff,14.0,0.0,0.0,0.0
830e1dfffffffff,8.0,0.0,0.0,0.0
830e41fffffffff,2.0,0.0,0.0,0.0
830e45fffffffff,22.0,0.0,2.0,0.0
830e46fffffffff,2.0,0.0,0.0,0.0
830e49fffffffff,483.0,0.0,4.0,0.0
830e4bfffffffff,20.0,0.0,4.0,0.0
830e4dfffffffff,997.0,0.0,0.0,0.0
830e53fffffffff,5.0,0.0,0.0,0.0
830e5afffffffff,5.0,0.0,0.0,0.0
830e5bfffffffff,38.0,0.0,2.0,0.0
830e62fffffffff,2.0,0.0,0.0,0.0
830e69fffffffff,2.0,0.0,0.0,0.0
830e6afffffffff,7.0,0.0,0.0,0.0
830e6bfffffffff,2.0,0.0,0.0,0.0
830e6efffffffff,2.0,0.0,0.0,0.0
830e80fffffffff,1822.0,0.0,139.0,0.0
830e83fffffffff,11.0,0.0,0.0,0.0
830e89fffffffff,7.0,0.0,0.0,0.0
830e8dfffffffff,2.0,0.0,0.0,0.0
830e8efffffffff,2.0,0.0,0.0,0.0
830e91fffffffff,1.0,0.0,0.0,0.0
830e98fffffffff,3.0,0.0,0.0,0.0
830e9afffffffff,5.0,0.0,0.0,0.0
830ec0fffffffff,3.0,0.0,0.0,0.0
830ec1fffffffff,7.0,0.0,0.0,0.0
830ec2fffffffff,4.0,0.0,0.0,0.0
830ec4fffffffff,2.0,0.0,0.0,0.0
830ec5fffffffff,26.0,0.0,0.0,0.0
830ec9fffffffff,52.0,0.0,5.0,0.0
830ecafffffffff,36.0,0.0,0.0,0.0
830ecbfffffffff,62.0,0.0,7.0,0.0
830eccfffffffff,625.0,0.0,13.0,0.0
830ed9fffffffff,2.0,0.0,0.0,0.0
830eddfffffffff,10.0,0.0,0.0,0.0
830ee0fffffffff,21.0,0.0,0.0,0.0
830ee1fffffffff,9.0,0.0,0.0,0.0
830ee2fffffffff,4.0,0.0,0.0,0.0
830ee5fffffffff,11.0,0.0,0.0,0.0
830ee8fffffffff,25.0,0.0,0.0,0.0
830ee9fffffffff,2.0,0.0,0.0,0.0
830eeafffffffff,1660.0,0.0,24.0,0.0
830eebfffffffff,100.0,0.0,0.0,0.0
830eecfffffffff,4.0,0.0,0.0,0.0
830eedfffffffff,7.0,0.0,0.0,0.0
830eeefffffffff,29.0,0.0,0.0,0.0
830ef1fffffffff,10.0,0.0,10.0,0.0
830ef2fffffffff,5.0,0.0,0.0,0.0
830ef3fffffffff,4.0,0.0,0.0,0.0
830f9afffffffff,33.0,0.0,0.0,0.0
831023fffffffff,2.0,0.0,0.0,0.0
831096fffffffff,2.0,0.0,0.0,0.0
8310c2fffffffff,45.0,2.0,0.0,0.0
8310c3fffffffff,9.0,2.0,0.0,0.0
8310dcfffffffff,20.0,3.0,0.0,0.0
831100fffffffff,5.0,0.0,0.0,0.0
831103fffffffff,53.0,0.0,0.0,0.0
831104fffffffff,9.0,0.0,0.0,0.0
831105fffffffff,29.0,10.0,0.0,0.0
831106fffffffff,106.0,0.0,0.0,0.0
83110efffffffff,6.0,0.0,0.0,0.0
831116fffffffff,24.0,3.0,0.0,0.0
831121fffffffff,1.0,0.0,0.0,0.0
831122fffffffff,7.0,5.0,0.0,0.0
831123fffffffff,3.0,3.0,0.0,0.0
831124fffffffff,10.0,2.0,0.0,0.0
831125fffffffff,7.0,6.0,0.0,0.0
831126fffffffff,164.0,63.0,0.0,0.0
831128fffffffff,5.0,1.0,0.0,0.0
83112afffffffff,6.0,4.0,0.0,0.0
83112dfffffffff,3.0,3.0,0.0,0.0
83112efffffffff,10.0,5.0,0.0,0.0
831130fffffffff,2.0,0.0,0.0,0.0
831131fffffffff,5.0,0.0,0.0,0.0
831134fffffffff,23.0,4.0,0.0,0.0
831135fffffffff,10.0,2.0,0.0,0.0
831136fffffffff,12.0,3.0,0.0,0.0
831154fffffffff,9.0,0.0,0.0,0.0
831161fffffffff,1.0,0.0,0.0,0.0
831170fffffffff,2.0,0.0,0.0,0.0
831181fffffffff,29.0,10.0,0.0,0.0
831185fffffffff,2.0,0.0,0.0,0.0
83118afffffffff,25.0,0.0,0.0,0.0
83118cfffffffff,110.0,20.0,0.0,0.0
83118efffffffff,13.0,9.0,0.0,0.0
8311aafffffffff,115.0,5.0,0.0,0.0
8311abfffffffff,14.0,2.0,0.0,0.0
8311aefffffffff,275.0,131.0,0.0,0.0
8311b0fffffffff,1.0,0.0,0.0,0.0
8311b4fffffffff,4.0,0.0,0.0,0.0
831201fffffffff,2.0,0.0,0.0,0.0
83120afffffffff,8.0,0.0,6.0,0.0
831211fffffffff,4.0,0.0,0.0,0.0
831213fffffffff,4.0,0.0,0.0,0.0
831214fffffffff,19.0,0.0,2.0,0.0
831215fffffffff,12.0,0.0,0.0,0.0
831218fffffffff,186.0,0.0,15.0,0.0
831219fffffffff,6.0,0.0,0.0,0.0
83121afffffffff,25.0,0.0,2.0,0.0
83121bfffffffff,55.0,0.0,1.0,0.0
83121efffffffff,105.0,0.0,15.0,0.0
831221fffffffff,5.0,0.0,0.0,0.0
831225fffffffff,1.0,0.0,0.0,0.0
831226fffffffff,6.0,0.0,0.0,0.0
831229fffffffff,7.0,0.0,1.0,0.0
83122dfffffffff,2.0,0.0,0.0,0.0
83122efffffffff,4.0,0.0,1.0,0.0
831230fffffffff,5.0,0.0,0.0,0.0
831233fffffffff,14.0,0.0,8.0,0.0
831236fffffffff,1.0,0.0,0.0,0.0
831240fffffffff,4.0,0.0,0.0,0.0
831243fffffffff,27.0,0.0,0.0,0.0
831244fffffffff,12.0,0.0,0.0,0.0
831246fffffffff,5.0,0.0,0.0,0.0
831248fffffffff,5.0,0.0,0.0,0.0
83124afffffffff,3.0,0.0,0.0,0.0
83124bfffffffff,50.0,0.0,3.0,0.0
83124dfffffffff,30.0,0.0,2.0,0.0
83124efffffffff,4.0,0.0,0.0,0.0
831250fffffffff,66.0,0.0,11.0,0.0
831251fffffffff,391.0,0.0,118.0,0.0
831252fffffffff,102.0,0.0,14.0,0.0
831253fffffffff,298.0,0.0,114.0,0.0
831254fffffffff,106.0,0.0,21.0,0.0
831255fffffffff,2.0,0.0,0.0,0.0
831256fffffffff,2.0,0.0,0.0,0.0
831258fffffffff,70.0,0.0,9.0,0.0
831259fffffffff,734.0,0.0,118.0,0.0
83125afffffffff,41.0,0.0,5.0,0.0
83125bfffffffff,73.0,0.0,50.0,0.0
83125cfffffffff,8.0,0.0,0.0,0.0
83125dfffffffff,243.0,0.0,20.0,0.0
83125efffffffff,39.0,0.0,3.0,0.0
831263fffffffff,4.0,0.0,0.0,0.0
83126afffffffff,2.0,0.0,0.0,0.0
83126bfffffffff,4.0,0.0,0.0,0.0
831272fffffffff,318.0,0.0,50.0,0.0
831275fffffffff,21.0,0.0,0.0,0.0
831280fffffffff,112.0,0.0,0.0,0.0
831281fffffffff,2.0,0.0,0.0,0.0
831282fffffffff,2.0,0.0,0.0,0.0
831283fffffffff,7.0,0.0,4.0,0.0
831284fffffffff,37.0,0.0,0.0,0.0
831285fffffffff,63.0,0.0,2.0,0.0
831286fffffffff,18.0,0.0,0.0,0.0
831288fffffffff,24.0,0.0,0.0,0.0
831289fffffffff,311.0,0.0,1.0,0.0
83128afffffffff,18.0,0.0,0.0,0.0
83128bfffffffff,422.0,0.0,132.0,0.0
83128dfffffffff,61.0,0.0,0.0,0.0
83128efffffffff,26.0,0.0,0.0,0.0
831290fffffffff,29.0,0.0,2.0,0.0
831294fffffffff,85.0,2.0,10.0,0.0
831295fffffffff,3.0,0.0,0.0,0.0
831299fffffffff,2.0,0.0,0.0,0.0
83129afffffffff,8.0,0.0,0.0,0.0
83129bfffffffff,111.0,0.0,1.0,0.0
83129cfffffffff,16.0,0.0,12.0,0.0
83129dfffffffff,2.0,0.0,0.0,0.0
8312a2fffffffff,28.0,0.0,0.0,0.0
8312a3fffffffff,47.0,0.0,0.0,0.0
8312a6fffffffff,2.0,0.0,0.0,0.0
8312a9fffffffff,22.0,0.0,0.0,0.0
8312abfffffffff,174.0,0.0,0.0,0.0
8312adfffffffff,73.0,0.0,14.0,0.0
8312b0fffffffff,275.0,0.0,5.0,0.0
8312b1fffffffff,6.0,0.0,2.0,0.0
8312b2fffffffff,4.0,0.0,0.0,0.0
8312b4fffffffff,45.0,0.0,2.0,0.0
8312b5fffffffff,2.0,0.0,0.0,0.0
8312b6fffffffff,28.0,0.0,4.0,0.0
8312c0fffffffff,171.0,0.0,0.0,0.0
8312c1fffffffff,930.0,0.0,52.0,0.0
8312c2fffffffff,132.0,0.0,0.0,0.0
8312c3fffffffff,768.0,0.0,0.0,0.0
8312c4fffffffff,17.0,0.0,3.0,0.0
8312c5fffffffff,18.0,0.0,0.0,0.0
8312c8fffffffff,261.0,0.0,18.0,0.0
8312c9fffffffff,348.0,0.0,10.0,0.0
8312cafffffffff,194.0,0.0,6.0,0.0
8312cbfffffffff,79.0,0.0,15.0,0.0
8312ccfffffffff,5821.0,0.0,394.0,0.0
8312cdfffffffff,308.0,0.0,22.0,0.0
8312cefffffffff,39.0,0.0,0.0,0.0
8312d0fffffffff,451.0,0.0,19.0,0.0
8312d1fffffffff,2102.0,0.0,209.0,0.0
8312d2fffffffff,4.0,0.0,0.0,0.0
8312d3fffffffff,337.0,0.0,5.0,0.0
8312d4fffffffff,61.0,0.0,0.0,0.0
8312d5fffffffff,25.0,0.0,0.0,0.0
8312d6fffffffff,263.0,0.0,0.0,0.0
8312d8fffffffff,541.0,0.0,7.0,0.0
8312d9fffffffff,275.0,0.0,27.0,0.0
8312dafffffffff,210.0,0.0,20.0,0.0
8312dbfffffffff,970.0,0.0,61.0,0.0
8312dcfffffffff,625.0,0.0,8.0,0.0
8312ddfffffffff,2246.0,0.0,6.0,0.0
8312defffffffff,1197.0,0.0,76.0,0.0
8312e0fffffffff,6.0,0.0,0.0,0.0
8312e1fffffffff,691.0,0.0,15.0,0.0
8312e2fffffffff,16.0,0.0,0.0,0.0
8312e3fffffffff,25.0,0.0,0.0,0.0
8312e4fffffffff,9.0,0.0,0.0,0.0
8312e5fffffffff,16.0,0.0,4.0,0.0
8312e6fffffffff,4.0,0.0,0.0,0.0
8312e8fffffffff,154.0,0.0,8.0,0.0
8312e9fffffffff,26.0,0.0,0.0,0.0
8312eafffffffff,680.0,0.0,31.0,0.0
8312ebfffffffff,158.0,0.0,13.0,0.0
8312ecfffffffff,2741.0,0.0,140.0,0.0
8312edfffffffff,61.0,0.0,4.0,0.0
8312eefffffffff,57.0,0.0,2.0,0.0
8312f0fffffffff,19.0,0.0,0.0,0.0
8312f1fffffffff,60.0,0.0,7.0,0.0
8312f2fffffffff,12.0,0.0,0.0,0.0
8312f3fffffffff,2.0,0.0,0.0,0.0
8312f4fffffffff,11.0,0.0,0.0,0.0
8312f6fffffffff,1142.0,0.0,4.0,0.0
831306fffffffff,18.0,0.0,0.0,0.0
831320fffffffff,2.0,0.0,2.0,0.0
831328fffffffff,5.0,0.0,0.0,0.0
831329fffffffff,2.0,0.0,0.0,0.0
831343fffffffff,2.0,0.0,0.0,0.0
83134efffffffff,1.0,0.0,0.0,0.0
831350fffffffff,2.0,0.0,0.0,0.0
831352fffffffff,278.0,0.0,29.0,0.0
831380fffffffff,56.0,0.0,51.0,0.0
831382fffffffff,465.0,0.0,275.0,0.0
831383fffffffff,294.0,0.0,197.0,0.0
831384fffffffff,8.0,0.0,7.0,0.0
831386fffffffff,1189.0,0.0,741.0,0.0
831388fffffffff,6.0,0.0,2.0,0.0
831389fffffffff,2.0,0.0,0.0,0.0
83138afffffffff,10.0,0.0,0.0,0.0
83138cfffffffff,260.0,0.0,129.0,0.0
83138dfffffffff,11.0,0.0,3.0,0.0
831390fffffffff,19.0,0.0,0.0,0.0
831391fffffffff,53.0,0.0,0.0,0.0
831393fffffffff,95.0,0.0,2.0,0.0
831394fffffffff,24.0,0.0,22.0,0.0
831395fffffffff,46.0,0.0,7.0,0.0
831399fffffffff,2.0,0.0,0.0,0.0
83139afffffffff,2.0,0.0,0.0,0.0
83139bfffffffff,6.0,0.0,0.0,0.0
83139cfffffffff,2.0,0.0,0.0,0.0
83139efffffffff,598.0,0.0,0.0,0.0
8313a3fffffffff,20.0,0.0,16.0,0.0
8313a6fffffffff,10.0,0.0,5.0,0.0
8313a9fffffffff,14.0,0.0,0.0,0.0
8313aafffffffff,1.0,0.0,0.0,0.0
8313b1fffffffff,8.0,0.0,5.0,0.0
8313b2fffffffff,110.0,0.0,51.0,0.0
8313b3fffffffff,165.0,0.0,116.0,0.0
8313b5fffffffff,45.0,0.0,24.0,0.0
8313b6fffffffff,9.0,0.0,2.0,0.0
8314aefffffffff,75.0,45.0,0.0,0.0
8314b2fffffffff,1.0,0.0,0.0,0.0
8314c8fffffffff,1.0,0.0,0.0,0.0
831586fffffffff,2.0,0.0,0.0,0.0
831590fffffffff,2.0,2.0,0.0,0.0
831592fffffffff,64.0,3.0,0.0,0.0
831594fffffffff,1.0,0.0,0.0,0.0
831598fffffffff,8.0,6.0,0.0,0.0
8315b0fffffffff,2.0,0.0,0.0,0.0
8315b3fffffffff,19.0,0.0,0.0,0.0
8315b6fffffffff,9.0,0.0,0.0,0.0
831610fffffffff,8.0,7.0,0.0,0.0
831616fffffffff,1.0,0.0,0.0,0.0
831631fffffffff,2.0,2.0,0.0,0.0
831634fffffffff,30.0,0.0,0.0,0.0
831650fffffffff,288.0,239.0,0.0,0.0
831653fffffffff,90.0,69.0,0.0,0.0
831658fffffffff,32.0,24.0,0.0,0.0
83165efffffffff,42.0,30.0,0.0,0.0
831711fffffffff,1.0,1.0,0.0,0.0
831715fffffffff,1.0,1.0,0.0,0.0
83176bfffffffff,13.0,13.0,0.0,0.0
831788fffffffff,30.0,29.0,0.0,0.0
831801fffffffff,40.0,24.0,0.0,0.0
831804fffffffff,3.0,0.0,0.0,0.0
831805fffffffff,62.0,50.0,0.0,0.0
83180cfffffffff,34.0,16.0,0.0,0.0
831820fffffffff,8.0,8.0,0.0,0.0
831821fffffffff,23.0,19.0,0.0,0.0
831823fffffffff,142.0,134.0,0.0,0.0
831825fffffffff,21.0,15.0,0.0,0.0
831828fffffffff,241.0,203.0,0.0,0.0
831829fffffffff,8.0,6.0,0.0,0.0
83182afffffffff,93.0,38.0,0.0,0.0
83182cfffffffff,655.0,525.0,0.0,0.0
83182dfffffffff,3.0,0.0,0.0,0.0
83182efffffffff,209.0,188.0,0.0,0.0
831844fffffffff,47.0,12.0,0.0,0.0
831845fffffffff,13.0,5.0,0.0,0.0
831846fffffffff,32.0,6.0,0.0,0.0
831849fffffffff,2625.0,6.0,0.0,0.0
