cell_id,Botaurus exilis,Botaurus exilis exilis/pullus,Botaurus exilis [erythromelas Group]
84262c9ffffffff,32.0,0.0,0.0
84262cdffffffff,65.0,0.0,0.0
84262d9ffffffff,3.0,0.0,0.0
84262dbffffffff,18.0,0.0,0.0
84262ddffffffff,9.0,0.0,0.0
84262e1ffffffff,11.0,0.0,0.0
84262e3ffffffff,5.0,0.0,0.0
84262e5ffffffff,2.0,0.0,0.0
84262e7ffffffff,6.0,0.0,0.0
84262e9ffffffff,2.0,0.0,0.0
84262ebffffffff,1.0,0.0,0.0
84262edffffffff,2.0,0.0,0.0
8426319ffffffff,4.0,0.0,0.0
8426353ffffffff,1.0,0.0,0.0
8426405ffffffff,4.0,0.0,0.0
842640dffffffff,3.0,0.0,0.0
8426417ffffffff,56.0,0.0,0.0
8426437ffffffff,15.0,0.0,0.0
8426439ffffffff,2.0,0.0,0.0
842643bffffffff,1.0,0.0,0.0
8426461ffffffff,37.0,0.0,0.0
8426463ffffffff,13.0,0.0,0.0
842646bffffffff,19.0,0.0,0.0
842646dffffffff,5.0,0.0,0.0
8426493ffffffff,7.0,0.0,0.0
84264b1ffffffff,2.0,0.0,0.0
84264b7ffffffff,2.0,0.0,0.0
84264edffffffff,1.0,0.0,0.0
8426521ffffffff,1.0,0.0,0.0
8426527ffffffff,1.0,0.0,0.0
8426529ffffffff,6.0,0.0,0.0
842652bffffffff,6.0,0.0,0.0
8426533ffffffff,10.0,0.0,0.0
8426541ffffffff,12.0,0.0,0.0
8426547ffffffff,4.0,0.0,0.0
842654dffffffff,9.0,0.0,0.0
8426555ffffffff,75.0,0.0,0.0
8426561ffffffff,12.0,0.0,0.0
8426569ffffffff,2.0,0.0,0.0
8426583ffffffff,2.0,0.0,0.0
8426599ffffffff,3.0,0.0,0.0
84265b7ffffffff,1.0,0.0,0.0
84265b9ffffffff,3.0,0.0,0.0
84265d9ffffffff,24.0,0.0,0.0
8426603ffffffff,1.0,0.0,0.0
8426607ffffffff,13.0,0.0,0.0
8426609ffffffff,22.0,0.0,0.0
842660bffffffff,2.0,0.0,0.0
842661bffffffff,7.0,0.0,0.0
8426625ffffffff,25.0,0.0,0.0
842662dffffffff,1.0,0.0,0.0
8426635ffffffff,2.0,0.0,0.0
842663bffffffff,3.0,0.0,0.0
8426641ffffffff,109.0,0.0,0.0
8426645ffffffff,36.0,0.0,0.0
8426647ffffffff,2.0,0.0,0.0
8426649ffffffff,21.0,0.0,0.0
842664bffffffff,12.0,0.0,0.0
842664dffffffff,89.0,0.0,0.0
8426651ffffffff,2.0,0.0,0.0
8426657ffffffff,5.0,0.0,0.0
842665dffffffff,3.0,0.0,0.0
8426665ffffffff,54.0,0.0,0.0
8426669ffffffff,20.0,0.0,0.0
842666bffffffff,2.0,0.0,0.0
8426685ffffffff,3.0,0.0,0.0
84266a7ffffffff,2.0,0.0,0.0
84266a9ffffffff,11.0,0.0,0.0
84266adffffffff,9.0,0.0,0.0
84266c1ffffffff,3.0,0.0,0.0
84266c5ffffffff,8.0,0.0,0.0
84266e1ffffffff,167.0,0.0,0.0
84266e7ffffffff,13.0,0.0,0.0
8426711ffffffff,4.0,0.0,0.0
8426717ffffffff,2.0,0.0,0.0
8426719ffffffff,61.0,0.0,0.0
8426727ffffffff,1.0,0.0,0.0
8426745ffffffff,2.0,0.0,0.0
8426747ffffffff,4.0,0.0,0.0
8426c87ffffffff,4.0,0.0,0.0
8426ca1ffffffff,2.0,0.0,0.0
8426cbdffffffff,2.0,0.0,0.0
8426e19ffffffff,2.0,0.0,0.0
8426e21ffffffff,78.0,0.0,0.0
8426e2dffffffff,171.0,0.0,0.0
8426e33ffffffff,8.0,0.0,0.0
8426e51ffffffff,13.0,0.0,0.0
8426e53ffffffff,4.0,0.0,0.0
8426e5bffffffff,265.0,0.0,0.0
8426e9dffffffff,2.0,0.0,0.0
8426eadffffffff,4.0,0.0,0.0
8427021ffffffff,68.0,0.0,0.0
8427023ffffffff,32.0,0.0,0.0
8427025ffffffff,5.0,0.0,0.0
842702bffffffff,2.0,0.0,0.0
842702dffffffff,2.0,0.0,0.0
8427031ffffffff,5.0,0.0,0.0
8427035ffffffff,10.0,0.0,0.0
8427067ffffffff,2.0,0.0,0.0
84270b1ffffffff,2.0,0.0,0.0
842711bffffffff,2.0,0.0,0.0
8427133ffffffff,9.0,0.0,0.0
8427191ffffffff,9.0,0.0,0.0
8427199ffffffff,4.0,0.0,0.0
84271d1ffffffff,1.0,0.0,0.0
84271d3ffffffff,5.0,0.0,0.0
84271d9ffffffff,2.0,0.0,0.0
84271ddffffffff,1.0,0.0,0.0
8427401ffffffff,3.0,0.0,0.0
8427407ffffffff,7.0,0.0,0.0
8427411ffffffff,14.0,0.0,0.0
8427417ffffffff,3.0,0.0,0.0
842741dffffffff,32.0,0.0,0.0
8427421ffffffff,2.0,0.0,0.0
8427431ffffffff,6.0,0.0,0.0
8427435ffffffff,59.0,0.0,0.0
8427437ffffffff,34.0,0.0,0.0
8427439ffffffff,4.0,0.0,0.0
842743dffffffff,14.0,0.0,0.0
8427453ffffffff,3.0,0.0,0.0
842745bffffffff,10.0,0.0,0.0
8427481ffffffff,1.0,0.0,0.0
8427483ffffffff,10.0,0.0,0.0
8427485ffffffff,19.0,0.0,0.0
8427487ffffffff,6.0,0.0,0.0
842748dffffffff,16.0,0.0,0.0
8427491ffffffff,12.0,0.0,0.0
8427497ffffffff,2.0,0.0,0.0
8427499ffffffff,33.0,0.0,0.0
842749dffffffff,2.0,0.0,0.0
84274a3ffffffff,10.0,0.0,0.0
84274abffffffff,24.0,0.0,0.0
84274b1ffffffff,1.0,0.0,0.0
84274b3ffffffff,4.0,0.0,0.0
84274b5ffffffff,16.0,0.0,0.0
84274b9ffffffff,8.0,0.0,0.0
84274bbffffffff,49.0,0.0,0.0
84274bdffffffff,3.0,0.0,0.0
84274c1ffffffff,10.0,0.0,0.0
84274c5ffffffff,3.0,0.0,0.0
84274c7ffffffff,2.0,0.0,0.0
84274cbffffffff,9.0,0.0,0.0
84274d1ffffffff,5.0,0.0,0.0
84274d3ffffffff,4.0,0.0,0.0
84274d5ffffffff,5.0,0.0,0.0
84274d9ffffffff,7.0,0.0,0.0
84274ddffffffff,43.0,0.0,0.0
84274e1ffffffff,2.0,0.0,0.0
84274e3ffffffff,81.0,0.0,0.0
84274ebffffffff,1.0,0.0,0.0
8427513ffffffff,25.0,0.0,0.0
8427521ffffffff,10.0,0.0,0.0
8427525ffffffff,1.0,0.0,0.0
8427527ffffffff,39.0,0.0,0.0
8427529ffffffff,25.0,0.0,0.0
8427537ffffffff,11.0,0.0,0.0
842758bffffffff,2.0,0.0,0.0
8427591ffffffff,123.0,0.0,0.0
8427593ffffffff,80.0,0.0,0.0
8427595ffffffff,2.0,0.0,0.0
8427597ffffffff,3.0,0.0,0.0
8427599ffffffff,3.0,0.0,0.0
842759bffffffff,107.0,0.0,0.0
84275a3ffffffff,4.0,0.0,0.0
84275a9ffffffff,1.0,0.0,0.0
84275adffffffff,2.0,0.0,0.0
84275b3ffffffff,14.0,0.0,0.0
84275b5ffffffff,37.0,0.0,0.0
84275bbffffffff,1.0,0.0,0.0
84275c1ffffffff,4.0,0.0,0.0
84275c3ffffffff,486.0,0.0,0.0
84275c7ffffffff,22.0,0.0,0.0
84275c9ffffffff,24.0,0.0,0.0
84275cbffffffff,4.0,0.0,0.0
84275cdffffffff,15.0,0.0,0.0
84275d1ffffffff,25.0,0.0,0.0
84275d3ffffffff,13.0,0.0,0.0
84275d5ffffffff,84.0,0.0,0.0
84275d9ffffffff,19.0,0.0,0.0
84275ddffffffff,6.0,0.0,0.0
84275e5ffffffff,4.0,0.0,0.0
8427699ffffffff,35.0,0.0,0.0
84276a1ffffffff,2.0,0.0,0.0
84276a5ffffffff,3.0,0.0,0.0
84276a7ffffffff,14.0,0.0,0.0
84276b1ffffffff,2.0,0.0,0.0
84276b5ffffffff,13.0,0.0,0.0
84276b7ffffffff,228.0,0.0,0.0
84276bdffffffff,99.0,0.0,0.0
84276d3ffffffff,29.0,0.0,0.0
84276e7ffffffff,4.0,0.0,0.0
8427ad9ffffffff,4.0,0.0,0.0
8428307ffffffff,2.0,0.0,0.0
842832bffffffff,77.0,0.0,0.0
8429125ffffffff,22.0,0.0,0.0
8429127ffffffff,5.0,0.0,0.0
8429809ffffffff,4.0,0.0,0.0
842982bffffffff,8.0,0.0,0.0
8429855ffffffff,2.0,0.0,0.0
8429857ffffffff,2.0,0.0,0.0
8429861ffffffff,11.0,0.0,0.0
8429865ffffffff,6.0,0.0,0.0
8429867ffffffff,2.0,0.0,0.0
8429869ffffffff,547.0,0.0,0.0
84298c9ffffffff,5.0,0.0,0.0
8429a0bffffffff,11.0,0.0,0.0
8429a19ffffffff,690.0,0.0,0.0
8429a1dffffffff,180.0,0.0,0.0
8429a3bffffffff,8.0,0.0,0.0
8429a41ffffffff,366.0,0.0,0.0
8429a43ffffffff,32.0,0.0,0.0
8429a45ffffffff,21.0,0.0,0.0
8429a47ffffffff,108.0,0.0,0.0
8429a4dffffffff,125.0,0.0,0.0
8429a55ffffffff,1082.0,0.0,0.0
8429a57ffffffff,225.0,0.0,0.0
8429a61ffffffff,41.0,0.0,0.0
8429a65ffffffff,1.0,0.0,0.0
8429a6dffffffff,730.0,0.0,0.0
8429a89ffffffff,1.0,0.0,0.0
8429aa5ffffffff,18.0,0.0,0.0
8429aa7ffffffff,5.0,0.0,0.0
8429aadffffffff,17.0,0.0,0.0
8429ac5ffffffff,2.0,0.0,0.0
8429ac7ffffffff,3.0,0.0,0.0
8429acdffffffff,50.0,0.0,0.0
8429ae1ffffffff,2.0,0.0,0.0
8429ae9ffffffff,2.0,0.0,0.0
8429aedffffffff,3.0,0.0,0.0
8429b09ffffffff,18.0,0.0,0.0
8429b0bffffffff,198.0,0.0,0.0
8429b1dffffffff,130.0,0.0,0.0
8429b49ffffffff,16.0,0.0,0.0
8429b55ffffffff,47.0,0.0,0.0
8429b5dffffffff,11.0,0.0,0.0
8429b69ffffffff,82.0,0.0,0.0
8429b6bffffffff,5.0,0.0,0.0
8429b6dffffffff,9.0,0.0,0.0
842a101ffffffff,13.0,0.0,0.0
842a103ffffffff,12.0,0.0,0.0
842a105ffffffff,28.0,0.0,0.0
842a107ffffffff,229.0,0.0,0.0
842a109ffffffff,33.0,0.0,0.0
842a10dffffffff,19.0,0.0,0.0
842a121ffffffff,5.0,0.0,0.0
842a129ffffffff,46.0,0.0,0.0
842a133ffffffff,277.0,0.0,0.0
842a135ffffffff,7.0,0.0,0.0
842a141ffffffff,36.0,0.0,0.0
842a143ffffffff,37.0,0.0,0.0
842a145ffffffff,42.0,0.0,0.0
842a147ffffffff,27.0,2.0,0.0
842a149ffffffff,1.0,0.0,0.0
842a14bffffffff,140.0,0.0,0.0
842a159ffffffff,2.0,0.0,0.0
842a15dffffffff,18.0,0.0,0.0
842a163ffffffff,234.0,0.0,0.0
842a169ffffffff,43.0,0.0,0.0
842a16bffffffff,4.0,0.0,0.0
842a1a5ffffffff,6.0,0.0,0.0
842a301ffffffff,690.0,0.0,0.0
842a307ffffffff,191.0,0.0,0.0
842a335ffffffff,8.0,0.0,0.0
842a337ffffffff,1.0,0.0,0.0
842a4c1ffffffff,14.0,0.0,0.0
842a4c9ffffffff,6.0,0.0,0.0
842a827ffffffff,4.0,0.0,0.0
842a859ffffffff,6.0,0.0,0.0
842a8d9ffffffff,77.0,0.0,0.0
842a907ffffffff,5.0,0.0,0.0
842a90bffffffff,19.0,0.0,0.0
842a921ffffffff,1.0,0.0,0.0
842a925ffffffff,3.0,0.0,0.0
842a931ffffffff,16.0,0.0,0.0
842a935ffffffff,4.0,0.0,0.0
842a939ffffffff,11.0,0.0,0.0
842a93bffffffff,1.0,0.0,0.0
842a941ffffffff,8.0,0.0,0.0
842a943ffffffff,42.0,0.0,0.0
842a949ffffffff,36.0,0.0,0.0
842a94dffffffff,56.0,0.0,0.0
842a953ffffffff,12.0,0.0,0.0
842a955ffffffff,2.0,0.0,0.0
842a957ffffffff,2.0,0.0,0.0
842a959ffffffff,20.0,0.0,0.0
842a95dffffffff,2.0,0.0,0.0
842a965ffffffff,4.0,0.0,0.0
842a96dffffffff,4.0,0.0,0.0
842a9b3ffffffff,11.0,0.0,0.0
842a9c1ffffffff,11.0,0.0,0.0
842aa17ffffffff,7.0,0.0,0.0
842aa45ffffffff,4.0,0.0,0.0
842aa49ffffffff,259.0,0.0,0.0
842aa4dffffffff,236.0,0.0,0.0
842aa6dffffffff,125.0,0.0,0.0
842aa81ffffffff,34.0,0.0,0.0
842aa83ffffffff,42.0,0.0,0.0
842aa85ffffffff,24.0,0.0,0.0
842aa87ffffffff,181.0,0.0,0.0
842aa89ffffffff,134.0,0.0,0.0
842aa8bffffffff,47.0,0.0,0.0
842aa8dffffffff,41.0,0.0,0.0
842aa91ffffffff,66.0,0.0,0.0
842aa93ffffffff,7.0,0.0,0.0
842aa95ffffffff,20.0,0.0,0.0
842aa9bffffffff,24.0,0.0,0.0
842aa9dffffffff,147.0,0.0,0.0
842aaa9ffffffff,106.0,0.0,0.0
842aaabffffffff,56.0,0.0,0.0
842aab9ffffffff,2.0,0.0,0.0
842aabdffffffff,13.0,0.0,0.0
842aac3ffffffff,113.0,0.0,0.0
842aac7ffffffff,78.0,0.0,0.0
842aacbffffffff,258.0,0.0,0.0
842aacdffffffff,4.0,0.0,0.0
842aad1ffffffff,278.0,0.0,0.0
842aad5ffffffff,528.0,0.0,0.0
842aad9ffffffff,54.0,0.0,0.0
842aadbffffffff,6.0,0.0,0.0
842aaddffffffff,41.0,0.0,0.0
842aae1ffffffff,1.0,0.0,0.0
842aae9ffffffff,4.0,0.0,0.0
842aaebffffffff,12.0,0.0,0.0
842ab03ffffffff,65.0,0.0,0.0
842ab05ffffffff,114.0,0.0,0.0
842ab15ffffffff,2.0,0.0,0.0
842ab17ffffffff,10.0,0.0,0.0
842ab19ffffffff,14.0,0.0,0.0
842ab1dffffffff,5.0,0.0,0.0
842ab21ffffffff,239.0,0.0,0.0
842ab23ffffffff,14.0,0.0,0.0
842ab25ffffffff,64.0,0.0,0.0
842ab27ffffffff,1078.0,0.0,0.0
842ab29ffffffff,146.0,0.0,0.0
842ab2bffffffff,383.0,0.0,0.0
842ab2dffffffff,2.0,0.0,0.0
842ab31ffffffff,18.0,0.0,0.0
842ab33ffffffff,2.0,0.0,0.0
842ab35ffffffff,184.0,0.0,0.0
842ab39ffffffff,9.0,0.0,0.0
842ab3bffffffff,55.0,0.0,0.0
842ab3dffffffff,17.0,0.0,0.0
842ab51ffffffff,7.0,0.0,0.0
842ab55ffffffff,252.0,0.0,0.0
842ab57ffffffff,102.0,0.0,0.0
842ab5bffffffff,1.0,0.0,0.0
842ab5dffffffff,6.0,0.0,0.0
842ab61ffffffff,21.0,0.0,0.0
842ab63ffffffff,2.0,0.0,0.0
842ab67ffffffff,122.0,0.0,0.0
842ab69ffffffff,11.0,0.0,0.0
842ab6dffffffff,1.0,0.0,0.0
842ac6dffffffff,69.0,0.0,0.0
842ad03ffffffff,4.0,0.0,0.0
842ad21ffffffff,2.0,0.0,0.0
842ad25ffffffff,5.0,0.0,0.0
842ad31ffffffff,2.0,0.0,0.0
842ad35ffffffff,12.0,0.0,0.0
842ad37ffffffff,199.0,0.0,0.0
842ad39ffffffff,39.0,0.0,0.0
842ad49ffffffff,3.0,0.0,0.0
842ad57ffffffff,2.0,0.0,0.0
842ad59ffffffff,78.0,0.0,0.0
842af01ffffffff,20.0,0.0,0.0
842af03ffffffff,19.0,0.0,0.0
842af05ffffffff,85.0,0.0,0.0
842af0dffffffff,115.0,0.0,0.0
842af15ffffffff,42.0,0.0,0.0
842af17ffffffff,25.0,0.0,0.0
842af31ffffffff,30.0,0.0,0.0
842af33ffffffff,2.0,0.0,0.0
842af37ffffffff,24.0,0.0,0.0
842af39ffffffff,9.0,0.0,0.0
842af63ffffffff,18.0,0.0,0.0
842af65ffffffff,3.0,0.0,0.0
842af6bffffffff,3.0,0.0,0.0
842b003ffffffff,3.0,0.0,0.0
842b1cdffffffff,3.0,0.0,0.0
842b807ffffffff,1.0,0.0,0.0
842b811ffffffff,4.0,0.0,0.0
842b813ffffffff,41.0,0.0,0.0
842b815ffffffff,145.0,0.0,0.0
842b819ffffffff,6.0,0.0,0.0
842b81bffffffff,127.0,0.0,0.0
842b831ffffffff,13.0,0.0,0.0
842b839ffffffff,2.0,0.0,0.0
842b83bffffffff,78.0,0.0,0.0
842b883ffffffff,6.0,0.0,0.0
842b891ffffffff,73.0,0.0,0.0
842b893ffffffff,8.0,0.0,0.0
842b899ffffffff,14.0,0.0,0.0
842b8a1ffffffff,33.0,0.0,0.0
842b8a3ffffffff,6.0,0.0,0.0
842b8a7ffffffff,230.0,0.0,0.0
842b8adffffffff,13.0,0.0,0.0
842b8c9ffffffff,2.0,0.0,0.0
842b8d1ffffffff,7.0,0.0,0.0
842b8d3ffffffff,4.0,0.0,0.0
842b8d5ffffffff,4.0,0.0,0.0
842b8d7ffffffff,4.0,0.0,0.0
842b8e1ffffffff,6.0,0.0,0.0
842b8e7ffffffff,53.0,0.0,0.0
842b8e9ffffffff,34.0,0.0,0.0
842b981ffffffff,10.0,0.0,0.0
842b983ffffffff,21.0,0.0,0.0
842b985ffffffff,63.0,0.0,0.0
842b987ffffffff,10.0,0.0,0.0
842b989ffffffff,1.0,0.0,0.0
842b98bffffffff,65.0,0.0,0.0
842b98dffffffff,72.0,0.0,0.0
842b991ffffffff,135.0,0.0,0.0
842b993ffffffff,27.0,0.0,0.0
842b997ffffffff,91.0,0.0,0.0
842b999ffffffff,10.0,0.0,0.0
842b99bffffffff,16.0,0.0,0.0
842b99dffffffff,60.0,0.0,0.0
842b9a3ffffffff,2.0,0.0,0.0
842b9a7ffffffff,2.0,0.0,0.0
842b9a9ffffffff,45.0,0.0,0.0
842b9abffffffff,11.0,0.0,0.0
842b9adffffffff,15.0,0.0,0.0
842b9b3ffffffff,3.0,0.0,0.0
842b9b5ffffffff,71.0,0.0,0.0
842b9b9ffffffff,33.0,0.0,0.0
842b9bdffffffff,14.0,0.0,0.0
842b9d3ffffffff,26.0,0.0,0.0
842b9d7ffffffff,64.0,0.0,0.0
842b9e3ffffffff,50.0,0.0,0.0
842ba87ffffffff,123.0,0.0,0.0
842baa1ffffffff,15.0,0.0,0.0
842baa3ffffffff,51.0,0.0,0.0
842baa5ffffffff,569.0,0.0,0.0
842baa7ffffffff,227.0,0.0,0.0
842baabffffffff,117.0,0.0,0.0
842baadffffffff,3.0,0.0,0.0
842bac3ffffffff,1.0,0.0,0.0
842bae7ffffffff,211.0,0.0,0.0
8444123ffffffff,28.0,0.0,0.0
8444125ffffffff,42.0,0.0,0.0
8444127ffffffff,2.0,0.0,0.0
844412dffffffff,33.0,0.0,0.0
8444131ffffffff,223.0,0.0,0.0
8444133ffffffff,109.0,0.0,0.0
8444135ffffffff,30.0,0.0,0.0
8444137ffffffff,269.0,0.0,0.0
844413dffffffff,43.0,0.0,0.0
84441a1ffffffff,41.0,0.0,0.0
84441a3ffffffff,29.0,0.0,0.0
84441a5ffffffff,42.0,0.0,0.0
84441a7ffffffff,9.0,0.0,0.0
84441a9ffffffff,434.0,0.0,0.0
84441abffffffff,44.0,0.0,0.0
84441adffffffff,57.0,0.0,0.0
84441b3ffffffff,6.0,0.0,0.0
84441b5ffffffff,5.0,0.0,0.0
84441e5ffffffff,187.0,0.0,0.0
84441e7ffffffff,1169.0,0.0,0.0
84441edffffffff,6.0,0.0,0.0
8444249ffffffff,8.0,0.0,0.0
8444325ffffffff,49.0,0.0,0.0
844432dffffffff,19.0,0.0,0.0
8444363ffffffff,28.0,0.0,0.0
8444401ffffffff,5.0,0.0,0.0
8444409ffffffff,39.0,0.0,0.0
844440bffffffff,8.0,0.0,0.0
844441bffffffff,5.0,0.0,0.0
8444439ffffffff,4.0,0.0,0.0
8444441ffffffff,3.0,0.0,0.0
8444443ffffffff,5.0,0.0,0.0
8444445ffffffff,4.0,0.0,0.0
844444bffffffff,41.0,0.0,0.0
844444dffffffff,3.0,0.0,0.0
8444455ffffffff,4.0,0.0,0.0
8444457ffffffff,2.0,0.0,0.0
8444459ffffffff,364.0,0.0,0.0
844445bffffffff,1.0,0.0,0.0
844445dffffffff,18.0,0.0,0.0
8444461ffffffff,13.0,0.0,0.0
8444465ffffffff,182.0,0.0,0.0
8444467ffffffff,21.0,0.0,0.0
8444469ffffffff,13.0,0.0,0.0
844446dffffffff,36.0,0.0,0.0
8444481ffffffff,2.0,0.0,0.0
844448bffffffff,63.0,0.0,0.0
8444499ffffffff,87.0,0.0,0.0
844449dffffffff,3.0,0.0,0.0
84444a1ffffffff,2.0,0.0,0.0
84444a5ffffffff,32.0,0.0,0.0
84444a7ffffffff,2.0,0.0,0.0
84444c1ffffffff,1.0,0.0,0.0
84444cdffffffff,3.0,0.0,0.0
84444e1ffffffff,4.0,0.0,0.0
84444edffffffff,12.0,0.0,0.0
8444501ffffffff,85.0,0.0,0.0
8444509ffffffff,193.0,0.0,0.0
844450dffffffff,62.0,0.0,0.0
844452bffffffff,2.0,0.0,0.0
8444543ffffffff,7.0,0.0,0.0
844454bffffffff,1.0,0.0,0.0
8444551ffffffff,54.0,0.0,0.0
8444555ffffffff,455.0,0.0,0.0
8444559ffffffff,13.0,0.0,0.0
844455bffffffff,78.0,0.0,0.0
844455dffffffff,1.0,0.0,0.0
8444563ffffffff,119.0,0.0,0.0
8444567ffffffff,1.0,0.0,0.0
8444595ffffffff,19.0,0.0,0.0
844459bffffffff,23.0,0.0,0.0
84445b1ffffffff,4.0,0.0,0.0
84445c3ffffffff,2.0,0.0,0.0
84445c7ffffffff,39.0,0.0,0.0
84445d1ffffffff,10.0,0.0,0.0
84445dbffffffff,4.0,0.0,0.0
8444633ffffffff,309.0,0.0,0.0
8444637ffffffff,84.0,0.0,0.0
8444685ffffffff,4.0,0.0,0.0
8444691ffffffff,1.0,0.0,0.0
8444693ffffffff,26.0,0.0,0.0
84446c1ffffffff,81.0,0.0,0.0
84446c5ffffffff,2446.0,0.0,0.0
84446c7ffffffff,24.0,0.0,0.0
84446c9ffffffff,278.0,0.0,0.0
84446cbffffffff,34.0,0.0,0.0
84446cdffffffff,205.0,0.0,0.0
84446d1ffffffff,3.0,0.0,0.0
84446d3ffffffff,2.0,0.0,0.0
84446ddffffffff,21.0,0.0,0.0
84446e1ffffffff,15.0,0.0,0.0
84446e5ffffffff,180.0,0.0,0.0
84446e9ffffffff,660.0,0.0,0.0
84446ebffffffff,232.0,0.0,0.0
84446edffffffff,198.0,0.0,0.0
8444711ffffffff,2.0,0.0,0.0
8444713ffffffff,21.0,0.0,0.0
8444715ffffffff,69.0,0.0,0.0
8444717ffffffff,31.0,0.0,0.0
8444731ffffffff,128.0,0.0,0.0
8444733ffffffff,16.0,0.0,0.0
8444735ffffffff,44.0,0.0,0.0
8444737ffffffff,2.0,0.0,0.0
844473bffffffff,177.0,0.0,0.0
844473dffffffff,30.0,0.0,0.0
844486bffffffff,18.0,0.0,0.0
844486dffffffff,1.0,0.0,0.0
8444a13ffffffff,97.0,0.0,0.0
8444a19ffffffff,21.0,0.0,0.0
8444a1bffffffff,35.0,0.0,0.0
8444a53ffffffff,161.0,0.0,0.0
8444a81ffffffff,125.0,0.0,0.0
8444a83ffffffff,506.0,0.0,0.0
8444a89ffffffff,17.0,0.0,0.0
8444a8bffffffff,17.0,0.0,0.0
8444a8dffffffff,45.0,0.0,0.0
8444a91ffffffff,32.0,0.0,0.0
8444a93ffffffff,1352.0,0.0,0.0
8444a95ffffffff,443.0,0.0,0.0
8444a97ffffffff,54.0,0.0,0.0
8444a99ffffffff,17.0,0.0,0.0
8444a9bffffffff,93.0,0.0,0.0
8444a9dffffffff,88.0,0.0,0.0
8444ab9ffffffff,11.0,0.0,0.0
8444abbffffffff,168.0,0.0,0.0
8444ac1ffffffff,77.0,0.0,0.0
8444ac3ffffffff,16.0,0.0,0.0
8444ac5ffffffff,541.0,0.0,0.0
8444ac7ffffffff,40.0,0.0,0.0
8444ac9ffffffff,167.0,0.0,0.0
8444acbffffffff,2.0,0.0,0.0
8444acdffffffff,307.0,0.0,0.0
8444ad1ffffffff,5.0,0.0,0.0
8444ad3ffffffff,116.0,0.0,0.0
8444ad5ffffffff,34.0,0.0,0.0
8444ad7ffffffff,30.0,0.0,0.0
8444ad9ffffffff,6.0,0.0,0.0
8444adbffffffff,15.0,0.0,0.0
8444addffffffff,12.0,0.0,0.0
8444ae9ffffffff,1669.0,0.0,0.0
8444aebffffffff,21.0,0.0,0.0
8444b51ffffffff,1.0,0.0,0.0
8444b57ffffffff,164.0,0.0,0.0
8444c0bffffffff,2.0,0.0,0.0
8444c0dffffffff,6.0,0.0,0.0
8444c21ffffffff,2.0,0.0,0.0
8444c27ffffffff,152.0,0.0,0.0
8444c49ffffffff,2.0,0.0,0.0
8444c65ffffffff,2.0,0.0,0.0
8444c87ffffffff,10.0,0.0,0.0
8444c89ffffffff,1.0,0.0,0.0
8444d01ffffffff,47.0,0.0,0.0
8444d03ffffffff,338.0,0.0,0.0
8444d07ffffffff,95.0,0.0,0.0
8444d09ffffffff,2.0,0.0,0.0
