cell_id,Tachyeres brachypterus,Tachyeres brachypterus (Flightless),Tachyeres brachypterus (Flying)
83de62fffffffff,338.0,0.0,0.0
83de66fffffffff,49.0,0.0,0.0
83de70fffffffff,640.0,0.0,0.0
83de71fffffffff,49.0,0.0,0.0
83de74fffffffff,106.0,0.0,0.0
83de75fffffffff,32.0,0.0,0.0
83df5bfffffffff,8.0,0.0,0.0
