cell_id,Cygnus columbianus,Cygnus columbianus columbianus,Cygnus columbianus bewickii,Cygnus columbianus columbianus x bewickii
822617fffffffff,2.0,0.0,0.0,0.0
822627fffffffff,902.0,10.0,0.0,0.0
82262ffffffffff,982.0,10.0,0.0,0.0
822637fffffffff,84.0,0.0,0.0,0.0
822647fffffffff,638.0,0.0,0.0,0.0
822657fffffffff,25.0,0.0,0.0,0.0
822667fffffffff,734.0,45.0,0.0,0.0
82266ffffffffff,521.0,8.0,0.0,0.0
822677fffffffff,47.0,0.0,0.0,0.0
822687fffffffff,350.0,0.0,0.0,0.0
82268ffffffffff,39.0,4.0,0.0,0.0
822697fffffffff,1653.0,546.0,0.0,0.0
8226a7fffffffff,9.0,0.0,0.0,0.0
8226affffffffff,35.0,0.0,0.0,0.0
8226b7fffffffff,61.0,6.0,0.0,0.0
8226e7fffffffff,69.0,4.0,0.0,0.0
8226effffffffff,6.0,0.0,0.0,0.0
822707fffffffff,906.0,0.0,0.0,0.0
82270ffffffffff,59.0,4.0,0.0,0.0
822717fffffffff,801.0,0.0,0.0,0.0
82271ffffffffff,824.0,3.0,0.0,0.0
822747fffffffff,877.0,4.0,0.0,0.0
82274ffffffffff,2033.0,0.0,0.0,0.0
822757fffffffff,676.0,18.0,0.0,0.0
82275ffffffffff,4470.0,73.0,0.0,0.0
822767fffffffff,493.0,0.0,0.0,0.0
82276ffffffffff,957.0,95.0,0.0,0.0
822777fffffffff,67.0,4.0,0.0,0.0
822787fffffffff,16.0,0.0,0.0,0.0
82278ffffffffff,24.0,0.0,0.0,0.0
822797fffffffff,485.0,9.0,0.0,0.0
82279ffffffffff,70.0,0.0,0.0,0.0
8227a7fffffffff,488.0,0.0,0.0,0.0
8227affffffffff,233.0,8.0,0.0,0.0
8227b7fffffffff,85.0,2.0,0.0,0.0
822807fffffffff,563.0,132.0,0.0,0.0
822817fffffffff,3071.0,372.0,0.0,0.0
82281ffffffffff,501.0,35.0,0.0,0.0
822837fffffffff,6074.0,449.0,21.0,0.0
822887fffffffff,1397.0,124.0,0.0,0.0
82288ffffffffff,1592.0,106.0,0.0,0.0
822897fffffffff,638.0,9.0,0.0,0.0
82289ffffffffff,586.0,13.0,0.0,0.0
8228a7fffffffff,53.0,5.0,0.0,0.0
8228affffffffff,890.0,15.0,0.0,0.0
8228b7fffffffff,1646.0,409.0,0.0,0.0
8228c7fffffffff,163.0,16.0,0.0,0.0
8228d7fffffffff,2355.0,195.0,0.0,0.0
8228dffffffffff,333.0,30.0,0.0,0.0
8228f7fffffffff,8014.0,233.0,0.0,0.0
822987fffffffff,94.0,3.0,0.0,0.0
82298ffffffffff,798.0,31.0,0.0,0.0
822997fffffffff,53.0,6.0,0.0,0.0
82299ffffffffff,42.0,8.0,0.0,0.0
8229a7fffffffff,9.0,0.0,0.0,0.0
8229affffffffff,605.0,26.0,0.0,0.0
822a17fffffffff,1855.0,40.0,0.0,0.0
822a87fffffffff,1277.0,35.0,0.0,0.0
822a8ffffffffff,237.0,5.0,0.0,0.0
822a97fffffffff,2168.0,59.0,0.0,0.0
822a9ffffffffff,25.0,0.0,0.0,0.0
822aa7fffffffff,5788.0,1052.0,0.0,0.0
822aaffffffffff,24923.0,1321.0,0.0,0.0
822ab7fffffffff,12138.0,859.0,0.0,0.0
822ad7fffffffff,329.0,0.0,0.0,0.0
822af7fffffffff,13087.0,476.0,0.0,0.0
822b8ffffffffff,3269.0,1074.0,0.0,0.0
822b97fffffffff,2.0,0.0,0.0,0.0
822b9ffffffffff,5918.0,843.0,0.0,0.0
822c0ffffffffff,77.0,0.0,37.0,0.0
822c2ffffffffff,1.0,0.0,0.0,0.0
822c37fffffffff,2.0,0.0,0.0,0.0
822ce7fffffffff,23.0,0.0,19.0,0.0
822d07fffffffff,4.0,0.0,0.0,0.0
822d27fffffffff,2.0,0.0,0.0,0.0
822d2ffffffffff,6.0,0.0,6.0,0.0
822d37fffffffff,12.0,0.0,1.0,0.0
822e0ffffffffff,50.0,8.0,14.0,0.0
822e1ffffffffff,6.0,0.0,0.0,0.0
822e2ffffffffff,2.0,0.0,0.0,0.0
822e47fffffffff,4.0,0.0,4.0,0.0
822e67fffffffff,73.0,0.0,50.0,0.0
822e6ffffffffff,11.0,0.0,4.0,0.0
822e77fffffffff,63.0,0.0,16.0,0.0
822eaffffffffff,10.0,0.0,4.0,0.0
822f5ffffffffff,32.0,0.0,27.0,0.0
823017fffffffff,3.0,0.0,0.0,0.0
82301ffffffffff,2.0,0.0,0.0,0.0
823027fffffffff,2.0,0.0,0.0,0.0
823087fffffffff,9.0,0.0,0.0,0.0
823097fffffffff,7.0,0.0,0.0,0.0
82309ffffffffff,87.0,0.0,43.0,0.0
8230affffffffff,2.0,0.0,0.0,0.0
8230c7fffffffff,9.0,0.0,0.0,0.0
8230dffffffffff,2.0,0.0,0.0,0.0
8230e7fffffffff,3.0,0.0,0.0,0.0
823187fffffffff,124.0,0.0,11.0,0.0
82318ffffffffff,52.0,0.0,11.0,0.0
8231affffffffff,101.0,0.0,14.0,0.0
82396ffffffffff,36.0,0.0,18.0,0.0
823f67fffffffff,2.0,0.0,0.0,0.0
8240a7fffffffff,21.0,0.0,0.0,0.0
8240b7fffffffff,1.0,0.0,1.0,0.0
824187fffffffff,44.0,0.0,2.0,0.0
82418ffffffffff,8.0,0.0,2.0,0.0
824197fffffffff,16.0,0.0,16.0,0.0
82419ffffffffff,177.0,0.0,30.0,0.0
8241b7fffffffff,7.0,0.0,3.0,0.0
8244c7fffffffff,7.0,0.0,0.0,0.0
8244d7fffffffff,700.0,8.0,0.0,0.0
8248c7fffffffff,68.0,0.0,0.0,0.0
8248cffffffffff,2.0,0.0,0.0,0.0
8248dffffffffff,36.0,1.0,0.0,0.0
824b37fffffffff,9.0,0.0,8.0,0.0
824b67fffffffff,1.0,0.0,1.0,0.0
824b77fffffffff,1.0,0.0,1.0,0.0
