cell_id,Parus major,Parus major [major Group],Parus major [bokharensis Group]
8320a2fffffffff,48.0,0.0,46.0
8320a4fffffffff,2.0,0.0,2.0
8320a5fffffffff,17.0,0.0,14.0
8320a6fffffffff,21.0,0.0,20.0
8320a9fffffffff,4.0,2.0,0.0
8320aafffffffff,1.0,0.0,1.0
8320adfffffffff,38.0,6.0,2.0
8320aefffffffff,4.0,0.0,4.0
8320b1fffffffff,4.0,0.0,4.0
8320b3fffffffff,13.0,0.0,7.0
8320e0fffffffff,61.0,11.0,5.0
8320e1fffffffff,8.0,0.0,8.0
8320e2fffffffff,15.0,5.0,2.0
8320e3fffffffff,42.0,9.0,9.0
8320e4fffffffff,12.0,12.0,0.0
8320e5fffffffff,4.0,1.0,1.0
8320e6fffffffff,196.0,65.0,4.0
8320e8fffffffff,2.0,0.0,0.0
8320e9fffffffff,9.0,0.0,2.0
8320eefffffffff,4.0,0.0,2.0
8320f5fffffffff,24.0,16.0,2.0
832123fffffffff,7.0,0.0,0.0
832124fffffffff,2.0,0.0,0.0
832125fffffffff,1.0,0.0,0.0
832126fffffffff,1.0,0.0,0.0
83212bfffffffff,1.0,0.0,0.0
832152fffffffff,2.0,2.0,0.0
832153fffffffff,18.0,8.0,0.0
832155fffffffff,2.0,0.0,0.0
832180fffffffff,1.0,0.0,1.0
83218bfffffffff,9.0,0.0,9.0
832198fffffffff,17.0,0.0,16.0
832199fffffffff,1.0,0.0,1.0
83219efffffffff,2.0,0.0,2.0
8321a2fffffffff,2.0,0.0,0.0
832405fffffffff,2.0,0.0,0.0
83240afffffffff,1.0,0.0,0.0
832421fffffffff,3.0,0.0,0.0
832423fffffffff,1.0,0.0,0.0
832425fffffffff,16.0,8.0,0.0
832428fffffffff,2.0,0.0,0.0
83242efffffffff,1.0,0.0,0.0
832446fffffffff,2.0,0.0,0.0
832460fffffffff,8.0,0.0,0.0
832464fffffffff,3.0,0.0,0.0
832502fffffffff,1.0,0.0,0.0
832510fffffffff,12.0,2.0,2.0
832512fffffffff,22.0,1.0,0.0
832516fffffffff,12.0,1.0,0.0
832535fffffffff,4.0,0.0,0.0
832540fffffffff,23.0,0.0,0.0
832541fffffffff,10.0,0.0,0.0
832544fffffffff,4.0,0.0,0.0
832546fffffffff,82.0,0.0,0.0
832553fffffffff,6.0,0.0,0.0
83255afffffffff,410.0,43.0,3.0
83255bfffffffff,80.0,18.0,0.0
83256efffffffff,2.0,2.0,0.0
832571fffffffff,53.0,0.0,0.0
8325a1fffffffff,2.0,0.0,0.0
8325a3fffffffff,1.0,0.0,1.0
8325a4fffffffff,29.0,0.0,7.0
8325acfffffffff,27.0,9.0,1.0
8325aefffffffff,14.0,1.0,5.0
8325b0fffffffff,47.0,6.0,11.0
8325b1fffffffff,2.0,2.0,0.0
8325b2fffffffff,2.0,2.0,0.0
8325b4fffffffff,31.0,4.0,2.0
8325b6fffffffff,2.0,0.0,0.0
832743fffffffff,6.0,0.0,0.0
83275dfffffffff,165.0,0.0,0.0
832c00fffffffff,31.0,6.0,0.0
832c01fffffffff,126.0,5.0,0.0
832c03fffffffff,83.0,6.0,0.0
832c04fffffffff,1204.0,29.0,0.0
832c05fffffffff,50.0,3.0,0.0
832c06fffffffff,39.0,0.0,0.0
832c08fffffffff,2.0,0.0,0.0
832c09fffffffff,60.0,6.0,0.0
832c0afffffffff,2.0,0.0,0.0
832c0bfffffffff,152.0,6.0,0.0
832c0cfffffffff,95.0,0.0,0.0
832c0dfffffffff,13.0,0.0,0.0
832c0efffffffff,1.0,0.0,0.0
832c10fffffffff,29.0,0.0,0.0
832c11fffffffff,8.0,0.0,0.0
832c12fffffffff,19.0,0.0,0.0
832c13fffffffff,30.0,0.0,0.0
832c14fffffffff,9.0,0.0,0.0
832c15fffffffff,18.0,0.0,0.0
832c18fffffffff,24.0,6.0,0.0
832c19fffffffff,136.0,15.0,0.0
832c1afffffffff,4.0,1.0,0.0
832c1bfffffffff,19.0,8.0,0.0
832c1cfffffffff,4.0,0.0,0.0
832c1dfffffffff,40.0,12.0,0.0
832c1efffffffff,2.0,2.0,0.0
832c20fffffffff,76.0,6.0,0.0
832c21fffffffff,246.0,0.0,0.0
832c22fffffffff,22.0,1.0,0.0
832c23fffffffff,55.0,2.0,0.0
832c24fffffffff,4.0,0.0,0.0
832c26fffffffff,37.0,4.0,0.0
832c28fffffffff,294.0,0.0,0.0
832c2afffffffff,405.0,6.0,0.0
832c2bfffffffff,34.0,0.0,0.0
832c2cfffffffff,53.0,0.0,0.0
832c2dfffffffff,2.0,0.0,0.0
832c2efffffffff,130.0,2.0,0.0
832c31fffffffff,8.0,4.0,0.0
832c32fffffffff,2.0,0.0,0.0
832c33fffffffff,17.0,1.0,0.0
832c34fffffffff,2.0,0.0,0.0
832c35fffffffff,1.0,0.0,0.0
832c36fffffffff,4.0,0.0,0.0
832c56fffffffff,1.0,0.0,0.0
832c62fffffffff,51.0,0.0,0.0
832c6afffffffff,1.0,0.0,0.0
832c72fffffffff,2.0,0.0,0.0
832c76fffffffff,55.0,0.0,0.0
832c81fffffffff,2.0,2.0,0.0
832c83fffffffff,28.0,4.0,0.0
832c85fffffffff,7.0,0.0,0.0
832c88fffffffff,4.0,0.0,0.0
832c89fffffffff,1.0,0.0,0.0
832c8afffffffff,1.0,0.0,0.0
832c8dfffffffff,2.0,0.0,0.0
832c8efffffffff,14.0,2.0,0.0
832c9bfffffffff,1.0,0.0,0.0
832ca8fffffffff,13.0,0.0,0.0
832caafffffffff,6.0,0.0,0.0
832cabfffffffff,15.0,0.0,0.0
832cacfffffffff,204.0,18.0,0.0
832cadfffffffff,17.0,2.0,0.0
832caefffffffff,2.0,0.0,0.0
832cc0fffffffff,586.0,16.0,0.0
832cc1fffffffff,20.0,0.0,0.0
832cc2fffffffff,77.0,12.0,0.0
832cc3fffffffff,75.0,4.0,0.0
832cc6fffffffff,154.0,25.0,0.0
832ccafffffffff,5.0,0.0,0.0
832ccbfffffffff,13.0,4.0,0.0
832ccefffffffff,59.0,6.0,0.0
832cd5fffffffff,102.0,22.0,0.0
832cddfffffffff,2.0,0.0,0.0
832ce4fffffffff,47.0,3.0,0.0
832ce5fffffffff,3.0,1.0,0.0
832ce6fffffffff,11.0,0.0,0.0
832cf0fffffffff,41.0,22.0,0.0
832cf1fffffffff,48.0,6.0,0.0
832cf2fffffffff,4.0,0.0,0.0
832cf3fffffffff,1193.0,288.0,0.0
832cf4fffffffff,7.0,1.0,0.0
832cf5fffffffff,138.0,13.0,0.0
832d00fffffffff,46.0,0.0,0.0
832d01fffffffff,55.0,2.0,0.0
832d02fffffffff,51.0,0.0,0.0
832d03fffffffff,197.0,6.0,0.0
832d04fffffffff,56.0,0.0,0.0
832d05fffffffff,5.0,0.0,0.0
832d06fffffffff,83.0,0.0,0.0
832d0efffffffff,3.0,2.0,0.0
832d10fffffffff,107.0,5.0,0.0
832d11fffffffff,16.0,0.0,0.0
832d12fffffffff,486.0,39.0,0.0
832d13fffffffff,12.0,4.0,0.0
832d14fffffffff,3.0,0.0,0.0
832d15fffffffff,16.0,0.0,0.0
832d16fffffffff,18.0,0.0,0.0
832d18fffffffff,13.0,0.0,0.0
832d19fffffffff,30.0,2.0,0.0
832d1afffffffff,14.0,0.0,0.0
832d1bfffffffff,41.0,0.0,0.0
832d1cfffffffff,26.0,0.0,0.0
832d1dfffffffff,32.0,0.0,0.0
832d22fffffffff,120.0,0.0,0.0
832d28fffffffff,2.0,2.0,0.0
832d29fffffffff,8.0,2.0,0.0
832d2dfffffffff,8.0,0.0,0.0
832d30fffffffff,56.0,0.0,0.0
832d31fffffffff,239.0,9.0,0.0
832d32fffffffff,41.0,0.0,0.0
832d33fffffffff,763.0,93.0,0.0
832d34fffffffff,67.0,1.0,0.0
832d35fffffffff,174.0,0.0,0.0
832d36fffffffff,45.0,0.0,0.0
832d44fffffffff,4.0,0.0,0.0
832d51fffffffff,13.0,0.0,0.0
832d52fffffffff,7.0,0.0,0.0
832d53fffffffff,8.0,0.0,0.0
832d54fffffffff,9.0,2.0,0.0
832d56fffffffff,15.0,0.0,0.0
832d5cfffffffff,26.0,0.0,0.0
832d62fffffffff,4.0,0.0,0.0
832d64fffffffff,1977.0,0.0,0.0
832d71fffffffff,2.0,0.0,0.0
832d72fffffffff,22.0,0.0,0.0
832d73fffffffff,6.0,0.0,0.0
832d75fffffffff,4.0,0.0,0.0
832d76fffffffff,6.0,0.0,0.0
832d84fffffffff,20.0,2.0,0.0
832da0fffffffff,4.0,2.0,0.0
832da1fffffffff,468.0,0.0,0.0
832da2fffffffff,28.0,2.0,0.0
832da3fffffffff,11.0,0.0,0.0
832da4fffffffff,39.0,3.0,0.0
832da5fffffffff,78.0,20.0,0.0
832da6fffffffff,77.0,12.0,0.0
832da8fffffffff,219.0,24.0,0.0
832da9fffffffff,17.0,2.0,0.0
832dabfffffffff,5.0,0.0,0.0
832dacfffffffff,124.0,25.0,0.0
832dadfffffffff,5.0,0.0,0.0
832daefffffffff,62.0,0.0,0.0
832db0fffffffff,5054.0,943.0,0.0
832db1fffffffff,1808.0,362.0,0.0
832db2fffffffff,1272.0,292.0,0.0
832db3fffffffff,76.0,5.0,0.0
832db5fffffffff,2.0,0.0,0.0
832db6fffffffff,527.0,79.0,0.0
832e88fffffffff,2.0,0.0,0.0
833816fffffffff,5.0,0.0,0.0
833824fffffffff,276.0,8.0,0.0
833825fffffffff,789.0,11.0,0.0
833828fffffffff,3.0,0.0,0.0
833830fffffffff,5.0,2.0,0.0
833832fffffffff,2.0,1.0,0.0
833834fffffffff,31.0,0.0,0.0
833835fffffffff,5.0,0.0,0.0
833836fffffffff,221.0,39.0,0.0
83384efffffffff,1.0,0.0,0.0
833862fffffffff,45.0,7.0,0.0
833863fffffffff,9.0,2.0,0.0
833868fffffffff,10.0,0.0,0.0
83386afffffffff,1.0,0.0,0.0
83386efffffffff,12.0,0.0,0.0
833871fffffffff,1.0,0.0,0.0
833875fffffffff,18.0,1.0,0.0
833900fffffffff,2810.0,8.0,0.0
833901fffffffff,3661.0,0.0,0.0
833902fffffffff,866.0,17.0,0.0
833903fffffffff,1154.0,0.0,0.0
833904fffffffff,3765.0,92.0,0.0
833905fffffffff,2586.0,0.0,0.0
833906fffffffff,2309.0,34.0,0.0
833908fffffffff,495.0,2.0,0.0
833909fffffffff,125.0,2.0,0.0
83390afffffffff,815.0,40.0,0.0
83390bfffffffff,394.0,2.0,0.0
83390cfffffffff,7256.0,113.0,0.0
83390dfffffffff,492.0,0.0,0.0
83390efffffffff,631.0,0.0,0.0
833910fffffffff,1431.0,83.0,0.0
833911fffffffff,1871.0,105.0,0.0
833915fffffffff,2711.0,31.0,0.0
833918fffffffff,3136.0,23.0,0.0
833919fffffffff,2015.0,18.0,0.0
83391afffffffff,1720.0,59.0,0.0
83391bfffffffff,1.0,0.0,0.0
83391cfffffffff,1186.0,16.0,0.0
83391dfffffffff,261.0,0.0,0.0
83391efffffffff,1501.0,66.0,0.0
833920fffffffff,1209.0,0.0,0.0
833921fffffffff,494.0,2.0,0.0
833922fffffffff,3640.0,481.0,0.0
833923fffffffff,3094.0,38.0,0.0
833924fffffffff,137.0,0.0,0.0
833925fffffffff,1399.0,0.0,0.0
833928fffffffff,586.0,0.0,0.0
833929fffffffff,4122.0,0.0,0.0
83392afffffffff,1714.0,0.0,0.0
83392bfffffffff,3441.0,49.0,0.0
83392cfffffffff,1714.0,14.0,0.0
83392dfffffffff,2895.0,25.0,0.0
83392efffffffff,1819.0,53.0,0.0
833931fffffffff,1230.0,0.0,0.0
833933fffffffff,3283.0,70.0,0.0
833942fffffffff,338.0,0.0,0.0
833943fffffffff,820.0,0.0,0.0
833944fffffffff,4195.0,1.0,0.0
833945fffffffff,597.0,1.0,0.0
833946fffffffff,121.0,0.0,0.0
833949fffffffff,26.0,5.0,0.0
833950fffffffff,122.0,0.0,0.0
833951fffffffff,24.0,0.0,0.0
833954fffffffff,1667.0,0.0,0.0
833956fffffffff,1964.0,2.0,0.0
83395cfffffffff,312.0,0.0,0.0
833960fffffffff,236.0,6.0,0.0
833961fffffffff,96.0,5.0,0.0
833962fffffffff,783.0,3.0,0.0
833963fffffffff,299.0,13.0,0.0
833964fffffffff,65.0,15.0,0.0
833965fffffffff,35.0,3.0,0.0
833966fffffffff,125.0,53.0,0.0
833968fffffffff,142.0,14.0,0.0
833969fffffffff,131.0,9.0,0.0
83396cfffffffff,816.0,78.0,0.0
83396dfffffffff,321.0,33.0,0.0
83396efffffffff,121.0,10.0,0.0
833970fffffffff,831.0,0.0,0.0
833971fffffffff,1046.0,0.0,0.0
833972fffffffff,254.0,0.0,0.0
833973fffffffff,282.0,0.0,0.0
833974fffffffff,2206.0,0.0,0.0
833975fffffffff,2247.0,104.0,0.0
833976fffffffff,1195.0,0.0,0.0
833980fffffffff,21.0,0.0,0.0
833981fffffffff,24.0,1.0,0.0
833982fffffffff,42.0,17.0,0.0
833983fffffffff,255.0,50.0,0.0
833985fffffffff,15.0,2.0,0.0
833988fffffffff,20.0,2.0,0.0
833989fffffffff,4.0,0.0,0.0
83398cfffffffff,6.0,0.0,0.0
83398dfffffffff,20.0,0.0,0.0
83398efffffffff,184.0,14.0,0.0
833991fffffffff,105.0,36.0,0.0
83399cfffffffff,12.0,1.0,0.0
83399dfffffffff,35.0,2.0,0.0
8339a8fffffffff,50.0,0.0,0.0
8339a9fffffffff,46.0,0.0,0.0
8339aafffffffff,1.0,0.0,0.0
8339abfffffffff,141.0,28.0,0.0
833e6cfffffffff,128.0,16.0,0.0
833e6dfffffffff,11.0,0.0,0.0
833f24fffffffff,4.0,0.0,0.0
833f26fffffffff,9.0,0.0,0.0
833f28fffffffff,36.0,4.0,0.0
833f29fffffffff,133.0,4.0,0.0
833f2bfffffffff,15.0,2.0,0.0
833f2cfffffffff,42.0,0.0,0.0
833f2dfffffffff,270.0,10.0,0.0
833f30fffffffff,5.0,0.0,0.0
833f34fffffffff,17.0,0.0,0.0
833f35fffffffff,60.0,2.0,0.0
833f44fffffffff,6.0,3.0,0.0
833f45fffffffff,67.0,3.0,0.0
833f46fffffffff,5.0,0.0,0.0
833f4dfffffffff,356.0,78.0,0.0
833f60fffffffff,130.0,6.0,0.0
833f61fffffffff,516.0,3.0,0.0
833f62fffffffff,119.0,7.0,0.0
833f63fffffffff,179.0,10.0,0.0
833f64fffffffff,274.0,3.0,0.0
833f65fffffffff,27.0,0.0,0.0
833f66fffffffff,149.0,0.0,0.0
833f68fffffffff,298.0,45.0,0.0
833f69fffffffff,37.0,2.0,0.0
833f6afffffffff,20.0,4.0,0.0
833f6bfffffffff,2.0,0.0,0.0
833f6cfffffffff,40.0,2.0,0.0
833f6dfffffffff,34.0,0.0,0.0
833f6efffffffff,156.0,7.0,0.0
833f72fffffffff,146.0,9.0,0.0
833f73fffffffff,90.0,8.0,0.0
833f74fffffffff,29.0,0.0,0.0
833f75fffffffff,72.0,0.0,0.0
833f76fffffffff,2.0,0.0,0.0
83430afffffffff,4.0,0.0,0.0
834324fffffffff,3.0,0.0,0.0
834325fffffffff,21.0,0.0,0.0
834326fffffffff,35.0,0.0,0.0
834331fffffffff,6.0,1.0,0.0
834334fffffffff,1.0,0.0,0.0
834335fffffffff,5.0,0.0,0.0
834360fffffffff,80.0,0.0,0.0
834361fffffffff,4.0,0.0,0.0
834364fffffffff,27.0,8.0,0.0
834365fffffffff,25.0,0.0,0.0
