cell_id,Larus dominicanus,Larus dominicanus dominicanus,Larus dominicanus austrinus,Larus dominicanus judithae,Larus dominicanus vetula,Larus dominicanus melisandae
838f08fffffffff,46.0,0.0,0.0,0.0,0.0,0.0
838f09fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
838f0bfffffffff,318.0,0.0,0.0,0.0,0.0,0.0
838f0cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
838f0dfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
838f2afffffffff,476.0,26.0,0.0,0.0,0.0,0.0
838f2bfffffffff,31.0,0.0,0.0,0.0,0.0,0.0
838f2efffffffff,6.0,0.0,0.0,0.0,0.0,0.0
838f50fffffffff,1120.0,0.0,0.0,0.0,0.0,0.0
838f52fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
838f53fffffffff,64.0,0.0,0.0,0.0,0.0,0.0
838f56fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
838f58fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
838f5afffffffff,23.0,0.0,0.0,0.0,0.0,0.0
838f5bfffffffff,63.0,0.0,0.0,0.0,0.0,0.0
838f5efffffffff,97.0,0.0,0.0,0.0,0.0,0.0
838fa6fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83a204fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83a2a3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83a2a6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83a2aefffffffff,45.0,0.0,0.0,0.0,0.0,0.0
83a399fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
83a810fffffffff,662.0,12.0,0.0,0.0,0.0,0.0
83a812fffffffff,251.0,16.0,0.0,0.0,0.0,0.0
83a814fffffffff,1016.0,43.0,0.0,0.0,0.0,0.0
83a815fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
83a816fffffffff,64.0,6.0,0.0,0.0,0.0,0.0
83a831fffffffff,153.0,4.0,0.0,0.0,0.0,0.0
83a833fffffffff,208.0,27.0,0.0,0.0,0.0,0.0
83a835fffffffff,192.0,5.0,0.0,0.0,0.0,0.0
83a886fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83a891fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83a895fffffffff,39.0,5.0,0.0,0.0,0.0,0.0
83a8a0fffffffff,989.0,10.0,0.0,0.0,0.0,0.0
83a8a1fffffffff,228.0,9.0,0.0,0.0,0.0,0.0
83a8a2fffffffff,382.0,9.0,0.0,0.0,0.0,0.0
83a8a3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83a8a5fffffffff,93.0,5.0,0.0,0.0,0.0,0.0
83a8b1fffffffff,10.0,1.0,0.0,0.0,0.0,0.0
83a900fffffffff,38.0,0.0,0.0,0.0,0.0,0.0
83a901fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83a903fffffffff,71.0,1.0,0.0,0.0,0.0,0.0
83a905fffffffff,417.0,36.0,0.0,0.0,0.0,0.0
83a918fffffffff,186.0,3.0,0.0,0.0,0.0,0.0
83a91bfffffffff,404.0,4.0,0.0,0.0,0.0,0.0
83a91dfffffffff,13.0,0.0,0.0,0.0,0.0,0.0
83a921fffffffff,67.0,0.0,0.0,0.0,0.0,0.0
83a92cfffffffff,15.0,0.0,0.0,0.0,0.0,0.0
83a92dfffffffff,2.0,2.0,0.0,0.0,0.0,0.0
83a92efffffffff,126.0,14.0,0.0,0.0,0.0,0.0
83ac12fffffffff,1050.0,0.0,0.0,0.0,215.0,0.0
83ac36fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83aca1fffffffff,19.0,0.0,0.0,0.0,6.0,0.0
83acacfffffffff,33.0,0.0,0.0,0.0,18.0,0.0
83ad12fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83ad32fffffffff,1223.0,0.0,0.0,0.0,287.0,0.0
83ad34fffffffff,141.0,0.0,0.0,0.0,54.0,0.0
83ad36fffffffff,3390.0,0.0,0.0,0.0,953.0,0.0
83ada8fffffffff,6.0,0.0,0.0,0.0,3.0,0.0
83adacfffffffff,48.0,0.0,0.0,0.0,13.0,0.0
83b200fffffffff,583.0,0.0,0.0,0.0,0.0,0.0
83b203fffffffff,268.0,0.0,0.0,0.0,0.0,0.0
83b204fffffffff,68.0,0.0,0.0,0.0,0.0,0.0
83b218fffffffff,70.0,0.0,0.0,0.0,0.0,0.0
83b219fffffffff,3408.0,0.0,0.0,0.0,0.0,0.0
83b21bfffffffff,132.0,0.0,0.0,0.0,0.0,0.0
83b21cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83b21dfffffffff,601.0,0.0,0.0,0.0,0.0,0.0
83b222fffffffff,42.0,0.0,0.0,0.0,0.0,0.0
83b226fffffffff,633.0,0.0,0.0,0.0,0.0,0.0
83b2c0fffffffff,4983.0,50.0,0.0,0.0,0.0,0.0
83b2c1fffffffff,14.0,1.0,0.0,0.0,0.0,0.0
83b2c2fffffffff,562.0,12.0,0.0,0.0,0.0,0.0
83b2c3fffffffff,822.0,4.0,0.0,0.0,0.0,0.0
83b2c4fffffffff,8423.0,120.0,0.0,0.0,0.0,0.0
83b2c5fffffffff,2651.0,264.0,0.0,0.0,0.0,0.0
83b2cafffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83b2cdfffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83b2cefffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83b2d5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83b2d8fffffffff,1057.0,0.0,0.0,0.0,0.0,0.0
83b2d9fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
83b2dafffffffff,858.0,0.0,0.0,0.0,0.0,0.0
83b2dbfffffffff,105.0,0.0,0.0,0.0,0.0,0.0
83b2dcfffffffff,703.0,0.0,0.0,0.0,0.0,0.0
83b2ddfffffffff,257.0,0.0,0.0,0.0,0.0,0.0
83b2e2fffffffff,1536.0,6.0,0.0,0.0,0.0,0.0
83b2e6fffffffff,247.0,0.0,0.0,0.0,0.0,0.0
83b2e8fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83b2f5fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83b300fffffffff,95.0,0.0,0.0,0.0,0.0,0.0
83b303fffffffff,208.0,0.0,0.0,0.0,0.0,0.0
83b304fffffffff,1741.0,0.0,0.0,0.0,0.0,0.0
83b306fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83b319fffffffff,146.0,0.0,0.0,0.0,0.0,0.0
83b31dfffffffff,83.0,0.0,0.0,0.0,0.0,0.0
83b330fffffffff,127.0,0.0,0.0,0.0,0.0,0.0
83b331fffffffff,48.0,0.0,0.0,0.0,0.0,0.0
83b336fffffffff,37.0,0.0,0.0,0.0,0.0,0.0
83b352fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83b911fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83b914fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83b915fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83b916fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83b936fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83ba24fffffffff,153.0,0.0,0.0,0.0,0.0,0.0
83ba25fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83bb08fffffffff,697.0,0.0,0.0,0.0,0.0,0.0
83bb09fffffffff,660.0,0.0,0.0,0.0,0.0,0.0
83bb0afffffffff,230.0,0.0,0.0,0.0,0.0,0.0
83bb0bfffffffff,289.0,0.0,0.0,0.0,0.0,0.0
83bb0cfffffffff,312.0,0.0,0.0,0.0,0.0,0.0
83bb0dfffffffff,610.0,0.0,0.0,0.0,0.0,0.0
83bb0efffffffff,16.0,0.0,0.0,0.0,0.0,0.0
83bb28fffffffff,123.0,0.0,0.0,0.0,0.0,0.0
83bb29fffffffff,8577.0,78.0,0.0,0.0,0.0,0.0
83bb2bfffffffff,4609.0,83.0,0.0,0.0,0.0,0.0
83bb2dfffffffff,1789.0,0.0,0.0,0.0,0.0,0.0
83bb36fffffffff,271.0,0.0,0.0,0.0,0.0,0.0
83bb50fffffffff,4889.0,165.0,0.0,0.0,0.0,0.0
83bb51fffffffff,214.0,9.0,0.0,0.0,0.0,0.0
83bb52fffffffff,511.0,0.0,0.0,0.0,0.0,0.0
83bb53fffffffff,2128.0,7.0,0.0,0.0,0.0,0.0
83bb54fffffffff,174.0,0.0,0.0,0.0,0.0,0.0
83bb56fffffffff,635.0,0.0,0.0,0.0,0.0,0.0
83bb58fffffffff,68.0,0.0,0.0,0.0,0.0,0.0
83bb5efffffffff,350.0,0.0,0.0,0.0,0.0,0.0
83bb70fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
83bb72fffffffff,216.0,0.0,0.0,0.0,0.0,0.0
83bb74fffffffff,1325.0,0.0,0.0,0.0,0.0,0.0
83bb76fffffffff,362.0,0.0,0.0,0.0,0.0,0.0
83bc09fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
83bc0bfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83bc19fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
83bc1bfffffffff,65.0,0.0,0.0,0.0,12.0,0.0
83bc44fffffffff,159.0,0.0,0.0,0.0,10.0,0.0
83bc45fffffffff,204.0,0.0,0.0,0.0,20.0,0.0
83bc46fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83bc49fffffffff,110.0,0.0,0.0,0.0,20.0,0.0
83bc4dfffffffff,11.0,0.0,0.0,0.0,1.0,0.0
83bc68fffffffff,393.0,0.0,0.0,0.0,97.0,0.0
83bc69fffffffff,1007.0,0.0,0.0,0.0,279.0,0.0
83bc6afffffffff,79.0,0.0,0.0,0.0,8.0,0.0
83bc6bfffffffff,20.0,0.0,0.0,0.0,0.0,0.0
83bc71fffffffff,93.0,0.0,0.0,0.0,0.0,0.0
83bc72fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83bc73fffffffff,85.0,0.0,0.0,0.0,2.0,0.0
83bc89fffffffff,35.0,0.0,0.0,0.0,0.0,0.0
83bc8bfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83bcd6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83bcf2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83bcf4fffffffff,8.0,0.0,0.0,0.0,2.0,0.0
83bcf5fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83bcf6fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
83be08fffffffff,374.0,4.0,0.0,0.0,0.0,0.0
83be0cfffffffff,480.0,6.0,0.0,0.0,0.0,0.0
83be0dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83be0efffffffff,132.0,20.0,0.0,0.0,0.0,0.0
83be49fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83be60fffffffff,231.0,11.0,0.0,0.0,0.0,0.0
83be61fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
83be63fffffffff,174.0,16.0,0.0,0.0,0.0,0.0
83be68fffffffff,535.0,30.0,0.0,0.0,0.0,0.0
83be69fffffffff,77.0,0.0,0.0,0.0,0.0,0.0
83be6efffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83bf48fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
83bf49fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83bf4afffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83bf4bfffffffff,16.0,0.0,0.0,0.0,0.0,0.0
83bf4cfffffffff,4271.0,913.0,0.0,0.0,0.0,0.0
83bf4dfffffffff,145.0,20.0,0.0,0.0,0.0,0.0
83bf4efffffffff,119.0,13.0,0.0,0.0,0.0,0.0
83bf59fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83bf6afffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83bf6bfffffffff,959.0,113.0,0.0,0.0,0.0,0.0
83c200fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83c203fffffffff,322.0,0.0,0.0,0.0,0.0,0.0
83c205fffffffff,394.0,0.0,0.0,0.0,0.0,0.0
83c218fffffffff,52.0,0.0,0.0,0.0,0.0,0.0
83c219fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83c21bfffffffff,957.0,1.0,0.0,0.0,0.0,0.0
83c21cfffffffff,30.0,0.0,0.0,0.0,0.0,0.0
83c21dfffffffff,246.0,0.0,0.0,0.0,0.0,0.0
83c220fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
83c221fffffffff,143.0,0.0,0.0,0.0,0.0,0.0
83c223fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83c224fffffffff,30.0,0.0,0.0,0.0,0.0,0.0
83c228fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83c22afffffffff,31.0,0.0,0.0,0.0,0.0,0.0
83c22cfffffffff,18.0,0.0,0.0,0.0,0.0,0.0
83c22efffffffff,179.0,0.0,0.0,0.0,0.0,0.0
83c289fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83c2c0fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83c2c1fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
83c2c2fffffffff,33.0,0.0,0.0,0.0,0.0,0.0
83c2c3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83c2c4fffffffff,55.0,0.0,0.0,0.0,0.0,0.0
83c2c5fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
83c2c6fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83c2c9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83c2cafffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83c2d0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83c2d2fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
83c2d3fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83c2d4fffffffff,291.0,4.0,0.0,0.0,0.0,0.0
83c2d6fffffffff,135.0,0.0,0.0,0.0,0.0,0.0
83c2e0fffffffff,62.0,0.0,0.0,0.0,0.0,0.0
83c2e1fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
83c2e2fffffffff,233.0,0.0,0.0,0.0,0.0,0.0
83c2e3fffffffff,1380.0,0.0,0.0,0.0,0.0,0.0
83c2e4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83c2e5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83c2e6fffffffff,33.0,0.0,0.0,0.0,0.0,0.0
83c2e8fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83c2e9fffffffff,52.0,0.0,0.0,0.0,0.0,0.0
83c2ebfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83c2ecfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83c2eefffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83c2f0fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83c2f1fffffffff,1883.0,1.0,0.0,0.0,0.0,0.0
83c2f2fffffffff,2699.0,17.0,0.0,0.0,0.0,0.0
83c2f3fffffffff,1239.0,0.0,0.0,0.0,0.0,0.0
83c2f4fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83c301fffffffff,157.0,0.0,0.0,0.0,0.0,0.0
83c303fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83c304fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83c305fffffffff,49.0,0.0,0.0,0.0,0.0,0.0
83c308fffffffff,75.0,0.0,0.0,0.0,0.0,0.0
83c309fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83c30afffffffff,17.0,0.0,0.0,0.0,0.0,0.0
83c30bfffffffff,12.0,0.0,0.0,0.0,0.0,0.0
83c30cfffffffff,27.0,0.0,0.0,0.0,0.0,0.0
83c30dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83c30efffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83c320fffffffff,378.0,0.0,0.0,0.0,0.0,0.0
83c321fffffffff,207.0,0.0,0.0,0.0,0.0,0.0
83c323fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83c324fffffffff,334.0,0.0,0.0,0.0,0.0,0.0
83c326fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83c328fffffffff,25.0,0.0,0.0,0.0,0.0,0.0
83c329fffffffff,603.0,0.0,0.0,0.0,0.0,0.0
83c32afffffffff,489.0,0.0,0.0,0.0,0.0,0.0
83c32bfffffffff,176.0,0.0,0.0,0.0,0.0,0.0
83c32efffffffff,889.0,0.0,0.0,0.0,0.0,0.0
83c331fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
83c336fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83c340fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
83c341fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83c342fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83c343fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83c346fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83c34bfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83c34efffffffff,32.0,0.0,0.0,0.0,0.0,0.0
83c350fffffffff,90.0,0.0,0.0,0.0,0.0,0.0
83c351fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
83c352fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
83c353fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83c354fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
83c355fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83c356fffffffff,52.0,0.0,0.0,0.0,0.0,0.0
83c359fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83c35afffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83c35cfffffffff,15.0,0.0,0.0,0.0,0.0,0.0
83c35dfffffffff,14.0,0.0,0.0,0.0,0.0,0.0
83c364fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
83c366fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83c376fffffffff,250.0,0.0,0.0,0.0,0.0,0.0
83ca81fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83ce10fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83ce11fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83ce12fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83ce13fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83ce14fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
83ce16fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
83ce30fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83ce32fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83ce80fffffffff,560.0,0.0,0.0,0.0,0.0,0.0
83ce81fffffffff,213.0,0.0,0.0,0.0,0.0,0.0
83ce82fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83ce83fffffffff,180.0,0.0,0.0,0.0,0.0,0.0
83ce84fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83ce85fffffffff,506.0,0.0,0.0,0.0,0.0,0.0
83ce86fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83ce88fffffffff,734.0,4.0,0.0,0.0,0.0,0.0
83ce89fffffffff,45.0,0.0,0.0,0.0,0.0,0.0
83ce8afffffffff,23.0,0.0,0.0,0.0,0.0,0.0
83ce8bfffffffff,123.0,0.0,0.0,0.0,0.0,0.0
83ce8cfffffffff,1864.0,6.0,0.0,0.0,0.0,0.0
83ce8efffffffff,555.0,2.0,0.0,0.0,0.0,0.0
83ce91fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
83ce93fffffffff,139.0,0.0,0.0,0.0,0.0,0.0
83ce98fffffffff,92.0,0.0,0.0,0.0,0.0,0.0
83ce99fffffffff,42.0,0.0,0.0,0.0,0.0,0.0
83ce9bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83ce9cfffffffff,183.0,0.0,0.0,0.0,0.0,0.0
83ce9dfffffffff,232.0,0.0,0.0,0.0,0.0,0.0
83ce9efffffffff,18.0,0.0,0.0,0.0,0.0,0.0
83cea0fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
83cea1fffffffff,1018.0,11.0,0.0,0.0,0.0,0.0
83cea2fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
83cea3fffffffff,82.0,0.0,0.0,0.0,0.0,0.0
83cea4fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
83cea5fffffffff,65.0,0.0,0.0,0.0,0.0,0.0
83cea6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83cea8fffffffff,2999.0,134.0,0.0,0.0,0.0,0.0
83ceaafffffffff,2780.0,74.0,0.0,0.0,0.0,0.0
83ceabfffffffff,106.0,0.0,0.0,0.0,0.0,0.0
83ceacfffffffff,1790.0,174.0,0.0,0.0,0.0,0.0
83ceaefffffffff,2479.0,116.0,0.0,0.0,0.0,0.0
83ceb3fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83ced6fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83cf10fffffffff,33.0,4.0,0.0,0.0,0.0,0.0
83cf11fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83cf12fffffffff,347.0,24.0,0.0,0.0,0.0,0.0
83cf13fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
83cf14fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83cf16fffffffff,211.0,31.0,0.0,0.0,0.0,0.0
83cf18fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83cf1efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83cf32fffffffff,51.0,18.0,0.0,0.0,0.0,0.0
83cf81fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83cf85fffffffff,65.0,6.0,0.0,0.0,0.0,0.0
83cf88fffffffff,92.0,0.0,0.0,0.0,0.0,0.0
83cf89fffffffff,42.0,0.0,0.0,0.0,0.0,0.0
83cf8afffffffff,74.0,0.0,0.0,0.0,0.0,0.0
83cf8bfffffffff,179.0,0.0,0.0,0.0,0.0,0.0
83cf8cfffffffff,57.0,0.0,0.0,0.0,0.0,0.0
83cf8dfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83cf8efffffffff,66.0,2.0,0.0,0.0,0.0,0.0
83cf90fffffffff,35.0,0.0,0.0,0.0,0.0,0.0
83cf91fffffffff,104.0,0.0,0.0,0.0,0.0,0.0
83cf92fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83cf94fffffffff,485.0,0.0,0.0,0.0,0.0,0.0
83cf95fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83cf98fffffffff,73.0,0.0,0.0,0.0,0.0,0.0
83cf9cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83cf9efffffffff,256.0,0.0,0.0,0.0,0.0,0.0
83cfa0fffffffff,402.0,0.0,0.0,0.0,0.0,0.0
83cfa1fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83cfa2fffffffff,963.0,12.0,0.0,0.0,0.0,0.0
83cfa4fffffffff,6722.0,220.0,0.0,0.0,0.0,0.0
83cfa5fffffffff,75.0,7.0,0.0,0.0,0.0,0.0
83cfa8fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83cfa9fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
83cfaafffffffff,229.0,11.0,0.0,0.0,0.0,0.0
83cfabfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83cfacfffffffff,623.0,14.0,0.0,0.0,0.0,0.0
83cfadfffffffff,16.0,1.0,0.0,0.0,0.0,0.0
83cfaefffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83cfb1fffffffff,214.0,2.0,0.0,0.0,0.0,0.0
83cfb3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83d44dfffffffff,260.0,0.0,0.0,0.0,0.0,0.0
83d46bfffffffff,127.0,0.0,0.0,0.0,0.0,0.0
83d8b6fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
83da00fffffffff,72.0,0.0,0.0,0.0,0.0,0.0
83da18fffffffff,142.0,0.0,0.0,0.0,0.0,0.0
83da1dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83da73fffffffff,79.0,0.0,0.0,0.0,0.0,0.0
83da80fffffffff,484.0,0.0,0.0,0.0,0.0,0.0
83da81fffffffff,423.0,3.0,0.0,0.0,0.0,0.0
83da82fffffffff,575.0,0.0,0.0,0.0,0.0,0.0
83da83fffffffff,586.0,0.0,0.0,0.0,0.0,0.0
83da84fffffffff,2834.0,0.0,0.0,0.0,0.0,0.0
83da85fffffffff,1158.0,0.0,0.0,0.0,0.0,0.0
83da86fffffffff,785.0,0.0,0.0,0.0,0.0,0.0
83da8cfffffffff,725.0,0.0,0.0,0.0,0.0,0.0
83da8efffffffff,416.0,8.0,0.0,0.0,0.0,0.0
83da90fffffffff,314.0,0.0,0.0,0.0,0.0,0.0
83da91fffffffff,368.0,0.0,0.0,0.0,0.0,0.0
83da92fffffffff,139.0,0.0,0.0,0.0,0.0,0.0
83da93fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
83da94fffffffff,1551.0,0.0,0.0,0.0,0.0,0.0
83da95fffffffff,638.0,0.0,0.0,0.0,0.0,0.0
83da96fffffffff,285.0,0.0,0.0,0.0,0.0,0.0
83da9cfffffffff,104.0,0.0,0.0,0.0,0.0,0.0
83daa8fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83daa9fffffffff,52.0,0.0,0.0,0.0,0.0,0.0
