cell_id,Gymnorhina tibicen,Gymnorhina tibicen papuana,Gymnorhina tibicen [tibicen Group],Gymnorhina tibicen dorsalis,Gymnorhina tibicen telonocua/tyrannica,Gymnorhina tibicen hypoleuca,Gymnorhina tibicen [tibicen Group] x dorsalis,Gymnorhina tibicen [tibicen Group] x telonocua/tyrannica
849d6e3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849d6e7ffffffff,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
849d701ffffffff,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
849d703ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849d709ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
849d70bffffffff,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
849d70dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849d713ffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
849d715ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849d719ffffffff,29.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
849d71bffffffff,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
849d72dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849d733ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849d737ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849d73bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849d741ffffffff,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
849d743ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849d74dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849d755ffffffff,23.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
849d757ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
849d75dffffffff,25.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
849d761ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a606dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a6103ffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
84a6139ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a6141ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a6167ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a6169ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a6319ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a631dffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a6353ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a6a4dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a6a5dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a6a61ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a6a6dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7005ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7007ffffffff,12.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
84a7025ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7029ffffffff,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
84a702dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7035ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84a703dffffffff,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84a7045ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7047ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a704dffffffff,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
84a7061ffffffff,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
84a7065ffffffff,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
84a7067ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a706dffffffff,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
84a710dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7121ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7125ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7129ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a712bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a712dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7145ffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a714bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a714dffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a715bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7163ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7165ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a716bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a71c3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a71c9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a71cbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a71d1ffffffff,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
84a71d5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a71ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a71e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a71edffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7221ffffffff,13.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
84a7225ffffffff,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
84a7227ffffffff,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
84a722dffffffff,12.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
84a7261ffffffff,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84a7265ffffffff,701.0,0.0,0.0,263.0,0.0,0.0,0.0,0.0
84a7267ffffffff,116.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0
84a7269ffffffff,48.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0
84a726dffffffff,3556.0,0.0,0.0,1656.0,0.0,0.0,0.0,0.0
84a7303ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7305ffffffff,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84a7307ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7309ffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84a730bffffffff,22.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
84a730dffffffff,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
84a7311ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84a7319ffffffff,15.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
84a731bffffffff,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
84a7321ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84a7327ffffffff,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
84a7329ffffffff,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
84a7333ffffffff,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84a7335ffffffff,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
84a7337ffffffff,13.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
84a7339ffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84a733bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7341ffffffff,29.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0
84a7343ffffffff,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
84a7345ffffffff,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
84a7347ffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84a7349ffffffff,15.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0
84a734bffffffff,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
84a734dffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
84a7351ffffffff,10.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
84a7353ffffffff,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
84a7355ffffffff,14.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
84a7357ffffffff,13.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
84a7359ffffffff,62.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0
84a735bffffffff,45.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0
84a735dffffffff,156.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0
84a7363ffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84a7365ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7367ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7369ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a736bffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84a736dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7829ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7837ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a783dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7881ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a78bbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a78bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a78e3ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a78e7ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7945ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7993ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a79a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a79d1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a79d9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a79dbffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a79ddffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a79e5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7a01ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7a1dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7a49ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7a51ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7a5dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7a61ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7a99ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84a7ab5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8049ffffffff,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
84b8125ffffffff,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
84b812dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b816dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8227ffffffff,21.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
84b8235ffffffff,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
84b8237ffffffff,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
84b8291ffffffff,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
84b8299ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b829bffffffff,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84b82e7ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8341ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8343ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8345ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8353ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8411ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8419ffffffff,42.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
84b841bffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84b8427ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8433ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8451ffffffff,9.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0
84b8455ffffffff,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
84b845dffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84b84a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b84b1ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b84b5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8503ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b856dffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8591ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8605ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b861dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8621ffffffff,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
84b862dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8639ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8641ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8643ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b864bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b864dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8651ffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84b865bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b865dffffffff,56.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
84b8681ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8685ffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
84b8687ffffffff,10.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
84b8691ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84b8693ffffffff,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
84b8695ffffffff,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84b8697ffffffff,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84b8699ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b869bffffffff,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
84b869dffffffff,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84b86a1ffffffff,14.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
84b86a9ffffffff,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
84b86abffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b86b9ffffffff,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
84b86bbffffffff,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84b86c3ffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84b86c5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b86d1ffffffff,11.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
84b86d7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8701ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8725ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8749ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b874bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b875bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8763ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b876bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8803ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8805ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8809ffffffff,26.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
84b880bffffffff,47.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
84b8819ffffffff,27.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
84b881bffffffff,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
84b8831ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8843ffffffff,52.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
84b8847ffffffff,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
84b8851ffffffff,18.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
84b8855ffffffff,118.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
84b8857ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b885bffffffff,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
84b8889ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b892dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b89adffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b89c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b89ebffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8a05ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8a09ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8a0dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8a13ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8a15ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8a27ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8a29ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8a49ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8a5bffffffff,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
84b8a81ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8a83ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8a8dffffffff,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
84b8a91ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8a9dffffffff,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8aa5ffffffff,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
84b8aabffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
84b8abdffffffff,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
84b8ac3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8acbffffffff,13.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
84b8ae1ffffffff,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
84b8ae3ffffffff,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
84b8ae5ffffffff,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
84b8ae7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8aedffffffff,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
84b8b31ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b8c91ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9105ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9109ffffffff,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
84b910bffffffff,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
84b910dffffffff,24.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
84b9111ffffffff,21.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
84b9113ffffffff,20.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
84b9115ffffffff,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
84b9119ffffffff,16.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
84b9121ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9123ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9125ffffffff,32.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
84b9127ffffffff,84.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0
84b9129ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b912dffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9131ffffffff,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
84b9135ffffffff,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
84b9139ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b913bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b913dffffffff,20.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
84b9141ffffffff,18.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
84b9143ffffffff,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
84b9145ffffffff,213.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0
84b9147ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9149ffffffff,20.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
84b914bffffffff,82.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0
84b914dffffffff,153.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
84b9151ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9155ffffffff,58.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
84b9159ffffffff,51.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
84b915dffffffff,33.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
84b9161ffffffff,105.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0
84b9163ffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9165ffffffff,26.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
84b9167ffffffff,63.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
84b9169ffffffff,1605.0,0.0,0.0,0.0,159.0,0.0,0.0,0.0
84b916dffffffff,189.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0
84b91a1ffffffff,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
84b91a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b91e1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b91e7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9337ffffffff,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
84b9365ffffffff,48.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
84b936dffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9591ffffffff,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
84b959bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b95b7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9803ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9807ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9809ffffffff,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
84b980dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9813ffffffff,13.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
84b9815ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b981bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b981dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9823ffffffff,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
84b982bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b983dffffffff,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
84b9841ffffffff,17.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
84b9855ffffffff,24.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
84b9857ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b985dffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9861ffffffff,18.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
84b9865ffffffff,24.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
84b986bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b988bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b989dffffffff,14.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
84b98a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b98abffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b98b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b98ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b98e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9909ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b990bffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9915ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9917ffffffff,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
84b9931ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9935ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84b9949ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
