cell_id,Pipilo maculatus,Pipilo maculatus [oregonus Group],Pipilo maculatus arcticus,Pipilo maculatus [maculatus Group],Pipilo maculatus macronyx,Pipilo maculatus socorroensis
8412ddbffffffff,21.0,0.0,0.0,0.0,0.0,0.0
8412de3ffffffff,3.0,0.0,0.0,3.0,0.0,0.0
8412de5ffffffff,3.0,0.0,0.0,3.0,0.0,0.0
8412e87ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412e89ffffffff,13.0,0.0,2.0,0.0,0.0,0.0
8412ed9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412f6dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8413861ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8413867ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84139e1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
841ab53ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426003ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426005ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842600bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426015ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8426017ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
842601dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426021ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426035ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426039ffffffff,9.0,0.0,4.0,0.0,0.0,0.0
8426051ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426055ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842605bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426081ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426085ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842608bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842608dffffffff,6.0,0.0,2.0,0.0,0.0,0.0
8426093ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426099ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84260a1ffffffff,3.0,0.0,1.0,0.0,0.0,0.0
84260a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84260adffffffff,2.0,0.0,2.0,0.0,0.0,0.0
84260b3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84260bbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84260d9ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
84260e3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84260ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842610dffffffff,3.0,0.0,2.0,0.0,0.0,0.0
8426111ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426115ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842611bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842611dffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8426127ffffffff,7.0,0.0,1.0,2.0,0.0,0.0
8426139ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842614bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842615bffffffff,1.0,0.0,1.0,0.0,0.0,0.0
8426161ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426165ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426181ffffffff,2.0,0.0,1.0,0.0,0.0,0.0
8426183ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842618bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84261a7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84261b1ffffffff,4.0,0.0,2.0,0.0,0.0,0.0
84261b3ffffffff,1.0,0.0,1.0,0.0,0.0,0.0
84261b9ffffffff,1.0,0.0,1.0,0.0,0.0,0.0
84261d7ffffffff,1.0,0.0,1.0,0.0,0.0,0.0
84261ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84261e1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426211ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426215ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842621bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426237ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426239ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842623dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426257ffffffff,99.0,0.0,0.0,0.0,0.0,0.0
8426259ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426261ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426269ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842626dffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8426281ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426289ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426293ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84262b3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84262b7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84262c1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84262c9ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
84262cbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426369ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842636bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426409ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842640dffffffff,44.0,0.0,5.0,0.0,0.0,0.0
8426425ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426429ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426433ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426437ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842645bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426461ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426463ffffffff,49.0,0.0,1.0,0.0,0.0,0.0
8426465ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842646bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426489ffffffff,12.0,0.0,3.0,0.0,0.0,0.0
84264c7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84264d3ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84264d5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84264e5ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8426533ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842653bffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8426547ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842654dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426553ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426555ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8426557ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426559ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426565ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426567ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426569ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842656dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842659bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84265b5ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
84265b9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84265cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84265d5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84265d7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84265d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426611ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8426629ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842662dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426641ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426645ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8426649ffffffff,32.0,0.0,0.0,0.0,0.0,0.0
842664dffffffff,15.0,0.0,4.0,0.0,0.0,0.0
8426669ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
842668dffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84266adffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84266c5ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84266e3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426711ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426713ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426717ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842671bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842671dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426735ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426745ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426801ffffffff,2.0,0.0,0.0,1.0,0.0,0.0
8426813ffffffff,28.0,0.0,5.0,6.0,0.0,0.0
8426815ffffffff,4.0,0.0,0.0,2.0,0.0,0.0
8426819ffffffff,67.0,0.0,0.0,3.0,0.0,0.0
842681bffffffff,34.0,0.0,0.0,4.0,0.0,0.0
8426831ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426837ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426853ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426855ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426857ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842685bffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8426881ffffffff,46.0,0.0,0.0,4.0,0.0,0.0
8426885ffffffff,44.0,0.0,0.0,8.0,0.0,0.0
8426887ffffffff,4.0,0.0,0.0,1.0,0.0,0.0
8426889ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842688bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842688dffffffff,35.0,0.0,0.0,4.0,0.0,0.0
8426891ffffffff,3.0,0.0,0.0,2.0,0.0,0.0
8426893ffffffff,17.0,0.0,2.0,3.0,0.0,0.0
842689dffffffff,26.0,0.0,0.0,1.0,0.0,0.0
84268a9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84268abffffffff,15.0,0.0,0.0,5.0,0.0,0.0
84268adffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84268bbffffffff,70.0,0.0,0.0,0.0,0.0,0.0
84268bdffffffff,2.0,0.0,0.0,2.0,0.0,0.0
84268c1ffffffff,15.0,0.0,0.0,4.0,0.0,0.0
84268c5ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
84268c7ffffffff,30.0,0.0,0.0,2.0,0.0,0.0
84268cdffffffff,162.0,0.0,2.0,13.0,0.0,0.0
84268d1ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
84268d3ffffffff,8.0,0.0,2.0,6.0,0.0,0.0
84268d5ffffffff,34.0,0.0,3.0,6.0,0.0,0.0
84268d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268dbffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84268ddffffffff,4.0,0.0,3.0,0.0,0.0,0.0
84268e1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84268e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84268e7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84268e9ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8426905ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842690dffffffff,12.0,0.0,0.0,1.0,0.0,0.0
8426929ffffffff,14.0,0.0,0.0,6.0,0.0,0.0
842692bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842695bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426961ffffffff,8.0,1.0,0.0,3.0,0.0,0.0
8426963ffffffff,83.0,0.0,0.0,63.0,0.0,0.0
8426967ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426969ffffffff,23.0,0.0,0.0,2.0,0.0,0.0
842696bffffffff,226.0,0.0,0.0,186.0,0.0,0.0
8426983ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426987ffffffff,29.0,0.0,0.0,0.0,0.0,0.0
8426991ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426995ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842699bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842699dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84269a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84269abffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84269adffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84269b9ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
84269c1ffffffff,8.0,0.0,0.0,5.0,0.0,0.0
84269c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84269d5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84269d9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84269ddffffffff,8.0,0.0,0.0,3.0,0.0,0.0
84269e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426a17ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426a19ffffffff,7.0,0.0,2.0,0.0,0.0,0.0
8426a2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426a33ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426a3bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426a59ffffffff,3.0,0.0,2.0,0.0,0.0,0.0
8426a87ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8426a8bffffffff,12.0,0.0,5.0,0.0,0.0,0.0
8426a91ffffffff,20.0,0.0,2.0,0.0,0.0,0.0
8426a95ffffffff,22.0,0.0,7.0,15.0,0.0,0.0
8426a97ffffffff,24.0,0.0,8.0,10.0,0.0,0.0
8426a9bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426a9dffffffff,8.0,0.0,4.0,2.0,0.0,0.0
8426aa1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426aa5ffffffff,4.0,0.0,0.0,1.0,0.0,0.0
8426aa7ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8426aa9ffffffff,16.0,0.0,2.0,7.0,0.0,0.0
8426aabffffffff,1.0,0.0,1.0,0.0,0.0,0.0
8426aadffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426ab3ffffffff,12.0,0.0,2.0,2.0,0.0,0.0
8426ab5ffffffff,18.0,0.0,0.0,9.0,0.0,0.0
8426ab7ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8426ab9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426abbffffffff,19.0,0.0,4.0,10.0,0.0,0.0
8426ac5ffffffff,38.0,0.0,2.0,1.0,0.0,0.0
8426ad9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426adbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426ae3ffffffff,4.0,0.0,0.0,2.0,0.0,0.0
8426ae9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426b0bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426b6dffffffff,4.0,0.0,0.0,2.0,0.0,0.0
8426c19ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426c31ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c35ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426c49ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426c65ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426ca7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426cabffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426cbdffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426ce5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426d15ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8426d1dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426d49ffffffff,6.0,0.0,1.0,1.0,0.0,0.0
8426d4bffffffff,5.0,0.0,0.0,1.0,0.0,0.0
8426d51ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426d57ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426d95ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426d9bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426dbbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426dcdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426dd9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426ddbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426de1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426de7ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8426e07ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8426e2dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426e39ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e3dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e43ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e5bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426e5dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426e97ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426ed5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8426ed7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426f07ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8426f11ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8426f23ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8426f25ffffffff,12.0,0.0,2.0,2.0,0.0,0.0
8426f27ffffffff,14.0,0.0,0.0,3.0,0.0,0.0
8426f2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8426f2dffffffff,34.0,0.0,0.0,7.0,0.0,0.0
8426f33ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8426f51ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427027ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842702bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8427097ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842710bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427115ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842711bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842712bffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8427137ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8427197ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842719dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84271abffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8427435ffffffff,51.0,0.0,0.0,0.0,0.0,0.0
8427437ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427483ffffffff,66.0,0.0,0.0,0.0,0.0,0.0
84274abffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84274d3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427515ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842751bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427527ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8427581ffffffff,59.0,0.0,0.0,0.0,0.0,0.0
8427593ffffffff,29.0,0.0,0.0,0.0,0.0,0.0
8427597ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84275d1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84275d3ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84275d7ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8427631ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842763bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84276bbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84276bdffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84276e9ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8427701ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842773bffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8427759ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84278b5ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
84278cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427909ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8427927ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8427955ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842798bffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8427991ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427995ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8427997ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84279e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427a01ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427a05ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427a61ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8427a95ffffffff,5.0,0.0,5.0,0.0,0.0,0.0
8427a97ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427aa3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427aa5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427aadffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8427abdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8427b13ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8427b65ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428021ffffffff,20.0,4.0,0.0,0.0,0.0,0.0
8428023ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842802bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428035ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8428061ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8428063ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428065ffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8428069ffffffff,12.0,11.0,0.0,0.0,0.0,0.0
842806dffffffff,31.0,31.0,0.0,0.0,0.0,0.0
8428103ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8428111ffffffff,6.0,4.0,0.0,0.0,0.0,0.0
842813bffffffff,5.0,0.0,0.0,2.0,0.0,0.0
8428149ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8428153ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428187ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842818dffffffff,3.0,3.0,0.0,0.0,0.0,0.0
84281c3ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
84281c7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84281cbffffffff,2.0,2.0,0.0,0.0,0.0,0.0
84281e9ffffffff,14.0,5.0,0.0,0.0,0.0,0.0
84281ebffffffff,15.0,1.0,0.0,0.0,0.0,0.0
84281edffffffff,3.0,1.0,0.0,0.0,0.0,0.0
8428301ffffffff,5.0,2.0,0.0,0.0,0.0,0.0
8428303ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428305ffffffff,65.0,0.0,0.0,0.0,0.0,0.0
8428307ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8428309ffffffff,44.0,0.0,0.0,0.0,0.0,0.0
842830bffffffff,29.0,2.0,0.0,0.0,0.0,0.0
842830dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428311ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8428317ffffffff,35.0,35.0,0.0,0.0,0.0,0.0
8428321ffffffff,7.0,3.0,0.0,0.0,0.0,0.0
8428323ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8428329ffffffff,41.0,0.0,0.0,0.0,0.0,0.0
842832bffffffff,4.0,2.0,0.0,0.0,0.0,0.0
842833bffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8428341ffffffff,10.0,8.0,0.0,0.0,0.0,0.0
8428343ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8428347ffffffff,5.0,4.0,0.0,0.0,0.0,0.0
842834dffffffff,16.0,5.0,0.0,0.0,0.0,0.0
8428355ffffffff,346.0,8.0,0.0,0.0,0.0,0.0
8428357ffffffff,65.0,0.0,0.0,0.0,0.0,0.0
8428361ffffffff,505.0,0.0,0.0,0.0,0.0,0.0
8428363ffffffff,1887.0,0.0,0.0,0.0,0.0,0.0
8428367ffffffff,851.0,0.0,0.0,0.0,0.0,0.0
842836bffffffff,189.0,0.0,0.0,0.0,0.0,0.0
8428803ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428809ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842880dffffffff,11.0,0.0,0.0,0.0,0.0,0.0
842883bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428841ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8428843ffffffff,58.0,0.0,0.0,1.0,0.0,0.0
8428847ffffffff,37.0,0.0,0.0,0.0,0.0,0.0
8428881ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428885ffffffff,3.0,0.0,0.0,3.0,0.0,0.0
8428887ffffffff,11.0,0.0,0.0,8.0,0.0,0.0
842888bffffffff,15.0,0.0,0.0,2.0,0.0,0.0
842888dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428891ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428895ffffffff,4.0,0.0,0.0,4.0,0.0,0.0
842889bffffffff,2.0,0.0,0.0,2.0,0.0,0.0
84288a1ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
