cell_id,Sterna hirundo,Sterna hirundo hirundo/tibetana,Sterna hirundo longipennis,Sterna hirundo hirundo/tibetana x longipennis
832663fffffffff,8.0,0.0,0.0,0.0
832664fffffffff,87.0,3.0,0.0,0.0
832665fffffffff,1.0,0.0,0.0,0.0
832666fffffffff,10.0,0.0,0.0,0.0
832668fffffffff,13.0,3.0,0.0,0.0
832669fffffffff,8.0,0.0,0.0,0.0
83266bfffffffff,11.0,0.0,0.0,0.0
83266cfffffffff,1.0,0.0,0.0,0.0
83266dfffffffff,8.0,0.0,0.0,0.0
83266efffffffff,2.0,0.0,0.0,0.0
832671fffffffff,2.0,0.0,0.0,0.0
832672fffffffff,4.0,0.0,0.0,0.0
832673fffffffff,8.0,0.0,0.0,0.0
832674fffffffff,19.0,0.0,0.0,0.0
832675fffffffff,2.0,0.0,0.0,0.0
832680fffffffff,3.0,0.0,0.0,0.0
832681fffffffff,6.0,0.0,0.0,0.0
832684fffffffff,5.0,0.0,0.0,0.0
832685fffffffff,2.0,0.0,0.0,0.0
832688fffffffff,22.0,0.0,0.0,0.0
832689fffffffff,2.0,0.0,0.0,0.0
83268afffffffff,4.0,0.0,0.0,0.0
83268bfffffffff,1.0,0.0,0.0,0.0
83268cfffffffff,32.0,0.0,0.0,0.0
83268dfffffffff,14.0,0.0,0.0,0.0
83268efffffffff,5.0,0.0,0.0,0.0
832692fffffffff,5.0,0.0,0.0,0.0
832694fffffffff,4.0,0.0,0.0,0.0
832696fffffffff,135.0,0.0,0.0,0.0
832698fffffffff,16.0,0.0,0.0,0.0
832699fffffffff,2.0,0.0,0.0,0.0
83269cfffffffff,30.0,0.0,0.0,0.0
83269dfffffffff,2.0,0.0,0.0,0.0
8326a1fffffffff,1.0,0.0,0.0,0.0
8326a2fffffffff,4.0,0.0,0.0,0.0
8326a8fffffffff,59.0,0.0,0.0,0.0
8326a9fffffffff,15.0,0.0,0.0,0.0
8326aafffffffff,74.0,0.0,0.0,0.0
8326acfffffffff,10.0,0.0,0.0,0.0
8326adfffffffff,16.0,2.0,0.0,0.0
8326b2fffffffff,2.0,0.0,0.0,0.0
8326b3fffffffff,1.0,0.0,0.0,0.0
8326b6fffffffff,2.0,0.0,0.0,0.0
8326c1fffffffff,19.0,0.0,0.0,0.0
8326c5fffffffff,4.0,0.0,0.0,0.0
8326c8fffffffff,12.0,0.0,0.0,0.0
8326c9fffffffff,3.0,0.0,0.0,0.0
8326cafffffffff,2.0,0.0,0.0,0.0
8326cefffffffff,1.0,0.0,0.0,0.0
8326d1fffffffff,2.0,0.0,0.0,0.0
8326d2fffffffff,15.0,0.0,0.0,0.0
8326d9fffffffff,11.0,0.0,0.0,0.0
8326dbfffffffff,4.0,0.0,0.0,0.0
8326dcfffffffff,2.0,0.0,0.0,0.0
8326defffffffff,9.0,0.0,0.0,0.0
8326e1fffffffff,3.0,0.0,0.0,0.0
8326e2fffffffff,23.0,0.0,0.0,0.0
8326e4fffffffff,6.0,0.0,0.0,0.0
8326e5fffffffff,21.0,0.0,0.0,0.0
8326e6fffffffff,6.0,0.0,0.0,0.0
8326e8fffffffff,2.0,0.0,0.0,0.0
8326e9fffffffff,2.0,0.0,0.0,0.0
8326edfffffffff,4.0,0.0,0.0,0.0
8326eefffffffff,2.0,0.0,0.0,0.0
8326f2fffffffff,19.0,0.0,0.0,0.0
832702fffffffff,28.0,0.0,0.0,0.0
832705fffffffff,2.0,0.0,0.0,0.0
83270efffffffff,13.0,2.0,0.0,0.0
832711fffffffff,8.0,0.0,0.0,0.0
832713fffffffff,6.0,0.0,0.0,0.0
83271dfffffffff,1.0,0.0,0.0,0.0
832723fffffffff,1.0,0.0,0.0,0.0
832728fffffffff,7.0,0.0,0.0,0.0
83272afffffffff,2.0,0.0,0.0,0.0
832740fffffffff,9.0,0.0,0.0,0.0
832741fffffffff,6.0,0.0,0.0,0.0
832742fffffffff,8.0,0.0,0.0,0.0
832743fffffffff,34.0,7.0,0.0,0.0
832744fffffffff,23.0,0.0,0.0,0.0
832745fffffffff,4.0,0.0,0.0,0.0
832746fffffffff,20.0,0.0,0.0,0.0
832748fffffffff,26.0,0.0,0.0,0.0
832749fffffffff,65.0,0.0,0.0,0.0
83274afffffffff,34.0,0.0,0.0,0.0
83274bfffffffff,11.0,0.0,0.0,0.0
83274cfffffffff,13.0,0.0,0.0,0.0
83274dfffffffff,62.0,0.0,0.0,0.0
83274efffffffff,16.0,0.0,0.0,0.0
832751fffffffff,7.0,0.0,0.0,0.0
832752fffffffff,15.0,0.0,0.0,0.0
832753fffffffff,7.0,0.0,0.0,0.0
832754fffffffff,31.0,0.0,0.0,0.0
832755fffffffff,3.0,0.0,0.0,0.0
832756fffffffff,58.0,2.0,0.0,0.0
832758fffffffff,91.0,0.0,0.0,0.0
832759fffffffff,11.0,0.0,0.0,0.0
83275afffffffff,12.0,0.0,0.0,0.0
83275bfffffffff,9.0,0.0,0.0,0.0
83275cfffffffff,62.0,1.0,0.0,0.0
83275dfffffffff,59.0,4.0,0.0,0.0
83275efffffffff,2.0,0.0,0.0,0.0
832763fffffffff,16.0,0.0,0.0,0.0
832765fffffffff,2.0,0.0,0.0,0.0
832766fffffffff,2.0,0.0,0.0,0.0
832768fffffffff,2.0,0.0,0.0,0.0
832769fffffffff,7.0,0.0,0.0,0.0
83276afffffffff,7.0,0.0,0.0,0.0
83276bfffffffff,48.0,0.0,0.0,0.0
83276dfffffffff,36.0,34.0,0.0,0.0
83276efffffffff,16.0,0.0,0.0,0.0
832771fffffffff,16.0,0.0,0.0,0.0
832773fffffffff,2.0,0.0,0.0,0.0
832785fffffffff,11.0,0.0,0.0,0.0
832786fffffffff,1.0,0.0,0.0,0.0
83278bfffffffff,6.0,0.0,0.0,0.0
832792fffffffff,10.0,0.0,0.0,0.0
832794fffffffff,2.0,0.0,0.0,0.0
832796fffffffff,9.0,0.0,0.0,0.0
83279efffffffff,4.0,0.0,0.0,0.0
8327a0fffffffff,6.0,0.0,0.0,0.0
8327a2fffffffff,7.0,0.0,0.0,0.0
8327a4fffffffff,4.0,0.0,0.0,0.0
8327a6fffffffff,2.0,0.0,0.0,0.0
8327a8fffffffff,4.0,0.0,0.0,0.0
832800fffffffff,7.0,0.0,0.0,0.0
832802fffffffff,35.0,0.0,0.0,0.0
832803fffffffff,13.0,0.0,0.0,0.0
832806fffffffff,12.0,0.0,0.0,0.0
832811fffffffff,3.0,0.0,0.0,0.0
832813fffffffff,8.0,0.0,0.0,0.0
832815fffffffff,1.0,0.0,0.0,0.0
832819fffffffff,33.0,0.0,0.0,0.0
83281afffffffff,2.0,0.0,0.0,0.0
83281bfffffffff,8.0,0.0,0.0,0.0
83281cfffffffff,2.0,0.0,0.0,0.0
83281dfffffffff,2.0,0.0,0.0,0.0
83281efffffffff,7.0,0.0,0.0,0.0
832822fffffffff,4.0,0.0,0.0,0.0
832830fffffffff,144.0,1.0,0.0,0.0
832831fffffffff,14.0,1.0,0.0,0.0
832832fffffffff,12.0,0.0,0.0,0.0
832833fffffffff,19.0,0.0,0.0,0.0
832834fffffffff,715.0,2.0,0.0,0.0
832835fffffffff,263.0,1.0,0.0,0.0
832836fffffffff,9.0,0.0,0.0,0.0
832881fffffffff,2.0,0.0,0.0,0.0
832884fffffffff,62.0,0.0,0.0,0.0
832885fffffffff,11.0,0.0,0.0,0.0
832888fffffffff,17.0,0.0,0.0,0.0
832889fffffffff,36.0,0.0,0.0,0.0
83288afffffffff,8.0,0.0,0.0,0.0
83288bfffffffff,14.0,0.0,0.0,0.0
83288cfffffffff,13.0,0.0,0.0,0.0
83288dfffffffff,8.0,0.0,0.0,0.0
832890fffffffff,2.0,0.0,0.0,0.0
832893fffffffff,17.0,0.0,0.0,0.0
832894fffffffff,3.0,0.0,0.0,0.0
832899fffffffff,2.0,0.0,0.0,0.0
83289afffffffff,5.0,0.0,0.0,0.0
83289bfffffffff,2.0,0.0,0.0,0.0
83289dfffffffff,2.0,0.0,0.0,0.0
83289efffffffff,8.0,0.0,0.0,0.0
8328a2fffffffff,3.0,0.0,0.0,0.0
8328a8fffffffff,2.0,0.0,0.0,0.0
8328a9fffffffff,7.0,0.0,0.0,0.0
8328adfffffffff,5.0,0.0,0.0,0.0
8328aefffffffff,11.0,0.0,0.0,0.0
8328b0fffffffff,20.0,0.0,0.0,0.0
8328b1fffffffff,12.0,0.0,0.0,0.0
8328b2fffffffff,45.0,0.0,0.0,0.0
8328b5fffffffff,2.0,0.0,0.0,0.0
8328b6fffffffff,105.0,0.0,0.0,0.0
8328c2fffffffff,1.0,0.0,0.0,0.0
8328c6fffffffff,41.0,0.0,0.0,0.0
8328cafffffffff,1.0,0.0,0.0,0.0
8328d0fffffffff,4.0,0.0,0.0,0.0
8328d1fffffffff,100.0,0.0,0.0,0.0
8328d3fffffffff,2.0,0.0,0.0,0.0
8328d5fffffffff,126.0,0.0,0.0,0.0
8328d6fffffffff,9.0,0.0,0.0,0.0
8328d8fffffffff,2.0,0.0,0.0,0.0
8328d9fffffffff,2.0,0.0,0.0,0.0
8328dcfffffffff,16.0,1.0,0.0,0.0
8328ddfffffffff,6.0,0.0,0.0,0.0
8328defffffffff,19.0,0.0,0.0,0.0
8328e6fffffffff,42.0,0.0,0.0,0.0
8328f0fffffffff,66.0,0.0,0.0,0.0
8328f1fffffffff,12.0,0.0,0.0,0.0
8328f2fffffffff,4.0,0.0,0.0,0.0
8328f4fffffffff,8.0,1.0,0.0,0.0
8328f5fffffffff,99.0,0.0,0.0,0.0
8328f6fffffffff,4.0,0.0,0.0,0.0
832910fffffffff,10.0,0.0,0.0,0.0
832912fffffffff,188.0,0.0,0.0,0.0
832913fffffffff,42.0,0.0,0.0,0.0
832916fffffffff,16.0,0.0,0.0,0.0
83291afffffffff,6.0,2.0,0.0,0.0
83291bfffffffff,23.0,0.0,0.0,0.0
832984fffffffff,1.0,0.0,0.0,0.0
832985fffffffff,2.0,0.0,0.0,0.0
832986fffffffff,5.0,0.0,0.0,0.0
832989fffffffff,26.0,0.0,0.0,0.0
83298bfffffffff,2.0,0.0,0.0,0.0
83298cfffffffff,12.0,0.0,0.0,0.0
83298dfffffffff,23.0,0.0,0.0,0.0
832990fffffffff,4.0,0.0,0.0,0.0
832995fffffffff,7.0,0.0,0.0,0.0
832999fffffffff,1.0,0.0,0.0,0.0
8329a0fffffffff,17.0,0.0,0.0,0.0
8329a1fffffffff,179.0,0.0,0.0,0.0
8329a3fffffffff,5.0,0.0,0.0,0.0
8329a4fffffffff,1894.0,0.0,0.0,0.0
8329a5fffffffff,540.0,0.0,0.0,0.0
8329a6fffffffff,186.0,2.0,0.0,0.0
8329a8fffffffff,13.0,0.0,0.0,0.0
8329a9fffffffff,6.0,0.0,0.0,0.0
8329abfffffffff,5.0,0.0,0.0,0.0
8329adfffffffff,8.0,0.0,0.0,0.0
8329aefffffffff,1.0,0.0,0.0,0.0
8329b0fffffffff,17.0,0.0,0.0,0.0
8329b1fffffffff,2.0,0.0,0.0,0.0
8329b2fffffffff,8.0,0.0,0.0,0.0
8329b5fffffffff,14.0,0.0,0.0,0.0
8329b6fffffffff,37.0,0.0,0.0,0.0
832a05fffffffff,2.0,0.0,0.0,0.0
832a06fffffffff,11.0,0.0,0.0,0.0
832a10fffffffff,684.0,42.0,0.0,0.0
832a12fffffffff,33.0,0.0,0.0,0.0
832a13fffffffff,45.0,0.0,0.0,0.0
832a14fffffffff,40.0,3.0,0.0,0.0
832a15fffffffff,198.0,19.0,0.0,0.0
832a16fffffffff,9.0,0.0,0.0,0.0
832a18fffffffff,9.0,0.0,0.0,0.0
832a1afffffffff,29.0,3.0,0.0,0.0
832a26fffffffff,1.0,0.0,0.0,0.0
832a30fffffffff,224.0,7.0,0.0,0.0
832a31fffffffff,479.0,63.0,0.0,0.0
832a32fffffffff,50.0,0.0,0.0,0.0
832a33fffffffff,55.0,6.0,0.0,0.0
832a34fffffffff,390.0,5.0,0.0,0.0
832a35fffffffff,7.0,0.0,0.0,0.0
832a36fffffffff,7.0,0.0,0.0,0.0
832a4cfffffffff,2.0,0.0,0.0,0.0
832a84fffffffff,56.0,0.0,0.0,0.0
832a85fffffffff,9.0,0.0,0.0,0.0
832a88fffffffff,61.0,15.0,0.0,0.0
832a89fffffffff,51.0,0.0,0.0,0.0
832a8afffffffff,10.0,0.0,0.0,0.0
832a8bfffffffff,44.0,0.0,0.0,0.0
832a8cfffffffff,2.0,0.0,0.0,0.0
832a8dfffffffff,7.0,0.0,0.0,0.0
832a8efffffffff,4.0,0.0,0.0,0.0
832a90fffffffff,9.0,0.0,0.0,0.0
832a92fffffffff,3.0,0.0,0.0,0.0
832a93fffffffff,6.0,0.0,0.0,0.0
832a94fffffffff,3.0,0.0,0.0,0.0
832a95fffffffff,24.0,0.0,0.0,0.0
832a96fffffffff,1.0,0.0,0.0,0.0
832a99fffffffff,26.0,0.0,0.0,0.0
832a9bfffffffff,9.0,0.0,0.0,0.0
832a9efffffffff,2.0,0.0,0.0,0.0
832aa0fffffffff,53.0,0.0,0.0,0.0
832aa1fffffffff,77.0,0.0,0.0,0.0
832aa2fffffffff,2.0,0.0,0.0,0.0
832aa3fffffffff,123.0,0.0,0.0,0.0
832aa4fffffffff,355.0,0.0,0.0,0.0
832aa5fffffffff,8.0,0.0,0.0,0.0
832aa6fffffffff,27.0,0.0,0.0,0.0
832aa8fffffffff,496.0,33.0,0.0,0.0
832aa9fffffffff,124.0,14.0,0.0,0.0
832aaafffffffff,35.0,0.0,0.0,0.0
832aabfffffffff,5.0,0.0,0.0,0.0
832aacfffffffff,159.0,0.0,0.0,0.0
832aadfffffffff,547.0,11.0,0.0,0.0
832aaefffffffff,5.0,0.0,0.0,0.0
832ab0fffffffff,48.0,0.0,0.0,0.0
832ab1fffffffff,24.0,0.0,0.0,0.0
832ab2fffffffff,220.0,13.0,0.0,0.0
832ab3fffffffff,6.0,0.0,0.0,0.0
832ab4fffffffff,79.0,4.0,0.0,0.0
832ab5fffffffff,1024.0,69.0,0.0,0.0
832ab6fffffffff,64.0,2.0,0.0,0.0
832ac6fffffffff,81.0,0.0,0.0,0.0
832ad0fffffffff,2.0,0.0,0.0,0.0
832ad2fffffffff,1.0,0.0,0.0,0.0
832ad3fffffffff,26.0,0.0,0.0,0.0
832ad4fffffffff,7.0,0.0,0.0,0.0
832ad5fffffffff,10.0,0.0,0.0,0.0
832ad6fffffffff,44.0,0.0,0.0,0.0
832af0fffffffff,13.0,0.0,0.0,0.0
832af1fffffffff,17.0,0.0,0.0,0.0
832af3fffffffff,5.0,0.0,0.0,0.0
832af6fffffffff,72.0,3.0,0.0,0.0
832b05fffffffff,18.0,0.0,0.0,0.0
832b06fffffffff,2.0,0.0,0.0,0.0
832b0afffffffff,95.0,0.0,0.0,0.0
832b0efffffffff,5.0,0.0,0.0,0.0
832b10fffffffff,7.0,0.0,0.0,0.0
832b12fffffffff,30.0,0.0,0.0,0.0
832b13fffffffff,5.0,0.0,0.0,0.0
832b14fffffffff,5.0,0.0,0.0,0.0
832b16fffffffff,205.0,2.0,0.0,0.0
832b18fffffffff,173.0,2.0,0.0,0.0
832b1afffffffff,17.0,0.0,0.0,0.0
832b1bfffffffff,25.0,0.0,0.0,0.0
832b23fffffffff,17.0,0.0,0.0,0.0
832b24fffffffff,44.0,0.0,0.0,0.0
832b25fffffffff,48.0,0.0,0.0,0.0
832b28fffffffff,2.0,0.0,0.0,0.0
832b29fffffffff,31.0,0.0,0.0,0.0
832b2afffffffff,14.0,0.0,0.0,0.0
832b2efffffffff,4.0,0.0,0.0,0.0
832b30fffffffff,3.0,0.0,0.0,0.0
832b33fffffffff,7.0,0.0,0.0,0.0
832b34fffffffff,4.0,0.0,0.0,0.0
832b81fffffffff,35.0,2.0,0.0,0.0
832b83fffffffff,92.0,26.0,0.0,0.0
832b89fffffffff,54.0,2.0,0.0,0.0
832b8afffffffff,118.0,2.0,0.0,0.0
832b8bfffffffff,21.0,0.0,0.0,0.0
832b8cfffffffff,140.0,0.0,0.0,0.0
832b8dfffffffff,37.0,0.0,0.0,0.0
832b8efffffffff,20.0,2.0,0.0,0.0
832b91fffffffff,7.0,0.0,0.0,0.0
832b93fffffffff,27.0,0.0,0.0,0.0
832b96fffffffff,4.0,0.0,0.0,0.0
832b98fffffffff,65.0,4.0,0.0,0.0
832b99fffffffff,39.0,0.0,0.0,0.0
832b9afffffffff,75.0,0.0,0.0,0.0
832b9bfffffffff,294.0,35.0,0.0,0.0
832b9cfffffffff,14.0,2.0,0.0,0.0
832b9dfffffffff,14.0,0.0,0.0,0.0
832b9efffffffff,27.0,0.0,0.0,0.0
832ba0fffffffff,2.0,0.0,0.0,0.0
832ba8fffffffff,3.0,0.0,0.0,0.0
832ba9fffffffff,5.0,0.0,0.0,0.0
832baafffffffff,172.0,0.0,0.0,0.0
832babfffffffff,4.0,0.0,0.0,0.0
832bacfffffffff,7.0,0.0,0.0,0.0
832badfffffffff,5.0,0.0,0.0,0.0
832baefffffffff,38.0,0.0,0.0,0.0
832bb0fffffffff,3.0,0.0,0.0,0.0
832c04fffffffff,1.0,0.0,0.0,0.0
832c0bfffffffff,8.0,0.0,0.0,0.0
832c42fffffffff,1.0,0.0,0.0,0.0
832c4cfffffffff,6.0,0.0,0.0,0.0
832c51fffffffff,6.0,0.0,0.0,0.0
832c93fffffffff,18.0,0.0,0.0,0.0
832cacfffffffff,2.0,0.0,0.0,0.0
832ce4fffffffff,2.0,0.0,0.0,0.0
832d05fffffffff,1.0,0.0,0.0,0.0
832d14fffffffff,1.0,0.0,0.0,0.0
832d29fffffffff,3.0,0.0,0.0,0.0
832d33fffffffff,1.0,0.0,0.0,0.0
832da1fffffffff,1.0,0.0,0.0,0.0
832da8fffffffff,4.0,0.0,0.0,0.0
832db0fffffffff,30.0,0.0,0.0,0.0
832db2fffffffff,5.0,0.0,0.0,0.0
