cell_id,Pica pica,Pica pica melanotos,Pica pica [pica Group],Pica pica camtschatica
8308b6fffffffff,37.0,0.0,0.0,0.0
8308c0fffffffff,5.0,0.0,0.0,0.0
8308c1fffffffff,20.0,0.0,0.0,0.0
8308c2fffffffff,26.0,0.0,6.0,0.0
8308c3fffffffff,21.0,0.0,0.0,0.0
8308c4fffffffff,1.0,0.0,0.0,0.0
8308c5fffffffff,1.0,0.0,0.0,0.0
8308c8fffffffff,67.0,0.0,3.0,0.0
8308c9fffffffff,68.0,0.0,20.0,0.0
8308ccfffffffff,2.0,0.0,2.0,0.0
8308cdfffffffff,70.0,0.0,0.0,0.0
8308cefffffffff,22.0,0.0,6.0,0.0
8308d0fffffffff,12.0,0.0,2.0,0.0
8308d1fffffffff,161.0,0.0,8.0,0.0
8308d2fffffffff,7.0,0.0,0.0,0.0
8308d3fffffffff,21.0,0.0,2.0,0.0
8308d4fffffffff,23.0,0.0,0.0,0.0
8308d5fffffffff,46.0,0.0,6.0,0.0
8308d8fffffffff,110.0,0.0,6.0,0.0
8308dbfffffffff,2.0,0.0,0.0,0.0
8308ddfffffffff,13.0,0.0,2.0,0.0
8308e0fffffffff,3.0,0.0,0.0,0.0
8308e3fffffffff,1.0,0.0,0.0,0.0
8308e5fffffffff,4.0,0.0,0.0,0.0
8308e8fffffffff,7.0,0.0,0.0,0.0
8308e9fffffffff,13.0,0.0,0.0,0.0
8308eafffffffff,9.0,0.0,0.0,0.0
8308ebfffffffff,3.0,0.0,0.0,0.0
8308ecfffffffff,39.0,0.0,0.0,0.0
8308edfffffffff,156.0,0.0,5.0,0.0
8308eefffffffff,16.0,0.0,0.0,0.0
8308f0fffffffff,9.0,0.0,0.0,0.0
8308f1fffffffff,2.0,0.0,0.0,0.0
8308f2fffffffff,15.0,0.0,9.0,0.0
8308f4fffffffff,10.0,0.0,0.0,0.0
8308f6fffffffff,26.0,0.0,0.0,0.0
83094afffffffff,5.0,0.0,0.0,0.0
83094bfffffffff,32.0,0.0,0.0,0.0
830958fffffffff,18.0,0.0,0.0,0.0
830959fffffffff,20.0,0.0,0.0,0.0
83095afffffffff,36.0,0.0,6.0,0.0
83095bfffffffff,14.0,0.0,0.0,0.0
830980fffffffff,7.0,0.0,0.0,0.0
830981fffffffff,120.0,0.0,35.0,0.0
830982fffffffff,151.0,0.0,3.0,0.0
830983fffffffff,6.0,0.0,0.0,0.0
830988fffffffff,35.0,0.0,16.0,0.0
830989fffffffff,27.0,0.0,1.0,0.0
83098afffffffff,24.0,0.0,18.0,0.0
83098bfffffffff,20.0,0.0,10.0,0.0
83098cfffffffff,67.0,0.0,22.0,0.0
83098dfffffffff,19.0,0.0,0.0,0.0
83098efffffffff,26.0,0.0,5.0,0.0
830991fffffffff,381.0,0.0,22.0,0.0
830993fffffffff,3.0,0.0,0.0,0.0
830998fffffffff,36.0,0.0,6.0,0.0
830999fffffffff,620.0,0.0,135.0,0.0
83099afffffffff,3.0,0.0,0.0,0.0
83099bfffffffff,340.0,0.0,7.0,0.0
83099cfffffffff,11.0,0.0,0.0,0.0
83099dfffffffff,5.0,0.0,2.0,0.0
83099efffffffff,115.0,0.0,2.0,0.0
8309abfffffffff,4.0,0.0,0.0,0.0
830a33fffffffff,5.0,0.0,0.0,0.0
830a91fffffffff,2.0,0.0,0.0,0.0
830aa6fffffffff,1.0,0.0,0.0,0.0
830b91fffffffff,2.0,0.0,0.0,0.0
830b93fffffffff,6.0,0.0,0.0,0.0
830b9afffffffff,7.0,0.0,0.0,0.0
830bb0fffffffff,137.0,0.0,3.0,0.0
830bb1fffffffff,2.0,0.0,0.0,0.0
830bb3fffffffff,4.0,0.0,0.0,0.0
830bb4fffffffff,4.0,0.0,0.0,0.0
830bb6fffffffff,5.0,0.0,0.0,0.0
831016fffffffff,15.0,0.0,0.0,0.0
831020fffffffff,4.0,0.0,0.0,0.0
831023fffffffff,2.0,0.0,0.0,0.0
831035fffffffff,2.0,0.0,0.0,0.0
831081fffffffff,1.0,0.0,1.0,0.0
831089fffffffff,4.0,0.0,0.0,0.0
831093fffffffff,2.0,0.0,0.0,0.0
831096fffffffff,3.0,0.0,0.0,0.0
83109afffffffff,1.0,0.0,0.0,0.0
8310a1fffffffff,1.0,0.0,0.0,0.0
8310a2fffffffff,2.0,0.0,0.0,0.0
8310b3fffffffff,4.0,0.0,0.0,0.0
8310c0fffffffff,14.0,0.0,0.0,0.0
8310c2fffffffff,236.0,0.0,0.0,0.0
8310c3fffffffff,11.0,0.0,0.0,0.0
8310d1fffffffff,1.0,0.0,0.0,0.0
8310d2fffffffff,4.0,0.0,0.0,0.0
8310d5fffffffff,1.0,0.0,0.0,0.0
8310dbfffffffff,1.0,0.0,0.0,0.0
8310dcfffffffff,84.0,0.0,2.0,0.0
8310f0fffffffff,13.0,0.0,3.0,0.0
8310f1fffffffff,3.0,0.0,0.0,0.0
8310f2fffffffff,5.0,0.0,0.0,0.0
831100fffffffff,3.0,0.0,0.0,0.0
831102fffffffff,3.0,0.0,0.0,0.0
831103fffffffff,36.0,0.0,0.0,0.0
831104fffffffff,28.0,0.0,0.0,0.0
831105fffffffff,36.0,0.0,8.0,0.0
831106fffffffff,361.0,0.0,1.0,0.0
831108fffffffff,2.0,0.0,0.0,0.0
83110efffffffff,5.0,0.0,0.0,0.0
831113fffffffff,4.0,0.0,0.0,0.0
831115fffffffff,4.0,0.0,0.0,0.0
831116fffffffff,70.0,0.0,0.0,0.0
831120fffffffff,3.0,0.0,0.0,0.0
831121fffffffff,4.0,0.0,2.0,0.0
831122fffffffff,16.0,0.0,4.0,0.0
831123fffffffff,50.0,0.0,0.0,0.0
831124fffffffff,39.0,0.0,0.0,0.0
831125fffffffff,42.0,0.0,2.0,0.0
831126fffffffff,487.0,0.0,115.0,0.0
831128fffffffff,8.0,0.0,1.0,0.0
831129fffffffff,4.0,0.0,2.0,0.0
83112afffffffff,17.0,0.0,4.0,0.0
83112cfffffffff,5.0,0.0,1.0,0.0
83112dfffffffff,3.0,0.0,0.0,0.0
83112efffffffff,28.0,0.0,8.0,0.0
831130fffffffff,4.0,0.0,0.0,0.0
831131fffffffff,5.0,0.0,0.0,0.0
831133fffffffff,5.0,0.0,0.0,0.0
831134fffffffff,34.0,0.0,0.0,0.0
831135fffffffff,14.0,0.0,0.0,0.0
831136fffffffff,25.0,0.0,0.0,0.0
831150fffffffff,1.0,0.0,0.0,0.0
831154fffffffff,7.0,0.0,0.0,0.0
831165fffffffff,4.0,0.0,0.0,0.0
831166fffffffff,1.0,0.0,0.0,0.0
831170fffffffff,1.0,0.0,0.0,0.0
831180fffffffff,9.0,0.0,0.0,0.0
831181fffffffff,247.0,0.0,37.0,0.0
831182fffffffff,2.0,0.0,0.0,0.0
831183fffffffff,1.0,0.0,0.0,0.0
831185fffffffff,41.0,0.0,0.0,0.0
831188fffffffff,2.0,0.0,0.0,0.0
831189fffffffff,3.0,0.0,0.0,0.0
83118afffffffff,41.0,0.0,0.0,0.0
83118bfffffffff,2.0,0.0,0.0,0.0
83118cfffffffff,387.0,0.0,37.0,0.0
83118dfffffffff,3.0,0.0,0.0,0.0
83118efffffffff,75.0,0.0,16.0,0.0
831191fffffffff,6.0,0.0,0.0,0.0
831196fffffffff,5.0,0.0,0.0,0.0
831198fffffffff,1.0,0.0,0.0,0.0
83119cfffffffff,15.0,0.0,0.0,0.0
83119efffffffff,13.0,0.0,0.0,0.0
8311a4fffffffff,4.0,0.0,0.0,0.0
8311a6fffffffff,8.0,0.0,0.0,0.0
8311a8fffffffff,8.0,0.0,1.0,0.0
8311a9fffffffff,1.0,0.0,0.0,0.0
8311aafffffffff,610.0,0.0,18.0,0.0
8311abfffffffff,122.0,0.0,45.0,0.0
8311aefffffffff,545.0,0.0,204.0,0.0
8311b4fffffffff,18.0,0.0,0.0,0.0
8311b6fffffffff,2.0,0.0,0.0,0.0
831436fffffffff,2.0,0.0,0.0,0.0
831586fffffffff,2.0,0.0,0.0,0.0
831592fffffffff,43.0,0.0,0.0,0.0
831594fffffffff,1.0,0.0,0.0,0.0
831598fffffffff,7.0,0.0,0.0,0.0
83159cfffffffff,3.0,0.0,0.0,0.0
8315b3fffffffff,20.0,0.0,0.0,0.0
8315b6fffffffff,10.0,0.0,0.0,0.0
831610fffffffff,12.0,0.0,0.0,12.0
831616fffffffff,12.0,0.0,0.0,6.0
831630fffffffff,1.0,0.0,0.0,1.0
831756fffffffff,4.0,0.0,0.0,4.0
831801fffffffff,149.0,0.0,17.0,0.0
831804fffffffff,2.0,0.0,0.0,0.0
831805fffffffff,188.0,0.0,22.0,0.0
83180cfffffffff,88.0,0.0,4.0,0.0
831820fffffffff,15.0,0.0,0.0,0.0
831821fffffffff,25.0,0.0,6.0,0.0
831823fffffffff,223.0,0.0,67.0,0.0
831825fffffffff,87.0,0.0,17.0,0.0
831828fffffffff,371.0,0.0,23.0,0.0
831829fffffffff,62.0,0.0,4.0,0.0
83182afffffffff,183.0,0.0,23.0,0.0
83182cfffffffff,3081.0,0.0,129.0,0.0
83182dfffffffff,58.0,0.0,7.0,0.0
83182efffffffff,386.0,0.0,133.0,0.0
831840fffffffff,2.0,0.0,0.0,0.0
831844fffffffff,176.0,0.0,22.0,0.0
831845fffffffff,208.0,0.0,3.0,0.0
831846fffffffff,71.0,0.0,19.0,0.0
831849fffffffff,3023.0,0.0,0.0,0.0
83184afffffffff,676.0,0.0,6.0,0.0
83184bfffffffff,2713.0,0.0,0.0,0.0
83184cfffffffff,8.0,0.0,6.0,0.0
83184dfffffffff,119.0,0.0,2.0,0.0
831859fffffffff,199.0,0.0,0.0,0.0
83185bfffffffff,2532.0,0.0,0.0,0.0
831860fffffffff,79.0,0.0,11.0,0.0
831861fffffffff,8.0,0.0,0.0,0.0
831862fffffffff,386.0,0.0,119.0,0.0
831863fffffffff,93.0,0.0,16.0,0.0
831864fffffffff,3.0,0.0,0.0,0.0
831865fffffffff,48.0,0.0,2.0,0.0
831866fffffffff,42.0,0.0,18.0,0.0
831868fffffffff,52.0,0.0,10.0,0.0
831869fffffffff,42.0,0.0,2.0,0.0
83186afffffffff,332.0,0.0,19.0,0.0
83186bfffffffff,33.0,0.0,0.0,0.0
83186cfffffffff,171.0,0.0,2.0,0.0
83186dfffffffff,51.0,0.0,9.0,0.0
83186efffffffff,45.0,0.0,3.0,0.0
831870fffffffff,410.0,0.0,68.0,0.0
831871fffffffff,79.0,0.0,2.0,0.0
831872fffffffff,3.0,0.0,0.0,0.0
831874fffffffff,186.0,0.0,42.0,0.0
831875fffffffff,51.0,0.0,0.0,0.0
831876fffffffff,231.0,0.0,7.0,0.0
831908fffffffff,6.0,0.0,0.0,0.0
831909fffffffff,310.0,0.0,24.0,0.0
83190bfffffffff,8.0,0.0,0.0,0.0
83190cfffffffff,2.0,0.0,0.0,0.0
83190dfffffffff,36.0,0.0,0.0,0.0
831929fffffffff,20.0,0.0,0.0,0.0
83192afffffffff,2.0,0.0,0.0,0.0
83192bfffffffff,68.0,0.0,16.0,0.0
831940fffffffff,1831.0,0.0,254.0,0.0
831941fffffffff,3433.0,0.0,783.0,0.0
831942fffffffff,4732.0,0.0,1890.0,0.0
831943fffffffff,3196.0,0.0,461.0,0.0
831946fffffffff,695.0,0.0,171.0,0.0
831948fffffffff,2961.0,0.0,669.0,0.0
831949fffffffff,39.0,0.0,11.0,0.0
83194afffffffff,6838.0,0.0,582.0,0.0
83194bfffffffff,114.0,0.0,23.0,0.0
83194cfffffffff,1970.0,0.0,350.0,0.0
83194dfffffffff,1625.0,0.0,465.0,0.0
83194efffffffff,4478.0,0.0,487.0,0.0
831950fffffffff,452.0,0.0,7.0,0.0
831951fffffffff,1441.0,0.0,279.0,0.0
831952fffffffff,293.0,0.0,42.0,0.0
831953fffffffff,451.0,0.0,165.0,0.0
831954fffffffff,77.0,0.0,17.0,0.0
831955fffffffff,633.0,0.0,194.0,0.0
831956fffffffff,97.0,0.0,64.0,0.0
831958fffffffff,1260.0,0.0,94.0,0.0
831959fffffffff,3182.0,0.0,246.0,0.0
83195afffffffff,354.0,0.0,37.0,0.0
83195bfffffffff,883.0,0.0,115.0,0.0
83195cfffffffff,3190.0,0.0,428.0,0.0
83195dfffffffff,6116.0,0.0,813.0,0.0
83195efffffffff,215.0,0.0,12.0,0.0
831968fffffffff,895.0,0.0,8.0,0.0
831969fffffffff,2666.0,0.0,38.0,0.0
83196bfffffffff,975.0,0.0,13.0,0.0
83196cfffffffff,15.0,0.0,1.0,0.0
83196dfffffffff,734.0,0.0,1.0,0.0
831972fffffffff,1913.0,0.0,187.0,0.0
831973fffffffff,1024.0,0.0,45.0,0.0
831976fffffffff,185.0,0.0,8.0,0.0
831e00fffffffff,50.0,0.0,0.0,0.0
831e01fffffffff,93.0,0.0,0.0,0.0
831e02fffffffff,595.0,0.0,37.0,0.0
831e03fffffffff,475.0,0.0,47.0,0.0
831e04fffffffff,814.0,0.0,69.0,0.0
831e05fffffffff,360.0,0.0,0.0,0.0
831e06fffffffff,473.0,0.0,21.0,0.0
831e08fffffffff,162.0,0.0,0.0,0.0
831e09fffffffff,4.0,0.0,0.0,0.0
831e0afffffffff,1105.0,0.0,11.0,0.0
831e0bfffffffff,43.0,0.0,0.0,0.0
831e0cfffffffff,246.0,0.0,0.0,0.0
831e0dfffffffff,4.0,0.0,0.0,0.0
831e0efffffffff,565.0,0.0,26.0,0.0
831e10fffffffff,94.0,0.0,0.0,0.0
831e11fffffffff,60.0,0.0,1.0,0.0
831e12fffffffff,803.0,0.0,2.0,0.0
831e13fffffffff,694.0,0.0,22.0,0.0
831e14fffffffff,27.0,0.0,0.0,0.0
831e15fffffffff,61.0,0.0,5.0,0.0
831e16fffffffff,38.0,0.0,3.0,0.0
831e18fffffffff,49.0,0.0,0.0,0.0
831e19fffffffff,204.0,0.0,8.0,0.0
831e1afffffffff,8.0,0.0,0.0,0.0
831e1bfffffffff,2026.0,0.0,0.0,0.0
831e1cfffffffff,208.0,0.0,15.0,0.0
831e1dfffffffff,324.0,0.0,41.0,0.0
831e1efffffffff,19.0,0.0,0.0,0.0
831e20fffffffff,64.0,0.0,0.0,0.0
831e21fffffffff,62.0,0.0,0.0,0.0
831e22fffffffff,450.0,0.0,5.0,0.0
831e23fffffffff,232.0,0.0,0.0,0.0
831e24fffffffff,141.0,0.0,0.0,0.0
831e25fffffffff,43.0,0.0,0.0,0.0
831e26fffffffff,79.0,0.0,0.0,0.0
831e28fffffffff,33.0,0.0,0.0,0.0
831e29fffffffff,33.0,0.0,0.0,0.0
831e2afffffffff,148.0,0.0,0.0,0.0
831e2bfffffffff,72.0,0.0,0.0,0.0
831e2cfffffffff,15.0,0.0,0.0,0.0
831e2dfffffffff,64.0,0.0,0.0,0.0
831e2efffffffff,812.0,0.0,0.0,0.0
831e30fffffffff,775.0,0.0,5.0,0.0
831e31fffffffff,86.0,0.0,0.0,0.0
831e32fffffffff,189.0,0.0,15.0,0.0
831e33fffffffff,1187.0,0.0,11.0,0.0
831e34fffffffff,605.0,0.0,11.0,0.0
831e35fffffffff,3855.0,0.0,43.0,0.0
831e36fffffffff,527.0,0.0,24.0,0.0
831e41fffffffff,3.0,0.0,0.0,0.0
831e42fffffffff,127.0,0.0,0.0,0.0
831e46fffffffff,12.0,0.0,0.0,0.0
831e49fffffffff,20.0,0.0,0.0,0.0
831e4afffffffff,3.0,0.0,0.0,0.0
831e4bfffffffff,14.0,0.0,0.0,0.0
831e4cfffffffff,2.0,0.0,0.0,0.0
831e4dfffffffff,50.0,0.0,0.0,0.0
831e50fffffffff,5.0,0.0,0.0,0.0
831e51fffffffff,204.0,0.0,0.0,0.0
831e52fffffffff,64.0,0.0,0.0,0.0
831e53fffffffff,4.0,0.0,0.0,0.0
831e54fffffffff,3.0,0.0,0.0,0.0
831e55fffffffff,12.0,0.0,0.0,0.0
831e56fffffffff,6.0,0.0,0.0,0.0
831e58fffffffff,33.0,0.0,0.0,0.0
831e59fffffffff,4.0,0.0,4.0,0.0
831e5afffffffff,192.0,0.0,0.0,0.0
831e5cfffffffff,119.0,0.0,0.0,0.0
831e5dfffffffff,70.0,0.0,0.0,0.0
831e5efffffffff,381.0,0.0,0.0,0.0
831e60fffffffff,12.0,0.0,0.0,0.0
831e61fffffffff,7.0,0.0,0.0,0.0
831e62fffffffff,4.0,0.0,0.0,0.0
831e63fffffffff,334.0,0.0,0.0,0.0
831e64fffffffff,12.0,0.0,0.0,0.0
831e65fffffffff,8.0,0.0,0.0,0.0
831e69fffffffff,25.0,0.0,0.0,0.0
831e6afffffffff,16.0,0.0,0.0,0.0
831e6bfffffffff,112.0,0.0,0.0,0.0
831e6dfffffffff,186.0,0.0,0.0,0.0
831e6efffffffff,11.0,0.0,0.0,0.0
831e70fffffffff,3.0,0.0,0.0,0.0
831e72fffffffff,9.0,0.0,0.0,0.0
831e74fffffffff,25.0,0.0,0.0,0.0
831e75fffffffff,26.0,0.0,0.0,0.0
831e76fffffffff,85.0,0.0,0.0,0.0
831e80fffffffff,151.0,0.0,4.0,0.0
831e81fffffffff,14.0,0.0,2.0,0.0
831e82fffffffff,96.0,0.0,0.0,0.0
831e83fffffffff,154.0,0.0,0.0,0.0
831e84fffffffff,188.0,0.0,11.0,0.0
831e85fffffffff,24.0,0.0,0.0,0.0
831e86fffffffff,190.0,0.0,7.0,0.0
831e88fffffffff,15.0,0.0,0.0,0.0
831e8afffffffff,12.0,0.0,0.0,0.0
831e8bfffffffff,15.0,0.0,0.0,0.0
831e8cfffffffff,9.0,0.0,0.0,0.0
831e8dfffffffff,2.0,0.0,0.0,0.0
831e8efffffffff,19.0,0.0,0.0,0.0
831e90fffffffff,2.0,0.0,0.0,0.0
831e94fffffffff,5.0,0.0,0.0,0.0
831e9afffffffff,69.0,0.0,0.0,0.0
831e9bfffffffff,35.0,0.0,1.0,0.0
831e9dfffffffff,44.0,0.0,0.0,0.0
831ea0fffffffff,333.0,0.0,9.0,0.0
831ea1fffffffff,182.0,0.0,5.0,0.0
831ea2fffffffff,162.0,0.0,6.0,0.0
831ea3fffffffff,21.0,0.0,0.0,0.0
831ea4fffffffff,39.0,0.0,1.0,0.0
831ea5fffffffff,254.0,0.0,0.0,0.0
831ea6fffffffff,25.0,0.0,0.0,0.0
831ea8fffffffff,28.0,0.0,0.0,0.0
831ea9fffffffff,34.0,0.0,9.0,0.0
831eabfffffffff,29.0,0.0,2.0,0.0
831eacfffffffff,35.0,0.0,4.0,0.0
831eadfffffffff,28.0,0.0,4.0,0.0
831eb1fffffffff,96.0,0.0,0.0,0.0
831eb4fffffffff,364.0,0.0,0.0,0.0
831eb5fffffffff,74.0,0.0,5.0,0.0
831ec0fffffffff,724.0,0.0,59.0,0.0
831ec1fffffffff,484.0,0.0,29.0,0.0
831ec2fffffffff,929.0,0.0,48.0,0.0
831ec3fffffffff,323.0,0.0,38.0,0.0
831ec4fffffffff,1047.0,0.0,38.0,0.0
831ec5fffffffff,32.0,0.0,0.0,0.0
831ec6fffffffff,98.0,0.0,0.0,0.0
831ec8fffffffff,97.0,0.0,0.0,0.0
831ec9fffffffff,3195.0,0.0,2.0,0.0
831ecafffffffff,449.0,0.0,0.0,0.0
831ecbfffffffff,229.0,0.0,6.0,0.0
831eccfffffffff,138.0,0.0,23.0,0.0
831ecdfffffffff,325.0,0.0,7.0,0.0
831ecefffffffff,415.0,0.0,64.0,0.0
831ed0fffffffff,85.0,0.0,10.0,0.0
831ed1fffffffff,339.0,0.0,7.0,0.0
831ed2fffffffff,64.0,0.0,2.0,0.0
831ed3fffffffff,125.0,0.0,4.0,0.0
831ed4fffffffff,285.0,0.0,211.0,0.0
831ed5fffffffff,116.0,0.0,1.0,0.0
831ed6fffffffff,81.0,0.0,22.0,0.0
831ed9fffffffff,2.0,0.0,0.0,0.0
831edafffffffff,2239.0,0.0,73.0,0.0
831edcfffffffff,410.0,0.0,2.0,0.0
831edefffffffff,400.0,0.0,15.0,0.0
831ee0fffffffff,2.0,0.0,0.0,0.0
831ee1fffffffff,4.0,0.0,0.0,0.0
831ee2fffffffff,29.0,0.0,0.0,0.0
831ee3fffffffff,79.0,0.0,0.0,0.0
831ee5fffffffff,9.0,0.0,0.0,0.0
831ee6fffffffff,260.0,0.0,0.0,0.0
831ee8fffffffff,90.0,0.0,18.0,0.0
831ee9fffffffff,315.0,0.0,46.0,0.0
831eeafffffffff,38.0,0.0,0.0,0.0
831eebfffffffff,678.0,0.0,60.0,0.0
831eecfffffffff,42.0,0.0,0.0,0.0
831eedfffffffff,67.0,0.0,0.0,0.0
831eeefffffffff,88.0,0.0,4.0,0.0
831ef0fffffffff,67.0,0.0,18.0,0.0
831ef1fffffffff,120.0,0.0,0.0,0.0
831ef2fffffffff,121.0,0.0,32.0,0.0
831ef3fffffffff,25.0,0.0,1.0,0.0
831ef4fffffffff,59.0,0.0,40.0,0.0
831ef5fffffffff,140.0,0.0,0.0,0.0
831ef6fffffffff,34.0,0.0,8.0,0.0
831f00fffffffff,51.0,0.0,5.0,0.0
831f01fffffffff,32.0,0.0,0.0,0.0
831f02fffffffff,126.0,0.0,4.0,0.0
831f03fffffffff,50.0,0.0,2.0,0.0
831f04fffffffff,50.0,0.0,10.0,0.0
831f05fffffffff,1825.0,0.0,109.0,0.0
831f06fffffffff,113.0,0.0,11.0,0.0
831f08fffffffff,3.0,0.0,0.0,0.0
831f09fffffffff,26.0,0.0,0.0,0.0
831f0afffffffff,10.0,0.0,0.0,0.0
831f0bfffffffff,49.0,0.0,0.0,0.0
831f0cfffffffff,7.0,0.0,0.0,0.0
831f0dfffffffff,20.0,0.0,0.0,0.0
831f0efffffffff,41.0,0.0,0.0,0.0
831f10fffffffff,174.0,0.0,5.0,0.0
831f11fffffffff,47.0,0.0,0.0,0.0
831f12fffffffff,561.0,0.0,17.0,0.0
831f13fffffffff,414.0,0.0,0.0,0.0
831f14fffffffff,136.0,0.0,0.0,0.0
831f15fffffffff,156.0,0.0,34.0,0.0
831f16fffffffff,106.0,0.0,0.0,0.0
831f18fffffffff,287.0,0.0,27.0,0.0
831f19fffffffff,253.0,0.0,0.0,0.0
831f1afffffffff,515.0,0.0,3.0,0.0
831f1bfffffffff,147.0,0.0,4.0,0.0
831f1cfffffffff,136.0,0.0,6.0,0.0
831f1dfffffffff,253.0,0.0,9.0,0.0
831f1efffffffff,37.0,0.0,10.0,0.0
831f20fffffffff,26.0,0.0,4.0,0.0
831f21fffffffff,99.0,0.0,2.0,0.0
831f22fffffffff,68.0,0.0,5.0,0.0
831f23fffffffff,303.0,0.0,90.0,0.0
831f24fffffffff,80.0,0.0,11.0,0.0
831f25fffffffff,191.0,0.0,2.0,0.0
831f26fffffffff,57.0,0.0,2.0,0.0
831f28fffffffff,26.0,0.0,0.0,0.0
831f29fffffffff,100.0,0.0,0.0,0.0
831f2afffffffff,159.0,0.0,8.0,0.0
831f2cfffffffff,43.0,0.0,0.0,0.0
831f2dfffffffff,53.0,0.0,0.0,0.0
831f2efffffffff,149.0,0.0,6.0,0.0
831f31fffffffff,96.0,0.0,47.0,0.0
831f32fffffffff,21.0,0.0,0.0,0.0
831f33fffffffff,316.0,0.0,2.0,0.0
831f35fffffffff,37.0,0.0,15.0,0.0
831f40fffffffff,57.0,0.0,0.0,0.0
831f41fffffffff,14.0,0.0,0.0,0.0
831f42fffffffff,21.0,0.0,0.0,0.0
831f44fffffffff,3.0,0.0,0.0,0.0
831f45fffffffff,12.0,0.0,0.0,0.0
831f46fffffffff,10.0,0.0,0.0,0.0
831f48fffffffff,8.0,0.0,0.0,0.0
831f4afffffffff,24.0,0.0,0.0,0.0
831f4bfffffffff,7.0,0.0,0.0,0.0
831f4cfffffffff,11.0,0.0,0.0,0.0
831f4efffffffff,657.0,0.0,0.0,0.0
831f50fffffffff,11.0,0.0,0.0,0.0
831f51fffffffff,281.0,0.0,0.0,0.0
831f52fffffffff,124.0,0.0,0.0,0.0
831f53fffffffff,270.0,0.0,0.0,0.0
831f54fffffffff,26.0,0.0,0.0,0.0
831f55fffffffff,11.0,0.0,0.0,0.0
831f56fffffffff,62.0,0.0,0.0,0.0
831f58fffffffff,32.0,0.0,0.0,0.0
831f59fffffffff,30.0,0.0,0.0,0.0
831f5afffffffff,29.0,0.0,0.0,0.0
831f5bfffffffff,6.0,0.0,0.0,0.0
