cell_id,Catharus ustulatus,Catharus ustulatus [ustulatus Group],Catharus ustulatus [swainsoni Group]
830eebfffffffff,99.0,0.0,3.0
830eecfffffffff,6.0,0.0,0.0
830eedfffffffff,33.0,0.0,0.0
830eeefffffffff,14.0,0.0,0.0
830ef0fffffffff,1.0,0.0,0.0
830ef2fffffffff,8.0,0.0,0.0
830ef3fffffffff,13.0,0.0,0.0
83120afffffffff,37.0,0.0,0.0
83120bfffffffff,28.0,0.0,0.0
831211fffffffff,3.0,0.0,0.0
831213fffffffff,30.0,0.0,0.0
831214fffffffff,23.0,0.0,0.0
831215fffffffff,32.0,0.0,0.0
831216fffffffff,2.0,0.0,0.0
831218fffffffff,99.0,0.0,0.0
831219fffffffff,2.0,0.0,0.0
83121afffffffff,368.0,0.0,0.0
83121bfffffffff,53.0,0.0,0.0
83121dfffffffff,6.0,0.0,6.0
83121efffffffff,202.0,0.0,0.0
831221fffffffff,2.0,0.0,0.0
831223fffffffff,2.0,0.0,0.0
831225fffffffff,3.0,0.0,0.0
831226fffffffff,4.0,0.0,0.0
831229fffffffff,12.0,0.0,0.0
83122bfffffffff,3.0,0.0,0.0
831230fffffffff,35.0,0.0,0.0
831232fffffffff,1.0,0.0,0.0
831233fffffffff,42.0,0.0,0.0
831235fffffffff,1.0,0.0,0.0
831243fffffffff,46.0,0.0,0.0
831244fffffffff,6.0,0.0,0.0
831245fffffffff,3.0,0.0,0.0
831246fffffffff,6.0,0.0,0.0
831248fffffffff,1.0,0.0,0.0
831249fffffffff,2.0,0.0,0.0
83124bfffffffff,10.0,0.0,0.0
83124dfffffffff,3.0,0.0,0.0
83124efffffffff,2.0,0.0,0.0
831250fffffffff,279.0,0.0,19.0
831251fffffffff,399.0,0.0,28.0
831252fffffffff,106.0,0.0,2.0
831253fffffffff,31.0,0.0,0.0
831254fffffffff,116.0,0.0,45.0
831255fffffffff,67.0,0.0,6.0
831256fffffffff,28.0,0.0,0.0
831258fffffffff,6.0,0.0,0.0
831259fffffffff,219.0,0.0,1.0
83125afffffffff,20.0,0.0,0.0
83125bfffffffff,3.0,0.0,0.0
83125cfffffffff,9.0,0.0,0.0
83125dfffffffff,65.0,0.0,0.0
83125efffffffff,4.0,0.0,0.0
831260fffffffff,5.0,0.0,0.0
831261fffffffff,2.0,0.0,0.0
831263fffffffff,9.0,0.0,0.0
83126afffffffff,2.0,0.0,0.0
83126bfffffffff,10.0,0.0,0.0
83126efffffffff,3.0,0.0,0.0
831272fffffffff,486.0,0.0,40.0
831273fffffffff,2.0,0.0,0.0
831275fffffffff,13.0,0.0,0.0
831280fffffffff,181.0,0.0,0.0
831281fffffffff,2.0,0.0,0.0
831282fffffffff,2.0,0.0,0.0
831284fffffffff,99.0,0.0,0.0
831285fffffffff,143.0,0.0,0.0
831286fffffffff,115.0,0.0,0.0
831288fffffffff,3.0,0.0,0.0
831289fffffffff,80.0,0.0,0.0
83128afffffffff,2.0,0.0,0.0
83128bfffffffff,820.0,0.0,0.0
83128cfffffffff,9.0,0.0,0.0
83128dfffffffff,197.0,0.0,0.0
83128efffffffff,41.0,0.0,0.0
831290fffffffff,35.0,0.0,0.0
831293fffffffff,6.0,0.0,0.0
831294fffffffff,43.0,0.0,0.0
831298fffffffff,54.0,0.0,0.0
831299fffffffff,32.0,0.0,0.0
83129afffffffff,10.0,4.0,0.0
83129bfffffffff,193.0,0.0,0.0
83129cfffffffff,27.0,0.0,0.0
83129dfffffffff,14.0,0.0,0.0
8312a2fffffffff,108.0,0.0,0.0
8312a3fffffffff,76.0,0.0,0.0
8312a6fffffffff,10.0,1.0,0.0
8312a8fffffffff,21.0,0.0,0.0
8312a9fffffffff,85.0,0.0,0.0
8312aafffffffff,99.0,0.0,0.0
8312abfffffffff,311.0,0.0,0.0
8312adfffffffff,215.0,0.0,25.0
8312aefffffffff,2.0,0.0,0.0
8312b0fffffffff,323.0,0.0,0.0
8312b1fffffffff,9.0,0.0,0.0
8312b3fffffffff,7.0,0.0,0.0
8312b4fffffffff,54.0,0.0,0.0
8312b5fffffffff,84.0,0.0,0.0
8312c0fffffffff,537.0,0.0,2.0
8312c1fffffffff,1330.0,0.0,11.0
8312c2fffffffff,273.0,0.0,0.0
8312c3fffffffff,172.0,0.0,0.0
8312c4fffffffff,67.0,0.0,2.0
8312c5fffffffff,8.0,0.0,0.0
8312c6fffffffff,4.0,0.0,0.0
8312c8fffffffff,382.0,0.0,4.0
8312c9fffffffff,117.0,0.0,1.0
8312cafffffffff,1471.0,0.0,4.0
8312cbfffffffff,2388.0,0.0,29.0
8312ccfffffffff,1178.0,0.0,22.0
8312cdfffffffff,492.0,0.0,1.0
8312cefffffffff,281.0,0.0,0.0
8312d0fffffffff,181.0,0.0,0.0
8312d1fffffffff,561.0,0.0,0.0
8312d2fffffffff,224.0,0.0,0.0
8312d3fffffffff,361.0,0.0,0.0
8312d4fffffffff,107.0,0.0,0.0
8312d5fffffffff,63.0,0.0,0.0
8312d6fffffffff,218.0,0.0,0.0
8312d8fffffffff,935.0,0.0,5.0
8312d9fffffffff,595.0,0.0,0.0
8312dafffffffff,685.0,0.0,131.0
8312dbfffffffff,509.0,0.0,11.0
8312dcfffffffff,603.0,0.0,0.0
8312ddfffffffff,1077.0,0.0,0.0
8312defffffffff,809.0,0.0,29.0
8312e0fffffffff,9.0,0.0,1.0
8312e1fffffffff,252.0,0.0,9.0
8312e2fffffffff,69.0,0.0,0.0
8312e3fffffffff,13.0,0.0,0.0
8312e4fffffffff,9.0,0.0,0.0
8312e5fffffffff,50.0,0.0,0.0
8312e6fffffffff,2.0,0.0,0.0
8312e8fffffffff,14.0,0.0,0.0
8312e9fffffffff,5.0,0.0,0.0
8312eafffffffff,256.0,0.0,0.0
8312ebfffffffff,45.0,0.0,0.0
8312ecfffffffff,601.0,0.0,0.0
8312edfffffffff,9.0,0.0,0.0
8312eefffffffff,16.0,0.0,0.0
8312f0fffffffff,33.0,0.0,0.0
8312f1fffffffff,339.0,0.0,4.0
8312f2fffffffff,164.0,0.0,0.0
8312f3fffffffff,28.0,0.0,0.0
8312f4fffffffff,20.0,0.0,0.0
8312f5fffffffff,3.0,0.0,0.0
8312f6fffffffff,714.0,0.0,0.0
831306fffffffff,9.0,0.0,0.0
831311fffffffff,12.0,0.0,0.0
831313fffffffff,4.0,0.0,0.0
83131efffffffff,1.0,0.0,0.0
831350fffffffff,14.0,0.0,0.0
831352fffffffff,132.0,0.0,0.0
831380fffffffff,4.0,0.0,0.0
831381fffffffff,2.0,0.0,0.0
831382fffffffff,78.0,0.0,0.0
831383fffffffff,868.0,0.0,0.0
831386fffffffff,694.0,0.0,0.0
831388fffffffff,14.0,0.0,0.0
831389fffffffff,58.0,0.0,0.0
83138afffffffff,13.0,0.0,0.0
83138cfffffffff,471.0,0.0,0.0
83138dfffffffff,47.0,0.0,0.0
83138efffffffff,18.0,0.0,0.0
831390fffffffff,22.0,0.0,0.0
831391fffffffff,70.0,0.0,0.0
831393fffffffff,106.0,0.0,0.0
831394fffffffff,67.0,0.0,0.0
831395fffffffff,79.0,0.0,0.0
831398fffffffff,16.0,0.0,0.0
831399fffffffff,31.0,0.0,0.0
83139bfffffffff,17.0,0.0,0.0
83139cfffffffff,9.0,0.0,0.0
83139efffffffff,264.0,0.0,0.0
8313a0fffffffff,2.0,0.0,0.0
8313a2fffffffff,2.0,0.0,0.0
8313a3fffffffff,4.0,0.0,0.0
8313a6fffffffff,27.0,0.0,0.0
8313a8fffffffff,1.0,0.0,0.0
8313a9fffffffff,5.0,0.0,0.0
8313aafffffffff,4.0,0.0,0.0
8313b0fffffffff,5.0,0.0,0.0
8313b1fffffffff,22.0,0.0,0.0
8313b2fffffffff,42.0,0.0,0.0
8313b3fffffffff,103.0,0.0,0.0
8313b5fffffffff,39.0,0.0,0.0
8313b6fffffffff,5.0,0.0,0.0
831aa4fffffffff,10.0,0.0,0.0
831aa6fffffffff,18.0,0.0,0.0
831ab0fffffffff,2.0,0.0,0.0
831ab4fffffffff,2.0,0.0,0.0
831ab5fffffffff,3.0,0.0,0.0
831b80fffffffff,2.0,0.0,0.0
831b82fffffffff,10.0,0.0,0.0
831b83fffffffff,13.0,0.0,0.0
831b86fffffffff,1.0,0.0,0.0
831b91fffffffff,9.0,0.0,0.0
831b92fffffffff,29.0,0.0,0.0
831b98fffffffff,9.0,0.0,0.0
831b99fffffffff,6.0,0.0,0.0
831b9afffffffff,131.0,0.0,0.0
831b9bfffffffff,18.0,0.0,0.0
831b9cfffffffff,27.0,0.0,0.0
831b9dfffffffff,4.0,0.0,0.0
831b9efffffffff,395.0,0.0,0.0
831bb0fffffffff,8.0,0.0,0.0
831bb3fffffffff,9.0,0.0,0.0
831d20fffffffff,6.0,0.0,0.0
831d24fffffffff,101.0,0.0,0.0
831d25fffffffff,2.0,0.0,0.0
832600fffffffff,38.0,0.0,0.0
832601fffffffff,206.0,0.0,27.0
832602fffffffff,3.0,0.0,0.0
832603fffffffff,70.0,0.0,1.0
832604fffffffff,47.0,0.0,0.0
832605fffffffff,152.0,0.0,0.0
832606fffffffff,7.0,0.0,0.0
832608fffffffff,262.0,0.0,5.0
832609fffffffff,20.0,0.0,0.0
83260afffffffff,398.0,0.0,14.0
83260bfffffffff,223.0,0.0,4.0
83260cfffffffff,24.0,0.0,0.0
83260dfffffffff,173.0,0.0,0.0
83260efffffffff,208.0,0.0,22.0
832610fffffffff,24.0,0.0,0.0
832611fffffffff,39.0,0.0,2.0
832612fffffffff,91.0,0.0,2.0
832613fffffffff,6.0,0.0,0.0
832615fffffffff,11.0,0.0,0.0
832616fffffffff,55.0,0.0,0.0
832618fffffffff,47.0,0.0,3.0
832619fffffffff,32.0,0.0,2.0
83261afffffffff,11.0,0.0,0.0
83261bfffffffff,19.0,0.0,0.0
83261cfffffffff,4.0,0.0,1.0
83261dfffffffff,16.0,0.0,0.0
83261efffffffff,8.0,0.0,0.0
832620fffffffff,149.0,0.0,0.0
832621fffffffff,418.0,0.0,12.0
832622fffffffff,65.0,0.0,0.0
832623fffffffff,81.0,0.0,1.0
832624fffffffff,320.0,0.0,13.0
832625fffffffff,125.0,0.0,0.0
832626fffffffff,743.0,0.0,90.0
832628fffffffff,141.0,0.0,0.0
832629fffffffff,217.0,0.0,0.0
83262afffffffff,60.0,0.0,0.0
83262bfffffffff,215.0,0.0,0.0
83262cfffffffff,1756.0,0.0,36.0
83262dfffffffff,221.0,0.0,18.0
83262efffffffff,118.0,0.0,0.0
832630fffffffff,60.0,0.0,0.0
832631fffffffff,27.0,0.0,0.0
832633fffffffff,45.0,0.0,0.0
832634fffffffff,173.0,0.0,3.0
832635fffffffff,79.0,0.0,15.0
832636fffffffff,249.0,0.0,25.0
832640fffffffff,1216.0,0.0,43.0
832641fffffffff,562.0,0.0,52.0
832642fffffffff,221.0,0.0,0.0
832643fffffffff,230.0,0.0,7.0
832644fffffffff,71.0,0.0,5.0
832645fffffffff,31.0,0.0,3.0
832646fffffffff,1358.0,0.0,48.0
832648fffffffff,200.0,0.0,0.0
832649fffffffff,194.0,0.0,0.0
83264afffffffff,256.0,0.0,0.0
83264bfffffffff,49.0,0.0,0.0
83264cfffffffff,472.0,0.0,0.0
83264dfffffffff,1278.0,0.0,0.0
83264efffffffff,163.0,0.0,4.0
832650fffffffff,194.0,0.0,2.0
832651fffffffff,155.0,0.0,5.0
832652fffffffff,409.0,0.0,14.0
832653fffffffff,1036.0,0.0,9.0
832654fffffffff,248.0,0.0,6.0
832655fffffffff,1449.0,0.0,12.0
832656fffffffff,1867.0,0.0,13.0
832658fffffffff,61.0,0.0,0.0
832659fffffffff,735.0,0.0,0.0
83265afffffffff,100.0,0.0,2.0
83265bfffffffff,436.0,0.0,0.0
83265cfffffffff,246.0,0.0,3.0
83265dfffffffff,233.0,0.0,0.0
83265efffffffff,220.0,0.0,0.0
832660fffffffff,243.0,0.0,43.0
832661fffffffff,2234.0,0.0,79.0
832662fffffffff,970.0,0.0,90.0
832663fffffffff,757.0,0.0,9.0
832664fffffffff,10210.0,0.0,717.0
832665fffffffff,455.0,0.0,24.0
832666fffffffff,928.0,0.0,23.0
832668fffffffff,1092.0,0.0,33.0
832669fffffffff,61.0,0.0,6.0
83266afffffffff,471.0,0.0,11.0
83266bfffffffff,360.0,0.0,0.0
83266cfffffffff,905.0,0.0,70.0
83266dfffffffff,1226.0,0.0,8.0
83266efffffffff,366.0,0.0,40.0
832670fffffffff,131.0,0.0,0.0
832671fffffffff,128.0,0.0,6.0
832672fffffffff,33.0,0.0,0.0
832673fffffffff,86.0,0.0,0.0
832674fffffffff,343.0,0.0,0.0
832675fffffffff,171.0,0.0,1.0
832676fffffffff,23.0,0.0,0.0
832680fffffffff,121.0,0.0,8.0
832681fffffffff,970.0,0.0,54.0
832682fffffffff,3.0,0.0,0.0
832683fffffffff,229.0,0.0,26.0
832684fffffffff,78.0,0.0,0.0
832685fffffffff,257.0,0.0,2.0
832688fffffffff,1892.0,0.0,111.0
832689fffffffff,29.0,0.0,4.0
83268afffffffff,14.0,0.0,0.0
83268bfffffffff,9.0,0.0,0.0
83268cfffffffff,558.0,0.0,19.0
83268dfffffffff,575.0,0.0,72.0
83268efffffffff,33.0,0.0,2.0
832690fffffffff,104.0,0.0,1.0
832692fffffffff,6.0,0.0,0.0
832694fffffffff,28.0,0.0,0.0
832695fffffffff,11.0,0.0,0.0
832696fffffffff,1517.0,0.0,465.0
832698fffffffff,36.0,0.0,0.0
832699fffffffff,37.0,0.0,0.0
83269afffffffff,4.0,0.0,0.0
83269cfffffffff,108.0,0.0,8.0
83269dfffffffff,43.0,0.0,4.0
83269efffffffff,15.0,0.0,0.0
8326a0fffffffff,5.0,0.0,0.0
8326a1fffffffff,126.0,0.0,0.0
8326a2fffffffff,56.0,0.0,0.0
8326a3fffffffff,9.0,0.0,0.0
8326a4fffffffff,14.0,0.0,0.0
8326a5fffffffff,312.0,0.0,0.0
8326a6fffffffff,13.0,0.0,0.0
8326a8fffffffff,381.0,0.0,41.0
8326a9fffffffff,278.0,0.0,73.0
8326aafffffffff,1269.0,0.0,94.0
8326abfffffffff,676.0,0.0,32.0
8326acfffffffff,114.0,0.0,1.0
8326adfffffffff,102.0,0.0,11.0
8326aefffffffff,444.0,0.0,11.0
8326b0fffffffff,52.0,0.0,4.0
8326b1fffffffff,4.0,0.0,0.0
8326b2fffffffff,26.0,0.0,2.0
8326b3fffffffff,12.0,0.0,0.0
8326b4fffffffff,22.0,0.0,0.0
8326b5fffffffff,23.0,0.0,0.0
8326b6fffffffff,705.0,0.0,33.0
8326c0fffffffff,2.0,0.0,0.0
8326c1fffffffff,375.0,0.0,0.0
8326c3fffffffff,63.0,0.0,0.0
8326c4fffffffff,26.0,0.0,0.0
8326c5fffffffff,205.0,0.0,0.0
8326c6fffffffff,4.0,0.0,2.0
8326c8fffffffff,600.0,0.0,0.0
8326c9fffffffff,67.0,0.0,0.0
8326cafffffffff,113.0,0.0,0.0
8326cbfffffffff,313.0,0.0,0.0
8326ccfffffffff,41.0,0.0,0.0
8326cdfffffffff,17.0,0.0,0.0
8326cefffffffff,9.0,0.0,0.0
8326d0fffffffff,10.0,0.0,0.0
8326d1fffffffff,6.0,0.0,0.0
8326d2fffffffff,6.0,0.0,0.0
8326d3fffffffff,28.0,0.0,0.0
8326d4fffffffff,285.0,0.0,12.0
8326d5fffffffff,7.0,0.0,5.0
8326d6fffffffff,20.0,0.0,0.0
8326d8fffffffff,2.0,0.0,0.0
8326d9fffffffff,18.0,0.0,0.0
8326dbfffffffff,11.0,0.0,0.0
8326ddfffffffff,6.0,0.0,0.0
8326defffffffff,30.0,0.0,0.0
8326e0fffffffff,78.0,0.0,5.0
8326e1fffffffff,93.0,0.0,0.0
8326e2fffffffff,157.0,0.0,2.0
8326e3fffffffff,167.0,0.0,4.0
8326e4fffffffff,247.0,0.0,0.0
8326e5fffffffff,938.0,0.0,27.0
8326e6fffffffff,76.0,0.0,0.0
8326e8fffffffff,78.0,0.0,0.0
8326e9fffffffff,150.0,0.0,0.0
8326eafffffffff,67.0,0.0,0.0
8326ebfffffffff,15.0,0.0,0.0
8326ecfffffffff,449.0,0.0,5.0
8326edfffffffff,615.0,0.0,1.0
8326eefffffffff,218.0,0.0,0.0
8326f0fffffffff,53.0,0.0,0.0
8326f1fffffffff,106.0,0.0,9.0
8326f2fffffffff,1543.0,0.0,95.0
8326f3fffffffff,53.0,0.0,0.0
8326f4fffffffff,23.0,0.0,0.0
8326f5fffffffff,27.0,0.0,2.0
8326f6fffffffff,62.0,0.0,10.0
832700fffffffff,75.0,0.0,0.0
832701fffffffff,38.0,0.0,0.0
832702fffffffff,307.0,0.0,0.0
832703fffffffff,143.0,0.0,0.0
832704fffffffff,3.0,0.0,0.0
832705fffffffff,12.0,0.0,0.0
832706fffffffff,33.0,0.0,0.0
832708fffffffff,64.0,0.0,5.0
832709fffffffff,284.0,0.0,18.0
83270afffffffff,43.0,0.0,3.0
83270bfffffffff,41.0,0.0,0.0
83270cfffffffff,18.0,0.0,0.0
83270dfffffffff,126.0,0.0,1.0
83270efffffffff,120.0,0.0,0.0
832710fffffffff,203.0,0.0,0.0
832711fffffffff,112.0,0.0,0.0
832712fffffffff,11.0,0.0,0.0
832713fffffffff,127.0,0.0,0.0
832715fffffffff,2.0,0.0,0.0
832716fffffffff,16.0,0.0,0.0
832718fffffffff,82.0,0.0,0.0
832719fffffffff,369.0,0.0,2.0
83271afffffffff,142.0,0.0,7.0
83271bfffffffff,111.0,0.0,9.0
83271cfffffffff,896.0,0.0,0.0
83271dfffffffff,78.0,0.0,0.0
83271efffffffff,29.0,0.0,0.0
832721fffffffff,5.0,0.0,0.0
832723fffffffff,3.0,0.0,0.0
832728fffffffff,1.0,0.0,0.0
832729fffffffff,19.0,0.0,0.0
83272afffffffff,8.0,0.0,0.0
83272bfffffffff,14.0,0.0,0.0
832731fffffffff,1.0,0.0,0.0
832732fffffffff,2.0,0.0,0.0
832734fffffffff,7.0,0.0,0.0
832736fffffffff,2.0,0.0,0.0
832740fffffffff,294.0,0.0,0.0
832741fffffffff,141.0,0.0,0.0
832742fffffffff,49.0,0.0,2.0
832743fffffffff,459.0,0.0,6.0
832744fffffffff,193.0,0.0,0.0
832745fffffffff,111.0,0.0,0.0
832746fffffffff,213.0,0.0,4.0
832748fffffffff,1722.0,0.0,0.0
832749fffffffff,1751.0,0.0,0.0
83274afffffffff,256.0,0.0,0.0
83274bfffffffff,1355.0,0.0,30.0
83274cfffffffff,114.0,0.0,0.0
83274dfffffffff,1279.0,0.0,0.0
83274efffffffff,353.0,0.0,0.0
832750fffffffff,41.0,0.0,0.0
832751fffffffff,156.0,0.0,6.0
832752fffffffff,782.0,0.0,33.0
832753fffffffff,220.0,0.0,2.0
832754fffffffff,371.0,0.0,13.0
832755fffffffff,132.0,0.0,0.0
832756fffffffff,1156.0,0.0,231.0
832758fffffffff,2301.0,0.0,49.0
832759fffffffff,5443.0,0.0,93.0
83275afffffffff,296.0,0.0,12.0
83275bfffffffff,570.0,0.0,4.0
83275cfffffffff,531.0,0.0,12.0
83275dfffffffff,2705.0,0.0,38.0
83275efffffffff,99.0,0.0,0.0
832760fffffffff,303.0,0.0,18.0
832761fffffffff,57.0,0.0,5.0
832763fffffffff,497.0,0.0,0.0
832764fffffffff,58.0,0.0,0.0
832765fffffffff,238.0,0.0,5.0
832766fffffffff,84.0,0.0,5.0
832768fffffffff,34.0,0.0,0.0
832769fffffffff,208.0,0.0,9.0
83276afffffffff,160.0,0.0,0.0
83276bfffffffff,944.0,0.0,0.0
83276cfffffffff,29.0,0.0,4.0
83276dfffffffff,159.0,0.0,28.0
83276efffffffff,72.0,0.0,0.0
832770fffffffff,598.0,0.0,24.0
832771fffffffff,206.0,0.0,0.0
832772fffffffff,340.0,0.0,15.0
832773fffffffff,86.0,0.0,0.0
832774fffffffff,146.0,0.0,10.0
832775fffffffff,63.0,0.0,0.0
832776fffffffff,22.0,0.0,2.0
832780fffffffff,81.0,0.0,0.0
832781fffffffff,2.0,0.0,0.0
832782fffffffff,11.0,0.0,0.0
832783fffffffff,9.0,0.0,0.0
832784fffffffff,12.0,0.0,0.0
832785fffffffff,195.0,0.0,0.0
832786fffffffff,307.0,0.0,0.0
832788fffffffff,24.0,0.0,0.0
83278afffffffff,1.0,0.0,0.0
83278bfffffffff,376.0,0.0,0.0
83278cfffffffff,126.0,0.0,2.0
83278dfffffffff,29.0,0.0,0.0
83278efffffffff,19.0,0.0,1.0
832790fffffffff,72.0,0.0,0.0
832791fffffffff,27.0,0.0,0.0
832792fffffffff,481.0,0.0,0.0
832793fffffffff,49.0,0.0,0.0
832794fffffffff,44.0,0.0,0.0
832795fffffffff,53.0,0.0,0.0
832796fffffffff,95.0,0.0,2.0
832798fffffffff,18.0,0.0,0.0
832799fffffffff,91.0,0.0,0.0
83279afffffffff,171.0,0.0,0.0
83279bfffffffff,8.0,0.0,0.0
83279cfffffffff,10.0,0.0,0.0
83279dfffffffff,4.0,0.0,0.0
83279efffffffff,138.0,0.0,0.0
8327a0fffffffff,407.0,0.0,0.0
8327a1fffffffff,25.0,0.0,0.0
8327a2fffffffff,38.0,0.0,0.0
8327a3fffffffff,11.0,0.0,0.0
8327a4fffffffff,79.0,0.0,0.0
8327a6fffffffff,22.0,0.0,0.0
8327a8fffffffff,78.0,0.0,3.0
8327a9fffffffff,99.0,0.0,7.0
8327aafffffffff,42.0,0.0,0.0
8327abfffffffff,71.0,0.0,2.0
8327acfffffffff,28.0,0.0,0.0
8327adfffffffff,156.0,0.0,9.0
8327aefffffffff,192.0,0.0,0.0
8327b0fffffffff,60.0,0.0,0.0
8327b1fffffffff,60.0,0.0,0.0
8327b2fffffffff,230.0,0.0,25.0
8327b3fffffffff,20.0,0.0,0.0
8327b4fffffffff,6.0,0.0,0.0
8327b5fffffffff,24.0,0.0,0.0
8327b6fffffffff,176.0,0.0,24.0
832800fffffffff,46.0,13.0,0.0
832802fffffffff,2295.0,128.0,0.0
832803fffffffff,220.0,11.0,0.0
832806fffffffff,627.0,45.0,0.0
832810fffffffff,4.0,0.0,0.0
832811fffffffff,286.0,5.0,0.0
832812fffffffff,20.0,0.0,0.0
832814fffffffff,332.0,15.0,0.0
832815fffffffff,7.0,0.0,0.0
832816fffffffff,1.0,0.0,0.0
832818fffffffff,586.0,24.0,0.0
832819fffffffff,302.0,0.0,0.0
