cell_id,Numida meleagris,Numida meleagris sabyi,Numida meleagris galeatus,Numida meleagris meleagris/somaliensis,Numida meleagris reichenowi,Numida meleagris [mitratus Group]
842b8e3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842b9b5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842b9d3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842b9d9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842b9dbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842ba97ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842c93bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842d103ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84351b5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8438625ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84386a1ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
84386a3ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
84386abffffffff,1.0,0.0,0.0,1.0,0.0,0.0
8439067ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8439109ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8439115ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8439157ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8439159ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84391c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84391c7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8439221ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8439a9dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8442d9bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8443ae5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8444123ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444137ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84441a3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84441a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84441e5ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84441e7ffffffff,78.0,0.0,0.0,0.0,0.0,0.0
844430dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
844441bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
844443bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
844445dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444469ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444501ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
844455bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8444689ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84446c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84446c5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84446cdffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84446d3ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
84446d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84446e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444a11ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444a13ffffffff,11.0,1.0,0.0,0.0,0.0,0.0
8444a19ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8444a89ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8444a93ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444a97ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444ac1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444ad5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444c57ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444c81ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444c9bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444cabffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8444d99ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444dbbffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8444e07ffffffff,162.0,0.0,0.0,0.0,0.0,0.0
8444e63ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444e89ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8444ebdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444f05ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8444f07ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444f0dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8444f31ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8444f43ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8444f6bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8445233ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8445313ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
844531bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8445889ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
844588dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8445911ffffffff,35.0,0.0,0.0,0.0,0.0,0.0
84459d9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8445b07ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84485bbffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84488a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
844890bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448983ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84489b7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84489c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84489c9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8448b39ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8448b3bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8448cdbffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8448d83ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8448ebbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8449a93ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8449aabffffffff,1.0,0.0,0.0,0.0,0.0,0.0
844c89bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
844c8b5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
844c985ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
844c9abffffffff,4.0,0.0,0.0,0.0,0.0,0.0
844cc0bffffffff,172.0,0.0,0.0,0.0,0.0,0.0
844cc51ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
844cc53ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
844cc55ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
844cc57ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
844cc59ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
844cc5bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
844cc5dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
844cc61ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
844cd0dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
844ce85ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
844ce8bffffffff,11.0,0.0,0.0,0.0,0.0,0.0
844cea9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
844ceadffffffff,17.0,0.0,0.0,0.0,0.0,0.0
844cee3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
844cee5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
844cee7ffffffff,116.0,0.0,0.0,0.0,0.0,0.0
844cf27ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84521c5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8454949ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8454eadffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8454f15ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8454f43ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
845d115ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
845d131ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
845e72bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
845f583ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8461893ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8464a4bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
846520dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84658b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84661b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84661bbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84662b5ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8466b4dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8466c5dffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8466e0bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8466e1dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8466e53ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8466f19ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8466f1dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8467251ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
847a401ffffffff,5.0,0.0,0.0,5.0,0.0,0.0
847a407ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
847a40bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
847a5c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
847a5c5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
847a681ffffffff,7.0,0.0,0.0,0.0,7.0,0.0
847a6adffffffff,2.0,0.0,0.0,0.0,2.0,0.0
847a6d1ffffffff,6.0,0.0,0.0,0.0,6.0,0.0
847a6e5ffffffff,11.0,0.0,0.0,0.0,2.0,0.0
847a6e7ffffffff,4.0,0.0,0.0,0.0,4.0,0.0
847ad9dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
847b4e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
847b597ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
848b849ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8494503ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8494ed3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8496217ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84962edffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8496335ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8496907ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
849692bffffffff,7.0,0.0,0.0,0.0,7.0,0.0
8496933ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
849693dffffffff,1.0,0.0,0.0,0.0,1.0,0.0
84969a5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8497119ffffffff,5.0,0.0,0.0,0.0,0.0,5.0
8497139ffffffff,2.0,0.0,0.0,0.0,0.0,2.0
8497287ffffffff,3.0,0.0,0.0,0.0,0.0,3.0
8497409ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8497513ffffffff,15.0,0.0,0.0,0.0,0.0,2.0
8497827ffffffff,4.0,0.0,0.0,0.0,0.0,4.0
849c059ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
849c231ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
849c237ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
849c239ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
849c23bffffffff,20.0,0.0,0.0,0.0,0.0,0.0
849d755ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a606dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a840dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84a8a19ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8c25ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a8d1bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a92cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84a9501ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84a951dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84ac81bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84ad321ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84ad329ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84ad365ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84ad367ffffffff,7.0,0.0,0.0,0.0,0.0,7.0
84b2c47ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84b2e45ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84b3429ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84b89adffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bb0d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bb299ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bb501ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
84bb503ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bb509ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bb533ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bb53bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84bb547ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bc687ffffffff,7.0,0.0,0.0,0.0,0.0,2.0
84bc6abffffffff,5.0,0.0,0.0,0.0,0.0,2.0
84bc6b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bc6bbffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84bc6bdffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bcc23ffffffff,3.0,0.0,0.0,0.0,0.0,2.0
84bcd29ffffffff,5.0,0.0,0.0,0.0,0.0,5.0
84bcd4bffffffff,1.0,0.0,0.0,0.0,0.0,1.0
84bcd63ffffffff,4.0,0.0,0.0,0.0,0.0,4.0
84bcdd1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84bcdddffffffff,2.0,0.0,0.0,0.0,0.0,2.0
84bce8dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84bce95ffffffff,2.0,0.0,0.0,0.0,0.0,2.0
84bcf21ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84bcf27ffffffff,1.0,0.0,0.0,0.0,0.0,1.0
84be089ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84be185ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84be1a9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84be40dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84be431ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84be551ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84be631ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84be635ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84be717ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84be8d1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84bece9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84bf481ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84c2c17ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84c2d63ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c2e03ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84c992bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84ceac7ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84da903ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84da94bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84da965ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84daaabffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84dab37ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
