cell_id,Melanodera melanodera,Melanodera melanodera princetoniana,Melanodera melanodera melanodera
82cf17fffffffff,17.0,2.0,0.0
82cfa7fffffffff,235.0,51.0,0.0
82de67fffffffff,206.0,0.0,58.0
82de77fffffffff,449.0,0.0,115.0
82df47fffffffff,7.0,0.0,0.0
82df4ffffffffff,1.0,0.0,0.0
82df5ffffffffff,8.0,0.0,0.0
82df6ffffffffff,170.0,45.0,0.0
