cell_id,Cardellina pusilla,Cardellina pusilla pileolata,Cardellina pusilla pusilla,Cardellina pusilla chryseola
8412cd5ffffffff,10.0,0.0,0.0,0.0
8412cd7ffffffff,6.0,0.0,0.0,0.0
8412cd9ffffffff,119.0,0.0,0.0,0.0
8412ce1ffffffff,9.0,0.0,0.0,0.0
8412ce3ffffffff,30.0,0.0,0.0,0.0
8412ce5ffffffff,13.0,0.0,0.0,0.0
8412ce7ffffffff,23.0,0.0,0.0,0.0
8412ce9ffffffff,14.0,0.0,0.0,0.0
8412cebffffffff,5.0,0.0,0.0,0.0
8412d01ffffffff,34.0,0.0,0.0,0.0
8412d03ffffffff,40.0,0.0,0.0,0.0
8412d05ffffffff,9.0,0.0,0.0,0.0
8412d07ffffffff,7.0,0.0,0.0,0.0
8412d0bffffffff,22.0,0.0,0.0,0.0
8412d0dffffffff,8.0,0.0,0.0,0.0
8412d11ffffffff,48.0,0.0,0.0,0.0
8412d17ffffffff,404.0,0.0,0.0,0.0
8412d19ffffffff,73.0,0.0,0.0,0.0
8412d1bffffffff,2.0,0.0,0.0,0.0
8412d21ffffffff,1.0,0.0,0.0,0.0
8412d23ffffffff,2.0,0.0,0.0,0.0
8412d25ffffffff,2.0,0.0,0.0,0.0
8412d27ffffffff,2.0,0.0,0.0,0.0
8412d29ffffffff,13.0,0.0,0.0,0.0
8412d2dffffffff,18.0,0.0,0.0,0.0
8412d31ffffffff,2.0,0.0,0.0,0.0
8412d33ffffffff,164.0,0.0,0.0,0.0
8412d35ffffffff,21.0,0.0,0.0,0.0
8412d37ffffffff,28.0,0.0,0.0,0.0
8412d39ffffffff,7.0,0.0,0.0,0.0
8412d3bffffffff,127.0,0.0,0.0,0.0
8412d3dffffffff,21.0,0.0,0.0,0.0
8412d41ffffffff,22.0,0.0,0.0,0.0
8412d47ffffffff,5.0,0.0,0.0,0.0
8412d51ffffffff,5.0,0.0,0.0,0.0
8412d53ffffffff,2.0,0.0,0.0,0.0
8412d55ffffffff,2.0,0.0,0.0,0.0
8412d57ffffffff,20.0,0.0,0.0,0.0
8412d5bffffffff,5.0,0.0,0.0,0.0
8412d5dffffffff,11.0,0.0,0.0,0.0
8412d63ffffffff,40.0,0.0,0.0,0.0
8412d65ffffffff,8.0,0.0,0.0,0.0
8412d67ffffffff,33.0,0.0,0.0,0.0
8412d69ffffffff,14.0,0.0,0.0,0.0
8412d6bffffffff,17.0,0.0,0.0,0.0
8412d6dffffffff,1.0,0.0,0.0,0.0
8412d81ffffffff,49.0,0.0,0.0,0.0
8412d83ffffffff,35.0,0.0,0.0,0.0
8412d87ffffffff,55.0,0.0,0.0,0.0
8412d89ffffffff,111.0,0.0,0.0,0.0
8412d8bffffffff,86.0,0.0,0.0,0.0
8412d8dffffffff,32.0,0.0,0.0,0.0
8412d91ffffffff,27.0,0.0,0.0,0.0
8412d95ffffffff,21.0,0.0,0.0,0.0
8412d97ffffffff,18.0,0.0,0.0,0.0
8412d99ffffffff,12.0,0.0,0.0,0.0
8412d9bffffffff,4.0,0.0,0.0,0.0
8412d9dffffffff,40.0,0.0,0.0,0.0
8412da1ffffffff,20.0,0.0,0.0,0.0
8412da3ffffffff,4.0,0.0,0.0,0.0
8412da5ffffffff,4.0,0.0,0.0,0.0
8412da7ffffffff,28.0,0.0,0.0,0.0
8412da9ffffffff,16.0,0.0,0.0,0.0
8412dabffffffff,3.0,0.0,0.0,0.0
8412dadffffffff,7.0,0.0,0.0,0.0
8412db1ffffffff,45.0,0.0,0.0,0.0
8412db3ffffffff,24.0,0.0,0.0,0.0
8412db5ffffffff,34.0,0.0,0.0,0.0
8412db7ffffffff,41.0,0.0,0.0,0.0
8412db9ffffffff,24.0,0.0,0.0,0.0
8412dbbffffffff,8.0,0.0,0.0,0.0
8412dbdffffffff,3.0,0.0,0.0,0.0
8412dc1ffffffff,2.0,0.0,0.0,0.0
8412dc3ffffffff,91.0,0.0,0.0,0.0
8412dc5ffffffff,17.0,0.0,0.0,0.0
8412dc7ffffffff,10.0,0.0,0.0,0.0
8412dc9ffffffff,108.0,0.0,0.0,0.0
8412dcbffffffff,7.0,0.0,0.0,0.0
8412dd1ffffffff,4.0,0.0,0.0,0.0
8412dd3ffffffff,6.0,0.0,0.0,0.0
8412dd5ffffffff,17.0,0.0,0.0,0.0
8412dd7ffffffff,86.0,0.0,0.0,0.0
8412dd9ffffffff,16.0,0.0,0.0,0.0
8412ddbffffffff,181.0,0.0,0.0,0.0
8412dddffffffff,23.0,0.0,0.0,0.0
8412de1ffffffff,25.0,0.0,0.0,0.0
8412de3ffffffff,15.0,0.0,0.0,0.0
8412de5ffffffff,551.0,0.0,0.0,0.0
8412de7ffffffff,21.0,0.0,0.0,0.0
8412de9ffffffff,26.0,0.0,0.0,0.0
8412debffffffff,9.0,0.0,0.0,0.0
8412dedffffffff,55.0,0.0,0.0,0.0
8412e13ffffffff,114.0,0.0,0.0,0.0
8412e15ffffffff,3.0,0.0,0.0,0.0
8412e21ffffffff,4.0,0.0,0.0,0.0
8412e25ffffffff,7.0,0.0,0.0,0.0
8412e27ffffffff,7.0,0.0,0.0,0.0
8412e33ffffffff,8.0,0.0,0.0,0.0
8412e41ffffffff,2.0,0.0,0.0,0.0
8412ea1ffffffff,6.0,0.0,0.0,0.0
8412ea3ffffffff,2.0,0.0,0.0,0.0
8412ea5ffffffff,19.0,0.0,0.0,0.0
8412ea7ffffffff,92.0,0.0,0.0,0.0
8412eabffffffff,2.0,0.0,0.0,0.0
8412eadffffffff,3.0,0.0,0.0,0.0
8412ebdffffffff,2.0,0.0,0.0,0.0
8412ec1ffffffff,57.0,0.0,0.0,0.0
8412ec7ffffffff,15.0,0.0,0.0,0.0
8412ec9ffffffff,10.0,0.0,0.0,0.0
8412ecdffffffff,38.0,0.0,0.0,0.0
8412ed1ffffffff,3.0,0.0,0.0,0.0
8412ed9ffffffff,1.0,0.0,0.0,0.0
8412ee3ffffffff,8.0,0.0,0.0,0.0
8412ee7ffffffff,2.0,0.0,0.0,0.0
8412ee9ffffffff,2.0,0.0,0.0,0.0
8412f01ffffffff,8.0,0.0,0.0,0.0
8412f05ffffffff,8.0,0.0,0.0,0.0
8412f11ffffffff,6.0,0.0,0.0,0.0
8412f13ffffffff,107.0,0.0,0.0,0.0
8412f15ffffffff,19.0,0.0,0.0,0.0
8412f1bffffffff,8.0,0.0,0.0,0.0
8412f1dffffffff,2.0,0.0,0.0,0.0
8412f21ffffffff,7.0,0.0,0.0,0.0
8412f27ffffffff,7.0,0.0,0.0,0.0
8412f29ffffffff,29.0,0.0,0.0,0.0
8412f2bffffffff,2.0,0.0,0.0,0.0
8412f2dffffffff,3.0,0.0,0.0,0.0
8412f33ffffffff,2.0,0.0,0.0,0.0
8412f37ffffffff,3.0,0.0,0.0,0.0
8412f3bffffffff,4.0,0.0,0.0,0.0
8412f43ffffffff,20.0,0.0,0.0,0.0
8412f47ffffffff,9.0,0.0,0.0,0.0
8412f49ffffffff,9.0,0.0,0.0,0.0
8412f4dffffffff,3.0,0.0,0.0,0.0
8412f5dffffffff,1.0,0.0,0.0,0.0
8412f61ffffffff,10.0,0.0,0.0,0.0
8412f63ffffffff,14.0,0.0,0.0,0.0
8412f65ffffffff,37.0,0.0,0.0,0.0
8412f67ffffffff,2.0,0.0,0.0,0.0
8412f69ffffffff,10.0,0.0,0.0,0.0
8412f6bffffffff,13.0,0.0,0.0,0.0
8412f6dffffffff,161.0,0.0,0.0,0.0
8413061ffffffff,1.0,0.0,0.0,0.0
8413069ffffffff,5.0,0.0,0.0,0.0
8413119ffffffff,2.0,0.0,0.0,0.0
841311bffffffff,2.0,0.0,0.0,0.0
841336dffffffff,4.0,0.0,0.0,0.0
8413431ffffffff,1.0,0.0,0.0,0.0
8413493ffffffff,1.0,0.0,0.0,0.0
8413507ffffffff,1.0,0.0,0.0,0.0
8413529ffffffff,12.0,0.0,0.0,0.0
8413805ffffffff,4.0,0.0,0.0,0.0
8413807ffffffff,11.0,0.0,0.0,0.0
8413823ffffffff,4.0,0.0,0.0,0.0
8413825ffffffff,5.0,0.0,0.0,0.0
8413827ffffffff,3.0,0.0,0.0,0.0
8413829ffffffff,70.0,0.0,0.0,0.0
841382bffffffff,19.0,0.0,0.0,0.0
841382dffffffff,58.0,0.0,0.0,0.0
8413831ffffffff,3.0,0.0,0.0,0.0
8413839ffffffff,3.0,0.0,0.0,0.0
841383bffffffff,3.0,0.0,0.0,0.0
841383dffffffff,1365.0,0.0,0.0,0.0
8413861ffffffff,100.0,0.0,0.0,0.0
8413865ffffffff,22.0,0.0,0.0,0.0
8413867ffffffff,612.0,0.0,0.0,0.0
8413893ffffffff,3.0,0.0,0.0,0.0
84138a5ffffffff,4.0,0.0,0.0,0.0
84138a7ffffffff,3.0,0.0,0.0,0.0
84138a9ffffffff,2.0,0.0,0.0,0.0
84138adffffffff,2.0,0.0,0.0,0.0
84138c1ffffffff,2.0,0.0,0.0,0.0
84138c5ffffffff,5.0,0.0,0.0,0.0
84138c7ffffffff,460.0,0.0,0.0,0.0
84138c9ffffffff,4.0,0.0,0.0,0.0
84138d3ffffffff,4.0,0.0,0.0,0.0
84138d5ffffffff,17.0,0.0,0.0,0.0
84138e9ffffffff,1.0,0.0,0.0,0.0
84138edffffffff,10.0,0.0,0.0,0.0
8413907ffffffff,2.0,0.0,0.0,0.0
8413909ffffffff,1.0,0.0,0.0,0.0
841390bffffffff,121.0,0.0,0.0,0.0
841390dffffffff,3.0,0.0,0.0,0.0
8413911ffffffff,25.0,0.0,0.0,0.0
8413917ffffffff,39.0,0.0,0.0,0.0
8413919ffffffff,16.0,0.0,0.0,0.0
841391dffffffff,88.0,0.0,0.0,0.0
8413931ffffffff,24.0,0.0,0.0,0.0
8413933ffffffff,114.0,0.0,0.0,0.0
8413935ffffffff,2.0,0.0,0.0,0.0
8413937ffffffff,4.0,0.0,0.0,0.0
841393bffffffff,5.0,0.0,0.0,0.0
841393dffffffff,2.0,0.0,0.0,0.0
8413941ffffffff,6.0,0.0,0.0,0.0
8413943ffffffff,30.0,0.0,0.0,0.0
8413947ffffffff,5.0,0.0,0.0,0.0
841394bffffffff,15.0,0.0,0.0,0.0
8413955ffffffff,116.0,0.0,0.0,0.0
8413959ffffffff,2.0,0.0,0.0,0.0
841395dffffffff,44.0,0.0,0.0,0.0
8413963ffffffff,17.0,0.0,0.0,0.0
8413967ffffffff,22.0,0.0,0.0,0.0
841396dffffffff,11.0,0.0,0.0,0.0
841398dffffffff,12.0,0.0,0.0,0.0
8413993ffffffff,2.0,0.0,0.0,0.0
8413995ffffffff,2.0,0.0,0.0,0.0
841399bffffffff,6.0,0.0,0.0,0.0
84139a1ffffffff,2.0,0.0,0.0,0.0
84139c5ffffffff,1.0,0.0,0.0,0.0
84139c9ffffffff,5.0,0.0,0.0,0.0
84139cdffffffff,2.0,0.0,0.0,0.0
84139e1ffffffff,497.0,0.0,0.0,0.0
84139edffffffff,568.0,0.0,0.0,0.0
8413a35ffffffff,5.0,0.0,0.0,0.0
8413a61ffffffff,3.0,0.0,0.0,0.0
8413a65ffffffff,2.0,0.0,0.0,0.0
8413a6bffffffff,3.0,0.0,0.0,0.0
8413a95ffffffff,8.0,0.0,0.0,0.0
8413ac3ffffffff,4.0,0.0,0.0,0.0
8413ac5ffffffff,3.0,0.0,0.0,0.0
8413b03ffffffff,1.0,0.0,0.0,0.0
8413b0bffffffff,3.0,0.0,0.0,0.0
8413b11ffffffff,1.0,0.0,0.0,0.0
8413b1dffffffff,3.0,0.0,0.0,0.0
8413b21ffffffff,2.0,0.0,0.0,0.0
8413b23ffffffff,15.0,0.0,0.0,0.0
8413b29ffffffff,4.0,0.0,0.0,0.0
8413b31ffffffff,2.0,0.0,0.0,0.0
8413b33ffffffff,7.0,0.0,0.0,0.0
8413b35ffffffff,72.0,0.0,0.0,0.0
8413b53ffffffff,7.0,0.0,0.0,0.0
8413b69ffffffff,2.0,0.0,0.0,0.0
841a849ffffffff,5.0,0.0,0.0,0.0
841aa01ffffffff,7.0,0.0,0.0,0.0
841aa05ffffffff,5.0,0.0,0.0,0.0
841aa07ffffffff,487.0,0.0,0.0,0.0
841aa21ffffffff,35.0,0.0,0.0,0.0
841aa23ffffffff,67.0,0.0,0.0,0.0
841aa27ffffffff,4.0,0.0,0.0,0.0
841aa29ffffffff,6.0,0.0,0.0,0.0
841aa2bffffffff,69.0,0.0,0.0,0.0
841aa35ffffffff,50.0,0.0,0.0,0.0
841aa3dffffffff,286.0,0.0,0.0,0.0
841aa45ffffffff,40.0,0.0,0.0,0.0
841aa47ffffffff,28.0,0.0,0.0,0.0
841aa4dffffffff,10.0,0.0,0.0,0.0
841aa63ffffffff,25.0,0.0,0.0,0.0
841aa67ffffffff,5.0,0.0,0.0,0.0
841aa69ffffffff,61.0,0.0,0.0,0.0
841aa6bffffffff,41.0,0.0,0.0,0.0
841ab09ffffffff,2.0,0.0,0.0,0.0
841ab0bffffffff,7.0,0.0,0.0,0.0
841ab4dffffffff,2.0,0.0,0.0,0.0
841ab51ffffffff,2.0,0.0,0.0,0.0
841ab55ffffffff,5.0,0.0,0.0,0.0
841ab57ffffffff,3.0,0.0,0.0,0.0
841ab59ffffffff,11.0,0.0,0.0,0.0
841ab5dffffffff,18.0,0.0,0.0,0.0
841b823ffffffff,28.0,0.0,0.0,0.0
841b82bffffffff,4.0,0.0,0.0,0.0
841b831ffffffff,4.0,0.0,0.0,0.0
841b835ffffffff,4.0,0.0,0.0,0.0
841b839ffffffff,3.0,0.0,0.0,0.0
841b845ffffffff,1.0,0.0,0.0,0.0
841b84dffffffff,1.0,0.0,0.0,0.0
841b8a5ffffffff,4.0,0.0,0.0,0.0
841b915ffffffff,3.0,0.0,0.0,0.0
841b91dffffffff,1.0,0.0,0.0,0.0
841b921ffffffff,3.0,0.0,0.0,0.0
841b92bffffffff,4.0,0.0,0.0,0.0
841b92dffffffff,3.0,0.0,0.0,0.0
841b985ffffffff,4.0,0.0,0.0,0.0
841b989ffffffff,8.0,0.0,0.0,0.0
841b98dffffffff,15.0,0.0,0.0,0.0
841b991ffffffff,5.0,0.0,0.0,0.0
841b993ffffffff,8.0,0.0,0.0,0.0
841b995ffffffff,26.0,0.0,0.0,0.0
841b997ffffffff,2.0,0.0,0.0,0.0
841b9a5ffffffff,12.0,0.0,0.0,0.0
841b9a7ffffffff,2.0,0.0,0.0,0.0
841b9a9ffffffff,31.0,0.0,0.0,0.0
841b9adffffffff,12.0,0.0,0.0,0.0
841b9b1ffffffff,1.0,0.0,0.0,0.0
841b9b3ffffffff,2.0,0.0,0.0,0.0
841b9b7ffffffff,14.0,0.0,0.0,0.0
841b9b9ffffffff,1.0,0.0,0.0,0.0
841b9c1ffffffff,2.0,0.0,0.0,0.0
841b9c3ffffffff,4.0,0.0,0.0,0.0
841b9c7ffffffff,2.0,0.0,0.0,0.0
841b9c9ffffffff,12.0,0.0,0.0,0.0
841b9cdffffffff,2.0,0.0,0.0,0.0
841b9d5ffffffff,1.0,0.0,0.0,0.0
841b9e1ffffffff,71.0,0.0,0.0,0.0
841b9e3ffffffff,30.0,0.0,0.0,0.0
841b9e7ffffffff,2.0,0.0,0.0,0.0
841b9ebffffffff,44.0,0.0,0.0,0.0
841bb07ffffffff,23.0,0.0,0.0,0.0
841d209ffffffff,4.0,0.0,0.0,0.0
841d20dffffffff,1.0,0.0,0.0,0.0
841d243ffffffff,63.0,0.0,0.0,0.0
841d24bffffffff,1.0,0.0,0.0,0.0
841d24dffffffff,2.0,0.0,0.0,0.0
841d255ffffffff,2.0,0.0,0.0,0.0
8422db7ffffffff,73.0,0.0,0.0,0.0
8422dbdffffffff,6.0,0.0,0.0,0.0
8426009ffffffff,3.0,0.0,0.0,0.0
842600bffffffff,38.0,0.0,0.0,0.0
8426013ffffffff,2.0,0.0,0.0,0.0
8426015ffffffff,27.0,0.0,0.0,0.0
8426017ffffffff,23.0,0.0,0.0,0.0
8426019ffffffff,3.0,0.0,0.0,0.0
842601dffffffff,13.0,0.0,0.0,0.0
8426033ffffffff,7.0,0.0,0.0,0.0
8426039ffffffff,9.0,0.0,0.0,0.0
842603bffffffff,10.0,0.0,0.0,0.0
8426041ffffffff,6.0,0.0,0.0,0.0
8426043ffffffff,4.0,0.0,0.0,0.0
842604bffffffff,6.0,0.0,0.0,0.0
8426051ffffffff,2.0,0.0,0.0,0.0
8426053ffffffff,3.0,0.0,0.0,0.0
8426055ffffffff,8.0,0.0,0.0,0.0
8426059ffffffff,10.0,0.0,0.0,0.0
842605bffffffff,16.0,0.0,0.0,0.0
842605dffffffff,10.0,0.0,0.0,0.0
8426085ffffffff,53.0,0.0,2.0,0.0
8426087ffffffff,3.0,0.0,0.0,0.0
842608dffffffff,18.0,0.0,0.0,0.0
8426091ffffffff,1.0,0.0,0.0,0.0
8426093ffffffff,7.0,0.0,0.0,0.0
8426099ffffffff,1.0,0.0,0.0,0.0
84260a1ffffffff,84.0,0.0,0.0,0.0
84260a9ffffffff,15.0,0.0,0.0,0.0
84260adffffffff,3.0,0.0,0.0,0.0
84260b3ffffffff,13.0,0.0,0.0,0.0
84260b5ffffffff,1.0,0.0,0.0,0.0
84260b7ffffffff,6.0,0.0,0.0,0.0
84260b9ffffffff,30.0,0.0,0.0,0.0
84260bbffffffff,10.0,0.0,0.0,0.0
84260bdffffffff,4.0,0.0,0.0,0.0
84260c1ffffffff,4.0,0.0,0.0,0.0
84260c9ffffffff,9.0,0.0,0.0,0.0
84260d1ffffffff,3.0,0.0,0.0,0.0
84260d3ffffffff,3.0,0.0,0.0,0.0
84260d9ffffffff,67.0,0.0,0.0,0.0
84260ddffffffff,2.0,0.0,0.0,0.0
84260e1ffffffff,3.0,0.0,0.0,0.0
84260e3ffffffff,103.0,0.0,3.0,0.0
84260e7ffffffff,6.0,0.0,0.0,0.0
84260ebffffffff,2.0,0.0,0.0,0.0
8426107ffffffff,2.0,0.0,0.0,0.0
842610dffffffff,5.0,0.0,0.0,0.0
8426115ffffffff,7.0,0.0,0.0,0.0
8426117ffffffff,2.0,0.0,0.0,0.0
842611dffffffff,3.0,0.0,0.0,0.0
8426127ffffffff,43.0,0.0,0.0,0.0
842612bffffffff,4.0,0.0,0.0,0.0
842612dffffffff,2.0,0.0,0.0,0.0
8426143ffffffff,2.0,0.0,0.0,0.0
842614bffffffff,2.0,0.0,0.0,0.0
8426153ffffffff,2.0,0.0,0.0,0.0
8426161ffffffff,2.0,0.0,0.0,0.0
8426163ffffffff,4.0,0.0,0.0,0.0
8426165ffffffff,14.0,0.0,0.0,0.0
8426183ffffffff,4.0,0.0,0.0,0.0
842618bffffffff,2.0,0.0,0.0,0.0
8426193ffffffff,1.0,0.0,0.0,0.0
842619dffffffff,2.0,0.0,0.0,0.0
84261a5ffffffff,2.0,0.0,0.0,0.0
84261b1ffffffff,1.0,0.0,0.0,0.0
84261b3ffffffff,2.0,0.0,0.0,0.0
84261b7ffffffff,2.0,0.0,0.0,0.0
84261c7ffffffff,2.0,0.0,0.0,0.0
84261d1ffffffff,2.0,0.0,0.0,0.0
84261dbffffffff,2.0,0.0,0.0,0.0
84261e1ffffffff,2.0,0.0,0.0,0.0
84261e7ffffffff,2.0,0.0,0.0,0.0
8426201ffffffff,4.0,0.0,0.0,0.0
8426203ffffffff,2.0,0.0,0.0,0.0
8426205ffffffff,3.0,0.0,0.0,0.0
8426207ffffffff,22.0,0.0,0.0,0.0
8426209ffffffff,2.0,0.0,0.0,0.0
842620bffffffff,10.0,0.0,0.0,0.0
842620dffffffff,5.0,0.0,0.0,0.0
8426211ffffffff,9.0,0.0,0.0,0.0
8426213ffffffff,10.0,0.0,0.0,0.0
8426215ffffffff,6.0,0.0,0.0,0.0
8426219ffffffff,47.0,0.0,0.0,0.0
842621bffffffff,91.0,0.0,0.0,0.0
842621dffffffff,32.0,0.0,0.0,0.0
8426221ffffffff,10.0,0.0,0.0,0.0
842622bffffffff,7.0,0.0,0.0,0.0
842622dffffffff,8.0,0.0,0.0,0.0
8426231ffffffff,7.0,0.0,0.0,0.0
8426233ffffffff,4.0,0.0,0.0,0.0
8426235ffffffff,4.0,0.0,0.0,0.0
8426237ffffffff,19.0,0.0,0.0,0.0
8426239ffffffff,4.0,0.0,0.0,0.0
842623bffffffff,7.0,0.0,0.0,0.0
842623dffffffff,1.0,0.0,0.0,0.0
8426241ffffffff,9.0,0.0,0.0,0.0
8426243ffffffff,2.0,0.0,0.0,0.0
8426245ffffffff,70.0,0.0,0.0,0.0
8426249ffffffff,37.0,0.0,0.0,0.0
842624bffffffff,15.0,0.0,0.0,0.0
8426251ffffffff,15.0,0.0,0.0,0.0
8426253ffffffff,5.0,0.0,0.0,0.0
8426255ffffffff,14.0,0.0,0.0,0.0
8426257ffffffff,50.0,0.0,0.0,0.0
8426259ffffffff,2.0,0.0,0.0,0.0
842625bffffffff,2.0,0.0,0.0,0.0
842625dffffffff,31.0,0.0,0.0,0.0
8426261ffffffff,58.0,0.0,0.0,0.0
8426263ffffffff,27.0,0.0,0.0,0.0
8426265ffffffff,2.0,0.0,0.0,0.0
8426269ffffffff,86.0,0.0,0.0,0.0
842626bffffffff,7.0,0.0,0.0,0.0
842626dffffffff,28.0,0.0,0.0,0.0
8426281ffffffff,12.0,0.0,0.0,0.0
8426283ffffffff,26.0,0.0,0.0,0.0
8426285ffffffff,2.0,0.0,0.0,0.0
8426287ffffffff,2.0,0.0,0.0,0.0
8426289ffffffff,57.0,0.0,0.0,0.0
842628bffffffff,7.0,0.0,0.0,0.0
842628dffffffff,10.0,0.0,0.0,0.0
8426291ffffffff,79.0,0.0,0.0,0.0
8426293ffffffff,29.0,0.0,0.0,0.0
8426297ffffffff,2.0,0.0,0.0,0.0
8426299ffffffff,20.0,0.0,0.0,0.0
842629bffffffff,2.0,0.0,0.0,0.0
842629dffffffff,4.0,0.0,0.0,0.0
84262a1ffffffff,1.0,0.0,0.0,0.0
84262a9ffffffff,4.0,0.0,0.0,0.0
84262abffffffff,5.0,0.0,0.0,0.0
84262adffffffff,10.0,0.0,0.0,0.0
84262b1ffffffff,2.0,0.0,0.0,0.0
84262b3ffffffff,119.0,0.0,0.0,0.0
84262b7ffffffff,12.0,0.0,0.0,0.0
84262bbffffffff,2.0,0.0,0.0,0.0
84262c1ffffffff,78.0,0.0,0.0,0.0
84262c3ffffffff,13.0,0.0,0.0,0.0
84262c5ffffffff,6.0,0.0,0.0,0.0
84262c7ffffffff,5.0,0.0,0.0,0.0
84262c9ffffffff,82.0,0.0,0.0,0.0
84262cbffffffff,45.0,0.0,0.0,0.0
84262cdffffffff,699.0,0.0,0.0,0.0
84262d1ffffffff,4.0,0.0,0.0,0.0
84262d3ffffffff,1.0,0.0,0.0,0.0
84262d5ffffffff,10.0,0.0,0.0,0.0
84262d9ffffffff,40.0,0.0,0.0,0.0
84262dbffffffff,40.0,0.0,0.0,0.0
84262ddffffffff,95.0,0.0,0.0,0.0
84262e1ffffffff,2.0,0.0,0.0,0.0
84262e3ffffffff,4.0,0.0,0.0,0.0
84262e5ffffffff,5.0,0.0,0.0,0.0
84262e7ffffffff,13.0,0.0,0.0,0.0
84262e9ffffffff,12.0,0.0,0.0,0.0
84262ebffffffff,12.0,0.0,0.0,0.0
84262edffffffff,5.0,0.0,0.0,0.0
8426307ffffffff,2.0,0.0,0.0,0.0
842630bffffffff,2.0,0.0,0.0,0.0
842630dffffffff,8.0,0.0,0.0,0.0
842631dffffffff,7.0,0.0,0.0,0.0
8426325ffffffff,4.0,0.0,0.0,0.0
842632bffffffff,2.0,0.0,0.0,0.0
8426333ffffffff,4.0,0.0,0.0,0.0
8426337ffffffff,4.0,0.0,0.0,0.0
8426341ffffffff,14.0,0.0,0.0,0.0
8426345ffffffff,1.0,0.0,0.0,0.0
8426347ffffffff,4.0,0.0,0.0,0.0
842634bffffffff,6.0,0.0,0.0,0.0
842634dffffffff,2.0,0.0,0.0,0.0
8426357ffffffff,10.0,0.0,0.0,0.0
8426359ffffffff,10.0,0.0,0.0,0.0
8426365ffffffff,15.0,0.0,0.0,0.0
8426369ffffffff,21.0,0.0,0.0,0.0
842636bffffffff,8.0,0.0,0.0,0.0
842636dffffffff,1.0,0.0,0.0,0.0
8426401ffffffff,2.0,0.0,0.0,0.0
8426403ffffffff,2.0,0.0,0.0,0.0
8426405ffffffff,119.0,0.0,0.0,0.0
8426409ffffffff,51.0,0.0,0.0,0.0
842640bffffffff,2.0,0.0,0.0,0.0
842640dffffffff,54.0,0.0,0.0,0.0
8426413ffffffff,2.0,0.0,0.0,0.0
8426415ffffffff,10.0,0.0,0.0,0.0
8426417ffffffff,23.0,0.0,0.0,0.0
842641bffffffff,8.0,0.0,0.0,0.0
842641dffffffff,3.0,0.0,0.0,0.0
8426421ffffffff,6.0,0.0,0.0,0.0
8426425ffffffff,11.0,0.0,0.0,0.0
8426429ffffffff,11.0,0.0,0.0,0.0
842642bffffffff,2.0,0.0,0.0,0.0
842642dffffffff,5.0,0.0,0.0,0.0
8426431ffffffff,1.0,0.0,0.0,0.0
8426433ffffffff,25.0,0.0,0.0,0.0
8426437ffffffff,13.0,0.0,0.0,0.0
8426439ffffffff,11.0,0.0,0.0,0.0
842643bffffffff,11.0,0.0,0.0,0.0
842643dffffffff,1.0,0.0,0.0,0.0
8426449ffffffff,2.0,0.0,0.0,0.0
842644dffffffff,3.0,0.0,0.0,0.0
8426461ffffffff,30.0,0.0,0.0,0.0
8426463ffffffff,396.0,0.0,0.0,0.0
8426467ffffffff,2.0,0.0,0.0,0.0
842646bffffffff,20.0,0.0,0.0,0.0
842646dffffffff,8.0,0.0,0.0,0.0
8426481ffffffff,9.0,0.0,0.0,0.0
8426489ffffffff,7.0,0.0,0.0,0.0
842648bffffffff,12.0,0.0,0.0,0.0
8426493ffffffff,4.0,0.0,0.0,0.0
842649bffffffff,4.0,0.0,0.0,0.0
84264a1ffffffff,2.0,0.0,0.0,0.0
84264a5ffffffff,4.0,0.0,0.0,0.0
84264a7ffffffff,4.0,0.0,0.0,0.0
84264adffffffff,9.0,0.0,0.0,0.0
84264b9ffffffff,4.0,0.0,0.0,0.0
84264bbffffffff,3.0,0.0,0.0,0.0
84264c5ffffffff,9.0,0.0,0.0,0.0
84264c7ffffffff,20.0,0.0,0.0,0.0
84264d1ffffffff,127.0,0.0,0.0,0.0
84264d9ffffffff,35.0,0.0,0.0,0.0
84264dbffffffff,8.0,0.0,0.0,0.0
84264e5ffffffff,17.0,0.0,0.0,0.0
84264edffffffff,3.0,0.0,0.0,0.0
8426501ffffffff,3.0,0.0,0.0,0.0
8426503ffffffff,2.0,0.0,0.0,0.0
8426505ffffffff,8.0,0.0,0.0,0.0
8426509ffffffff,4.0,0.0,0.0,0.0
842650bffffffff,8.0,0.0,0.0,0.0
842650dffffffff,32.0,0.0,0.0,0.0
8426511ffffffff,4.0,0.0,0.0,0.0
8426513ffffffff,6.0,0.0,0.0,0.0
8426515ffffffff,2.0,0.0,0.0,0.0
8426519ffffffff,4.0,0.0,0.0,0.0
842651bffffffff,3.0,0.0,0.0,0.0
842651dffffffff,4.0,0.0,0.0,0.0
8426521ffffffff,41.0,0.0,0.0,0.0
8426523ffffffff,2.0,0.0,0.0,0.0
8426525ffffffff,6.0,0.0,0.0,0.0
8426527ffffffff,29.0,0.0,0.0,0.0
8426529ffffffff,15.0,0.0,0.0,0.0
842652bffffffff,21.0,0.0,0.0,0.0
842652dffffffff,55.0,0.0,0.0,0.0
8426531ffffffff,47.0,0.0,0.0,0.0
8426533ffffffff,327.0,0.0,0.0,0.0
842653bffffffff,226.0,0.0,0.0,0.0
842653dffffffff,23.0,0.0,0.0,0.0
8426541ffffffff,4.0,0.0,0.0,0.0
