cell_id,Numenius phaeopus,Numenius phaeopus hudsonicus,Numenius phaeopus phaeopus,Numenius phaeopus alboaxillaris,Numenius phaeopus variegatus/rogachevae,Numenius phaeopus [phaeopus Group]
840ef19ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ef1dffffffff,30.0,29.0,0.0,0.0,0.0,0.0
840ef2bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
840ef2dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840ef39ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
840f8dbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8411009ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8411039ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8411041ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8411059ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841105bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8411061ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8411069ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841106bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8411085ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8411169ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84111c5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8411203ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8411221ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8411235ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8411237ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8411251ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8411267ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841126dffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8411285ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841128bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84112adffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84112cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84112d1ffffffff,3.0,0.0,2.0,0.0,0.0,0.0
84112d7ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84112e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8411359ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8411549ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8411619ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8411813ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84118e9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8411ae3ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8411ae5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8411ae7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412591ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84125adffffffff,3.0,3.0,0.0,0.0,0.0,0.0
84125dbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412847ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412901ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412909ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
841298dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84129adffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84129b9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84129bbffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84129c7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412b01ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8412b03ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412b33ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8412b49ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412c9bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8412c9dffffffff,7.0,1.0,0.0,0.0,0.0,0.0
8412cc1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412cd1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8412cd3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8412cd9ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8412cdbffffffff,54.0,0.0,0.0,0.0,0.0,0.0
8412cddffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412eb3ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8412eb5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8412ec1ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8412ecbffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8413069ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8413119ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8413829ffffffff,84.0,0.0,0.0,0.0,0.0,0.0
841382dffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8413861ffffffff,28.0,0.0,0.0,0.0,0.0,0.0
8413865ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8413867ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84138c7ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
8413911ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8413917ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8413931ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8413939ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84139a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84139e1ffffffff,37.0,0.0,0.0,0.0,0.0,0.0
84139edffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8413a95ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8413b29ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8413b35ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8414ae5ffffffff,24.0,0.0,0.0,0.0,2.0,0.0
8415927ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8415929ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8415b07ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8416507ffffffff,14.0,0.0,0.0,0.0,1.0,0.0
841653bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84165e1ffffffff,18.0,0.0,0.0,0.0,11.0,0.0
84171a7ffffffff,31.0,0.0,0.0,0.0,0.0,0.0
841788bffffffff,51.0,0.0,0.0,0.0,0.0,0.0
8418011ffffffff,3.0,0.0,2.0,0.0,0.0,0.0
8418019ffffffff,21.0,0.0,11.0,0.0,0.0,0.0
841801bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841801dffffffff,15.0,0.0,11.0,0.0,0.0,0.0
841804bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8418053ffffffff,204.0,0.0,183.0,0.0,0.0,0.0
8418057ffffffff,4.0,0.0,4.0,0.0,0.0,0.0
8418059ffffffff,13.0,0.0,9.0,0.0,0.0,0.0
841805bffffffff,9.0,0.0,3.0,0.0,0.0,0.0
841805dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84180c9ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
84180cdffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8418209ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841820bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8418223ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8418231ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8418233ffffffff,10.0,0.0,8.0,0.0,0.0,0.0
8418235ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8418237ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8418239ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841823dffffffff,6.0,0.0,6.0,0.0,0.0,0.0
8418243ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8418251ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8418259ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8418281ffffffff,6.0,0.0,2.0,0.0,0.0,0.0
841828bffffffff,156.0,0.0,127.0,0.0,0.0,0.0
8418299ffffffff,21.0,0.0,4.0,0.0,0.0,0.0
84182a3ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84182a7ffffffff,3.0,0.0,3.0,0.0,0.0,0.0
84182abffffffff,5.0,0.0,2.0,0.0,0.0,0.0
84182adffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84182c1ffffffff,1.0,0.0,1.0,0.0,0.0,0.0
84182c3ffffffff,24.0,0.0,8.0,0.0,0.0,0.0
84182c9ffffffff,18.0,0.0,9.0,0.0,0.0,0.0
84182cbffffffff,105.0,0.0,73.0,0.0,0.0,0.0
84182d3ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
84182d9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84182e5ffffffff,53.0,0.0,35.0,0.0,0.0,0.0
84182e7ffffffff,7.0,0.0,3.0,0.0,0.0,0.0
8418443ffffffff,40.0,0.0,5.0,0.0,0.0,0.0
8418451ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8418455ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841845dffffffff,15.0,0.0,5.0,0.0,0.0,0.0
8418461ffffffff,5.0,0.0,2.0,0.0,0.0,0.0
8418469ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841846bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841846dffffffff,64.0,0.0,10.0,0.0,0.0,0.0
8418495ffffffff,2765.0,0.0,8.0,0.0,0.0,0.0
841849dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84184a3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84184a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84184b1ffffffff,12.0,0.0,2.0,0.0,0.0,0.0
84184b5ffffffff,8.0,0.0,1.0,0.0,0.0,0.0
84184b9ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
84184bbffffffff,18.0,0.0,0.0,0.0,0.0,0.0
84184bdffffffff,166.0,0.0,5.0,0.0,0.0,0.0
84184c3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84184c9ffffffff,2.0,0.0,1.0,0.0,0.0,0.0
84184ddffffffff,23.0,0.0,2.0,0.0,0.0,0.0
8418557ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8418593ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8418597ffffffff,85.0,0.0,0.0,0.0,0.0,0.0
84185b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84185b5ffffffff,237.0,0.0,0.0,0.0,0.0,0.0
84185bbffffffff,352.0,0.0,0.0,0.0,0.0,0.0
8418607ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841860dffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8418623ffffffff,9.0,0.0,7.0,0.0,0.0,0.0
8418625ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8418627ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8418629ffffffff,6.0,0.0,4.0,0.0,0.0,0.0
841863dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8418655ffffffff,6.0,0.0,4.0,0.0,0.0,0.0
841865dffffffff,11.0,0.0,5.0,0.0,0.0,0.0
8418661ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84186a1ffffffff,28.0,0.0,0.0,0.0,0.0,0.0
84186a3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84186a5ffffffff,49.0,0.0,0.0,0.0,0.0,0.0
84186a7ffffffff,14.0,0.0,2.0,0.0,0.0,0.0
84186adffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841870dffffffff,101.0,0.0,18.0,0.0,0.0,0.0
8418711ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8418717ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841871bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8418729ffffffff,53.0,0.0,28.0,0.0,0.0,0.0
841873bffffffff,33.0,0.0,10.0,0.0,0.0,0.0
8418741ffffffff,3.0,0.0,3.0,0.0,0.0,0.0
8418743ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8418747ffffffff,34.0,0.0,1.0,0.0,0.0,0.0
8418749ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841875dffffffff,4.0,0.0,2.0,0.0,0.0,0.0
8418763ffffffff,8.0,0.0,3.0,0.0,0.0,0.0
841876bffffffff,3.0,0.0,2.0,0.0,0.0,0.0
8419013ffffffff,6.0,0.0,2.0,0.0,0.0,0.0
8419017ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841901bffffffff,4.0,0.0,3.0,0.0,0.0,0.0
8419081ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8419083ffffffff,13.0,0.0,1.0,0.0,0.0,0.0
8419087ffffffff,2.0,0.0,1.0,0.0,0.0,0.0
8419089ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8419095ffffffff,3.0,0.0,3.0,0.0,0.0,0.0
841909dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84190a9ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84190b3ffffffff,5.0,0.0,4.0,0.0,0.0,0.0
84190b9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84190bbffffffff,8.0,0.0,4.0,0.0,0.0,0.0
84190bdffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84190c1ffffffff,9.0,0.0,3.0,0.0,0.0,0.0
84190c7ffffffff,4.0,0.0,3.0,0.0,0.0,0.0
84190c9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84190cbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84190d1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84190e1ffffffff,7.0,0.0,2.0,0.0,0.0,0.0
84190e3ffffffff,22.0,0.0,5.0,0.0,0.0,0.0
84190e5ffffffff,4.0,0.0,2.0,0.0,0.0,0.0
84190ebffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84191d9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8419229ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8419261ffffffff,30.0,0.0,1.0,0.0,0.0,0.0
8419265ffffffff,49.0,0.0,6.0,0.0,0.0,0.0
8419267ffffffff,21.0,0.0,0.0,0.0,0.0,0.0
8419269ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841926dffffffff,47.0,0.0,12.0,0.0,0.0,0.0
8419281ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8419289ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841928dffffffff,9.0,0.0,1.0,0.0,0.0,0.0
8419293ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84192a1ffffffff,6.0,0.0,4.0,0.0,0.0,0.0
84192a7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84192b1ffffffff,10.0,0.0,8.0,0.0,0.0,0.0
84192b3ffffffff,9.0,0.0,4.0,0.0,0.0,0.0
84192b5ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
84192b7ffffffff,12.0,0.0,4.0,0.0,0.0,0.0
84192bbffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84192c7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84192cbffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8419401ffffffff,236.0,0.0,18.0,0.0,0.0,0.0
8419403ffffffff,38.0,0.0,13.0,0.0,0.0,0.0
8419405ffffffff,25.0,0.0,4.0,0.0,0.0,0.0
841940dffffffff,42.0,0.0,5.0,0.0,0.0,0.0
8419411ffffffff,150.0,0.0,23.0,0.0,0.0,0.0
8419413ffffffff,101.0,0.0,32.0,0.0,0.0,0.0
8419415ffffffff,210.0,0.0,59.0,0.0,0.0,0.0
8419417ffffffff,4.0,0.0,2.0,0.0,0.0,0.0
841941bffffffff,26.0,0.0,7.0,0.0,0.0,0.0
841941dffffffff,14.0,0.0,5.0,0.0,0.0,0.0
8419421ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8419423ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8419427ffffffff,3.0,0.0,3.0,0.0,0.0,0.0
8419429ffffffff,3.0,0.0,2.0,0.0,0.0,0.0
841942bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8419431ffffffff,4.0,0.0,2.0,0.0,0.0,0.0
8419433ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8419437ffffffff,36.0,0.0,1.0,0.0,0.0,0.0
8419439ffffffff,82.0,0.0,31.0,0.0,0.0,0.0
841943bffffffff,14.0,0.0,10.0,0.0,0.0,0.0
8419461ffffffff,12.0,0.0,4.0,0.0,0.0,0.0
8419465ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841946bffffffff,10.0,0.0,0.0,0.0,0.0,0.0
841946dffffffff,3.0,0.0,2.0,0.0,0.0,0.0
8419481ffffffff,14.0,0.0,3.0,0.0,0.0,0.0
8419483ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8419485ffffffff,98.0,0.0,20.0,0.0,0.0,0.0
841948bffffffff,19.0,0.0,5.0,0.0,0.0,0.0
841948dffffffff,272.0,0.0,64.0,0.0,0.0,0.0
84194a1ffffffff,9.0,0.0,2.0,0.0,0.0,0.0
84194a3ffffffff,2.0,0.0,1.0,0.0,0.0,0.0
84194a5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84194a7ffffffff,17.0,0.0,0.0,0.0,0.0,0.0
84194a9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84194abffffffff,59.0,0.0,20.0,0.0,0.0,0.0
84194adffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84194b9ffffffff,47.0,0.0,13.0,0.0,0.0,0.0
84194c5ffffffff,228.0,0.0,131.0,0.0,0.0,0.0
84194d1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84194d5ffffffff,32.0,0.0,1.0,0.0,0.0,0.0
84194d7ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
84194d9ffffffff,61.0,0.0,5.0,0.0,0.0,0.0
84194dbffffffff,7.0,0.0,0.0,0.0,0.0,0.0
84194ddffffffff,15.0,0.0,4.0,0.0,0.0,0.0
84194e1ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84194e3ffffffff,110.0,0.0,18.0,0.0,0.0,0.0
84194e7ffffffff,54.0,0.0,8.0,0.0,0.0,0.0
84194e9ffffffff,18.0,0.0,3.0,0.0,0.0,0.0
84194ebffffffff,65.0,0.0,2.0,0.0,0.0,0.0
84194edffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8419501ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8419507ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
8419511ffffffff,10.0,0.0,8.0,0.0,0.0,0.0
8419513ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8419517ffffffff,13.0,0.0,11.0,0.0,0.0,0.0
8419519ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841951bffffffff,8.0,0.0,2.0,0.0,0.0,0.0
8419527ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8419529ffffffff,5.0,0.0,4.0,0.0,0.0,0.0
8419531ffffffff,7.0,0.0,2.0,0.0,0.0,0.0
8419533ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841953bffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8419543ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8419557ffffffff,13.0,0.0,8.0,0.0,0.0,0.0
8419559ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841955bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8419563ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8419565ffffffff,68.0,0.0,52.0,0.0,0.0,0.0
841956bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8419581ffffffff,23.0,0.0,2.0,0.0,0.0,0.0
8419583ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8419587ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8419589ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841958bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8419591ffffffff,75.0,0.0,4.0,0.0,0.0,0.0
8419597ffffffff,61.0,0.0,2.0,0.0,0.0,0.0
841959bffffffff,316.0,0.0,16.0,0.0,0.0,0.0
84195a1ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84195a3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84195a5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84195a7ffffffff,3.0,0.0,1.0,0.0,0.0,0.0
84195abffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84195adffffffff,1.0,0.0,1.0,0.0,0.0,0.0
84195b5ffffffff,9.0,0.0,2.0,0.0,0.0,0.0
84195b7ffffffff,9.0,0.0,4.0,0.0,0.0,0.0
84195b9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
84195bbffffffff,45.0,0.0,17.0,0.0,0.0,0.0
84195bdffffffff,11.0,0.0,0.0,0.0,0.0,0.0
84195c1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84195c7ffffffff,4.0,0.0,2.0,0.0,0.0,0.0
84195c9ffffffff,4.0,0.0,4.0,0.0,0.0,0.0
84195d1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84195d3ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
84195d5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84195d9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
84195e5ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84195e9ffffffff,1.0,0.0,1.0,0.0,0.0,0.0
84195edffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8419681ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8419683ffffffff,11.0,0.0,2.0,0.0,0.0,0.0
8419689ffffffff,112.0,0.0,2.0,0.0,0.0,0.0
841968bffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8419691ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8419693ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8419695ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8419697ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
841969bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841969dffffffff,14.0,0.0,0.0,0.0,0.0,0.0
84196b1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
84196b3ffffffff,21.0,0.0,1.0,0.0,0.0,0.0
84196b7ffffffff,16.0,0.0,2.0,0.0,0.0,0.0
84196bbffffffff,9.0,0.0,0.0,0.0,0.0,0.0
84196c3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84196d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84196d5ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
84196d9ffffffff,11.0,0.0,2.0,0.0,0.0,0.0
84196ddffffffff,44.0,0.0,0.0,0.0,0.0,0.0
8419721ffffffff,16.0,0.0,3.0,0.0,0.0,0.0
8419723ffffffff,21.0,0.0,6.0,0.0,0.0,0.0
8419727ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8419729ffffffff,13.0,0.0,0.0,0.0,0.0,0.0
841972bffffffff,30.0,0.0,2.0,0.0,0.0,0.0
841972dffffffff,3.0,0.0,2.0,0.0,0.0,0.0
8419731ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8419733ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8419739ffffffff,41.0,0.0,4.0,0.0,0.0,0.0
841973bffffffff,131.0,0.0,0.0,0.0,0.0,0.0
841973dffffffff,7.0,0.0,2.0,0.0,0.0,0.0
8419763ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8419765ffffffff,7.0,0.0,5.0,0.0,0.0,0.0
8419767ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8419769ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841976bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841a849ffffffff,46.0,2.0,0.0,0.0,0.0,0.0
841aa07ffffffff,25.0,2.0,0.0,0.0,0.0,0.0
841aa0dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841aa21ffffffff,27.0,0.0,0.0,0.0,0.0,0.0
841aa23ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
841aa27ffffffff,44.0,0.0,0.0,0.0,0.0,0.0
841aa29ffffffff,13.0,2.0,0.0,0.0,0.0,0.0
841aa35ffffffff,103.0,11.0,0.0,0.0,0.0,0.0
841aa3dffffffff,8.0,2.0,0.0,0.0,0.0,0.0
841aa45ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841aa47ffffffff,23.0,2.0,0.0,0.0,0.0,0.0
841aa4dffffffff,66.0,2.0,0.0,0.0,0.0,0.0
841ab4dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ab51ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841ab55ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841ab57ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841b803ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841b821ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
841b823ffffffff,41.0,0.0,0.0,0.0,0.0,0.0
841b839ffffffff,11.0,2.0,0.0,0.0,0.0,0.0
841b83dffffffff,18.0,1.0,0.0,0.0,0.0,0.0
841b8a5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841b8a7ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
841b919ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841b91dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841b92bffffffff,18.0,0.0,0.0,0.0,0.0,0.0
841b92dffffffff,12.0,0.0,0.0,0.0,0.0,0.0
841b999ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
841b99bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841b9a5ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
841b9c9ffffffff,4.0,2.0,0.0,0.0,0.0,0.0
841b9cdffffffff,14.0,2.0,0.0,0.0,0.0,0.0
841b9ebffffffff,22.0,4.0,0.0,0.0,0.0,0.0
841d209ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841d243ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841d603ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e025ffffffff,10.0,0.0,5.0,0.0,0.0,0.0
841e02dffffffff,33.0,0.0,7.0,0.0,0.0,0.0
841e085ffffffff,4.0,0.0,2.0,0.0,0.0,0.0
841e0a9ffffffff,6.0,0.0,5.0,0.0,0.0,0.0
841e0e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e0e7ffffffff,37.0,0.0,29.0,0.0,0.0,0.0
841e10bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841e121ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
841e125ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841e133ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e135ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e13dffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841e149ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
841e153ffffffff,1.0,0.0,1.0,0.0,0.0,0.0
841e195ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e19dffffffff,10.0,0.0,5.0,0.0,0.0,0.0
841e1b3ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
841e1b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
841e1bbffffffff,24.0,0.0,0.0,0.0,0.0,0.0
841e1d7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
