cell_id,Rhipidura albiscapa,Rhipidura albiscapa [pelzelni Group],Rhipidura albiscapa keasti,Rhipidura albiscapa alisteri,Rhipidura albiscapa albiscapa,Rhipidura albiscapa preissi,Rhipidura albiscapa albicauda
839d24fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
839d25fffffffff,69.0,0.0,0.0,7.0,0.0,0.0,0.0
839d28fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
839d29fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
839d2afffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
839d2bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
839d2cfffffffff,27.0,0.0,2.0,0.0,0.0,0.0,0.0
839d2dfffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
839d2efffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
839d44fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
839d46fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
839d4afffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
839d53fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
839d54fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
839d56fffffffff,8.0,0.0,2.0,0.0,0.0,0.0,0.0
839d5dfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
839d60fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
839d62fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
839d65fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
839d66fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
839d68fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
839d6afffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
839d6dfffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
839d74fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
839d75fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
839d76fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
839e02fffffffff,63.0,0.0,0.0,0.0,0.0,0.0,0.0
839e06fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
839e10fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
839e11fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
839e13fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
839e22fffffffff,65.0,0.0,0.0,0.0,0.0,0.0,0.0
839e24fffffffff,171.0,0.0,0.0,0.0,0.0,0.0,0.0
839e26fffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
839e2dfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
839ed5fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
839f0afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
839f50fffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0
839f51fffffffff,126.0,0.0,0.0,0.0,0.0,0.0,0.0
839f52fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
839f54fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
839f55fffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0
839f5afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83a612fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83a626fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83a630fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83a631fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
83a635fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83a700fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
83a702fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
83a703fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83a704fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
83a706fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
83a712fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83a714fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
83a715fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83a716fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83a718fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83a71bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83a71cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83a71dfffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
83a71efffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83a722fffffffff,28.0,0.0,0.0,0.0,0.0,6.0,0.0
83a726fffffffff,1848.0,0.0,0.0,0.0,0.0,317.0,0.0
83a730fffffffff,29.0,0.0,0.0,0.0,0.0,3.0,0.0
83a731fffffffff,14.0,0.0,0.0,0.0,0.0,1.0,0.0
83a732fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
83a733fffffffff,30.0,0.0,0.0,0.0,0.0,8.0,0.0
83a734fffffffff,36.0,0.0,0.0,0.0,0.0,6.0,0.0
83a735fffffffff,202.0,0.0,0.0,0.0,0.0,48.0,0.0
83a736fffffffff,28.0,0.0,0.0,0.0,0.0,1.0,0.0
83a782fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0
83a786fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83a78efffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83a79dfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
83a7abfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83b823fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83b829fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83b82efffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83b841fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83b849fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83b860fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83b864fffffffff,6.0,0.0,0.0,0.0,0.0,3.0,0.0
83b865fffffffff,34.0,0.0,0.0,0.0,0.0,9.0,0.0
83b868fffffffff,4.0,0.0,0.0,0.0,0.0,2.0,0.0
83b869fffffffff,14.0,0.0,0.0,0.0,0.0,4.0,0.0
83b86afffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
83b86dfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
83b880fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,2.0
83b881fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
83b883fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83b885fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
83b8a9fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
83b8aafffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
83b8abfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83b8acfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83b910fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
83b911fffffffff,53.0,0.0,0.0,2.0,0.0,0.0,0.0
83b912fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
83b913fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
83b914fffffffff,160.0,0.0,0.0,4.0,0.0,0.0,0.0
83b915fffffffff,94.0,0.0,0.0,7.0,0.0,0.0,0.0
83b916fffffffff,578.0,0.0,0.0,18.0,0.0,0.0,0.0
83b933fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83b936fffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0
83b959fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
83b981fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
83b984fffffffff,5.0,0.0,0.0,4.0,0.0,0.0,0.0
83b985fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83b996fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
83b99cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83b99efffffffff,6.0,0.0,0.0,1.0,0.0,0.0,0.0
83b9a0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83b9a1fffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0
83b9a3fffffffff,37.0,0.0,0.0,0.0,0.0,0.0,0.0
83b9a4fffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0
83b9a5fffffffff,8.0,0.0,0.0,2.0,0.0,0.0,0.0
83b9a6fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
83b9a9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83b9aafffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83b9acfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
83b9adfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
83b9b2fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
83b9b3fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83b9b4fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
83b9b5fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
83ba69fffffffff,188.0,10.0,0.0,0.0,0.0,0.0,0.0
83be08fffffffff,8924.0,0.0,0.0,446.0,0.0,0.0,0.0
83be09fffffffff,245.0,0.0,0.0,2.0,0.0,0.0,0.0
83be0afffffffff,1109.0,0.0,0.0,41.0,0.0,0.0,0.0
83be0bfffffffff,638.0,0.0,0.0,34.0,0.0,0.0,0.0
83be0cfffffffff,4287.0,0.0,0.0,627.0,0.0,0.0,0.0
83be0dfffffffff,2504.0,0.0,0.0,433.0,0.0,0.0,0.0
83be0efffffffff,976.0,0.0,0.0,66.0,0.0,0.0,0.0
83be18fffffffff,1456.0,0.0,0.0,59.0,0.0,0.0,0.0
83be19fffffffff,287.0,0.0,0.0,36.0,0.0,0.0,0.0
83be1afffffffff,455.0,0.0,0.0,17.0,0.0,0.0,0.0
83be1bfffffffff,288.0,0.0,0.0,32.0,0.0,0.0,0.0
83be1dfffffffff,1195.0,0.0,0.0,152.0,0.0,0.0,0.0
83be29fffffffff,385.0,0.0,0.0,13.0,0.0,0.0,0.0
83be2bfffffffff,60.0,0.0,0.0,2.0,0.0,0.0,0.0
83be40fffffffff,706.0,0.0,0.0,76.0,0.0,0.0,0.0
83be41fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
83be42fffffffff,74.0,0.0,0.0,0.0,0.0,0.0,0.0
83be43fffffffff,65.0,0.0,0.0,4.0,0.0,0.0,0.0
83be44fffffffff,1548.0,0.0,0.0,468.0,1.0,0.0,0.0
83be45fffffffff,838.0,0.0,0.0,25.0,0.0,0.0,0.0
83be46fffffffff,317.0,0.0,0.0,59.0,0.0,0.0,0.0
83be48fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
83be49fffffffff,474.0,0.0,0.0,24.0,0.0,0.0,0.0
83be4afffffffff,106.0,0.0,0.0,7.0,0.0,0.0,0.0
83be4bfffffffff,101.0,0.0,0.0,21.0,0.0,0.0,0.0
83be4cfffffffff,332.0,0.0,0.0,17.0,0.0,0.0,0.0
83be4dfffffffff,191.0,0.0,0.0,0.0,0.0,0.0,0.0
83be4efffffffff,238.0,0.0,0.0,26.0,0.0,0.0,0.0
83be50fffffffff,258.0,0.0,0.0,1.0,0.0,0.0,0.0
83be51fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
83be52fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
83be53fffffffff,305.0,0.0,0.0,2.0,0.0,0.0,0.0
83be54fffffffff,101.0,0.0,0.0,0.0,0.0,0.0,0.0
83be55fffffffff,245.0,0.0,0.0,0.0,0.0,0.0,0.0
83be56fffffffff,294.0,0.0,0.0,11.0,0.0,0.0,0.0
83be59fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
83be5afffffffff,5.0,0.0,0.0,2.0,0.0,0.0,0.0
83be5bfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
83be5dfffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
83be5efffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
83be60fffffffff,1543.0,0.0,0.0,79.0,2.0,0.0,0.0
83be61fffffffff,754.0,0.0,0.0,30.0,0.0,0.0,0.0
83be62fffffffff,1892.0,0.0,0.0,160.0,2.0,0.0,0.0
83be63fffffffff,9995.0,0.0,0.0,438.0,59.0,0.0,0.0
83be66fffffffff,681.0,0.0,0.0,45.0,0.0,0.0,0.0
83be68fffffffff,505.0,0.0,0.0,44.0,0.0,0.0,0.0
83be69fffffffff,150.0,0.0,0.0,0.0,0.0,0.0,0.0
83be6afffffffff,396.0,0.0,0.0,27.0,0.0,0.0,0.0
83be6bfffffffff,502.0,0.0,0.0,11.0,0.0,0.0,0.0
83be6cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83be6efffffffff,1241.0,0.0,0.0,64.0,3.0,0.0,0.0
83be70fffffffff,211.0,0.0,0.0,14.0,0.0,0.0,0.0
83be71fffffffff,1541.0,0.0,0.0,185.0,0.0,0.0,0.0
83be72fffffffff,9189.0,0.0,0.0,88.0,0.0,0.0,0.0
83be73fffffffff,235.0,0.0,0.0,9.0,0.0,0.0,0.0
83be74fffffffff,2406.0,0.0,0.0,114.0,1.0,0.0,0.0
83be75fffffffff,1526.0,0.0,0.0,98.0,2.0,0.0,0.0
83be76fffffffff,673.0,0.0,0.0,18.0,0.0,0.0,0.0
83be88fffffffff,1007.0,0.0,0.0,27.0,0.0,0.0,0.0
83be89fffffffff,450.0,0.0,0.0,23.0,0.0,0.0,0.0
83be8afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83be8bfffffffff,233.0,0.0,0.0,42.0,0.0,0.0,0.0
83be8dfffffffff,12711.0,0.0,0.0,733.0,0.0,0.0,0.0
83bea9fffffffff,925.0,0.0,0.0,20.0,0.0,0.0,0.0
83beabfffffffff,1779.0,0.0,0.0,134.0,0.0,0.0,0.0
83bec0fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
83bec1fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83bec2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83bec3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83bec4fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
83bec5fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83bec6fffffffff,62.0,0.0,0.0,0.0,0.0,0.0,0.0
83bec8fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83becafffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83becbfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83beccfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83becefffffffff,144.0,0.0,0.0,0.0,0.0,0.0,0.0
83bed0fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
83bed1fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
83bed2fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
83bed3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83bed4fffffffff,48.0,0.0,0.0,4.0,0.0,0.0,0.0
83bed5fffffffff,42.0,0.0,0.0,1.0,0.0,0.0,0.0
83bed6fffffffff,22.0,0.0,0.0,1.0,0.0,0.0,0.0
83bed9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83bedbfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83bedcfffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
83beddfffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
83bedefffffffff,76.0,0.0,0.0,0.0,0.0,0.0,0.0
83bee0fffffffff,303.0,0.0,0.0,0.0,0.0,0.0,0.0
83bee1fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
83bee2fffffffff,139.0,0.0,0.0,3.0,0.0,0.0,0.0
83bee3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83bee4fffffffff,102.0,0.0,0.0,8.0,0.0,0.0,0.0
83bee5fffffffff,117.0,0.0,0.0,6.0,0.0,0.0,0.0
83bee6fffffffff,244.0,0.0,0.0,0.0,0.0,0.0,0.0
83bee8fffffffff,23.0,0.0,0.0,1.0,0.0,0.0,0.0
83bee9fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83beeafffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
83beebfffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83beecfffffffff,54.0,0.0,0.0,0.0,0.0,0.0,0.0
83beedfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
83beeefffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83bef0fffffffff,891.0,0.0,0.0,4.0,0.0,0.0,0.0
83bef1fffffffff,63.0,0.0,0.0,0.0,0.0,0.0,0.0
83bef2fffffffff,899.0,0.0,0.0,25.0,0.0,0.0,0.0
83bef3fffffffff,75.0,0.0,0.0,1.0,0.0,0.0,0.0
83bef4fffffffff,173.0,0.0,0.0,12.0,0.0,0.0,0.0
83bef5fffffffff,273.0,0.0,0.0,1.0,0.0,0.0,0.0
83bef6fffffffff,2056.0,0.0,0.0,205.0,0.0,0.0,0.0
83bf48fffffffff,791.0,0.0,0.0,0.0,144.0,0.0,0.0
83bf49fffffffff,427.0,0.0,0.0,0.0,72.0,0.0,0.0
83bf4afffffffff,228.0,0.0,0.0,0.0,70.0,0.0,0.0
83bf4bfffffffff,2182.0,0.0,0.0,0.0,317.0,0.0,0.0
83bf4cfffffffff,1967.0,0.0,0.0,0.0,647.0,0.0,0.0
83bf4dfffffffff,582.0,0.0,0.0,0.0,143.0,0.0,0.0
83bf4efffffffff,371.0,0.0,0.0,0.0,87.0,0.0,0.0
83bf59fffffffff,44.0,0.0,0.0,0.0,16.0,0.0,0.0
83bf6bfffffffff,1131.0,0.0,0.0,0.0,264.0,0.0,0.0
83c980fffffffff,91.0,0.0,0.0,0.0,0.0,23.0,0.0
83c982fffffffff,700.0,0.0,0.0,0.0,0.0,463.0,0.0
83c983fffffffff,14.0,0.0,0.0,0.0,0.0,6.0,0.0
83c986fffffffff,576.0,0.0,0.0,0.0,0.0,174.0,0.0
83c990fffffffff,349.0,0.0,0.0,0.0,0.0,105.0,0.0
83c991fffffffff,305.0,0.0,0.0,0.0,0.0,75.0,0.0
83c992fffffffff,756.0,0.0,0.0,0.0,0.0,174.0,0.0
83c993fffffffff,883.0,0.0,0.0,0.0,0.0,134.0,0.0
83c994fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
83c995fffffffff,117.0,0.0,0.0,0.0,0.0,55.0,0.0
83c996fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
83c99cfffffffff,241.0,0.0,0.0,0.0,0.0,46.0,0.0
83c99efffffffff,129.0,0.0,0.0,0.0,0.0,36.0,0.0
83c9b0fffffffff,55.0,0.0,0.0,0.0,0.0,11.0,0.0
83c9b1fffffffff,374.0,0.0,0.0,0.0,0.0,116.0,0.0
83c9b2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83c9b3fffffffff,320.0,0.0,0.0,0.0,0.0,131.0,0.0
83c9b6fffffffff,8.0,0.0,0.0,0.0,0.0,2.0,0.0
83d892fffffffff,198.0,0.0,0.0,0.0,46.0,0.0,0.0
83d896fffffffff,250.0,0.0,0.0,0.0,66.0,0.0,0.0
83d8b6fffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0
