cell_id,Spatula cyanoptera,Spatula cyanoptera septentrionalium,Spatula cyanoptera [orinoma Group],Spatula cyanoptera cyanoptera
8426d9bffffffff,3.0,0.0,0.0,0.0
8426d9dffffffff,4.0,0.0,0.0,0.0
8426da1ffffffff,8.0,0.0,0.0,0.0
8426da3ffffffff,4.0,0.0,0.0,0.0
8426da5ffffffff,4.0,0.0,0.0,0.0
8426da7ffffffff,16.0,0.0,0.0,0.0
8426da9ffffffff,7.0,0.0,0.0,0.0
8426dabffffffff,1.0,0.0,0.0,0.0
8426dadffffffff,32.0,0.0,0.0,0.0
8426db1ffffffff,1.0,0.0,0.0,0.0
8426db3ffffffff,15.0,0.0,0.0,0.0
8426db9ffffffff,7.0,0.0,0.0,0.0
8426dbbffffffff,13.0,0.0,0.0,0.0
8426dbdffffffff,14.0,0.0,0.0,0.0
8426dc1ffffffff,5.0,0.0,0.0,0.0
8426dc3ffffffff,1.0,0.0,0.0,0.0
8426dc5ffffffff,2.0,0.0,0.0,0.0
8426dc7ffffffff,3.0,0.0,0.0,0.0
8426dcbffffffff,6.0,0.0,0.0,0.0
8426dcdffffffff,2.0,0.0,0.0,0.0
8426dd5ffffffff,3.0,0.0,0.0,0.0
8426dd7ffffffff,2.0,0.0,0.0,0.0
8426dd9ffffffff,1.0,0.0,0.0,0.0
8426ddbffffffff,7.0,0.0,0.0,0.0
8426de1ffffffff,10.0,0.0,0.0,0.0
8426de3ffffffff,11.0,0.0,0.0,0.0
8426de5ffffffff,15.0,0.0,0.0,0.0
8426de7ffffffff,96.0,0.0,0.0,0.0
8426de9ffffffff,5.0,0.0,0.0,0.0
8426debffffffff,17.0,0.0,0.0,0.0
8426dedffffffff,9.0,0.0,0.0,0.0
8426e21ffffffff,202.0,0.0,0.0,0.0
8426e25ffffffff,3.0,0.0,0.0,0.0
8426e27ffffffff,1.0,0.0,0.0,0.0
8426e2dffffffff,284.0,0.0,0.0,0.0
8426e67ffffffff,4.0,0.0,0.0,0.0
8426ea7ffffffff,2.0,0.0,0.0,0.0
8426eadffffffff,2.0,0.0,0.0,0.0
8426f01ffffffff,4.0,0.0,0.0,0.0
8426f03ffffffff,1.0,0.0,0.0,0.0
8426f07ffffffff,11.0,0.0,0.0,0.0
8426f0dffffffff,11.0,0.0,0.0,0.0
8426f15ffffffff,12.0,0.0,0.0,0.0
8426f17ffffffff,10.0,0.0,0.0,0.0
8426f1dffffffff,7.0,0.0,0.0,0.0
8426f21ffffffff,12.0,0.0,0.0,0.0
8426f23ffffffff,4.0,0.0,0.0,0.0
8426f25ffffffff,140.0,0.0,0.0,0.0
8426f27ffffffff,46.0,0.0,0.0,0.0
8426f2bffffffff,5.0,0.0,0.0,0.0
8426f2dffffffff,267.0,0.0,0.0,0.0
8426f31ffffffff,2.0,0.0,0.0,0.0
8426f33ffffffff,6.0,0.0,0.0,0.0
8426f35ffffffff,9.0,0.0,0.0,0.0
8426f37ffffffff,7.0,0.0,0.0,0.0
8426f3dffffffff,4.0,0.0,0.0,0.0
8426f53ffffffff,2.0,0.0,0.0,0.0
8426f63ffffffff,2.0,0.0,0.0,0.0
8426f69ffffffff,1.0,0.0,0.0,0.0
8426f6dffffffff,19.0,0.0,0.0,0.0
8427801ffffffff,3.0,0.0,0.0,0.0
8427805ffffffff,5.0,0.0,0.0,0.0
842780dffffffff,2.0,0.0,0.0,0.0
8427817ffffffff,2.0,0.0,0.0,0.0
8427819ffffffff,2.0,0.0,0.0,0.0
8427829ffffffff,2.0,0.0,0.0,0.0
8427831ffffffff,2.0,0.0,0.0,0.0
8427847ffffffff,9.0,0.0,0.0,0.0
8427853ffffffff,2.0,0.0,0.0,0.0
842785bffffffff,18.0,0.0,0.0,0.0
842785dffffffff,2.0,0.0,0.0,0.0
8427861ffffffff,430.0,0.0,0.0,0.0
8427867ffffffff,58.0,0.0,0.0,0.0
8427869ffffffff,1.0,0.0,0.0,0.0
842786bffffffff,7.0,0.0,0.0,0.0
8427889ffffffff,5.0,0.0,0.0,0.0
842788dffffffff,2.0,0.0,0.0,0.0
84278b5ffffffff,1.0,0.0,0.0,0.0
84278e1ffffffff,2.0,0.0,0.0,0.0
8427901ffffffff,3.0,0.0,0.0,0.0
8427903ffffffff,4.0,0.0,0.0,0.0
8427905ffffffff,14.0,0.0,0.0,0.0
8427907ffffffff,1.0,0.0,0.0,0.0
842790dffffffff,4.0,0.0,0.0,0.0
8427913ffffffff,49.0,0.0,0.0,0.0
8427915ffffffff,6.0,0.0,0.0,0.0
8427917ffffffff,2.0,0.0,0.0,0.0
8427919ffffffff,6.0,0.0,0.0,0.0
842791bffffffff,18.0,0.0,0.0,0.0
842791dffffffff,10.0,0.0,0.0,0.0
8427921ffffffff,9.0,0.0,0.0,0.0
8427923ffffffff,8.0,0.0,0.0,0.0
8427927ffffffff,504.0,0.0,0.0,0.0
8427929ffffffff,24.0,0.0,0.0,0.0
842792bffffffff,2.0,0.0,0.0,0.0
842792dffffffff,30.0,0.0,0.0,0.0
8427931ffffffff,14.0,0.0,0.0,0.0
8427933ffffffff,9.0,0.0,0.0,0.0
8427937ffffffff,215.0,0.0,0.0,0.0
842793bffffffff,103.0,0.0,0.0,0.0
8427941ffffffff,6.0,0.0,0.0,0.0
8427943ffffffff,1.0,0.0,0.0,0.0
8427949ffffffff,11.0,0.0,0.0,0.0
842794bffffffff,21.0,0.0,0.0,0.0
842794dffffffff,6.0,0.0,0.0,0.0
8427953ffffffff,10.0,0.0,0.0,0.0
8427959ffffffff,2.0,0.0,0.0,0.0
842795bffffffff,1.0,0.0,0.0,0.0
842795dffffffff,2.0,0.0,0.0,0.0
8427961ffffffff,6.0,0.0,0.0,0.0
8427963ffffffff,220.0,0.0,0.0,0.0
8427967ffffffff,289.0,0.0,0.0,0.0
8427969ffffffff,41.0,0.0,0.0,0.0
842796bffffffff,1.0,0.0,0.0,0.0
842796dffffffff,6.0,0.0,0.0,0.0
8427981ffffffff,6.0,0.0,0.0,0.0
8427987ffffffff,4.0,0.0,0.0,0.0
8427989ffffffff,4.0,0.0,0.0,0.0
842798dffffffff,13.0,0.0,0.0,0.0
8427997ffffffff,35.0,0.0,0.0,0.0
842799dffffffff,2.0,0.0,0.0,0.0
84279a1ffffffff,9.0,0.0,0.0,0.0
84279a3ffffffff,40.0,0.0,0.0,0.0
84279a5ffffffff,45.0,0.0,0.0,0.0
84279a7ffffffff,2.0,0.0,0.0,0.0
84279a9ffffffff,12.0,0.0,0.0,0.0
84279abffffffff,9.0,0.0,0.0,0.0
84279bdffffffff,5.0,0.0,0.0,0.0
84279c5ffffffff,8.0,0.0,0.0,0.0
84279c9ffffffff,5.0,0.0,0.0,0.0
84279cbffffffff,5.0,0.0,0.0,0.0
84279cdffffffff,4.0,0.0,0.0,0.0
84279ddffffffff,1.0,0.0,0.0,0.0
84279e1ffffffff,116.0,0.0,0.0,0.0
84279e3ffffffff,115.0,0.0,0.0,0.0
84279e5ffffffff,36.0,0.0,0.0,0.0
84279e7ffffffff,4.0,0.0,0.0,0.0
84279e9ffffffff,22.0,0.0,0.0,0.0
84279ebffffffff,212.0,0.0,0.0,0.0
84279edffffffff,11.0,0.0,0.0,0.0
8427a47ffffffff,2.0,0.0,0.0,0.0
8427ae5ffffffff,1.0,0.0,0.0,0.0
8427b03ffffffff,4.0,0.0,0.0,0.0
8427b05ffffffff,8.0,0.0,0.0,0.0
8427b07ffffffff,4.0,0.0,0.0,0.0
8427b13ffffffff,15.0,0.0,0.0,0.0
8427b15ffffffff,8.0,0.0,0.0,0.0
8427b17ffffffff,4.0,0.0,0.0,0.0
8427b21ffffffff,1.0,0.0,0.0,0.0
8427b23ffffffff,5.0,0.0,0.0,0.0
8427b25ffffffff,126.0,0.0,0.0,0.0
8427b27ffffffff,69.0,0.0,0.0,0.0
8427b29ffffffff,8.0,0.0,0.0,0.0
8427b2bffffffff,17.0,0.0,0.0,0.0
8427b2dffffffff,38.0,0.0,0.0,0.0
8427b31ffffffff,3.0,0.0,0.0,0.0
8427b35ffffffff,37.0,0.0,0.0,0.0
8427b37ffffffff,4.0,0.0,0.0,0.0
8427b39ffffffff,7.0,0.0,0.0,0.0
8427b3bffffffff,2.0,0.0,0.0,0.0
8427b3dffffffff,3.0,0.0,0.0,0.0
8427b63ffffffff,3.0,0.0,0.0,0.0
8427b65ffffffff,48.0,0.0,0.0,0.0
8427b6bffffffff,1.0,0.0,0.0,0.0
8428023ffffffff,171.0,0.0,0.0,0.0
842802bffffffff,2163.0,0.0,0.0,0.0
842802dffffffff,6.0,0.0,0.0,0.0
8428035ffffffff,3.0,0.0,0.0,0.0
842803dffffffff,2.0,0.0,0.0,0.0
8428069ffffffff,12.0,0.0,0.0,0.0
842806bffffffff,12.0,0.0,0.0,0.0
842806dffffffff,135.0,0.0,0.0,0.0
8428101ffffffff,36.0,0.0,0.0,0.0
8428103ffffffff,55.0,0.0,0.0,0.0
8428105ffffffff,8.0,0.0,0.0,0.0
8428107ffffffff,33.0,0.0,0.0,0.0
8428109ffffffff,14.0,0.0,0.0,0.0
842810bffffffff,34.0,0.0,0.0,0.0
842810dffffffff,124.0,0.0,0.0,0.0
8428111ffffffff,145.0,0.0,0.0,0.0
8428113ffffffff,19.0,0.0,0.0,0.0
8428115ffffffff,10.0,0.0,0.0,0.0
8428117ffffffff,249.0,0.0,0.0,0.0
8428121ffffffff,8.0,0.0,0.0,0.0
8428123ffffffff,138.0,0.0,0.0,0.0
8428125ffffffff,6.0,0.0,0.0,0.0
8428127ffffffff,25.0,0.0,0.0,0.0
8428129ffffffff,46.0,0.0,0.0,0.0
842812bffffffff,322.0,0.0,0.0,0.0
842812dffffffff,1.0,0.0,0.0,0.0
8428131ffffffff,15.0,0.0,0.0,0.0
8428133ffffffff,70.0,0.0,0.0,0.0
8428135ffffffff,54.0,0.0,0.0,0.0
8428137ffffffff,4.0,0.0,0.0,0.0
8428139ffffffff,137.0,0.0,0.0,0.0
842813bffffffff,996.0,0.0,0.0,0.0
842813dffffffff,3.0,0.0,0.0,0.0
8428141ffffffff,39.0,0.0,0.0,0.0
8428143ffffffff,153.0,0.0,0.0,0.0
8428145ffffffff,4.0,0.0,0.0,0.0
8428147ffffffff,50.0,0.0,0.0,0.0
842814bffffffff,31.0,0.0,0.0,0.0
842814dffffffff,12.0,0.0,0.0,0.0
8428151ffffffff,99.0,0.0,0.0,0.0
8428153ffffffff,4.0,0.0,0.0,0.0
8428155ffffffff,11.0,0.0,0.0,0.0
8428157ffffffff,9.0,0.0,0.0,0.0
8428159ffffffff,2.0,0.0,0.0,0.0
842815dffffffff,79.0,0.0,0.0,0.0
8428161ffffffff,14.0,0.0,0.0,0.0
8428165ffffffff,1.0,0.0,0.0,0.0
8428169ffffffff,1.0,0.0,0.0,0.0
842816bffffffff,499.0,0.0,0.0,0.0
8428183ffffffff,125.0,0.0,0.0,0.0
8428187ffffffff,57.0,0.0,0.0,0.0
8428189ffffffff,2.0,0.0,0.0,0.0
842818bffffffff,7.0,0.0,0.0,0.0
842818dffffffff,7.0,0.0,0.0,0.0
8428195ffffffff,45.0,0.0,0.0,0.0
842819dffffffff,15.0,0.0,0.0,0.0
84281a3ffffffff,6.0,0.0,0.0,0.0
84281a5ffffffff,46.0,0.0,0.0,0.0
84281a7ffffffff,2.0,0.0,0.0,0.0
84281b1ffffffff,41.0,0.0,0.0,0.0
84281b3ffffffff,26.0,0.0,0.0,0.0
84281b5ffffffff,1032.0,0.0,0.0,0.0
84281bbffffffff,5.0,0.0,0.0,0.0
84281c3ffffffff,8.0,0.0,0.0,0.0
84281c7ffffffff,2.0,0.0,0.0,0.0
84281cbffffffff,135.0,0.0,0.0,0.0
84281d5ffffffff,2.0,0.0,0.0,0.0
84281e1ffffffff,9.0,0.0,0.0,0.0
84281e3ffffffff,2.0,0.0,0.0,0.0
84281e5ffffffff,334.0,0.0,0.0,0.0
84281e9ffffffff,56.0,0.0,0.0,0.0
84281ebffffffff,607.0,0.0,0.0,0.0
84281edffffffff,153.0,0.0,0.0,0.0
8428301ffffffff,1767.0,0.0,0.0,0.0
8428303ffffffff,56.0,0.0,0.0,0.0
8428305ffffffff,2337.0,0.0,0.0,0.0
8428307ffffffff,18.0,0.0,0.0,0.0
8428309ffffffff,1314.0,0.0,0.0,0.0
842830bffffffff,3540.0,0.0,0.0,0.0
842830dffffffff,437.0,0.0,0.0,0.0
8428313ffffffff,15.0,0.0,0.0,0.0
8428317ffffffff,95.0,0.0,0.0,0.0
842831dffffffff,140.0,0.0,0.0,0.0
8428321ffffffff,102.0,0.0,0.0,0.0
8428323ffffffff,123.0,0.0,0.0,0.0
8428327ffffffff,9.0,0.0,0.0,0.0
8428329ffffffff,329.0,0.0,0.0,0.0
842832bffffffff,4888.0,0.0,0.0,0.0
842832dffffffff,7.0,0.0,0.0,0.0
8428331ffffffff,2144.0,0.0,0.0,0.0
8428335ffffffff,858.0,0.0,0.0,0.0
8428337ffffffff,304.0,0.0,0.0,0.0
8428339ffffffff,5.0,0.0,0.0,0.0
842833bffffffff,49.0,0.0,0.0,0.0
842833dffffffff,204.0,0.0,0.0,0.0
8428341ffffffff,216.0,0.0,0.0,0.0
8428343ffffffff,443.0,0.0,0.0,0.0
8428345ffffffff,76.0,0.0,0.0,0.0
8428347ffffffff,4850.0,0.0,0.0,0.0
842834dffffffff,5176.0,0.0,0.0,0.0
8428357ffffffff,23.0,0.0,0.0,0.0
8428361ffffffff,274.0,0.0,0.0,0.0
8428363ffffffff,15.0,0.0,0.0,0.0
8428365ffffffff,112.0,0.0,0.0,0.0
8428367ffffffff,32.0,0.0,0.0,0.0
8428369ffffffff,317.0,0.0,0.0,0.0
842836bffffffff,202.0,0.0,0.0,0.0
842836dffffffff,51.0,0.0,0.0,0.0
8428801ffffffff,105.0,0.0,0.0,0.0
8428803ffffffff,13.0,0.0,0.0,0.0
8428805ffffffff,4.0,0.0,0.0,0.0
8428807ffffffff,33.0,0.0,0.0,0.0
8428809ffffffff,71.0,0.0,0.0,0.0
842880bffffffff,21.0,0.0,0.0,0.0
842880dffffffff,1.0,0.0,0.0,0.0
8428811ffffffff,27.0,0.0,0.0,0.0
8428813ffffffff,835.0,0.0,0.0,0.0
8428815ffffffff,2.0,0.0,0.0,0.0
8428817ffffffff,90.0,0.0,0.0,0.0
8428819ffffffff,33.0,0.0,0.0,0.0
842881bffffffff,84.0,0.0,0.0,0.0
842881dffffffff,9.0,0.0,0.0,0.0
8428825ffffffff,1.0,0.0,0.0,0.0
8428827ffffffff,2.0,0.0,0.0,0.0
8428829ffffffff,2.0,0.0,0.0,0.0
842882dffffffff,20.0,0.0,0.0,0.0
8428831ffffffff,2.0,0.0,0.0,0.0
8428833ffffffff,2.0,0.0,0.0,0.0
8428839ffffffff,43.0,0.0,0.0,0.0
8428841ffffffff,681.0,0.0,0.0,0.0
8428843ffffffff,389.0,0.0,0.0,0.0
8428845ffffffff,45.0,0.0,0.0,0.0
8428847ffffffff,5.0,0.0,0.0,0.0
8428849ffffffff,243.0,0.0,0.0,0.0
842884bffffffff,187.0,0.0,0.0,0.0
842884dffffffff,374.0,0.0,0.0,0.0
8428851ffffffff,8.0,0.0,0.0,0.0
8428853ffffffff,4.0,0.0,0.0,0.0
8428855ffffffff,542.0,0.0,0.0,0.0
8428857ffffffff,15.0,0.0,0.0,0.0
842885bffffffff,21.0,0.0,0.0,0.0
842885dffffffff,323.0,0.0,0.0,0.0
8428861ffffffff,6.0,0.0,0.0,0.0
8428863ffffffff,33.0,0.0,0.0,0.0
8428869ffffffff,27.0,0.0,0.0,0.0
842886dffffffff,9.0,0.0,0.0,0.0
8428881ffffffff,36.0,0.0,0.0,0.0
8428883ffffffff,24.0,0.0,0.0,0.0
8428887ffffffff,41.0,0.0,0.0,0.0
8428889ffffffff,532.0,0.0,0.0,0.0
842888bffffffff,301.0,0.0,0.0,0.0
842888dffffffff,13.0,0.0,0.0,0.0
8428891ffffffff,21.0,0.0,0.0,0.0
8428893ffffffff,59.0,0.0,0.0,0.0
8428895ffffffff,600.0,0.0,0.0,0.0
8428897ffffffff,115.0,0.0,0.0,0.0
8428899ffffffff,470.0,0.0,0.0,0.0
842889bffffffff,30.0,0.0,0.0,0.0
842889dffffffff,4.0,0.0,0.0,0.0
84288a1ffffffff,32.0,0.0,0.0,0.0
84288a3ffffffff,418.0,0.0,0.0,0.0
84288a5ffffffff,34.0,0.0,0.0,0.0
84288a7ffffffff,19.0,0.0,0.0,0.0
84288a9ffffffff,7.0,0.0,0.0,0.0
84288abffffffff,13.0,0.0,0.0,0.0
84288adffffffff,153.0,0.0,0.0,0.0
84288b1ffffffff,14.0,0.0,0.0,0.0
84288b3ffffffff,104.0,0.0,0.0,0.0
84288b5ffffffff,64.0,0.0,0.0,0.0
84288b7ffffffff,53.0,0.0,0.0,0.0
84288b9ffffffff,490.0,0.0,0.0,0.0
84288bbffffffff,159.0,0.0,0.0,0.0
84288bdffffffff,19.0,0.0,0.0,0.0
84288c1ffffffff,2.0,0.0,0.0,0.0
84288c3ffffffff,7.0,0.0,0.0,0.0
84288c5ffffffff,456.0,0.0,0.0,0.0
84288c7ffffffff,7.0,0.0,0.0,0.0
84288c9ffffffff,13.0,0.0,0.0,0.0
84288cdffffffff,5.0,0.0,0.0,0.0
84288d1ffffffff,33.0,0.0,0.0,0.0
84288d5ffffffff,111.0,0.0,0.0,0.0
84288d7ffffffff,115.0,0.0,0.0,0.0
84288d9ffffffff,35.0,0.0,0.0,0.0
84288dbffffffff,7.0,0.0,0.0,0.0
84288e5ffffffff,4.0,0.0,0.0,0.0
84288e7ffffffff,68.0,0.0,0.0,0.0
84288e9ffffffff,6.0,0.0,0.0,0.0
84288edffffffff,22.0,0.0,0.0,0.0
8428903ffffffff,27.0,0.0,0.0,0.0
8428905ffffffff,1.0,0.0,0.0,0.0
8428907ffffffff,108.0,0.0,0.0,0.0
8428909ffffffff,33.0,0.0,0.0,0.0
842890bffffffff,63.0,0.0,0.0,0.0
842890dffffffff,137.0,0.0,0.0,0.0
8428911ffffffff,24.0,0.0,0.0,0.0
8428913ffffffff,7.0,0.0,0.0,0.0
8428915ffffffff,6.0,0.0,0.0,0.0
8428917ffffffff,5.0,0.0,0.0,0.0
8428919ffffffff,2.0,0.0,0.0,0.0
842891bffffffff,3.0,0.0,0.0,0.0
842891dffffffff,47.0,0.0,0.0,0.0
8428921ffffffff,9.0,0.0,0.0,0.0
8428923ffffffff,283.0,0.0,0.0,0.0
8428927ffffffff,30.0,0.0,0.0,0.0
8428929ffffffff,86.0,0.0,0.0,0.0
842892bffffffff,4.0,0.0,0.0,0.0
8428931ffffffff,2.0,0.0,0.0,0.0
8428933ffffffff,6.0,0.0,0.0,0.0
8428935ffffffff,108.0,0.0,0.0,0.0
8428937ffffffff,124.0,0.0,0.0,0.0
8428939ffffffff,1.0,0.0,0.0,0.0
842893bffffffff,89.0,0.0,0.0,0.0
842893dffffffff,375.0,0.0,0.0,0.0
8428941ffffffff,592.0,0.0,0.0,0.0
8428945ffffffff,37.0,0.0,0.0,0.0
8428947ffffffff,17.0,0.0,0.0,0.0
8428949ffffffff,106.0,0.0,0.0,0.0
842894bffffffff,69.0,0.0,0.0,0.0
842894dffffffff,4.0,0.0,0.0,0.0
8428953ffffffff,3.0,0.0,0.0,0.0
8428959ffffffff,8.0,0.0,0.0,0.0
842895bffffffff,4.0,0.0,0.0,0.0
842895dffffffff,1.0,0.0,0.0,0.0
8428961ffffffff,31.0,0.0,0.0,0.0
8428963ffffffff,72.0,0.0,0.0,0.0
8428965ffffffff,55.0,0.0,0.0,0.0
8428967ffffffff,345.0,0.0,0.0,0.0
8428969ffffffff,11.0,0.0,0.0,0.0
842896bffffffff,37.0,0.0,0.0,0.0
8428981ffffffff,3.0,0.0,0.0,0.0
8428983ffffffff,11.0,0.0,0.0,0.0
8428985ffffffff,167.0,0.0,0.0,0.0
8428987ffffffff,17.0,0.0,0.0,0.0
842898dffffffff,170.0,0.0,0.0,0.0
8428993ffffffff,16.0,0.0,0.0,0.0
8428995ffffffff,4.0,0.0,0.0,0.0
8428997ffffffff,2.0,0.0,0.0,0.0
842899bffffffff,37.0,0.0,0.0,0.0
84289a3ffffffff,27.0,0.0,0.0,0.0
84289a5ffffffff,5.0,0.0,0.0,0.0
84289a9ffffffff,69.0,0.0,0.0,0.0
84289abffffffff,323.0,0.0,0.0,0.0
84289b1ffffffff,27.0,0.0,0.0,0.0
84289b3ffffffff,19.0,0.0,0.0,0.0
84289b5ffffffff,110.0,0.0,0.0,0.0
84289b7ffffffff,178.0,0.0,0.0,0.0
84289b9ffffffff,9.0,0.0,0.0,0.0
84289bdffffffff,68.0,0.0,0.0,0.0
84289d1ffffffff,14.0,0.0,0.0,0.0
84289d3ffffffff,65.0,0.0,0.0,0.0
84289d9ffffffff,38.0,0.0,0.0,0.0
84289dbffffffff,28.0,0.0,0.0,0.0
84289e1ffffffff,17.0,0.0,0.0,0.0
84289e3ffffffff,12.0,0.0,0.0,0.0
84289e5ffffffff,33.0,0.0,0.0,0.0
84289e7ffffffff,144.0,0.0,0.0,0.0
84289e9ffffffff,1.0,0.0,0.0,0.0
84289ebffffffff,441.0,0.0,0.0,0.0
84289edffffffff,325.0,0.0,0.0,0.0
8428a03ffffffff,2.0,0.0,0.0,0.0
8428a0bffffffff,1.0,0.0,0.0,0.0
8428a11ffffffff,14.0,0.0,0.0,0.0
8428a13ffffffff,240.0,0.0,0.0,0.0
8428a17ffffffff,7.0,0.0,0.0,0.0
8428a19ffffffff,11.0,0.0,0.0,0.0
8428a1bffffffff,2.0,0.0,0.0,0.0
8428a21ffffffff,25.0,0.0,0.0,0.0
8428a27ffffffff,2.0,0.0,0.0,0.0
8428a29ffffffff,80.0,0.0,0.0,0.0
8428a31ffffffff,39.0,0.0,0.0,0.0
8428a35ffffffff,29.0,0.0,0.0,0.0
8428a37ffffffff,44.0,0.0,0.0,0.0
8428a3dffffffff,5.0,0.0,0.0,0.0
8428a43ffffffff,9.0,0.0,0.0,0.0
8428a45ffffffff,8.0,0.0,0.0,0.0
8428a55ffffffff,4.0,0.0,0.0,0.0
8428a57ffffffff,2.0,0.0,0.0,0.0
8428a61ffffffff,7.0,0.0,0.0,0.0
8428a63ffffffff,4.0,0.0,0.0,0.0
8428a67ffffffff,11.0,0.0,0.0,0.0
8428a69ffffffff,5.0,0.0,0.0,0.0
8428a6bffffffff,2.0,0.0,0.0,0.0
8428a6dffffffff,80.0,0.0,0.0,0.0
8428a81ffffffff,3.0,0.0,0.0,0.0
8428a83ffffffff,7.0,0.0,0.0,0.0
8428a85ffffffff,22.0,0.0,0.0,0.0
8428a87ffffffff,21.0,0.0,0.0,0.0
8428a8dffffffff,112.0,0.0,0.0,0.0
8428a91ffffffff,526.0,0.0,0.0,0.0
8428a93ffffffff,17.0,0.0,0.0,0.0
8428a95ffffffff,397.0,0.0,0.0,0.0
8428a97ffffffff,123.0,0.0,0.0,0.0
8428a99ffffffff,120.0,0.0,0.0,0.0
8428a9bffffffff,17.0,0.0,0.0,0.0
8428aa1ffffffff,15.0,0.0,0.0,0.0
8428aa3ffffffff,26.0,0.0,0.0,0.0
8428aa5ffffffff,43.0,0.0,0.0,0.0
8428aa7ffffffff,3.0,0.0,0.0,0.0
8428aa9ffffffff,167.0,0.0,0.0,0.0
8428aabffffffff,13.0,0.0,0.0,0.0
8428aadffffffff,35.0,0.0,0.0,0.0
8428ab1ffffffff,13.0,0.0,0.0,0.0
8428ab3ffffffff,24.0,0.0,0.0,0.0
8428ab5ffffffff,5.0,0.0,0.0,0.0
8428ab7ffffffff,2.0,0.0,0.0,0.0
8428ab9ffffffff,2.0,0.0,0.0,0.0
8428abbffffffff,2.0,0.0,0.0,0.0
8428abdffffffff,4.0,0.0,0.0,0.0
8428ac1ffffffff,22.0,0.0,0.0,0.0
8428ac5ffffffff,10.0,0.0,0.0,0.0
8428ac9ffffffff,33.0,0.0,0.0,0.0
8428acbffffffff,25.0,0.0,0.0,0.0
8428acdffffffff,10.0,0.0,0.0,0.0
8428ad1ffffffff,34.0,0.0,0.0,0.0
8428ad3ffffffff,2.0,0.0,0.0,0.0
8428ad5ffffffff,4.0,0.0,0.0,0.0
8428adbffffffff,179.0,0.0,0.0,0.0
8428addffffffff,868.0,0.0,0.0,0.0
8428ae1ffffffff,1168.0,0.0,0.0,0.0
8428ae3ffffffff,1244.0,0.0,0.0,0.0
8428ae5ffffffff,2.0,0.0,0.0,0.0
8428ae7ffffffff,43.0,0.0,0.0,0.0
8428ae9ffffffff,1903.0,0.0,0.0,0.0
8428aebffffffff,345.0,0.0,0.0,0.0
8428aedffffffff,9.0,0.0,0.0,0.0
8428b01ffffffff,4.0,0.0,0.0,0.0
8428b03ffffffff,40.0,0.0,0.0,0.0
8428b05ffffffff,5.0,0.0,0.0,0.0
8428b07ffffffff,8.0,0.0,0.0,0.0
8428b09ffffffff,8.0,0.0,0.0,0.0
8428b0bffffffff,2.0,0.0,0.0,0.0
8428b0dffffffff,3.0,0.0,0.0,0.0
8428b11ffffffff,127.0,0.0,0.0,0.0
8428b13ffffffff,400.0,0.0,0.0,0.0
8428b17ffffffff,136.0,0.0,0.0,0.0
8428b1bffffffff,2.0,0.0,0.0,0.0
8428b1dffffffff,199.0,0.0,0.0,0.0
8428b21ffffffff,6.0,0.0,0.0,0.0
8428b23ffffffff,21.0,0.0,0.0,0.0
8428b25ffffffff,45.0,0.0,0.0,0.0
8428b27ffffffff,4.0,0.0,0.0,0.0
8428b29ffffffff,19.0,0.0,0.0,0.0
8428b2bffffffff,56.0,0.0,0.0,0.0
8428b2dffffffff,15.0,0.0,0.0,0.0
8428b35ffffffff,2.0,0.0,0.0,0.0
8428b37ffffffff,1.0,0.0,0.0,0.0
8428b3bffffffff,193.0,0.0,0.0,0.0
8428b3dffffffff,3.0,0.0,0.0,0.0
8428b43ffffffff,4.0,0.0,0.0,0.0
8428b4bffffffff,2.0,0.0,0.0,0.0
8428b51ffffffff,7.0,0.0,0.0,0.0
8428b53ffffffff,34.0,0.0,0.0,0.0
8428b57ffffffff,83.0,0.0,0.0,0.0
8428b59ffffffff,2.0,0.0,0.0,0.0
8428b61ffffffff,953.0,0.0,0.0,0.0
8428b63ffffffff,21.0,0.0,0.0,0.0
8428b65ffffffff,12.0,0.0,0.0,0.0
8428b67ffffffff,32.0,0.0,0.0,0.0
8428b69ffffffff,1734.0,0.0,0.0,0.0
8428b6bffffffff,43.0,0.0,0.0,0.0
8428b6dffffffff,212.0,0.0,0.0,0.0
8428c25ffffffff,3.0,0.0,0.0,0.0
8428c61ffffffff,198.0,0.0,0.0,0.0
8428c63ffffffff,1.0,0.0,0.0,0.0
8428c65ffffffff,22.0,0.0,0.0,0.0
8428c6dffffffff,7.0,0.0,0.0,0.0
8428d03ffffffff,8.0,0.0,0.0,0.0
8428d05ffffffff,2.0,0.0,0.0,0.0
8428d09ffffffff,87.0,0.0,0.0,0.0
8428d0bffffffff,167.0,0.0,0.0,0.0
8428d0dffffffff,39.0,0.0,0.0,0.0
8428d11ffffffff,19.0,0.0,0.0,0.0
8428d13ffffffff,55.0,0.0,0.0,0.0
8428d15ffffffff,58.0,0.0,0.0,0.0
8428d17ffffffff,80.0,0.0,0.0,0.0
8428d19ffffffff,42.0,0.0,0.0,0.0
8428d1bffffffff,275.0,0.0,0.0,0.0
8428d1dffffffff,488.0,0.0,0.0,0.0
8428d23ffffffff,1.0,0.0,0.0,0.0
8428d25ffffffff,66.0,0.0,0.0,0.0
8428d27ffffffff,6.0,0.0,0.0,0.0
8428d29ffffffff,46.0,0.0,0.0,0.0
8428d2dffffffff,43.0,0.0,0.0,0.0
8428d31ffffffff,74.0,0.0,0.0,0.0
