cell_id,Certhia americana,Certhia americana [occidentalis Group],Certhia americana montana/idahoensis,Certhia americana americana/nigrescens,Certhia americana albescens/alticola,Certhia americana pernigra,Certhia americana extima
832702fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832703fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832709fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
83270efffffffff,10.0,0.0,0.0,10.0,0.0,0.0,0.0
832711fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832713fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832718fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83271afffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83271cfffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
832740fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
832741fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
832743fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
832744fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832746fffffffff,18.0,0.0,0.0,1.0,0.0,0.0,0.0
832748fffffffff,152.0,0.0,0.0,0.0,0.0,0.0,0.0
832749fffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
83274afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83274bfffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
83274cfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
83274dfffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
83274efffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
832752fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832754fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832755fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832756fffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
832758fffffffff,72.0,0.0,0.0,0.0,0.0,0.0,0.0
832759fffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0
83275afffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
83275bfffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
83275cfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
83275dfffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0
83275efffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832763fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
832769fffffffff,26.0,0.0,0.0,24.0,0.0,0.0,0.0
83276afffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
83276bfffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
83276cfffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0
83276dfffffffff,105.0,0.0,0.0,102.0,0.0,0.0,0.0
83276efffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832770fffffffff,9.0,0.0,0.0,9.0,0.0,0.0,0.0
832771fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
832773fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832775fffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
83278bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832794fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8327a0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8327a8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8327aafffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8327adfffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8327aefffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8327b0fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832802fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
832806fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832810fffffffff,26.0,2.0,0.0,0.0,0.0,0.0,0.0
832814fffffffff,11.0,3.0,0.0,0.0,0.0,0.0,0.0
832815fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83281bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83281cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83281efffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
832830fffffffff,144.0,9.0,0.0,0.0,0.0,0.0,0.0
832831fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832832fffffffff,30.0,2.0,0.0,0.0,0.0,0.0,0.0
832833fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
832834fffffffff,13.0,2.0,0.0,0.0,0.0,0.0,0.0
832835fffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
832836fffffffff,111.0,0.0,0.0,0.0,0.0,0.0,0.0
832884fffffffff,27.0,0.0,3.0,0.0,0.0,0.0,0.0
832885fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832886fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
832888fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
83288afffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83288bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832892fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
832894fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832898fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83289cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83289dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8328a1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8328b1fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8328b5fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8328b6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8328c2fffffffff,4.0,2.0,0.0,0.0,0.0,0.0,0.0
8328d1fffffffff,37.0,5.0,0.0,0.0,0.0,0.0,0.0
8328d4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8328d5fffffffff,52.0,0.0,0.0,0.0,0.0,0.0,0.0
8328ddfffffffff,4.0,4.0,0.0,0.0,0.0,0.0,0.0
8328defffffffff,21.0,1.0,0.0,0.0,0.0,0.0,0.0
8328f0fffffffff,11.0,3.0,0.0,0.0,0.0,0.0,0.0
8328f1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8328f2fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8328f4fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8328f6fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832912fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832916fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
83291afffffffff,2.0,1.0,0.0,0.0,0.0,0.0,0.0
832984fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
832989fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
83298cfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
83298dfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832992fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832994fffffffff,6.0,0.0,6.0,0.0,0.0,0.0,0.0
8329a0fffffffff,53.0,2.0,0.0,0.0,0.0,0.0,0.0
8329a1fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8329a2fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8329a3fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8329a4fffffffff,57.0,0.0,0.0,0.0,0.0,0.0,0.0
8329a5fffffffff,92.0,0.0,0.0,0.0,0.0,0.0,0.0
8329a6fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8329a8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8329aafffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8329acfffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
8329adfffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8329aefffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8329b0fffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
8329b2fffffffff,11.0,0.0,4.0,0.0,0.0,0.0,0.0
8329b5fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8329b6fffffffff,28.0,0.0,12.0,0.0,0.0,0.0,0.0
832a06fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
832a10fffffffff,297.0,0.0,0.0,33.0,0.0,0.0,0.0
832a12fffffffff,661.0,0.0,0.0,0.0,0.0,0.0,0.0
832a13fffffffff,576.0,0.0,0.0,0.0,0.0,0.0,0.0
832a14fffffffff,37.0,0.0,0.0,8.0,0.0,0.0,0.0
832a15fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
832a16fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
832a1afffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
832a30fffffffff,117.0,0.0,0.0,0.0,0.0,0.0,0.0
832a31fffffffff,58.0,0.0,0.0,2.0,0.0,0.0,0.0
832a32fffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0
832a33fffffffff,89.0,0.0,0.0,5.0,0.0,0.0,0.0
832a34fffffffff,6.0,0.0,0.0,2.0,0.0,0.0,0.0
832a36fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832a80fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
832a81fffffffff,17.0,0.0,0.0,3.0,0.0,0.0,0.0
832a82fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832a84fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832a85fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832a89fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
832a8afffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832a8bfffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
832a8cfffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
832a8dfffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
832a8efffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832a90fffffffff,4.0,0.0,0.0,2.0,0.0,0.0,0.0
832a91fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832a92fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832a93fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832a94fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832a95fffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0
832a99fffffffff,53.0,0.0,0.0,0.0,0.0,0.0,0.0
832a9bfffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832a9cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832aa1fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
832aa2fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
832aa4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832aa5fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832aa6fffffffff,10.0,0.0,0.0,2.0,0.0,0.0,0.0
832aa8fffffffff,32.0,0.0,0.0,2.0,0.0,0.0,0.0
832aa9fffffffff,3.0,0.0,0.0,1.0,0.0,0.0,0.0
832aaafffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
832aacfffffffff,594.0,0.0,0.0,0.0,0.0,0.0,0.0
832aadfffffffff,100.0,0.0,0.0,6.0,0.0,0.0,0.0
832aaefffffffff,24.0,0.0,0.0,2.0,0.0,0.0,0.0
832ab0fffffffff,34.0,0.0,0.0,27.0,0.0,0.0,0.0
832ab1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832ab2fffffffff,240.0,0.0,0.0,87.0,0.0,0.0,0.0
832ab3fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832ab4fffffffff,129.0,0.0,0.0,101.0,0.0,0.0,0.0
832ab5fffffffff,137.0,0.0,0.0,114.0,0.0,0.0,0.0
832ab6fffffffff,6.0,0.0,0.0,6.0,0.0,0.0,0.0
832ad0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832ad6fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
832af0fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
832af6fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
832b00fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832b01fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832b0afffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
832b10fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832b16fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
832b18fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832b1afffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0
832b1bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832b25fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832b30fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832b80fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
832b81fffffffff,9.0,0.0,0.0,9.0,0.0,0.0,0.0
832b82fffffffff,6.0,0.0,0.0,4.0,0.0,0.0,0.0
832b83fffffffff,22.0,0.0,0.0,20.0,0.0,0.0,0.0
832b88fffffffff,7.0,0.0,0.0,1.0,0.0,0.0,0.0
832b89fffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0
832b8cfffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
832b8dfffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
832b8efffffffff,106.0,0.0,0.0,102.0,0.0,0.0,0.0
832b91fffffffff,5.0,0.0,0.0,4.0,0.0,0.0,0.0
832b94fffffffff,26.0,0.0,0.0,2.0,0.0,0.0,0.0
832b98fffffffff,140.0,0.0,0.0,129.0,0.0,0.0,0.0
832b99fffffffff,53.0,0.0,0.0,44.0,0.0,0.0,0.0
832b9afffffffff,17.0,0.0,0.0,6.0,0.0,0.0,0.0
832b9bfffffffff,85.0,0.0,0.0,74.0,0.0,0.0,0.0
832b9cfffffffff,189.0,0.0,0.0,153.0,0.0,0.0,0.0
832b9dfffffffff,468.0,0.0,0.0,457.0,0.0,0.0,0.0
832b9efffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
832ba8fffffffff,44.0,0.0,0.0,28.0,0.0,0.0,0.0
832ba9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832baafffffffff,72.0,0.0,0.0,0.0,0.0,0.0,0.0
832babfffffffff,29.0,0.0,0.0,8.0,0.0,0.0,0.0
832bacfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832badfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832bb0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832bb2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832bb3fffffffff,43.0,0.0,0.0,0.0,0.0,0.0,0.0
834441fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
834444fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834445fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834446fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
834449fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83444cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
834450fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
834452fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834455fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
83445bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
834463fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
834468fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83446dfffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
83446efffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
834473fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8344a9fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8344c0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8344c1fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8344c3fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8344c8fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8344c9fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8344cafffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
8344cdfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8344cefffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8344d1fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8344d3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8344d8fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8344d9fffffffff,24.0,0.0,0.0,2.0,0.0,0.0,0.0
