cell_id,Garrulus glandarius,Garrulus glandarius [glandarius Group],Garrulus glandarius [atricapillus Group],Garrulus glandarius [cervicalis Group],Garrulus glandarius hyrcanus,Garrulus glandarius [brandtii Group],Garrulus glandarius [bispecularis Group],Garrulus glandarius leucotis/oatesi,Garrulus glandarius [japonicus Group]
822db7fffffffff,19.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
822e17fffffffff,14.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
822eaffffffffff,79.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0
823037fffffffff,34.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0
823867fffffffff,37.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0
823877fffffffff,42.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0
823907fffffffff,84.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823917fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82391ffffffffff,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823927fffffffff,37.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82392ffffffffff,30.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823937fffffffff,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823947fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823967fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823977fffffffff,73.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823c07fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
823c1ffffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823c47fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
823c57fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823c5ffffffffff,9.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
823ccffffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
823ceffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823d17fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
823d1ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823daffffffffff,26.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0
823f47fffffffff,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
823f4ffffffffff,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82404ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
824057fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
8240e7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
82411ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82416ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824197fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824ba7fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824bb7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8264b7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82659ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
