cell_id,Turdus vanikorensis,Turdus vanikorensis rennellianus,Turdus vanikorensis mareensis,Turdus vanikorensis [vanikorensis Group],Turdus vanikorensis placens,Turdus vanikorensis efatensis
839e02fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
839e06fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
839e10fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
839e11fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
839ec0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
839ec3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
