cell_id,Antigone canadensis,Antigone canadensis canadensis,Antigone canadensis tabida/rowani,Antigone canadensis pulla,Antigone canadensis pratensis,Antigone canadensis nesiotes
830eeafffffffff,174.0,0.0,0.0,0.0,0.0,0.0
830eebfffffffff,22.0,0.0,3.0,0.0,0.0,0.0
830ef3fffffffff,2.0,0.0,2.0,0.0,0.0,0.0
831218fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83124bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83124dfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
831251fffffffff,8.0,2.0,3.0,0.0,0.0,0.0
831254fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
831258fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831259fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83125dfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
831285fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831289fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83128dfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83129afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8312a3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8312abfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8312b0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8312b4fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8312c1fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8312c3fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8312c8fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8312cafffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8312ccfffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8312cdfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8312d3fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8312d4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8312d5fffffffff,6.0,0.0,4.0,0.0,0.0,0.0
8312d9fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8312dafffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8312dbfffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8312ddfffffffff,33.0,2.0,0.0,0.0,0.0,0.0
8312e1fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8312e8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8312e9fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8312eafffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8312ebfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8312ecfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831349fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831383fffffffff,34.0,0.0,0.0,0.0,0.0,0.0
831384fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831386fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83138cfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83139afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83139efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8313a3fffffffff,102.0,0.0,0.0,0.0,0.0,0.0
8313b5fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83165efffffffff,8.0,0.0,0.0,0.0,0.0,0.0
831741fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83176bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831928fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831929fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83194cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831aa0fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
831bb0fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831e0efffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831f03fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831f04fffffffff,4.0,2.0,0.0,0.0,0.0,0.0
831f1cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831f26fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83225afffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8322dbfffffffff,30.0,1.0,0.0,0.0,0.0,0.0
832600fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832601fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832602fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832603fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832604fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832605fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832606fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832609fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83260afffffffff,16.0,0.0,0.0,0.0,0.0,0.0
83260bfffffffff,90.0,0.0,4.0,0.0,0.0,0.0
83260cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83260dfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83260efffffffff,24.0,0.0,0.0,0.0,0.0,0.0
832610fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832611fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832612fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832615fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832618fffffffff,127.0,19.0,9.0,0.0,0.0,0.0
832619fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83261bfffffffff,10.0,2.0,0.0,0.0,0.0,0.0
83261dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832620fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832621fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832622fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832624fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832625fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
832626fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832629fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83262bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83262cfffffffff,20.0,0.0,0.0,0.0,0.0,0.0
83262dfffffffff,17.0,0.0,0.0,0.0,0.0,0.0
832630fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832636fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832640fffffffff,15.0,0.0,4.0,0.0,0.0,0.0
832641fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
832643fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832645fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832646fffffffff,192.0,0.0,0.0,0.0,0.0,0.0
832648fffffffff,32.0,0.0,0.0,0.0,0.0,0.0
832649fffffffff,64.0,0.0,0.0,0.0,0.0,0.0
83264afffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83264bfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83264cfffffffff,47.0,0.0,0.0,0.0,0.0,0.0
83264dfffffffff,91.0,0.0,0.0,0.0,0.0,0.0
83264efffffffff,22.0,0.0,0.0,0.0,0.0,0.0
832650fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
832652fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832653fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832654fffffffff,153.0,0.0,0.0,0.0,0.0,0.0
832655fffffffff,132.0,0.0,0.0,0.0,0.0,0.0
832656fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832659fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83265afffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83265bfffffffff,38.0,0.0,0.0,0.0,0.0,0.0
83265cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83265dfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832660fffffffff,41.0,0.0,0.0,0.0,0.0,0.0
832661fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832662fffffffff,42.0,0.0,0.0,0.0,0.0,0.0
832663fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832664fffffffff,291.0,0.0,0.0,0.0,0.0,0.0
832666fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
832668fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
832669fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
83266afffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83266bfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83266cfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83266dfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83266efffffffff,27.0,0.0,0.0,0.0,0.0,0.0
832670fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832671fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
832672fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832673fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832674fffffffff,59.0,0.0,0.0,0.0,0.0,0.0
832675fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832676fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832680fffffffff,30.0,1.0,1.0,0.0,0.0,0.0
832681fffffffff,108.0,0.0,0.0,0.0,0.0,0.0
832683fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
832684fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832685fffffffff,73.0,0.0,0.0,0.0,0.0,0.0
832688fffffffff,90.0,0.0,0.0,0.0,0.0,0.0
832689fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
83268afffffffff,40.0,13.0,0.0,0.0,0.0,0.0
83268bfffffffff,22.0,3.0,3.0,0.0,0.0,0.0
83268cfffffffff,75.0,0.0,0.0,0.0,0.0,0.0
83268dfffffffff,14.0,0.0,0.0,0.0,0.0,0.0
83268efffffffff,28.0,0.0,1.0,0.0,0.0,0.0
832690fffffffff,140.0,0.0,0.0,0.0,0.0,0.0
832691fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832692fffffffff,56.0,0.0,0.0,0.0,0.0,0.0
832693fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832694fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832695fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
832696fffffffff,348.0,0.0,7.0,0.0,0.0,0.0
832698fffffffff,121.0,0.0,0.0,0.0,0.0,0.0
832699fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83269bfffffffff,12.0,0.0,0.0,0.0,0.0,0.0
83269cfffffffff,88.0,2.0,23.0,0.0,0.0,0.0
83269dfffffffff,40.0,2.0,0.0,0.0,0.0,0.0
83269efffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8326a2fffffffff,20.0,4.0,4.0,0.0,0.0,0.0
8326a4fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8326a8fffffffff,27.0,2.0,0.0,0.0,0.0,0.0
8326a9fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8326aafffffffff,221.0,4.0,4.0,0.0,0.0,0.0
8326abfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8326acfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8326adfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8326aefffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8326b2fffffffff,5.0,0.0,3.0,0.0,0.0,0.0
8326b3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326b5fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8326b6fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8326c0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8326c1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326c2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326c3fffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8326c4fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8326c5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326c6fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8326c8fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8326cafffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8326cbfffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8326d0fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8326d1fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8326d2fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8326d3fffffffff,6.0,1.0,0.0,0.0,0.0,0.0
8326d4fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8326d5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326d6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8326d8fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8326d9fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8326dafffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8326dbfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8326dcfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326ddfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8326defffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8326e0fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8326e2fffffffff,44.0,0.0,0.0,0.0,0.0,0.0
8326e3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326e4fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8326e5fffffffff,42.0,0.0,0.0,0.0,0.0,0.0
8326e6fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8326e8fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8326e9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326eafffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326ecfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8326edfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8326eefffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8326f0fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8326f1fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8326f2fffffffff,78.0,8.0,4.0,0.0,0.0,0.0
8326f3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8326f5fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8326f6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832702fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
832703fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832709fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83270afffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83270efffffffff,40.0,0.0,5.0,0.0,0.0,0.0
832711fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832712fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832713fffffffff,49.0,0.0,0.0,0.0,0.0,0.0
832719fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83271bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83271cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83271dfffffffff,1.0,0.0,1.0,0.0,0.0,0.0
832740fffffffff,33.0,0.0,0.0,0.0,0.0,0.0
832741fffffffff,48.0,0.0,0.0,0.0,0.0,0.0
832742fffffffff,35.0,0.0,0.0,0.0,0.0,0.0
832743fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832744fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
832745fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832746fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832748fffffffff,419.0,0.0,0.0,0.0,0.0,0.0
832749fffffffff,252.0,0.0,0.0,0.0,0.0,0.0
83274afffffffff,49.0,1.0,0.0,0.0,0.0,0.0
83274bfffffffff,95.0,0.0,0.0,0.0,0.0,0.0
83274cfffffffff,24.0,0.0,0.0,0.0,0.0,0.0
83274dfffffffff,306.0,0.0,0.0,0.0,0.0,0.0
83274efffffffff,78.0,0.0,0.0,0.0,0.0,0.0
832751fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832752fffffffff,69.0,0.0,0.0,0.0,0.0,0.0
832753fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832754fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832756fffffffff,41.0,0.0,4.0,0.0,0.0,0.0
832758fffffffff,71.0,0.0,4.0,0.0,0.0,0.0
832759fffffffff,270.0,0.0,5.0,0.0,0.0,0.0
83275afffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83275bfffffffff,111.0,0.0,0.0,0.0,0.0,0.0
83275cfffffffff,23.0,0.0,0.0,0.0,0.0,0.0
83275dfffffffff,62.0,0.0,0.0,0.0,0.0,0.0
83275efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832761fffffffff,5.0,0.0,3.0,0.0,0.0,0.0
832763fffffffff,68.0,0.0,6.0,0.0,0.0,0.0
832769fffffffff,99.0,0.0,12.0,0.0,0.0,0.0
83276afffffffff,19.0,0.0,0.0,0.0,0.0,0.0
83276bfffffffff,29.0,0.0,0.0,0.0,0.0,0.0
83276cfffffffff,33.0,0.0,14.0,0.0,0.0,0.0
83276dfffffffff,253.0,0.0,180.0,0.0,0.0,0.0
83276efffffffff,21.0,0.0,5.0,0.0,0.0,0.0
832770fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832771fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832773fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
832776fffffffff,8.0,0.0,8.0,0.0,0.0,0.0
832783fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832788fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83278bfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83278cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83278dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832792fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832793fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832796fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
83279afffffffff,5.0,0.0,1.0,0.0,0.0,0.0
83279cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83279efffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8327a0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8327a1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8327a3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8327a4fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8327a6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8327a8fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8327aafffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8327adfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8327b3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832800fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832802fffffffff,79.0,3.0,10.0,0.0,0.0,0.0
832810fffffffff,50.0,2.0,7.0,0.0,0.0,0.0
832812fffffffff,35.0,0.0,3.0,0.0,0.0,0.0
832813fffffffff,28.0,1.0,1.0,0.0,0.0,0.0
832814fffffffff,46.0,0.0,4.0,0.0,0.0,0.0
832815fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
832816fffffffff,16.0,2.0,2.0,0.0,0.0,0.0
832818fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83281afffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83281bfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83281cfffffffff,46.0,0.0,0.0,0.0,0.0,0.0
83281efffffffff,31.0,0.0,3.0,0.0,0.0,0.0
832830fffffffff,1381.0,5.0,10.0,0.0,0.0,0.0
832831fffffffff,72.0,0.0,3.0,0.0,0.0,0.0
832832fffffffff,84.0,0.0,3.0,0.0,0.0,0.0
832833fffffffff,6.0,0.0,2.0,0.0,0.0,0.0
832834fffffffff,111.0,3.0,0.0,0.0,0.0,0.0
832835fffffffff,46.0,7.0,0.0,0.0,0.0,0.0
832836fffffffff,1016.0,2.0,4.0,0.0,0.0,0.0
832880fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
832881fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832883fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832884fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832885fffffffff,66.0,0.0,0.0,0.0,0.0,0.0
832888fffffffff,15.0,0.0,2.0,0.0,0.0,0.0
832889fffffffff,17.0,3.0,2.0,0.0,0.0,0.0
83288afffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83288bfffffffff,19.0,1.0,0.0,0.0,0.0,0.0
83288cfffffffff,9.0,1.0,0.0,0.0,0.0,0.0
83288dfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83288efffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832890fffffffff,10.0,0.0,2.0,0.0,0.0,0.0
832891fffffffff,3.0,3.0,0.0,0.0,0.0,0.0
832892fffffffff,12.0,0.0,4.0,0.0,0.0,0.0
832893fffffffff,22.0,0.0,4.0,0.0,0.0,0.0
832894fffffffff,12.0,1.0,1.0,0.0,0.0,0.0
832896fffffffff,6.0,0.0,6.0,0.0,0.0,0.0
832898fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832899fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83289afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83289bfffffffff,16.0,0.0,0.0,0.0,0.0,0.0
83289cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83289dfffffffff,32.0,0.0,0.0,0.0,0.0,0.0
8328a8fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8328a9fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8328aafffffffff,8.0,0.0,3.0,0.0,0.0,0.0
8328abfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8328acfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8328aefffffffff,14.0,0.0,1.0,0.0,0.0,0.0
8328b1fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8328b2fffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8328b6fffffffff,171.0,0.0,4.0,0.0,0.0,0.0
8328c2fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8328c6fffffffff,139.0,4.0,0.0,0.0,0.0,0.0
8328d0fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8328d1fffffffff,152.0,0.0,0.0,0.0,0.0,0.0
8328d3fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8328d4fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8328d5fffffffff,92.0,1.0,1.0,0.0,0.0,0.0
8328d6fffffffff,20.0,2.0,0.0,0.0,0.0,0.0
8328d8fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8328d9fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8328dcfffffffff,141.0,0.0,0.0,0.0,0.0,0.0
8328ddfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8328defffffffff,66.0,0.0,4.0,0.0,0.0,0.0
8328f0fffffffff,205.0,3.0,0.0,0.0,0.0,0.0
8328f1fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8328f2fffffffff,33.0,0.0,0.0,0.0,0.0,0.0
8328f3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8328f4fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8328f5fffffffff,37.0,0.0,0.0,0.0,0.0,0.0
8328f6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832912fffffffff,85.0,0.0,0.0,0.0,0.0,0.0
832913fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83291afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832981fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832982fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
832985fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832986fffffffff,35.0,5.0,5.0,0.0,0.0,0.0
832989fffffffff,32.0,2.0,2.0,0.0,0.0,0.0
83298afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83298bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83298cfffffffff,36.0,0.0,0.0,0.0,0.0,0.0
83298dfffffffff,160.0,0.0,7.0,0.0,0.0,0.0
832990fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832992fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832993fffffffff,8.0,0.0,2.0,0.0,0.0,0.0
832995fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
83299efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8329a0fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8329a1fffffffff,71.0,0.0,0.0,0.0,0.0,0.0
