cell_id,Leiothlypis celata,Leiothlypis celata celata,Leiothlypis celata orestera,Leiothlypis celata lutescens,Leiothlypis celata sordida,Leiothlypis celata celata/orestera
831350fffffffff,1.0,0.0,0.0,0.0,0.0,1.0
831382fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831383fffffffff,128.0,0.0,0.0,0.0,0.0,0.0
831386fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83138cfffffffff,73.0,0.0,0.0,0.0,0.0,0.0
831391fffffffff,4.0,0.0,0.0,2.0,0.0,0.0
831393fffffffff,6.0,4.0,0.0,2.0,0.0,0.0
831394fffffffff,12.0,0.0,0.0,10.0,0.0,0.0
831395fffffffff,8.0,0.0,0.0,8.0,0.0,0.0
83139efffffffff,10.0,2.0,0.0,0.0,0.0,0.0
8313a3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8313b5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831aa0fffffffff,72.0,0.0,0.0,0.0,0.0,0.0
831aa2fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
831aa3fffffffff,56.0,0.0,0.0,0.0,0.0,0.0
831ab0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831bb0fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
831bb3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831d24fffffffff,7.0,2.0,0.0,4.0,0.0,0.0
8322d0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8322dbfffffffff,12.0,0.0,0.0,4.0,0.0,0.0
832600fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832601fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832602fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832603fffffffff,4.0,2.0,0.0,0.0,0.0,0.0
832604fffffffff,3.0,2.0,0.0,0.0,0.0,0.0
832605fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832606fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832608fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
83260afffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83260dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83260efffffffff,17.0,6.0,0.0,0.0,0.0,0.0
832611fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832612fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832616fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832618fffffffff,1.0,0.0,0.0,0.0,0.0,1.0
83261bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83261efffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832621fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832623fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832625fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832626fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83262afffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83262bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83262cfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83262dfffffffff,9.0,0.0,0.0,0.0,0.0,0.0
83262efffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832631fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832640fffffffff,45.0,3.0,0.0,0.0,0.0,0.0
832641fffffffff,9.0,3.0,0.0,0.0,0.0,0.0
832642fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832643fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832644fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832646fffffffff,37.0,0.0,0.0,0.0,0.0,0.0
832648fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
832649fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
83264afffffffff,36.0,0.0,0.0,0.0,0.0,0.0
83264bfffffffff,29.0,0.0,0.0,0.0,0.0,0.0
83264cfffffffff,19.0,0.0,0.0,0.0,0.0,0.0
83264dfffffffff,91.0,3.0,0.0,0.0,0.0,1.0
83264efffffffff,97.0,0.0,0.0,0.0,0.0,2.0
832650fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832651fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832652fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832653fffffffff,22.0,4.0,0.0,0.0,0.0,0.0
832655fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832656fffffffff,53.0,1.0,0.0,0.0,0.0,0.0
832658fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832659fffffffff,61.0,0.0,0.0,0.0,0.0,0.0
83265afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83265bfffffffff,24.0,0.0,0.0,0.0,0.0,0.0
83265cfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83265dfffffffff,50.0,0.0,0.0,0.0,0.0,0.0
83265efffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832661fffffffff,18.0,2.0,0.0,0.0,0.0,0.0
832662fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832663fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832664fffffffff,74.0,8.0,0.0,0.0,0.0,0.0
832665fffffffff,3.0,1.0,0.0,0.0,0.0,0.0
832666fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832668fffffffff,47.0,0.0,0.0,0.0,0.0,0.0
832669fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83266afffffffff,32.0,0.0,0.0,0.0,0.0,0.0
83266bfffffffff,12.0,0.0,0.0,0.0,0.0,0.0
83266cfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83266dfffffffff,33.0,0.0,0.0,0.0,0.0,0.0
832671fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832672fffffffff,5.0,2.0,0.0,0.0,0.0,0.0
832674fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832680fffffffff,12.0,0.0,0.0,0.0,0.0,2.0
832681fffffffff,79.0,0.0,2.0,0.0,0.0,1.0
832682fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832683fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832684fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832685fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832688fffffffff,36.0,0.0,0.0,0.0,0.0,2.0
832689fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83268afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83268bfffffffff,4.0,0.0,0.0,0.0,0.0,2.0
83268cfffffffff,47.0,0.0,0.0,2.0,0.0,0.0
83268dfffffffff,45.0,0.0,0.0,2.0,0.0,0.0
83268efffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832690fffffffff,36.0,0.0,0.0,0.0,0.0,0.0
832692fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832696fffffffff,284.0,0.0,3.0,16.0,0.0,6.0
832698fffffffff,31.0,0.0,0.0,0.0,0.0,0.0
832699fffffffff,41.0,0.0,0.0,2.0,0.0,0.0
83269afffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83269bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83269cfffffffff,19.0,0.0,0.0,1.0,0.0,0.0
83269dfffffffff,28.0,0.0,1.0,0.0,0.0,0.0
83269efffffffff,3.0,0.0,1.0,0.0,0.0,0.0
8326a2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326a4fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8326a5fffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8326a8fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8326a9fffffffff,14.0,0.0,0.0,1.0,0.0,0.0
8326aafffffffff,51.0,0.0,1.0,0.0,0.0,0.0
8326abfffffffff,28.0,0.0,0.0,2.0,0.0,0.0
8326acfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8326adfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8326aefffffffff,7.0,0.0,1.0,0.0,0.0,0.0
8326b6fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8326c1fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8326c6fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8326c8fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8326cafffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8326cbfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8326d1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326d3fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8326d4fffffffff,35.0,0.0,0.0,0.0,0.0,3.0
8326d5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326d6fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8326d9fffffffff,3.0,0.0,1.0,0.0,0.0,0.0
8326dbfffffffff,8.0,0.0,0.0,0.0,0.0,8.0
8326ddfffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8326defffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8326e1fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8326e2fffffffff,37.0,0.0,0.0,0.0,0.0,0.0
8326e3fffffffff,13.0,2.0,1.0,0.0,0.0,0.0
8326e4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326e5fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8326e6fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8326e9fffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8326ecfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8326edfffffffff,41.0,0.0,0.0,0.0,0.0,0.0
8326f0fffffffff,7.0,0.0,0.0,3.0,0.0,0.0
8326f1fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8326f2fffffffff,65.0,0.0,0.0,1.0,0.0,0.0
8326f4fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8326f5fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8326f6fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832702fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83270efffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832711fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832713fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832719fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
83271cfffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83271dfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832740fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832741fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832743fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832744fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832745fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832746fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832748fffffffff,38.0,0.0,0.0,0.0,0.0,0.0
832749fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83274afffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83274bfffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83274cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83274dfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83274efffffffff,15.0,0.0,0.0,0.0,0.0,0.0
832751fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832752fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
832754fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832755fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832756fffffffff,18.0,3.0,0.0,0.0,0.0,0.0
832758fffffffff,22.0,0.0,0.0,0.0,0.0,3.0
832759fffffffff,57.0,0.0,0.0,0.0,0.0,8.0
83275afffffffff,7.0,0.0,0.0,0.0,0.0,3.0
83275bfffffffff,21.0,0.0,0.0,0.0,0.0,0.0
83275cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83275dfffffffff,48.0,0.0,0.0,0.0,0.0,2.0
83275efffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832763fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
832766fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
832769fffffffff,8.0,0.0,0.0,0.0,0.0,5.0
83276bfffffffff,46.0,0.0,0.0,0.0,0.0,0.0
83276dfffffffff,21.0,14.0,0.0,0.0,0.0,2.0
832770fffffffff,15.0,2.0,0.0,0.0,0.0,0.0
832771fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
832772fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832775fffffffff,2.0,2.0,0.0,0.0,0.0,0.0
832780fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832786fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83278cfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83278efffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832791fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832792fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832794fffffffff,2.0,0.0,0.0,0.0,0.0,2.0
832795fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832796fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
83279efffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8327a0fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8327a1fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8327a2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8327a5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8327a6fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8327a8fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8327aafffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8327adfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8327aefffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8327b0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8327b1fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8327b2fffffffff,10.0,0.0,7.0,0.0,0.0,0.0
8327b6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832802fffffffff,48.0,2.0,30.0,7.0,0.0,5.0
832806fffffffff,12.0,0.0,0.0,1.0,0.0,2.0
832810fffffffff,14.0,0.0,0.0,3.0,0.0,0.0
832811fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832812fffffffff,22.0,2.0,2.0,0.0,0.0,5.0
832813fffffffff,17.0,1.0,0.0,3.0,0.0,0.0
832814fffffffff,10.0,0.0,0.0,4.0,0.0,0.0
832815fffffffff,197.0,3.0,0.0,4.0,0.0,0.0
832816fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832818fffffffff,29.0,0.0,0.0,8.0,0.0,19.0
832819fffffffff,11.0,2.0,0.0,1.0,0.0,0.0
83281bfffffffff,18.0,1.0,0.0,1.0,0.0,0.0
83281cfffffffff,36.0,2.0,3.0,2.0,0.0,21.0
83281dfffffffff,7.0,0.0,0.0,0.0,0.0,4.0
83281efffffffff,100.0,0.0,0.0,42.0,0.0,2.0
832830fffffffff,649.0,7.0,20.0,172.0,4.0,49.0
832831fffffffff,5.0,1.0,0.0,0.0,2.0,0.0
832832fffffffff,101.0,0.0,18.0,45.0,0.0,4.0
832833fffffffff,24.0,0.0,8.0,4.0,0.0,1.0
832834fffffffff,210.0,8.0,37.0,38.0,38.0,35.0
832835fffffffff,165.0,16.0,39.0,6.0,0.0,83.0
832836fffffffff,1622.0,0.0,1.0,190.0,1.0,6.0
832880fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832881fffffffff,6.0,0.0,2.0,0.0,0.0,4.0
832883fffffffff,1.0,0.0,0.0,0.0,0.0,1.0
832884fffffffff,123.0,2.0,3.0,14.0,0.0,0.0
832885fffffffff,39.0,0.0,0.0,0.0,0.0,0.0
832886fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832888fffffffff,41.0,0.0,20.0,2.0,0.0,6.0
832889fffffffff,38.0,0.0,18.0,4.0,0.0,12.0
83288afffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83288bfffffffff,3.0,0.0,3.0,0.0,0.0,0.0
83288cfffffffff,8.0,0.0,3.0,0.0,0.0,2.0
83288dfffffffff,19.0,0.0,0.0,4.0,0.0,2.0
83288efffffffff,6.0,0.0,0.0,5.0,0.0,0.0
832892fffffffff,25.0,0.0,0.0,0.0,0.0,0.0
832893fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832894fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
832898fffffffff,11.0,0.0,2.0,0.0,0.0,0.0
83289afffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83289bfffffffff,3.0,0.0,1.0,0.0,0.0,0.0
8328a1fffffffff,7.0,2.0,4.0,1.0,0.0,0.0
8328a3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8328a8fffffffff,4.0,1.0,0.0,0.0,0.0,0.0
8328a9fffffffff,32.0,2.0,0.0,11.0,0.0,5.0
8328abfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8328aefffffffff,7.0,2.0,0.0,0.0,0.0,2.0
8328b0fffffffff,7.0,0.0,5.0,0.0,0.0,0.0
8328b1fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8328b2fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8328b5fffffffff,15.0,0.0,2.0,0.0,0.0,0.0
8328b6fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8328c0fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8328c2fffffffff,12.0,0.0,0.0,0.0,0.0,10.0
8328c4fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8328c6fffffffff,31.0,0.0,0.0,0.0,0.0,12.0
8328d1fffffffff,23.0,0.0,2.0,2.0,0.0,17.0
8328d3fffffffff,16.0,0.0,0.0,1.0,0.0,1.0
8328d4fffffffff,20.0,0.0,0.0,18.0,0.0,2.0
8328d5fffffffff,20.0,0.0,1.0,0.0,0.0,15.0
8328d6fffffffff,4.0,0.0,0.0,0.0,0.0,1.0
8328d8fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8328dcfffffffff,31.0,1.0,0.0,2.0,0.0,19.0
8328ddfffffffff,2.0,0.0,0.0,0.0,0.0,2.0
8328defffffffff,26.0,0.0,1.0,12.0,0.0,9.0
8328f0fffffffff,86.0,5.0,4.0,12.0,0.0,10.0
8328f1fffffffff,16.0,0.0,0.0,8.0,0.0,4.0
8328f2fffffffff,12.0,0.0,1.0,5.0,0.0,2.0
8328f3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8328f4fffffffff,36.0,0.0,0.0,3.0,0.0,2.0
8328f5fffffffff,24.0,0.0,0.0,8.0,0.0,7.0
8328f6fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832912fffffffff,109.0,5.0,20.0,22.0,23.0,17.0
832913fffffffff,2.0,0.0,2.0,0.0,0.0,0.0
832916fffffffff,35.0,0.0,0.0,0.0,32.0,2.0
83291afffffffff,11.0,0.0,0.0,1.0,7.0,0.0
832980fffffffff,2.0,0.0,0.0,2.0,0.0,0.0
832981fffffffff,9.0,0.0,2.0,0.0,0.0,0.0
832982fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832984fffffffff,34.0,1.0,13.0,5.0,0.0,0.0
832985fffffffff,30.0,0.0,17.0,0.0,0.0,13.0
832986fffffffff,44.0,0.0,22.0,2.0,0.0,2.0
832988fffffffff,1.0,0.0,0.0,1.0,0.0,0.0
832989fffffffff,22.0,0.0,0.0,4.0,0.0,6.0
83298cfffffffff,66.0,0.0,42.0,9.0,0.0,5.0
83298dfffffffff,7.0,0.0,0.0,6.0,0.0,1.0
83298efffffffff,21.0,0.0,0.0,14.0,0.0,7.0
832990fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832995fffffffff,29.0,0.0,2.0,6.0,0.0,0.0
83299bfffffffff,1.0,0.0,1.0,0.0,0.0,0.0
8329a0fffffffff,96.0,1.0,23.0,7.0,1.0,16.0
8329a1fffffffff,129.0,0.0,9.0,47.0,2.0,20.0
8329a2fffffffff,7.0,0.0,3.0,0.0,0.0,0.0
8329a3fffffffff,40.0,0.0,10.0,3.0,0.0,6.0
8329a4fffffffff,204.0,0.0,13.0,84.0,25.0,38.0
8329a5fffffffff,150.0,1.0,21.0,10.0,19.0,46.0
8329a6fffffffff,79.0,0.0,2.0,16.0,0.0,2.0
8329a8fffffffff,7.0,0.0,0.0,3.0,0.0,0.0
8329a9fffffffff,21.0,1.0,10.0,1.0,2.0,3.0
8329aafffffffff,20.0,0.0,12.0,4.0,0.0,2.0
8329abfffffffff,1.0,0.0,1.0,0.0,0.0,0.0
8329acfffffffff,3.0,0.0,0.0,2.0,0.0,1.0
8329adfffffffff,39.0,0.0,5.0,6.0,8.0,8.0
8329aefffffffff,17.0,3.0,0.0,9.0,0.0,3.0
8329b0fffffffff,93.0,0.0,43.0,30.0,0.0,14.0
8329b1fffffffff,19.0,0.0,10.0,4.0,0.0,0.0
8329b2fffffffff,8.0,0.0,2.0,2.0,0.0,0.0
8329b3fffffffff,3.0,0.0,3.0,0.0,0.0,0.0
8329b4fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8329b5fffffffff,140.0,0.0,44.0,39.0,0.0,8.0
8329b6fffffffff,30.0,0.0,0.0,1.0,0.0,0.0
832a06fffffffff,9.0,0.0,0.0,0.0,0.0,6.0
832a10fffffffff,935.0,41.0,4.0,0.0,0.0,47.0
832a12fffffffff,45.0,0.0,0.0,0.0,0.0,0.0
832a13fffffffff,555.0,6.0,0.0,0.0,0.0,5.0
832a14fffffffff,24.0,3.0,0.0,0.0,0.0,2.0
832a15fffffffff,107.0,1.0,0.0,0.0,0.0,6.0
832a16fffffffff,49.0,0.0,0.0,0.0,0.0,0.0
832a1afffffffff,1.0,1.0,0.0,0.0,0.0,0.0
832a30fffffffff,397.0,4.0,0.0,0.0,0.0,48.0
832a31fffffffff,155.0,5.0,0.0,0.0,0.0,48.0
832a32fffffffff,37.0,0.0,0.0,0.0,0.0,4.0
832a33fffffffff,108.0,2.0,0.0,0.0,0.0,20.0
832a34fffffffff,116.0,0.0,0.0,0.0,0.0,11.0
832a36fffffffff,29.0,1.0,0.0,0.0,0.0,0.0
832a80fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832a81fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832a84fffffffff,42.0,4.0,0.0,0.0,0.0,0.0
832a85fffffffff,32.0,0.0,0.0,0.0,0.0,0.0
832a86fffffffff,26.0,0.0,0.0,0.0,0.0,0.0
832a88fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
832a89fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
