cell_id,Acanthis flammea,Acanthis flammea flammea,Acanthis flammea rostrata/islandica,Acanthis flammea cabaret,Acanthis flammea exilipes,Acanthis flammea hornemanni,Acanthis flammea flammea/rostrata/islandica,Acanthis flammea [flammea Group/cabaret],Acanthis flammea hornemanni/exilipes,Acanthis flammea [flammea Group/hornemanni/exilipes],Acanthis flammea [flammea Group x hornemanni/exilipes]
82088ffffffffff,79.0,7.0,0.0,0.0,0.0,0.0,67.0,0.0,5.0,0.0,0.0
820897fffffffff,25.0,0.0,0.0,3.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
82089ffffffffff,267.0,31.0,0.0,0.0,3.0,0.0,220.0,0.0,12.0,0.0,0.0
8208a7fffffffff,36.0,5.0,0.0,0.0,0.0,0.0,27.0,2.0,2.0,0.0,0.0
8208affffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
8208b7fffffffff,27.0,0.0,0.0,2.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0
8208c7fffffffff,47.0,7.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0
8208cffffffffff,550.0,39.0,0.0,0.0,18.0,0.0,430.0,0.0,42.0,14.0,0.0
8208d7fffffffff,108.0,4.0,0.0,0.0,0.0,0.0,101.0,0.0,3.0,0.0,0.0
8208dffffffffff,138.0,1.0,0.0,0.0,0.0,0.0,125.0,0.0,4.0,6.0,0.0
8208e7fffffffff,38.0,0.0,0.0,1.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0
8208effffffffff,203.0,9.0,0.0,0.0,0.0,0.0,161.0,4.0,9.0,4.0,0.0
8208f7fffffffff,12.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
82094ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
82095ffffffffff,70.0,3.0,0.0,2.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0
820987fffffffff,183.0,0.0,0.0,116.0,0.0,0.0,61.0,6.0,0.0,0.0,0.0
82098ffffffffff,89.0,3.0,0.0,7.0,0.0,0.0,75.0,4.0,0.0,0.0,0.0
820997fffffffff,200.0,2.0,0.0,121.0,0.0,0.0,20.0,37.0,4.0,0.0,0.0
82099ffffffffff,130.0,11.0,0.0,38.0,0.0,0.0,80.0,1.0,0.0,0.0,0.0
8209a7fffffffff,223.0,0.0,10.0,46.0,0.0,0.0,148.0,17.0,2.0,0.0,0.0
8209affffffffff,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
820a37fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
820bb7fffffffff,64.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0
820c07fffffffff,221.0,0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0,0.0,0.0
820c0ffffffffff,69.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0
820c17fffffffff,9455.0,0.0,0.0,0.0,0.0,0.0,4064.0,0.0,2502.0,2889.0,0.0
820c1ffffffffff,402.0,1.0,0.0,0.0,0.0,0.0,83.0,0.0,20.0,53.0,0.0
820c27fffffffff,206.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,13.0,0.0
820c2ffffffffff,175.0,0.0,0.0,0.0,0.0,0.0,171.0,0.0,0.0,0.0,0.0
820c37fffffffff,682.0,0.0,0.0,0.0,0.0,0.0,416.0,0.0,95.0,171.0,0.0
820c47fffffffff,808.0,2.0,0.0,0.0,0.0,0.0,784.0,0.0,0.0,0.0,0.0
820c57fffffffff,1322.0,3.0,0.0,0.0,0.0,0.0,1319.0,0.0,0.0,0.0,0.0
820c5ffffffffff,212.0,0.0,0.0,0.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0
820c67fffffffff,703.0,20.0,0.0,0.0,0.0,0.0,640.0,0.0,1.0,32.0,0.0
820c6ffffffffff,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
820c77fffffffff,7695.0,265.0,0.0,0.0,0.0,0.0,6968.0,0.0,26.0,367.0,0.0
820c87fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0
820c8ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
820ca7fffffffff,2034.0,0.0,0.0,0.0,0.0,0.0,503.0,0.0,1170.0,361.0,0.0
820caffffffffff,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0
820cc7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
820ccffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
820cdffffffffff,69.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0
820ce7fffffffff,74.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,4.0,0.0,0.0
820ceffffffffff,62.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,6.0,0.0
820cf7fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,3.0,0.0
820d07fffffffff,1501.0,0.0,0.0,0.0,25.0,0.0,570.0,0.0,838.0,0.0,0.0
820d0ffffffffff,382.0,0.0,0.0,0.0,1.0,0.0,123.0,0.0,57.0,102.0,0.0
820d1ffffffffff,28.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,18.0,0.0
820d47fffffffff,91.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,27.0,0.0
820d4ffffffffff,310.0,1.0,0.0,0.0,0.0,0.0,302.0,0.0,0.0,7.0,0.0
820d57fffffffff,434.0,5.0,0.0,0.0,0.0,0.0,312.0,0.0,24.0,85.0,0.0
820d5ffffffffff,1615.0,9.0,0.0,0.0,0.0,0.0,1327.0,0.0,11.0,219.0,0.0
820d67fffffffff,842.0,0.0,0.0,0.0,0.0,0.0,264.0,0.0,16.0,562.0,0.0
820d6ffffffffff,105.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,6.0,0.0
820d77fffffffff,454.0,0.0,0.0,0.0,8.0,0.0,163.0,0.0,46.0,214.0,0.0
820d8ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
820d9ffffffffff,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
820e07fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
820e0ffffffffff,16.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
820e27fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
820e2ffffffffff,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
820e37fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0
820e47fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
820e4ffffffffff,984.0,8.0,0.0,0.0,0.0,0.0,929.0,0.0,47.0,0.0,0.0
820e57fffffffff,80.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0
820e5ffffffffff,131.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,9.0,0.0,0.0
820e67fffffffff,74.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,2.0,0.0,0.0
820e6ffffffffff,66.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0
820e87fffffffff,2539.0,0.0,0.0,0.0,0.0,0.0,1752.0,0.0,234.0,553.0,0.0
820e8ffffffffff,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
820e97fffffffff,31.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1.0,0.0,0.0
820e9ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
820ec7fffffffff,55.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,9.0,0.0,0.0
820ecffffffffff,1167.0,30.0,0.0,0.0,36.0,0.0,975.0,0.0,86.0,40.0,0.0
820ed7fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
820edffffffffff,95.0,3.0,0.0,0.0,2.0,0.0,70.0,0.0,10.0,10.0,0.0
820ee7fffffffff,26.0,4.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0
820eeffffffffff,1143.0,0.0,0.0,0.0,0.0,0.0,1092.0,0.0,6.0,45.0,0.0
820ef7fffffffff,86.0,28.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0
820f0ffffffffff,9.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0
820f4ffffffffff,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
820f5ffffffffff,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0
820f8ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
820f9ffffffffff,316.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,11.0,0.0,0.0
821017fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
8210affffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
8210c7fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0
8210d7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8210dffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8210effffffffff,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
8210f7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
821107fffffffff,44.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0
821117fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
821127fffffffff,55.0,2.0,0.0,0.0,0.0,0.0,48.0,0.0,4.0,1.0,0.0
82112ffffffffff,12.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
821137fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0
821157fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82115ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
821167fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
821187fffffffff,49.0,3.0,0.0,0.0,0.0,0.0,39.0,0.0,7.0,0.0,0.0
82118ffffffffff,87.0,8.0,0.0,0.0,0.0,0.0,78.0,0.0,1.0,0.0,0.0
8211a7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
8211affffffffff,216.0,21.0,0.0,0.0,4.0,0.0,182.0,0.0,9.0,0.0,0.0
8211b7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
821207fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
82120ffffffffff,17.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,3.0,0.0,0.0
821217fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
82121ffffffffff,32.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,2.0,0.0,0.0
821227fffffffff,13.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,4.0,0.0
82122ffffffffff,30.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,17.0,5.0,0.0
821237fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
821247fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,0.0,0.0
82124ffffffffff,110.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,5.0,3.0,0.0
821257fffffffff,640.0,90.0,0.0,0.0,21.0,0.0,449.0,0.0,78.0,0.0,0.0
82125ffffffffff,305.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,10.0,0.0,0.0
821267fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0
82126ffffffffff,61.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,15.0,2.0,0.0
821277fffffffff,95.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,19.0,0.0,0.0
821287fffffffff,38.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0
82128ffffffffff,135.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0
8212affffffffff,814.0,0.0,0.0,0.0,0.0,0.0,812.0,0.0,0.0,2.0,0.0
8212b7fffffffff,62.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0
8212c7fffffffff,611.0,7.0,0.0,0.0,0.0,0.0,587.0,0.0,13.0,4.0,0.0
8212cffffffffff,3846.0,73.0,0.0,0.0,28.0,0.0,3578.0,0.0,142.0,25.0,0.0
8212d7fffffffff,254.0,0.0,0.0,0.0,0.0,0.0,254.0,0.0,0.0,0.0,0.0
8212dffffffffff,1391.0,7.0,0.0,0.0,0.0,0.0,1384.0,0.0,0.0,0.0,0.0
8212e7fffffffff,844.0,5.0,0.0,0.0,0.0,0.0,783.0,0.0,47.0,2.0,0.0
8212effffffffff,1729.0,29.0,0.0,0.0,0.0,0.0,1556.0,0.0,107.0,5.0,0.0
8212f7fffffffff,418.0,0.0,0.0,0.0,0.0,0.0,413.0,0.0,5.0,0.0,0.0
821307fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0
821317fffffffff,15.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,5.0,0.0
82131ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
821327fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82132ffffffffff,31.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,4.0,2.0,0.0
821337fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
821347fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
82134ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
821357fffffffff,178.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,21.0,87.0,0.0
821377fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
821387fffffffff,2201.0,0.0,0.0,0.0,0.0,0.0,1891.0,0.0,239.0,71.0,0.0
82138ffffffffff,280.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,1.0,16.0,0.0
821397fffffffff,276.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0,1.0,7.0,0.0
82139ffffffffff,266.0,0.0,0.0,0.0,0.0,0.0,256.0,0.0,4.0,0.0,0.0
8213a7fffffffff,67.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,4.0,4.0,0.0
8213affffffffff,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
8213b7fffffffff,545.0,0.0,0.0,0.0,0.0,0.0,477.0,0.0,32.0,36.0,0.0
82149ffffffffff,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82155ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
82158ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
82159ffffffffff,32.0,4.0,0.0,0.0,0.0,0.0,22.0,0.0,6.0,0.0,0.0
821617fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
821627fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
821657fffffffff,33.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,13.0,0.0,0.0
82165ffffffffff,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0
82171ffffffffff,13.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0
821747fffffffff,25.0,15.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0
821757fffffffff,31.0,24.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
82176ffffffffff,19.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,7.0,0.0,0.0
82178ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
821807fffffffff,23.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82180ffffffffff,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821827fffffffff,69.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82182ffffffffff,337.0,0.0,0.0,337.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821867fffffffff,7.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821877fffffffff,30.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821907fffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82190ffffffffff,531.0,0.0,0.0,463.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0
82191ffffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821927fffffffff,9.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
82192ffffffffff,199.0,0.0,2.0,163.0,0.0,0.0,32.0,2.0,0.0,0.0,0.0
821947fffffffff,1687.0,6.0,0.0,1572.0,0.0,0.0,66.0,43.0,0.0,0.0,0.0
82194ffffffffff,661.0,1.0,0.0,572.0,0.0,0.0,18.0,67.0,0.0,0.0,0.0
821957fffffffff,549.0,0.0,0.0,548.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82195ffffffffff,698.0,0.0,0.0,680.0,0.0,0.0,16.0,2.0,0.0,0.0,0.0
82196ffffffffff,108.0,0.0,0.0,46.0,0.0,0.0,46.0,16.0,0.0,0.0,0.0
821977fffffffff,195.0,0.0,0.0,182.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
821aa7fffffffff,36.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0
821b27fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0
821b87fffffffff,126.0,0.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0,0.0,0.0
821b8ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
821b9ffffffffff,50.0,2.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0
821bb7fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
821e07fffffffff,100.0,0.0,0.0,41.0,0.0,0.0,52.0,5.0,0.0,0.0,0.0
821e0ffffffffff,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821e17fffffffff,59.0,0.0,0.0,54.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0
821e1ffffffffff,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821e27fffffffff,202.0,0.0,0.0,106.0,0.0,0.0,56.0,30.0,0.0,0.0,0.0
821e2ffffffffff,73.0,0.0,0.0,5.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0
821e37fffffffff,105.0,0.0,0.0,44.0,0.0,0.0,48.0,13.0,0.0,0.0,0.0
821e47fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
821e57fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
821e67fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0
821e6ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
821e77fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
821ea7fffffffff,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821ec7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
821eeffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
821f07fffffffff,154.0,2.0,0.0,73.0,0.0,0.0,42.0,35.0,0.0,0.0,0.0
821f0ffffffffff,20.0,0.0,0.0,1.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0
821f17fffffffff,84.0,2.0,0.0,51.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0
821f1ffffffffff,38.0,0.0,0.0,7.0,0.0,0.0,22.0,7.0,0.0,0.0,0.0
821f27fffffffff,182.0,2.0,0.0,114.0,0.0,0.0,30.0,36.0,0.0,0.0,0.0
821f2ffffffffff,339.0,51.0,0.0,71.0,0.0,0.0,152.0,65.0,0.0,0.0,0.0
821f37fffffffff,220.0,18.0,0.0,118.0,0.0,0.0,43.0,24.0,0.0,0.0,0.0
821f47fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
821f4ffffffffff,45.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0
821f57fffffffff,50.0,0.0,0.0,5.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0
821f5ffffffffff,26.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0
821f67fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0
821f77fffffffff,444.0,0.0,0.0,152.0,0.0,0.0,220.0,72.0,0.0,0.0,0.0
821f87fffffffff,23.0,0.0,0.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
821f8ffffffffff,192.0,0.0,0.0,172.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0
821f97fffffffff,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821f9ffffffffff,134.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821fa7fffffffff,52.0,0.0,0.0,40.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0
821faffffffffff,31.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821fb7fffffffff,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822047fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
82206ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
822127fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
82214ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8222d7fffffffff,125.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,1.0,0.0,0.0
8222dffffffffff,1164.0,0.0,0.0,0.0,40.0,0.0,549.0,0.0,191.0,384.0,0.0
8222effffffffff,62.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,1.0,0.0
82240ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
822517fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
822547fffffffff,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82255ffffffffff,82.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,17.0,0.0,0.0
