cell_id,Nycticorax nycticorax,Nycticorax nycticorax nycticorax,Nycticorax nycticorax hoactli,Nycticorax nycticorax obscurus,Nycticorax nycticorax falklandicus
8229a7fffffffff,44519.0,0.0,28.0,0.0,0.0
8229affffffffff,5824.0,0.0,0.0,0.0,0.0
8229b7fffffffff,1835.0,0.0,0.0,0.0,0.0
822a07fffffffff,579.0,0.0,0.0,0.0,0.0
822a17fffffffff,25076.0,0.0,4.0,0.0,0.0
822a37fffffffff,8408.0,0.0,2.0,0.0,0.0
822a4ffffffffff,28.0,0.0,0.0,0.0,0.0
822a87fffffffff,15.0,0.0,0.0,0.0,0.0
822a8ffffffffff,241.0,0.0,0.0,0.0,0.0
822a97fffffffff,818.0,0.0,0.0,0.0,0.0
822a9ffffffffff,352.0,0.0,0.0,0.0,0.0
822aa7fffffffff,1736.0,0.0,0.0,0.0,0.0
822aaffffffffff,17119.0,0.0,225.0,0.0,0.0
822ab7fffffffff,8716.0,0.0,17.0,0.0,0.0
822ad7fffffffff,1153.0,0.0,0.0,0.0,0.0
822af7fffffffff,2857.0,0.0,0.0,0.0,0.0
822b07fffffffff,32.0,0.0,0.0,0.0,0.0
822b17fffffffff,1733.0,0.0,0.0,0.0,0.0
822b1ffffffffff,277.0,0.0,0.0,0.0,0.0
822b37fffffffff,219.0,0.0,0.0,0.0,0.0
822b87fffffffff,3744.0,0.0,193.0,0.0,0.0
822b8ffffffffff,1540.0,0.0,0.0,0.0,0.0
822b97fffffffff,47.0,0.0,0.0,0.0,0.0
822b9ffffffffff,7293.0,0.0,172.0,0.0,0.0
822ba7fffffffff,633.0,0.0,0.0,0.0,0.0
822baffffffffff,9259.0,0.0,0.0,0.0,0.0
822c07fffffffff,722.0,132.0,0.0,0.0,0.0
822c0ffffffffff,30.0,0.0,0.0,0.0,0.0
822c17fffffffff,64.0,2.0,0.0,0.0,0.0
822c1ffffffffff,10.0,0.0,0.0,0.0,0.0
822c27fffffffff,38.0,0.0,0.0,0.0,0.0
822c2ffffffffff,191.0,0.0,0.0,0.0,0.0
822c37fffffffff,47.0,5.0,0.0,0.0,0.0
822c47fffffffff,1.0,0.0,0.0,0.0,0.0
822c67fffffffff,40.0,0.0,0.0,0.0,0.0
822c77fffffffff,13.0,0.0,0.0,0.0,0.0
822c87fffffffff,50.0,4.0,0.0,0.0,0.0
822c8ffffffffff,9.0,0.0,0.0,0.0,0.0
822c97fffffffff,418.0,34.0,0.0,0.0,0.0
822c9ffffffffff,22.0,6.0,0.0,0.0,0.0
822ca7fffffffff,2.0,0.0,0.0,0.0,0.0
822caffffffffff,69.0,2.0,0.0,0.0,0.0
822cc7fffffffff,5.0,0.0,0.0,0.0,0.0
822cd7fffffffff,11.0,0.0,0.0,0.0,0.0
822cdffffffffff,6.0,0.0,0.0,0.0,0.0
822ce7fffffffff,71.0,0.0,0.0,0.0,0.0
822cf7fffffffff,167.0,6.0,0.0,0.0,0.0
822d07fffffffff,165.0,4.0,0.0,0.0,0.0
822d17fffffffff,93.0,11.0,0.0,0.0,0.0
822d1ffffffffff,16.0,0.0,0.0,0.0,0.0
822d27fffffffff,39.0,0.0,0.0,0.0,0.0
822d37fffffffff,284.0,49.0,0.0,0.0,0.0
822d47fffffffff,4.0,0.0,0.0,0.0,0.0
822d5ffffffffff,8.0,0.0,0.0,0.0,0.0
822d67fffffffff,58.0,0.0,0.0,0.0,0.0
822d77fffffffff,16.0,0.0,0.0,0.0,0.0
822d8ffffffffff,2.0,0.0,0.0,0.0,0.0
822d97fffffffff,25.0,0.0,0.0,0.0,0.0
822da7fffffffff,293.0,25.0,0.0,0.0,0.0
822daffffffffff,188.0,19.0,0.0,0.0,0.0
822db7fffffffff,3714.0,813.0,0.0,0.0,0.0
822e0ffffffffff,8.0,0.0,0.0,0.0,0.0
822e1ffffffffff,2.0,0.0,0.0,0.0,0.0
822e2ffffffffff,7.0,3.0,0.0,0.0,0.0
822e67fffffffff,42.0,2.0,0.0,0.0,0.0
822e6ffffffffff,157.0,1.0,0.0,0.0,0.0
822e77fffffffff,5.0,0.0,0.0,0.0,0.0
822ecffffffffff,8.0,0.0,0.0,0.0,0.0
822f4ffffffffff,1.0,1.0,0.0,0.0,0.0
822f5ffffffffff,206.0,41.0,0.0,0.0,0.0
823007fffffffff,1.0,0.0,0.0,0.0,0.0
823017fffffffff,2.0,0.0,0.0,0.0,0.0
82301ffffffffff,16.0,0.0,0.0,0.0,0.0
823027fffffffff,26.0,0.0,0.0,0.0,0.0
823037fffffffff,63.0,2.0,0.0,0.0,0.0
823087fffffffff,164.0,9.0,0.0,0.0,0.0
823097fffffffff,84.0,15.0,0.0,0.0,0.0
82309ffffffffff,1853.0,513.0,0.0,0.0,0.0
8230a7fffffffff,5.0,2.0,0.0,0.0,0.0
8230affffffffff,6.0,1.0,0.0,0.0,0.0
8230c7fffffffff,38.0,5.0,0.0,0.0,0.0
8230d7fffffffff,8.0,0.0,0.0,0.0,0.0
8230dffffffffff,14.0,0.0,0.0,0.0,0.0
8230e7fffffffff,183.0,7.0,0.0,0.0,0.0
8230effffffffff,2.0,0.0,0.0,0.0,0.0
8230f7fffffffff,2.0,0.0,0.0,0.0,0.0
82310ffffffffff,2.0,0.0,0.0,0.0,0.0
82312ffffffffff,1.0,0.0,0.0,0.0,0.0
823147fffffffff,2.0,0.0,0.0,0.0,0.0
82316ffffffffff,4.0,0.0,0.0,0.0,0.0
823177fffffffff,2.0,0.0,0.0,0.0,0.0
823187fffffffff,204.0,17.0,0.0,0.0,0.0
82318ffffffffff,205.0,72.0,0.0,0.0,0.0
823197fffffffff,8.0,0.0,0.0,0.0,0.0
82319ffffffffff,3.0,0.0,0.0,0.0,0.0
8231affffffffff,593.0,87.0,0.0,0.0,0.0
82344ffffffffff,71.0,0.0,0.0,0.0,0.0
82346ffffffffff,50.0,0.0,0.0,0.0,0.0
823817fffffffff,10.0,0.0,0.0,0.0,0.0
823827fffffffff,196.0,7.0,0.0,0.0,0.0
823837fffffffff,14.0,7.0,0.0,0.0,0.0
823847fffffffff,2.0,0.0,0.0,0.0,0.0
82384ffffffffff,8.0,0.0,0.0,0.0,0.0
823867fffffffff,5.0,0.0,0.0,0.0,0.0
82386ffffffffff,12.0,0.0,0.0,0.0,0.0
823877fffffffff,5.0,0.0,0.0,0.0,0.0
823907fffffffff,761.0,0.0,0.0,0.0,0.0
82390ffffffffff,683.0,0.0,0.0,0.0,0.0
823917fffffffff,340.0,6.0,0.0,0.0,0.0
82391ffffffffff,3573.0,201.0,0.0,0.0,0.0
823927fffffffff,7.0,0.0,0.0,0.0,0.0
82392ffffffffff,423.0,0.0,0.0,0.0,0.0
823937fffffffff,322.0,7.0,0.0,0.0,0.0
823947fffffffff,886.0,0.0,0.0,0.0,0.0
82394ffffffffff,1.0,0.0,0.0,0.0,0.0
823957fffffffff,1298.0,0.0,0.0,0.0,0.0
82395ffffffffff,27.0,0.0,0.0,0.0,0.0
823967fffffffff,34.0,2.0,0.0,0.0,0.0
82396ffffffffff,456.0,42.0,0.0,0.0,0.0
823977fffffffff,1314.0,0.0,0.0,0.0,0.0
823987fffffffff,29.0,6.0,0.0,0.0,0.0
82398ffffffffff,27.0,13.0,0.0,0.0,0.0
823997fffffffff,71.0,10.0,0.0,0.0,0.0
82399ffffffffff,2.0,0.0,0.0,0.0,0.0
8239affffffffff,157.0,22.0,0.0,0.0,0.0
823c07fffffffff,140.0,7.0,0.0,0.0,0.0
823c0ffffffffff,3.0,0.0,0.0,0.0,0.0
823c17fffffffff,190.0,0.0,0.0,0.0,0.0
823c1ffffffffff,220.0,0.0,0.0,0.0,0.0
823c37fffffffff,82.0,0.0,0.0,0.0,0.0
823c57fffffffff,3.0,0.0,0.0,0.0,0.0
823c5ffffffffff,99.0,0.0,0.0,0.0,0.0
823c6ffffffffff,2.0,0.0,0.0,0.0,0.0
823c77fffffffff,10.0,0.0,0.0,0.0,0.0
823c87fffffffff,78.0,0.0,0.0,0.0,0.0
823c8ffffffffff,390.0,0.0,0.0,0.0,0.0
823c97fffffffff,207.0,0.0,0.0,0.0,0.0
823c9ffffffffff,47.0,0.0,0.0,0.0,0.0
823ca7fffffffff,77.0,0.0,0.0,0.0,0.0
823caffffffffff,133.0,0.0,0.0,0.0,0.0
823cb7fffffffff,1278.0,0.0,0.0,0.0,0.0
823cc7fffffffff,103.0,0.0,0.0,0.0,0.0
823ccffffffffff,19.0,0.0,0.0,0.0,0.0
823cd7fffffffff,28.0,0.0,0.0,0.0,0.0
823cdffffffffff,9.0,0.0,0.0,0.0,0.0
823ce7fffffffff,274.0,0.0,0.0,0.0,0.0
823ceffffffffff,189.0,0.0,0.0,0.0,0.0
823cf7fffffffff,2130.0,39.0,0.0,0.0,0.0
823d17fffffffff,670.0,0.0,0.0,0.0,0.0
823d37fffffffff,246.0,0.0,0.0,0.0,0.0
823d87fffffffff,1503.0,0.0,0.0,0.0,0.0
823d8ffffffffff,285.0,0.0,0.0,0.0,0.0
823d97fffffffff,210.0,0.0,0.0,0.0,0.0
823d9ffffffffff,193.0,0.0,0.0,0.0,0.0
823da7fffffffff,1358.0,0.0,0.0,0.0,0.0
823daffffffffff,114.0,0.0,0.0,0.0,0.0
823db7fffffffff,286.0,0.0,0.0,0.0,0.0
823e47fffffffff,113.0,11.0,0.0,0.0,0.0
823e5ffffffffff,140.0,18.0,0.0,0.0,0.0
823e67fffffffff,119.0,22.0,0.0,0.0,0.0
823e6ffffffffff,2352.0,314.0,0.0,0.0,0.0
823e77fffffffff,35.0,0.0,0.0,0.0,0.0
823eeffffffffff,2.0,0.0,0.0,0.0,0.0
823f2ffffffffff,33.0,1.0,0.0,0.0,0.0
823f37fffffffff,46.0,2.0,0.0,0.0,0.0
823f47fffffffff,6.0,0.0,0.0,0.0,0.0
823f4ffffffffff,63.0,8.0,0.0,0.0,0.0
823f67fffffffff,110.0,0.0,0.0,0.0,0.0
823f6ffffffffff,99.0,11.0,0.0,0.0,0.0
823f77fffffffff,64.0,1.0,0.0,0.0,0.0
82400ffffffffff,6.0,0.0,0.0,0.0,0.0
824017fffffffff,2.0,2.0,0.0,0.0,0.0
82401ffffffffff,3.0,0.0,0.0,0.0,0.0
82402ffffffffff,15.0,0.0,0.0,0.0,0.0
824037fffffffff,7.0,0.0,0.0,0.0,0.0
824047fffffffff,85.0,23.0,0.0,0.0,0.0
82404ffffffffff,38.0,14.0,0.0,0.0,0.0
824057fffffffff,3.0,0.0,0.0,0.0,0.0
82405ffffffffff,16.0,1.0,0.0,0.0,0.0
824067fffffffff,11.0,4.0,0.0,0.0,0.0
82406ffffffffff,22.0,2.0,0.0,0.0,0.0
824077fffffffff,17.0,4.0,0.0,0.0,0.0
82408ffffffffff,11.0,1.0,0.0,0.0,0.0
824097fffffffff,10.0,2.0,0.0,0.0,0.0
82409ffffffffff,1.0,0.0,0.0,0.0,0.0
8240a7fffffffff,25.0,10.0,0.0,0.0,0.0
8240affffffffff,2.0,0.0,0.0,0.0,0.0
8240b7fffffffff,26.0,4.0,0.0,0.0,0.0
8240dffffffffff,5.0,3.0,0.0,0.0,0.0
8240e7fffffffff,161.0,36.0,0.0,0.0,0.0
8240effffffffff,9.0,7.0,0.0,0.0,0.0
824107fffffffff,118.0,13.0,0.0,0.0,0.0
82410ffffffffff,11.0,0.0,0.0,0.0,0.0
824117fffffffff,17.0,5.0,0.0,0.0,0.0
82411ffffffffff,1684.0,266.0,0.0,0.0,0.0
824137fffffffff,51.0,0.0,0.0,0.0,0.0
824147fffffffff,19.0,0.0,0.0,0.0,0.0
82414ffffffffff,2.0,0.0,0.0,0.0,0.0
824157fffffffff,11.0,0.0,0.0,0.0,0.0
82415ffffffffff,12.0,0.0,0.0,0.0,0.0
824167fffffffff,1.0,0.0,0.0,0.0,0.0
82416ffffffffff,8.0,0.0,0.0,0.0,0.0
824177fffffffff,24.0,11.0,0.0,0.0,0.0
824187fffffffff,36.0,13.0,0.0,0.0,0.0
82418ffffffffff,8.0,4.0,0.0,0.0,0.0
824197fffffffff,284.0,210.0,0.0,0.0,0.0
82419ffffffffff,60.0,13.0,0.0,0.0,0.0
8241a7fffffffff,3099.0,1289.0,0.0,0.0,0.0
8241affffffffff,2.0,0.0,0.0,0.0,0.0
8241b7fffffffff,1209.0,198.0,0.0,0.0,0.0
824237fffffffff,4.0,0.0,0.0,0.0,0.0
82424ffffffffff,94.0,0.0,0.0,0.0,0.0
824257fffffffff,3.0,0.0,0.0,0.0,0.0
82425ffffffffff,40.0,0.0,0.0,0.0,0.0
82426ffffffffff,264.0,0.0,0.0,0.0,0.0
8242c7fffffffff,571.0,0.0,0.0,0.0,0.0
8242cffffffffff,1190.0,0.0,0.0,0.0,0.0
8242d7fffffffff,7.0,0.0,0.0,0.0,0.0
8242dffffffffff,579.0,0.0,0.0,0.0,0.0
8242e7fffffffff,28.0,0.0,0.0,0.0,0.0
8242effffffffff,11.0,0.0,0.0,0.0,0.0
824317fffffffff,10.0,0.0,0.0,0.0,0.0
82431ffffffffff,13.0,0.0,0.0,0.0,0.0
824327fffffffff,3.0,0.0,0.0,0.0,0.0
824337fffffffff,2.0,0.0,0.0,0.0,0.0
824367fffffffff,4.0,0.0,0.0,0.0,0.0
824387fffffffff,1.0,0.0,0.0,0.0,0.0
82438ffffffffff,68.0,19.0,0.0,0.0,0.0
82439ffffffffff,6.0,4.0,0.0,0.0,0.0
8243a7fffffffff,216.0,4.0,0.0,0.0,0.0
8243affffffffff,984.0,89.0,0.0,0.0,0.0
824417fffffffff,8442.0,0.0,195.0,0.0,0.0
82441ffffffffff,6210.0,0.0,94.0,0.0,0.0
824427fffffffff,4.0,0.0,0.0,0.0,0.0
824437fffffffff,193.0,0.0,15.0,0.0,0.0
824447fffffffff,4317.0,0.0,0.0,0.0,0.0
82444ffffffffff,328.0,0.0,0.0,0.0,0.0
824457fffffffff,1379.0,0.0,0.0,0.0,0.0
82445ffffffffff,106.0,0.0,0.0,0.0,0.0
824467fffffffff,602.0,0.0,0.0,0.0,0.0
82446ffffffffff,9232.0,0.0,0.0,0.0,0.0
824477fffffffff,1892.0,0.0,0.0,0.0,0.0
824487fffffffff,450.0,0.0,0.0,0.0,0.0
8244a7fffffffff,1512.0,0.0,14.0,0.0,0.0
8244affffffffff,14721.0,0.0,292.0,0.0,0.0
8244b7fffffffff,139.0,0.0,0.0,0.0,0.0
8244c7fffffffff,103.0,0.0,0.0,0.0,0.0
8244cffffffffff,553.0,0.0,0.0,0.0,0.0
8244d7fffffffff,9725.0,0.0,0.0,0.0,0.0
8244dffffffffff,28.0,0.0,0.0,0.0,0.0
8244e7fffffffff,1988.0,0.0,46.0,0.0,0.0
8244effffffffff,144.0,0.0,0.0,0.0,0.0
8244f7fffffffff,9680.0,0.0,27.0,0.0,0.0
824507fffffffff,157.0,0.0,9.0,0.0,0.0
82450ffffffffff,426.0,0.0,0.0,0.0,0.0
82451ffffffffff,22.0,0.0,0.0,0.0,0.0
824527fffffffff,1541.0,0.0,3.0,0.0,0.0
82452ffffffffff,2324.0,0.0,47.0,0.0,0.0
824537fffffffff,232.0,0.0,0.0,0.0,0.0
82454ffffffffff,1.0,0.0,0.0,0.0,0.0
824577fffffffff,176.0,0.0,4.0,0.0,0.0
824587fffffffff,25.0,0.0,0.0,0.0,0.0
82458ffffffffff,958.0,0.0,137.0,0.0,0.0
824597fffffffff,40.0,0.0,1.0,0.0,0.0
82459ffffffffff,118.0,0.0,12.0,0.0,0.0
8245a7fffffffff,416.0,0.0,0.0,0.0,0.0
8245b7fffffffff,268.0,0.0,0.0,0.0,0.0
82464ffffffffff,4965.0,0.0,0.0,0.0,0.0
824807fffffffff,194.0,0.0,0.0,0.0,0.0
82480ffffffffff,425.0,0.0,0.0,0.0,0.0
824817fffffffff,371.0,0.0,0.0,0.0,0.0
82481ffffffffff,121.0,0.0,0.0,0.0,0.0
824827fffffffff,398.0,0.0,0.0,0.0,0.0
82482ffffffffff,654.0,0.0,0.0,0.0,0.0
824837fffffffff,3019.0,0.0,60.0,0.0,0.0
824847fffffffff,22.0,0.0,0.0,0.0,0.0
82484ffffffffff,125.0,0.0,0.0,0.0,0.0
824857fffffffff,621.0,0.0,0.0,0.0,0.0
82485ffffffffff,3436.0,0.0,0.0,0.0,0.0
824877fffffffff,381.0,0.0,0.0,0.0,0.0
824887fffffffff,1437.0,0.0,0.0,0.0,0.0
82488ffffffffff,646.0,0.0,0.0,0.0,0.0
824897fffffffff,7595.0,0.0,42.0,0.0,0.0
82489ffffffffff,2094.0,0.0,0.0,0.0,0.0
8248a7fffffffff,788.0,0.0,0.0,0.0,0.0
8248affffffffff,72.0,0.0,0.0,0.0,0.0
8248b7fffffffff,12415.0,0.0,25.0,0.0,0.0
8248c7fffffffff,1400.0,0.0,0.0,0.0,0.0
8248cffffffffff,370.0,0.0,21.0,0.0,0.0
8248d7fffffffff,615.0,0.0,0.0,0.0,0.0
8248dffffffffff,2539.0,0.0,0.0,0.0,0.0
8248e7fffffffff,95.0,0.0,0.0,0.0,0.0
8248effffffffff,15488.0,0.0,0.0,0.0,0.0
8248f7fffffffff,199.0,0.0,0.0,0.0,0.0
824987fffffffff,1122.0,0.0,3.0,0.0,0.0
82498ffffffffff,206.0,0.0,0.0,0.0,0.0
824997fffffffff,4111.0,0.0,285.0,0.0,0.0
82499ffffffffff,85.0,0.0,0.0,0.0,0.0
8249a7fffffffff,89.0,0.0,0.0,0.0,0.0
8249affffffffff,2241.0,0.0,0.0,0.0,0.0
8249b7fffffffff,193.0,0.0,0.0,0.0,0.0
824a27fffffffff,20.0,3.0,0.0,0.0,0.0
824b0ffffffffff,7.0,0.0,0.0,0.0,0.0
824b1ffffffffff,4.0,0.0,0.0,0.0,0.0
824b37fffffffff,45.0,22.0,0.0,0.0,0.0
824b57fffffffff,8.0,0.0,0.0,0.0,0.0
824b67fffffffff,19.0,10.0,0.0,0.0,0.0
824b77fffffffff,32.0,9.0,0.0,0.0,0.0
824b87fffffffff,1160.0,115.0,0.0,0.0,0.0
824b97fffffffff,16.0,0.0,0.0,0.0,0.0
824b9ffffffffff,152.0,0.0,0.0,0.0,0.0
824ba7fffffffff,34347.0,2197.0,0.0,0.0,0.0
824baffffffffff,18.0,1.0,0.0,0.0,0.0
824bb7fffffffff,26260.0,2287.0,0.0,0.0,0.0
824c87fffffffff,48.0,0.0,0.0,0.0,0.0
824c8ffffffffff,98.0,0.0,0.0,0.0,0.0
824c97fffffffff,42.0,0.0,0.0,0.0,0.0
824c9ffffffffff,31.0,0.0,0.0,0.0,0.0
824cc7fffffffff,1349.0,0.0,0.0,0.0,0.0
824cd7fffffffff,116.0,0.0,0.0,0.0,0.0
824ceffffffffff,725.0,0.0,0.0,0.0,0.0
824cf7fffffffff,131.0,0.0,0.0,0.0,0.0
824d4ffffffffff,190.0,0.0,0.0,0.0,0.0
824ecffffffffff,2.0,0.0,0.0,0.0,0.0
824f4ffffffffff,7.0,0.0,0.0,0.0,0.0
825207fffffffff,22.0,0.0,0.0,0.0,0.0
825217fffffffff,12.0,0.0,0.0,0.0,0.0
82521ffffffffff,19.0,0.0,0.0,0.0,0.0
825237fffffffff,2.0,0.0,0.0,0.0,0.0
82524ffffffffff,43.0,10.0,0.0,0.0,0.0
82526ffffffffff,1.0,0.0,0.0,0.0,0.0
82530ffffffffff,3.0,0.0,0.0,0.0,0.0
825317fffffffff,4.0,0.0,0.0,0.0,0.0
82531ffffffffff,1.0,0.0,0.0,0.0,0.0
825347fffffffff,2.0,0.0,0.0,0.0,0.0
82534ffffffffff,11.0,2.0,0.0,0.0,0.0
825357fffffffff,17.0,0.0,0.0,0.0,0.0
825367fffffffff,7.0,0.0,0.0,0.0,0.0
82536ffffffffff,80.0,0.0,0.0,0.0,0.0
8253a7fffffffff,30.0,14.0,0.0,0.0,0.0
8253affffffffff,31.0,0.0,0.0,0.0,0.0
8253b7fffffffff,20.0,6.0,0.0,0.0,0.0
825407fffffffff,11.0,4.0,0.0,0.0,0.0
