cell_id,Phalacrocorax carbo,Phalacrocorax carbo carbo,Phalacrocorax carbo novaehollandiae,Phalacrocorax carbo sinensis/hanedae,Phalacrocorax carbo maroccanus,Phalacrocorax carbo lucidus,Phalacrocorax carbo carbo/sinensis
820987fffffffff,288.0,9.0,0.0,0.0,0.0,0.0,0.0
82098ffffffffff,47.0,4.0,0.0,4.0,0.0,0.0,0.0
820997fffffffff,617.0,14.0,0.0,2.0,0.0,0.0,0.0
82099ffffffffff,560.0,43.0,0.0,15.0,0.0,0.0,0.0
8209a7fffffffff,185.0,15.0,0.0,0.0,0.0,0.0,0.0
8209affffffffff,21.0,1.0,0.0,0.0,0.0,0.0,0.0
821087fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
821097fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8210b7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8210dffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
821107fffffffff,183.0,0.0,0.0,0.0,0.0,0.0,0.0
821117fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
821127fffffffff,50.0,0.0,0.0,0.0,0.0,0.0,1.0
821137fffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
821147fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
821157fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
821167fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
821187fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
82118ffffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0
8211a7fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8211affffffffff,102.0,2.0,0.0,29.0,0.0,0.0,0.0
8211b7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
821487fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8214affffffffff,155.0,0.0,0.0,0.0,0.0,0.0,0.0
8214b7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8214d7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
821587fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
821597fffffffff,78.0,0.0,0.0,1.0,0.0,0.0,0.0
82159ffffffffff,13.0,0.0,0.0,5.0,0.0,0.0,0.0
8215b7fffffffff,19.0,0.0,0.0,6.0,0.0,0.0,0.0
821807fffffffff,482.0,76.0,0.0,0.0,0.0,0.0,0.0
82180ffffffffff,74.0,6.0,0.0,0.0,0.0,0.0,0.0
821827fffffffff,349.0,96.0,0.0,0.0,0.0,0.0,0.0
82182ffffffffff,2654.0,347.0,0.0,0.0,0.0,0.0,0.0
821847fffffffff,582.0,9.0,0.0,0.0,0.0,0.0,6.0
82184ffffffffff,11319.0,29.0,0.0,30.0,0.0,0.0,0.0
82185ffffffffff,1769.0,0.0,0.0,0.0,0.0,0.0,0.0
821867fffffffff,528.0,17.0,0.0,2.0,0.0,0.0,0.0
82186ffffffffff,706.0,0.0,0.0,6.0,0.0,0.0,0.0
821877fffffffff,1095.0,94.0,0.0,2.0,0.0,0.0,0.0
821907fffffffff,34.0,2.0,0.0,0.0,0.0,0.0,0.0
82190ffffffffff,1135.0,94.0,0.0,0.0,0.0,0.0,0.0
82191ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82192ffffffffff,851.0,178.0,0.0,0.0,0.0,0.0,0.0
821947fffffffff,10869.0,211.0,0.0,864.0,0.0,0.0,32.0
82194ffffffffff,12963.0,199.0,0.0,497.0,0.0,0.0,5.0
821957fffffffff,3130.0,186.0,0.0,81.0,0.0,0.0,0.0
82195ffffffffff,8100.0,100.0,0.0,241.0,0.0,0.0,0.0
82196ffffffffff,6150.0,0.0,0.0,624.0,0.0,0.0,0.0
821977fffffffff,2109.0,137.0,0.0,0.0,0.0,0.0,0.0
821aa7fffffffff,931.0,0.0,0.0,0.0,0.0,0.0,0.0
821ab7fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
821b87fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
821b9ffffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
821e07fffffffff,4156.0,0.0,0.0,149.0,0.0,0.0,0.0
821e0ffffffffff,993.0,0.0,0.0,23.0,0.0,0.0,0.0
821e17fffffffff,1556.0,0.0,0.0,42.0,0.0,0.0,0.0
821e1ffffffffff,2231.0,0.0,0.0,71.0,0.0,0.0,0.0
821e27fffffffff,1112.0,0.0,0.0,4.0,0.0,0.0,0.0
821e2ffffffffff,363.0,0.0,0.0,0.0,0.0,0.0,0.0
821e37fffffffff,3250.0,0.0,0.0,32.0,0.0,0.0,0.0
821e47fffffffff,163.0,0.0,0.0,6.0,0.0,0.0,0.0
821e4ffffffffff,97.0,0.0,0.0,0.0,0.0,0.0,0.0
821e57fffffffff,96.0,0.0,0.0,0.0,0.0,0.0,0.0
821e5ffffffffff,814.0,0.0,0.0,36.0,0.0,0.0,0.0
821e67fffffffff,179.0,0.0,0.0,0.0,0.0,0.0,0.0
821e6ffffffffff,127.0,0.0,0.0,0.0,0.0,0.0,0.0
821e77fffffffff,60.0,0.0,0.0,0.0,0.0,0.0,0.0
821e87fffffffff,780.0,0.0,0.0,43.0,0.0,0.0,0.0
821e8ffffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
821e97fffffffff,26.0,0.0,0.0,3.0,0.0,0.0,0.0
821e9ffffffffff,33.0,0.0,0.0,3.0,0.0,0.0,0.0
821ea7fffffffff,1403.0,0.0,0.0,36.0,0.0,0.0,0.0
821eaffffffffff,238.0,0.0,0.0,4.0,0.0,0.0,0.0
821eb7fffffffff,517.0,0.0,0.0,19.0,0.0,0.0,0.0
821ec7fffffffff,2430.0,0.0,0.0,137.0,0.0,0.0,13.0
821ecffffffffff,4574.0,0.0,0.0,249.0,0.0,0.0,2.0
821ed7fffffffff,771.0,0.0,0.0,31.0,0.0,0.0,0.0
821edffffffffff,1044.0,0.0,0.0,29.0,0.0,0.0,0.0
821ee7fffffffff,842.0,0.0,0.0,0.0,0.0,0.0,0.0
821eeffffffffff,1261.0,0.0,0.0,284.0,0.0,0.0,0.0
821ef7fffffffff,310.0,0.0,0.0,42.0,0.0,0.0,0.0
821f07fffffffff,3168.0,82.0,0.0,309.0,0.0,0.0,27.0
821f0ffffffffff,635.0,0.0,0.0,12.0,0.0,0.0,0.0
821f17fffffffff,1410.0,0.0,0.0,31.0,0.0,0.0,2.0
821f1ffffffffff,1769.0,0.0,0.0,40.0,0.0,0.0,8.0
821f27fffffffff,1185.0,43.0,0.0,79.0,0.0,0.0,15.0
821f2ffffffffff,1858.0,88.0,0.0,699.0,0.0,0.0,0.0
821f37fffffffff,1532.0,0.0,0.0,111.0,0.0,0.0,17.0
821f47fffffffff,83.0,0.0,0.0,0.0,0.0,0.0,0.0
821f4ffffffffff,202.0,0.0,0.0,0.0,0.0,0.0,0.0
821f57fffffffff,584.0,0.0,0.0,20.0,0.0,0.0,0.0
821f5ffffffffff,139.0,0.0,0.0,2.0,0.0,0.0,0.0
821f67fffffffff,278.0,2.0,0.0,2.0,0.0,0.0,0.0
821f6ffffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
821f77fffffffff,2045.0,0.0,0.0,22.0,0.0,0.0,0.0
821f87fffffffff,3431.0,0.0,0.0,130.0,0.0,0.0,3.0
821f8ffffffffff,2379.0,0.0,0.0,380.0,0.0,0.0,4.0
821f97fffffffff,577.0,0.0,0.0,31.0,0.0,0.0,176.0
821f9ffffffffff,1256.0,0.0,0.0,40.0,0.0,0.0,83.0
821fa7fffffffff,1866.0,0.0,0.0,74.0,0.0,0.0,2.0
821faffffffffff,4161.0,0.0,0.0,35.0,0.0,0.0,9.0
821fb7fffffffff,1494.0,0.0,0.0,28.0,0.0,0.0,5.0
82200ffffffffff,42.0,0.0,0.0,9.0,0.0,0.0,0.0
822017fffffffff,23.0,0.0,0.0,4.0,0.0,0.0,0.0
82201ffffffffff,87.0,0.0,0.0,3.0,0.0,0.0,0.0
822037fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822047fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82204ffffffffff,43.0,0.0,0.0,4.0,0.0,0.0,0.0
822057fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82205ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
822087fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82208ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
822097fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82209ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8220a7fffffffff,35.0,0.0,0.0,2.0,0.0,0.0,0.0
8220affffffffff,8.0,0.0,0.0,4.0,0.0,0.0,0.0
8220b7fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8220c7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8220cffffffffff,12.0,0.0,0.0,2.0,0.0,0.0,0.0
8220e7fffffffff,123.0,0.0,0.0,26.0,0.0,0.0,0.0
8220effffffffff,16.0,0.0,0.0,2.0,0.0,0.0,0.0
8220f7fffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
82214ffffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
822157fffffffff,94.0,0.0,0.0,13.0,0.0,0.0,0.0
82219ffffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8221a7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822407fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
82240ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
822427fffffffff,86.0,0.0,0.0,10.0,0.0,0.0,0.0
82242ffffffffff,125.0,0.0,0.0,18.0,0.0,0.0,0.0
822437fffffffff,40.0,0.0,0.0,5.0,0.0,0.0,0.0
822447fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82244ffffffffff,26.0,0.0,0.0,9.0,0.0,0.0,0.0
822457fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
822467fffffffff,87.0,0.0,0.0,4.0,0.0,0.0,0.0
82246ffffffffff,39.0,0.0,0.0,2.0,0.0,0.0,0.0
822477fffffffff,97.0,0.0,0.0,16.0,0.0,0.0,0.0
822487fffffffff,6.0,0.0,0.0,4.0,0.0,0.0,0.0
82248ffffffffff,123.0,0.0,0.0,40.0,0.0,0.0,0.0
82249ffffffffff,5.0,0.0,0.0,5.0,0.0,0.0,0.0
8224effffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
822507fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
82250ffffffffff,15.0,0.0,0.0,5.0,0.0,0.0,0.0
822517fffffffff,250.0,0.0,0.0,63.0,0.0,0.0,0.0
82251ffffffffff,3.0,0.0,0.0,2.0,0.0,0.0,0.0
822547fffffffff,113.0,0.0,0.0,0.0,0.0,0.0,0.0
822557fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
82255ffffffffff,126.0,0.0,0.0,19.0,0.0,0.0,0.0
82256ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822577fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0
8225a7fffffffff,52.0,0.0,0.0,4.0,0.0,0.0,0.0
8225affffffffff,17.0,0.0,0.0,4.0,0.0,0.0,0.0
8225b7fffffffff,61.0,0.0,0.0,12.0,0.0,0.0,0.0
822a07fffffffff,353.0,49.0,0.0,0.0,0.0,0.0,0.0
822a17fffffffff,11026.0,520.0,0.0,0.0,0.0,0.0,0.0
822a27fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822a37fffffffff,17836.0,1712.0,0.0,0.0,0.0,0.0,0.0
822aaffffffffff,4007.0,184.0,0.0,0.0,0.0,0.0,0.0
822ad7fffffffff,164.0,0.0,0.0,0.0,0.0,0.0,0.0
822af7fffffffff,728.0,39.0,0.0,0.0,0.0,0.0,0.0
822b07fffffffff,261.0,5.0,0.0,0.0,0.0,0.0,0.0
822b0ffffffffff,2661.0,16.0,0.0,0.0,0.0,0.0,0.0
822b17fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
822b1ffffffffff,7100.0,119.0,0.0,0.0,0.0,0.0,0.0
822b27fffffffff,575.0,4.0,0.0,0.0,0.0,0.0,0.0
822b2ffffffffff,610.0,27.0,0.0,0.0,0.0,0.0,0.0
822b37fffffffff,1833.0,16.0,0.0,0.0,0.0,0.0,0.0
822c07fffffffff,1015.0,0.0,0.0,260.0,0.0,0.0,0.0
822c0ffffffffff,387.0,0.0,0.0,0.0,0.0,0.0,0.0
822c17fffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0
822c1ffffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
822c27fffffffff,410.0,0.0,0.0,4.0,0.0,0.0,0.0
822c2ffffffffff,506.0,0.0,0.0,9.0,0.0,0.0,0.0
822c37fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
822c47fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
822c67fffffffff,36.0,0.0,0.0,0.0,0.0,0.0,0.0
822c6ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
822c77fffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0
822c87fffffffff,68.0,0.0,0.0,8.0,0.0,0.0,0.0
822c8ffffffffff,45.0,0.0,0.0,5.0,0.0,0.0,0.0
822c97fffffffff,1095.0,0.0,0.0,326.0,0.0,0.0,0.0
822c9ffffffffff,20.0,0.0,0.0,6.0,0.0,0.0,0.0
822caffffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
822cc7fffffffff,468.0,0.0,0.0,31.0,0.0,0.0,0.0
822ccffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
822cd7fffffffff,39.0,0.0,0.0,12.0,0.0,0.0,0.0
822cdffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
822ce7fffffffff,211.0,0.0,0.0,0.0,0.0,0.0,0.0
822cf7fffffffff,501.0,0.0,0.0,51.0,0.0,0.0,0.0
822d07fffffffff,327.0,0.0,0.0,3.0,0.0,0.0,0.0
822d0ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
822d17fffffffff,182.0,0.0,0.0,9.0,0.0,0.0,0.0
822d1ffffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0
822d27fffffffff,168.0,0.0,0.0,0.0,0.0,0.0,0.0
822d2ffffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
822d37fffffffff,990.0,0.0,0.0,34.0,0.0,0.0,0.0
822d47fffffffff,3.0,0.0,0.0,1.0,0.0,0.0,0.0
822d57fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
822d5ffffffffff,48.0,0.0,0.0,0.0,0.0,0.0,0.0
822d67fffffffff,164.0,0.0,0.0,0.0,0.0,0.0,0.0
822d77fffffffff,97.0,0.0,0.0,0.0,0.0,0.0,0.0
822da7fffffffff,531.0,0.0,0.0,11.0,0.0,0.0,0.0
822daffffffffff,271.0,0.0,0.0,3.0,0.0,0.0,0.0
822db7fffffffff,3202.0,0.0,0.0,540.0,0.0,0.0,0.0
822e07fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
822e0ffffffffff,43.0,0.0,0.0,5.0,0.0,0.0,0.0
822e17fffffffff,22.0,0.0,0.0,6.0,0.0,0.0,0.0
822e1ffffffffff,19.0,0.0,0.0,2.0,0.0,0.0,0.0
822e2ffffffffff,41.0,0.0,0.0,7.0,0.0,0.0,0.0
822e47fffffffff,29.0,0.0,0.0,6.0,0.0,0.0,0.0
822e67fffffffff,799.0,0.0,0.0,58.0,0.0,0.0,0.0
822e6ffffffffff,775.0,0.0,0.0,7.0,0.0,0.0,0.0
822e77fffffffff,192.0,0.0,0.0,59.0,0.0,0.0,0.0
822eaffffffffff,30.0,0.0,0.0,6.0,0.0,0.0,0.0
822ecffffffffff,41.0,0.0,0.0,0.0,0.0,0.0,0.0
822edffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
822eeffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
822ef7fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
822f5ffffffffff,1881.0,0.0,0.0,255.0,0.0,0.0,0.0
823007fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
823017fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
82301ffffffffff,81.0,0.0,0.0,16.0,0.0,0.0,0.0
823027fffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
82302ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
823037fffffffff,48.0,0.0,0.0,10.0,0.0,0.0,0.0
823087fffffffff,109.0,0.0,0.0,25.0,0.0,0.0,0.0
823097fffffffff,35.0,0.0,0.0,2.0,0.0,0.0,0.0
82309ffffffffff,540.0,0.0,0.0,153.0,0.0,0.0,0.0
8230a7fffffffff,10.0,0.0,0.0,3.0,0.0,0.0,0.0
8230affffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8230c7fffffffff,415.0,0.0,0.0,49.0,0.0,0.0,0.0
8230cffffffffff,21.0,0.0,0.0,10.0,0.0,0.0,0.0
8230d7fffffffff,64.0,0.0,0.0,0.0,0.0,0.0,0.0
8230dffffffffff,90.0,0.0,0.0,2.0,0.0,0.0,0.0
8230e7fffffffff,1360.0,0.0,0.0,245.0,0.0,0.0,0.0
8230effffffffff,112.0,0.0,0.0,15.0,0.0,0.0,0.0
8230f7fffffffff,19.0,0.0,0.0,4.0,0.0,0.0,0.0
82310ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
823117fffffffff,6.0,0.0,0.0,6.0,0.0,0.0,0.0
823127fffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
82312ffffffffff,3.0,0.0,0.0,1.0,0.0,0.0,0.0
823157fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
82315ffffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
82316ffffffffff,31.0,0.0,0.0,1.0,0.0,0.0,0.0
823187fffffffff,381.0,0.0,0.0,52.0,0.0,0.0,0.0
82318ffffffffff,208.0,0.0,0.0,5.0,0.0,0.0,0.0
823197fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
82319ffffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8231affffffffff,740.0,0.0,0.0,93.0,0.0,0.0,0.0
82344ffffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
82346ffffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
823817fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
823827fffffffff,1461.0,0.0,0.0,38.0,0.0,0.0,0.0
82382ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
823837fffffffff,36.0,0.0,0.0,2.0,1.0,0.0,0.0
82384ffffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0
823867fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0
82386ffffffffff,64.0,0.0,0.0,0.0,0.0,0.0,0.0
823877fffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0
823907fffffffff,10599.0,2.0,0.0,10.0,0.0,0.0,0.0
82390ffffffffff,5515.0,5.0,0.0,45.0,0.0,0.0,0.0
823917fffffffff,11677.0,6.0,0.0,12.0,0.0,0.0,0.0
82391ffffffffff,9033.0,17.0,0.0,103.0,0.0,0.0,0.0
823927fffffffff,8674.0,3.0,0.0,0.0,0.0,0.0,0.0
82392ffffffffff,7709.0,5.0,0.0,16.0,0.0,0.0,0.0
823937fffffffff,6626.0,4.0,0.0,0.0,0.0,0.0,0.0
823947fffffffff,3323.0,0.0,0.0,45.0,0.0,0.0,0.0
82394ffffffffff,9.0,0.0,0.0,1.0,0.0,0.0,0.0
823957fffffffff,4494.0,0.0,0.0,3.0,0.0,0.0,0.0
82395ffffffffff,138.0,0.0,0.0,0.0,0.0,0.0,0.0
823967fffffffff,515.0,0.0,0.0,19.0,0.0,0.0,0.0
82396ffffffffff,1835.0,0.0,0.0,55.0,0.0,0.0,9.0
823977fffffffff,7089.0,0.0,0.0,36.0,0.0,0.0,0.0
823987fffffffff,510.0,0.0,0.0,51.0,105.0,0.0,0.0
82398ffffffffff,202.0,0.0,0.0,17.0,27.0,0.0,0.0
823997fffffffff,468.0,0.0,0.0,40.0,122.0,0.0,0.0
82399ffffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8239affffffffff,424.0,0.0,0.0,60.0,34.0,0.0,10.0
823c07fffffffff,139.0,0.0,0.0,1.0,0.0,0.0,0.0
823c0ffffffffff,342.0,0.0,0.0,28.0,0.0,0.0,0.0
823c17fffffffff,183.0,0.0,0.0,0.0,0.0,0.0,0.0
823c1ffffffffff,739.0,0.0,0.0,0.0,0.0,0.0,0.0
823c37fffffffff,231.0,0.0,0.0,0.0,0.0,0.0,0.0
823c47fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
823c57fffffffff,145.0,0.0,0.0,0.0,0.0,0.0,0.0
823c5ffffffffff,548.0,0.0,0.0,0.0,0.0,0.0,0.0
823c6ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
823c77fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
823c87fffffffff,110.0,0.0,0.0,0.0,0.0,0.0,0.0
823c8ffffffffff,156.0,0.0,0.0,0.0,0.0,0.0,0.0
823c97fffffffff,84.0,0.0,0.0,0.0,0.0,0.0,0.0
823c9ffffffffff,86.0,0.0,0.0,0.0,0.0,0.0,0.0
823ca7fffffffff,47.0,0.0,0.0,0.0,0.0,0.0,0.0
823caffffffffff,70.0,0.0,0.0,0.0,0.0,0.0,0.0
823cb7fffffffff,377.0,0.0,0.0,0.0,0.0,0.0,0.0
823cc7fffffffff,59.0,0.0,0.0,0.0,0.0,0.0,0.0
823ccffffffffff,22.0,0.0,0.0,4.0,0.0,0.0,0.0
823cd7fffffffff,2.0,0.0,0.0,1.0,0.0,0.0,0.0
823cdffffffffff,25.0,0.0,0.0,6.0,0.0,0.0,0.0
823ce7fffffffff,730.0,0.0,0.0,19.0,0.0,0.0,0.0
823ceffffffffff,800.0,0.0,0.0,0.0,0.0,0.0,0.0
823cf7fffffffff,766.0,0.0,0.0,9.0,0.0,0.0,0.0
823d07fffffffff,120.0,0.0,0.0,0.0,0.0,0.0,0.0
823d17fffffffff,1504.0,0.0,0.0,2.0,0.0,0.0,0.0
823d1ffffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
823d27fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
823d37fffffffff,384.0,0.0,0.0,0.0,0.0,0.0,0.0
823d67fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
823d87fffffffff,2391.0,0.0,0.0,24.0,0.0,0.0,0.0
823d8ffffffffff,212.0,0.0,0.0,0.0,0.0,0.0,0.0
823d97fffffffff,424.0,0.0,0.0,0.0,0.0,0.0,0.0
823d9ffffffffff,891.0,0.0,0.0,0.0,0.0,0.0,0.0
823da7fffffffff,2953.0,0.0,0.0,0.0,0.0,0.0,0.0
823daffffffffff,1038.0,0.0,0.0,1.0,0.0,0.0,0.0
823db7fffffffff,655.0,0.0,0.0,0.0,0.0,0.0,0.0
823e2ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
823e47fffffffff,101.0,0.0,0.0,2.0,0.0,0.0,0.0
823e5ffffffffff,250.0,0.0,0.0,11.0,0.0,0.0,0.0
823e67fffffffff,34.0,0.0,0.0,12.0,0.0,0.0,0.0
823e6ffffffffff,2029.0,0.0,0.0,193.0,0.0,0.0,5.0
823e77fffffffff,16.0,0.0,0.0,1.0,0.0,0.0,0.0
823f27fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
823f2ffffffffff,403.0,0.0,0.0,2.0,0.0,0.0,0.0
823f37fffffffff,283.0,0.0,0.0,3.0,0.0,0.0,0.0
823f47fffffffff,18.0,0.0,0.0,3.0,0.0,0.0,0.0
823f4ffffffffff,45.0,0.0,0.0,8.0,0.0,0.0,0.0
823f5ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
823f67fffffffff,1059.0,0.0,0.0,20.0,0.0,0.0,0.0
823f6ffffffffff,379.0,0.0,0.0,3.0,0.0,0.0,0.0
823f77fffffffff,136.0,0.0,0.0,8.0,0.0,0.0,0.0
82401ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
82402ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
824047fffffffff,27.0,0.0,0.0,1.0,0.0,0.0,0.0
82404ffffffffff,201.0,0.0,0.0,39.0,0.0,0.0,0.0
824057fffffffff,6.0,0.0,0.0,6.0,0.0,0.0,0.0
82405ffffffffff,53.0,0.0,0.0,16.0,0.0,0.0,0.0
82406ffffffffff,45.0,0.0,0.0,8.0,0.0,0.0,0.0
824077fffffffff,2.0,0.0,0.0,1.0,0.0,0.0,0.0
82408ffffffffff,12.0,0.0,0.0,4.0,0.0,0.0,0.0
