cell_id,Anser albifrons,Anser albifrons flavirostris,Anser albifrons albifrons,Anser albifrons gambelli/sponsa,Anser albifrons elgasi
831f82fffffffff,6.0,0.0,0.0,0.0,0.0
831f83fffffffff,16.0,0.0,4.0,0.0,0.0
831f85fffffffff,15.0,0.0,0.0,0.0,0.0
831f88fffffffff,4.0,0.0,0.0,0.0,0.0
831f8cfffffffff,10.0,0.0,0.0,0.0,0.0
831f8dfffffffff,73.0,0.0,25.0,0.0,0.0
831f8efffffffff,5.0,0.0,4.0,0.0,0.0
831fa1fffffffff,10.0,0.0,0.0,0.0,0.0
831fa3fffffffff,4.0,0.0,0.0,0.0,0.0
831fa4fffffffff,91.0,0.0,12.0,0.0,0.0
831fa5fffffffff,183.0,0.0,10.0,0.0,0.0
831fa8fffffffff,42.0,0.0,2.0,0.0,0.0
831fa9fffffffff,5.0,0.0,0.0,0.0,0.0
831faafffffffff,41.0,0.0,0.0,0.0,0.0
831fabfffffffff,19.0,0.0,2.0,0.0,0.0
831facfffffffff,140.0,0.0,2.0,0.0,0.0
831fadfffffffff,42.0,0.0,3.0,0.0,0.0
831faefffffffff,94.0,0.0,4.0,0.0,0.0
831fb1fffffffff,45.0,0.0,0.0,0.0,0.0
832010fffffffff,2.0,0.0,0.0,0.0,0.0
832089fffffffff,1.0,0.0,0.0,0.0,0.0
832152fffffffff,10.0,0.0,2.0,0.0,0.0
83225afffffffff,27.0,0.0,0.0,0.0,0.0
8322dbfffffffff,247.0,0.0,0.0,43.0,0.0
8322e9fffffffff,11.0,0.0,0.0,0.0,0.0
832428fffffffff,1.0,0.0,0.0,0.0,0.0
832431fffffffff,4.0,0.0,0.0,0.0,0.0
832460fffffffff,6.0,0.0,0.0,0.0,0.0
832464fffffffff,3.0,0.0,0.0,0.0,0.0
832466fffffffff,7.0,0.0,0.0,0.0,0.0
832600fffffffff,88.0,0.0,0.0,0.0,0.0
832601fffffffff,110.0,0.0,0.0,12.0,0.0
832602fffffffff,10.0,0.0,0.0,0.0,0.0
832603fffffffff,108.0,0.0,0.0,11.0,0.0
832604fffffffff,70.0,0.0,0.0,0.0,0.0
832605fffffffff,182.0,0.0,0.0,0.0,0.0
832606fffffffff,27.0,0.0,0.0,0.0,0.0
832608fffffffff,93.0,0.0,0.0,7.0,0.0
832609fffffffff,40.0,0.0,0.0,0.0,0.0
83260afffffffff,181.0,0.0,0.0,1.0,0.0
83260bfffffffff,781.0,0.0,0.0,12.0,0.0
83260cfffffffff,34.0,0.0,0.0,0.0,0.0
83260dfffffffff,96.0,0.0,0.0,4.0,0.0
83260efffffffff,202.0,0.0,0.0,37.0,0.0
832611fffffffff,2.0,0.0,0.0,0.0,0.0
832614fffffffff,2.0,0.0,0.0,0.0,0.0
832615fffffffff,7.0,0.0,0.0,0.0,0.0
832618fffffffff,265.0,0.0,0.0,3.0,0.0
832619fffffffff,63.0,0.0,0.0,6.0,0.0
83261afffffffff,44.0,0.0,0.0,2.0,0.0
83261bfffffffff,33.0,0.0,0.0,0.0,0.0
83261cfffffffff,2.0,0.0,0.0,0.0,0.0
83261dfffffffff,38.0,0.0,0.0,5.0,0.0
83261efffffffff,10.0,0.0,0.0,0.0,0.0
832620fffffffff,162.0,0.0,0.0,2.0,0.0
832621fffffffff,110.0,0.0,0.0,6.0,0.0
832622fffffffff,134.0,0.0,0.0,0.0,0.0
832623fffffffff,322.0,0.0,0.0,2.0,0.0
832624fffffffff,6.0,0.0,0.0,0.0,0.0
832625fffffffff,7.0,0.0,0.0,0.0,0.0
832626fffffffff,173.0,0.0,0.0,4.0,0.0
832628fffffffff,93.0,0.0,0.0,4.0,0.0
832629fffffffff,27.0,0.0,0.0,1.0,0.0
83262afffffffff,22.0,0.0,0.0,1.0,0.0
83262bfffffffff,238.0,0.0,0.0,0.0,0.0
83262cfffffffff,579.0,0.0,0.0,12.0,0.0
83262dfffffffff,49.0,0.0,0.0,0.0,0.0
83262efffffffff,131.0,0.0,0.0,2.0,0.0
832630fffffffff,39.0,0.0,0.0,0.0,0.0
832631fffffffff,15.0,0.0,0.0,0.0,0.0
832632fffffffff,4.0,0.0,0.0,0.0,0.0
832633fffffffff,23.0,0.0,0.0,0.0,0.0
832634fffffffff,77.0,0.0,0.0,2.0,0.0
832635fffffffff,69.0,0.0,0.0,0.0,0.0
832636fffffffff,16.0,0.0,0.0,0.0,0.0
832640fffffffff,308.0,0.0,0.0,17.0,0.0
832641fffffffff,495.0,0.0,0.0,37.0,0.0
832642fffffffff,68.0,0.0,0.0,0.0,0.0
832643fffffffff,511.0,0.0,0.0,15.0,0.0
832644fffffffff,177.0,0.0,0.0,4.0,0.0
832645fffffffff,40.0,0.0,0.0,0.0,0.0
832646fffffffff,2547.0,0.0,0.0,24.0,0.0
832648fffffffff,385.0,0.0,0.0,0.0,0.0
832649fffffffff,616.0,0.0,0.0,0.0,0.0
83264afffffffff,71.0,0.0,0.0,0.0,0.0
83264bfffffffff,63.0,0.0,0.0,0.0,0.0
83264cfffffffff,424.0,0.0,0.0,0.0,0.0
83264dfffffffff,13.0,0.0,0.0,0.0,0.0
83264efffffffff,549.0,0.0,0.0,6.0,0.0
832650fffffffff,122.0,0.0,0.0,0.0,0.0
832651fffffffff,20.0,0.0,0.0,0.0,0.0
832652fffffffff,399.0,0.0,0.0,4.0,0.0
832653fffffffff,321.0,0.0,0.0,9.0,0.0
832654fffffffff,280.0,0.0,0.0,6.0,0.0
832655fffffffff,719.0,0.0,0.0,2.0,0.0
832656fffffffff,417.0,0.0,0.0,6.0,0.0
832658fffffffff,133.0,0.0,0.0,5.0,0.0
832659fffffffff,634.0,0.0,0.0,2.0,0.0
83265afffffffff,224.0,0.0,0.0,0.0,0.0
83265bfffffffff,896.0,0.0,0.0,9.0,0.0
83265cfffffffff,14.0,0.0,0.0,0.0,0.0
83265dfffffffff,561.0,0.0,0.0,0.0,0.0
83265efffffffff,16.0,0.0,0.0,0.0,0.0
832660fffffffff,149.0,0.0,0.0,3.0,0.0
832661fffffffff,141.0,0.0,0.0,0.0,0.0
832662fffffffff,569.0,0.0,0.0,19.0,0.0
832663fffffffff,369.0,0.0,0.0,12.0,0.0
832664fffffffff,458.0,0.0,0.0,4.0,0.0
832665fffffffff,180.0,0.0,0.0,0.0,0.0
832666fffffffff,594.0,0.0,0.0,14.0,0.0
832668fffffffff,32.0,0.0,0.0,0.0,0.0
832669fffffffff,10.0,0.0,0.0,1.0,0.0
83266afffffffff,502.0,0.0,0.0,2.0,0.0
83266bfffffffff,13.0,0.0,0.0,0.0,0.0
83266cfffffffff,90.0,0.0,0.0,0.0,0.0
83266dfffffffff,76.0,0.0,0.0,0.0,0.0
83266efffffffff,1154.0,0.0,0.0,0.0,0.0
832670fffffffff,84.0,0.0,0.0,0.0,0.0
832671fffffffff,671.0,0.0,0.0,11.0,0.0
832672fffffffff,34.0,0.0,0.0,0.0,0.0
832673fffffffff,62.0,0.0,0.0,0.0,0.0
832674fffffffff,218.0,0.0,0.0,15.0,0.0
832675fffffffff,127.0,0.0,0.0,3.0,0.0
832676fffffffff,31.0,0.0,0.0,1.0,0.0
832681fffffffff,198.0,0.0,0.0,1.0,0.0
832685fffffffff,39.0,0.0,0.0,0.0,0.0
832688fffffffff,179.0,0.0,0.0,1.0,0.0
83268afffffffff,12.0,0.0,0.0,0.0,0.0
83268bfffffffff,24.0,0.0,0.0,4.0,0.0
83268cfffffffff,295.0,0.0,0.0,0.0,0.0
83268dfffffffff,9.0,0.0,0.0,0.0,0.0
832692fffffffff,13.0,0.0,0.0,0.0,0.0
83269cfffffffff,77.0,0.0,0.0,0.0,0.0
8326a8fffffffff,389.0,0.0,0.0,0.0,0.0
8326a9fffffffff,16.0,0.0,0.0,0.0,0.0
8326aafffffffff,700.0,0.0,0.0,18.0,0.0
8326abfffffffff,2.0,0.0,0.0,0.0,0.0
8326acfffffffff,35.0,0.0,0.0,4.0,0.0
8326adfffffffff,39.0,0.0,0.0,1.0,0.0
8326c0fffffffff,9.0,0.0,0.0,0.0,0.0
8326c1fffffffff,48.0,0.0,0.0,0.0,0.0
8326c2fffffffff,16.0,0.0,0.0,0.0,0.0
8326c3fffffffff,79.0,0.0,0.0,0.0,0.0
8326c4fffffffff,145.0,0.0,0.0,2.0,0.0
8326c5fffffffff,65.0,0.0,0.0,0.0,0.0
8326c6fffffffff,4.0,0.0,0.0,0.0,0.0
8326c8fffffffff,492.0,0.0,0.0,0.0,0.0
8326c9fffffffff,9.0,0.0,0.0,0.0,0.0
8326cafffffffff,21.0,0.0,0.0,0.0,0.0
8326cbfffffffff,345.0,0.0,0.0,0.0,0.0
8326ccfffffffff,21.0,0.0,0.0,0.0,0.0
8326cdfffffffff,26.0,0.0,0.0,0.0,0.0
8326cefffffffff,39.0,0.0,0.0,0.0,0.0
8326d0fffffffff,17.0,0.0,0.0,0.0,0.0
8326d1fffffffff,60.0,0.0,0.0,0.0,0.0
8326d3fffffffff,24.0,0.0,0.0,0.0,0.0
8326d4fffffffff,55.0,0.0,0.0,4.0,0.0
8326d5fffffffff,26.0,0.0,0.0,0.0,0.0
8326d6fffffffff,21.0,0.0,0.0,0.0,0.0
8326d8fffffffff,15.0,0.0,0.0,0.0,0.0
8326d9fffffffff,42.0,0.0,0.0,1.0,0.0
8326dafffffffff,38.0,0.0,0.0,6.0,0.0
8326dbfffffffff,25.0,0.0,0.0,0.0,0.0
8326dcfffffffff,13.0,0.0,0.0,0.0,0.0
8326ddfffffffff,121.0,0.0,0.0,0.0,0.0
8326defffffffff,189.0,0.0,0.0,8.0,0.0
8326e0fffffffff,197.0,0.0,0.0,10.0,0.0
8326e1fffffffff,53.0,0.0,0.0,0.0,0.0
8326e2fffffffff,1107.0,0.0,0.0,36.0,0.0
8326e3fffffffff,222.0,0.0,0.0,12.0,0.0
8326e4fffffffff,166.0,0.0,0.0,0.0,0.0
8326e5fffffffff,758.0,0.0,0.0,19.0,0.0
8326e6fffffffff,150.0,0.0,0.0,0.0,0.0
8326e8fffffffff,21.0,0.0,0.0,0.0,0.0
8326e9fffffffff,61.0,0.0,0.0,0.0,0.0
8326eafffffffff,8.0,0.0,0.0,0.0,0.0
8326ecfffffffff,116.0,0.0,0.0,0.0,0.0
8326edfffffffff,16.0,0.0,0.0,0.0,0.0
8326eefffffffff,20.0,0.0,0.0,0.0,0.0
8326f0fffffffff,25.0,0.0,0.0,0.0,0.0
8326f1fffffffff,134.0,0.0,0.0,3.0,0.0
8326f2fffffffff,17.0,0.0,0.0,0.0,0.0
8326f3fffffffff,47.0,0.0,0.0,0.0,0.0
8326f4fffffffff,11.0,0.0,0.0,0.0,0.0
8326f5fffffffff,46.0,0.0,0.0,2.0,0.0
832702fffffffff,143.0,0.0,0.0,0.0,0.0
83270afffffffff,2.0,0.0,0.0,0.0,0.0
832710fffffffff,2.0,0.0,0.0,0.0,0.0
832711fffffffff,21.0,0.0,0.0,0.0,0.0
832712fffffffff,13.0,0.0,0.0,0.0,0.0
832713fffffffff,204.0,0.0,0.0,0.0,0.0
832716fffffffff,1.0,0.0,0.0,0.0,0.0
832718fffffffff,55.0,0.0,0.0,0.0,0.0
832719fffffffff,74.0,0.0,0.0,0.0,0.0
83271afffffffff,44.0,0.0,0.0,0.0,0.0
83271bfffffffff,126.0,0.0,0.0,0.0,0.0
83271cfffffffff,51.0,0.0,0.0,0.0,0.0
83271efffffffff,61.0,0.0,0.0,0.0,0.0
832743fffffffff,35.0,0.0,0.0,0.0,0.0
832749fffffffff,4.0,0.0,0.0,0.0,0.0
83274bfffffffff,79.0,0.0,0.0,0.0,0.0
832751fffffffff,6.0,0.0,0.0,0.0,0.0
832752fffffffff,21.0,0.0,0.0,2.0,0.0
832753fffffffff,12.0,0.0,0.0,0.0,0.0
832758fffffffff,1210.0,0.0,0.0,2.0,0.0
832759fffffffff,456.0,0.0,0.0,4.0,0.0
83275afffffffff,30.0,0.0,0.0,0.0,0.0
83275bfffffffff,353.0,0.0,0.0,2.0,0.0
83275cfffffffff,190.0,0.0,0.0,2.0,0.0
83275dfffffffff,106.0,0.0,0.0,6.0,0.0
83275efffffffff,6.0,0.0,0.0,0.0,0.0
832780fffffffff,1.0,0.0,0.0,0.0,0.0
832786fffffffff,6.0,0.0,0.0,0.0,0.0
832788fffffffff,21.0,0.0,0.0,0.0,0.0
83278cfffffffff,7.0,0.0,0.0,0.0,0.0
83278dfffffffff,5.0,0.0,0.0,0.0,0.0
832790fffffffff,2.0,0.0,0.0,0.0,0.0
832792fffffffff,16.0,0.0,0.0,0.0,0.0
832798fffffffff,5.0,0.0,0.0,0.0,0.0
83279efffffffff,7.0,0.0,0.0,0.0,0.0
8327a0fffffffff,168.0,0.0,0.0,2.0,0.0
8327a1fffffffff,19.0,0.0,0.0,0.0,0.0
8327a2fffffffff,36.0,0.0,0.0,0.0,0.0
8327a3fffffffff,5.0,0.0,0.0,0.0,0.0
8327a4fffffffff,109.0,0.0,0.0,0.0,0.0
8327a5fffffffff,14.0,0.0,0.0,0.0,0.0
8327a6fffffffff,67.0,0.0,0.0,0.0,0.0
8327a8fffffffff,44.0,0.0,0.0,2.0,0.0
8327a9fffffffff,31.0,0.0,0.0,0.0,0.0
8327aafffffffff,15.0,0.0,0.0,0.0,0.0
8327abfffffffff,18.0,0.0,0.0,0.0,0.0
8327acfffffffff,9.0,0.0,0.0,0.0,0.0
8327adfffffffff,23.0,0.0,0.0,2.0,0.0
8327aefffffffff,12.0,0.0,0.0,0.0,0.0
8327b0fffffffff,8.0,0.0,0.0,0.0,0.0
8327b2fffffffff,4.0,0.0,0.0,0.0,0.0
8327b3fffffffff,4.0,0.0,0.0,0.0,0.0
8327b4fffffffff,13.0,0.0,0.0,0.0,0.0
8327b5fffffffff,9.0,0.0,0.0,0.0,0.0
8327b6fffffffff,3.0,0.0,0.0,0.0,0.0
832800fffffffff,24.0,0.0,0.0,0.0,0.0
832802fffffffff,562.0,0.0,0.0,58.0,0.0
832803fffffffff,29.0,0.0,0.0,5.0,0.0
832804fffffffff,14.0,0.0,0.0,0.0,0.0
832806fffffffff,93.0,0.0,0.0,0.0,0.0
832810fffffffff,198.0,0.0,0.0,0.0,0.0
832811fffffffff,324.0,0.0,0.0,0.0,0.0
832812fffffffff,91.0,0.0,0.0,0.0,0.0
832813fffffffff,1929.0,0.0,0.0,0.0,0.0
832814fffffffff,270.0,0.0,0.0,4.0,0.0
832815fffffffff,597.0,0.0,0.0,9.0,0.0
832816fffffffff,157.0,0.0,0.0,0.0,0.0
832818fffffffff,159.0,0.0,0.0,3.0,0.0
832819fffffffff,72.0,0.0,0.0,9.0,0.0
83281afffffffff,56.0,0.0,0.0,0.0,0.0
83281bfffffffff,690.0,0.0,0.0,29.0,0.0
83281cfffffffff,93.0,0.0,0.0,5.0,0.0
83281dfffffffff,87.0,0.0,0.0,4.0,0.0
83281efffffffff,805.0,0.0,0.0,27.0,0.0
832830fffffffff,7542.0,0.0,0.0,40.0,0.0
832831fffffffff,161.0,0.0,0.0,0.0,0.0
832832fffffffff,5268.0,0.0,0.0,49.0,0.0
832833fffffffff,7190.0,0.0,0.0,250.0,211.0
832834fffffffff,2089.0,0.0,0.0,326.0,0.0
832835fffffffff,534.0,0.0,0.0,32.0,0.0
832836fffffffff,976.0,0.0,0.0,8.0,0.0
832880fffffffff,5.0,0.0,0.0,0.0,0.0
832881fffffffff,15.0,0.0,0.0,0.0,0.0
832884fffffffff,332.0,0.0,0.0,0.0,0.0
832885fffffffff,1428.0,0.0,0.0,0.0,0.0
832888fffffffff,447.0,0.0,0.0,53.0,0.0
832889fffffffff,114.0,0.0,0.0,2.0,0.0
83288afffffffff,9.0,0.0,0.0,0.0,0.0
83288bfffffffff,40.0,0.0,0.0,2.0,0.0
83288cfffffffff,244.0,0.0,0.0,2.0,0.0
83288dfffffffff,94.0,0.0,0.0,2.0,0.0
83288efffffffff,19.0,0.0,0.0,0.0,0.0
832894fffffffff,3.0,0.0,0.0,0.0,0.0
832898fffffffff,8.0,0.0,0.0,0.0,0.0
83289afffffffff,5.0,0.0,0.0,0.0,0.0
83289bfffffffff,19.0,0.0,0.0,0.0,0.0
83289dfffffffff,38.0,0.0,0.0,0.0,0.0
83289efffffffff,16.0,0.0,0.0,0.0,0.0
8328a1fffffffff,8.0,0.0,0.0,0.0,0.0
8328a3fffffffff,2.0,0.0,0.0,0.0,0.0
8328a8fffffffff,45.0,0.0,0.0,0.0,0.0
8328a9fffffffff,510.0,0.0,0.0,4.0,0.0
8328aafffffffff,32.0,0.0,0.0,0.0,0.0
8328abfffffffff,10.0,0.0,0.0,0.0,0.0
8328acfffffffff,25.0,0.0,0.0,0.0,2.0
8328adfffffffff,247.0,0.0,0.0,0.0,12.0
8328aefffffffff,570.0,0.0,0.0,8.0,0.0
8328b0fffffffff,2.0,0.0,0.0,0.0,0.0
8328b1fffffffff,53.0,0.0,0.0,0.0,0.0
8328b3fffffffff,1.0,0.0,0.0,0.0,0.0
8328c0fffffffff,51.0,0.0,0.0,0.0,0.0
8328c2fffffffff,178.0,0.0,0.0,21.0,0.0
8328c3fffffffff,2.0,0.0,0.0,0.0,0.0
8328c4fffffffff,28.0,0.0,0.0,0.0,0.0
8328c6fffffffff,1585.0,0.0,0.0,47.0,0.0
8328cafffffffff,2.0,0.0,0.0,0.0,0.0
8328cefffffffff,4.0,0.0,0.0,0.0,0.0
8328d0fffffffff,112.0,0.0,0.0,26.0,0.0
8328d1fffffffff,1879.0,0.0,0.0,69.0,0.0
8328d3fffffffff,118.0,0.0,0.0,0.0,0.0
8328d4fffffffff,69.0,0.0,0.0,10.0,0.0
8328d5fffffffff,2715.0,0.0,0.0,116.0,0.0
8328d6fffffffff,52.0,0.0,0.0,0.0,0.0
8328d8fffffffff,277.0,0.0,0.0,0.0,0.0
8328d9fffffffff,19.0,0.0,0.0,0.0,0.0
8328dafffffffff,2.0,0.0,0.0,0.0,0.0
8328dcfffffffff,771.0,0.0,0.0,134.0,0.0
8328ddfffffffff,225.0,0.0,0.0,0.0,0.0
8328defffffffff,767.0,0.0,0.0,0.0,0.0
8328e2fffffffff,22.0,0.0,0.0,0.0,0.0
8328e6fffffffff,36.0,0.0,0.0,1.0,0.0
8328f0fffffffff,2091.0,0.0,0.0,26.0,0.0
8328f1fffffffff,578.0,0.0,0.0,8.0,0.0
8328f2fffffffff,85.0,0.0,0.0,0.0,0.0
8328f3fffffffff,89.0,0.0,0.0,4.0,0.0
8328f4fffffffff,1664.0,0.0,0.0,12.0,0.0
8328f5fffffffff,908.0,0.0,0.0,43.0,0.0
8328f6fffffffff,68.0,0.0,0.0,0.0,0.0
832910fffffffff,18.0,0.0,0.0,0.0,0.0
832912fffffffff,344.0,0.0,0.0,0.0,0.0
832913fffffffff,85.0,0.0,0.0,0.0,0.0
832916fffffffff,10.0,0.0,0.0,0.0,0.0
83291afffffffff,139.0,0.0,0.0,52.0,0.0
83291efffffffff,28.0,0.0,0.0,0.0,0.0
832980fffffffff,2.0,0.0,0.0,0.0,0.0
832981fffffffff,2.0,0.0,0.0,0.0,0.0
832982fffffffff,3.0,0.0,0.0,0.0,0.0
832984fffffffff,42.0,0.0,0.0,2.0,0.0
832985fffffffff,48.0,0.0,0.0,0.0,0.0
832986fffffffff,375.0,0.0,0.0,15.0,0.0
832988fffffffff,24.0,0.0,0.0,0.0,0.0
832989fffffffff,510.0,0.0,0.0,9.0,0.0
83298bfffffffff,11.0,0.0,0.0,0.0,0.0
83298cfffffffff,166.0,0.0,0.0,1.0,0.0
83298dfffffffff,29.0,0.0,0.0,0.0,0.0
83298efffffffff,4.0,0.0,0.0,0.0,0.0
832995fffffffff,29.0,0.0,0.0,0.0,0.0
832999fffffffff,1.0,0.0,0.0,0.0,0.0
8329a0fffffffff,251.0,0.0,0.0,2.0,0.0
8329a1fffffffff,2287.0,0.0,0.0,0.0,0.0
8329a3fffffffff,14.0,0.0,0.0,0.0,0.0
8329a5fffffffff,705.0,0.0,0.0,16.0,0.0
8329a6fffffffff,311.0,0.0,0.0,0.0,0.0
8329a8fffffffff,258.0,0.0,0.0,0.0,0.0
8329a9fffffffff,1693.0,0.0,0.0,7.0,0.0
8329aafffffffff,43.0,0.0,0.0,0.0,0.0
8329abfffffffff,102.0,0.0,0.0,6.0,0.0
8329acfffffffff,48.0,0.0,0.0,0.0,0.0
8329adfffffffff,319.0,0.0,0.0,0.0,0.0
8329aefffffffff,61.0,0.0,0.0,0.0,0.0
8329b0fffffffff,26.0,0.0,0.0,0.0,0.0
8329b1fffffffff,9.0,0.0,0.0,2.0,0.0
8329b2fffffffff,4.0,0.0,0.0,0.0,0.0
8329b5fffffffff,31.0,0.0,0.0,9.0,0.0
8329b6fffffffff,70.0,0.0,0.0,0.0,0.0
832a12fffffffff,15.0,0.0,0.0,0.0,0.0
832a82fffffffff,14.0,0.0,0.0,0.0,0.0
832a86fffffffff,2.0,0.0,0.0,0.0,0.0
832a90fffffffff,51.0,0.0,0.0,0.0,0.0
832a91fffffffff,17.0,0.0,0.0,0.0,0.0
832a92fffffffff,88.0,0.0,0.0,0.0,0.0
832a93fffffffff,120.0,0.0,0.0,0.0,0.0
832a94fffffffff,168.0,0.0,0.0,0.0,0.0
832a95fffffffff,18.0,0.0,0.0,0.0,0.0
832a96fffffffff,26.0,0.0,0.0,0.0,0.0
832a9afffffffff,1.0,0.0,0.0,0.0,0.0
832a9bfffffffff,6.0,0.0,0.0,0.0,0.0
832a9cfffffffff,11.0,0.0,0.0,0.0,0.0
832aaefffffffff,2.0,0.0,0.0,0.0,0.0
832ab1fffffffff,1.0,0.0,0.0,0.0,0.0
832ab2fffffffff,32.0,0.0,0.0,0.0,0.0
832ab3fffffffff,19.0,0.0,0.0,0.0,0.0
832b8cfffffffff,21.0,0.0,0.0,0.0,0.0
832b8dfffffffff,21.0,0.0,0.0,0.0,0.0
832b99fffffffff,11.0,0.0,0.0,0.0,0.0
832ba8fffffffff,13.0,0.0,0.0,0.0,0.0
832c00fffffffff,1.0,0.0,0.0,0.0,0.0
832c0afffffffff,2.0,0.0,0.0,0.0,0.0
832c0bfffffffff,79.0,0.0,26.0,0.0,0.0
832c12fffffffff,1.0,0.0,0.0,0.0,0.0
832c1efffffffff,3.0,0.0,0.0,0.0,0.0
832c8dfffffffff,5.0,0.0,0.0,0.0,0.0
832cc6fffffffff,1.0,0.0,0.0,0.0,0.0
832cd4fffffffff,2.0,0.0,0.0,0.0,0.0
832ce4fffffffff,43.0,0.0,4.0,0.0,0.0
832ce5fffffffff,4.0,0.0,2.0,0.0,0.0
832cf0fffffffff,4.0,0.0,0.0,0.0,0.0
832cf5fffffffff,18.0,0.0,0.0,0.0,0.0
832d02fffffffff,2.0,0.0,0.0,0.0,0.0
832d03fffffffff,26.0,0.0,0.0,0.0,0.0
832d10fffffffff,2.0,0.0,0.0,0.0,0.0
832d12fffffffff,4.0,0.0,0.0,0.0,0.0
832d14fffffffff,3.0,0.0,0.0,0.0,0.0
832d1cfffffffff,1.0,0.0,0.0,0.0,0.0
832d32fffffffff,3.0,0.0,0.0,0.0,0.0
832d33fffffffff,4.0,0.0,0.0,0.0,0.0
832d5cfffffffff,3.0,0.0,0.0,0.0,0.0
832d5dfffffffff,2.0,0.0,0.0,0.0,0.0
832d64fffffffff,44.0,0.0,0.0,0.0,0.0
832d76fffffffff,6.0,0.0,0.0,0.0,0.0
832da5fffffffff,2.0,0.0,0.0,0.0,0.0
832e0cfffffffff,80.0,0.0,0.0,0.0,0.0
832e13fffffffff,3.0,0.0,3.0,0.0,0.0
832e1afffffffff,2.0,0.0,0.0,0.0,0.0
832e1bfffffffff,14.0,0.0,1.0,0.0,0.0
832e1efffffffff,5.0,0.0,0.0,0.0,0.0
832e44fffffffff,45.0,0.0,9.0,0.0,0.0
832e62fffffffff,2.0,0.0,2.0,0.0,0.0
832e63fffffffff,3.0,0.0,0.0,0.0,0.0
832e6bfffffffff,14.0,0.0,0.0,0.0,0.0
832e71fffffffff,2.0,0.0,0.0,0.0,0.0
832e74fffffffff,14.0,0.0,1.0,0.0,0.0
832e75fffffffff,3.0,0.0,0.0,0.0,0.0
832e76fffffffff,7.0,0.0,0.0,0.0,0.0
832eacfffffffff,2.0,0.0,2.0,0.0,0.0
832eadfffffffff,3.0,0.0,0.0,0.0,0.0
832ec2fffffffff,2.0,0.0,0.0,0.0,0.0
832ecbfffffffff,8.0,0.0,8.0,0.0,0.0
832f5afffffffff,1.0,0.0,1.0,0.0,0.0
833006fffffffff,2.0,0.0,0.0,0.0,0.0
833025fffffffff,1.0,0.0,0.0,0.0,0.0
833030fffffffff,2.0,0.0,2.0,0.0,0.0
833081fffffffff,10.0,0.0,0.0,0.0,0.0
83308efffffffff,6.0,0.0,0.0,0.0,0.0
833092fffffffff,2.0,0.0,0.0,0.0,0.0
833098fffffffff,1.0,0.0,0.0,0.0,0.0
833099fffffffff,1.0,0.0,0.0,0.0,0.0
83309afffffffff,31.0,0.0,23.0,0.0,0.0
83309bfffffffff,16.0,0.0,1.0,0.0,0.0
8330c0fffffffff,27.0,0.0,0.0,0.0,0.0
8330c1fffffffff,43.0,0.0,0.0,0.0,0.0
8330c2fffffffff,5.0,0.0,0.0,0.0,0.0
8330c4fffffffff,68.0,0.0,4.0,2.0,0.0
8330c6fffffffff,4.0,0.0,0.0,0.0,0.0
8330d1fffffffff,4.0,0.0,0.0,0.0,0.0
8330d5fffffffff,2.0,0.0,0.0,0.0,0.0
8330d9fffffffff,2.0,0.0,0.0,0.0,0.0
8330e0fffffffff,201.0,0.0,2.0,0.0,0.0
8330e1fffffffff,13.0,0.0,0.0,0.0,0.0
8330e2fffffffff,260.0,0.0,13.0,0.0,0.0
8330e3fffffffff,3.0,0.0,0.0,0.0,0.0
8330e4fffffffff,4.0,0.0,0.0,0.0,0.0
8330e5fffffffff,135.0,0.0,0.0,0.0,0.0
8330eafffffffff,1.0,0.0,0.0,0.0,0.0
8330ecfffffffff,4.0,0.0,0.0,0.0,0.0
8330f3fffffffff,2.0,0.0,0.0,0.0,0.0
83310bfffffffff,2.0,0.0,0.0,0.0,0.0
833145fffffffff,2.0,0.0,2.0,0.0,0.0
83315bfffffffff,106.0,0.0,0.0,0.0,0.0
833163fffffffff,4.0,0.0,4.0,0.0,0.0
83316efffffffff,12.0,0.0,4.0,0.0,0.0
833185fffffffff,40.0,0.0,5.0,0.0,0.0
833188fffffffff,10.0,0.0,0.0,0.0,0.0
83318dfffffffff,6.0,0.0,2.0,0.0,0.0
83319dfffffffff,2.0,0.0,0.0,0.0,0.0
8331a8fffffffff,11.0,0.0,2.0,0.0,0.0
8331aafffffffff,32.0,0.0,0.0,0.0,0.0
833d33fffffffff,6.0,0.0,0.0,0.0,0.0
833d36fffffffff,5.0,0.0,0.0,0.0,0.0
833f28fffffffff,2.0,0.0,0.0,0.0,0.0
833f61fffffffff,2.0,0.0,0.0,0.0,0.0
833f66fffffffff,1.0,0.0,0.0,0.0,0.0
833f6cfffffffff,1.0,0.0,0.0,0.0,0.0
833f6efffffffff,3.0,0.0,0.0,0.0,0.0
834091fffffffff,2.0,0.0,0.0,0.0,0.0
834096fffffffff,14.0,0.0,2.0,0.0,0.0
8340a4fffffffff,7.0,0.0,0.0,0.0,0.0
8340a6fffffffff,9.0,0.0,0.0,0.0,0.0
83411cfffffffff,5.0,0.0,0.0,0.0,0.0
834133fffffffff,4.0,0.0,0.0,0.0,0.0
834183fffffffff,41.0,0.0,12.0,0.0,0.0
83418afffffffff,2.0,0.0,2.0,0.0,0.0
83418bfffffffff,3.0,0.0,0.0,0.0,0.0
834190fffffffff,3.0,0.0,3.0,0.0,0.0
834192fffffffff,2.0,0.0,2.0,0.0,0.0
83419dfffffffff,121.0,0.0,11.0,0.0,0.0
