cell_id,Troglodytes troglodytes,Troglodytes troglodytes islandicus,Troglodytes troglodytes borealis,Troglodytes troglodytes zetlandicus,Troglodytes troglodytes hebridensis,Troglodytes troglodytes fridariensis,Troglodytes troglodytes hirtensis,Troglodytes troglodytes indigenus,Troglodytes troglodytes [troglodytes Group]
821e47fffffffff,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821e4ffffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821e57fffffffff,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821e5ffffffffff,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821e67fffffffff,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821e6ffffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821e77fffffffff,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821e87fffffffff,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821e8ffffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821e97fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821e9ffffffffff,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821ea7fffffffff,258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821eaffffffffff,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
821eb7fffffffff,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
821ec7fffffffff,1592.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
821ecffffffffff,1977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
821ed7fffffffff,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0
821edffffffffff,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
821ee7fffffffff,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821eeffffffffff,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821ef7fffffffff,186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
821f07fffffffff,1315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.0
821f0ffffffffff,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821f17fffffffff,1952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0
821f1ffffffffff,1006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
821f27fffffffff,622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0
821f2ffffffffff,1295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.0
821f37fffffffff,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0
821f47fffffffff,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821f4ffffffffff,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821f57fffffffff,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821f5ffffffffff,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
821f67fffffffff,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821f6ffffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821f77fffffffff,752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821f87fffffffff,2108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0
821f8ffffffffff,2250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0
821f97fffffffff,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0
821f9ffffffffff,861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
821fa7fffffffff,2311.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
821faffffffffff,2736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
821fb7fffffffff,1147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0
822017fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82201ffffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822087fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82209ffffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8220a7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8220affffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8220d7fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8220e7fffffffff,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0
8220f7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822467fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822487fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82248ffffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8224c7fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8224d7fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8225b7fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822c07fffffffff,487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0
822c0ffffffffff,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822c17fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822c1ffffffffff,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822c27fffffffff,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
822c2ffffffffff,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822c6ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822c77fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822caffffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822cc7fffffffff,199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822ccffffffffff,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822cd7fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822ce7fffffffff,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822cf7fffffffff,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822d07fffffffff,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
822d17fffffffff,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
822d1ffffffffff,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822d27fffffffff,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822d2ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822d37fffffffff,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0
822d57fffffffff,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822d67fffffffff,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822d77fffffffff,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822d87fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822da7fffffffff,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
822daffffffffff,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822db7fffffffff,888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0
822e0ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822e17fffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
822e1ffffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822e2ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822e67fffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822e6ffffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822e77fffffffff,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0
822e8ffffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822ea7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822eaffffffffff,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0
822ef7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822f47fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
822f5ffffffffff,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
823007fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82301ffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823037fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
8230affffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8230c7fffffffff,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8230cffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8230d7fffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8230dffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8230e7fffffffff,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8230effffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823157fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82316ffffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823187fffffffff,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82318ffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823197fffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8231a7fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8231affffffffff,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
823817fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823827fffffffff,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823837fffffffff,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
823867fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
82386ffffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823877fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823907fffffffff,10752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0
82390ffffffffff,1956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823917fffffffff,4740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0
82391ffffffffff,4338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823927fffffffff,14088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.0
82392ffffffffff,10099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0
823937fffffffff,4491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
823947fffffffff,1236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82394ffffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823957fffffffff,523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82395ffffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823967fffffffff,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
82396ffffffffff,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
823977fffffffff,3703.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823987fffffffff,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0
82398ffffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
823997fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8239affffffffff,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
823c07fffffffff,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823c0ffffffffff,268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823c1ffffffffff,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823c37fffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823c47fffffffff,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823c57fffffffff,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823c5ffffffffff,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823c6ffffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823c77fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823ce7fffffffff,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823ceffffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823d07fffffffff,259.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823d17fffffffff,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823d1ffffffffff,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823d27fffffffff,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823d37fffffffff,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823daffffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823f27fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823f2ffffffffff,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
823f37fffffffff,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823f47fffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823f4ffffffffff,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
823f67fffffffff,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
823f6ffffffffff,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
823f77fffffffff,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
824047fffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82404ffffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824057fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
82405ffffffffff,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824077fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82408ffffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8240b7fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8240c7fffffffff,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
8240d7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8240dffffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8240e7fffffffff,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
8240effffffffff,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
82426ffffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824327fffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824367fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824b67fffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824b77fffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
824b87fffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
824ba7fffffffff,1452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0
