cell_id,Setophaga palmarum,Setophaga palmarum palmarum,Setophaga palmarum hypochrysea
836773fffffffff,5.0,0.0,0.0
836780fffffffff,2.0,0.0,0.0
836783fffffffff,3.0,0.0,0.0
83679afffffffff,3.0,1.0,0.0
83679bfffffffff,16.0,0.0,0.0
8367a0fffffffff,2.0,0.0,0.0
836c61fffffffff,5.0,1.0,0.0
836d14fffffffff,2.0,0.0,0.0
836d15fffffffff,4.0,0.0,0.0
836d25fffffffff,3.0,0.0,0.0
836d28fffffffff,7.0,0.0,0.0
836d29fffffffff,2.0,0.0,0.0
836d2afffffffff,5.0,0.0,0.0
836d2dfffffffff,11.0,0.0,0.0
836d30fffffffff,3.0,0.0,0.0
836d31fffffffff,9.0,0.0,0.0
836d32fffffffff,4.0,4.0,0.0
836d34fffffffff,37.0,3.0,0.0
836d35fffffffff,13.0,0.0,1.0
836d60fffffffff,4.0,4.0,0.0
836d65fffffffff,1.0,0.0,0.0
836d69fffffffff,44.0,3.0,0.0
836d6dfffffffff,2.0,0.0,0.0
836d75fffffffff,12.0,0.0,0.0
838b63fffffffff,1.0,0.0,0.0
