cell_id,Psilopogon haemacephalus,Psilopogon haemacephalus indicus/delicus,Psilopogon haemacephalus roseus,Psilopogon haemacephalus [haemacephalus Group],Psilopogon haemacephalus [intermedius Group]
843da99ffffffff,8.0,0.0,0.0,0.0,0.0
843daa5ffffffff,6.0,0.0,0.0,0.0,0.0
843daa7ffffffff,3.0,0.0,0.0,0.0,0.0
843dab5ffffffff,4.0,0.0,0.0,0.0,0.0
843dabbffffffff,2.0,0.0,0.0,0.0,0.0
843dac9ffffffff,44.0,0.0,0.0,0.0,0.0
843dad1ffffffff,31.0,0.0,0.0,0.0,0.0
843dad5ffffffff,13.0,0.0,0.0,0.0,0.0
843dad7ffffffff,12.0,0.0,0.0,0.0,0.0
843dad9ffffffff,62.0,0.0,0.0,0.0,0.0
843daddffffffff,329.0,0.0,0.0,0.0,0.0
843dae1ffffffff,4.0,0.0,0.0,0.0,0.0
843daebffffffff,2.0,0.0,0.0,0.0,0.0
843db01ffffffff,1.0,0.0,0.0,0.0,0.0
843db03ffffffff,2.0,0.0,0.0,0.0,0.0
843db07ffffffff,4.0,0.0,0.0,0.0,0.0
843db13ffffffff,375.0,0.0,0.0,0.0,0.0
843db1bffffffff,2.0,0.0,0.0,0.0,0.0
843db23ffffffff,16.0,0.0,0.0,0.0,0.0
843db25ffffffff,6.0,0.0,0.0,0.0,0.0
843db27ffffffff,7.0,0.0,0.0,0.0,0.0
843db29ffffffff,10.0,0.0,0.0,0.0,0.0
843db2bffffffff,2.0,0.0,0.0,0.0,0.0
843db2dffffffff,48.0,0.0,0.0,0.0,0.0
843db31ffffffff,27.0,0.0,0.0,0.0,0.0
843db35ffffffff,107.0,0.0,0.0,0.0,0.0
843db37ffffffff,95.0,0.0,0.0,0.0,0.0
843db39ffffffff,4.0,0.0,0.0,0.0,0.0
843db3bffffffff,4.0,0.0,0.0,0.0,0.0
843db3dffffffff,14.0,0.0,0.0,0.0,0.0
843db43ffffffff,6.0,0.0,0.0,0.0,0.0
843db49ffffffff,2.0,0.0,0.0,0.0,0.0
843db51ffffffff,12.0,0.0,0.0,0.0,0.0
843db55ffffffff,8.0,0.0,0.0,0.0,0.0
843db57ffffffff,10.0,0.0,0.0,0.0,0.0
843db5bffffffff,1.0,0.0,0.0,0.0,0.0
843db61ffffffff,21.0,0.0,0.0,0.0,0.0
843db65ffffffff,39.0,0.0,0.0,0.0,0.0
843db67ffffffff,125.0,0.0,0.0,0.0,0.0
843db69ffffffff,3.0,0.0,0.0,0.0,0.0
843db6bffffffff,1.0,0.0,0.0,0.0,0.0
843db6dffffffff,10.0,0.0,0.0,0.0,0.0
8440491ffffffff,2.0,0.0,0.0,0.0,0.0
8440499ffffffff,24.0,0.0,0.0,0.0,0.0
844049bffffffff,2.0,0.0,0.0,0.0,0.0
844049dffffffff,2.0,0.0,0.0,0.0,0.0
84404c1ffffffff,3.0,0.0,0.0,0.0,0.0
84404c5ffffffff,3.0,0.0,0.0,0.0,0.0
84404cbffffffff,34.0,0.0,0.0,0.0,0.0
84404cdffffffff,7.0,0.0,0.0,0.0,0.0
84404ddffffffff,32.0,0.0,0.0,0.0,0.0
8440615ffffffff,2.0,0.0,0.0,0.0,0.0
8440619ffffffff,61.0,0.0,0.0,0.0,0.0
844061bffffffff,3.0,0.0,0.0,0.0,0.0
8440651ffffffff,2.0,0.0,0.0,0.0,0.0
8440653ffffffff,3.0,0.0,0.0,0.0,0.0
8440695ffffffff,1.0,0.0,0.0,0.0,0.0
8440699ffffffff,2.0,0.0,0.0,0.0,0.0
84406b3ffffffff,2.0,0.0,0.0,0.0,0.0
84406b7ffffffff,16.0,0.0,0.0,0.0,0.0
84406d3ffffffff,1.0,0.0,0.0,0.0,0.0
844160bffffffff,4.0,0.0,0.0,0.0,0.0
8441643ffffffff,4.0,0.0,0.0,0.0,0.0
8441681ffffffff,1.0,0.0,0.0,0.0,0.0
8441683ffffffff,5.0,0.0,0.0,0.0,0.0
8441687ffffffff,1.0,0.0,0.0,0.0,0.0
844168bffffffff,2.0,0.0,0.0,0.0,0.0
8441695ffffffff,1.0,0.0,0.0,0.0,0.0
844169bffffffff,6.0,0.0,0.0,0.0,0.0
844169dffffffff,3.0,0.0,0.0,0.0,0.0
84416a3ffffffff,6.0,0.0,0.0,0.0,0.0
84416b7ffffffff,2.0,0.0,0.0,0.0,0.0
84416bdffffffff,12.0,0.0,0.0,0.0,0.0
84416c1ffffffff,6.0,0.0,0.0,0.0,0.0
84416c3ffffffff,5.0,0.0,0.0,0.0,0.0
84416c5ffffffff,3.0,0.0,0.0,0.0,0.0
84416cbffffffff,1.0,0.0,0.0,0.0,0.0
84416cdffffffff,8.0,0.0,0.0,0.0,0.0
84416d1ffffffff,2.0,0.0,0.0,0.0,0.0
84416d3ffffffff,4.0,0.0,0.0,0.0,0.0
84416d5ffffffff,4.0,0.0,0.0,0.0,0.0
84416d7ffffffff,6.0,0.0,0.0,0.0,0.0
84416d9ffffffff,5.0,0.0,0.0,0.0,0.0
84416dbffffffff,7.0,0.0,0.0,0.0,0.0
84416ddffffffff,18.0,0.0,0.0,0.0,0.0
84416e1ffffffff,6.0,0.0,0.0,0.0,0.0
84416edffffffff,5.0,0.0,0.0,0.0,0.0
8442493ffffffff,81.0,0.0,0.0,0.0,0.0
8442499ffffffff,22.0,0.0,0.0,0.0,0.0
844249bffffffff,3.0,0.0,0.0,0.0,0.0
84424b5ffffffff,1.0,0.0,0.0,0.0,0.0
844259dffffffff,11.0,0.0,0.0,0.0,0.0
84425a5ffffffff,4.0,0.0,0.0,0.0,0.0
84425a7ffffffff,69.0,0.0,0.0,0.0,0.0
84425a9ffffffff,1.0,0.0,0.0,0.0,0.0
8442695ffffffff,2.0,0.0,0.0,0.0,0.0
8442697ffffffff,4.0,0.0,0.0,0.0,0.0
8442699ffffffff,1.0,0.0,0.0,0.0,0.0
8442c01ffffffff,49.0,0.0,0.0,0.0,0.0
8442c05ffffffff,114.0,0.0,0.0,0.0,0.0
8442c07ffffffff,165.0,0.0,0.0,0.0,0.0
8442c0dffffffff,24.0,0.0,0.0,0.0,0.0
8442c13ffffffff,20.0,0.0,0.0,0.0,0.0
8442c17ffffffff,1.0,0.0,0.0,0.0,0.0
8442c23ffffffff,21.0,0.0,0.0,0.0,0.0
8442c25ffffffff,5.0,0.0,0.0,0.0,0.0
8442c27ffffffff,171.0,0.0,0.0,0.0,0.0
8442c29ffffffff,18.0,0.0,0.0,0.0,0.0
8442c2bffffffff,11.0,0.0,0.0,0.0,0.0
8442c2dffffffff,13.0,0.0,0.0,0.0,0.0
8442c31ffffffff,89.0,0.0,0.0,0.0,0.0
8442c33ffffffff,2.0,0.0,0.0,0.0,0.0
8442c39ffffffff,44.0,0.0,0.0,0.0,0.0
8442c3bffffffff,4.0,0.0,0.0,0.0,0.0
8442c3dffffffff,22.0,0.0,0.0,0.0,0.0
8442c61ffffffff,13.0,0.0,0.0,0.0,0.0
8442c63ffffffff,1.0,0.0,0.0,0.0,0.0
8442c67ffffffff,7.0,0.0,0.0,0.0,0.0
8442c69ffffffff,35.0,0.0,0.0,0.0,0.0
8442c6dffffffff,3.0,0.0,0.0,0.0,0.0
8442c81ffffffff,3.0,0.0,0.0,0.0,0.0
8442c83ffffffff,62.0,0.0,0.0,0.0,0.0
8442c85ffffffff,4.0,0.0,0.0,0.0,0.0
8442c87ffffffff,7.0,0.0,0.0,0.0,0.0
8442c89ffffffff,1.0,0.0,0.0,0.0,0.0
8442c8bffffffff,29.0,0.0,0.0,0.0,0.0
8442c8dffffffff,9.0,0.0,0.0,0.0,0.0
8442c91ffffffff,13.0,0.0,0.0,0.0,0.0
8442c93ffffffff,2.0,0.0,0.0,0.0,0.0
8442c97ffffffff,2.0,0.0,0.0,0.0,0.0
8442c9dffffffff,22.0,0.0,0.0,0.0,0.0
8442ca1ffffffff,17.0,0.0,0.0,0.0,0.0
8442ca3ffffffff,2.0,0.0,0.0,0.0,0.0
8442ca5ffffffff,23.0,0.0,0.0,0.0,0.0
8442ca7ffffffff,22.0,0.0,0.0,0.0,0.0
8442ca9ffffffff,86.0,0.0,0.0,0.0,0.0
8442cabffffffff,143.0,0.0,0.0,0.0,0.0
8442cb5ffffffff,3.0,0.0,0.0,0.0,0.0
8442cb9ffffffff,16.0,0.0,0.0,0.0,0.0
8442cbbffffffff,3.0,0.0,0.0,0.0,0.0
8442cbdffffffff,43.0,0.0,0.0,0.0,0.0
8442cc3ffffffff,5.0,0.0,0.0,0.0,0.0
8442cc5ffffffff,161.0,0.0,0.0,0.0,0.0
8442cc7ffffffff,611.0,0.0,0.0,0.0,0.0
8442cc9ffffffff,2.0,0.0,0.0,0.0,0.0
8442cd1ffffffff,60.0,0.0,0.0,0.0,0.0
8442cd9ffffffff,7.0,0.0,0.0,0.0,0.0
8442cdbffffffff,30.0,0.0,0.0,0.0,0.0
8442cddffffffff,41.0,0.0,0.0,0.0,0.0
8442ce1ffffffff,21.0,0.0,0.0,0.0,0.0
8442ce3ffffffff,168.0,0.0,0.0,0.0,0.0
8442ce7ffffffff,10.0,0.0,0.0,0.0,0.0
8442ce9ffffffff,47.0,0.0,0.0,0.0,0.0
8442cebffffffff,403.0,0.0,0.0,0.0,0.0
8442d13ffffffff,9.0,0.0,0.0,0.0,0.0
8442d1bffffffff,6.0,0.0,0.0,0.0,0.0
8442d89ffffffff,11.0,0.0,0.0,0.0,0.0
8442d91ffffffff,5.0,0.0,0.0,0.0,0.0
8442d93ffffffff,151.0,0.0,0.0,0.0,0.0
8442d95ffffffff,24.0,0.0,0.0,0.0,0.0
8442d97ffffffff,141.0,0.0,0.0,0.0,0.0
8442d99ffffffff,7.0,0.0,0.0,0.0,0.0
8442d9bffffffff,20.0,0.0,0.0,0.0,0.0
8442d9dffffffff,54.0,0.0,0.0,0.0,0.0
8442db1ffffffff,9.0,0.0,0.0,0.0,0.0
8442db3ffffffff,89.0,0.0,0.0,0.0,0.0
8442db5ffffffff,235.0,0.0,0.0,0.0,0.0
8442db7ffffffff,158.0,0.0,0.0,0.0,0.0
8442db9ffffffff,4.0,0.0,0.0,0.0,0.0
8442dbbffffffff,66.0,0.0,0.0,0.0,0.0
8442dbdffffffff,17.0,0.0,0.0,0.0,0.0
8442dc1ffffffff,8.0,0.0,0.0,0.0,0.0
8442dc3ffffffff,18.0,0.0,0.0,0.0,0.0
8442dc5ffffffff,3.0,0.0,0.0,0.0,0.0
8442dc9ffffffff,3.0,0.0,0.0,0.0,0.0
8442dcdffffffff,199.0,0.0,0.0,0.0,0.0
8442dd1ffffffff,151.0,0.0,0.0,0.0,0.0
8442dd3ffffffff,6.0,0.0,0.0,0.0,0.0
8442dd5ffffffff,6.0,0.0,0.0,0.0,0.0
8442dd7ffffffff,2.0,0.0,0.0,0.0,0.0
8442dd9ffffffff,76.0,0.0,0.0,0.0,0.0
8442dddffffffff,3.0,0.0,0.0,0.0,0.0
8442e97ffffffff,6.0,0.0,0.0,0.0,0.0
8442eb1ffffffff,24.0,0.0,0.0,0.0,0.0
8442eb3ffffffff,136.0,0.0,0.0,0.0,0.0
8442eb5ffffffff,11.0,0.0,0.0,0.0,0.0
8442eb7ffffffff,26.0,0.0,0.0,0.0,0.0
8442ebbffffffff,6.0,0.0,0.0,0.0,0.0
8460021ffffffff,4.0,0.0,0.0,0.0,0.0
8460025ffffffff,265.0,0.0,0.0,0.0,0.0
8460027ffffffff,228.0,0.0,0.0,0.0,0.0
846002dffffffff,155.0,0.0,0.0,0.0,0.0
8460045ffffffff,2.0,0.0,0.0,0.0,0.0
846004dffffffff,46.0,0.0,0.0,0.0,0.0
8460061ffffffff,45.0,0.0,0.0,0.0,0.0
8460065ffffffff,60.0,0.0,0.0,0.0,0.0
8460067ffffffff,35.0,0.0,0.0,0.0,0.0
8460069ffffffff,164.0,0.0,0.0,0.0,0.0
846006dffffffff,232.0,0.0,0.0,0.0,0.0
8460101ffffffff,16.0,0.0,0.0,0.0,0.0
8460103ffffffff,29.0,0.0,0.0,0.0,0.0
8460105ffffffff,12.0,0.0,0.0,0.0,0.0
8460107ffffffff,8.0,0.0,0.0,0.0,0.0
8460109ffffffff,37.0,0.0,0.0,0.0,0.0
846010bffffffff,14.0,0.0,0.0,0.0,0.0
846010dffffffff,33.0,0.0,0.0,0.0,0.0
8460111ffffffff,5.0,0.0,0.0,0.0,0.0
8460113ffffffff,296.0,0.0,0.0,0.0,0.0
8460117ffffffff,136.0,0.0,0.0,0.0,0.0
8460119ffffffff,7.0,0.0,0.0,0.0,0.0
846011bffffffff,381.0,0.0,0.0,0.0,0.0
846011dffffffff,2.0,0.0,0.0,0.0,0.0
8460121ffffffff,18.0,0.0,0.0,0.0,0.0
8460123ffffffff,2.0,0.0,0.0,0.0,0.0
8460125ffffffff,4.0,0.0,0.0,0.0,0.0
8460129ffffffff,4.0,0.0,0.0,0.0,0.0
846012bffffffff,46.0,0.0,0.0,0.0,0.0
8460131ffffffff,6.0,0.0,0.0,0.0,0.0
8460133ffffffff,2.0,0.0,0.0,0.0,0.0
8460135ffffffff,5.0,0.0,0.0,0.0,0.0
8460137ffffffff,1.0,0.0,0.0,0.0,0.0
846013dffffffff,3.0,0.0,0.0,0.0,0.0
8460141ffffffff,165.0,0.0,0.0,0.0,0.0
8460143ffffffff,470.0,0.0,0.0,0.0,0.0
8460145ffffffff,4212.0,0.0,0.0,0.0,0.0
8460147ffffffff,241.0,0.0,0.0,0.0,0.0
8460149ffffffff,300.0,0.0,0.0,0.0,0.0
846014bffffffff,753.0,0.0,0.0,0.0,0.0
846014dffffffff,2622.0,0.0,0.0,0.0,0.0
8460151ffffffff,97.0,0.0,0.0,0.0,0.0
8460153ffffffff,4.0,0.0,0.0,0.0,0.0
8460155ffffffff,163.0,0.0,0.0,0.0,0.0
8460157ffffffff,25.0,0.0,0.0,0.0,0.0
8460159ffffffff,29.0,0.0,0.0,0.0,0.0
846015bffffffff,83.0,0.0,0.0,0.0,0.0
846015dffffffff,3716.0,0.0,0.0,0.0,0.0
8460161ffffffff,269.0,0.0,0.0,0.0,0.0
8460163ffffffff,31.0,0.0,0.0,0.0,0.0
8460165ffffffff,26.0,0.0,0.0,0.0,0.0
8460167ffffffff,8.0,0.0,0.0,0.0,0.0
8460169ffffffff,9262.0,0.0,0.0,0.0,0.0
846016bffffffff,182.0,0.0,0.0,0.0,0.0
846016dffffffff,165.0,0.0,0.0,0.0,0.0
84601a5ffffffff,2.0,0.0,0.0,0.0,0.0
84601e1ffffffff,125.0,0.0,0.0,0.0,0.0
84601e5ffffffff,5.0,0.0,0.0,0.0,0.0
84601e9ffffffff,1590.0,0.0,0.0,0.0,0.0
84601edffffffff,24.0,0.0,0.0,0.0,0.0
8460221ffffffff,29.0,0.0,0.0,0.0,0.0
8460225ffffffff,65.0,0.0,0.0,0.0,0.0
8460227ffffffff,41.0,0.0,0.0,0.0,0.0
8460229ffffffff,24.0,0.0,0.0,0.0,0.0
846022dffffffff,76.0,0.0,0.0,0.0,0.0
8460261ffffffff,126.0,0.0,0.0,0.0,0.0
8460263ffffffff,79.0,0.0,0.0,0.0,0.0
8460265ffffffff,7.0,0.0,0.0,0.0,0.0
8460267ffffffff,341.0,0.0,0.0,0.0,0.0
8460269ffffffff,53.0,0.0,0.0,0.0,0.0
846026bffffffff,1.0,0.0,0.0,0.0,0.0
846026dffffffff,137.0,0.0,0.0,0.0,0.0
8460301ffffffff,6.0,0.0,0.0,0.0,0.0
8460303ffffffff,50.0,0.0,0.0,0.0,0.0
8460305ffffffff,15.0,0.0,0.0,0.0,0.0
8460307ffffffff,109.0,0.0,0.0,0.0,0.0
8460309ffffffff,42.0,0.0,0.0,0.0,0.0
846030bffffffff,247.0,0.0,0.0,0.0,0.0
846030dffffffff,4.0,0.0,0.0,0.0,0.0
8460311ffffffff,1064.0,0.0,0.0,0.0,0.0
8460313ffffffff,3707.0,0.0,0.0,0.0,0.0
8460315ffffffff,959.0,0.0,0.0,0.0,0.0
8460317ffffffff,1104.0,0.0,0.0,0.0,0.0
8460319ffffffff,279.0,0.0,0.0,0.0,0.0
846031bffffffff,386.0,0.0,0.0,0.0,0.0
846031dffffffff,1147.0,0.0,0.0,0.0,0.0
8460321ffffffff,1323.0,0.0,0.0,0.0,0.0
8460323ffffffff,218.0,0.0,0.0,0.0,0.0
8460325ffffffff,27.0,0.0,0.0,0.0,0.0
8460327ffffffff,206.0,0.0,0.0,0.0,0.0
8460329ffffffff,338.0,0.0,0.0,0.0,0.0
846032bffffffff,95.0,0.0,0.0,0.0,0.0
846032dffffffff,1119.0,0.0,0.0,0.0,0.0
8460331ffffffff,550.0,0.0,0.0,0.0,0.0
8460333ffffffff,903.0,0.0,0.0,0.0,0.0
8460335ffffffff,868.0,0.0,0.0,0.0,0.0
8460337ffffffff,251.0,0.0,0.0,0.0,0.0
8460339ffffffff,711.0,0.0,0.0,0.0,0.0
846033bffffffff,4426.0,0.0,0.0,0.0,0.0
846033dffffffff,146.0,0.0,0.0,0.0,0.0
8460341ffffffff,12.0,0.0,0.0,0.0,0.0
8460343ffffffff,189.0,0.0,0.0,0.0,0.0
8460345ffffffff,139.0,0.0,0.0,0.0,0.0
8460349ffffffff,4.0,0.0,0.0,0.0,0.0
846034dffffffff,7.0,0.0,0.0,0.0,0.0
8460351ffffffff,184.0,0.0,0.0,0.0,0.0
8460353ffffffff,252.0,0.0,0.0,0.0,0.0
8460355ffffffff,27.0,0.0,0.0,0.0,0.0
8460357ffffffff,44.0,0.0,0.0,0.0,0.0
8460359ffffffff,7.0,0.0,0.0,0.0,0.0
846035bffffffff,64.0,0.0,0.0,0.0,0.0
846035dffffffff,2.0,0.0,0.0,0.0,0.0
8460361ffffffff,46.0,0.0,0.0,0.0,0.0
8460363ffffffff,44.0,0.0,0.0,0.0,0.0
8460365ffffffff,44.0,0.0,0.0,0.0,0.0
8460367ffffffff,503.0,0.0,0.0,0.0,0.0
8460369ffffffff,139.0,0.0,0.0,0.0,0.0
846036bffffffff,53.0,0.0,0.0,0.0,0.0
846036dffffffff,97.0,0.0,0.0,0.0,0.0
8460803ffffffff,6.0,0.0,0.0,0.0,0.0
8460805ffffffff,4.0,0.0,0.0,0.0,0.0
8460807ffffffff,63.0,0.0,0.0,0.0,0.0
846080bffffffff,9.0,0.0,0.0,0.0,0.0
8460813ffffffff,5.0,0.0,0.0,0.0,0.0
8460815ffffffff,10.0,0.0,0.0,0.0,0.0
8460817ffffffff,5.0,0.0,0.0,0.0,0.0
846081bffffffff,2.0,0.0,0.0,0.0,0.0
846081dffffffff,15.0,0.0,0.0,0.0,0.0
8460827ffffffff,3.0,0.0,0.0,0.0,0.0
8460841ffffffff,11.0,0.0,0.0,0.0,0.0
8460843ffffffff,2.0,0.0,0.0,0.0,0.0
8460845ffffffff,170.0,0.0,0.0,0.0,0.0
8460847ffffffff,2.0,0.0,0.0,0.0,0.0
8460849ffffffff,7.0,0.0,0.0,0.0,0.0
846084bffffffff,2.0,0.0,0.0,0.0,0.0
846084dffffffff,80.0,0.0,0.0,0.0,0.0
8460851ffffffff,2.0,0.0,0.0,0.0,0.0
8460853ffffffff,3.0,0.0,0.0,0.0,0.0
8460857ffffffff,35.0,0.0,0.0,0.0,0.0
846085bffffffff,2.0,0.0,0.0,0.0,0.0
846085dffffffff,3.0,0.0,0.0,0.0,0.0
8460867ffffffff,1.0,0.0,0.0,0.0,0.0
846086dffffffff,3.0,0.0,0.0,0.0,0.0
8460881ffffffff,134.0,0.0,0.0,0.0,0.0
8460883ffffffff,14.0,0.0,0.0,0.0,0.0
8460885ffffffff,3570.0,0.0,0.0,0.0,0.0
8460887ffffffff,105.0,0.0,0.0,0.0,0.0
8460889ffffffff,17.0,0.0,0.0,0.0,0.0
846088bffffffff,20.0,0.0,0.0,0.0,0.0
846088dffffffff,499.0,0.0,0.0,0.0,0.0
846089dffffffff,28.0,0.0,0.0,0.0,0.0
84608a1ffffffff,15.0,0.0,0.0,0.0,0.0
84608a3ffffffff,45.0,0.0,0.0,0.0,0.0
84608a5ffffffff,11.0,0.0,0.0,0.0,0.0
84608a7ffffffff,4.0,0.0,0.0,0.0,0.0
84608a9ffffffff,14.0,0.0,0.0,0.0,0.0
84608abffffffff,18.0,0.0,0.0,0.0,0.0
84608b1ffffffff,360.0,0.0,0.0,0.0,0.0
84608b5ffffffff,4634.0,0.0,0.0,0.0,0.0
84608b7ffffffff,7.0,0.0,0.0,0.0,0.0
84608b9ffffffff,200.0,0.0,0.0,0.0,0.0
84608bdffffffff,837.0,0.0,0.0,0.0,0.0
84608c1ffffffff,50.0,0.0,0.0,0.0,0.0
84608c3ffffffff,55.0,0.0,0.0,0.0,0.0
84608c5ffffffff,4.0,0.0,0.0,0.0,0.0
84608c9ffffffff,9.0,0.0,0.0,0.0,0.0
84608cbffffffff,5.0,0.0,0.0,0.0,0.0
84608cdffffffff,35.0,0.0,0.0,0.0,0.0
84608d1ffffffff,38.0,0.0,0.0,0.0,0.0
84608d5ffffffff,22.0,0.0,0.0,0.0,0.0
84608d7ffffffff,96.0,0.0,0.0,0.0,0.0
84608d9ffffffff,2.0,0.0,0.0,0.0,0.0
84608dbffffffff,9.0,0.0,0.0,0.0,0.0
84608ddffffffff,27.0,0.0,0.0,0.0,0.0
84608e1ffffffff,12.0,0.0,0.0,0.0,0.0
84608e3ffffffff,118.0,0.0,0.0,0.0,0.0
84608e5ffffffff,798.0,0.0,0.0,0.0,0.0
84608e9ffffffff,116.0,0.0,0.0,0.0,0.0
84608ebffffffff,72.0,0.0,0.0,0.0,0.0
84608edffffffff,5.0,0.0,0.0,0.0,0.0
8460901ffffffff,153.0,0.0,0.0,0.0,0.0
8460903ffffffff,3.0,0.0,0.0,0.0,0.0
8460905ffffffff,7.0,0.0,0.0,0.0,0.0
8460907ffffffff,3.0,0.0,0.0,0.0,0.0
8460909ffffffff,2.0,0.0,0.0,0.0,0.0
846090dffffffff,2.0,0.0,0.0,0.0,0.0
8460913ffffffff,14.0,0.0,0.0,0.0,0.0
8460915ffffffff,91.0,0.0,0.0,0.0,0.0
8460917ffffffff,6.0,0.0,0.0,0.0,0.0
8460919ffffffff,6.0,0.0,0.0,0.0,0.0
846091dffffffff,8.0,0.0,0.0,0.0,0.0
8460921ffffffff,11.0,0.0,0.0,0.0,0.0
8460923ffffffff,3.0,0.0,0.0,0.0,0.0
8460925ffffffff,749.0,0.0,0.0,0.0,0.0
8460927ffffffff,230.0,0.0,0.0,0.0,0.0
846092bffffffff,1.0,0.0,0.0,0.0,0.0
846092dffffffff,2.0,0.0,0.0,0.0,0.0
8460931ffffffff,22.0,0.0,0.0,0.0,0.0
8460937ffffffff,4.0,0.0,0.0,0.0,0.0
8460939ffffffff,32.0,0.0,0.0,0.0,0.0
846093bffffffff,38.0,0.0,0.0,0.0,0.0
846093dffffffff,18.0,0.0,0.0,0.0,0.0
8460941ffffffff,5.0,0.0,0.0,0.0,0.0
8460947ffffffff,14.0,0.0,0.0,0.0,0.0
8460949ffffffff,5.0,0.0,0.0,0.0,0.0
846094bffffffff,17.0,0.0,0.0,0.0,0.0
846094dffffffff,99.0,0.0,0.0,0.0,0.0
8460955ffffffff,5.0,0.0,0.0,0.0,0.0
8460959ffffffff,4.0,0.0,0.0,0.0,0.0
8460961ffffffff,606.0,0.0,0.0,0.0,0.0
8460963ffffffff,9.0,0.0,0.0,0.0,0.0
8460965ffffffff,430.0,0.0,0.0,0.0,0.0
8460969ffffffff,49.0,0.0,0.0,0.0,0.0
846096bffffffff,32.0,0.0,0.0,0.0,0.0
846096dffffffff,9.0,0.0,0.0,0.0,0.0
8460981ffffffff,1.0,0.0,0.0,0.0,0.0
8460983ffffffff,10.0,0.0,0.0,0.0,0.0
8460985ffffffff,38.0,0.0,0.0,0.0,0.0
8460987ffffffff,8.0,0.0,0.0,0.0,0.0
8460989ffffffff,3.0,0.0,0.0,0.0,0.0
846098bffffffff,2.0,0.0,0.0,0.0,0.0
846098dffffffff,9.0,0.0,0.0,0.0,0.0
8460991ffffffff,2.0,0.0,0.0,0.0,0.0
8460993ffffffff,2.0,0.0,0.0,0.0,0.0
8460997ffffffff,10.0,0.0,0.0,0.0,0.0
8460999ffffffff,71.0,0.0,0.0,0.0,0.0
846099bffffffff,171.0,0.0,0.0,0.0,0.0
84609a5ffffffff,11.0,0.0,0.0,0.0,0.0
84609a9ffffffff,20.0,0.0,0.0,0.0,0.0
84609b3ffffffff,6.0,0.0,0.0,0.0,0.0
84609b5ffffffff,7.0,0.0,0.0,0.0,0.0
84609b7ffffffff,62.0,0.0,0.0,0.0,0.0
84609bbffffffff,3.0,0.0,0.0,0.0,0.0
84609c7ffffffff,27.0,0.0,0.0,0.0,0.0
84609d5ffffffff,6.0,0.0,0.0,0.0,0.0
84609d7ffffffff,5.0,0.0,0.0,0.0,0.0
84609dbffffffff,32.0,0.0,0.0,0.0,0.0
84609ddffffffff,7.0,0.0,0.0,0.0,0.0
84609e1ffffffff,781.0,0.0,0.0,0.0,0.0
84609e3ffffffff,533.0,0.0,0.0,0.0,0.0
84609e5ffffffff,2.0,0.0,0.0,0.0,0.0
84609e9ffffffff,36.0,0.0,0.0,0.0,0.0
84609ebffffffff,991.0,0.0,0.0,0.0,0.0
84609edffffffff,17.0,0.0,0.0,0.0,0.0
8460a0dffffffff,54.0,0.0,0.0,0.0,0.0
8460a13ffffffff,106.0,0.0,0.0,0.0,0.0
8460a1bffffffff,158.0,0.0,0.0,0.0,0.0
8460a25ffffffff,1160.0,0.0,0.0,0.0,0.0
8460a27ffffffff,591.0,0.0,0.0,0.0,0.0
8460a2dffffffff,5.0,0.0,0.0,0.0,0.0
8460a33ffffffff,1.0,0.0,0.0,0.0,0.0
8460a39ffffffff,83.0,0.0,0.0,0.0,0.0
8460a41ffffffff,2.0,0.0,0.0,0.0,0.0
8460a43ffffffff,3.0,0.0,0.0,0.0,0.0
8460a45ffffffff,13.0,0.0,0.0,0.0,0.0
8460a47ffffffff,1.0,0.0,0.0,0.0,0.0
8460a49ffffffff,11.0,0.0,0.0,0.0,0.0
8460a59ffffffff,13.0,0.0,0.0,0.0,0.0
8460a5dffffffff,1.0,0.0,0.0,0.0,0.0
8460a61ffffffff,517.0,0.0,0.0,0.0,0.0
8460a63ffffffff,44.0,0.0,0.0,0.0,0.0
8460a69ffffffff,4.0,0.0,0.0,0.0,0.0
8460a6bffffffff,10.0,0.0,0.0,0.0,0.0
8460a81ffffffff,2.0,0.0,0.0,0.0,0.0
8460a83ffffffff,63.0,0.0,0.0,0.0,0.0
8460a87ffffffff,2.0,0.0,0.0,0.0,0.0
8460a89ffffffff,264.0,0.0,0.0,0.0,0.0
8460a91ffffffff,1488.0,0.0,0.0,0.0,0.0
8460a95ffffffff,92.0,0.0,0.0,0.0,0.0
8460a97ffffffff,158.0,0.0,0.0,0.0,0.0
8460a99ffffffff,261.0,0.0,0.0,0.0,0.0
8460a9bffffffff,9.0,0.0,0.0,0.0,0.0
8460a9dffffffff,187.0,0.0,0.0,0.0,0.0
8460aa3ffffffff,135.0,0.0,0.0,0.0,0.0
8460aa7ffffffff,11.0,0.0,0.0,0.0,0.0
8460aadffffffff,29.0,0.0,0.0,0.0,0.0
8460ab1ffffffff,17.0,0.0,0.0,0.0,0.0
8460ab3ffffffff,4.0,0.0,0.0,0.0,0.0
8460ab5ffffffff,139.0,0.0,0.0,0.0,0.0
8460ab7ffffffff,9.0,0.0,0.0,0.0,0.0
8460ab9ffffffff,11.0,0.0,0.0,0.0,0.0
8460abbffffffff,10.0,0.0,0.0,0.0,0.0
8460abdffffffff,3.0,0.0,0.0,0.0,0.0
8460ac1ffffffff,4.0,0.0,0.0,0.0,0.0
8460ac3ffffffff,13.0,0.0,0.0,0.0,0.0
