cell_id,Vireo gilvus,Vireo gilvus gilvus,Vireo gilvus [swainsoni Group]
84128d3ffffffff,77.0,0.0,0.0
84128d9ffffffff,66.0,0.0,0.0
84128dbffffffff,74.0,0.0,0.0
84128ddffffffff,11.0,0.0,0.0
84128e3ffffffff,9.0,0.0,0.0
84128e5ffffffff,6.0,0.0,0.0
84128e7ffffffff,24.0,0.0,0.0
841298dffffffff,3.0,0.0,0.0
8412991ffffffff,8.0,0.0,0.0
8412993ffffffff,21.0,0.0,0.0
8412997ffffffff,2.0,0.0,0.0
841299dffffffff,2.0,0.0,0.0
84129a3ffffffff,2.0,0.0,0.0
84129abffffffff,1.0,0.0,0.0
84129b1ffffffff,1.0,0.0,0.0
84129b3ffffffff,13.0,0.0,0.0
84129b7ffffffff,10.0,0.0,0.0
84129b9ffffffff,2.0,0.0,1.0
84129bbffffffff,18.0,0.0,0.0
84129bdffffffff,1.0,0.0,0.0
84129d9ffffffff,14.0,0.0,0.0
84129dbffffffff,5.0,0.0,0.0
8412a21ffffffff,10.0,0.0,0.0
8412a25ffffffff,51.0,0.0,0.0
8412a29ffffffff,4.0,0.0,0.0
8412a33ffffffff,11.0,0.0,0.0
8412a35ffffffff,2.0,0.0,0.0
8412a37ffffffff,53.0,0.0,0.0
8412a61ffffffff,2.0,0.0,0.0
8412a67ffffffff,2.0,0.0,0.0
8412a69ffffffff,4.0,0.0,0.0
8412a83ffffffff,2.0,0.0,0.0
8412a87ffffffff,6.0,0.0,0.0
8412a8bffffffff,2.0,0.0,0.0
8412a95ffffffff,14.0,0.0,0.0
8412a97ffffffff,60.0,0.0,0.0
8412a9dffffffff,13.0,0.0,0.0
8412aa1ffffffff,2.0,0.0,0.0
8412aa3ffffffff,15.0,0.0,0.0
8412aa5ffffffff,17.0,0.0,0.0
8412aa7ffffffff,32.0,0.0,0.0
8412aabffffffff,5.0,0.0,0.0
8412ab1ffffffff,2.0,0.0,0.0
8412ab3ffffffff,323.0,0.0,2.0
8412ab5ffffffff,60.0,0.0,0.0
8412ab7ffffffff,10.0,0.0,0.0
8412abbffffffff,18.0,0.0,0.0
8412abdffffffff,3.0,0.0,0.0
8412ad3ffffffff,6.0,0.0,0.0
8412ad7ffffffff,142.0,0.0,12.0
8412adbffffffff,4.0,0.0,0.0
8412b01ffffffff,18.0,0.0,0.0
8412b03ffffffff,91.0,0.0,0.0
8412b0bffffffff,12.0,0.0,0.0
8412b13ffffffff,2.0,0.0,0.0
8412b33ffffffff,3.0,0.0,0.0
8412b43ffffffff,4.0,0.0,0.0
8412b4bffffffff,25.0,0.0,0.0
8412b51ffffffff,46.0,0.0,0.0
8412b53ffffffff,17.0,0.0,0.0
8412b57ffffffff,47.0,0.0,0.0
8412c01ffffffff,47.0,0.0,0.0
8412c03ffffffff,66.0,0.0,2.0
8412c05ffffffff,58.0,0.0,0.0
8412c07ffffffff,90.0,0.0,0.0
8412c0bffffffff,5.0,0.0,0.0
8412c0dffffffff,4.0,0.0,0.0
8412c11ffffffff,396.0,0.0,31.0
8412c13ffffffff,204.0,0.0,26.0
8412c15ffffffff,5.0,0.0,0.0
8412c17ffffffff,28.0,0.0,2.0
8412c19ffffffff,23.0,0.0,0.0
8412c1bffffffff,414.0,0.0,19.0
8412c1dffffffff,258.0,0.0,39.0
8412c21ffffffff,246.0,0.0,0.0
8412c23ffffffff,21.0,0.0,0.0
8412c25ffffffff,20.0,0.0,0.0
8412c27ffffffff,4.0,0.0,0.0
8412c31ffffffff,4.0,0.0,0.0
8412c33ffffffff,70.0,0.0,0.0
8412c35ffffffff,16.0,0.0,0.0
8412c37ffffffff,17.0,0.0,0.0
8412c39ffffffff,8.0,0.0,0.0
8412c3bffffffff,61.0,0.0,0.0
8412c45ffffffff,6.0,0.0,4.0
8412c47ffffffff,1.0,0.0,0.0
8412c49ffffffff,3.0,0.0,0.0
8412c4dffffffff,13.0,0.0,5.0
8412c59ffffffff,5.0,0.0,0.0
8412c5bffffffff,3.0,0.0,0.0
8412c63ffffffff,4.0,0.0,0.0
8412c81ffffffff,9.0,0.0,0.0
8412c83ffffffff,11.0,0.0,0.0
8412c85ffffffff,172.0,0.0,6.0
8412c87ffffffff,128.0,0.0,1.0
8412c89ffffffff,2.0,0.0,0.0
8412c8bffffffff,90.0,0.0,0.0
8412c8dffffffff,2.0,0.0,0.0
8412c97ffffffff,17.0,0.0,0.0
8412c9bffffffff,16.0,0.0,0.0
8412c9dffffffff,2.0,0.0,0.0
8412ca1ffffffff,69.0,0.0,0.0
8412ca3ffffffff,229.0,0.0,87.0
8412ca5ffffffff,59.0,0.0,0.0
8412ca7ffffffff,32.0,0.0,8.0
8412ca9ffffffff,81.0,0.0,0.0
8412cabffffffff,498.0,0.0,32.0
8412cadffffffff,164.0,0.0,0.0
8412cb1ffffffff,230.0,0.0,41.0
8412cb3ffffffff,2.0,0.0,0.0
8412cb5ffffffff,646.0,0.0,78.0
8412cb7ffffffff,87.0,0.0,5.0
8412cb9ffffffff,12.0,0.0,5.0
8412cbdffffffff,492.0,0.0,61.0
8412cc1ffffffff,52.0,0.0,0.0
8412cc5ffffffff,101.0,0.0,8.0
8412cc7ffffffff,9.0,0.0,0.0
8412cc9ffffffff,123.0,2.0,0.0
8412ccbffffffff,16.0,0.0,0.0
8412ccdffffffff,2431.0,0.0,0.0
8412cd5ffffffff,5.0,0.0,0.0
8412cd7ffffffff,3.0,0.0,0.0
8412cd9ffffffff,193.0,0.0,0.0
8412cdbffffffff,4.0,0.0,0.0
8412ce1ffffffff,15.0,0.0,0.0
8412ce3ffffffff,97.0,0.0,4.0
8412ce5ffffffff,130.0,0.0,0.0
8412ce7ffffffff,104.0,0.0,0.0
8412ce9ffffffff,30.0,0.0,3.0
8412cebffffffff,7.0,0.0,0.0
8412cedffffffff,3.0,0.0,0.0
8412d01ffffffff,70.0,0.0,0.0
8412d03ffffffff,107.0,0.0,0.0
8412d05ffffffff,10.0,0.0,0.0
8412d07ffffffff,21.0,0.0,0.0
8412d09ffffffff,2.0,0.0,0.0
8412d0bffffffff,73.0,0.0,0.0
8412d0dffffffff,16.0,0.0,0.0
8412d11ffffffff,120.0,0.0,0.0
8412d13ffffffff,11.0,0.0,0.0
8412d15ffffffff,19.0,0.0,0.0
8412d17ffffffff,747.0,0.0,0.0
8412d19ffffffff,173.0,0.0,0.0
8412d1bffffffff,6.0,0.0,0.0
8412d1dffffffff,8.0,0.0,0.0
8412d21ffffffff,5.0,0.0,0.0
8412d23ffffffff,7.0,0.0,0.0
8412d25ffffffff,33.0,0.0,0.0
8412d27ffffffff,109.0,0.0,0.0
8412d29ffffffff,24.0,0.0,0.0
8412d2bffffffff,6.0,0.0,0.0
8412d2dffffffff,28.0,0.0,0.0
8412d31ffffffff,13.0,0.0,0.0
8412d33ffffffff,245.0,0.0,0.0
8412d35ffffffff,27.0,0.0,0.0
8412d37ffffffff,57.0,0.0,0.0
8412d39ffffffff,36.0,0.0,0.0
8412d3bffffffff,494.0,0.0,0.0
8412d3dffffffff,96.0,0.0,0.0
8412d41ffffffff,90.0,0.0,0.0
8412d43ffffffff,4.0,0.0,0.0
8412d45ffffffff,6.0,0.0,0.0
8412d47ffffffff,7.0,0.0,0.0
8412d49ffffffff,5.0,0.0,0.0
8412d4bffffffff,18.0,0.0,0.0
8412d4dffffffff,1.0,0.0,0.0
8412d51ffffffff,5.0,0.0,0.0
8412d53ffffffff,7.0,0.0,0.0
8412d57ffffffff,44.0,0.0,0.0
8412d59ffffffff,5.0,0.0,0.0
8412d5bffffffff,9.0,0.0,0.0
8412d5dffffffff,52.0,0.0,0.0
8412d61ffffffff,2.0,0.0,0.0
8412d63ffffffff,202.0,0.0,0.0
8412d65ffffffff,14.0,0.0,0.0
8412d67ffffffff,118.0,0.0,0.0
8412d69ffffffff,31.0,0.0,0.0
8412d6bffffffff,105.0,0.0,0.0
8412d81ffffffff,248.0,0.0,12.0
8412d83ffffffff,35.0,0.0,0.0
8412d85ffffffff,38.0,0.0,0.0
8412d87ffffffff,227.0,0.0,10.0
8412d89ffffffff,208.0,0.0,0.0
8412d8bffffffff,70.0,0.0,0.0
8412d8dffffffff,78.0,0.0,0.0
8412d91ffffffff,56.0,0.0,0.0
8412d93ffffffff,21.0,0.0,8.0
8412d95ffffffff,107.0,0.0,0.0
8412d97ffffffff,92.0,0.0,0.0
8412d99ffffffff,34.0,0.0,0.0
8412d9bffffffff,26.0,0.0,0.0
8412d9dffffffff,158.0,0.0,0.0
8412da1ffffffff,179.0,0.0,10.0
8412da3ffffffff,25.0,0.0,0.0
8412da5ffffffff,327.0,0.0,14.0
8412da7ffffffff,24.0,0.0,4.0
8412da9ffffffff,109.0,0.0,6.0
8412dabffffffff,15.0,0.0,0.0
8412dadffffffff,237.0,0.0,0.0
8412db1ffffffff,127.0,0.0,2.0
8412db3ffffffff,113.0,0.0,3.0
8412db5ffffffff,47.0,0.0,0.0
8412db7ffffffff,24.0,0.0,1.0
8412db9ffffffff,147.0,0.0,18.0
8412dbbffffffff,49.0,0.0,0.0
8412dbdffffffff,41.0,0.0,0.0
8412dc1ffffffff,21.0,0.0,0.0
8412dc3ffffffff,487.0,0.0,0.0
8412dc5ffffffff,26.0,0.0,0.0
8412dc7ffffffff,41.0,0.0,0.0
8412dc9ffffffff,325.0,0.0,2.0
8412dcbffffffff,77.0,0.0,0.0
8412dcdffffffff,6.0,0.0,0.0
8412dd1ffffffff,18.0,0.0,0.0
8412dd3ffffffff,39.0,0.0,0.0
8412dd5ffffffff,55.0,0.0,0.0
8412dd7ffffffff,386.0,0.0,0.0
8412dd9ffffffff,67.0,0.0,0.0
8412ddbffffffff,766.0,0.0,0.0
8412dddffffffff,59.0,0.0,0.0
8412de1ffffffff,44.0,0.0,0.0
8412de3ffffffff,100.0,0.0,2.0
8412de5ffffffff,898.0,0.0,0.0
8412de7ffffffff,282.0,0.0,20.0
8412de9ffffffff,19.0,0.0,0.0
8412debffffffff,8.0,0.0,0.0
8412dedffffffff,74.0,0.0,0.0
8412e05ffffffff,4.0,0.0,0.0
8412e0bffffffff,3.0,0.0,0.0
8412e11ffffffff,2.0,0.0,0.0
8412e13ffffffff,189.0,0.0,0.0
8412e15ffffffff,13.0,0.0,0.0
8412e17ffffffff,10.0,0.0,0.0
8412e1bffffffff,19.0,0.0,0.0
8412e21ffffffff,2.0,0.0,0.0
8412e25ffffffff,21.0,0.0,0.0
8412e27ffffffff,23.0,0.0,0.0
8412e2bffffffff,2.0,0.0,0.0
8412e33ffffffff,4.0,0.0,0.0
8412e3bffffffff,1.0,0.0,0.0
8412e41ffffffff,2.0,0.0,0.0
8412e45ffffffff,1.0,0.0,0.0
8412e4bffffffff,2.0,0.0,0.0
8412e53ffffffff,2.0,0.0,0.0
8412e55ffffffff,3.0,0.0,0.0
8412e59ffffffff,4.0,0.0,0.0
8412e63ffffffff,2.0,0.0,0.0
8412e65ffffffff,2.0,0.0,0.0
8412e83ffffffff,2.0,0.0,0.0
8412e87ffffffff,23.0,0.0,0.0
8412e89ffffffff,10.0,0.0,0.0
8412e8dffffffff,55.0,0.0,0.0
8412e93ffffffff,1.0,0.0,0.0
8412e97ffffffff,3.0,0.0,0.0
8412e99ffffffff,6.0,0.0,0.0
8412ea1ffffffff,6.0,0.0,0.0
8412ea3ffffffff,34.0,0.0,0.0
8412ea5ffffffff,322.0,0.0,0.0
8412ea7ffffffff,24.0,0.0,0.0
8412ea9ffffffff,18.0,0.0,0.0
8412eadffffffff,8.0,0.0,0.0
8412eb3ffffffff,17.0,0.0,0.0
8412eb9ffffffff,1.0,0.0,0.0
8412ebbffffffff,15.0,2.0,0.0
8412ebdffffffff,62.0,4.0,0.0
8412ec1ffffffff,456.0,0.0,0.0
8412ec3ffffffff,2.0,0.0,0.0
8412ec5ffffffff,33.0,0.0,0.0
8412ec7ffffffff,10.0,0.0,0.0
8412ec9ffffffff,182.0,0.0,0.0
8412ecbffffffff,6.0,0.0,0.0
8412ecdffffffff,85.0,0.0,0.0
8412ed1ffffffff,1.0,0.0,0.0
8412ed3ffffffff,8.0,0.0,0.0
8412ed9ffffffff,22.0,0.0,0.0
8412edbffffffff,2.0,0.0,0.0
8412ee3ffffffff,52.0,0.0,0.0
8412ee5ffffffff,1.0,0.0,0.0
8412ee7ffffffff,7.0,0.0,0.0
8412ee9ffffffff,3.0,0.0,0.0
8412eedffffffff,1.0,0.0,0.0
8412f01ffffffff,19.0,0.0,0.0
8412f03ffffffff,4.0,0.0,0.0
8412f05ffffffff,6.0,0.0,0.0
8412f11ffffffff,6.0,0.0,2.0
8412f13ffffffff,95.0,0.0,9.0
8412f15ffffffff,90.0,0.0,34.0
8412f17ffffffff,1.0,0.0,0.0
8412f1bffffffff,25.0,0.0,0.0
8412f21ffffffff,19.0,0.0,0.0
8412f25ffffffff,1.0,0.0,0.0
8412f27ffffffff,9.0,0.0,0.0
8412f29ffffffff,49.0,0.0,0.0
8412f2bffffffff,10.0,0.0,0.0
8412f2dffffffff,23.0,0.0,0.0
8412f33ffffffff,3.0,0.0,0.0
8412f37ffffffff,6.0,0.0,0.0
8412f3bffffffff,2.0,0.0,0.0
8412f43ffffffff,4.0,0.0,0.0
8412f49ffffffff,2.0,0.0,0.0
8412f51ffffffff,3.0,0.0,0.0
8412f57ffffffff,3.0,0.0,0.0
8412f61ffffffff,23.0,0.0,1.0
8412f63ffffffff,12.0,0.0,0.0
8412f65ffffffff,121.0,0.0,0.0
8412f67ffffffff,17.0,0.0,0.0
8412f69ffffffff,38.0,0.0,0.0
8412f6bffffffff,19.0,0.0,0.0
8412f6dffffffff,531.0,0.0,10.0
8413119ffffffff,4.0,0.0,0.0
841311bffffffff,2.0,0.0,0.0
8413529ffffffff,5.0,0.0,0.0
8413807ffffffff,17.0,0.0,0.0
8413829ffffffff,31.0,0.0,0.0
841382bffffffff,10.0,0.0,0.0
841382dffffffff,2.0,0.0,0.0
8413831ffffffff,2.0,0.0,0.0
8413839ffffffff,11.0,0.0,0.0
841383dffffffff,474.0,0.0,0.0
8413861ffffffff,66.0,0.0,0.0
8413865ffffffff,4.0,0.0,0.0
8413867ffffffff,280.0,0.0,0.0
8413885ffffffff,8.0,0.0,0.0
8413889ffffffff,8.0,0.0,0.0
841388dffffffff,1.0,0.0,0.0
8413893ffffffff,9.0,0.0,0.0
841389bffffffff,42.0,0.0,0.0
84138a5ffffffff,8.0,0.0,0.0
84138a9ffffffff,7.0,0.0,0.0
84138c3ffffffff,6.0,0.0,0.0
84138c5ffffffff,3.0,0.0,0.0
84138c7ffffffff,463.0,0.0,0.0
84138c9ffffffff,2.0,0.0,0.0
84138d3ffffffff,7.0,0.0,0.0
84138d5ffffffff,31.0,0.0,0.0
84138d7ffffffff,2.0,0.0,0.0
84138edffffffff,3.0,0.0,0.0
841390bffffffff,2.0,0.0,0.0
8413911ffffffff,12.0,0.0,0.0
8413917ffffffff,10.0,0.0,0.0
8413919ffffffff,3.0,0.0,0.0
841391dffffffff,57.0,0.0,0.0
8413931ffffffff,1.0,0.0,0.0
8413943ffffffff,10.0,0.0,0.0
841394bffffffff,2.0,0.0,0.0
841395dffffffff,8.0,0.0,0.0
841398dffffffff,9.0,0.0,0.0
8413991ffffffff,3.0,0.0,0.0
8413993ffffffff,2.0,0.0,0.0
8413995ffffffff,6.0,0.0,0.0
8413999ffffffff,6.0,0.0,0.0
841399bffffffff,6.0,0.0,0.0
84139b7ffffffff,6.0,0.0,0.0
84139e1ffffffff,61.0,0.0,0.0
84139edffffffff,199.0,0.0,0.0
8413a61ffffffff,2.0,0.0,0.0
8413a65ffffffff,1.0,0.0,0.0
8413b19ffffffff,2.0,0.0,0.0
8413b23ffffffff,2.0,0.0,0.0
8413b33ffffffff,2.0,0.0,0.0
8413b35ffffffff,9.0,0.0,0.0
8413b57ffffffff,3.0,0.0,0.0
8426001ffffffff,5.0,0.0,0.0
8426003ffffffff,3.0,0.0,0.0
8426007ffffffff,2.0,0.0,0.0
8426009ffffffff,22.0,4.0,0.0
842600bffffffff,99.0,44.0,0.0
842600dffffffff,12.0,6.0,0.0
8426013ffffffff,11.0,2.0,0.0
8426015ffffffff,188.0,57.0,0.0
8426017ffffffff,154.0,66.0,0.0
8426019ffffffff,6.0,0.0,0.0
842601dffffffff,54.0,25.0,0.0
8426021ffffffff,26.0,6.0,0.0
8426023ffffffff,6.0,0.0,0.0
8426025ffffffff,3.0,0.0,0.0
8426027ffffffff,5.0,0.0,0.0
8426029ffffffff,2.0,0.0,0.0
842602bffffffff,12.0,0.0,0.0
842602dffffffff,5.0,1.0,0.0
8426031ffffffff,12.0,0.0,0.0
8426033ffffffff,21.0,2.0,0.0
8426035ffffffff,30.0,6.0,0.0
8426039ffffffff,96.0,26.0,0.0
842603bffffffff,21.0,4.0,0.0
842603dffffffff,46.0,14.0,0.0
8426041ffffffff,11.0,0.0,0.0
8426043ffffffff,33.0,6.0,0.0
8426047ffffffff,6.0,6.0,0.0
8426049ffffffff,16.0,2.0,0.0
842604bffffffff,9.0,0.0,0.0
8426051ffffffff,80.0,3.0,0.0
8426053ffffffff,11.0,0.0,0.0
8426055ffffffff,27.0,12.0,0.0
8426057ffffffff,7.0,2.0,0.0
8426059ffffffff,28.0,0.0,0.0
842605bffffffff,101.0,2.0,0.0
842605dffffffff,76.0,0.0,0.0
8426063ffffffff,3.0,1.0,0.0
8426065ffffffff,7.0,0.0,0.0
8426067ffffffff,4.0,0.0,0.0
842606bffffffff,2.0,0.0,0.0
8426081ffffffff,2.0,0.0,0.0
8426083ffffffff,3.0,0.0,0.0
8426085ffffffff,304.0,27.0,0.0
8426087ffffffff,70.0,1.0,0.0
8426089ffffffff,2.0,0.0,0.0
842608dffffffff,40.0,24.0,0.0
8426091ffffffff,6.0,0.0,0.0
8426093ffffffff,17.0,0.0,0.0
8426095ffffffff,3.0,2.0,0.0
8426097ffffffff,8.0,0.0,0.0
8426099ffffffff,89.0,12.0,0.0
842609bffffffff,27.0,3.0,0.0
842609dffffffff,7.0,2.0,0.0
84260a1ffffffff,652.0,42.0,0.0
84260a3ffffffff,17.0,0.0,0.0
84260a5ffffffff,8.0,3.0,0.0
84260a7ffffffff,23.0,0.0,0.0
84260a9ffffffff,179.0,11.0,0.0
84260abffffffff,11.0,0.0,0.0
84260adffffffff,145.0,6.0,0.0
84260b1ffffffff,20.0,3.0,0.0
84260b3ffffffff,151.0,5.0,0.0
84260b5ffffffff,17.0,1.0,0.0
84260b7ffffffff,38.0,0.0,0.0
84260b9ffffffff,397.0,64.0,0.0
84260bbffffffff,117.0,8.0,0.0
84260bdffffffff,42.0,5.0,0.0
84260c1ffffffff,5.0,0.0,0.0
84260c3ffffffff,9.0,0.0,0.0
84260c9ffffffff,12.0,0.0,0.0
84260cbffffffff,6.0,0.0,0.0
84260cdffffffff,1.0,0.0,0.0
84260d1ffffffff,16.0,0.0,0.0
84260d3ffffffff,9.0,0.0,0.0
84260d5ffffffff,6.0,0.0,0.0
84260d7ffffffff,5.0,2.0,0.0
84260d9ffffffff,514.0,7.0,0.0
84260dbffffffff,4.0,0.0,0.0
84260ddffffffff,26.0,0.0,0.0
84260e1ffffffff,15.0,8.0,0.0
84260e3ffffffff,349.0,38.0,0.0
84260e7ffffffff,18.0,2.0,0.0
84260e9ffffffff,43.0,6.0,0.0
84260ebffffffff,126.0,10.0,0.0
84260edffffffff,11.0,0.0,0.0
8426101ffffffff,1.0,0.0,0.0
8426103ffffffff,2.0,0.0,0.0
8426107ffffffff,23.0,2.0,0.0
842610bffffffff,2.0,0.0,0.0
842610dffffffff,21.0,4.0,0.0
8426111ffffffff,12.0,1.0,0.0
8426115ffffffff,22.0,7.0,0.0
8426117ffffffff,15.0,5.0,0.0
842611bffffffff,25.0,0.0,0.0
842611dffffffff,19.0,4.0,0.0
8426121ffffffff,2.0,0.0,2.0
8426123ffffffff,12.0,0.0,0.0
8426127ffffffff,25.0,0.0,7.0
842612bffffffff,5.0,0.0,1.0
842612dffffffff,1.0,0.0,1.0
8426137ffffffff,1.0,0.0,0.0
8426139ffffffff,2.0,0.0,0.0
842613bffffffff,2.0,2.0,0.0
8426143ffffffff,2.0,0.0,0.0
8426147ffffffff,3.0,0.0,0.0
8426149ffffffff,4.0,4.0,0.0
842614bffffffff,27.0,4.0,0.0
8426153ffffffff,1.0,0.0,0.0
842615bffffffff,5.0,0.0,0.0
842615dffffffff,1.0,0.0,0.0
8426161ffffffff,10.0,0.0,0.0
8426163ffffffff,4.0,0.0,2.0
8426165ffffffff,78.0,0.0,23.0
842616bffffffff,4.0,0.0,4.0
8426181ffffffff,2.0,1.0,0.0
8426183ffffffff,73.0,7.0,0.0
8426185ffffffff,2.0,0.0,0.0
8426187ffffffff,25.0,19.0,0.0
8426189ffffffff,22.0,0.0,0.0
842618bffffffff,24.0,1.0,0.0
842618dffffffff,18.0,0.0,0.0
8426191ffffffff,2.0,0.0,0.0
8426193ffffffff,8.0,0.0,0.0
8426197ffffffff,49.0,12.0,0.0
8426199ffffffff,6.0,0.0,0.0
842619bffffffff,5.0,2.0,0.0
842619dffffffff,53.0,6.0,0.0
84261a7ffffffff,8.0,0.0,0.0
84261a9ffffffff,19.0,0.0,0.0
84261abffffffff,9.0,0.0,0.0
84261adffffffff,5.0,0.0,0.0
84261b1ffffffff,20.0,4.0,0.0
84261b3ffffffff,26.0,0.0,0.0
84261b5ffffffff,9.0,0.0,0.0
84261b7ffffffff,24.0,2.0,0.0
84261b9ffffffff,15.0,2.0,0.0
84261bbffffffff,5.0,0.0,0.0
84261bdffffffff,2.0,0.0,0.0
84261c3ffffffff,11.0,0.0,0.0
84261c5ffffffff,13.0,2.0,0.0
84261c7ffffffff,37.0,2.0,0.0
84261d1ffffffff,1.0,0.0,0.0
84261d3ffffffff,16.0,2.0,0.0
84261d5ffffffff,7.0,0.0,0.0
84261d7ffffffff,12.0,0.0,0.0
84261dbffffffff,45.0,4.0,0.0
84261ddffffffff,6.0,0.0,0.0
84261e1ffffffff,4.0,0.0,0.0
84261e3ffffffff,2.0,0.0,0.0
84261e7ffffffff,11.0,0.0,0.0
84261e9ffffffff,4.0,0.0,0.0
84261ebffffffff,6.0,0.0,0.0
84261edffffffff,2.0,0.0,0.0
8426201ffffffff,23.0,8.0,0.0
8426203ffffffff,23.0,0.0,0.0
8426205ffffffff,49.0,4.0,0.0
8426207ffffffff,54.0,4.0,0.0
8426209ffffffff,2.0,0.0,0.0
842620bffffffff,141.0,0.0,0.0
