cell_id,Zosterops conspicillatus,Zosterops conspicillatus saypani,Zosterops conspicillatus conspicillatus
844e649ffffffff,195.0,0.0,0.0
844f495ffffffff,1.0,0.0,0.0
844f4b5ffffffff,372.0,0.0,0.0
