cell_id,Setophaga palmarum,Setophaga palmarum palmarum,Setophaga palmarum hypochrysea
8228f7fffffffff,350.0,83.0,0.0
822917fffffffff,6.0,3.0,0.0
82291ffffffffff,188.0,115.0,0.0
8229a7fffffffff,13.0,4.0,0.0
822a07fffffffff,651.0,202.0,31.0
822a17fffffffff,30206.0,1980.0,4764.0
822a1ffffffffff,20.0,20.0,0.0
822a27fffffffff,1.0,0.0,1.0
822a37fffffffff,21576.0,2672.0,5695.0
822a4ffffffffff,893.0,0.0,0.0
822a87fffffffff,1906.0,410.0,25.0
822a8ffffffffff,5323.0,747.0,536.0
822a97fffffffff,6455.0,1064.0,1.0
822a9ffffffffff,1204.0,127.0,1.0
822aa7fffffffff,5494.0,1393.0,351.0
822aaffffffffff,37244.0,6459.0,6991.0
822ab7fffffffff,39702.0,6168.0,18.0
822ad7fffffffff,2614.0,290.0,108.0
822af7fffffffff,6918.0,1477.0,697.0
822b07fffffffff,1521.0,0.0,541.0
822b0ffffffffff,3234.0,7.0,1132.0
822b17fffffffff,1242.0,0.0,57.0
822b1ffffffffff,5318.0,261.0,1216.0
822b27fffffffff,261.0,0.0,0.0
822b2ffffffffff,347.0,4.0,67.0
822b37fffffffff,423.0,0.0,6.0
822b87fffffffff,3396.0,388.0,97.0
822b8ffffffffff,5726.0,571.0,1092.0
822b97fffffffff,756.0,201.0,0.0
822b9ffffffffff,13605.0,1944.0,45.0
822ba7fffffffff,512.0,0.0,10.0
822baffffffffff,5948.0,24.0,497.0
822bb7fffffffff,602.0,0.0,0.0
824417fffffffff,35203.0,5633.0,32.0
82441ffffffffff,42009.0,4925.0,530.0
824427fffffffff,26.0,6.0,0.0
824437fffffffff,3732.0,914.0,0.0
824447fffffffff,4418.0,1497.0,393.0
82444ffffffffff,50.0,12.0,0.0
824457fffffffff,6803.0,759.0,246.0
82445ffffffffff,292.0,40.0,4.0
824467fffffffff,345.0,133.0,2.0
82446ffffffffff,2014.0,195.0,13.0
824477fffffffff,3173.0,1437.0,215.0
824487fffffffff,3680.0,366.0,0.0
82448ffffffffff,1.0,0.0,0.0
8244a7fffffffff,19449.0,5661.0,0.0
8244affffffffff,58922.0,10264.0,718.0
8244b7fffffffff,2041.0,185.0,0.0
8244c7fffffffff,9168.0,2625.0,369.0
8244cffffffffff,5345.0,1085.0,27.0
8244d7fffffffff,11181.0,1845.0,378.0
8244dffffffffff,5781.0,997.0,278.0
8244e7fffffffff,9525.0,1323.0,358.0
8244effffffffff,1688.0,295.0,56.0
8244f7fffffffff,31330.0,6520.0,1237.0
824507fffffffff,726.0,57.0,0.0
82450ffffffffff,3627.0,504.0,0.0
824517fffffffff,3.0,0.0,0.0
82451ffffffffff,283.0,29.0,0.0
824527fffffffff,232.0,12.0,0.0
82452ffffffffff,93.0,14.0,0.0
824537fffffffff,329.0,27.0,0.0
824557fffffffff,2.0,0.0,0.0
824577fffffffff,607.0,178.0,0.0
824587fffffffff,400.0,28.0,0.0
82458ffffffffff,4343.0,995.0,0.0
824597fffffffff,352.0,86.0,0.0
82459ffffffffff,2916.0,682.0,0.0
8245a7fffffffff,1315.0,0.0,0.0
8245b7fffffffff,579.0,6.0,0.0
824847fffffffff,2.0,2.0,0.0
824877fffffffff,3.0,0.0,0.0
824897fffffffff,684.0,4.0,0.0
82489ffffffffff,2.0,0.0,0.0
8248b7fffffffff,133.0,38.0,0.0
824997fffffffff,5.0,0.0,0.0
824c87fffffffff,209.0,0.0,0.0
824c8ffffffffff,97.0,0.0,0.0
824c97fffffffff,384.0,44.0,0.0
824c9ffffffffff,255.0,6.0,0.0
824caffffffffff,27.0,0.0,0.0
824cb7fffffffff,380.0,0.0,0.0
824cc7fffffffff,386.0,0.0,0.0
824cd7fffffffff,419.0,76.0,0.0
824ceffffffffff,174.0,0.0,0.0
824cf7fffffffff,27.0,0.0,0.0
8266a7fffffffff,40.0,12.0,0.0
8266b7fffffffff,39.0,0.0,0.0
826727fffffffff,207.0,39.0,0.0
826737fffffffff,261.0,34.0,0.0
826777fffffffff,2.0,0.0,0.0
826787fffffffff,86.0,2.0,0.0
826797fffffffff,3.0,0.0,0.0
82679ffffffffff,11.0,0.0,0.0
826c67fffffffff,40.0,0.0,0.0
826d27fffffffff,108.0,0.0,0.0
826d2ffffffffff,21.0,0.0,0.0
826d37fffffffff,104.0,14.0,3.0
826d6ffffffffff,24.0,0.0,0.0
