cell_id,Sula sula,Sula sula sula,Sula sula rubripes,Sula sula websteri
82480ffffffffff,3.0,0.0,0.0,0.0
824827fffffffff,19.0,0.0,0.0,0.0
82482ffffffffff,14.0,0.0,0.0,0.0
824837fffffffff,3.0,0.0,0.0,0.0
824847fffffffff,2.0,0.0,0.0,0.0
82484ffffffffff,29.0,0.0,0.0,0.0
824857fffffffff,2.0,0.0,0.0,0.0
82485ffffffffff,8.0,0.0,0.0,0.0
82491ffffffffff,4.0,0.0,0.0,1.0
824977fffffffff,5.0,0.0,0.0,3.0
8249a7fffffffff,5.0,0.0,0.0,0.0
8249affffffffff,3.0,0.0,0.0,0.0
824b17fffffffff,4.0,0.0,0.0,0.0
824b87fffffffff,8.0,0.0,0.0,0.0
824ba7fffffffff,17.0,0.0,0.0,0.0
824baffffffffff,4.0,0.0,2.0,0.0
824bb7fffffffff,9.0,0.0,5.0,0.0
824cc7fffffffff,71.0,4.0,0.0,0.0
824ceffffffffff,9.0,0.0,0.0,0.0
824d4ffffffffff,3.0,0.0,0.0,0.0
824e5ffffffffff,2.0,0.0,0.0,0.0
824f4ffffffffff,4.0,0.0,0.0,0.0
825497fffffffff,4.0,0.0,0.0,0.0
82549ffffffffff,2.0,2.0,0.0,0.0
8254affffffffff,7.0,0.0,0.0,0.0
82574ffffffffff,10.0,6.0,0.0,0.0
82576ffffffffff,1.0,0.0,0.0,0.0
825d17fffffffff,23.0,0.0,1.0,0.0
825e47fffffffff,10.0,0.0,0.0,0.0
825e4ffffffffff,7.0,2.0,0.0,0.0
825e67fffffffff,112.0,2.0,0.0,0.0
825e77fffffffff,20.0,0.0,0.0,0.0
825f4ffffffffff,14.0,0.0,0.0,0.0
825f5ffffffffff,133.0,4.0,0.0,0.0
825faffffffffff,1.0,0.0,0.0,0.0
826007fffffffff,7.0,0.0,5.0,0.0
82611ffffffffff,6.0,0.0,0.0,0.0
826527fffffffff,4.0,0.0,0.0,0.0
826687fffffffff,1.0,0.0,0.0,0.0
82668ffffffffff,2.0,0.0,0.0,0.0
826697fffffffff,7.0,0.0,0.0,0.0
8266a7fffffffff,7.0,0.0,0.0,0.0
8266b7fffffffff,10.0,0.0,0.0,0.0
8266d7fffffffff,6.0,0.0,0.0,0.0
826727fffffffff,1.0,0.0,0.0,0.0
826747fffffffff,38.0,0.0,0.0,0.0
826757fffffffff,2.0,0.0,0.0,0.0
82676ffffffffff,4.0,0.0,0.0,0.0
826777fffffffff,1.0,0.0,0.0,0.0
826787fffffffff,2.0,0.0,0.0,0.0
82679ffffffffff,3.0,0.0,0.0,0.0
82680ffffffffff,14.0,0.0,3.0,0.0
82681ffffffffff,1.0,0.0,0.0,0.0
826877fffffffff,4.0,0.0,0.0,0.0
826917fffffffff,1.0,0.0,0.0,0.0
826947fffffffff,5.0,0.0,0.0,0.0
826c57fffffffff,1.0,0.0,0.0,0.0
826c5ffffffffff,9.0,0.0,0.0,0.0
826c67fffffffff,48.0,0.0,0.0,0.0
826d07fffffffff,1.0,0.0,0.0,0.0
826d0ffffffffff,6.0,0.0,0.0,1.0
826d17fffffffff,10.0,0.0,0.0,0.0
826d2ffffffffff,10.0,0.0,0.0,0.0
826d47fffffffff,1.0,0.0,0.0,0.0
826d4ffffffffff,20.0,0.0,0.0,0.0
826d57fffffffff,6.0,0.0,0.0,0.0
826d67fffffffff,2.0,0.0,0.0,0.0
826d77fffffffff,18.0,0.0,0.0,0.0
8272cffffffffff,2.0,0.0,0.0,0.0
82738ffffffffff,2.0,0.0,0.0,0.0
8273affffffffff,10.0,0.0,0.0,0.0
827687fffffffff,2.0,0.0,0.0,0.0
82768ffffffffff,2.0,0.0,0.0,0.0
8276a7fffffffff,2.0,0.0,0.0,0.0
827b47fffffffff,1.0,0.0,0.0,0.0
827b4ffffffffff,1.0,0.0,0.0,0.0
827cc7fffffffff,2.0,0.0,0.0,0.0
827cf7fffffffff,2.0,0.0,0.0,0.0
827d4ffffffffff,5.0,0.0,0.0,0.0
827d6ffffffffff,13.0,0.0,0.0,0.0
8280b7fffffffff,1.0,0.0,0.0,0.0
8282c7fffffffff,2.0,0.0,0.0,0.0
8282e7fffffffff,2.0,0.0,0.0,0.0
828457fffffffff,1.0,0.0,0.0,0.0
82845ffffffffff,33.0,0.0,0.0,0.0
829417fffffffff,9.0,0.0,0.0,0.0
829427fffffffff,3.0,0.0,3.0,0.0
829487fffffffff,4.0,0.0,0.0,0.0
8294affffffffff,8.0,0.0,0.0,0.0
82950ffffffffff,5.0,0.0,0.0,0.0
82951ffffffffff,4.0,0.0,0.0,0.0
829557fffffffff,4.0,0.0,2.0,0.0
82955ffffffffff,2.0,0.0,0.0,0.0
82980ffffffffff,2.0,0.0,0.0,0.0
8299a7fffffffff,4.0,0.0,0.0,0.0
829a17fffffffff,1.0,0.0,0.0,0.0
829b47fffffffff,4.0,0.0,0.0,0.0
829c27fffffffff,3.0,0.0,2.0,0.0
829e27fffffffff,8.0,0.0,0.0,0.0
82a367fffffffff,1.0,0.0,0.0,0.0
82a397fffffffff,1.0,0.0,0.0,0.0
82a597fffffffff,2.0,0.0,0.0,0.0
82b2c7fffffffff,7.0,0.0,0.0,0.0
82ba6ffffffffff,3.0,0.0,0.0,0.0
82baf7fffffffff,8.0,0.0,0.0,0.0
82bb57fffffffff,8.0,0.0,0.0,0.0
82bcf7fffffffff,10.0,0.0,0.0,0.0
82be0ffffffffff,6.0,0.0,0.0,0.0
82be1ffffffffff,5.0,0.0,0.0,0.0
82be8ffffffffff,10.0,0.0,0.0,0.0
82beaffffffffff,10.0,0.0,0.0,0.0
