cell_id,Megarynchus pitangua,Megarynchus pitangua [mexicanus Group],Megarynchus pitangua pitangua,Megarynchus pitangua chrysogaster
82800ffffffffff,11.0,0.0,0.0,0.0
828017fffffffff,370.0,0.0,29.0,0.0
828027fffffffff,9.0,0.0,1.0,0.0
82802ffffffffff,2.0,0.0,0.0,0.0
828037fffffffff,170.0,0.0,10.0,0.0
828047fffffffff,115.0,0.0,0.0,0.0
82804ffffffffff,6.0,0.0,0.0,0.0
828057fffffffff,10.0,0.0,0.0,0.0
828067fffffffff,17.0,0.0,0.0,0.0
82806ffffffffff,8.0,0.0,0.0,0.0
828077fffffffff,7.0,0.0,0.0,0.0
828107fffffffff,248.0,0.0,7.0,0.0
82810ffffffffff,6.0,0.0,4.0,0.0
828117fffffffff,46.0,0.0,3.0,0.0
82811ffffffffff,24.0,0.0,1.0,0.0
828127fffffffff,262.0,0.0,11.0,0.0
82812ffffffffff,47.0,0.0,8.0,0.0
828137fffffffff,836.0,0.0,62.0,0.0
828147fffffffff,156.0,0.0,7.0,0.0
82814ffffffffff,267.0,0.0,0.0,0.0
828157fffffffff,4.0,0.0,0.0,0.0
82815ffffffffff,33.0,0.0,0.0,0.0
828167fffffffff,33.0,0.0,0.0,0.0
828177fffffffff,181.0,0.0,7.0,0.0
828187fffffffff,511.0,0.0,43.0,0.0
82818ffffffffff,89.0,0.0,0.0,0.0
82819ffffffffff,56.0,0.0,1.0,0.0
8281a7fffffffff,18.0,0.0,6.0,0.0
8281affffffffff,35.0,0.0,2.0,0.0
828a07fffffffff,41.0,0.0,5.0,0.0
828a17fffffffff,24.0,0.0,0.0,0.0
828a1ffffffffff,3.0,0.0,1.0,0.0
828a27fffffffff,5.0,0.0,1.0,0.0
828a37fffffffff,2.0,0.0,0.0,0.0
828a47fffffffff,571.0,0.0,18.0,0.0
828a57fffffffff,5.0,0.0,0.0,0.0
828a6ffffffffff,1065.0,0.0,75.0,0.0
828a77fffffffff,23.0,0.0,0.0,0.0
828a87fffffffff,30.0,0.0,1.0,0.0
828a8ffffffffff,10.0,0.0,0.0,0.0
828a97fffffffff,2.0,0.0,0.0,0.0
828a9ffffffffff,15.0,0.0,2.0,0.0
828aaffffffffff,49.0,0.0,4.0,0.0
828ab7fffffffff,3.0,0.0,0.0,0.0
828ad7fffffffff,1.0,0.0,0.0,0.0
828adffffffffff,139.0,0.0,16.0,0.0
828af7fffffffff,337.0,0.0,31.0,0.0
828b07fffffffff,26.0,0.0,0.0,0.0
828b0ffffffffff,146.0,0.0,0.0,0.0
828b17fffffffff,21.0,0.0,0.0,0.0
828b1ffffffffff,9.0,0.0,0.0,0.0
828b27fffffffff,447.0,0.0,0.0,0.0
828b2ffffffffff,115.0,0.0,0.0,0.0
828b37fffffffff,58.0,0.0,0.0,0.0
828b47fffffffff,1136.0,0.0,7.0,0.0
828b4ffffffffff,18.0,0.0,3.0,0.0
828b57fffffffff,108.0,0.0,5.0,0.0
828b5ffffffffff,74.0,0.0,14.0,0.0
828b67fffffffff,1039.0,0.0,20.0,0.0
828b6ffffffffff,59.0,0.0,0.0,0.0
828b77fffffffff,143.0,0.0,0.0,0.0
828b87fffffffff,102.0,0.0,6.0,0.0
828b8ffffffffff,13.0,0.0,0.0,0.0
828b9ffffffffff,155.0,0.0,10.0,0.0
828ba7fffffffff,144.0,0.0,4.0,0.0
828baffffffffff,1.0,0.0,0.0,0.0
828bb7fffffffff,651.0,0.0,53.0,0.0
828e67fffffffff,22.0,0.0,0.0,0.0
828f0ffffffffff,737.0,0.0,0.0,122.0
828f27fffffffff,4.0,0.0,0.0,0.0
828f2ffffffffff,2208.0,0.0,0.0,166.0
828f47fffffffff,1222.0,0.0,151.0,0.0
828f4ffffffffff,169.0,0.0,0.0,0.0
828f57fffffffff,16.0,0.0,0.0,2.0
828f5ffffffffff,23.0,0.0,0.0,0.0
828f67fffffffff,210.0,0.0,9.0,0.0
828f6ffffffffff,91.0,0.0,4.0,0.0
828f77fffffffff,353.0,0.0,10.0,9.0
82a597fffffffff,342.0,0.0,17.0,0.0
82a807fffffffff,842.0,0.0,106.0,0.0
82a80ffffffffff,70.0,0.0,0.0,0.0
82a817fffffffff,7027.0,0.0,389.0,0.0
82a81ffffffffff,2952.0,0.0,33.0,0.0
82a827fffffffff,152.0,0.0,0.0,0.0
82a82ffffffffff,188.0,0.0,1.0,0.0
82a837fffffffff,352.0,0.0,11.0,0.0
82a847fffffffff,406.0,0.0,13.0,0.0
82a84ffffffffff,13.0,0.0,0.0,0.0
82a857fffffffff,131.0,0.0,10.0,0.0
82a85ffffffffff,1115.0,0.0,56.0,0.0
82a867fffffffff,118.0,0.0,0.0,0.0
82a86ffffffffff,15.0,0.0,0.0,0.0
82a877fffffffff,135.0,0.0,1.0,0.0
82a887fffffffff,983.0,0.0,28.0,0.0
82a88ffffffffff,326.0,0.0,9.0,0.0
82a897fffffffff,407.0,0.0,54.0,0.0
82a89ffffffffff,22.0,0.0,0.0,0.0
82a8a7fffffffff,3095.0,0.0,71.0,0.0
82a8affffffffff,402.0,0.0,15.0,0.0
82a8b7fffffffff,19.0,0.0,0.0,0.0
82a8c7fffffffff,228.0,0.0,5.0,0.0
82a8cffffffffff,27.0,0.0,15.0,0.0
82a8d7fffffffff,607.0,0.0,80.0,0.0
82a8dffffffffff,154.0,0.0,2.0,0.0
82a8e7fffffffff,45.0,0.0,1.0,0.0
82a8effffffffff,24.0,0.0,1.0,0.0
82a8f7fffffffff,81.0,0.0,0.0,0.0
82a907fffffffff,37.0,0.0,2.0,0.0
82a90ffffffffff,97.0,0.0,0.0,0.0
82a91ffffffffff,165.0,0.0,3.0,0.0
82a92ffffffffff,2.0,0.0,0.0,0.0
82a947fffffffff,1296.0,0.0,0.0,0.0
82a94ffffffffff,446.0,0.0,0.0,0.0
82a957fffffffff,2836.0,0.0,15.0,0.0
82a95ffffffffff,540.0,0.0,0.0,0.0
82a967fffffffff,86.0,0.0,0.0,0.0
82a96ffffffffff,291.0,0.0,0.0,0.0
82a977fffffffff,192.0,0.0,0.0,0.0
82b327fffffffff,12.0,0.0,0.0,0.0
82b34ffffffffff,11.0,0.0,0.0,0.0
82b367fffffffff,13.0,0.0,0.0,0.0
82b36ffffffffff,11.0,0.0,0.0,0.0
