cell_id,Cistothorus palustris,Cistothorus palustris [paludicola Group],Cistothorus palustris [plesius Group],Cistothorus palustris [palustris Group],Cistothorus palustris griseus,Cistothorus palustris tolucensis
8428313ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8428317ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8428321ffffffff,8.0,8.0,0.0,0.0,0.0,0.0
8428323ffffffff,30.0,30.0,0.0,0.0,0.0,0.0
8428329ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
842832bffffffff,14.0,6.0,0.0,0.0,0.0,0.0
8428331ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8428335ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842833dffffffff,4.0,3.0,0.0,0.0,0.0,0.0
8428341ffffffff,6.0,6.0,0.0,0.0,0.0,0.0
8428347ffffffff,16.0,2.0,0.0,0.0,0.0,0.0
842834dffffffff,53.0,27.0,0.0,0.0,0.0,0.0
8428357ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8428363ffffffff,724.0,0.0,0.0,0.0,0.0,0.0
8428365ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8428367ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8428369ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
842836bffffffff,100.0,1.0,0.0,0.0,0.0,0.0
8428807ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428813ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428843ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428849ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8428855ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842885dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428881ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
8428883ffffffff,3.0,0.0,3.0,0.0,0.0,0.0
8428889ffffffff,16.0,0.0,16.0,0.0,0.0,0.0
842888bffffffff,12.0,0.0,12.0,0.0,0.0,0.0
842888dffffffff,4.0,0.0,4.0,0.0,0.0,0.0
8428895ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
84288a5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
84288adffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84288b9ffffffff,6.0,0.0,6.0,0.0,0.0,0.0
8428903ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8428907ffffffff,10.0,0.0,3.0,0.0,0.0,0.0
842890dffffffff,6.0,0.0,4.0,0.0,0.0,0.0
8428923ffffffff,9.0,0.0,7.0,0.0,0.0,0.0
8428929ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428937ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
842893dffffffff,8.0,0.0,2.0,0.0,0.0,0.0
8428945ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842896bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428985ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428987ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
84289abffffffff,20.0,0.0,16.0,0.0,0.0,0.0
84289b1ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
84289b5ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
84289b7ffffffff,2.0,0.0,2.0,0.0,0.0,0.0
84289bdffffffff,6.0,0.0,6.0,0.0,0.0,0.0
84289ebffffffff,26.0,0.0,0.0,0.0,0.0,0.0
84289edffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8428a19ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428a91ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8428a95ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8428a97ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428a99ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428ab3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428adbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428addffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8428ae1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8428ae9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428b11ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8428b1dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428b3bffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8428b61ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428b69ffffffff,23.0,0.0,16.0,0.0,0.0,0.0
8428c61ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8428cadffffffff,3.0,3.0,0.0,0.0,0.0,0.0
8428d09ffffffff,6.0,6.0,0.0,0.0,0.0,0.0
8428d0bffffffff,7.0,7.0,0.0,0.0,0.0,0.0
8428d11ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8428d15ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428d17ffffffff,6.0,6.0,0.0,0.0,0.0,0.0
8428d19ffffffff,12.0,12.0,0.0,0.0,0.0,0.0
8428d1dffffffff,15.0,15.0,0.0,0.0,0.0,0.0
8428d31ffffffff,18.0,1.0,0.0,0.0,0.0,0.0
8428d33ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8428d37ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8428d3bffffffff,63.0,1.0,0.0,0.0,0.0,0.0
8428d43ffffffff,2.0,2.0,0.0,0.0,0.0,0.0
8428d51ffffffff,71.0,0.0,0.0,0.0,0.0,0.0
8428d55ffffffff,14.0,14.0,0.0,0.0,0.0,0.0
8428d57ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428d5dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8428d67ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8428d81ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8428dc9ffffffff,19.0,19.0,0.0,0.0,0.0,0.0
8428de9ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8428dedffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8428f01ffffffff,8.0,2.0,0.0,0.0,0.0,0.0
8428f03ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8428f07ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8428f0bffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8428f29ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428f37ffffffff,10.0,9.0,0.0,0.0,0.0,0.0
8428f43ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8428f55ffffffff,4.0,4.0,0.0,0.0,0.0,0.0
8428f59ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8428f61ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8428f67ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8428f69ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8428f6dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8429125ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8429137ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8429167ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8429843ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429849ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
842984bffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8429855ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8429865ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8429867ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8429869ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8429899ffffffff,3.0,1.0,2.0,0.0,0.0,0.0
842989bffffffff,6.0,6.0,0.0,0.0,0.0,0.0
84298b9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
84298c9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
84298d7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842992bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429951ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429953ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8429957ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842996bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8429a01ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8429a03ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429a07ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429a0bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8429a0dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8429a17ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8429a19ffffffff,273.0,0.0,0.0,0.0,0.0,0.0
8429a27ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429a29ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429a31ffffffff,59.0,0.0,0.0,0.0,0.0,0.0
8429a41ffffffff,5.0,1.0,0.0,0.0,0.0,0.0
8429a4dffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8429a51ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8429a55ffffffff,3.0,1.0,0.0,0.0,0.0,0.0
8429a57ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8429a59ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8429a61ffffffff,37.0,0.0,0.0,0.0,0.0,0.0
8429a63ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8429a6dffffffff,168.0,1.0,0.0,0.0,0.0,0.0
8429a89ffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8429a91ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429a95ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8429a97ffffffff,11.0,4.0,0.0,0.0,0.0,0.0
8429aadffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8429ab3ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8429abbffffffff,1.0,1.0,0.0,0.0,0.0,0.0
8429ac9ffffffff,4.0,3.0,0.0,0.0,0.0,0.0
8429ae3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8429b0bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8429b25ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8429b29ffffffff,17.0,0.0,2.0,0.0,0.0,0.0
8429b5bffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8429b61ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8429b6dffffffff,4.0,0.0,3.0,0.0,0.0,0.0
842a047ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842a06dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842a101ffffffff,238.0,0.0,0.0,4.0,0.0,0.0
842a103ffffffff,50.0,0.0,0.0,2.0,0.0,0.0
842a105ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
842a107ffffffff,112.0,0.0,0.0,4.0,0.0,0.0
842a109ffffffff,30.0,0.0,0.0,4.0,0.0,0.0
842a10bffffffff,41.0,0.0,0.0,1.0,0.0,0.0
842a10dffffffff,5.0,0.0,0.0,3.0,0.0,0.0
842a121ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
842a123ffffffff,65.0,0.0,0.0,4.0,0.0,0.0
842a125ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a127ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842a129ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842a12bffffffff,76.0,0.0,0.0,0.0,0.0,0.0
842a12dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a131ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842a133ffffffff,146.0,0.0,0.0,7.0,0.0,0.0
842a135ffffffff,197.0,0.0,0.0,7.0,0.0,0.0
842a139ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a13dffffffff,10.0,0.0,0.0,2.0,0.0,0.0
842a141ffffffff,43.0,0.0,0.0,2.0,0.0,0.0
842a143ffffffff,56.0,0.0,0.0,6.0,0.0,0.0
842a145ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842a149ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842a14bffffffff,21.0,0.0,0.0,0.0,0.0,0.0
842a14dffffffff,114.0,0.0,0.0,8.0,0.0,0.0
842a151ffffffff,8.0,0.0,0.0,2.0,0.0,0.0
842a155ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a157ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842a159ffffffff,21.0,0.0,0.0,1.0,0.0,0.0
842a15dffffffff,44.0,0.0,0.0,3.0,0.0,0.0
842a163ffffffff,16.0,0.0,0.0,5.0,0.0,0.0
842a165ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
842a167ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a169ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842a16bffffffff,7.0,0.0,0.0,3.0,0.0,0.0
842a1a1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842a1a9ffffffff,11.0,0.0,0.0,1.0,0.0,0.0
842a1e7ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
842a301ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
842a303ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842a305ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842a307ffffffff,1008.0,0.0,0.0,21.0,0.0,0.0
842a309ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842a30dffffffff,21.0,0.0,0.0,2.0,0.0,0.0
842a311ffffffff,42.0,0.0,0.0,6.0,0.0,0.0
842a313ffffffff,45.0,0.0,0.0,12.0,0.0,0.0
842a315ffffffff,86.0,0.0,0.0,2.0,0.0,0.0
842a317ffffffff,34.0,0.0,0.0,4.0,0.0,0.0
842a31dffffffff,15.0,0.0,0.0,4.0,0.0,0.0
842a321ffffffff,105.0,0.0,0.0,0.0,0.0,0.0
842a323ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
842a327ffffffff,67.0,0.0,0.0,0.0,0.0,0.0
842a32bffffffff,59.0,0.0,0.0,15.0,0.0,0.0
842a32dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842a333ffffffff,30.0,0.0,0.0,0.0,0.0,0.0
842a335ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
842a337ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a339ffffffff,61.0,0.0,0.0,7.0,0.0,0.0
842a33bffffffff,141.0,0.0,0.0,38.0,0.0,0.0
842a341ffffffff,6.0,0.0,0.0,2.0,0.0,0.0
842a347ffffffff,96.0,0.0,0.0,66.0,0.0,0.0
842a349ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842a34dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842a363ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842a365ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842a4c1ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
842a803ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842a80bffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842a80dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842a811ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842a813ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842a819ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842a81dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a82dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842a841ffffffff,10.0,0.0,0.0,0.0,0.0,0.0
842a843ffffffff,24.0,0.0,0.0,0.0,0.0,0.0
842a845ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842a847ffffffff,45.0,0.0,0.0,0.0,0.0,0.0
842a84bffffffff,11.0,0.0,0.0,0.0,0.0,0.0
842a851ffffffff,44.0,0.0,0.0,1.0,0.0,0.0
842a853ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a855ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a857ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
842a859ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a85dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842a861ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842a863ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842a86dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842a88bffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842a88dffffffff,6.0,0.0,0.0,2.0,0.0,0.0
842a897ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842a89dffffffff,13.0,0.0,0.0,0.0,0.0,0.0
842a8a9ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842a8adffffffff,36.0,0.0,0.0,0.0,0.0,0.0
842a8b1ffffffff,37.0,0.0,0.0,5.0,0.0,0.0
842a8b5ffffffff,8.0,0.0,0.0,2.0,0.0,0.0
842a8bbffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842a8c1ffffffff,92.0,0.0,0.0,9.0,0.0,0.0
842a8c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a8c5ffffffff,18.0,0.0,0.0,0.0,0.0,0.0
842a8c7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842a8cdffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842a8d5ffffffff,8.0,0.0,0.0,0.0,0.0,0.0
842a8d9ffffffff,10.0,0.0,0.0,3.0,0.0,0.0
842a8e3ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842a8e7ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842a8ebffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842a903ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842a91dffffffff,19.0,0.0,0.0,0.0,0.0,0.0
842a931ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a935ffffffff,11.0,0.0,0.0,0.0,0.0,0.0
842a943ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842a953ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842a955ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a957ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842a959ffffffff,25.0,0.0,0.0,0.0,0.0,0.0
842a969ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842a993ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842a997ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842a99bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a9adffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842a9b3ffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842a9bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a9d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842a9e3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842aa01ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842aa03ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
842aa09ffffffff,76.0,0.0,0.0,1.0,0.0,0.0
842aa0bffffffff,26.0,0.0,0.0,0.0,0.0,0.0
842aa11ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842aa13ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
842aa17ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842aa19ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842aa1dffffffff,12.0,0.0,0.0,0.0,0.0,0.0
842aa27ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842aa2dffffffff,3.0,0.0,0.0,3.0,0.0,0.0
842aa31ffffffff,28.0,0.0,0.0,0.0,0.0,0.0
842aa33ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
842aa39ffffffff,66.0,0.0,0.0,0.0,0.0,0.0
842aa3bffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842aa3dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842aa43ffffffff,45.0,0.0,0.0,20.0,0.0,0.0
842aa49ffffffff,50.0,0.0,0.0,35.0,0.0,0.0
842aa4bffffffff,138.0,0.0,0.0,73.0,0.0,0.0
842aa4dffffffff,4.0,0.0,0.0,3.0,0.0,0.0
842aa53ffffffff,20.0,0.0,0.0,2.0,0.0,0.0
842aa57ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842aa5bffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842aa63ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842aa67ffffffff,9.0,0.0,0.0,2.0,0.0,0.0
842aa6bffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842aa6dffffffff,24.0,0.0,0.0,0.0,0.0,0.0
842aa81ffffffff,14.0,0.0,0.0,2.0,0.0,0.0
842aa83ffffffff,20.0,0.0,0.0,2.0,0.0,0.0
842aa85ffffffff,59.0,0.0,0.0,4.0,0.0,0.0
842aa87ffffffff,26.0,0.0,0.0,0.0,0.0,0.0
842aa89ffffffff,59.0,0.0,0.0,13.0,0.0,0.0
842aa8bffffffff,18.0,0.0,0.0,1.0,0.0,0.0
842aa8dffffffff,206.0,0.0,0.0,0.0,0.0,0.0
842aa91ffffffff,62.0,0.0,0.0,8.0,0.0,0.0
842aa95ffffffff,30.0,0.0,0.0,0.0,0.0,0.0
842aa97ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842aa9bffffffff,42.0,0.0,0.0,3.0,0.0,0.0
842aa9dffffffff,10.0,0.0,0.0,0.0,0.0,0.0
842aaa1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842aaa3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842aaa5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842aaa9ffffffff,101.0,0.0,0.0,1.0,0.0,0.0
842aaabffffffff,17.0,0.0,0.0,4.0,0.0,0.0
842aaadffffffff,134.0,0.0,0.0,0.0,0.0,0.0
842aab1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842aab7ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842aab9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842aabdffffffff,14.0,0.0,0.0,2.0,0.0,0.0
842aac1ffffffff,55.0,0.0,0.0,0.0,0.0,0.0
842aac3ffffffff,59.0,0.0,0.0,17.0,0.0,0.0
842aac5ffffffff,31.0,0.0,0.0,2.0,0.0,0.0
842aac7ffffffff,14.0,0.0,0.0,0.0,0.0,0.0
842aac9ffffffff,44.0,0.0,0.0,3.0,0.0,0.0
842aacbffffffff,225.0,0.0,0.0,9.0,0.0,0.0
842aad1ffffffff,97.0,0.0,0.0,56.0,0.0,0.0
842aad3ffffffff,14.0,0.0,0.0,13.0,0.0,0.0
842aad5ffffffff,154.0,0.0,0.0,7.0,0.0,0.0
842aad7ffffffff,1.0,0.0,0.0,1.0,0.0,0.0
842aad9ffffffff,83.0,0.0,0.0,14.0,0.0,0.0
842aadbffffffff,11.0,0.0,0.0,0.0,0.0,0.0
842aaddffffffff,42.0,0.0,0.0,0.0,0.0,0.0
842aae3ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
842aae9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842aaebffffffff,7.0,0.0,0.0,0.0,0.0,0.0
842aaedffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842ab03ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
842ab05ffffffff,35.0,0.0,0.0,0.0,0.0,0.0
842ab0dffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842ab19ffffffff,16.0,0.0,0.0,1.0,0.0,0.0
842ab21ffffffff,63.0,0.0,0.0,0.0,0.0,0.0
842ab25ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
842ab27ffffffff,37.0,0.0,0.0,0.0,0.0,0.0
842ab29ffffffff,50.0,0.0,0.0,6.0,0.0,0.0
842ab2bffffffff,51.0,0.0,0.0,0.0,0.0,0.0
842ab2dffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842ab31ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842ab3bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842ab41ffffffff,15.0,0.0,0.0,0.0,0.0,0.0
842ab47ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842ab49ffffffff,6.0,0.0,0.0,2.0,0.0,0.0
842ab4bffffffff,54.0,0.0,0.0,0.0,0.0,0.0
842ab4dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842ab51ffffffff,89.0,0.0,0.0,77.0,0.0,0.0
842ab55ffffffff,150.0,0.0,0.0,46.0,0.0,0.0
842ab57ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842ab59ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842ab5bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842ab5dffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842ab61ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842ab65ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842ab67ffffffff,36.0,0.0,0.0,0.0,0.0,0.0
842ab6bffffffff,13.0,0.0,0.0,0.0,0.0,0.0
842ad69ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842ad6dffffffff,6.0,0.0,0.0,0.0,0.0,0.0
842af31ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842af61ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842af65ffffffff,61.0,0.0,0.0,0.0,0.0,0.0
842af67ffffffff,16.0,0.0,0.0,0.0,0.0,0.0
842af6bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842af6dffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842b003ffffffff,12.0,0.0,0.0,0.0,0.0,0.0
842b007ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842b013ffffffff,9.0,0.0,0.0,0.0,0.0,0.0
842b01dffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842b027ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842b03bffffffff,32.0,0.0,1.0,0.0,0.0,0.0
842b06bffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842b0a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842b0a5ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842b0a7ffffffff,50.0,0.0,0.0,0.0,0.0,0.0
842b0c5ffffffff,33.0,0.0,0.0,0.0,0.0,0.0
842b115ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842b125ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842b161ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842b167ffffffff,19.0,0.0,0.0,0.0,0.0,0.0
842b189ffffffff,2.0,0.0,0.0,2.0,0.0,0.0
842b199ffffffff,48.0,0.0,0.0,0.0,0.0,0.0
842b1a3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842b1a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842b1a7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842b1a9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842b1c9ffffffff,5.0,0.0,0.0,0.0,0.0,0.0
842b1cbffffffff,11.0,0.0,0.0,0.0,0.0,0.0
842b285ffffffff,3.0,0.0,0.0,0.0,0.0,0.0
842b2e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0
842b303ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842b315ffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842b339ffffffff,4.0,0.0,0.0,0.0,0.0,0.0
842b33bffffffff,1.0,0.0,0.0,0.0,0.0,0.0
842b813ffffffff,20.0,0.0,0.0,0.0,0.0,0.0
