cell_id,Turdus vanikorensis,Turdus vanikorensis rennellianus,Turdus vanikorensis mareensis,Turdus vanikorensis [vanikorensis Group],Turdus vanikorensis placens,Turdus vanikorensis efatensis
839e02fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
839e06fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
839e10fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
839e11fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
839e13fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
839e22fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
839ec0fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
839ec3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
