cell_id,Petrochelidon pyrrhonota,Petrochelidon pyrrhonota [pyrrhonota Group],Petrochelidon pyrrhonota melanogaster
832994fffffffff,56.0,0.0,0.0
832995fffffffff,765.0,52.0,0.0
832996fffffffff,43.0,2.0,0.0
832998fffffffff,33.0,9.0,0.0
832999fffffffff,249.0,25.0,0.0
83299afffffffff,24.0,1.0,0.0
83299bfffffffff,132.0,2.0,0.0
83299dfffffffff,10.0,0.0,0.0
83299efffffffff,26.0,1.0,0.0
8329a0fffffffff,6470.0,71.0,0.0
8329a1fffffffff,7710.0,226.0,0.0
8329a2fffffffff,32.0,0.0,0.0
8329a3fffffffff,245.0,0.0,0.0
8329a4fffffffff,6745.0,127.0,0.0
8329a5fffffffff,7806.0,44.0,0.0
8329a6fffffffff,2317.0,62.0,0.0
8329a8fffffffff,1059.0,4.0,0.0
8329a9fffffffff,1297.0,179.0,0.0
8329aafffffffff,825.0,13.0,0.0
8329abfffffffff,1167.0,18.0,0.0
8329acfffffffff,1394.0,39.0,0.0
8329adfffffffff,3443.0,20.0,0.0
8329aefffffffff,770.0,5.0,0.0
8329b0fffffffff,744.0,26.0,0.0
8329b1fffffffff,178.0,6.0,0.0
8329b2fffffffff,957.0,28.0,0.0
8329b4fffffffff,27.0,5.0,0.0
8329b5fffffffff,791.0,31.0,0.0
8329b6fffffffff,1044.0,147.0,0.0
832a10fffffffff,998.0,49.0,0.0
832a12fffffffff,503.0,16.0,0.0
832a13fffffffff,223.0,13.0,0.0
832a14fffffffff,1385.0,23.0,0.0
832a15fffffffff,36.0,0.0,0.0
832a16fffffffff,534.0,23.0,0.0
832a21fffffffff,2.0,0.0,0.0
832a30fffffffff,653.0,29.0,0.0
832a31fffffffff,24.0,0.0,0.0
832a32fffffffff,309.0,3.0,0.0
832a33fffffffff,84.0,3.0,0.0
832a34fffffffff,791.0,3.0,0.0
832a36fffffffff,299.0,0.0,0.0
832a4cfffffffff,56.0,0.0,0.0
832a80fffffffff,102.0,1.0,0.0
832a81fffffffff,486.0,25.0,0.0
832a82fffffffff,141.0,8.0,0.0
832a83fffffffff,19.0,2.0,0.0
832a84fffffffff,649.0,4.0,0.0
832a85fffffffff,1062.0,60.0,0.0
832a86fffffffff,341.0,3.0,0.0
832a88fffffffff,107.0,4.0,0.0
832a89fffffffff,511.0,3.0,0.0
832a8afffffffff,210.0,4.0,0.0
832a8bfffffffff,571.0,0.0,0.0
832a8cfffffffff,458.0,14.0,0.0
832a8dfffffffff,309.0,9.0,0.0
832a8efffffffff,309.0,10.0,0.0
832a90fffffffff,728.0,23.0,0.0
832a91fffffffff,198.0,22.0,0.0
832a92fffffffff,200.0,6.0,0.0
832a93fffffffff,721.0,60.0,0.0
832a94fffffffff,1396.0,34.0,0.0
832a95fffffffff,1486.0,112.0,0.0
832a96fffffffff,75.0,0.0,0.0
832a98fffffffff,3.0,0.0,0.0
832a99fffffffff,220.0,0.0,0.0
832a9afffffffff,35.0,7.0,0.0
832a9bfffffffff,310.0,0.0,0.0
832a9cfffffffff,116.0,2.0,0.0
832a9dfffffffff,52.0,2.0,0.0
832a9efffffffff,146.0,7.0,0.0
832aa0fffffffff,547.0,4.0,0.0
832aa1fffffffff,590.0,7.0,0.0
832aa2fffffffff,149.0,5.0,0.0
832aa3fffffffff,1045.0,31.0,0.0
832aa4fffffffff,784.0,217.0,0.0
832aa5fffffffff,83.0,3.0,0.0
832aa6fffffffff,261.0,25.0,0.0
832aa8fffffffff,1374.0,106.0,0.0
832aa9fffffffff,33.0,0.0,0.0
832aaafffffffff,557.0,42.0,0.0
832aabfffffffff,151.0,7.0,0.0
832aacfffffffff,354.0,0.0,0.0
832aadfffffffff,1371.0,17.0,0.0
832aaefffffffff,733.0,41.0,0.0
832ab0fffffffff,1104.0,75.0,0.0
832ab1fffffffff,668.0,29.0,0.0
832ab2fffffffff,8061.0,430.0,0.0
832ab3fffffffff,1180.0,20.0,0.0
832ab4fffffffff,1201.0,67.0,0.0
832ab5fffffffff,582.0,10.0,0.0
832ab6fffffffff,666.0,6.0,0.0
832ac6fffffffff,20.0,0.0,0.0
832ad0fffffffff,29.0,4.0,0.0
832ad1fffffffff,14.0,0.0,0.0
832ad2fffffffff,28.0,0.0,0.0
832ad3fffffffff,27.0,0.0,0.0
832ad4fffffffff,18.0,0.0,0.0
832ad5fffffffff,95.0,0.0,0.0
832ad6fffffffff,548.0,1.0,0.0
832af0fffffffff,1.0,0.0,0.0
832af1fffffffff,25.0,2.0,0.0
832af2fffffffff,37.0,0.0,0.0
832af3fffffffff,26.0,0.0,0.0
832af6fffffffff,45.0,6.0,0.0
832b00fffffffff,178.0,0.0,0.0
832b01fffffffff,90.0,0.0,0.0
832b02fffffffff,30.0,1.0,0.0
832b03fffffffff,109.0,2.0,0.0
832b05fffffffff,55.0,0.0,0.0
832b06fffffffff,47.0,0.0,0.0
832b0afffffffff,57.0,0.0,0.0
832b0cfffffffff,5.0,0.0,0.0
832b0efffffffff,23.0,0.0,0.0
832b10fffffffff,37.0,3.0,0.0
832b11fffffffff,30.0,0.0,0.0
832b12fffffffff,577.0,1.0,0.0
832b13fffffffff,93.0,0.0,0.0
832b14fffffffff,75.0,0.0,0.0
832b15fffffffff,7.0,0.0,0.0
832b16fffffffff,1673.0,52.0,0.0
832b18fffffffff,216.0,1.0,0.0
832b19fffffffff,160.0,2.0,0.0
832b1afffffffff,324.0,0.0,0.0
832b1bfffffffff,3.0,0.0,0.0
832b1cfffffffff,55.0,0.0,0.0
832b1dfffffffff,126.0,0.0,0.0
832b1efffffffff,56.0,0.0,0.0
832b21fffffffff,4.0,0.0,0.0
832b2afffffffff,14.0,0.0,0.0
832b2cfffffffff,42.0,2.0,0.0
832b2efffffffff,47.0,0.0,0.0
832b30fffffffff,173.0,0.0,0.0
832b31fffffffff,487.0,4.0,0.0
832b32fffffffff,96.0,0.0,0.0
832b33fffffffff,133.0,0.0,0.0
832b34fffffffff,1.0,0.0,0.0
832b36fffffffff,2.0,0.0,0.0
832b80fffffffff,31.0,0.0,0.0
832b81fffffffff,966.0,27.0,0.0
832b82fffffffff,17.0,2.0,0.0
832b83fffffffff,559.0,71.0,0.0
832b85fffffffff,36.0,0.0,0.0
832b88fffffffff,58.0,0.0,0.0
832b89fffffffff,301.0,41.0,0.0
832b8afffffffff,272.0,13.0,0.0
832b8bfffffffff,133.0,13.0,0.0
832b8cfffffffff,543.0,7.0,0.0
832b8dfffffffff,390.0,4.0,0.0
832b8efffffffff,124.0,18.0,0.0
832b90fffffffff,89.0,0.0,0.0
832b91fffffffff,15.0,0.0,0.0
832b92fffffffff,10.0,0.0,0.0
832b93fffffffff,24.0,0.0,0.0
832b94fffffffff,201.0,4.0,0.0
832b95fffffffff,9.0,0.0,0.0
832b96fffffffff,57.0,3.0,0.0
832b98fffffffff,1206.0,73.0,0.0
832b99fffffffff,537.0,85.0,0.0
832b9afffffffff,490.0,34.0,0.0
832b9bfffffffff,2964.0,132.0,0.0
832b9dfffffffff,1620.0,199.0,0.0
832b9efffffffff,116.0,2.0,0.0
832ba0fffffffff,157.0,0.0,0.0
832ba1fffffffff,6.0,0.0,0.0
832ba5fffffffff,453.0,0.0,0.0
832ba8fffffffff,637.0,26.0,0.0
832ba9fffffffff,224.0,2.0,0.0
832baafffffffff,4369.0,11.0,0.0
832babfffffffff,220.0,0.0,0.0
832bacfffffffff,2312.0,12.0,0.0
832badfffffffff,103.0,0.0,0.0
832baefffffffff,651.0,2.0,0.0
832bb0fffffffff,7.0,0.0,0.0
832bb2fffffffff,109.0,0.0,0.0
832bb3fffffffff,104.0,0.0,0.0
832bb5fffffffff,2.0,0.0,0.0
832bb6fffffffff,4.0,0.0,0.0
834410fffffffff,5.0,0.0,0.0
834411fffffffff,8.0,0.0,0.0
834412fffffffff,34.0,0.0,0.0
834413fffffffff,190.0,0.0,0.0
834414fffffffff,412.0,4.0,0.0
834416fffffffff,788.0,2.0,0.0
83441afffffffff,60.0,2.0,0.0
83441bfffffffff,10.0,0.0,0.0
83441efffffffff,147.0,1.0,0.0
834423fffffffff,2.0,0.0,0.0
834424fffffffff,6.0,0.0,0.0
834440fffffffff,1103.0,0.0,0.0
834441fffffffff,184.0,0.0,0.0
834442fffffffff,22.0,0.0,0.0
834443fffffffff,177.0,2.0,0.0
834444fffffffff,157.0,0.0,0.0
834445fffffffff,665.0,0.0,0.0
834446fffffffff,436.0,0.0,0.0
834448fffffffff,157.0,4.0,0.0
834449fffffffff,241.0,5.0,0.0
83444afffffffff,96.0,6.0,0.0
83444bfffffffff,82.0,0.0,0.0
83444cfffffffff,574.0,0.0,0.0
83444dfffffffff,576.0,2.0,0.0
83444efffffffff,175.0,2.0,0.0
834450fffffffff,1562.0,42.0,0.0
834451fffffffff,14.0,0.0,0.0
834452fffffffff,25.0,0.0,0.0
834453fffffffff,13.0,2.0,0.0
834454fffffffff,8.0,0.0,0.0
834455fffffffff,1710.0,9.0,0.0
834456fffffffff,51.0,0.0,0.0
834458fffffffff,57.0,0.0,0.0
834459fffffffff,199.0,10.0,0.0
83445afffffffff,152.0,3.0,0.0
83445bfffffffff,209.0,10.0,0.0
83445cfffffffff,54.0,2.0,0.0
83445dfffffffff,138.0,9.0,0.0
83445efffffffff,19.0,2.0,0.0
834463fffffffff,330.0,0.0,0.0
834468fffffffff,257.0,2.0,0.0
834469fffffffff,743.0,3.0,0.0
83446afffffffff,361.0,4.0,0.0
83446bfffffffff,278.0,4.0,0.0
83446cfffffffff,6348.0,227.0,0.0
83446dfffffffff,1602.0,20.0,0.0
83446efffffffff,1621.0,34.0,0.0
834470fffffffff,18.0,0.0,0.0
834471fffffffff,47.0,0.0,0.0
834472fffffffff,12.0,0.0,0.0
834473fffffffff,420.0,0.0,0.0
834485fffffffff,5.0,0.0,0.0
8344a1fffffffff,110.0,7.0,0.0
8344a3fffffffff,8.0,0.0,0.0
8344a5fffffffff,199.0,9.0,0.0
8344a8fffffffff,43.0,0.0,0.0
8344a9fffffffff,157.0,3.0,0.0
8344abfffffffff,10.0,0.0,0.0
8344acfffffffff,438.0,7.0,0.0
8344adfffffffff,21.0,0.0,0.0
8344aefffffffff,21.0,0.0,0.0
8344c0fffffffff,342.0,2.0,0.0
8344c1fffffffff,621.0,20.0,0.0
8344c2fffffffff,157.0,3.0,0.0
8344c3fffffffff,271.0,24.0,0.0
8344c4fffffffff,66.0,2.0,0.0
8344c5fffffffff,244.0,8.0,0.0
8344c6fffffffff,10.0,0.0,0.0
8344c8fffffffff,345.0,0.0,0.0
8344c9fffffffff,78.0,0.0,0.0
8344cafffffffff,705.0,5.0,0.0
8344cbfffffffff,400.0,0.0,0.0
8344ccfffffffff,845.0,23.0,0.0
8344cdfffffffff,419.0,0.0,0.0
8344cefffffffff,128.0,0.0,0.0
8344d0fffffffff,28.0,0.0,0.0
8344d1fffffffff,130.0,0.0,0.0
8344d2fffffffff,6.0,0.0,0.0
8344d3fffffffff,27.0,0.0,0.0
8344d5fffffffff,43.0,0.0,0.0
8344d8fffffffff,318.0,6.0,0.0
8344d9fffffffff,723.0,71.0,0.0
8344dafffffffff,173.0,2.0,0.0
8344dbfffffffff,500.0,7.0,0.0
8344dcfffffffff,36.0,0.0,0.0
8344ddfffffffff,433.0,20.0,0.0
8344defffffffff,308.0,1.0,0.0
8344e0fffffffff,41.0,2.0,0.0
8344e1fffffffff,17.0,0.0,0.0
8344e2fffffffff,15.0,0.0,0.0
8344e3fffffffff,68.0,2.0,0.0
8344e4fffffffff,13.0,0.0,0.0
8344e5fffffffff,11.0,0.0,0.0
8344e6fffffffff,61.0,5.0,0.0
8344e8fffffffff,134.0,0.0,0.0
8344e9fffffffff,51.0,0.0,0.0
8344eafffffffff,80.0,0.0,0.0
8344ebfffffffff,70.0,0.0,0.0
8344ecfffffffff,73.0,0.0,0.0
8344edfffffffff,590.0,8.0,0.0
8344eefffffffff,213.0,19.0,0.0
8344f0fffffffff,44.0,0.0,0.0
8344f1fffffffff,1.0,0.0,0.0
8344f3fffffffff,55.0,6.0,0.0
8344f4fffffffff,14.0,0.0,0.0
8344f5fffffffff,5.0,0.0,0.0
8344f6fffffffff,31.0,0.0,0.0
834501fffffffff,29.0,0.0,0.0
834505fffffffff,94.0,0.0,0.0
834508fffffffff,6.0,0.0,0.0
834509fffffffff,114.0,12.0,0.0
83450afffffffff,47.0,7.0,0.0
83450bfffffffff,49.0,0.0,0.0
83450cfffffffff,3.0,0.0,0.0
83450dfffffffff,9.0,1.0,0.0
83450efffffffff,2.0,0.0,0.0
834519fffffffff,1.0,1.0,0.0
834520fffffffff,30.0,0.0,0.0
834521fffffffff,714.0,0.0,0.0
834522fffffffff,54.0,0.0,0.0
834523fffffffff,87.0,0.0,0.0
834524fffffffff,109.0,0.0,0.0
834525fffffffff,36.0,0.0,0.0
834526fffffffff,243.0,0.0,0.0
834528fffffffff,4.0,0.0,0.0
83452afffffffff,191.0,0.0,0.0
83452bfffffffff,4.0,0.0,0.0
83452cfffffffff,126.0,0.0,0.0
83452dfffffffff,15.0,0.0,0.0
83452efffffffff,662.0,0.0,0.0
834530fffffffff,3.0,0.0,0.0
834531fffffffff,10.0,0.0,0.0
834532fffffffff,5.0,0.0,0.0
834533fffffffff,3.0,0.0,0.0
834534fffffffff,3.0,0.0,0.0
834535fffffffff,13.0,0.0,0.0
834549fffffffff,3.0,0.0,0.0
834564fffffffff,3.0,0.0,0.0
83456dfffffffff,3.0,0.0,0.0
834572fffffffff,124.0,6.0,0.0
834574fffffffff,2.0,0.0,0.0
834584fffffffff,35.0,0.0,0.0
8345a3fffffffff,83.0,0.0,0.0
8345aefffffffff,13.0,0.0,0.0
834801fffffffff,112.0,0.0,0.0
834802fffffffff,24.0,0.0,0.0
834803fffffffff,6.0,0.0,0.0
834805fffffffff,5.0,0.0,0.0
834806fffffffff,18.0,0.0,0.0
834808fffffffff,3.0,0.0,0.0
834809fffffffff,8.0,0.0,0.0
83480afffffffff,68.0,5.0,0.0
83480bfffffffff,13.0,0.0,0.0
83480efffffffff,56.0,0.0,0.0
834810fffffffff,6.0,0.0,0.0
834812fffffffff,2.0,0.0,0.0
834813fffffffff,1.0,0.0,1.0
834814fffffffff,88.0,0.0,1.0
834816fffffffff,4.0,0.0,0.0
834819fffffffff,8.0,0.0,0.0
83481afffffffff,8.0,0.0,0.0
83481bfffffffff,23.0,0.0,0.0
83481dfffffffff,6.0,0.0,0.0
83481efffffffff,5.0,0.0,0.0
834823fffffffff,26.0,0.0,0.0
83482afffffffff,22.0,0.0,0.0
83482efffffffff,2.0,0.0,0.0
834832fffffffff,2.0,0.0,0.0
834833fffffffff,46.0,0.0,0.0
834836fffffffff,34.0,7.0,0.0
834842fffffffff,4.0,0.0,0.0
834843fffffffff,10.0,0.0,0.0
834846fffffffff,1.0,0.0,0.0
83484afffffffff,672.0,0.0,0.0
834855fffffffff,2.0,0.0,0.0
834856fffffffff,83.0,0.0,0.0
834858fffffffff,145.0,0.0,0.0
834859fffffffff,456.0,4.0,0.0
83485afffffffff,111.0,8.0,0.0
83485bfffffffff,1085.0,46.0,0.0
83485cfffffffff,6.0,0.0,0.0
83485dfffffffff,67.0,0.0,0.0
83485efffffffff,7.0,0.0,0.0
834872fffffffff,7.0,0.0,0.0
834873fffffffff,3.0,0.0,0.0
834880fffffffff,246.0,0.0,0.0
834881fffffffff,62.0,3.0,0.0
834882fffffffff,609.0,11.0,0.0
834883fffffffff,832.0,2.0,0.0
834884fffffffff,2.0,0.0,0.0
834886fffffffff,161.0,2.0,0.0
834888fffffffff,162.0,3.0,0.0
834889fffffffff,142.0,2.0,0.0
83488afffffffff,132.0,1.0,0.0
83488bfffffffff,449.0,1.0,0.0
83488cfffffffff,17.0,0.0,0.0
83488dfffffffff,291.0,10.0,0.0
83488efffffffff,407.0,14.0,0.0
834890fffffffff,857.0,24.0,0.0
834891fffffffff,926.0,3.0,0.0
834892fffffffff,470.0,2.0,0.0
834893fffffffff,1492.0,18.0,0.0
834895fffffffff,1654.0,15.0,0.0
834896fffffffff,38.0,38.0,0.0
834898fffffffff,1854.0,15.0,0.0
834899fffffffff,301.0,0.0,0.0
83489afffffffff,1118.0,17.0,0.0
83489bfffffffff,420.0,1.0,0.0
83489cfffffffff,2231.0,44.0,0.0
83489dfffffffff,1115.0,15.0,0.0
83489efffffffff,4086.0,25.0,0.0
8348a0fffffffff,33.0,0.0,0.0
8348a1fffffffff,2.0,0.0,0.0
8348a2fffffffff,128.0,3.0,0.0
8348a3fffffffff,6.0,0.0,0.0
8348a6fffffffff,41.0,0.0,0.0
8348abfffffffff,458.0,11.0,0.0
8348b1fffffffff,897.0,15.0,0.0
8348b2fffffffff,578.0,12.0,0.0
8348b3fffffffff,2355.0,100.0,0.0
8348b5fffffffff,43.0,0.0,0.0
8348c0fffffffff,399.0,43.0,0.0
8348c1fffffffff,184.0,18.0,0.0
8348c2fffffffff,117.0,16.0,0.0
8348c3fffffffff,1305.0,54.0,0.0
8348c4fffffffff,2.0,0.0,0.0
8348c5fffffffff,756.0,29.0,0.0
8348c6fffffffff,887.0,35.0,0.0
8348c8fffffffff,414.0,115.0,0.0
8348c9fffffffff,216.0,7.0,0.0
8348cafffffffff,114.0,4.0,0.0
8348cbfffffffff,27.0,3.0,0.0
8348ccfffffffff,297.0,69.0,0.0
8348cdfffffffff,213.0,7.0,0.0
8348cefffffffff,201.0,37.0,0.0
8348d0fffffffff,490.0,33.0,0.0
8348d1fffffffff,272.0,5.0,0.0
8348d2fffffffff,62.0,0.0,0.0
8348d3fffffffff,218.0,7.0,0.0
8348d4fffffffff,159.0,10.0,0.0
8348d5fffffffff,37.0,3.0,0.0
8348d6fffffffff,16.0,0.0,0.0
8348d8fffffffff,3581.0,70.0,0.0
8348d9fffffffff,47.0,4.0,0.0
8348dafffffffff,478.0,0.0,0.0
8348dbfffffffff,474.0,6.0,0.0
8348dcfffffffff,372.0,7.0,0.0
8348ddfffffffff,136.0,1.0,0.0
8348defffffffff,340.0,4.0,0.0
8348e0fffffffff,8.0,0.0,0.0
8348e1fffffffff,9.0,0.0,0.0
8348e2fffffffff,27.0,0.0,0.0
8348e3fffffffff,61.0,11.0,0.0
8348e4fffffffff,61.0,6.0,0.0
8348e5fffffffff,14.0,0.0,0.0
8348e6fffffffff,21.0,0.0,0.0
8348e8fffffffff,6559.0,345.0,42.0
8348e9fffffffff,1339.0,332.0,0.0
8348eafffffffff,1275.0,72.0,0.0
8348ebfffffffff,1907.0,125.0,0.0
8348ecfffffffff,1481.0,51.0,0.0
8348edfffffffff,8.0,0.0,0.0
8348eefffffffff,2591.0,67.0,5.0
8348f0fffffffff,15.0,0.0,0.0
8348f2fffffffff,851.0,18.0,0.0
8348f3fffffffff,106.0,4.0,0.0
8348f5fffffffff,6.0,0.0,0.0
8348f6fffffffff,112.0,14.0,0.0
834980fffffffff,212.0,0.0,2.0
834982fffffffff,80.0,3.0,0.0
834983fffffffff,31.0,0.0,0.0
834985fffffffff,49.0,0.0,7.0
834986fffffffff,161.0,9.0,35.0
834988fffffffff,34.0,0.0,0.0
83498bfffffffff,2.0,0.0,0.0
83498cfffffffff,20.0,0.0,0.0
83498efffffffff,3.0,0.0,0.0
834990fffffffff,41.0,6.0,0.0
834991fffffffff,14.0,1.0,0.0
834992fffffffff,6.0,0.0,0.0
834993fffffffff,9.0,0.0,0.0
834994fffffffff,63.0,0.0,4.0
834995fffffffff,572.0,28.0,35.0
834996fffffffff,2792.0,52.0,0.0
834998fffffffff,6.0,0.0,0.0
834999fffffffff,2.0,0.0,0.0
83499bfffffffff,7.0,0.0,0.0
83499dfffffffff,2.0,0.0,0.0
83499efffffffff,2.0,0.0,0.0
8349a2fffffffff,8.0,4.0,0.0
8349a8fffffffff,10.0,0.0,0.0
8349a9fffffffff,20.0,0.0,0.0
8349aafffffffff,163.0,0.0,0.0
8349abfffffffff,39.0,0.0,0.0
8349b0fffffffff,6.0,0.0,0.0
8349b1fffffffff,3.0,0.0,0.0
8349b2fffffffff,116.0,0.0,0.0
8349b3fffffffff,214.0,0.0,38.0
835e43fffffffff,1.0,0.0,0.0
835e46fffffffff,11.0,0.0,0.0
835e4bfffffffff,3.0,0.0,0.0
835e5cfffffffff,71.0,0.0,0.0
835e5dfffffffff,30.0,0.0,0.0
835e72fffffffff,13.0,0.0,0.0
836601fffffffff,4.0,0.0,0.0
836602fffffffff,8.0,0.0,0.0
836606fffffffff,3.0,0.0,0.0
836608fffffffff,6.0,0.0,0.0
83660afffffffff,3.0,0.0,0.0
83660bfffffffff,151.0,0.0,0.0
83660dfffffffff,7.0,0.0,0.0
83660efffffffff,2.0,0.0,0.0
836610fffffffff,120.0,0.0,0.0
836611fffffffff,20.0,0.0,0.0
836612fffffffff,11.0,0.0,0.0
836613fffffffff,101.0,0.0,0.0
836616fffffffff,113.0,0.0,0.0
836618fffffffff,61.0,0.0,0.0
836619fffffffff,12.0,0.0,0.0
83661afffffffff,8.0,0.0,0.0
83661bfffffffff,4.0,0.0,0.0
83661dfffffffff,6.0,0.0,0.0
83661efffffffff,9.0,0.0,0.0
836620fffffffff,9.0,0.0,0.0
836621fffffffff,5.0,0.0,0.0
836622fffffffff,14.0,0.0,0.0
836625fffffffff,22.0,0.0,0.0
836629fffffffff,26.0,0.0,0.0
836631fffffffff,7.0,0.0,0.0
836641fffffffff,3.0,0.0,0.0
836650fffffffff,2.0,0.0,0.0
836652fffffffff,10.0,0.0,0.0
836654fffffffff,11.0,0.0,0.0
836656fffffffff,15.0,0.0,0.0
83665afffffffff,5.0,0.0,0.0
83665bfffffffff,1.0,0.0,0.0
836672fffffffff,5.0,0.0,0.0
836673fffffffff,19.0,0.0,0.0
836684fffffffff,6.0,0.0,0.0
8366a0fffffffff,147.0,0.0,0.0
8366a1fffffffff,60.0,0.0,0.0
8366a2fffffffff,10.0,0.0,0.0
8366a3fffffffff,23.0,0.0,0.0
8366a5fffffffff,1515.0,0.0,0.0
8366a6fffffffff,103.0,0.0,0.0
8366aefffffffff,8.0,0.0,0.0
8366b0fffffffff,19.0,0.0,0.0
8366b4fffffffff,624.0,0.0,0.0
8366b5fffffffff,376.0,0.0,0.0
8366b6fffffffff,29.0,0.0,0.0
8366c2fffffffff,5.0,0.0,0.0
8366c4fffffffff,16.0,0.0,0.0
8366c6fffffffff,9.0,0.0,0.0
8366cdfffffffff,3.0,0.0,0.0
8366cefffffffff,2.0,0.0,0.0
8366d0fffffffff,3.0,0.0,0.0
8366d2fffffffff,9.0,0.0,0.0
8366d3fffffffff,71.0,0.0,0.0
8366d5fffffffff,9.0,0.0,0.0
8366dcfffffffff,10.0,1.0,0.0
8366ddfffffffff,1.0,0.0,0.0
8366defffffffff,2.0,0.0,0.0
8366e0fffffffff,79.0,0.0,0.0
8366e1fffffffff,25.0,0.0,0.0
8366e2fffffffff,1.0,0.0,0.0
8366e4fffffffff,268.0,0.0,0.0
8366e5fffffffff,62.0,0.0,0.0
8366e6fffffffff,243.0,7.0,0.0
8366e9fffffffff,6.0,0.0,0.0
8366ecfffffffff,13.0,0.0,0.0
8366eefffffffff,24.0,0.0,0.0
8366f0fffffffff,5.0,0.0,0.0
8366f1fffffffff,1.0,0.0,0.0
8366f5fffffffff,8.0,0.0,0.0
836740fffffffff,2.0,0.0,0.0
836744fffffffff,16.0,0.0,0.0
836746fffffffff,140.0,0.0,0.0
836773fffffffff,157.0,0.0,0.0
836780fffffffff,1.0,0.0,0.0
836783fffffffff,149.0,0.0,0.0
83678bfffffffff,8.0,0.0,0.0
836790fffffffff,4.0,0.0,0.0
836791fffffffff,2.0,0.0,0.0
836794fffffffff,3.0,0.0,0.0
836796fffffffff,6.0,0.0,0.0
83679afffffffff,550.0,0.0,0.0
83679bfffffffff,823.0,0.0,0.0
836c61fffffffff,29.0,0.0,0.0
836d04fffffffff,91.0,12.0,0.0
836d05fffffffff,36.0,10.0,0.0
836d06fffffffff,8.0,0.0,0.0
836d14fffffffff,3.0,0.0,0.0
836d15fffffffff,10.0,0.0,0.0
836d20fffffffff,6.0,0.0,0.0
836d21fffffffff,5.0,0.0,0.0
836d23fffffffff,31.0,1.0,0.0
836d24fffffffff,18.0,0.0,0.0
836d25fffffffff,38.0,0.0,0.0
836d26fffffffff,2.0,0.0,0.0
836d28fffffffff,47.0,0.0,0.0
836d29fffffffff,20.0,0.0,0.0
836d2afffffffff,29.0,0.0,0.0
836d2bfffffffff,68.0,0.0,0.0
836d2cfffffffff,45.0,0.0,0.0
836d2dfffffffff,103.0,0.0,0.0
836d2efffffffff,20.0,0.0,0.0
836d30fffffffff,3.0,0.0,0.0
836d31fffffffff,151.0,0.0,0.0
836d32fffffffff,120.0,0.0,0.0
836d33fffffffff,6.0,0.0,0.0
836d34fffffffff,311.0,6.0,0.0
836d35fffffffff,249.0,4.0,0.0
836d36fffffffff,10.0,0.0,4.0
836d60fffffffff,351.0,0.0,0.0
836d61fffffffff,108.0,0.0,0.0
836d63fffffffff,35.0,0.0,0.0
836d64fffffffff,923.0,0.0,0.0
836d65fffffffff,111.0,0.0,0.0
836d66fffffffff,241.0,0.0,0.0
836d68fffffffff,472.0,0.0,0.0
836d69fffffffff,2201.0,0.0,0.0
836d6afffffffff,12.0,0.0,0.0
836d6bfffffffff,52.0,0.0,0.0
836d6cfffffffff,13.0,0.0,0.0
836d6dfffffffff,312.0,0.0,0.0
836d6efffffffff,18.0,0.0,0.0
836d74fffffffff,50.0,0.0,0.0
836d75fffffffff,22.0,0.0,0.0
836d76fffffffff,39.0,0.0,0.0
838030fffffffff,1.0,0.0,0.0
838106fffffffff,8.0,0.0,0.0
838121fffffffff,3.0,0.0,0.0
838124fffffffff,3.0,0.0,0.0
838133fffffffff,4.0,0.0,0.0
838a31fffffffff,1.0,0.0,0.0
838a45fffffffff,6.0,0.0,0.0
838a63fffffffff,4.0,0.0,0.0
838a6dfffffffff,4.0,0.0,0.0
838b0cfffffffff,3.0,0.0,0.0
838b0dfffffffff,40.0,0.0,0.0
838b20fffffffff,9.0,0.0,0.0
838b22fffffffff,3.0,0.0,0.0
838b2cfffffffff,12.0,0.0,0.0
838b40fffffffff,3.0,0.0,0.0
838b44fffffffff,9.0,0.0,0.0
838b46fffffffff,5.0,0.0,0.0
838b5cfffffffff,2.0,0.0,0.0
838b61fffffffff,67.0,0.0,0.0
838b63fffffffff,2.0,0.0,0.0
838b69fffffffff,1.0,0.0,0.0
838b74fffffffff,3.0,0.0,0.0
838b75fffffffff,3.0,0.0,0.0
838bb5fffffffff,1.0,0.0,0.0
838f2afffffffff,1.0,0.0,0.0
838f2bfffffffff,8.0,0.0,0.0
838f2cfffffffff,2.0,0.0,0.0
838f2efffffffff,3.0,0.0,0.0
838f54fffffffff,1.0,0.0,0.0
83a801fffffffff,2.0,0.0,0.0
83a802fffffffff,2.0,0.0,0.0
83a804fffffffff,10.0,0.0,0.0
83a806fffffffff,3.0,0.0,0.0
83a80dfffffffff,2.0,0.0,0.0
83a810fffffffff,5.0,0.0,0.0
83a811fffffffff,4.0,0.0,0.0
83a818fffffffff,2.0,0.0,0.0
83a819fffffffff,6.0,0.0,0.0
83a81afffffffff,4.0,0.0,0.0
83a81bfffffffff,6.0,0.0,0.0
83a81cfffffffff,2.0,0.0,0.0
83a81dfffffffff,3.0,0.0,0.0
83a81efffffffff,8.0,0.0,0.0
83a824fffffffff,3.0,0.0,0.0
83a825fffffffff,2.0,0.0,0.0
83a826fffffffff,3.0,0.0,0.0
83a828fffffffff,1.0,0.0,0.0
83a82bfffffffff,3.0,0.0,0.0
83a82cfffffffff,6.0,0.0,0.0
83a831fffffffff,3.0,0.0,0.0
83a835fffffffff,2.0,0.0,0.0
83a840fffffffff,3.0,0.0,0.0
83a845fffffffff,4.0,0.0,0.0
