cell_id,Icteria virens,Icteria virens virens,Icteria virens auricollis
8349a9fffffffff,30.0,0.0,30.0
8349aafffffffff,7.0,0.0,7.0
8349adfffffffff,4.0,0.0,4.0
8349b0fffffffff,2.0,0.0,0.0
8349b3fffffffff,4.0,0.0,0.0
8349b5fffffffff,4.0,0.0,2.0
8366b5fffffffff,5.0,0.0,0.0
836c61fffffffff,1.0,0.0,0.0
836d20fffffffff,7.0,0.0,0.0
836d21fffffffff,13.0,0.0,0.0
836d25fffffffff,3.0,0.0,3.0
836d2bfffffffff,6.0,0.0,0.0
836d30fffffffff,3.0,3.0,0.0
836d34fffffffff,8.0,0.0,0.0
836d35fffffffff,94.0,0.0,0.0
836d66fffffffff,3.0,0.0,0.0
836d69fffffffff,24.0,2.0,0.0
836d6bfffffffff,1.0,0.0,0.0
836d6dfffffffff,10.0,0.0,0.0
