cell_id,Antigone canadensis,Antigone canadensis canadensis,Antigone canadensis tabida/rowani,Antigone canadensis pulla,Antigone canadensis pratensis,Antigone canadensis nesiotes
830f9afffffffff,207.0,0.0,0.0,0.0,0.0,0.0
830fb1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
830fb2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
830fb3fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83120afffffffff,8.0,0.0,0.0,0.0,0.0,0.0
831211fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831213fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831215fffffffff,34.0,0.0,0.0,0.0,0.0,0.0
831218fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
831219fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
83121afffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83121bfffffffff,10.0,0.0,0.0,0.0,0.0,0.0
83121efffffffff,10.0,0.0,0.0,0.0,0.0,0.0
831221fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831223fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831225fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
831226fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831229fffffffff,33.0,0.0,0.0,0.0,0.0,0.0
83122bfffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83122cfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83122dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83122efffffffff,16.0,0.0,0.0,0.0,0.0,0.0
831240fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831243fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
831246fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831248fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83124afffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83124bfffffffff,15.0,0.0,0.0,0.0,0.0,0.0
83124dfffffffff,26.0,0.0,0.0,0.0,0.0,0.0
831250fffffffff,31.0,0.0,0.0,0.0,0.0,0.0
831251fffffffff,164.0,0.0,0.0,0.0,0.0,0.0
831252fffffffff,42.0,0.0,0.0,0.0,0.0,0.0
831253fffffffff,48.0,0.0,0.0,0.0,0.0,0.0
831254fffffffff,33.0,0.0,0.0,0.0,0.0,0.0
831255fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
831258fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
831259fffffffff,395.0,0.0,0.0,0.0,0.0,0.0
83125afffffffff,8.0,0.0,0.0,0.0,0.0,0.0
83125bfffffffff,21.0,0.0,0.0,0.0,0.0,0.0
83125cfffffffff,9.0,0.0,0.0,0.0,0.0,0.0
83125dfffffffff,131.0,0.0,0.0,0.0,0.0,0.0
83125efffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83126afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83126bfffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83126efffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831272fffffffff,124.0,0.0,0.0,0.0,0.0,0.0
831274fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831275fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
831276fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831282fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831285fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
831286fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
831288fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
831289fffffffff,157.0,0.0,0.0,0.0,0.0,0.0
83128afffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83128bfffffffff,143.0,0.0,0.0,0.0,0.0,0.0
83128cfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83128dfffffffff,118.0,0.0,0.0,0.0,0.0,0.0
83128efffffffff,13.0,0.0,0.0,0.0,0.0,0.0
831290fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
831293fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
831294fffffffff,36.0,0.0,0.0,0.0,0.0,0.0
831298fffffffff,62.0,0.0,0.0,0.0,0.0,0.0
831299fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
83129afffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83129bfffffffff,9.0,0.0,0.0,0.0,0.0,0.0
83129cfffffffff,31.0,0.0,0.0,0.0,0.0,0.0
8312a2fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8312a3fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8312a8fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8312a9fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8312aafffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8312abfffffffff,325.0,0.0,0.0,0.0,0.0,0.0
8312adfffffffff,58.0,0.0,0.0,0.0,0.0,0.0
8312b0fffffffff,42.0,0.0,0.0,0.0,0.0,0.0
8312b3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8312b4fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8312b5fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8312c0fffffffff,80.0,0.0,0.0,0.0,0.0,0.0
8312c1fffffffff,138.0,0.0,0.0,0.0,0.0,0.0
8312c3fffffffff,144.0,0.0,0.0,0.0,0.0,0.0
8312c5fffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8312c8fffffffff,369.0,0.0,0.0,0.0,0.0,0.0
8312c9fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8312cafffffffff,105.0,0.0,0.0,0.0,0.0,0.0
8312cbfffffffff,133.0,0.0,0.0,0.0,0.0,0.0
8312ccfffffffff,103.0,0.0,0.0,0.0,0.0,0.0
8312cdfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8312cefffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8312d0fffffffff,140.0,0.0,0.0,0.0,0.0,0.0
8312d1fffffffff,112.0,0.0,0.0,0.0,0.0,0.0
8312d2fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8312d3fffffffff,77.0,0.0,0.0,0.0,0.0,0.0
8312d4fffffffff,74.0,0.0,0.0,0.0,0.0,0.0
8312d5fffffffff,28.0,0.0,0.0,0.0,0.0,0.0
8312d6fffffffff,72.0,0.0,0.0,0.0,0.0,0.0
8312d8fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8312d9fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
8312dafffffffff,28.0,0.0,0.0,0.0,0.0,0.0
8312dcfffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8312ddfffffffff,515.0,0.0,0.0,0.0,0.0,0.0
8312defffffffff,150.0,0.0,0.0,0.0,0.0,0.0
8312e1fffffffff,121.0,0.0,0.0,0.0,0.0,0.0
8312e2fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8312e3fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8312e4fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8312e5fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8312e6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8312e8fffffffff,114.0,0.0,0.0,0.0,0.0,0.0
8312e9fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8312eafffffffff,213.0,0.0,0.0,0.0,0.0,0.0
8312ebfffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8312ecfffffffff,438.0,0.0,0.0,0.0,0.0,0.0
8312edfffffffff,26.0,0.0,0.0,0.0,0.0,0.0
8312eefffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8312f0fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
8312f1fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8312f2fffffffff,32.0,0.0,0.0,0.0,0.0,0.0
8312f3fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8312f6fffffffff,210.0,0.0,0.0,0.0,0.0,0.0
831306fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
831311fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
831328fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831333fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831349fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83134efffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831350fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831352fffffffff,66.0,0.0,0.0,0.0,0.0,0.0
83135bfffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831380fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831382fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
831383fffffffff,116.0,0.0,0.0,0.0,0.0,0.0
831386fffffffff,39.0,0.0,0.0,0.0,0.0,0.0
831388fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83138cfffffffff,37.0,0.0,0.0,0.0,0.0,0.0
831393fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
831396fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83139efffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8313a3fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8313a9fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8313adfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8313b2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8313b3fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831653fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
83165efffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831742fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83176bfffffffff,21.0,0.0,0.0,0.0,0.0,0.0
831b92fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
831d20fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831d24fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83225afffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8322dbfffffffff,131.0,0.0,0.0,0.0,0.0,0.0
832431fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832460fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832600fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
832601fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
832602fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
832603fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
832604fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832605fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
832606fffffffff,25.0,0.0,0.0,0.0,0.0,0.0
83260bfffffffff,402.0,0.0,0.0,0.0,0.0,0.0
83260cfffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83260dfffffffff,9.0,0.0,0.0,0.0,0.0,0.0
83260efffffffff,34.0,0.0,0.0,0.0,0.0,0.0
832610fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832611fffffffff,32.0,0.0,0.0,0.0,0.0,0.0
832612fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832614fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
832615fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
832616fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
832618fffffffff,1912.0,14.0,9.0,0.0,0.0,0.0
832619fffffffff,131.0,3.0,0.0,0.0,0.0,0.0
83261afffffffff,36.0,2.0,0.0,0.0,0.0,0.0
83261bfffffffff,75.0,0.0,0.0,0.0,0.0,0.0
83261cfffffffff,24.0,0.0,0.0,0.0,0.0,0.0
83261dfffffffff,35.0,0.0,0.0,0.0,0.0,0.0
83261efffffffff,44.0,0.0,0.0,0.0,0.0,0.0
832620fffffffff,885.0,0.0,0.0,0.0,0.0,0.0
832621fffffffff,2509.0,0.0,0.0,0.0,0.0,0.0
832622fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
832623fffffffff,48.0,0.0,0.0,0.0,0.0,0.0
832624fffffffff,734.0,0.0,0.0,0.0,0.0,0.0
832625fffffffff,906.0,0.0,0.0,0.0,0.0,0.0
832626fffffffff,424.0,0.0,0.0,0.0,0.0,0.0
832628fffffffff,120.0,0.0,0.0,0.0,0.0,0.0
832629fffffffff,90.0,0.0,0.0,0.0,0.0,0.0
83262afffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83262bfffffffff,125.0,0.0,0.0,0.0,0.0,0.0
83262cfffffffff,2570.0,0.0,0.0,0.0,0.0,0.0
83262dfffffffff,789.0,0.0,0.0,0.0,0.0,0.0
83262efffffffff,52.0,0.0,0.0,0.0,0.0,0.0
832630fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832631fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
832633fffffffff,38.0,0.0,0.0,0.0,0.0,0.0
832634fffffffff,47.0,0.0,0.0,0.0,0.0,0.0
832635fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
832636fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
832641fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832644fffffffff,2.0,0.0,2.0,0.0,0.0,0.0
832646fffffffff,53.0,0.0,0.0,0.0,0.0,0.0
832648fffffffff,44.0,0.0,0.0,0.0,0.0,0.0
832649fffffffff,1652.0,0.0,0.0,0.0,0.0,0.0
83264afffffffff,1.0,0.0,0.0,0.0,0.0,0.0
83264bfffffffff,30.0,0.0,0.0,0.0,0.0,0.0
83264cfffffffff,263.0,0.0,0.0,0.0,0.0,0.0
83264dfffffffff,151.0,0.0,0.0,0.0,0.0,0.0
83264efffffffff,23.0,0.0,0.0,0.0,0.0,0.0
832655fffffffff,139.0,0.0,0.0,0.0,0.0,0.0
832658fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
832659fffffffff,50.0,0.0,5.0,0.0,0.0,0.0
83265afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83265bfffffffff,18.0,0.0,0.0,0.0,0.0,0.0
832660fffffffff,349.0,0.0,0.0,0.0,0.0,0.0
832661fffffffff,347.0,0.0,0.0,0.0,0.0,0.0
832662fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
832663fffffffff,8.0,0.0,1.0,0.0,0.0,0.0
832664fffffffff,5752.0,0.0,13.0,0.0,0.0,0.0
832665fffffffff,233.0,0.0,0.0,0.0,0.0,0.0
832666fffffffff,1159.0,0.0,11.0,0.0,0.0,0.0
832668fffffffff,433.0,0.0,0.0,0.0,0.0,0.0
832669fffffffff,92.0,0.0,0.0,0.0,0.0,0.0
83266afffffffff,173.0,0.0,0.0,0.0,0.0,0.0
83266bfffffffff,124.0,0.0,0.0,0.0,0.0,0.0
83266cfffffffff,930.0,0.0,0.0,0.0,0.0,0.0
83266dfffffffff,164.0,0.0,0.0,0.0,0.0,0.0
83266efffffffff,2268.0,0.0,0.0,0.0,0.0,0.0
832670fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
832671fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832672fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832674fffffffff,290.0,0.0,0.0,0.0,0.0,0.0
832675fffffffff,48.0,0.0,2.0,0.0,0.0,0.0
832676fffffffff,56.0,0.0,0.0,0.0,0.0,0.0
832680fffffffff,1880.0,0.0,108.0,0.0,0.0,0.0
832681fffffffff,233.0,0.0,0.0,0.0,0.0,0.0
832682fffffffff,108.0,0.0,1.0,0.0,0.0,0.0
832683fffffffff,45.0,0.0,2.0,0.0,0.0,0.0
832684fffffffff,102.0,0.0,0.0,0.0,0.0,0.0
832685fffffffff,305.0,0.0,0.0,0.0,0.0,0.0
832686fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
832688fffffffff,220.0,0.0,0.0,0.0,0.0,0.0
832689fffffffff,25.0,0.0,0.0,0.0,0.0,0.0
83268afffffffff,1031.0,0.0,20.0,0.0,0.0,0.0
83268bfffffffff,445.0,0.0,0.0,0.0,0.0,0.0
83268cfffffffff,273.0,0.0,0.0,0.0,0.0,0.0
83268dfffffffff,117.0,0.0,0.0,0.0,0.0,0.0
83268efffffffff,39.0,0.0,0.0,0.0,0.0,0.0
832690fffffffff,1254.0,0.0,0.0,0.0,0.0,0.0
832691fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
832692fffffffff,535.0,0.0,0.0,0.0,0.0,0.0
832693fffffffff,57.0,0.0,0.0,0.0,0.0,0.0
832694fffffffff,1092.0,0.0,0.0,0.0,0.0,0.0
832695fffffffff,362.0,0.0,5.0,0.0,0.0,0.0
832696fffffffff,3933.0,0.0,0.0,0.0,0.0,0.0
832698fffffffff,240.0,0.0,0.0,0.0,0.0,0.0
832699fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
83269bfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83269cfffffffff,1674.0,0.0,14.0,0.0,0.0,0.0
83269dfffffffff,291.0,0.0,13.0,0.0,0.0,0.0
83269efffffffff,124.0,0.0,6.0,0.0,0.0,0.0
8326a0fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8326a1fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
8326a2fffffffff,77.0,0.0,5.0,0.0,0.0,0.0
8326a3fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8326a4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326a5fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8326a6fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8326a8fffffffff,148.0,0.0,0.0,0.0,0.0,0.0
8326a9fffffffff,42.0,0.0,0.0,0.0,0.0,0.0
8326aafffffffff,408.0,5.0,0.0,0.0,0.0,0.0
8326abfffffffff,52.0,0.0,0.0,0.0,0.0,0.0
8326acfffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8326adfffffffff,135.0,4.0,0.0,0.0,0.0,0.0
