cell_id,Passerella iliaca,Passerella iliaca [unalaschcensis Group],Passerella iliaca [megarhyncha Group],Passerella iliaca [schistacea Group],Passerella iliaca iliaca/zaboria,Passerella iliaca [unalaschcensis Group] x zaboria
822897fffffffff,259.0,0.0,0.0,45.0,0.0,0.0
82289ffffffffff,348.0,0.0,0.0,78.0,0.0,0.0
8228a7fffffffff,109.0,0.0,0.0,1.0,0.0,0.0
8228affffffffff,2049.0,74.0,589.0,8.0,0.0,0.0
8228b7fffffffff,964.0,0.0,0.0,401.0,0.0,0.0
8228c7fffffffff,4955.0,2914.0,0.0,0.0,0.0,0.0
8228cffffffffff,66.0,51.0,0.0,0.0,0.0,0.0
8228d7fffffffff,35352.0,10320.0,0.0,171.0,0.0,0.0
8228dffffffffff,19880.0,2947.0,0.0,2.0,0.0,0.0
8228e7fffffffff,9.0,1.0,0.0,0.0,0.0,0.0
8228f7fffffffff,22402.0,8991.0,269.0,20.0,0.0,0.0
822917fffffffff,996.0,290.0,51.0,31.0,0.0,0.0
82291ffffffffff,1408.0,1013.0,0.0,0.0,0.0,0.0
822987fffffffff,336.0,47.0,6.0,69.0,24.0,0.0
82298ffffffffff,5251.0,45.0,2493.0,12.0,0.0,0.0
822997fffffffff,6.0,0.0,0.0,6.0,0.0,0.0
82299ffffffffff,278.0,0.0,0.0,130.0,0.0,0.0
8229a7fffffffff,9603.0,1522.0,1328.0,477.0,0.0,0.0
8229affffffffff,7430.0,1499.0,1967.0,162.0,8.0,0.0
8229b7fffffffff,99.0,0.0,0.0,57.0,0.0,0.0
822a07fffffffff,64.0,0.0,0.0,0.0,30.0,0.0
822a17fffffffff,12856.0,0.0,0.0,0.0,3308.0,0.0
822a37fffffffff,5069.0,0.0,0.0,0.0,2041.0,0.0
822a87fffffffff,2074.0,0.0,0.0,0.0,964.0,0.0
822a8ffffffffff,2909.0,0.0,0.0,0.0,751.0,0.0
822a97fffffffff,2650.0,0.0,0.0,0.0,429.0,0.0
822a9ffffffffff,354.0,0.0,0.0,0.0,121.0,0.0
822aa7fffffffff,3127.0,0.0,0.0,0.0,1694.0,0.0
822aaffffffffff,16314.0,0.0,0.0,0.0,5254.0,0.0
822ab7fffffffff,4939.0,0.0,0.0,0.0,492.0,0.0
822ad7fffffffff,665.0,0.0,0.0,0.0,99.0,0.0
822af7fffffffff,1985.0,0.0,0.0,0.0,490.0,0.0
822b07fffffffff,196.0,0.0,0.0,0.0,38.0,0.0
822b0ffffffffff,1226.0,0.0,0.0,0.0,440.0,0.0
822b17fffffffff,1890.0,0.0,0.0,0.0,38.0,0.0
822b1ffffffffff,401.0,0.0,0.0,0.0,81.0,0.0
822b27fffffffff,1807.0,0.0,0.0,0.0,113.0,0.0
822b2ffffffffff,79.0,0.0,0.0,0.0,26.0,0.0
822b37fffffffff,2088.0,0.0,0.0,0.0,0.0,0.0
822b87fffffffff,1838.0,0.0,0.0,0.0,137.0,0.0
822b8ffffffffff,2568.0,0.0,0.0,0.0,779.0,0.0
822b97fffffffff,266.0,0.0,0.0,0.0,12.0,0.0
822b9ffffffffff,3909.0,0.0,0.0,0.0,870.0,0.0
822ba7fffffffff,1713.0,0.0,0.0,0.0,2.0,0.0
822baffffffffff,6153.0,0.0,0.0,0.0,134.0,0.0
822bb7fffffffff,153.0,0.0,0.0,0.0,0.0,0.0
824447fffffffff,323.0,0.0,0.0,0.0,0.0,0.0
82444ffffffffff,969.0,0.0,0.0,0.0,23.0,0.0
824457fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
82445ffffffffff,323.0,0.0,0.0,0.0,50.0,0.0
824467fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
82446ffffffffff,501.0,0.0,0.0,0.0,38.0,0.0
824477fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8244c7fffffffff,995.0,0.0,0.0,0.0,310.0,0.0
8244cffffffffff,1025.0,0.0,0.0,0.0,107.0,0.0
8244d7fffffffff,255.0,0.0,0.0,0.0,35.0,0.0
8244dffffffffff,1661.0,0.0,0.0,0.0,422.0,0.0
8244e7fffffffff,72.0,0.0,0.0,0.0,45.0,0.0
8244effffffffff,173.0,0.0,0.0,0.0,26.0,0.0
8244f7fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
82484ffffffffff,4.0,2.0,0.0,0.0,0.0,0.0
82485ffffffffff,117.0,13.0,16.0,6.0,0.0,0.0
824887fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
82488ffffffffff,40.0,0.0,0.0,0.0,16.0,0.0
824897fffffffff,91.0,0.0,0.0,0.0,0.0,0.0
82489ffffffffff,1788.0,0.0,0.0,0.0,121.0,0.0
8248affffffffff,30.0,0.0,0.0,0.0,7.0,0.0
8248c7fffffffff,42.0,0.0,0.0,11.0,4.0,0.0
8248cffffffffff,37.0,0.0,0.0,10.0,0.0,0.0
8248d7fffffffff,184.0,0.0,0.0,0.0,79.0,0.0
8248dffffffffff,135.0,0.0,0.0,66.0,26.0,0.0
8248e7fffffffff,2.0,0.0,0.0,2.0,0.0,0.0
8248effffffffff,25.0,0.0,0.0,4.0,0.0,0.0
8248f7fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
