cell_id,Progne subis,Progne subis subis/arboricola,Progne subis hesperia
832812fffffffff,3.0,0.0,0.0
832813fffffffff,16.0,0.0,0.0
832814fffffffff,57.0,0.0,0.0
832815fffffffff,3.0,0.0,0.0
832818fffffffff,3.0,0.0,0.0
832819fffffffff,2.0,0.0,0.0
83281bfffffffff,22.0,0.0,0.0
83281cfffffffff,16.0,0.0,0.0
83281efffffffff,47.0,0.0,0.0
832830fffffffff,141.0,2.0,0.0
832831fffffffff,12.0,0.0,0.0
832832fffffffff,103.0,0.0,0.0
832833fffffffff,18.0,0.0,0.0
832834fffffffff,456.0,0.0,0.0
832835fffffffff,41.0,0.0,0.0
832836fffffffff,22.0,0.0,0.0
83288cfffffffff,1.0,0.0,0.0
832893fffffffff,3.0,0.0,0.0
8328a1fffffffff,2.0,0.0,0.0
8328a9fffffffff,2.0,0.0,0.0
8328aefffffffff,10.0,0.0,0.0
8328b0fffffffff,29.0,0.0,0.0
8328b6fffffffff,14.0,0.0,0.0
8328c6fffffffff,37.0,0.0,0.0
8328cafffffffff,9.0,0.0,0.0
8328d0fffffffff,1.0,0.0,0.0
8328d1fffffffff,65.0,0.0,0.0
8328d3fffffffff,36.0,0.0,0.0
8328d5fffffffff,96.0,0.0,0.0
8328d8fffffffff,19.0,0.0,0.0
8328d9fffffffff,21.0,0.0,0.0
8328dcfffffffff,35.0,4.0,0.0
8328ddfffffffff,20.0,0.0,0.0
8328defffffffff,25.0,0.0,0.0
8328f0fffffffff,157.0,0.0,0.0
8328f1fffffffff,24.0,0.0,0.0
8328f2fffffffff,2.0,0.0,0.0
8328f3fffffffff,16.0,0.0,0.0
8328f4fffffffff,17.0,0.0,0.0
8328f5fffffffff,9.0,0.0,0.0
8328f6fffffffff,3.0,0.0,0.0
832912fffffffff,16.0,0.0,0.0
832913fffffffff,12.0,0.0,0.0
832916fffffffff,2.0,0.0,0.0
83291afffffffff,19.0,0.0,0.0
832981fffffffff,4.0,0.0,0.0
832985fffffffff,7.0,0.0,0.0
832986fffffffff,27.0,0.0,0.0
832989fffffffff,2.0,0.0,0.0
83298cfffffffff,7.0,0.0,0.0
83298dfffffffff,1.0,0.0,0.0
832990fffffffff,4.0,0.0,0.0
832991fffffffff,3.0,0.0,0.0
8329a0fffffffff,74.0,0.0,0.0
8329a1fffffffff,91.0,1.0,0.0
8329a3fffffffff,8.0,0.0,0.0
8329a4fffffffff,62.0,0.0,0.0
8329a5fffffffff,80.0,0.0,0.0
8329a6fffffffff,12.0,0.0,0.0
8329a8fffffffff,6.0,0.0,0.0
8329a9fffffffff,6.0,0.0,0.0
8329aafffffffff,9.0,0.0,0.0
8329abfffffffff,10.0,0.0,0.0
8329acfffffffff,2.0,0.0,0.0
8329adfffffffff,16.0,0.0,0.0
8329aefffffffff,22.0,4.0,0.0
8329b0fffffffff,4.0,0.0,0.0
8329b1fffffffff,2.0,0.0,0.0
8329b2fffffffff,4.0,0.0,0.0
8329b5fffffffff,9.0,2.0,0.0
8329b6fffffffff,18.0,1.0,0.0
832a06fffffffff,11.0,0.0,0.0
832a10fffffffff,667.0,36.0,0.0
832a12fffffffff,291.0,0.0,0.0
832a13fffffffff,81.0,1.0,0.0
832a14fffffffff,299.0,0.0,0.0
832a15fffffffff,52.0,4.0,0.0
832a16fffffffff,7.0,0.0,0.0
832a1afffffffff,5.0,0.0,0.0
832a2efffffffff,2.0,0.0,0.0
832a30fffffffff,264.0,5.0,0.0
832a31fffffffff,143.0,0.0,0.0
832a32fffffffff,45.0,0.0,0.0
832a33fffffffff,307.0,0.0,0.0
832a34fffffffff,68.0,2.0,0.0
832a36fffffffff,84.0,0.0,0.0
832a4cfffffffff,7.0,0.0,0.0
832a81fffffffff,9.0,0.0,0.0
832a82fffffffff,5.0,0.0,0.0
832a84fffffffff,21.0,0.0,0.0
832a85fffffffff,12.0,0.0,0.0
832a86fffffffff,15.0,0.0,0.0
832a88fffffffff,7.0,0.0,0.0
832a89fffffffff,4.0,0.0,0.0
832a8afffffffff,1.0,0.0,0.0
832a8bfffffffff,7.0,0.0,0.0
832a8cfffffffff,14.0,0.0,0.0
832a8dfffffffff,17.0,0.0,0.0
832a90fffffffff,6.0,0.0,0.0
832a91fffffffff,3.0,0.0,0.0
832a93fffffffff,27.0,0.0,0.0
832a94fffffffff,8.0,0.0,0.0
832a95fffffffff,11.0,0.0,0.0
832a96fffffffff,8.0,0.0,0.0
832a99fffffffff,13.0,0.0,0.0
832a9afffffffff,10.0,0.0,0.0
832a9bfffffffff,4.0,0.0,0.0
832a9dfffffffff,1.0,0.0,0.0
832aa0fffffffff,5.0,0.0,0.0
832aa1fffffffff,26.0,0.0,0.0
832aa2fffffffff,1.0,0.0,0.0
832aa3fffffffff,13.0,0.0,0.0
832aa4fffffffff,160.0,0.0,0.0
832aa5fffffffff,4.0,0.0,0.0
832aa6fffffffff,14.0,0.0,0.0
832aa8fffffffff,254.0,8.0,0.0
832aa9fffffffff,55.0,0.0,0.0
832aaafffffffff,158.0,2.0,0.0
832aabfffffffff,14.0,0.0,0.0
832aacfffffffff,209.0,1.0,0.0
832aadfffffffff,333.0,34.0,0.0
832aaefffffffff,23.0,2.0,0.0
832ab0fffffffff,111.0,100.0,0.0
832ab1fffffffff,12.0,0.0,0.0
832ab2fffffffff,689.0,398.0,0.0
832ab3fffffffff,47.0,0.0,0.0
832ab4fffffffff,88.0,12.0,0.0
832ab5fffffffff,366.0,192.0,0.0
832ab6fffffffff,27.0,17.0,0.0
832ac6fffffffff,15.0,0.0,0.0
832ad3fffffffff,4.0,0.0,0.0
832ad5fffffffff,1.0,0.0,0.0
832ad6fffffffff,12.0,0.0,0.0
832af0fffffffff,17.0,0.0,0.0
832af3fffffffff,9.0,0.0,0.0
832af4fffffffff,2.0,0.0,0.0
832af6fffffffff,46.0,0.0,0.0
832b00fffffffff,3.0,0.0,0.0
832b01fffffffff,3.0,0.0,0.0
832b03fffffffff,5.0,0.0,0.0
832b0afffffffff,29.0,0.0,0.0
832b0cfffffffff,59.0,0.0,0.0
832b0efffffffff,4.0,0.0,0.0
832b12fffffffff,92.0,0.0,0.0
832b16fffffffff,3.0,0.0,0.0
832b18fffffffff,8.0,0.0,0.0
832b19fffffffff,3.0,0.0,0.0
832b1afffffffff,184.0,0.0,0.0
832b1bfffffffff,19.0,0.0,0.0
832b1cfffffffff,7.0,0.0,0.0
832b1dfffffffff,2.0,0.0,0.0
832b29fffffffff,12.0,0.0,0.0
832b2afffffffff,4.0,0.0,0.0
832b2cfffffffff,2.0,0.0,0.0
832b81fffffffff,15.0,0.0,0.0
832b83fffffffff,50.0,5.0,0.0
832b89fffffffff,6.0,0.0,0.0
832b8afffffffff,7.0,0.0,0.0
832b8bfffffffff,5.0,0.0,0.0
832b8cfffffffff,24.0,0.0,0.0
832b8dfffffffff,6.0,0.0,0.0
832b8efffffffff,8.0,6.0,0.0
832b93fffffffff,3.0,0.0,0.0
832b98fffffffff,44.0,8.0,0.0
832b99fffffffff,61.0,20.0,0.0
832b9afffffffff,10.0,0.0,0.0
832b9bfffffffff,58.0,8.0,0.0
832b9cfffffffff,2.0,0.0,0.0
832b9dfffffffff,321.0,200.0,0.0
832ba1fffffffff,2.0,0.0,0.0
832ba8fffffffff,3.0,0.0,0.0
832baafffffffff,179.0,0.0,0.0
832bacfffffffff,6.0,0.0,0.0
832badfffffffff,6.0,0.0,0.0
832baefffffffff,227.0,0.0,0.0
834412fffffffff,13.0,2.0,0.0
834413fffffffff,28.0,0.0,0.0
834414fffffffff,5.0,0.0,0.0
834416fffffffff,108.0,0.0,0.0
83441afffffffff,91.0,3.0,0.0
83441bfffffffff,4.0,0.0,0.0
83441efffffffff,285.0,0.0,0.0
834430fffffffff,7.0,0.0,0.0
834432fffffffff,2.0,0.0,0.0
834434fffffffff,2.0,0.0,0.0
834440fffffffff,27.0,0.0,0.0
834442fffffffff,2.0,0.0,0.0
834443fffffffff,2.0,0.0,0.0
834444fffffffff,3.0,0.0,0.0
834445fffffffff,20.0,0.0,0.0
834446fffffffff,25.0,0.0,0.0
834448fffffffff,3.0,0.0,0.0
83444bfffffffff,6.0,0.0,0.0
83444cfffffffff,19.0,0.0,0.0
83444dfffffffff,5.0,0.0,0.0
83444efffffffff,5.0,0.0,0.0
834450fffffffff,45.0,0.0,0.0
834452fffffffff,10.0,1.0,0.0
834455fffffffff,53.0,0.0,0.0
834456fffffffff,11.0,0.0,0.0
83445dfffffffff,5.0,0.0,0.0
834468fffffffff,1.0,0.0,0.0
834469fffffffff,1.0,0.0,0.0
83446cfffffffff,49.0,2.0,0.0
83446dfffffffff,60.0,0.0,0.0
83446efffffffff,7.0,0.0,0.0
834473fffffffff,4.0,0.0,0.0
834480fffffffff,1.0,0.0,0.0
834484fffffffff,3.0,0.0,0.0
834485fffffffff,4.0,0.0,0.0
834486fffffffff,5.0,0.0,0.0
8344a1fffffffff,14.0,0.0,0.0
8344a3fffffffff,15.0,0.0,0.0
8344a5fffffffff,7.0,1.0,0.0
8344a8fffffffff,3.0,1.0,0.0
8344a9fffffffff,33.0,0.0,0.0
8344abfffffffff,5.0,0.0,0.0
8344acfffffffff,12.0,0.0,0.0
8344adfffffffff,21.0,0.0,0.0
8344aefffffffff,3.0,0.0,0.0
8344b3fffffffff,3.0,0.0,0.0
8344b5fffffffff,4.0,0.0,0.0
8344c0fffffffff,7.0,0.0,0.0
8344c1fffffffff,7.0,0.0,0.0
8344c2fffffffff,2.0,0.0,0.0
8344c3fffffffff,22.0,0.0,0.0
8344c4fffffffff,10.0,0.0,0.0
8344c5fffffffff,13.0,0.0,0.0
8344c8fffffffff,8.0,0.0,0.0
8344c9fffffffff,9.0,0.0,0.0
8344cafffffffff,2.0,0.0,0.0
8344cbfffffffff,3.0,0.0,0.0
8344ccfffffffff,4.0,0.0,0.0
8344cdfffffffff,30.0,0.0,0.0
8344d0fffffffff,16.0,0.0,0.0
8344d2fffffffff,4.0,0.0,0.0
8344d5fffffffff,13.0,0.0,0.0
8344dafffffffff,3.0,0.0,0.0
8344dbfffffffff,6.0,0.0,0.0
8344dcfffffffff,3.0,0.0,0.0
8344ddfffffffff,14.0,0.0,0.0
8344defffffffff,4.0,0.0,0.0
8344e0fffffffff,8.0,0.0,0.0
8344e2fffffffff,2.0,0.0,0.0
8344e3fffffffff,10.0,0.0,0.0
8344e4fffffffff,1.0,0.0,0.0
8344e5fffffffff,2.0,0.0,0.0
8344e6fffffffff,7.0,0.0,0.0
8344e8fffffffff,3.0,0.0,0.0
8344eafffffffff,4.0,0.0,0.0
8344edfffffffff,4.0,0.0,0.0
8344eefffffffff,1.0,0.0,0.0
8344f0fffffffff,36.0,0.0,0.0
8344f3fffffffff,5.0,0.0,0.0
8344f4fffffffff,143.0,0.0,0.0
8344f5fffffffff,62.0,0.0,0.0
834505fffffffff,35.0,0.0,0.0
834509fffffffff,4.0,0.0,0.0
83450afffffffff,4.0,0.0,0.0
83450efffffffff,2.0,0.0,0.0
834521fffffffff,18.0,0.0,0.0
834523fffffffff,18.0,0.0,0.0
834524fffffffff,1.0,0.0,0.0
834528fffffffff,3.0,0.0,0.0
83452afffffffff,15.0,0.0,0.0
83452cfffffffff,16.0,0.0,0.0
83452efffffffff,29.0,0.0,0.0
834531fffffffff,2.0,0.0,0.0
834532fffffffff,3.0,0.0,0.0
834572fffffffff,3.0,0.0,0.0
834576fffffffff,2.0,0.0,0.0
834584fffffffff,5.0,0.0,0.0
834588fffffffff,3.0,0.0,0.0
83458cfffffffff,2.0,0.0,0.0
834598fffffffff,2.0,0.0,0.0
8345a3fffffffff,27.0,0.0,0.0
8345b0fffffffff,2.0,0.0,0.0
8345b2fffffffff,1.0,0.0,0.0
834823fffffffff,1.0,0.0,0.0
83482afffffffff,14.0,0.0,0.0
83482bfffffffff,1.0,0.0,0.0
83482efffffffff,15.0,0.0,0.0
834836fffffffff,3.0,0.0,0.0
834842fffffffff,6.0,0.0,0.0
834859fffffffff,31.0,0.0,0.0
83485afffffffff,6.0,0.0,0.0
83485bfffffffff,4.0,0.0,0.0
83485cfffffffff,6.0,0.0,0.0
83485dfffffffff,2.0,0.0,0.0
834871fffffffff,1.0,0.0,0.0
834872fffffffff,4.0,0.0,0.0
834873fffffffff,4.0,0.0,0.0
834880fffffffff,12.0,0.0,0.0
834882fffffffff,3.0,0.0,0.0
834883fffffffff,6.0,0.0,0.0
834886fffffffff,2.0,0.0,0.0
834888fffffffff,17.0,0.0,0.0
834889fffffffff,11.0,0.0,0.0
83488afffffffff,2.0,0.0,0.0
83488bfffffffff,2.0,0.0,0.0
83488dfffffffff,4.0,0.0,0.0
83488efffffffff,9.0,0.0,0.0
834890fffffffff,3.0,0.0,0.0
834891fffffffff,5.0,0.0,0.0
834892fffffffff,7.0,0.0,0.0
834893fffffffff,20.0,0.0,0.0
834895fffffffff,43.0,0.0,0.0
834898fffffffff,20.0,0.0,0.0
834899fffffffff,5.0,0.0,0.0
83489afffffffff,9.0,0.0,0.0
83489cfffffffff,24.0,0.0,0.0
83489dfffffffff,3.0,0.0,0.0
83489efffffffff,136.0,0.0,0.0
8348b1fffffffff,1.0,0.0,0.0
8348b2fffffffff,2.0,0.0,0.0
8348b3fffffffff,128.0,1.0,0.0
8348c0fffffffff,7.0,0.0,0.0
8348c1fffffffff,9.0,5.0,0.0
8348c5fffffffff,5.0,0.0,0.0
8348c6fffffffff,2.0,0.0,0.0
8348ccfffffffff,4.0,0.0,0.0
8348cdfffffffff,2.0,2.0,0.0
8348cefffffffff,12.0,0.0,0.0
8348d2fffffffff,2.0,0.0,0.0
8348d3fffffffff,5.0,0.0,0.0
8348d6fffffffff,3.0,0.0,0.0
8348d8fffffffff,25.0,0.0,0.0
8348d9fffffffff,2.0,0.0,0.0
8348dafffffffff,3.0,0.0,0.0
8348dbfffffffff,4.0,0.0,0.0
8348e8fffffffff,180.0,0.0,38.0
8348e9fffffffff,19.0,0.0,1.0
8348eafffffffff,101.0,0.0,44.0
8348ebfffffffff,14.0,0.0,0.0
8348ecfffffffff,65.0,0.0,13.0
8348edfffffffff,1.0,0.0,0.0
8348eefffffffff,68.0,0.0,0.0
8348f2fffffffff,2.0,0.0,0.0
8348f3fffffffff,4.0,0.0,0.0
834995fffffffff,3.0,0.0,0.0
834996fffffffff,42.0,0.0,0.0
8349aafffffffff,3.0,0.0,0.0
834c83fffffffff,3.0,0.0,0.0
834caafffffffff,1.0,0.0,0.0
835e43fffffffff,4.0,0.0,0.0
835e46fffffffff,1.0,1.0,0.0
835f12fffffffff,1.0,0.0,0.0
835f42fffffffff,1.0,0.0,0.0
836612fffffffff,2.0,0.0,0.0
836616fffffffff,9.0,0.0,0.0
83661dfffffffff,2.0,0.0,0.0
836620fffffffff,2.0,0.0,0.0
836629fffffffff,23.0,0.0,0.0
8366a0fffffffff,3.0,0.0,0.0
8366a1fffffffff,16.0,0.0,0.0
8366a5fffffffff,30.0,0.0,0.0
8366a6fffffffff,25.0,0.0,0.0
8366b4fffffffff,2.0,0.0,0.0
8366b5fffffffff,6.0,0.0,0.0
8366d2fffffffff,4.0,0.0,0.0
8366d3fffffffff,10.0,0.0,0.0
8366ddfffffffff,7.0,0.0,0.0
8366defffffffff,7.0,0.0,0.0
8366e4fffffffff,1.0,0.0,0.0
836746fffffffff,4.0,0.0,0.0
83674cfffffffff,3.0,0.0,0.0
836751fffffffff,2.0,0.0,0.0
83675cfffffffff,2.0,0.0,0.0
83675efffffffff,2.0,0.0,0.0
836773fffffffff,9.0,0.0,0.0
836783fffffffff,2.0,0.0,0.0
83679afffffffff,10.0,0.0,0.0
83679bfffffffff,20.0,0.0,0.0
8367a0fffffffff,4.0,0.0,0.0
836c59fffffffff,4.0,0.0,0.0
836c5dfffffffff,4.0,0.0,0.0
836c61fffffffff,12.0,0.0,0.0
836d06fffffffff,5.0,0.0,0.0
836d29fffffffff,4.0,0.0,0.0
836d2afffffffff,2.0,0.0,0.0
836d2dfffffffff,5.0,0.0,0.0
836d30fffffffff,8.0,0.0,0.0
836d31fffffffff,22.0,0.0,0.0
836d32fffffffff,2.0,0.0,0.0
836d34fffffffff,11.0,0.0,0.0
836d35fffffffff,3.0,0.0,0.0
836d64fffffffff,3.0,0.0,0.0
836d68fffffffff,13.0,0.0,0.0
836d69fffffffff,6.0,0.0,0.0
836d6bfffffffff,1.0,0.0,0.0
836d6dfffffffff,3.0,0.0,0.0
836d74fffffffff,3.0,0.0,0.0
838036fffffffff,3.0,0.0,0.0
838121fffffffff,5.0,0.0,0.0
838a45fffffffff,10.0,0.0,0.0
838aa9fffffffff,3.0,0.0,0.0
838af4fffffffff,2.0,0.0,0.0
838af6fffffffff,7.0,0.0,0.0
838b61fffffffff,8.0,0.0,0.0
838b9dfffffffff,4.0,0.0,0.0
838f50fffffffff,3.0,0.0,0.0
838fa6fffffffff,3.0,0.0,0.0
83a80afffffffff,3.0,0.0,0.0
83a812fffffffff,1.0,0.0,0.0
83a818fffffffff,14.0,0.0,0.0
83a81efffffffff,1.0,0.0,0.0
83a873fffffffff,2.0,0.0,0.0
83a891fffffffff,1.0,0.0,0.0
83a893fffffffff,2.0,0.0,0.0
83c2f1fffffffff,2.0,0.0,0.0
