cell_id,Limosa limosa,Limosa limosa islandica,Limosa limosa limosa,Limosa limosa melanuroides,Limosa limosa bohaii
84171a7ffffffff,45.0,0.0,0.0,0.0,0.0
84176bdffffffff,1.0,0.0,0.0,0.0,0.0
841788bffffffff,54.0,0.0,0.0,0.0,0.0
8418013ffffffff,2.0,0.0,0.0,0.0,0.0
8418019ffffffff,22.0,5.0,0.0,0.0,0.0
841801dffffffff,2.0,1.0,0.0,0.0,0.0
8418053ffffffff,43.0,28.0,0.0,0.0,0.0
841805bffffffff,7.0,7.0,0.0,0.0,0.0
8418203ffffffff,7.0,0.0,0.0,0.0,0.0
8418233ffffffff,10.0,6.0,0.0,0.0,0.0
8418235ffffffff,16.0,14.0,0.0,0.0,0.0
8418239ffffffff,2.0,0.0,0.0,0.0,0.0
841823dffffffff,4.0,2.0,0.0,0.0,0.0
8418251ffffffff,15.0,4.0,0.0,0.0,0.0
8418255ffffffff,2.0,0.0,0.0,0.0,0.0
8418259ffffffff,2.0,0.0,0.0,0.0,0.0
841825bffffffff,1.0,0.0,0.0,0.0,0.0
8418281ffffffff,14.0,2.0,0.0,0.0,0.0
8418287ffffffff,5.0,0.0,0.0,0.0,0.0
841828bffffffff,296.0,186.0,0.0,0.0,0.0
8418299ffffffff,3.0,0.0,0.0,0.0,0.0
84182a3ffffffff,61.0,6.0,0.0,0.0,0.0
84182a7ffffffff,60.0,16.0,0.0,0.0,0.0
84182abffffffff,13.0,1.0,0.0,0.0,0.0
84182adffffffff,14.0,5.0,0.0,0.0,0.0
84182c1ffffffff,132.0,66.0,0.0,0.0,0.0
84182c3ffffffff,36.0,18.0,0.0,0.0,0.0
84182c9ffffffff,241.0,95.0,0.0,0.0,0.0
84182cbffffffff,209.0,145.0,0.0,0.0,0.0
84182d5ffffffff,6.0,3.0,0.0,0.0,0.0
84182e5ffffffff,38.0,29.0,0.0,0.0,0.0
84182edffffffff,2.0,2.0,0.0,0.0,0.0
8418443ffffffff,62.0,2.0,0.0,0.0,0.0
8418451ffffffff,22.0,0.0,0.0,0.0,0.0
8418455ffffffff,3.0,0.0,0.0,0.0,0.0
841845dffffffff,17.0,0.0,0.0,0.0,0.0
8418461ffffffff,7.0,0.0,0.0,0.0,0.0
841846bffffffff,3.0,0.0,0.0,0.0,0.0
841846dffffffff,6.0,0.0,0.0,0.0,0.0
8418495ffffffff,745.0,0.0,0.0,0.0,0.0
841849dffffffff,57.0,0.0,0.0,0.0,0.0
84184b1ffffffff,50.0,0.0,0.0,0.0,0.0
84184b3ffffffff,2.0,0.0,0.0,0.0,0.0
84184b7ffffffff,5.0,0.0,0.0,0.0,0.0
84184bbffffffff,1.0,0.0,0.0,0.0,0.0
84184bdffffffff,11.0,0.0,0.0,0.0,0.0
84184c3ffffffff,5.0,0.0,0.0,0.0,0.0
84184ddffffffff,134.0,0.0,0.0,0.0,0.0
8418597ffffffff,15.0,0.0,0.0,0.0,0.0
84185b5ffffffff,18.0,0.0,0.0,0.0,0.0
84185bbffffffff,33.0,0.0,0.0,0.0,0.0
8418607ffffffff,10.0,0.0,2.0,0.0,0.0
841860dffffffff,5.0,0.0,0.0,0.0,0.0
8418623ffffffff,4.0,0.0,0.0,0.0,0.0
8418627ffffffff,6.0,0.0,0.0,0.0,0.0
8418629ffffffff,11.0,0.0,0.0,0.0,0.0
8418635ffffffff,4.0,0.0,0.0,0.0,0.0
841863dffffffff,7.0,0.0,0.0,0.0,0.0
841864dffffffff,1.0,0.0,0.0,0.0,0.0
8418655ffffffff,1.0,0.0,0.0,0.0,0.0
841865dffffffff,2.0,0.0,0.0,0.0,0.0
84186a1ffffffff,40.0,0.0,0.0,0.0,0.0
84186a3ffffffff,21.0,0.0,0.0,0.0,0.0
84186a5ffffffff,45.0,0.0,0.0,0.0,0.0
84186a7ffffffff,3.0,0.0,0.0,0.0,0.0
84186adffffffff,8.0,0.0,2.0,0.0,0.0
84186c1ffffffff,2.0,0.0,0.0,0.0,0.0
84186c3ffffffff,2.0,0.0,0.0,0.0,0.0
84186c5ffffffff,4.0,0.0,0.0,0.0,0.0
84186c9ffffffff,8.0,0.0,0.0,0.0,0.0
84186cbffffffff,12.0,0.0,0.0,0.0,0.0
84186e9ffffffff,2.0,0.0,0.0,0.0,0.0
8418705ffffffff,2.0,0.0,0.0,0.0,0.0
841870dffffffff,40.0,4.0,0.0,0.0,0.0
8418717ffffffff,13.0,0.0,0.0,0.0,0.0
841871bffffffff,2.0,0.0,0.0,0.0,0.0
8418729ffffffff,13.0,2.0,0.0,0.0,0.0
8418741ffffffff,9.0,4.0,0.0,0.0,0.0
8418747ffffffff,47.0,0.0,0.0,0.0,0.0
8418749ffffffff,8.0,2.0,0.0,0.0,0.0
841874bffffffff,1.0,0.0,0.0,0.0,0.0
841875dffffffff,2.0,0.0,0.0,0.0,0.0
841876bffffffff,1.0,0.0,0.0,0.0,0.0
841901bffffffff,3.0,3.0,0.0,0.0,0.0
8419081ffffffff,2.0,0.0,0.0,0.0,0.0
8419089ffffffff,5.0,0.0,0.0,0.0,0.0
841908dffffffff,2.0,0.0,0.0,0.0,0.0
8419093ffffffff,1.0,0.0,0.0,0.0,0.0
84190b1ffffffff,2.0,0.0,0.0,0.0,0.0
84190b9ffffffff,1.0,0.0,0.0,0.0,0.0
84190bbffffffff,12.0,1.0,0.0,0.0,0.0
84190c7ffffffff,3.0,0.0,0.0,0.0,0.0
84190c9ffffffff,1.0,0.0,0.0,0.0,0.0
84190e1ffffffff,5.0,0.0,0.0,0.0,0.0
84190e3ffffffff,8.0,0.0,0.0,0.0,0.0
84190e9ffffffff,2.0,0.0,0.0,0.0,0.0
8419229ffffffff,3.0,0.0,0.0,0.0,0.0
841926dffffffff,2.0,0.0,0.0,0.0,0.0
8419281ffffffff,2.0,0.0,0.0,0.0,0.0
841928dffffffff,6.0,0.0,0.0,0.0,0.0
8419293ffffffff,12.0,0.0,0.0,0.0,0.0
84192a7ffffffff,2.0,2.0,0.0,0.0,0.0
84192b1ffffffff,11.0,11.0,0.0,0.0,0.0
84192b3ffffffff,9.0,3.0,0.0,0.0,0.0
84192b7ffffffff,21.0,6.0,0.0,0.0,0.0
84192bbffffffff,1.0,0.0,0.0,0.0,0.0
84192c3ffffffff,12.0,0.0,0.0,0.0,0.0
84192cbffffffff,1.0,0.0,0.0,0.0,0.0
8419401ffffffff,308.0,20.0,0.0,0.0,0.0
8419403ffffffff,96.0,4.0,0.0,0.0,0.0
8419405ffffffff,158.0,20.0,0.0,0.0,0.0
8419407ffffffff,8.0,1.0,0.0,0.0,0.0
841940dffffffff,6.0,2.0,0.0,0.0,0.0
8419411ffffffff,700.0,52.0,3.0,0.0,0.0
8419413ffffffff,755.0,121.0,0.0,0.0,0.0
8419415ffffffff,1527.0,138.0,12.0,0.0,0.0
8419417ffffffff,2.0,0.0,0.0,0.0,0.0
841941bffffffff,104.0,22.0,1.0,0.0,0.0
841941dffffffff,18.0,6.0,0.0,0.0,0.0
8419421ffffffff,44.0,5.0,0.0,0.0,0.0
8419423ffffffff,1.0,0.0,0.0,0.0,0.0
8419427ffffffff,2.0,0.0,0.0,0.0,0.0
8419429ffffffff,3.0,0.0,0.0,0.0,0.0
841942bffffffff,12.0,2.0,0.0,0.0,0.0
8419431ffffffff,18.0,0.0,0.0,0.0,0.0
8419433ffffffff,37.0,1.0,2.0,0.0,0.0
8419435ffffffff,15.0,0.0,0.0,0.0,0.0
8419437ffffffff,189.0,0.0,2.0,0.0,0.0
8419439ffffffff,357.0,28.0,0.0,0.0,0.0
841943bffffffff,149.0,10.0,18.0,0.0,0.0
841943dffffffff,2.0,0.0,0.0,0.0,0.0
8419465ffffffff,43.0,0.0,0.0,0.0,0.0
8419467ffffffff,9.0,0.0,0.0,0.0,0.0
841946bffffffff,29.0,0.0,0.0,0.0,0.0
8419485ffffffff,109.0,0.0,0.0,0.0,0.0
841948bffffffff,3.0,0.0,1.0,0.0,0.0
841948dffffffff,87.0,2.0,0.0,0.0,0.0
84194a1ffffffff,4.0,0.0,0.0,0.0,0.0
84194a5ffffffff,122.0,0.0,3.0,0.0,0.0
84194a7ffffffff,4.0,0.0,0.0,0.0,0.0
84194a9ffffffff,2.0,0.0,0.0,0.0,0.0
84194abffffffff,53.0,0.0,2.0,0.0,0.0
84194adffffffff,9.0,0.0,0.0,0.0,0.0
84194b9ffffffff,76.0,0.0,2.0,0.0,0.0
84194bbffffffff,3.0,0.0,0.0,0.0,0.0
84194c5ffffffff,708.0,343.0,0.0,0.0,0.0
84194d1ffffffff,8.0,0.0,0.0,0.0,0.0
84194d5ffffffff,16.0,0.0,0.0,0.0,0.0
84194d7ffffffff,30.0,0.0,1.0,0.0,0.0
84194d9ffffffff,59.0,0.0,0.0,0.0,0.0
84194dbffffffff,82.0,0.0,0.0,0.0,0.0
84194ddffffffff,35.0,0.0,1.0,0.0,0.0
84194e1ffffffff,91.0,11.0,0.0,0.0,0.0
84194e3ffffffff,449.0,17.0,7.0,0.0,0.0
84194e5ffffffff,4.0,0.0,0.0,0.0,0.0
84194e7ffffffff,347.0,29.0,8.0,0.0,0.0
84194e9ffffffff,251.0,38.0,0.0,0.0,0.0
84194ebffffffff,125.0,6.0,0.0,0.0,0.0
84194edffffffff,59.0,2.0,0.0,0.0,0.0
8419501ffffffff,4.0,0.0,0.0,0.0,0.0
8419507ffffffff,6.0,0.0,0.0,0.0,0.0
8419511ffffffff,114.0,6.0,0.0,0.0,0.0
8419513ffffffff,158.0,11.0,0.0,0.0,0.0
8419517ffffffff,45.0,6.0,0.0,0.0,0.0
8419519ffffffff,114.0,13.0,0.0,0.0,0.0
841951bffffffff,14.0,6.0,0.0,0.0,0.0
841951dffffffff,4.0,0.0,0.0,0.0,0.0
8419521ffffffff,2.0,0.0,0.0,0.0,0.0
8419527ffffffff,158.0,62.0,0.0,0.0,0.0
8419529ffffffff,60.0,1.0,0.0,0.0,0.0
841952dffffffff,6.0,1.0,0.0,0.0,0.0
8419531ffffffff,10.0,0.0,0.0,0.0,0.0
8419533ffffffff,2.0,0.0,0.0,0.0,0.0
841953bffffffff,22.0,0.0,0.0,0.0,0.0
8419543ffffffff,25.0,0.0,0.0,0.0,0.0
8419545ffffffff,1.0,0.0,0.0,0.0,0.0
841954bffffffff,2.0,0.0,0.0,0.0,0.0
8419557ffffffff,128.0,6.0,0.0,0.0,0.0
841955bffffffff,2.0,0.0,0.0,0.0,0.0
8419563ffffffff,2.0,0.0,0.0,0.0,0.0
8419565ffffffff,7.0,0.0,0.0,0.0,0.0
8419567ffffffff,1.0,0.0,0.0,0.0,0.0
8419569ffffffff,1.0,0.0,0.0,0.0,0.0
841956bffffffff,2.0,0.0,0.0,0.0,0.0
8419581ffffffff,295.0,14.0,0.0,0.0,0.0
8419583ffffffff,23.0,0.0,0.0,0.0,0.0
8419587ffffffff,24.0,0.0,0.0,0.0,0.0
8419589ffffffff,4.0,0.0,0.0,0.0,0.0
8419591ffffffff,298.0,2.0,4.0,0.0,0.0
8419595ffffffff,1.0,0.0,0.0,0.0,0.0
8419597ffffffff,378.0,1.0,0.0,0.0,0.0
841959bffffffff,643.0,0.0,9.0,0.0,0.0
84195a1ffffffff,39.0,0.0,0.0,0.0,0.0
84195b1ffffffff,31.0,0.0,0.0,0.0,0.0
84195b5ffffffff,46.0,0.0,0.0,0.0,0.0
84195b7ffffffff,13.0,1.0,0.0,0.0,0.0
84195b9ffffffff,47.0,6.0,0.0,0.0,0.0
84195bbffffffff,107.0,0.0,0.0,0.0,0.0
84195bdffffffff,12.0,0.0,0.0,0.0,0.0
84195c1ffffffff,10.0,0.0,0.0,0.0,0.0
84195c3ffffffff,2.0,0.0,0.0,0.0,0.0
84195c5ffffffff,4.0,0.0,0.0,0.0,0.0
84195c7ffffffff,12.0,3.0,0.0,0.0,0.0
84195c9ffffffff,11.0,3.0,0.0,0.0,0.0
84195cbffffffff,1.0,0.0,0.0,0.0,0.0
84195d1ffffffff,10.0,0.0,0.0,0.0,0.0
84195d3ffffffff,3.0,0.0,0.0,0.0,0.0
84195d5ffffffff,6.0,0.0,0.0,0.0,0.0
84195d7ffffffff,2.0,0.0,0.0,0.0,0.0
84195d9ffffffff,6.0,0.0,0.0,0.0,0.0
84195dbffffffff,2.0,0.0,0.0,0.0,0.0
84195ddffffffff,1.0,0.0,0.0,0.0,0.0
84195e1ffffffff,2.0,0.0,0.0,0.0,0.0
84195e5ffffffff,2.0,0.0,0.0,0.0,0.0
84195edffffffff,2.0,0.0,0.0,0.0,0.0
8419681ffffffff,7.0,0.0,2.0,0.0,0.0
8419683ffffffff,64.0,3.0,10.0,0.0,0.0
8419689ffffffff,285.0,11.0,15.0,0.0,0.0
841968bffffffff,49.0,2.0,6.0,0.0,0.0
8419691ffffffff,72.0,0.0,0.0,0.0,0.0
8419693ffffffff,73.0,1.0,0.0,0.0,0.0
8419695ffffffff,119.0,2.0,0.0,0.0,0.0
8419697ffffffff,145.0,1.0,6.0,0.0,0.0
8419699ffffffff,31.0,0.0,0.0,0.0,0.0
841969bffffffff,19.0,2.0,0.0,0.0,0.0
841969dffffffff,103.0,2.0,2.0,0.0,0.0
84196b1ffffffff,5.0,0.0,0.0,0.0,0.0
84196b3ffffffff,69.0,4.0,2.0,0.0,0.0
84196b7ffffffff,21.0,0.0,0.0,0.0,0.0
84196b9ffffffff,6.0,0.0,1.0,0.0,0.0
84196bbffffffff,42.0,2.0,2.0,0.0,0.0
84196c3ffffffff,7.0,0.0,0.0,0.0,0.0
84196d1ffffffff,8.0,0.0,0.0,0.0,0.0
84196d3ffffffff,9.0,0.0,0.0,0.0,0.0
84196d5ffffffff,117.0,2.0,47.0,0.0,0.0
84196d7ffffffff,19.0,0.0,0.0,0.0,0.0
84196d9ffffffff,48.0,0.0,0.0,0.0,0.0
84196dbffffffff,56.0,0.0,0.0,0.0,0.0
84196ddffffffff,117.0,0.0,2.0,0.0,0.0
8419721ffffffff,36.0,6.0,0.0,0.0,0.0
8419723ffffffff,53.0,10.0,0.0,0.0,0.0
8419725ffffffff,4.0,0.0,0.0,0.0,0.0
8419727ffffffff,25.0,0.0,0.0,0.0,0.0
8419729ffffffff,19.0,0.0,0.0,0.0,0.0
841972bffffffff,11.0,0.0,0.0,0.0,0.0
841972dffffffff,2.0,0.0,0.0,0.0,0.0
8419731ffffffff,2.0,0.0,0.0,0.0,0.0
8419733ffffffff,20.0,0.0,0.0,0.0,0.0
8419737ffffffff,2.0,0.0,0.0,0.0,0.0
8419739ffffffff,65.0,2.0,0.0,0.0,0.0
841973bffffffff,608.0,5.0,0.0,0.0,0.0
841973dffffffff,2.0,0.0,0.0,0.0,0.0
8419763ffffffff,17.0,0.0,0.0,0.0,0.0
8419767ffffffff,2.0,0.0,0.0,0.0,0.0
8419769ffffffff,18.0,0.0,0.0,0.0,0.0
841e023ffffffff,14.0,0.0,0.0,0.0,0.0
841e025ffffffff,78.0,0.0,5.0,0.0,0.0
841e02dffffffff,211.0,0.0,24.0,0.0,0.0
841e051ffffffff,2.0,0.0,0.0,0.0,0.0
841e059ffffffff,1.0,0.0,0.0,0.0,0.0
841e05bffffffff,69.0,0.0,0.0,0.0,0.0
841e085ffffffff,19.0,0.0,0.0,0.0,0.0
841e08dffffffff,6.0,0.0,0.0,0.0,0.0
841e0a7ffffffff,1.0,0.0,0.0,0.0,0.0
841e0a9ffffffff,214.0,0.0,0.0,0.0,0.0
841e0adffffffff,12.0,0.0,0.0,0.0,0.0
841e0e1ffffffff,4.0,0.0,0.0,0.0,0.0
841e0e3ffffffff,41.0,0.0,0.0,0.0,0.0
841e0e7ffffffff,165.0,0.0,6.0,0.0,0.0
841e0ebffffffff,6.0,0.0,0.0,0.0,0.0
841e113ffffffff,2.0,0.0,0.0,0.0,0.0
841e125ffffffff,11.0,0.0,0.0,0.0,0.0
841e13bffffffff,5.0,0.0,0.0,0.0,0.0
841e153ffffffff,4.0,0.0,2.0,0.0,0.0
841e187ffffffff,2.0,0.0,0.0,0.0,0.0
841e18bffffffff,1.0,0.0,0.0,0.0,0.0
841e199ffffffff,2.0,0.0,0.0,0.0,0.0
841e19dffffffff,19.0,0.0,1.0,0.0,0.0
841e1b3ffffffff,22.0,0.0,0.0,0.0,0.0
841e1bbffffffff,8.0,0.0,0.0,0.0,0.0
841e1c1ffffffff,1.0,0.0,0.0,0.0,0.0
841e1c3ffffffff,4.0,0.0,1.0,0.0,0.0
841e1cbffffffff,15.0,0.0,0.0,0.0,0.0
841e1d1ffffffff,8.0,0.0,0.0,0.0,0.0
841e1d7ffffffff,27.0,0.0,0.0,0.0,0.0
841e1d9ffffffff,2.0,0.0,0.0,0.0,0.0
841e1ddffffffff,106.0,0.0,5.0,0.0,0.0
841e1e5ffffffff,3.0,0.0,0.0,0.0,0.0
841e201ffffffff,7.0,0.0,0.0,0.0,0.0
841e20dffffffff,3.0,0.0,0.0,0.0,0.0
841e223ffffffff,10.0,0.0,0.0,0.0,0.0
841e229ffffffff,1.0,0.0,0.0,0.0,0.0
