cell_id,Heliangelus viola,Heliangelus viola viola,Heliangelus viola splendidus/pyropus
838f0dfffffffff,2.0,0.0,0.0
838f42fffffffff,3.0,0.0,0.0
838f55fffffffff,3.0,2.0,0.0
838f72fffffffff,28.0,0.0,0.0
838f76fffffffff,16.0,1.0,0.0
