cell_id,Calidris alpina,Calidris alpina pacifica/arcticola,Calidris alpina hudsonia,Calidris alpina arctica,Calidris alpina schinzii,Calidris alpina alpina/centralis,Calidris alpina [sakhalina Group]
840cee5ffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0
840cf45ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840d039ffffffff,44.0,35.0,0.0,0.0,0.0,0.0,0.0
840d0c3ffffffff,18.0,18.0,0.0,0.0,0.0,0.0,0.0
840d5a9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
840d605ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840d629ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
840e001ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840e039ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840e233ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840e317ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840e497ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840e4dbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840e5b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840e805ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840ec19ffffffff,95.0,0.0,0.0,0.0,0.0,0.0,0.0
840ec97ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840eca7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840ecb9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840ecbdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840ecc1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
840ecc9ffffffff,155.0,0.0,0.0,0.0,0.0,0.0,0.0
840ee87ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
840eea7ffffffff,189.0,0.0,0.0,0.0,0.0,0.0,0.0
840eeb5ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
840ef1dffffffff,27.0,0.0,27.0,0.0,0.0,0.0,0.0
8411ae3ffffffff,9.0,0.0,0.0,0.0,0.0,9.0,0.0
8411ae7ffffffff,3.0,0.0,0.0,0.0,0.0,3.0,0.0
8412515ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412591ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8412593ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8412597ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
84125b9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84125bbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412723ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412851ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412891ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84128d3ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
84129b9ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412aa3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412ab5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412b01ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8412b03ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412b49ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8412b4bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c11ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c21ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412c9dffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8412cc1ffffffff,19.0,0.0,0.0,0.0,0.0,0.0,0.0
8412cc7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412cc9ffffffff,62.0,0.0,0.0,0.0,0.0,0.0,0.0
8412ccdffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8412cd9ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
8412cddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412d17ffffffff,34.0,0.0,0.0,0.0,0.0,0.0,0.0
8412d19ffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
8412d3bffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8412d95ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412db3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8412ddbffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412e13ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8412e8dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8412ea3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8412ebdffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8412ec1ffffffff,42.0,0.0,0.0,0.0,0.0,0.0,0.0
8412f6dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8413829ffffffff,38.0,0.0,0.0,0.0,0.0,0.0,0.0
8413861ffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
8413865ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8413867ffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
84139e1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84139edffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8413b23ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841823dffffffff,2.0,0.0,0.0,2.0,0.0,0.0,0.0
84182e5ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
8418443ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8418451ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8418455ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8418495ffffffff,39.0,0.0,0.0,9.0,10.0,3.0,0.0
8418597ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
84185b5ffffffff,27.0,0.0,0.0,2.0,0.0,0.0,0.0
84185bbffffffff,112.0,0.0,0.0,0.0,0.0,0.0,0.0
8418625ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841863dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84186c3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84186c5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84186cbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84190e1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84190e3ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84192b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84192cbffffffff,3.0,0.0,0.0,0.0,3.0,0.0,0.0
8419411ffffffff,2.0,0.0,0.0,0.0,0.0,2.0,0.0
8419413ffffffff,28.0,0.0,0.0,0.0,9.0,2.0,0.0
8419415ffffffff,11.0,0.0,0.0,0.0,0.0,3.0,0.0
8419423ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841942bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841946dffffffff,1.0,0.0,0.0,0.0,1.0,0.0,0.0
84194abffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84194c5ffffffff,33.0,0.0,0.0,4.0,6.0,13.0,0.0
84194d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84194e9ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8419511ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8419513ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
8419543ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419565ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8419581ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8419591ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841959bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84195bdffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84195d3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84195d5ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8419689ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841968bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84196d5ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84196ddffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841aa07ffffffff,4.0,0.0,0.0,0.0,2.0,0.0,0.0
841aa23ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841aa29ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841aa35ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841aa3dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841aa4dffffffff,31.0,0.0,0.0,0.0,0.0,0.0,0.0
841ab55ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841b91dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841b995ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841b9a5ffffffff,13.0,0.0,2.0,0.0,0.0,0.0,0.0
841b9cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841b9ebffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e007ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e023ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e035ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e041ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
841e043ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e045ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e047ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e04bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e05bffffffff,21.0,0.0,0.0,0.0,0.0,0.0,0.0
841e061ffffffff,61.0,0.0,0.0,0.0,0.0,0.0,0.0
841e06bffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841e06dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0a9ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0c3ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0e7ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841e0e9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e113ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e13bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e195ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841e19dffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1bbffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841e1ddffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841e20dffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841e223ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841e225ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
841e229ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e239ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e257ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841e261ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e269ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
841e281ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841e29dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2bbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2c1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e2e3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e307ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
841e319ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
841e327ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e339ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
841e341ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
841e343ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841e34bffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
841e353ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841e357ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea03ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea0bffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea53ffffffff,15.0,0.0,0.0,0.0,0.0,0.0,0.0
841ea55ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841ec1dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841eca9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841eccbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841eeb7ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
841ef01ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f03bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f09bffffffff,29.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0b1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f0ebffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f14bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f14dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f199ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f1b1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f283ffffffff,9.0,0.0,0.0,0.0,0.0,9.0,0.0
841f2d7ffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
841f315ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f327ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f335ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f33dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f4e3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f521ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f525ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f535ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841f5c5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f715ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f725ffffffff,11.0,0.0,0.0,0.0,0.0,0.0,0.0
841f727ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
841f72dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841f81dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f823ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f827ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f883ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841f8d3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f8e1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f8e9ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
841f91dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f981ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841f9abffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841f9b9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
841fa93ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841fac7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841faddffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
841fae3ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
841fae7ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841faebffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
841fb11ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841fb17ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
841fb2dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8420187ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84204a1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8421529ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842153dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8421567ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84225a5ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8422db7ffffffff,31.0,8.0,0.0,0.0,0.0,0.0,0.0
8425131ffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8425133ffffffff,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8425a49ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8425b1dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842600bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8426013ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8426017ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426031ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426035ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
842603dffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8426041ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426047ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84260a1ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84260a5ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84260a9ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84260adffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84260b3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84260b9ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84260bbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84260cbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84260d9ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84260e7ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
84261adffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84261dbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8426205ffffffff,13.0,0.0,0.0,0.0,0.0,0.0,0.0
8426211ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8426227ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426233ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426249ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8426269ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426289ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84262c1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84262c3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84262dbffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84262e1ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8426311ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842633dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8426351ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426353ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426357ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8426403ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842640dffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426415ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8426417ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
8426419ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426439ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842643bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8426443ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8426455ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
842645bffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426461ffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
8426463ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
8426467ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842646bffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
8426481ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8426483ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426487ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426489ffffffff,30.0,0.0,0.0,0.0,0.0,0.0,0.0
842648dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8426493ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842649bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84264adffffffff,32.0,0.0,0.0,0.0,0.0,0.0,0.0
84264bbffffffff,14.0,0.0,0.0,0.0,0.0,0.0,0.0
84264c1ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
84264c5ffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
84264c7ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
84264cbffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84264cdffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84264d1ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84264d3ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84264d9ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84264dbffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84264e1ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84264e5ffffffff,35.0,0.0,0.0,0.0,0.0,0.0,0.0
84264e7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426521ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842652bffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
842652dffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
8426531ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426555ffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
842656dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842658bffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426593ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8426595ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
842659bffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
84265a3ffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
84265a7ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84265b1ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
84265b9ffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
84265d3ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
84265d9ffffffff,17.0,0.0,0.0,0.0,0.0,0.0,0.0
84265dbffffffff,28.0,0.0,0.0,0.0,0.0,0.0,0.0
8426609ffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
842660bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
842661bffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8426621ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426623ffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426625ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8426629ffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
842662bffffffff,16.0,0.0,0.0,0.0,0.0,0.0,0.0
842662dffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
8426635ffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
842663dffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8426641ffffffff,49.0,0.0,1.0,0.0,0.0,0.0,0.0
8426645ffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
8426649ffffffff,8.0,0.0,0.0,0.0,0.0,0.0,0.0
842664bffffffff,10.0,0.0,0.0,0.0,0.0,0.0,0.0
842664dffffffff,38.0,0.0,1.0,0.0,0.0,0.0,0.0
8426661ffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8426665ffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
8426669ffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
842666bffffffff,9.0,0.0,0.0,0.0,0.0,0.0,0.0
