cell_id,Petrochelidon pyrrhonota,Petrochelidon pyrrhonota [pyrrhonota Group],Petrochelidon pyrrhonota melanogaster
8428f59ffffffff,1.0,0.0,0.0
8428f5dffffffff,3.0,0.0,0.0
8429125ffffffff,19.0,0.0,0.0
8429127ffffffff,13.0,0.0,0.0
8429137ffffffff,4.0,0.0,0.0
8429167ffffffff,2.0,0.0,0.0
84291a7ffffffff,9.0,2.0,0.0
8429809ffffffff,2.0,0.0,0.0
842982bffffffff,2.0,0.0,0.0
8429849ffffffff,2.0,0.0,0.0
8429855ffffffff,4.0,0.0,0.0
8429861ffffffff,1.0,0.0,0.0
8429865ffffffff,3.0,0.0,0.0
8429869ffffffff,40.0,0.0,0.0
842986bffffffff,3.0,3.0,0.0
8429883ffffffff,2.0,0.0,0.0
8429891ffffffff,15.0,0.0,0.0
8429893ffffffff,14.0,0.0,0.0
8429899ffffffff,2.0,0.0,0.0
842989bffffffff,14.0,6.0,0.0
84298b9ffffffff,20.0,0.0,0.0
84298c9ffffffff,6.0,0.0,0.0
84298d5ffffffff,3.0,0.0,0.0
8429903ffffffff,5.0,0.0,0.0
8429909ffffffff,1.0,0.0,0.0
842990bffffffff,7.0,0.0,0.0
842992bffffffff,2.0,0.0,0.0
8429951ffffffff,2.0,0.0,0.0
8429957ffffffff,8.0,3.0,0.0
842995bffffffff,4.0,4.0,0.0
842996bffffffff,1.0,0.0,0.0
8429a01ffffffff,17.0,0.0,0.0
8429a05ffffffff,2.0,0.0,0.0
8429a07ffffffff,5.0,0.0,0.0
8429a09ffffffff,4.0,0.0,0.0
8429a0bffffffff,14.0,0.0,0.0
8429a13ffffffff,13.0,0.0,0.0
8429a17ffffffff,42.0,2.0,0.0
8429a19ffffffff,23.0,4.0,0.0
8429a1bffffffff,8.0,0.0,0.0
8429a1dffffffff,19.0,0.0,0.0
8429a31ffffffff,13.0,0.0,0.0
8429a39ffffffff,3.0,0.0,0.0
8429a3bffffffff,2.0,0.0,0.0
8429a41ffffffff,24.0,20.0,0.0
8429a43ffffffff,11.0,6.0,0.0
8429a45ffffffff,10.0,10.0,0.0
8429a47ffffffff,9.0,3.0,0.0
8429a4dffffffff,56.0,43.0,0.0
8429a55ffffffff,8.0,0.0,0.0
8429a57ffffffff,11.0,0.0,0.0
8429a59ffffffff,21.0,0.0,0.0
8429a61ffffffff,4.0,4.0,0.0
8429a69ffffffff,5.0,2.0,0.0
8429a6bffffffff,10.0,0.0,0.0
8429a6dffffffff,94.0,4.0,0.0
8429a89ffffffff,10.0,0.0,0.0
8429a8bffffffff,2.0,0.0,0.0
8429a8dffffffff,8.0,0.0,0.0
8429a93ffffffff,6.0,0.0,0.0
8429a95ffffffff,1.0,0.0,0.0
8429a97ffffffff,20.0,0.0,0.0
8429a9bffffffff,4.0,0.0,0.0
8429a9dffffffff,2.0,0.0,0.0
8429aa7ffffffff,3.0,0.0,0.0
8429ab9ffffffff,5.0,0.0,0.0
8429ac1ffffffff,4.0,0.0,0.0
8429ac9ffffffff,11.0,0.0,0.0
8429ad1ffffffff,1.0,0.0,0.0
8429addffffffff,5.0,0.0,0.0
8429ae1ffffffff,4.0,0.0,0.0
8429b0bffffffff,27.0,4.0,0.0
8429b15ffffffff,4.0,0.0,0.0
8429b21ffffffff,1.0,0.0,0.0
8429b29ffffffff,2.0,0.0,0.0
8429b5bffffffff,7.0,0.0,0.0
8429b63ffffffff,1.0,0.0,0.0
8429b6dffffffff,18.0,3.0,0.0
842a003ffffffff,2.0,0.0,0.0
842a009ffffffff,2.0,0.0,0.0
842a01dffffffff,2.0,0.0,0.0
842a051ffffffff,2.0,0.0,0.0
842a069ffffffff,5.0,0.0,0.0
842a06dffffffff,9.0,0.0,0.0
842a101ffffffff,120.0,3.0,0.0
842a103ffffffff,21.0,0.0,0.0
842a105ffffffff,6.0,2.0,0.0
842a107ffffffff,89.0,0.0,0.0
842a109ffffffff,4.0,4.0,0.0
842a10bffffffff,92.0,0.0,0.0
842a10dffffffff,10.0,0.0,0.0
842a123ffffffff,77.0,0.0,0.0
842a125ffffffff,13.0,0.0,0.0
842a127ffffffff,8.0,0.0,0.0
842a12dffffffff,4.0,0.0,0.0
842a131ffffffff,3.0,0.0,0.0
842a133ffffffff,3.0,0.0,0.0
842a135ffffffff,47.0,0.0,0.0
842a139ffffffff,15.0,0.0,0.0
842a13dffffffff,8.0,0.0,0.0
842a141ffffffff,3.0,1.0,0.0
842a143ffffffff,6.0,0.0,0.0
842a145ffffffff,5.0,0.0,0.0
842a147ffffffff,8.0,0.0,0.0
842a149ffffffff,2.0,0.0,0.0
842a14bffffffff,6.0,0.0,0.0
842a14dffffffff,12.0,0.0,0.0
842a151ffffffff,4.0,0.0,0.0
842a157ffffffff,13.0,0.0,0.0
842a159ffffffff,16.0,0.0,0.0
842a15bffffffff,1.0,0.0,0.0
842a15dffffffff,2.0,0.0,0.0
842a161ffffffff,4.0,0.0,0.0
842a163ffffffff,1.0,0.0,0.0
842a165ffffffff,2.0,0.0,0.0
842a16bffffffff,2.0,0.0,0.0
842a1a5ffffffff,3.0,0.0,0.0
842a1c9ffffffff,5.0,5.0,0.0
842a2edffffffff,2.0,0.0,0.0
842a301ffffffff,2.0,0.0,0.0
842a303ffffffff,6.0,0.0,0.0
842a307ffffffff,57.0,0.0,0.0
842a30dffffffff,2.0,0.0,0.0
842a311ffffffff,24.0,10.0,0.0
842a313ffffffff,15.0,7.0,0.0
842a315ffffffff,28.0,0.0,0.0
842a31dffffffff,19.0,9.0,0.0
842a321ffffffff,4.0,0.0,0.0
842a323ffffffff,21.0,0.0,0.0
842a325ffffffff,2.0,2.0,0.0
842a327ffffffff,24.0,0.0,0.0
842a329ffffffff,2.0,0.0,0.0
842a32bffffffff,13.0,0.0,0.0
842a331ffffffff,5.0,2.0,0.0
842a333ffffffff,62.0,0.0,0.0
842a339ffffffff,17.0,5.0,0.0
842a33bffffffff,10.0,1.0,0.0
842a33dffffffff,7.0,0.0,0.0
842a347ffffffff,8.0,0.0,0.0
842a349ffffffff,27.0,2.0,0.0
842a361ffffffff,2.0,0.0,0.0
842a365ffffffff,1.0,0.0,0.0
842a367ffffffff,6.0,0.0,0.0
842a369ffffffff,7.0,0.0,0.0
842a4c1ffffffff,7.0,0.0,0.0
842a80bffffffff,4.0,0.0,0.0
842a813ffffffff,5.0,0.0,0.0
842a829ffffffff,2.0,0.0,0.0
842a843ffffffff,1.0,0.0,0.0
842a849ffffffff,8.0,0.0,0.0
842a84bffffffff,14.0,0.0,0.0
842a84dffffffff,19.0,0.0,0.0
842a851ffffffff,3.0,0.0,0.0
842a855ffffffff,5.0,0.0,0.0
842a859ffffffff,3.0,0.0,0.0
842a861ffffffff,8.0,0.0,0.0
842a885ffffffff,2.0,0.0,0.0
842a88dffffffff,19.0,2.0,0.0
842a897ffffffff,3.0,0.0,0.0
842a899ffffffff,8.0,0.0,0.0
842a89dffffffff,18.0,0.0,0.0
842a8a5ffffffff,13.0,0.0,0.0
842a8adffffffff,8.0,0.0,0.0
842a8b1ffffffff,22.0,0.0,0.0
842a8b3ffffffff,2.0,0.0,0.0
842a8b5ffffffff,2.0,0.0,0.0
842a8bbffffffff,3.0,0.0,0.0
842a8c1ffffffff,2.0,0.0,0.0
842a8c7ffffffff,8.0,0.0,0.0
842a8cbffffffff,2.0,0.0,0.0
842a8d3ffffffff,2.0,0.0,0.0
842a8d5ffffffff,1.0,1.0,0.0
842a8d9ffffffff,4.0,0.0,0.0
842a8dbffffffff,6.0,0.0,0.0
842a8ddffffffff,1.0,0.0,0.0
842a90bffffffff,6.0,2.0,0.0
842a911ffffffff,2.0,0.0,0.0
842a913ffffffff,1.0,0.0,0.0
842a915ffffffff,2.0,0.0,0.0
842a91bffffffff,2.0,0.0,0.0
842a91dffffffff,3.0,0.0,0.0
842a923ffffffff,1.0,0.0,0.0
842a925ffffffff,3.0,0.0,0.0
842a933ffffffff,2.0,0.0,0.0
842a935ffffffff,3.0,0.0,0.0
842a937ffffffff,4.0,0.0,0.0
842a949ffffffff,2.0,2.0,0.0
842a951ffffffff,3.0,0.0,0.0
842a955ffffffff,2.0,0.0,0.0
842a957ffffffff,3.0,0.0,0.0
842a95bffffffff,2.0,0.0,0.0
842a991ffffffff,4.0,0.0,0.0
842a997ffffffff,5.0,0.0,0.0
842a9b1ffffffff,2.0,0.0,0.0
842a9b7ffffffff,3.0,0.0,0.0
842a9bbffffffff,6.0,0.0,0.0
842a9e3ffffffff,2.0,0.0,0.0
842a9e9ffffffff,2.0,0.0,0.0
842aa07ffffffff,1.0,0.0,0.0
842aa0bffffffff,3.0,0.0,0.0
842aa13ffffffff,11.0,0.0,0.0
842aa15ffffffff,1.0,0.0,0.0
842aa17ffffffff,19.0,0.0,0.0
842aa1bffffffff,11.0,1.0,0.0
842aa1dffffffff,6.0,0.0,0.0
842aa25ffffffff,3.0,0.0,0.0
842aa29ffffffff,2.0,0.0,0.0
842aa2dffffffff,8.0,0.0,0.0
842aa31ffffffff,2.0,0.0,0.0
842aa33ffffffff,10.0,0.0,0.0
842aa39ffffffff,9.0,0.0,0.0
842aa3bffffffff,5.0,0.0,0.0
842aa43ffffffff,3.0,1.0,0.0
842aa45ffffffff,13.0,0.0,0.0
842aa49ffffffff,13.0,4.0,0.0
842aa4bffffffff,5.0,1.0,0.0
842aa4dffffffff,3.0,0.0,0.0
842aa55ffffffff,2.0,0.0,0.0
842aa57ffffffff,3.0,0.0,0.0
842aa65ffffffff,2.0,0.0,0.0
842aa81ffffffff,11.0,0.0,0.0
842aa83ffffffff,25.0,3.0,0.0
842aa85ffffffff,50.0,0.0,0.0
842aa87ffffffff,5.0,0.0,0.0
842aa89ffffffff,22.0,2.0,0.0
842aa8bffffffff,94.0,8.0,0.0
842aa8dffffffff,30.0,6.0,0.0
842aa93ffffffff,2.0,0.0,0.0
842aa95ffffffff,7.0,0.0,0.0
842aa97ffffffff,2.0,0.0,0.0
842aa9bffffffff,19.0,2.0,0.0
842aa9dffffffff,66.0,0.0,0.0
842aaa1ffffffff,22.0,2.0,0.0
842aaa7ffffffff,4.0,0.0,0.0
842aaa9ffffffff,11.0,0.0,0.0
842aaabffffffff,20.0,3.0,0.0
842aaadffffffff,6.0,0.0,0.0
842aab1ffffffff,2.0,0.0,0.0
842aab3ffffffff,2.0,0.0,0.0
842aab9ffffffff,4.0,0.0,0.0
842aabbffffffff,4.0,0.0,0.0
842aabdffffffff,4.0,0.0,0.0
842aac1ffffffff,20.0,0.0,0.0
842aac3ffffffff,23.0,2.0,0.0
842aac5ffffffff,31.0,0.0,0.0
842aac7ffffffff,11.0,0.0,0.0
842aac9ffffffff,16.0,0.0,0.0
842aacbffffffff,22.0,0.0,0.0
842aacdffffffff,7.0,0.0,0.0
842aad1ffffffff,137.0,5.0,1.0
842aad3ffffffff,6.0,0.0,0.0
842aad5ffffffff,15.0,2.0,0.0
842aad7ffffffff,4.0,0.0,0.0
842aaddffffffff,10.0,0.0,0.0
842aae1ffffffff,2.0,0.0,0.0
842aae5ffffffff,22.0,0.0,0.0
842aae7ffffffff,2.0,0.0,0.0
842aae9ffffffff,1.0,0.0,0.0
842aaebffffffff,6.0,0.0,0.0
842aaedffffffff,6.0,0.0,0.0
842ab05ffffffff,21.0,4.0,0.0
842ab09ffffffff,11.0,0.0,0.0
842ab11ffffffff,15.0,0.0,0.0
842ab19ffffffff,23.0,0.0,0.0
842ab21ffffffff,22.0,2.0,0.0
842ab23ffffffff,11.0,0.0,0.0
842ab25ffffffff,25.0,0.0,0.0
842ab27ffffffff,7.0,0.0,0.0
842ab29ffffffff,15.0,0.0,0.0
842ab2bffffffff,41.0,7.0,0.0
842ab2dffffffff,46.0,0.0,0.0
842ab39ffffffff,1.0,0.0,0.0
842ab41ffffffff,12.0,0.0,0.0
842ab43ffffffff,2.0,0.0,0.0
842ab45ffffffff,32.0,0.0,0.0
842ab47ffffffff,6.0,0.0,0.0
842ab49ffffffff,15.0,0.0,0.0
842ab4bffffffff,17.0,0.0,0.0
842ab4dffffffff,8.0,2.0,0.0
842ab51ffffffff,4.0,0.0,0.0
842ab55ffffffff,25.0,14.0,0.0
842ab57ffffffff,4.0,0.0,0.0
842ab5dffffffff,3.0,0.0,0.0
842ab63ffffffff,6.0,0.0,0.0
842ab65ffffffff,3.0,0.0,0.0
842ab6bffffffff,3.0,0.0,0.0
842ab6dffffffff,1.0,0.0,0.0
842ac69ffffffff,15.0,0.0,0.0
842ac6dffffffff,21.0,5.0,0.0
842ad03ffffffff,2.0,0.0,0.0
842ad05ffffffff,2.0,0.0,0.0
842ad25ffffffff,2.0,0.0,0.0
842ad49ffffffff,2.0,0.0,0.0
842ad4dffffffff,1.0,0.0,0.0
842ad51ffffffff,8.0,0.0,0.0
842ad59ffffffff,17.0,0.0,0.0
842ad5dffffffff,6.0,0.0,0.0
842ad69ffffffff,3.0,0.0,0.0
842ad6dffffffff,4.0,0.0,0.0
842af03ffffffff,1.0,0.0,0.0
842af05ffffffff,1.0,0.0,0.0
842af0dffffffff,3.0,0.0,0.0
842af15ffffffff,2.0,0.0,0.0
842af23ffffffff,22.0,0.0,0.0
842af25ffffffff,4.0,0.0,0.0
842af31ffffffff,2.0,0.0,0.0
842af63ffffffff,47.0,0.0,0.0
842af65ffffffff,7.0,0.0,0.0
842af6bffffffff,14.0,0.0,0.0
842af6dffffffff,2.0,0.0,0.0
842b007ffffffff,5.0,0.0,0.0
842b009ffffffff,4.0,0.0,0.0
842b013ffffffff,3.0,0.0,0.0
842b02bffffffff,7.0,0.0,2.0
842b033ffffffff,2.0,0.0,0.0
842b03bffffffff,2.0,0.0,0.0
842b03dffffffff,2.0,0.0,0.0
842b053ffffffff,2.0,0.0,0.0
842b0a5ffffffff,9.0,0.0,0.0
842b0a7ffffffff,9.0,0.0,0.0
842b0c5ffffffff,41.0,0.0,0.0
842b0cdffffffff,8.0,3.0,0.0
842b0e5ffffffff,2.0,0.0,0.0
842b0e7ffffffff,2.0,0.0,0.0
842b115ffffffff,6.0,0.0,0.0
842b125ffffffff,7.0,0.0,0.0
842b167ffffffff,7.0,0.0,0.0
842b169ffffffff,2.0,0.0,0.0
842b16dffffffff,1.0,0.0,0.0
842b187ffffffff,5.0,3.0,0.0
842b189ffffffff,3.0,2.0,0.0
842b199ffffffff,7.0,0.0,0.0
842b1a1ffffffff,3.0,0.0,0.0
842b1a5ffffffff,2.0,0.0,0.0
842b1a7ffffffff,2.0,2.0,0.0
842b1a9ffffffff,2.0,0.0,0.0
842b1b5ffffffff,7.0,0.0,0.0
842b1c9ffffffff,1.0,0.0,0.0
842b1d3ffffffff,1.0,0.0,0.0
842b1d7ffffffff,2.0,0.0,0.0
842b1d9ffffffff,3.0,0.0,0.0
842b1e1ffffffff,4.0,0.0,0.0
842b235ffffffff,2.0,0.0,0.0
842b23dffffffff,2.0,0.0,0.0
842b24bffffffff,1.0,0.0,0.0
842b255ffffffff,10.0,0.0,0.0
842b285ffffffff,1.0,0.0,0.0
842b291ffffffff,5.0,0.0,0.0
842b2a7ffffffff,3.0,0.0,0.0
842b2c5ffffffff,2.0,0.0,0.0
842b2e9ffffffff,1.0,0.0,0.0
842b303ffffffff,39.0,1.0,0.0
842b801ffffffff,7.0,0.0,0.0
842b809ffffffff,2.0,0.0,0.0
842b811ffffffff,10.0,0.0,0.0
842b813ffffffff,2.0,0.0,0.0
842b815ffffffff,2.0,0.0,0.0
842b817ffffffff,9.0,2.0,0.0
842b81bffffffff,2.0,0.0,0.0
842b81dffffffff,8.0,0.0,0.0
842b827ffffffff,9.0,0.0,0.0
842b833ffffffff,2.0,0.0,0.0
842b839ffffffff,6.0,3.0,0.0
842b83bffffffff,21.0,6.0,0.0
842b887ffffffff,1.0,0.0,0.0
842b88dffffffff,1.0,1.0,0.0
842b891ffffffff,1.0,0.0,0.0
842b893ffffffff,4.0,0.0,0.0
842b895ffffffff,3.0,0.0,0.0
842b897ffffffff,2.0,0.0,0.0
842b89bffffffff,16.0,4.0,0.0
842b8a1ffffffff,8.0,3.0,0.0
842b8a3ffffffff,10.0,5.0,0.0
842b8a7ffffffff,5.0,0.0,0.0
842b8abffffffff,2.0,0.0,0.0
842b8adffffffff,4.0,0.0,0.0
842b8b5ffffffff,2.0,0.0,0.0
842b8b7ffffffff,2.0,0.0,0.0
842b8bbffffffff,2.0,0.0,0.0
842b8bdffffffff,4.0,0.0,0.0
842b8cbffffffff,9.0,0.0,0.0
842b8ddffffffff,4.0,0.0,0.0
842b8e5ffffffff,4.0,0.0,0.0
842b90dffffffff,2.0,2.0,0.0
842b915ffffffff,3.0,0.0,0.0
842b917ffffffff,4.0,0.0,0.0
842b91bffffffff,8.0,5.0,0.0
842b939ffffffff,2.0,0.0,0.0
842b941ffffffff,4.0,0.0,0.0
842b943ffffffff,3.0,0.0,0.0
842b947ffffffff,4.0,0.0,0.0
842b949ffffffff,3.0,0.0,0.0
842b983ffffffff,2.0,0.0,0.0
842b985ffffffff,1.0,0.0,0.0
842b987ffffffff,4.0,0.0,0.0
842b98bffffffff,29.0,9.0,0.0
842b98dffffffff,5.0,0.0,0.0
842b991ffffffff,10.0,2.0,0.0
842b999ffffffff,18.0,0.0,0.0
842b9a1ffffffff,2.0,0.0,0.0
842b9a3ffffffff,2.0,0.0,0.0
842b9a7ffffffff,9.0,0.0,0.0
842b9a9ffffffff,2.0,0.0,0.0
842b9adffffffff,7.0,0.0,0.0
842b9b1ffffffff,2.0,0.0,0.0
842b9b3ffffffff,8.0,0.0,0.0
842b9b5ffffffff,37.0,7.0,0.0
842b9b7ffffffff,1.0,0.0,0.0
842b9b9ffffffff,12.0,0.0,0.0
842b9bdffffffff,53.0,2.0,0.0
842b9c5ffffffff,2.0,2.0,0.0
842b9c7ffffffff,6.0,0.0,0.0
842b9cdffffffff,2.0,0.0,0.0
842b9d1ffffffff,3.0,0.0,0.0
842b9d3ffffffff,177.0,21.0,0.0
842b9d7ffffffff,1.0,0.0,0.0
842b9dbffffffff,10.0,8.0,0.0
842ba01ffffffff,1.0,0.0,0.0
842ba51ffffffff,2.0,0.0,0.0
842ba5bffffffff,5.0,0.0,0.0
842ba81ffffffff,4.0,0.0,0.0
842ba83ffffffff,7.0,2.0,0.0
842ba85ffffffff,5.0,0.0,0.0
842ba87ffffffff,18.0,0.0,0.0
842ba89ffffffff,4.0,0.0,0.0
842ba8bffffffff,2.0,0.0,0.0
842baa3ffffffff,14.0,0.0,0.0
842baa5ffffffff,25.0,2.0,0.0
842baa7ffffffff,14.0,0.0,0.0
842baabffffffff,13.0,0.0,0.0
842bab5ffffffff,14.0,0.0,0.0
842bac3ffffffff,1.0,0.0,0.0
842bac7ffffffff,2.0,0.0,0.0
842bad5ffffffff,8.0,0.0,0.0
842baddffffffff,2.0,0.0,0.0
842bb27ffffffff,2.0,0.0,0.0
842bb63ffffffff,4.0,0.0,0.0
84351b5ffffffff,2.0,0.0,0.0
8435a85ffffffff,2.0,0.0,0.0
8435a8dffffffff,6.0,0.0,0.0
8435ae3ffffffff,6.0,0.0,0.0
8444123ffffffff,4.0,0.0,0.0
844412dffffffff,2.0,0.0,0.0
8444131ffffffff,11.0,0.0,0.0
8444133ffffffff,4.0,0.0,0.0
8444137ffffffff,2.0,0.0,0.0
844413dffffffff,1.0,0.0,0.0
8444145ffffffff,6.0,0.0,0.0
844415dffffffff,17.0,0.0,0.0
8444165ffffffff,97.0,0.0,0.0
844416bffffffff,4.0,0.0,0.0
8444185ffffffff,2.0,0.0,0.0
84441a1ffffffff,8.0,1.0,0.0
84441a3ffffffff,2.0,0.0,0.0
84441a5ffffffff,2.0,0.0,0.0
84441a7ffffffff,3.0,0.0,0.0
84441a9ffffffff,8.0,0.0,0.0
84441abffffffff,1.0,0.0,0.0
84441adffffffff,7.0,0.0,0.0
84441b5ffffffff,2.0,0.0,0.0
84441e1ffffffff,2.0,0.0,0.0
84441e3ffffffff,18.0,0.0,0.0
84441e5ffffffff,34.0,0.0,0.0
84441e7ffffffff,6.0,0.0,0.0
84441edffffffff,3.0,0.0,0.0
8444401ffffffff,3.0,0.0,0.0
8444403ffffffff,8.0,0.0,0.0
8444409ffffffff,3.0,0.0,0.0
844440dffffffff,22.0,0.0,0.0
8444411ffffffff,2.0,0.0,0.0
844443bffffffff,1.0,0.0,0.0
8444443ffffffff,2.0,0.0,0.0
844444bffffffff,2.0,0.0,0.0
8444459ffffffff,15.0,0.0,0.0
844445bffffffff,3.0,0.0,0.0
844445dffffffff,13.0,0.0,0.0
8444461ffffffff,8.0,0.0,0.0
8444465ffffffff,9.0,0.0,0.0
8444467ffffffff,3.0,0.0,0.0
8444469ffffffff,3.0,0.0,0.0
8444481ffffffff,2.0,0.0,0.0
8444483ffffffff,1.0,0.0,0.0
844448bffffffff,6.0,0.0,0.0
8444499ffffffff,2.0,0.0,0.0
84444a1ffffffff,2.0,0.0,0.0
84444c1ffffffff,9.0,0.0,0.0
84444c3ffffffff,4.0,0.0,0.0
84444cdffffffff,3.0,0.0,0.0
84444d5ffffffff,5.0,0.0,0.0
84444d9ffffffff,8.0,0.0,0.0
84444dbffffffff,6.0,0.0,0.0
84444e7ffffffff,2.0,0.0,0.0
8444501ffffffff,9.0,0.0,0.0
8444509ffffffff,7.0,0.0,0.0
844450dffffffff,9.0,0.0,0.0
8444511ffffffff,7.0,0.0,0.0
8444529ffffffff,22.0,2.0,0.0
844452bffffffff,2.0,0.0,0.0
844452dffffffff,6.0,0.0,0.0
8444551ffffffff,4.0,0.0,0.0
8444555ffffffff,6.0,0.0,0.0
844455bffffffff,11.0,0.0,0.0
8444563ffffffff,4.0,0.0,0.0
8444567ffffffff,11.0,0.0,0.0
8444597ffffffff,2.0,0.0,0.0
84445d1ffffffff,3.0,0.0,0.0
84445d9ffffffff,1.0,0.0,0.0
8444633ffffffff,5.0,0.0,0.0
8444681ffffffff,5.0,0.0,0.0
844468bffffffff,8.0,0.0,0.0
8444693ffffffff,2.0,0.0,0.0
8444697ffffffff,2.0,0.0,0.0
84446a3ffffffff,5.0,0.0,0.0
84446abffffffff,2.0,0.0,0.0
84446b7ffffffff,4.0,0.0,0.0
84446c1ffffffff,5.0,0.0,0.0
84446c3ffffffff,3.0,0.0,0.0
84446c5ffffffff,25.0,0.0,0.0
84446c7ffffffff,11.0,0.0,0.0
84446c9ffffffff,2.0,0.0,0.0
84446cdffffffff,1.0,0.0,0.0
84446d9ffffffff,2.0,0.0,0.0
84446dbffffffff,4.0,0.0,0.0
84446ddffffffff,3.0,0.0,0.0
84446e1ffffffff,1.0,0.0,0.0
84446e5ffffffff,2.0,0.0,0.0
84446e9ffffffff,4.0,0.0,0.0
84446ebffffffff,2.0,0.0,0.0
84446edffffffff,1.0,0.0,0.0
844473bffffffff,5.0,0.0,0.0
844484bffffffff,1.0,0.0,0.0
8444859ffffffff,1.0,0.0,0.0
84449abffffffff,2.0,0.0,0.0
8444a13ffffffff,2.0,0.0,0.0
8444a19ffffffff,9.0,0.0,0.0
8444a53ffffffff,1.0,0.0,0.0
8444a5bffffffff,5.0,0.0,0.0
8444a83ffffffff,1.0,0.0,0.0
8444a8bffffffff,2.0,0.0,0.0
8444a95ffffffff,32.0,0.0,0.0
8444a97ffffffff,2.0,0.0,0.0
8444a9dffffffff,7.0,0.0,0.0
8444ac1ffffffff,8.0,0.0,0.0
8444ac5ffffffff,23.0,0.0,0.0
8444ac7ffffffff,38.0,0.0,2.0
8444ac9ffffffff,9.0,0.0,0.0
8444acbffffffff,2.0,0.0,0.0
8444ad1ffffffff,2.0,0.0,0.0
8444ad3ffffffff,1.0,1.0,0.0
8444ad7ffffffff,2.0,0.0,0.0
8444adbffffffff,2.0,0.0,0.0
8444ae9ffffffff,1.0,0.0,0.0
8444b57ffffffff,3.0,0.0,0.0
8444c01ffffffff,30.0,0.0,0.0
8444c07ffffffff,3.0,0.0,0.0
8444c0bffffffff,7.0,0.0,0.0
8444c11ffffffff,3.0,0.0,0.0
8444c13ffffffff,13.0,0.0,0.0
8444c19ffffffff,2.0,0.0,0.0
8444c1bffffffff,6.0,0.0,0.0
8444c1dffffffff,21.0,0.0,0.0
8444c23ffffffff,4.0,0.0,0.0
8444c27ffffffff,22.0,0.0,0.0
8444c33ffffffff,1.0,0.0,0.0
8444c35ffffffff,2.0,0.0,0.0
8444c39ffffffff,11.0,0.0,0.0
8444c3bffffffff,3.0,0.0,0.0
8444c4bffffffff,13.0,0.0,0.0
8444c51ffffffff,2.0,0.0,0.0
8444c53ffffffff,4.0,4.0,0.0
8444c55ffffffff,7.0,0.0,0.0
8444c5bffffffff,1.0,0.0,0.0
8444c83ffffffff,3.0,0.0,0.0
8444c87ffffffff,6.0,2.0,0.0
8444c8bffffffff,3.0,0.0,0.0
8444c91ffffffff,5.0,0.0,0.0
8444c93ffffffff,2.0,0.0,0.0
8444c99ffffffff,6.0,0.0,0.0
8444c9bffffffff,4.0,0.0,0.0
8444c9dffffffff,5.0,0.0,0.0
8444ca3ffffffff,20.0,0.0,0.0
8444ca7ffffffff,9.0,0.0,0.0
8444cabffffffff,5.0,3.0,0.0
8444cb9ffffffff,2.0,0.0,0.0
8444cbdffffffff,14.0,1.0,0.0
8444cc5ffffffff,1.0,0.0,0.0
8444cc7ffffffff,8.0,0.0,0.0
8444cc9ffffffff,4.0,0.0,0.0
8444ccdffffffff,29.0,0.0,0.0
8444cd1ffffffff,10.0,0.0,0.0
8444cd3ffffffff,5.0,0.0,0.0
8444cd5ffffffff,15.0,0.0,0.0
8444cd7ffffffff,4.0,0.0,0.0
8444cddffffffff,8.0,0.0,0.0
8444ce9ffffffff,2.0,0.0,0.0
8444d01ffffffff,6.0,0.0,0.0
8444d07ffffffff,8.0,0.0,0.0
8444d17ffffffff,15.0,0.0,0.0
8444d23ffffffff,4.0,0.0,0.0
8444d31ffffffff,22.0,0.0,0.0
8444d39ffffffff,29.0,0.0,0.0
8444d51ffffffff,8.0,0.0,0.0
8444d81ffffffff,2.0,0.0,0.0
8444d85ffffffff,4.0,0.0,0.0
8444d87ffffffff,2.0,0.0,0.0
8444d89ffffffff,1.0,0.0,0.0
8444d93ffffffff,3.0,0.0,0.0
8444d99ffffffff,2.0,0.0,0.0
8444da1ffffffff,5.0,0.0,0.0
8444da3ffffffff,1.0,0.0,0.0
8444da7ffffffff,2.0,0.0,0.0
8444dadffffffff,4.0,0.0,0.0
8444db5ffffffff,11.0,0.0,0.0
8444dbbffffffff,1.0,0.0,0.0
8444dc5ffffffff,6.0,0.0,0.0
8444dd1ffffffff,2.0,0.0,0.0
8444dd3ffffffff,7.0,0.0,0.0
8444dd5ffffffff,2.0,0.0,0.0
8444dd7ffffffff,2.0,0.0,0.0
8444dd9ffffffff,1.0,0.0,0.0
8444de1ffffffff,3.0,0.0,0.0
8444de3ffffffff,6.0,0.0,0.0
8444de5ffffffff,2.0,0.0,0.0
8444de9ffffffff,11.0,0.0,0.0
8444dedffffffff,1.0,0.0,0.0
8444e01ffffffff,25.0,0.0,0.0
8444e03ffffffff,2.0,0.0,0.0
8444e05ffffffff,10.0,0.0,0.0
8444e33ffffffff,2.0,0.0,0.0
8444e37ffffffff,1.0,0.0,0.0
8444e43ffffffff,1.0,0.0,0.0
8444e47ffffffff,2.0,0.0,0.0
8444e57ffffffff,1.0,0.0,0.0
8444e63ffffffff,7.0,0.0,0.0
8444e89ffffffff,1.0,0.0,0.0
8444ea5ffffffff,4.0,0.0,0.0
8444eadffffffff,2.0,0.0,0.0
8444ed3ffffffff,20.0,0.0,0.0
8444ed5ffffffff,3.0,0.0,0.0
8444eddffffffff,6.0,0.0,0.0
8444ee5ffffffff,11.0,3.0,0.0
8444f05ffffffff,8.0,0.0,0.0
8444f07ffffffff,3.0,0.0,0.0
