cell_id,Geothlypis trichas,Geothlypis trichas [arizela Group],Geothlypis trichas [melanops Group],Geothlypis trichas [trichas Group],Geothlypis trichas insperata,Geothlypis trichas chapalensis
830ef3fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83120afffffffff,26.0,0.0,0.0,0.0,0.0,0.0
83120bfffffffff,13.0,0.0,0.0,0.0,0.0,0.0
831213fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
831214fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
831215fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
831218fffffffff,107.0,0.0,0.0,0.0,0.0,0.0
831219fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83121afffffffff,131.0,0.0,0.0,0.0,0.0,0.0
83121bfffffffff,59.0,0.0,0.0,0.0,0.0,0.0
83121efffffffff,118.0,0.0,0.0,0.0,0.0,0.0
831221fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831225fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831226fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831229fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
83122cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831230fffffffff,8.0,0.0,0.0,0.0,0.0,0.0
831233fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
831236fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831243fffffffff,29.0,0.0,0.0,0.0,0.0,0.0
831244fffffffff,32.0,0.0,0.0,0.0,0.0,0.0
831246fffffffff,25.0,0.0,0.0,0.0,0.0,0.0
831248fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
831249fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
83124afffffffff,7.0,0.0,0.0,0.0,0.0,0.0
83124bfffffffff,40.0,0.0,0.0,0.0,0.0,0.0
83124dfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83124efffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831250fffffffff,143.0,0.0,0.0,0.0,0.0,0.0
831251fffffffff,594.0,0.0,0.0,0.0,0.0,0.0
831252fffffffff,111.0,0.0,0.0,0.0,0.0,0.0
831253fffffffff,105.0,0.0,0.0,0.0,0.0,0.0
831254fffffffff,93.0,0.0,0.0,0.0,0.0,0.0
831255fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
831256fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
831258fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
831259fffffffff,323.0,0.0,0.0,0.0,0.0,0.0
83125afffffffff,16.0,0.0,0.0,0.0,0.0,0.0
83125bfffffffff,25.0,0.0,0.0,0.0,0.0,0.0
83125cfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83125dfffffffff,112.0,0.0,0.0,0.0,0.0,0.0
83125efffffffff,4.0,0.0,0.0,0.0,0.0,0.0
83126afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83126bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831272fffffffff,311.0,0.0,0.0,0.0,0.0,0.0
831273fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831280fffffffff,136.0,0.0,0.0,0.0,0.0,0.0
831282fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831284fffffffff,53.0,0.0,0.0,0.0,0.0,0.0
831285fffffffff,91.0,0.0,0.0,0.0,0.0,0.0
831286fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
831288fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
831289fffffffff,214.0,0.0,0.0,0.0,0.0,0.0
83128bfffffffff,909.0,0.0,0.0,0.0,0.0,0.0
83128cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83128dfffffffff,161.0,0.0,0.0,0.0,0.0,0.0
83128efffffffff,17.0,0.0,0.0,0.0,0.0,0.0
831298fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
83129afffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83129bfffffffff,13.0,0.0,0.0,0.0,0.0,0.0
83129dfffffffff,9.0,0.0,0.0,0.0,0.0,0.0
8312a2fffffffff,115.0,0.0,0.0,0.0,0.0,0.0
8312a3fffffffff,62.0,0.0,0.0,0.0,0.0,0.0
8312a5fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8312a6fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8312a8fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
8312a9fffffffff,32.0,0.0,0.0,0.0,0.0,0.0
8312aafffffffff,33.0,0.0,0.0,0.0,0.0,0.0
8312abfffffffff,158.0,0.0,0.0,0.0,0.0,0.0
8312adfffffffff,187.0,0.0,0.0,0.0,0.0,0.0
8312aefffffffff,1.0,0.0,0.0,0.0,0.0,0.0
8312b0fffffffff,82.0,0.0,0.0,0.0,0.0,0.0
8312b1fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8312b4fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
8312b5fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8312c0fffffffff,193.0,0.0,0.0,0.0,0.0,0.0
8312c1fffffffff,1042.0,0.0,0.0,0.0,0.0,0.0
8312c2fffffffff,271.0,0.0,0.0,0.0,0.0,0.0
8312c3fffffffff,204.0,0.0,0.0,0.0,0.0,0.0
8312c4fffffffff,13.0,0.0,0.0,0.0,0.0,0.0
8312c5fffffffff,19.0,0.0,0.0,0.0,0.0,0.0
8312c8fffffffff,398.0,0.0,0.0,0.0,0.0,0.0
8312c9fffffffff,130.0,0.0,0.0,0.0,0.0,0.0
8312cafffffffff,364.0,0.0,0.0,0.0,0.0,0.0
8312cbfffffffff,684.0,0.0,0.0,0.0,0.0,0.0
8312ccfffffffff,1244.0,0.0,0.0,0.0,0.0,0.0
8312cdfffffffff,227.0,0.0,0.0,0.0,0.0,0.0
8312cefffffffff,126.0,0.0,0.0,0.0,0.0,0.0
8312d0fffffffff,294.0,0.0,0.0,0.0,0.0,0.0
8312d1fffffffff,1234.0,0.0,0.0,0.0,0.0,0.0
8312d2fffffffff,22.0,0.0,0.0,0.0,0.0,0.0
8312d3fffffffff,181.0,0.0,0.0,0.0,0.0,0.0
8312d4fffffffff,171.0,0.0,0.0,0.0,0.0,0.0
8312d5fffffffff,71.0,0.0,0.0,0.0,0.0,0.0
8312d6fffffffff,208.0,0.0,0.0,0.0,0.0,0.0
8312d8fffffffff,789.0,0.0,0.0,0.0,0.0,0.0
8312d9fffffffff,526.0,0.0,0.0,0.0,0.0,0.0
8312dafffffffff,274.0,0.0,0.0,0.0,0.0,0.0
8312dbfffffffff,1080.0,0.0,0.0,0.0,0.0,0.0
8312dcfffffffff,1090.0,0.0,0.0,0.0,0.0,0.0
8312ddfffffffff,1787.0,0.0,0.0,0.0,0.0,0.0
8312defffffffff,1727.0,0.0,0.0,0.0,0.0,0.0
8312e0fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8312e1fffffffff,457.0,0.0,0.0,0.0,0.0,0.0
8312e2fffffffff,81.0,0.0,0.0,0.0,0.0,0.0
8312e3fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8312e4fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8312e5fffffffff,45.0,0.0,0.0,0.0,0.0,0.0
8312e8fffffffff,84.0,0.0,0.0,0.0,0.0,0.0
8312e9fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8312eafffffffff,441.0,0.0,0.0,0.0,0.0,0.0
8312ebfffffffff,77.0,0.0,0.0,0.0,0.0,0.0
8312ecfffffffff,1170.0,0.0,0.0,0.0,0.0,0.0
8312edfffffffff,25.0,0.0,0.0,0.0,0.0,0.0
8312eefffffffff,54.0,0.0,0.0,0.0,0.0,0.0
8312f0fffffffff,34.0,0.0,0.0,0.0,0.0,0.0
8312f1fffffffff,171.0,0.0,0.0,0.0,0.0,0.0
8312f2fffffffff,76.0,0.0,0.0,0.0,0.0,0.0
8312f3fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8312f4fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8312f6fffffffff,803.0,0.0,0.0,0.0,0.0,0.0
831306fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831352fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
831380fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
831382fffffffff,113.0,0.0,0.0,0.0,0.0,0.0
831383fffffffff,1175.0,0.0,0.0,0.0,0.0,0.0
831386fffffffff,515.0,0.0,0.0,0.0,0.0,0.0
831388fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
831389fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
83138afffffffff,12.0,0.0,0.0,0.0,0.0,0.0
83138cfffffffff,590.0,0.0,0.0,0.0,0.0,0.0
83138dfffffffff,18.0,0.0,0.0,0.0,0.0,0.0
83138efffffffff,11.0,0.0,0.0,0.0,0.0,0.0
831390fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
831391fffffffff,49.0,0.0,0.0,0.0,0.0,0.0
831393fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
831394fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
831395fffffffff,43.0,0.0,0.0,0.0,0.0,0.0
83139bfffffffff,18.0,0.0,0.0,0.0,0.0,0.0
83139cfffffffff,5.0,0.0,0.0,0.0,0.0,0.0
83139efffffffff,330.0,0.0,0.0,0.0,0.0,0.0
8313a0fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8313a3fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8313a4fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8313adfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8313b0fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
8313b1fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
8313b2fffffffff,23.0,0.0,0.0,0.0,0.0,0.0
8313b3fffffffff,59.0,0.0,0.0,0.0,0.0,0.0
8313b5fffffffff,25.0,0.0,0.0,0.0,0.0,0.0
831aa0fffffffff,105.0,0.0,0.0,0.0,0.0,0.0
831aa2fffffffff,63.0,0.0,0.0,0.0,0.0,0.0
831aa3fffffffff,321.0,0.0,0.0,0.0,0.0,0.0
831aa4fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
831aa6fffffffff,85.0,0.0,0.0,0.0,0.0,0.0
831ab0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831ab4fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
831ab5fffffffff,25.0,0.0,0.0,0.0,0.0,0.0
831b80fffffffff,1.0,0.0,0.0,0.0,0.0,0.0
831b82fffffffff,10.0,0.0,0.0,0.0,0.0,0.0
831b83fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831b8afffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831b90fffffffff,3.0,0.0,0.0,0.0,0.0,0.0
831b91fffffffff,9.0,0.0,0.0,0.0,0.0,0.0
831b92fffffffff,78.0,0.0,0.0,0.0,0.0,0.0
831b93fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831b96fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831b98fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
831b99fffffffff,27.0,0.0,0.0,0.0,0.0,0.0
831b9afffffffff,68.0,0.0,0.0,0.0,0.0,0.0
831b9bfffffffff,2.0,0.0,0.0,0.0,0.0,0.0
831b9cfffffffff,15.0,0.0,0.0,0.0,0.0,0.0
831b9efffffffff,260.0,0.0,0.0,0.0,0.0,0.0
831d24fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
832600fffffffff,185.0,0.0,0.0,0.0,0.0,0.0
832601fffffffff,443.0,0.0,0.0,0.0,0.0,0.0
832602fffffffff,42.0,0.0,0.0,0.0,0.0,0.0
832603fffffffff,272.0,0.0,0.0,0.0,0.0,0.0
832604fffffffff,158.0,0.0,0.0,0.0,0.0,0.0
832605fffffffff,831.0,0.0,0.0,0.0,0.0,0.0
832606fffffffff,34.0,0.0,0.0,0.0,0.0,0.0
832608fffffffff,438.0,0.0,0.0,0.0,0.0,0.0
832609fffffffff,331.0,0.0,0.0,0.0,0.0,0.0
83260afffffffff,1157.0,0.0,0.0,0.0,0.0,0.0
83260bfffffffff,768.0,0.0,0.0,0.0,0.0,0.0
83260cfffffffff,90.0,0.0,0.0,0.0,0.0,0.0
83260dfffffffff,663.0,0.0,0.0,0.0,0.0,0.0
83260efffffffff,559.0,0.0,0.0,0.0,0.0,0.0
832610fffffffff,118.0,0.0,0.0,0.0,0.0,0.0
832611fffffffff,304.0,0.0,0.0,0.0,0.0,0.0
832612fffffffff,72.0,0.0,0.0,0.0,0.0,0.0
832613fffffffff,25.0,0.0,0.0,0.0,0.0,0.0
832614fffffffff,14.0,0.0,0.0,0.0,0.0,0.0
832615fffffffff,66.0,0.0,0.0,0.0,0.0,0.0
832616fffffffff,120.0,0.0,0.0,0.0,0.0,0.0
832618fffffffff,220.0,0.0,0.0,0.0,0.0,0.0
832619fffffffff,181.0,0.0,0.0,0.0,0.0,0.0
83261afffffffff,48.0,0.0,0.0,0.0,0.0,0.0
83261bfffffffff,51.0,0.0,0.0,0.0,0.0,0.0
83261cfffffffff,83.0,0.0,0.0,0.0,0.0,0.0
83261dfffffffff,169.0,0.0,0.0,0.0,0.0,0.0
83261efffffffff,60.0,0.0,0.0,0.0,0.0,0.0
832620fffffffff,1188.0,0.0,0.0,0.0,0.0,0.0
832621fffffffff,2485.0,0.0,0.0,0.0,0.0,0.0
832622fffffffff,392.0,0.0,0.0,0.0,0.0,0.0
832623fffffffff,609.0,0.0,0.0,0.0,0.0,0.0
832624fffffffff,1626.0,0.0,0.0,0.0,0.0,0.0
832625fffffffff,766.0,0.0,0.0,0.0,0.0,0.0
832626fffffffff,1810.0,0.0,0.0,0.0,0.0,0.0
832628fffffffff,415.0,0.0,0.0,0.0,0.0,0.0
832629fffffffff,434.0,0.0,0.0,0.0,0.0,0.0
83262afffffffff,205.0,0.0,0.0,0.0,0.0,0.0
83262bfffffffff,564.0,0.0,0.0,0.0,0.0,0.0
83262cfffffffff,7724.0,0.0,0.0,0.0,0.0,0.0
83262dfffffffff,1354.0,0.0,0.0,0.0,0.0,0.0
83262efffffffff,742.0,0.0,0.0,0.0,0.0,0.0
832630fffffffff,44.0,0.0,0.0,0.0,0.0,0.0
832631fffffffff,43.0,0.0,0.0,0.0,0.0,0.0
832632fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
832633fffffffff,138.0,0.0,0.0,0.0,0.0,0.0
832634fffffffff,1424.0,0.0,0.0,0.0,0.0,0.0
832635fffffffff,182.0,0.0,0.0,0.0,0.0,0.0
832636fffffffff,436.0,0.0,0.0,0.0,0.0,0.0
832640fffffffff,1466.0,0.0,0.0,0.0,0.0,0.0
832641fffffffff,2012.0,0.0,0.0,0.0,0.0,0.0
832642fffffffff,987.0,0.0,0.0,0.0,0.0,0.0
832643fffffffff,1909.0,0.0,0.0,0.0,0.0,0.0
832644fffffffff,150.0,0.0,0.0,0.0,0.0,0.0
832645fffffffff,209.0,0.0,0.0,0.0,0.0,0.0
832646fffffffff,5215.0,0.0,0.0,0.0,0.0,0.0
832648fffffffff,1199.0,0.0,0.0,0.0,0.0,0.0
832649fffffffff,872.0,0.0,0.0,0.0,0.0,0.0
83264afffffffff,963.0,0.0,0.0,0.0,0.0,0.0
83264bfffffffff,438.0,0.0,0.0,0.0,0.0,0.0
83264cfffffffff,1252.0,0.0,0.0,0.0,0.0,0.0
83264dfffffffff,1874.0,0.0,0.0,0.0,0.0,0.0
83264efffffffff,1006.0,0.0,0.0,0.0,0.0,0.0
832650fffffffff,982.0,0.0,0.0,0.0,0.0,0.0
832651fffffffff,631.0,0.0,0.0,0.0,0.0,0.0
832652fffffffff,1652.0,0.0,0.0,0.0,0.0,0.0
832653fffffffff,1498.0,0.0,0.0,0.0,0.0,0.0
832654fffffffff,856.0,0.0,0.0,0.0,0.0,0.0
832655fffffffff,4476.0,0.0,0.0,0.0,0.0,0.0
832656fffffffff,2399.0,0.0,0.0,0.0,0.0,0.0
832658fffffffff,92.0,0.0,0.0,0.0,0.0,0.0
832659fffffffff,1480.0,0.0,0.0,0.0,0.0,0.0
83265afffffffff,244.0,0.0,0.0,0.0,0.0,0.0
83265bfffffffff,1625.0,0.0,0.0,0.0,0.0,0.0
83265cfffffffff,657.0,0.0,0.0,0.0,0.0,0.0
83265dfffffffff,901.0,0.0,0.0,0.0,0.0,0.0
83265efffffffff,373.0,0.0,0.0,0.0,0.0,0.0
832660fffffffff,917.0,0.0,0.0,0.0,0.0,0.0
832661fffffffff,2674.0,0.0,0.0,0.0,0.0,0.0
832662fffffffff,1755.0,0.0,0.0,0.0,0.0,0.0
832663fffffffff,944.0,0.0,0.0,0.0,0.0,0.0
832664fffffffff,16975.0,0.0,0.0,0.0,0.0,0.0
832665fffffffff,1127.0,0.0,0.0,0.0,0.0,0.0
832666fffffffff,4025.0,0.0,0.0,0.0,0.0,0.0
832668fffffffff,1290.0,0.0,0.0,0.0,0.0,0.0
832669fffffffff,254.0,0.0,0.0,0.0,0.0,0.0
83266afffffffff,1398.0,0.0,0.0,0.0,0.0,0.0
83266bfffffffff,1051.0,0.0,0.0,0.0,0.0,0.0
83266cfffffffff,2328.0,0.0,0.0,0.0,0.0,0.0
83266dfffffffff,2094.0,0.0,0.0,0.0,0.0,0.0
83266efffffffff,2941.0,0.0,0.0,0.0,0.0,0.0
832670fffffffff,469.0,0.0,0.0,0.0,0.0,0.0
832671fffffffff,1211.0,0.0,0.0,0.0,0.0,0.0
832672fffffffff,265.0,0.0,0.0,0.0,0.0,0.0
832673fffffffff,513.0,0.0,0.0,0.0,0.0,0.0
832674fffffffff,1362.0,0.0,0.0,0.0,0.0,0.0
832675fffffffff,542.0,0.0,0.0,0.0,0.0,0.0
832676fffffffff,308.0,0.0,0.0,0.0,0.0,0.0
832680fffffffff,194.0,0.0,0.0,0.0,0.0,0.0
832681fffffffff,2561.0,0.0,0.0,0.0,0.0,0.0
832682fffffffff,36.0,0.0,0.0,0.0,0.0,0.0
832683fffffffff,78.0,0.0,0.0,0.0,0.0,0.0
832684fffffffff,51.0,0.0,0.0,0.0,0.0,0.0
832685fffffffff,437.0,0.0,0.0,0.0,0.0,0.0
832686fffffffff,21.0,0.0,0.0,0.0,0.0,0.0
832688fffffffff,2539.0,0.0,0.0,0.0,0.0,0.0
832689fffffffff,139.0,0.0,0.0,0.0,0.0,0.0
83268afffffffff,452.0,0.0,0.0,0.0,0.0,0.0
83268bfffffffff,206.0,0.0,0.0,0.0,0.0,0.0
83268cfffffffff,3385.0,0.0,0.0,0.0,0.0,0.0
83268dfffffffff,759.0,0.0,0.0,0.0,0.0,0.0
83268efffffffff,112.0,0.0,0.0,0.0,0.0,0.0
832690fffffffff,291.0,0.0,0.0,0.0,0.0,0.0
832691fffffffff,15.0,0.0,0.0,0.0,0.0,0.0
832692fffffffff,191.0,0.0,0.0,0.0,0.0,0.0
832693fffffffff,7.0,0.0,0.0,0.0,0.0,0.0
832694fffffffff,151.0,0.0,0.0,0.0,0.0,0.0
832695fffffffff,124.0,0.0,0.0,0.0,0.0,0.0
832696fffffffff,2641.0,0.0,0.0,0.0,0.0,0.0
832698fffffffff,459.0,0.0,0.0,0.0,0.0,0.0
832699fffffffff,144.0,0.0,0.0,0.0,0.0,0.0
83269afffffffff,63.0,0.0,0.0,0.0,0.0,0.0
83269bfffffffff,40.0,0.0,0.0,0.0,0.0,0.0
83269cfffffffff,443.0,0.0,0.0,0.0,0.0,0.0
83269dfffffffff,110.0,0.0,0.0,0.0,0.0,0.0
83269efffffffff,373.0,0.0,1.0,0.0,0.0,0.0
8326a0fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8326a1fffffffff,198.0,0.0,0.0,0.0,0.0,0.0
8326a2fffffffff,70.0,0.0,0.0,0.0,0.0,0.0
8326a3fffffffff,17.0,0.0,0.0,0.0,0.0,0.0
8326a4fffffffff,24.0,0.0,0.0,0.0,0.0,0.0
8326a5fffffffff,409.0,0.0,0.0,0.0,0.0,0.0
8326a6fffffffff,2.0,0.0,0.0,0.0,0.0,0.0
8326a8fffffffff,1154.0,0.0,0.0,0.0,0.0,0.0
8326a9fffffffff,343.0,0.0,0.0,0.0,0.0,0.0
8326aafffffffff,2956.0,0.0,0.0,0.0,0.0,0.0
8326abfffffffff,593.0,0.0,0.0,0.0,0.0,0.0
8326acfffffffff,178.0,0.0,0.0,0.0,0.0,0.0
8326adfffffffff,249.0,0.0,0.0,0.0,0.0,0.0
8326aefffffffff,460.0,0.0,0.0,0.0,0.0,0.0
8326b0fffffffff,98.0,0.0,0.0,0.0,0.0,0.0
8326b1fffffffff,20.0,0.0,0.0,0.0,0.0,0.0
8326b2fffffffff,71.0,0.0,0.0,0.0,0.0,0.0
8326b3fffffffff,45.0,0.0,0.0,0.0,0.0,0.0
8326b4fffffffff,4.0,0.0,0.0,0.0,0.0,0.0
8326b5fffffffff,55.0,0.0,0.0,0.0,0.0,0.0
8326b6fffffffff,398.0,0.0,0.0,0.0,0.0,0.0
8326c0fffffffff,6.0,0.0,0.0,0.0,0.0,0.0
8326c1fffffffff,308.0,0.0,0.0,0.0,0.0,0.0
8326c2fffffffff,11.0,0.0,0.0,0.0,0.0,0.0
8326c3fffffffff,59.0,0.0,0.0,0.0,0.0,0.0
8326c4fffffffff,105.0,0.0,0.0,0.0,0.0,0.0
8326c5fffffffff,139.0,0.0,0.0,0.0,0.0,0.0
8326c6fffffffff,12.0,0.0,0.0,0.0,0.0,0.0
8326c8fffffffff,887.0,0.0,0.0,0.0,0.0,0.0
8326c9fffffffff,232.0,0.0,0.0,0.0,0.0,0.0
8326cafffffffff,255.0,0.0,0.0,0.0,0.0,0.0
8326cbfffffffff,857.0,0.0,0.0,0.0,0.0,0.0
8326ccfffffffff,45.0,0.0,0.0,0.0,0.0,0.0
8326cdfffffffff,91.0,0.0,0.0,0.0,0.0,0.0
8326cefffffffff,43.0,0.0,0.0,0.0,0.0,0.0
8326d0fffffffff,16.0,0.0,0.0,0.0,0.0,0.0
8326d1fffffffff,35.0,0.0,0.0,0.0,0.0,0.0
8326d2fffffffff,86.0,0.0,0.0,0.0,0.0,0.0
8326d3fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8326d4fffffffff,158.0,0.0,0.0,0.0,0.0,0.0
8326d5fffffffff,5.0,0.0,0.0,0.0,0.0,0.0
8326d6fffffffff,45.0,0.0,0.0,0.0,0.0,0.0
8326d8fffffffff,41.0,0.0,0.0,0.0,0.0,0.0
8326d9fffffffff,102.0,0.0,0.0,0.0,0.0,0.0
8326dafffffffff,51.0,0.0,0.0,0.0,0.0,0.0
8326dbfffffffff,99.0,0.0,0.0,0.0,0.0,0.0
8326dcfffffffff,14.0,0.0,0.0,0.0,0.0,0.0
8326ddfffffffff,69.0,0.0,0.0,0.0,0.0,0.0
8326defffffffff,231.0,0.0,0.0,0.0,0.0,0.0
8326e0fffffffff,127.0,0.0,0.0,0.0,0.0,0.0
8326e1fffffffff,102.0,0.0,0.0,0.0,0.0,0.0
8326e2fffffffff,1803.0,0.0,0.0,0.0,0.0,0.0
8326e3fffffffff,185.0,0.0,0.0,0.0,0.0,0.0
8326e4fffffffff,252.0,0.0,0.0,0.0,0.0,0.0
8326e5fffffffff,2097.0,0.0,0.0,0.0,0.0,0.0
8326e6fffffffff,129.0,0.0,0.0,0.0,0.0,0.0
8326e8fffffffff,219.0,0.0,0.0,0.0,0.0,0.0
8326e9fffffffff,444.0,0.0,0.0,0.0,0.0,0.0
8326eafffffffff,54.0,0.0,0.0,0.0,0.0,0.0
8326ebfffffffff,28.0,0.0,0.0,0.0,0.0,0.0
8326ecfffffffff,704.0,0.0,0.0,0.0,0.0,0.0
8326edfffffffff,1045.0,0.0,0.0,0.0,0.0,0.0
8326eefffffffff,279.0,0.0,0.0,0.0,0.0,0.0
8326f0fffffffff,84.0,0.0,0.0,0.0,0.0,0.0
8326f1fffffffff,116.0,0.0,0.0,0.0,0.0,0.0
8326f2fffffffff,1146.0,0.0,0.0,0.0,0.0,0.0
8326f3fffffffff,76.0,0.0,0.0,0.0,0.0,0.0
8326f4fffffffff,18.0,0.0,0.0,0.0,0.0,0.0
8326f5fffffffff,37.0,0.0,0.0,0.0,0.0,0.0
8326f6fffffffff,115.0,0.0,0.0,0.0,0.0,0.0
