cell_id,Somateria mollissima,Somateria mollissima mollissima,Somateria mollissima faeroeensis,Somateria mollissima v-nigrum,Somateria mollissima dresseri,Somateria mollissima borealis,Somateria mollissima sedentaria
831f66fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
831f68fffffffff,2.0,2.0,0.0,0.0,0.0,0.0,0.0
831f72fffffffff,261.0,5.0,0.0,0.0,0.0,0.0,0.0
831f82fffffffff,7.0,1.0,0.0,0.0,0.0,0.0,0.0
831f83fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
831f85fffffffff,6.0,2.0,0.0,0.0,0.0,0.0,0.0
831f8efffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0
831f9cfffffffff,33.0,6.0,0.0,0.0,0.0,0.0,0.0
831fa5fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
83225afffffffff,556.0,0.0,0.0,242.0,0.0,0.0,0.0
8322c0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
8322d0fffffffff,55.0,0.0,0.0,0.0,0.0,0.0,0.0
8322dbfffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8322e8fffffffff,2.0,0.0,0.0,1.0,0.0,0.0,0.0
8322e9fffffffff,291.0,0.0,0.0,63.0,0.0,0.0,0.0
8322eefffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
832a02fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832a04fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
832a05fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832a06fffffffff,779.0,0.0,0.0,0.0,232.0,0.0,0.0
832a10fffffffff,2901.0,0.0,0.0,0.0,112.0,0.0,0.0
832a11fffffffff,1.0,0.0,0.0,0.0,0.0,0.0,0.0
832a13fffffffff,2669.0,0.0,0.0,0.0,78.0,0.0,0.0
832a14fffffffff,26.0,0.0,0.0,0.0,0.0,0.0,0.0
832a15fffffffff,7310.0,0.0,0.0,0.0,583.0,0.0,0.0
832a1afffffffff,1355.0,0.0,0.0,0.0,122.0,0.0,0.0
832a30fffffffff,34410.0,0.0,0.0,0.0,5369.0,0.0,0.0
832a31fffffffff,23021.0,0.0,0.0,0.0,5218.0,0.0,0.0
832a33fffffffff,9439.0,0.0,0.0,0.0,1931.0,0.0,0.0
832a34fffffffff,26868.0,0.0,0.0,0.0,4905.0,0.0,0.0
832a35fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832aa9fffffffff,78.0,0.0,0.0,0.0,9.0,0.0,0.0
832aadfffffffff,1646.0,0.0,0.0,0.0,3.0,0.0,0.0
832ac6fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
832ad0fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
832ad3fffffffff,100.0,0.0,0.0,0.0,0.0,0.0,0.0
832af0fffffffff,222.0,0.0,0.0,0.0,12.0,0.0,0.0
832af1fffffffff,123.0,0.0,0.0,0.0,10.0,0.0,0.0
832af3fffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
832af6fffffffff,225.0,0.0,0.0,0.0,4.0,0.0,0.0
832b00fffffffff,538.0,0.0,0.0,0.0,0.0,0.0,0.0
832b01fffffffff,24.0,0.0,0.0,0.0,0.0,0.0,0.0
832b02fffffffff,5.0,0.0,0.0,0.0,0.0,0.0,0.0
832b03fffffffff,1013.0,0.0,0.0,0.0,10.0,0.0,0.0
832b05fffffffff,342.0,0.0,0.0,0.0,0.0,0.0,0.0
832b06fffffffff,234.0,0.0,0.0,0.0,0.0,0.0,0.0
832b0afffffffff,6749.0,0.0,0.0,0.0,75.0,0.0,0.0
832b0cfffffffff,5210.0,0.0,0.0,0.0,33.0,0.0,0.0
832b0efffffffff,1190.0,0.0,0.0,0.0,29.0,0.0,0.0
832b10fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
832b12fffffffff,6037.0,0.0,0.0,0.0,4.0,0.0,0.0
832b14fffffffff,992.0,0.0,0.0,0.0,1.0,0.0,0.0
832b16fffffffff,22098.0,0.0,0.0,0.0,47.0,0.0,0.0
832b18fffffffff,13549.0,0.0,0.0,0.0,1505.0,0.0,0.0
832b19fffffffff,1697.0,0.0,0.0,0.0,9.0,0.0,0.0
832b1afffffffff,2567.0,0.0,0.0,0.0,339.0,0.0,0.0
832b1bfffffffff,4309.0,0.0,0.0,0.0,1799.0,0.0,0.0
832b1cfffffffff,1196.0,0.0,0.0,0.0,0.0,0.0,0.0
832b1dfffffffff,2862.0,0.0,0.0,0.0,71.0,0.0,0.0
832b21fffffffff,123.0,0.0,0.0,0.0,1.0,0.0,0.0
832b22fffffffff,114.0,0.0,0.0,0.0,0.0,0.0,0.0
832b23fffffffff,1456.0,0.0,0.0,0.0,0.0,0.0,0.0
832b24fffffffff,94.0,0.0,0.0,0.0,0.0,0.0,0.0
832b25fffffffff,96.0,0.0,0.0,0.0,1.0,0.0,0.0
832b26fffffffff,7.0,0.0,0.0,0.0,0.0,0.0,0.0
832b28fffffffff,166.0,0.0,0.0,0.0,0.0,0.0,0.0
832b29fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832b2afffffffff,480.0,0.0,0.0,0.0,0.0,0.0,0.0
832b2cfffffffff,569.0,0.0,0.0,0.0,18.0,0.0,0.0
832b2efffffffff,538.0,0.0,0.0,0.0,10.0,0.0,0.0
832b30fffffffff,2328.0,0.0,0.0,0.0,0.0,0.0,0.0
832b31fffffffff,2350.0,0.0,0.0,0.0,0.0,0.0,0.0
832b32fffffffff,605.0,0.0,0.0,0.0,0.0,0.0,0.0
832b33fffffffff,772.0,0.0,0.0,0.0,0.0,0.0,0.0
832b34fffffffff,1198.0,0.0,0.0,0.0,0.0,0.0,0.0
832b35fffffffff,25.0,0.0,0.0,0.0,0.0,0.0,0.0
832b36fffffffff,995.0,0.0,0.0,0.0,0.0,0.0,0.0
832ba5fffffffff,3.0,0.0,0.0,0.0,0.0,0.0,0.0
832bacfffffffff,596.0,0.0,0.0,0.0,0.0,0.0,0.0
832baefffffffff,12.0,0.0,0.0,0.0,0.0,0.0,0.0
833946fffffffff,4.0,0.0,0.0,0.0,0.0,0.0,0.0
833968fffffffff,6.0,0.0,0.0,0.0,0.0,0.0,0.0
833969fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83396cfffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
83396efffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
833973fffffffff,18.0,0.0,0.0,0.0,0.0,0.0,0.0
8344d0fffffffff,35.0,0.0,0.0,0.0,3.0,0.0,0.0
8344d2fffffffff,2.0,0.0,0.0,0.0,0.0,0.0,0.0
