cell_id,Phylloscopus collybita,Phylloscopus collybita [collybita Group],Phylloscopus collybita tristis
8418717ffffffff,13.0,0.0,0.0
841871bffffffff,43.0,0.0,0.0
8418729ffffffff,305.0,97.0,0.0
841873bffffffff,215.0,45.0,8.0
8418741ffffffff,21.0,1.0,0.0
8418743ffffffff,14.0,0.0,0.0
8418747ffffffff,106.0,9.0,0.0
8418749ffffffff,16.0,0.0,0.0
841874bffffffff,31.0,2.0,0.0
841875dffffffff,42.0,2.0,0.0
8418763ffffffff,15.0,9.0,0.0
841876bffffffff,5.0,0.0,0.0
8419013ffffffff,9.0,2.0,0.0
841901bffffffff,1.0,0.0,0.0
8419081ffffffff,6.0,0.0,0.0
8419083ffffffff,5.0,0.0,0.0
8419089ffffffff,8.0,0.0,0.0
841908bffffffff,3.0,0.0,0.0
841908dffffffff,3.0,0.0,0.0
8419091ffffffff,7.0,0.0,0.0
8419093ffffffff,21.0,0.0,0.0
8419095ffffffff,11.0,2.0,0.0
8419097ffffffff,3.0,2.0,0.0
8419099ffffffff,10.0,0.0,0.0
841909bffffffff,51.0,0.0,0.0
841909dffffffff,9.0,2.0,0.0
84190b3ffffffff,5.0,0.0,0.0
84190bbffffffff,5.0,2.0,0.0
84190c1ffffffff,9.0,0.0,0.0
84190c3ffffffff,3.0,0.0,0.0
84190c7ffffffff,5.0,0.0,0.0
84190cbffffffff,9.0,0.0,0.0
84190d1ffffffff,4.0,0.0,0.0
84190d3ffffffff,5.0,0.0,0.0
84190d5ffffffff,4.0,0.0,0.0
84190d7ffffffff,11.0,0.0,0.0
84190d9ffffffff,50.0,4.0,0.0
84190dbffffffff,4.0,0.0,0.0
84190ddffffffff,29.0,0.0,0.0
84190e1ffffffff,1.0,0.0,0.0
84190ebffffffff,10.0,0.0,0.0
8419229ffffffff,1.0,0.0,1.0
8419261ffffffff,6.0,0.0,0.0
8419265ffffffff,3.0,0.0,1.0
8419267ffffffff,5.0,2.0,2.0
8419281ffffffff,1.0,0.0,0.0
8419287ffffffff,1.0,0.0,0.0
841928dffffffff,2.0,0.0,0.0
8419297ffffffff,2.0,0.0,0.0
84192a7ffffffff,1.0,0.0,0.0
84192abffffffff,6.0,2.0,0.0
84192b1ffffffff,6.0,4.0,0.0
84192b3ffffffff,19.0,8.0,0.0
84192b5ffffffff,4.0,2.0,0.0
84192b7ffffffff,47.0,6.0,0.0
84192bbffffffff,11.0,0.0,0.0
84192c3ffffffff,3.0,0.0,0.0
84192cbffffffff,52.0,3.0,11.0
8419401ffffffff,396.0,85.0,7.0
8419403ffffffff,136.0,38.0,0.0
8419405ffffffff,305.0,24.0,0.0
8419407ffffffff,186.0,4.0,0.0
841940dffffffff,270.0,21.0,0.0
8419411ffffffff,602.0,90.0,0.0
8419413ffffffff,1036.0,340.0,0.0
8419415ffffffff,1214.0,282.0,0.0
8419417ffffffff,554.0,85.0,0.0
841941bffffffff,187.0,47.0,0.0
841941dffffffff,15.0,6.0,0.0
8419421ffffffff,161.0,36.0,0.0
8419423ffffffff,198.0,35.0,0.0
8419425ffffffff,64.0,17.0,0.0
8419427ffffffff,1020.0,462.0,0.0
8419429ffffffff,78.0,6.0,0.0
841942bffffffff,665.0,247.0,0.0
841942dffffffff,174.0,33.0,0.0
8419431ffffffff,123.0,17.0,0.0
8419433ffffffff,340.0,14.0,0.0
8419435ffffffff,281.0,33.0,0.0
8419437ffffffff,534.0,35.0,0.0
8419439ffffffff,75.0,16.0,0.0
841943bffffffff,116.0,61.0,0.0
841943dffffffff,210.0,119.0,0.0
8419461ffffffff,67.0,15.0,0.0
8419463ffffffff,44.0,1.0,0.0
8419465ffffffff,47.0,4.0,0.0
8419467ffffffff,67.0,27.0,0.0
841946bffffffff,77.0,8.0,0.0
841946dffffffff,8.0,3.0,0.0
8419481ffffffff,134.0,47.0,0.0
8419483ffffffff,19.0,4.0,0.0
8419485ffffffff,448.0,65.0,0.0
841948bffffffff,57.0,14.0,0.0
841948dffffffff,956.0,238.0,0.0
8419493ffffffff,2.0,0.0,0.0
8419495ffffffff,26.0,5.0,0.0
8419497ffffffff,14.0,7.0,0.0
8419499ffffffff,23.0,3.0,0.0
841949dffffffff,5.0,0.0,0.0
84194a1ffffffff,238.0,7.0,0.0
84194a3ffffffff,26.0,2.0,0.0
84194a5ffffffff,1312.0,134.0,0.0
84194a7ffffffff,95.0,0.0,0.0
84194a9ffffffff,344.0,8.0,0.0
84194abffffffff,156.0,13.0,0.0
84194adffffffff,612.0,39.0,0.0
84194b3ffffffff,1.0,0.0,0.0
84194b9ffffffff,145.0,33.0,0.0
84194bbffffffff,47.0,9.0,0.0
84194c5ffffffff,853.0,380.0,0.0
84194d1ffffffff,22.0,1.0,0.0
84194d3ffffffff,54.0,14.0,0.0
84194d5ffffffff,35.0,6.0,0.0
84194d7ffffffff,70.0,4.0,0.0
84194d9ffffffff,192.0,35.0,0.0
84194dbffffffff,228.0,4.0,0.0
84194ddffffffff,470.0,320.0,0.0
84194e1ffffffff,73.0,19.0,0.0
84194e3ffffffff,111.0,28.0,0.0
84194e5ffffffff,531.0,5.0,0.0
84194e7ffffffff,864.0,124.0,0.0
84194e9ffffffff,324.0,82.0,0.0
84194ebffffffff,188.0,11.0,0.0
84194edffffffff,543.0,61.0,0.0
8419501ffffffff,57.0,2.0,0.0
8419507ffffffff,64.0,0.0,0.0
8419509ffffffff,7.0,7.0,0.0
841950bffffffff,2.0,2.0,0.0
841950dffffffff,10.0,8.0,0.0
8419511ffffffff,46.0,16.0,0.0
8419513ffffffff,104.0,23.0,0.0
8419517ffffffff,135.0,28.0,0.0
8419519ffffffff,58.0,18.0,0.0
841951bffffffff,237.0,37.0,0.0
8419521ffffffff,6.0,0.0,0.0
8419525ffffffff,2.0,0.0,0.0
8419527ffffffff,1.0,0.0,0.0
8419529ffffffff,10.0,5.0,0.0
841952dffffffff,10.0,3.0,0.0
8419531ffffffff,89.0,39.0,0.0
8419533ffffffff,11.0,2.0,0.0
841953bffffffff,106.0,11.0,0.0
8419543ffffffff,34.0,5.0,0.0
8419545ffffffff,6.0,0.0,0.0
8419547ffffffff,18.0,6.0,0.0
8419549ffffffff,6.0,0.0,0.0
841954bffffffff,1.0,0.0,0.0
841954dffffffff,12.0,0.0,0.0
8419551ffffffff,17.0,11.0,0.0
8419553ffffffff,25.0,4.0,0.0
8419555ffffffff,86.0,9.0,0.0
8419557ffffffff,178.0,85.0,0.0
8419559ffffffff,19.0,4.0,0.0
841955bffffffff,25.0,4.0,0.0
841955dffffffff,22.0,4.0,0.0
8419563ffffffff,15.0,11.0,0.0
8419565ffffffff,54.0,39.0,0.0
8419567ffffffff,2.0,0.0,0.0
8419569ffffffff,6.0,0.0,0.0
841956bffffffff,7.0,2.0,0.0
841956dffffffff,7.0,0.0,0.0
8419581ffffffff,266.0,21.0,0.0
8419583ffffffff,84.0,3.0,0.0
8419585ffffffff,55.0,4.0,0.0
8419587ffffffff,95.0,1.0,0.0
8419589ffffffff,131.0,18.0,0.0
841958bffffffff,96.0,1.0,0.0
841958dffffffff,12.0,0.0,0.0
8419591ffffffff,732.0,45.0,0.0
8419593ffffffff,31.0,0.0,0.0
8419595ffffffff,85.0,0.0,0.0
8419597ffffffff,400.0,7.0,0.0
8419599ffffffff,77.0,18.0,0.0
841959bffffffff,509.0,27.0,0.0
841959dffffffff,78.0,14.0,0.0
84195a1ffffffff,32.0,5.0,0.0
84195a3ffffffff,28.0,0.0,0.0
84195a5ffffffff,65.0,0.0,0.0
84195a7ffffffff,16.0,0.0,0.0
84195a9ffffffff,29.0,0.0,0.0
84195abffffffff,64.0,2.0,0.0
84195adffffffff,20.0,2.0,0.0
84195b1ffffffff,62.0,4.0,0.0
84195b5ffffffff,71.0,4.0,0.0
84195b7ffffffff,70.0,6.0,0.0
84195b9ffffffff,238.0,24.0,0.0
84195bbffffffff,210.0,31.0,0.0
84195bdffffffff,74.0,3.0,0.0
84195c1ffffffff,133.0,22.0,0.0
84195c3ffffffff,180.0,2.0,0.0
84195c5ffffffff,57.0,7.0,0.0
84195c7ffffffff,353.0,181.0,0.0
84195c9ffffffff,362.0,35.0,0.0
84195cbffffffff,354.0,0.0,0.0
84195cdffffffff,34.0,0.0,0.0
84195d1ffffffff,272.0,23.0,0.0
84195d3ffffffff,460.0,31.0,0.0
84195d5ffffffff,277.0,7.0,0.0
84195d7ffffffff,131.0,7.0,0.0
84195d9ffffffff,515.0,262.0,0.0
84195dbffffffff,289.0,41.0,0.0
84195ddffffffff,50.0,3.0,0.0
84195e1ffffffff,51.0,0.0,0.0
84195e3ffffffff,18.0,4.0,0.0
84195e5ffffffff,26.0,0.0,0.0
84195e7ffffffff,19.0,1.0,0.0
84195e9ffffffff,40.0,0.0,0.0
84195ebffffffff,26.0,7.0,0.0
84195edffffffff,49.0,2.0,0.0
841960bffffffff,2.0,2.0,0.0
8419681ffffffff,17.0,0.0,0.0
8419683ffffffff,163.0,15.0,0.0
8419689ffffffff,189.0,8.0,0.0
841968bffffffff,29.0,0.0,0.0
8419691ffffffff,167.0,6.0,0.0
8419693ffffffff,438.0,1.0,0.0
8419695ffffffff,246.0,15.0,0.0
8419697ffffffff,328.0,2.0,0.0
8419699ffffffff,83.0,0.0,0.0
841969bffffffff,206.0,2.0,0.0
841969dffffffff,373.0,39.0,0.0
84196b1ffffffff,27.0,0.0,0.0
84196b3ffffffff,68.0,9.0,0.0
84196b7ffffffff,36.0,0.0,0.0
84196b9ffffffff,82.0,2.0,0.0
84196bbffffffff,167.0,5.0,0.0
84196c3ffffffff,5.0,0.0,0.0
84196d1ffffffff,29.0,0.0,0.0
84196d3ffffffff,175.0,2.0,0.0
84196d5ffffffff,33.0,0.0,0.0
84196d7ffffffff,128.0,0.0,0.0
84196d9ffffffff,144.0,2.0,0.0
84196dbffffffff,161.0,5.0,0.0
84196ddffffffff,62.0,4.0,0.0
8419721ffffffff,65.0,2.0,0.0
8419723ffffffff,206.0,21.0,0.0
8419725ffffffff,86.0,0.0,0.0
8419727ffffffff,211.0,4.0,0.0
8419729ffffffff,71.0,1.0,0.0
841972bffffffff,117.0,0.0,0.0
841972dffffffff,63.0,6.0,0.0
8419731ffffffff,38.0,0.0,0.0
8419733ffffffff,196.0,2.0,0.0
8419735ffffffff,20.0,4.0,0.0
8419737ffffffff,25.0,0.0,0.0
8419739ffffffff,128.0,9.0,0.0
841973bffffffff,147.0,0.0,0.0
841973dffffffff,45.0,10.0,0.0
8419761ffffffff,10.0,1.0,0.0
8419763ffffffff,11.0,0.0,0.0
8419765ffffffff,5.0,0.0,0.0
8419767ffffffff,35.0,0.0,0.0
8419769ffffffff,10.0,0.0,0.0
841976bffffffff,3.0,0.0,0.0
841976dffffffff,2.0,0.0,0.0
841e001ffffffff,7.0,0.0,0.0
841e003ffffffff,2.0,0.0,0.0
841e005ffffffff,7.0,0.0,0.0
841e007ffffffff,4.0,0.0,0.0
841e009ffffffff,12.0,0.0,0.0
841e00bffffffff,7.0,0.0,0.0
841e00dffffffff,2.0,0.0,0.0
841e011ffffffff,6.0,0.0,0.0
841e013ffffffff,9.0,0.0,0.0
841e017ffffffff,6.0,0.0,0.0
841e019ffffffff,86.0,0.0,0.0
841e01bffffffff,26.0,0.0,0.0
841e01dffffffff,8.0,0.0,0.0
841e021ffffffff,12.0,0.0,0.0
841e023ffffffff,60.0,11.0,0.0
841e025ffffffff,87.0,22.0,0.0
841e027ffffffff,5.0,0.0,0.0
841e029ffffffff,65.0,0.0,0.0
841e02bffffffff,7.0,0.0,0.0
841e02dffffffff,131.0,15.0,0.0
841e031ffffffff,53.0,0.0,0.0
841e033ffffffff,4.0,0.0,0.0
841e035ffffffff,41.0,1.0,0.0
841e037ffffffff,198.0,4.0,0.0
841e039ffffffff,4.0,0.0,0.0
841e03bffffffff,2.0,0.0,0.0
841e03dffffffff,9.0,0.0,0.0
841e041ffffffff,171.0,1.0,0.0
841e043ffffffff,123.0,10.0,0.0
841e045ffffffff,260.0,0.0,0.0
841e047ffffffff,215.0,1.0,0.0
841e049ffffffff,259.0,0.0,0.0
841e04bffffffff,52.0,0.0,0.0
841e04dffffffff,38.0,0.0,0.0
841e051ffffffff,34.0,0.0,0.0
841e053ffffffff,45.0,0.0,0.0
841e055ffffffff,17.0,0.0,0.0
841e057ffffffff,21.0,0.0,0.0
841e059ffffffff,65.0,3.0,0.0
841e05bffffffff,177.0,5.0,0.0
841e05dffffffff,34.0,0.0,0.0
841e061ffffffff,508.0,6.0,0.0
841e063ffffffff,137.0,7.0,0.0
841e065ffffffff,4.0,0.0,0.0
841e067ffffffff,183.0,0.0,0.0
841e069ffffffff,461.0,0.0,0.0
841e06bffffffff,262.0,0.0,0.0
841e06dffffffff,54.0,0.0,0.0
841e085ffffffff,384.0,0.0,0.0
841e089ffffffff,11.0,0.0,0.0
841e08bffffffff,4.0,0.0,0.0
841e08dffffffff,46.0,0.0,0.0
841e091ffffffff,1.0,0.0,0.0
841e093ffffffff,5.0,0.0,0.0
841e09bffffffff,12.0,0.0,0.0
841e0a1ffffffff,4.0,0.0,0.0
841e0a5ffffffff,7.0,0.0,0.0
841e0a9ffffffff,345.0,4.0,0.0
841e0adffffffff,9.0,0.0,0.0
841e0b3ffffffff,13.0,6.0,0.0
841e0b5ffffffff,4.0,0.0,0.0
841e0b7ffffffff,8.0,0.0,0.0
841e0c1ffffffff,24.0,0.0,0.0
841e0c3ffffffff,163.0,0.0,0.0
841e0c5ffffffff,18.0,0.0,0.0
841e0c7ffffffff,57.0,0.0,0.0
841e0c9ffffffff,2.0,0.0,0.0
841e0cbffffffff,3.0,0.0,0.0
841e0d9ffffffff,6.0,0.0,0.0
841e0dbffffffff,4.0,0.0,0.0
841e0ddffffffff,3.0,0.0,0.0
841e0e1ffffffff,32.0,13.0,0.0
841e0e3ffffffff,24.0,0.0,0.0
841e0e5ffffffff,3.0,0.0,0.0
841e0e7ffffffff,102.0,7.0,0.0
841e0e9ffffffff,38.0,6.0,0.0
841e0ebffffffff,27.0,0.0,0.0
841e0edffffffff,62.0,16.0,0.0
841e101ffffffff,3.0,0.0,0.0
841e103ffffffff,26.0,0.0,0.0
841e105ffffffff,7.0,0.0,0.0
841e107ffffffff,11.0,0.0,0.0
841e109ffffffff,3.0,0.0,0.0
841e10bffffffff,91.0,0.0,0.0
841e10dffffffff,2.0,0.0,0.0
841e111ffffffff,1.0,1.0,0.0
841e113ffffffff,16.0,0.0,0.0
841e115ffffffff,28.0,2.0,0.0
841e117ffffffff,31.0,0.0,0.0
841e119ffffffff,3.0,0.0,0.0
841e11bffffffff,2.0,0.0,0.0
841e11dffffffff,14.0,2.0,0.0
841e121ffffffff,195.0,3.0,0.0
841e123ffffffff,92.0,0.0,0.0
841e125ffffffff,153.0,0.0,0.0
841e127ffffffff,21.0,0.0,0.0
841e129ffffffff,167.0,1.0,0.0
841e12bffffffff,79.0,0.0,0.0
841e12dffffffff,10.0,0.0,0.0
841e131ffffffff,68.0,6.0,0.0
841e133ffffffff,10.0,0.0,0.0
841e135ffffffff,62.0,0.0,0.0
841e137ffffffff,43.0,2.0,0.0
841e139ffffffff,80.0,0.0,0.0
841e13bffffffff,76.0,0.0,0.0
841e13dffffffff,35.0,0.0,0.0
841e141ffffffff,34.0,0.0,0.0
841e143ffffffff,8.0,0.0,0.0
841e145ffffffff,8.0,0.0,0.0
841e147ffffffff,6.0,0.0,0.0
841e149ffffffff,16.0,0.0,0.0
841e14bffffffff,2.0,1.0,0.0
841e14dffffffff,7.0,0.0,0.0
841e151ffffffff,44.0,12.0,0.0
841e153ffffffff,35.0,8.0,0.0
841e155ffffffff,11.0,2.0,0.0
841e157ffffffff,17.0,0.0,0.0
841e159ffffffff,2.0,0.0,0.0
841e15bffffffff,51.0,13.0,0.0
841e15dffffffff,5.0,0.0,0.0
841e161ffffffff,2.0,0.0,0.0
841e163ffffffff,53.0,1.0,0.0
841e165ffffffff,3.0,0.0,0.0
841e167ffffffff,88.0,0.0,0.0
841e169ffffffff,16.0,2.0,0.0
841e16bffffffff,2.0,0.0,0.0
841e16dffffffff,22.0,2.0,0.0
841e181ffffffff,4.0,0.0,0.0
841e183ffffffff,2.0,0.0,0.0
841e185ffffffff,5.0,0.0,0.0
841e187ffffffff,3.0,0.0,0.0
841e189ffffffff,1.0,0.0,0.0
841e18bffffffff,4.0,0.0,0.0
841e195ffffffff,1.0,0.0,0.0
841e19dffffffff,35.0,2.0,0.0
841e1a9ffffffff,4.0,0.0,0.0
841e1b1ffffffff,21.0,0.0,0.0
841e1b3ffffffff,200.0,1.0,0.0
841e1b5ffffffff,2.0,0.0,0.0
841e1b7ffffffff,35.0,0.0,0.0
841e1b9ffffffff,6.0,0.0,0.0
841e1bbffffffff,29.0,0.0,0.0
841e1c1ffffffff,3.0,0.0,0.0
841e1c3ffffffff,4.0,2.0,0.0
841e1c5ffffffff,2.0,0.0,0.0
841e1c7ffffffff,7.0,1.0,0.0
841e1c9ffffffff,5.0,0.0,0.0
841e1cbffffffff,65.0,6.0,0.0
841e1cdffffffff,13.0,0.0,0.0
841e1d1ffffffff,22.0,0.0,0.0
841e1d5ffffffff,10.0,1.0,0.0
841e1d7ffffffff,27.0,0.0,0.0
841e1d9ffffffff,2.0,0.0,0.0
841e1dbffffffff,2.0,0.0,0.0
841e1ddffffffff,91.0,10.0,0.0
841e1e3ffffffff,2.0,1.0,0.0
841e1e5ffffffff,3.0,0.0,0.0
841e1e7ffffffff,44.0,0.0,0.0
841e1edffffffff,18.0,0.0,0.0
841e201ffffffff,22.0,4.0,0.0
841e205ffffffff,35.0,1.0,0.0
841e207ffffffff,6.0,0.0,0.0
841e209ffffffff,1.0,0.0,0.0
841e20bffffffff,2.0,0.0,0.0
841e20dffffffff,40.0,0.0,0.0
841e219ffffffff,2.0,0.0,0.0
841e21bffffffff,14.0,9.0,0.0
841e221ffffffff,38.0,0.0,0.0
841e223ffffffff,36.0,0.0,0.0
841e225ffffffff,386.0,1.0,0.0
841e227ffffffff,12.0,0.0,0.0
841e229ffffffff,25.0,0.0,0.0
841e22dffffffff,100.0,0.0,0.0
841e231ffffffff,8.0,0.0,0.0
841e233ffffffff,24.0,0.0,0.0
841e235ffffffff,19.0,0.0,0.0
841e237ffffffff,20.0,0.0,0.0
841e239ffffffff,12.0,0.0,0.0
841e23dffffffff,51.0,0.0,0.0
841e241ffffffff,4.0,0.0,0.0
841e243ffffffff,15.0,1.0,0.0
841e245ffffffff,1.0,0.0,0.0
841e247ffffffff,1.0,0.0,0.0
841e249ffffffff,4.0,0.0,0.0
841e24bffffffff,67.0,0.0,0.0
841e253ffffffff,7.0,0.0,0.0
841e257ffffffff,28.0,0.0,0.0
841e259ffffffff,4.0,0.0,0.0
841e25dffffffff,15.0,0.0,0.0
841e261ffffffff,6.0,0.0,0.0
841e263ffffffff,17.0,0.0,0.0
841e265ffffffff,77.0,4.0,0.0
841e267ffffffff,11.0,2.0,0.0
841e269ffffffff,10.0,0.0,0.0
841e26bffffffff,2.0,0.0,0.0
841e26dffffffff,6.0,0.0,0.0
841e281ffffffff,22.0,0.0,0.0
841e283ffffffff,6.0,0.0,0.0
841e285ffffffff,26.0,0.0,0.0
841e287ffffffff,2.0,0.0,0.0
841e289ffffffff,3.0,3.0,0.0
841e28dffffffff,11.0,0.0,0.0
841e293ffffffff,9.0,0.0,0.0
841e295ffffffff,3.0,0.0,0.0
841e297ffffffff,4.0,0.0,0.0
841e29bffffffff,2.0,0.0,0.0
841e29dffffffff,8.0,0.0,0.0
841e2a1ffffffff,2.0,0.0,0.0
841e2a3ffffffff,48.0,0.0,0.0
841e2a5ffffffff,26.0,0.0,0.0
841e2a7ffffffff,16.0,0.0,0.0
841e2a9ffffffff,28.0,0.0,0.0
841e2abffffffff,4.0,0.0,0.0
841e2adffffffff,18.0,0.0,0.0
841e2b1ffffffff,10.0,0.0,0.0
841e2b5ffffffff,10.0,0.0,0.0
841e2b7ffffffff,6.0,3.0,0.0
841e2bbffffffff,10.0,0.0,0.0
841e2bdffffffff,9.0,0.0,0.0
841e2c9ffffffff,1.0,0.0,0.0
841e2cdffffffff,1.0,0.0,0.0
841e2d1ffffffff,2.0,0.0,0.0
841e2d3ffffffff,15.0,0.0,0.0
841e2d7ffffffff,15.0,9.0,0.0
841e2dbffffffff,10.0,1.0,0.0
841e2ddffffffff,5.0,0.0,0.0
841e2e1ffffffff,8.0,0.0,0.0
841e2e3ffffffff,16.0,0.0,0.0
841e2e5ffffffff,146.0,0.0,0.0
841e2e7ffffffff,73.0,0.0,0.0
841e2e9ffffffff,1.0,0.0,0.0
841e2ebffffffff,8.0,0.0,0.0
841e301ffffffff,262.0,0.0,0.0
841e303ffffffff,22.0,0.0,0.0
841e305ffffffff,42.0,0.0,0.0
841e307ffffffff,1482.0,0.0,0.0
841e309ffffffff,87.0,0.0,0.0
841e30bffffffff,313.0,0.0,0.0
841e30dffffffff,223.0,0.0,0.0
841e311ffffffff,19.0,0.0,0.0
841e313ffffffff,16.0,0.0,0.0
841e315ffffffff,9.0,0.0,0.0
841e317ffffffff,32.0,0.0,0.0
841e319ffffffff,108.0,0.0,0.0
841e31bffffffff,19.0,0.0,0.0
841e31dffffffff,13.0,0.0,0.0
841e321ffffffff,12.0,1.0,0.0
841e323ffffffff,1.0,0.0,0.0
841e325ffffffff,7.0,0.0,0.0
841e327ffffffff,27.0,1.0,0.0
841e329ffffffff,43.0,2.0,0.0
841e32bffffffff,279.0,0.0,0.0
841e32dffffffff,28.0,3.0,0.0
841e331ffffffff,3.0,0.0,0.0
841e333ffffffff,8.0,1.0,0.0
841e335ffffffff,2.0,0.0,0.0
841e337ffffffff,6.0,0.0,0.0
841e339ffffffff,262.0,0.0,0.0
841e33bffffffff,13.0,0.0,0.0
841e33dffffffff,38.0,0.0,0.0
841e341ffffffff,124.0,3.0,0.0
841e343ffffffff,118.0,0.0,0.0
841e345ffffffff,44.0,0.0,0.0
841e347ffffffff,45.0,0.0,0.0
841e349ffffffff,120.0,1.0,0.0
841e34bffffffff,236.0,0.0,0.0
841e34dffffffff,20.0,0.0,0.0
841e351ffffffff,440.0,0.0,0.0
841e353ffffffff,91.0,0.0,0.0
841e355ffffffff,1561.0,2.0,0.0
841e357ffffffff,254.0,0.0,0.0
841e359ffffffff,231.0,0.0,0.0
841e35bffffffff,142.0,0.0,0.0
841e35dffffffff,81.0,0.0,0.0
841e361ffffffff,28.0,0.0,0.0
841e363ffffffff,42.0,0.0,0.0
841e365ffffffff,61.0,1.0,0.0
841e367ffffffff,46.0,3.0,0.0
841e369ffffffff,6.0,2.0,0.0
841e36bffffffff,174.0,0.0,0.0
841e36dffffffff,10.0,0.0,0.0
841e421ffffffff,10.0,0.0,0.0
841e425ffffffff,37.0,0.0,0.0
841e427ffffffff,31.0,0.0,0.0
841e429ffffffff,4.0,0.0,0.0
841e42dffffffff,4.0,0.0,0.0
841e447ffffffff,2.0,0.0,0.0
841e45dffffffff,1.0,0.0,0.0
841e467ffffffff,3.0,0.0,0.0
841e499ffffffff,2.0,0.0,0.0
841e4a3ffffffff,2.0,0.0,0.0
841e4adffffffff,2.0,0.0,0.0
841e4b1ffffffff,3.0,0.0,0.0
841e4bbffffffff,2.0,0.0,0.0
841e4d1ffffffff,1.0,0.0,0.0
841e4d9ffffffff,6.0,0.0,0.0
841e4dbffffffff,1.0,0.0,0.0
841e509ffffffff,2.0,0.0,0.0
841e50dffffffff,7.0,0.0,0.0
841e511ffffffff,2.0,0.0,0.0
841e513ffffffff,25.0,0.0,0.0
841e517ffffffff,8.0,0.0,0.0
841e519ffffffff,26.0,0.0,0.0
841e51bffffffff,73.0,0.0,0.0
841e521ffffffff,4.0,0.0,0.0
841e525ffffffff,23.0,0.0,0.0
841e527ffffffff,33.0,0.0,0.0
841e529ffffffff,7.0,3.0,0.0
841e52dffffffff,2.0,0.0,0.0
841e53dffffffff,4.0,0.0,0.0
841e547ffffffff,1.0,0.0,0.0
841e551ffffffff,2.0,0.0,0.0
841e553ffffffff,7.0,0.0,0.0
841e563ffffffff,1.0,0.0,0.0
841e567ffffffff,3.0,0.0,0.0
841e585ffffffff,2.0,0.0,0.0
841e589ffffffff,4.0,0.0,0.0
841e58dffffffff,2.0,0.0,0.0
841e5a1ffffffff,1.0,0.0,0.0
841e5a5ffffffff,7.0,0.0,0.0
841e5a9ffffffff,56.0,0.0,0.0
841e5adffffffff,19.0,0.0,0.0
841e5c1ffffffff,2.0,0.0,0.0
841e5c3ffffffff,2.0,0.0,0.0
841e5c9ffffffff,8.0,0.0,0.0
841e5cdffffffff,42.0,0.0,0.0
841e5dbffffffff,2.0,0.0,0.0
841e5ddffffffff,2.0,0.0,0.0
841e5e3ffffffff,6.0,0.0,0.0
841e5e5ffffffff,39.0,0.0,0.0
841e5e7ffffffff,21.0,0.0,0.0
841e5e9ffffffff,16.0,0.0,0.0
841e5edffffffff,19.0,0.0,0.0
841e607ffffffff,7.0,0.0,0.0
841e615ffffffff,3.0,2.0,0.0
841e621ffffffff,5.0,0.0,0.0
841e631ffffffff,14.0,0.0,0.0
841e639ffffffff,60.0,0.0,0.0
841e63bffffffff,86.0,0.0,0.0
841e643ffffffff,1.0,0.0,0.0
841e64dffffffff,9.0,0.0,0.0
841e697ffffffff,24.0,0.0,0.0
841e6a9ffffffff,3.0,0.0,0.0
841e6b3ffffffff,4.0,0.0,0.0
841e6bbffffffff,19.0,0.0,0.0
841e6d9ffffffff,83.0,0.0,0.0
841e6e7ffffffff,7.0,0.0,0.0
841e6e9ffffffff,2.0,0.0,0.0
841e701ffffffff,1.0,0.0,0.0
841e707ffffffff,2.0,0.0,0.0
841e70dffffffff,2.0,0.0,0.0
841e71dffffffff,2.0,0.0,0.0
841e721ffffffff,2.0,0.0,0.0
841e723ffffffff,5.0,0.0,0.0
841e725ffffffff,1.0,0.0,0.0
841e729ffffffff,6.0,0.0,0.0
841e72dffffffff,2.0,0.0,0.0
841e731ffffffff,3.0,0.0,0.0
841e743ffffffff,1.0,0.0,0.0
841e755ffffffff,2.0,0.0,0.0
841e75dffffffff,15.0,0.0,0.0
841e761ffffffff,6.0,0.0,0.0
841e765ffffffff,4.0,0.0,0.0
841e769ffffffff,17.0,0.0,0.0
841e76bffffffff,7.0,0.0,0.0
841e76dffffffff,18.0,0.0,0.0
841e801ffffffff,11.0,0.0,0.0
841e803ffffffff,3.0,3.0,0.0
841e805ffffffff,94.0,0.0,0.0
841e809ffffffff,6.0,0.0,0.0
841e80bffffffff,6.0,0.0,0.0
841e80dffffffff,2.0,0.0,0.0
841e815ffffffff,13.0,3.0,0.0
841e817ffffffff,12.0,0.0,0.0
841e81dffffffff,4.0,0.0,0.0
841e82bffffffff,62.0,0.0,0.0
841e831ffffffff,19.0,3.0,0.0
841e833ffffffff,36.0,0.0,0.0
841e835ffffffff,30.0,0.0,0.0
841e837ffffffff,5.0,0.0,0.0
841e83bffffffff,16.0,0.0,0.0
841e83dffffffff,17.0,0.0,0.0
841e841ffffffff,6.0,0.0,0.0
841e843ffffffff,6.0,0.0,0.0
841e845ffffffff,1.0,0.0,0.0
841e847ffffffff,11.0,0.0,0.0
841e849ffffffff,8.0,0.0,0.0
841e84bffffffff,3.0,0.0,0.0
841e84dffffffff,4.0,0.0,0.0
841e859ffffffff,5.0,0.0,0.0
841e85dffffffff,7.0,2.0,0.0
841e863ffffffff,73.0,0.0,0.0
841e869ffffffff,23.0,0.0,0.0
841e86bffffffff,9.0,0.0,0.0
841e881ffffffff,2.0,0.0,0.0
841e88dffffffff,1.0,0.0,0.0
841e8a1ffffffff,4.0,0.0,0.0
841e8a7ffffffff,2.0,0.0,0.0
841e8d9ffffffff,1.0,0.0,0.0
841e8e5ffffffff,1.0,0.0,0.0
