cell_id,Oenanthe oenanthe,Oenanthe oenanthe leucorhoa,Oenanthe oenanthe oenanthe/libanotica
8408365ffffffff,8.0,0.0,0.0
840836dffffffff,47.0,0.0,2.0
8408803ffffffff,1.0,0.0,0.0
8408805ffffffff,2.0,0.0,2.0
8408809ffffffff,6.0,0.0,0.0
840880bffffffff,9.0,0.0,0.0
840880dffffffff,10.0,0.0,2.0
8408823ffffffff,2.0,0.0,0.0
8408829ffffffff,32.0,0.0,6.0
840882bffffffff,1.0,0.0,0.0
840882dffffffff,3.0,0.0,1.0
8408837ffffffff,16.0,0.0,0.0
8408839ffffffff,2.0,0.0,0.0
840883dffffffff,4.0,0.0,0.0
8408845ffffffff,1.0,0.0,0.0
8408847ffffffff,2.0,0.0,0.0
8408855ffffffff,3.0,0.0,0.0
8408863ffffffff,12.0,0.0,4.0
8408867ffffffff,28.0,0.0,2.0
8408869ffffffff,5.0,0.0,0.0
840886bffffffff,70.0,0.0,15.0
8408889ffffffff,26.0,0.0,2.0
840888bffffffff,2.0,0.0,1.0
840888dffffffff,9.0,0.0,0.0
84088adffffffff,1.0,0.0,0.0
84088e1ffffffff,10.0,0.0,7.0
84088e3ffffffff,4.0,0.0,2.0
84088edffffffff,3.0,0.0,0.0
8408901ffffffff,29.0,0.0,0.0
840890dffffffff,7.0,0.0,0.0
8408937ffffffff,47.0,0.0,0.0
8408959ffffffff,19.0,0.0,5.0
840895bffffffff,14.0,0.0,5.0
8408961ffffffff,10.0,0.0,0.0
8408963ffffffff,3.0,0.0,0.0
8408965ffffffff,40.0,0.0,0.0
8408969ffffffff,3.0,0.0,0.0
8408985ffffffff,29.0,0.0,1.0
8408987ffffffff,2.0,0.0,0.0
840898bffffffff,32.0,0.0,0.0
8408995ffffffff,49.0,0.0,0.0
8408997ffffffff,62.0,0.0,13.0
8408999ffffffff,1.0,0.0,0.0
840899bffffffff,1.0,0.0,0.0
84089a1ffffffff,24.0,0.0,0.0
84089a5ffffffff,12.0,0.0,0.0
84089a7ffffffff,3.0,0.0,0.0
84089a9ffffffff,182.0,0.0,2.0
84089abffffffff,8.0,0.0,0.0
84089adffffffff,6.0,0.0,0.0
84089b1ffffffff,14.0,0.0,1.0
84089b5ffffffff,1.0,0.0,0.0
84089b7ffffffff,3.0,0.0,0.0
84089bbffffffff,12.0,0.0,3.0
84089c3ffffffff,7.0,0.0,0.0
84089cbffffffff,1.0,0.0,0.0
84089d1ffffffff,7.0,0.0,0.0
84089d3ffffffff,3.0,0.0,0.0
84089d9ffffffff,2.0,0.0,0.0
84089dbffffffff,2.0,0.0,0.0
84089e1ffffffff,3.0,0.0,0.0
84089e3ffffffff,22.0,0.0,0.0
84089e5ffffffff,5.0,0.0,0.0
84089e7ffffffff,9.0,0.0,1.0
84089ebffffffff,8.0,0.0,0.0
84089edffffffff,6.0,0.0,0.0
8408a09ffffffff,2.0,0.0,0.0
8408a31ffffffff,1.0,0.0,0.0
8408a35ffffffff,4.0,0.0,0.0
8408a3dffffffff,2.0,0.0,0.0
8408a45ffffffff,2.0,0.0,0.0
8408a53ffffffff,7.0,0.0,0.0
8408a5bffffffff,6.0,0.0,0.0
8408a6dffffffff,4.0,0.0,0.0
8408b05ffffffff,1.0,0.0,0.0
8408b0dffffffff,1.0,0.0,0.0
8408b11ffffffff,8.0,0.0,0.0
8408b13ffffffff,2.0,0.0,0.0
8408b15ffffffff,16.0,0.0,0.0
8408b17ffffffff,8.0,0.0,0.0
8408b31ffffffff,2.0,0.0,0.0
8408b35ffffffff,1.0,0.0,0.0
8408b3dffffffff,7.0,0.0,0.0
8408b41ffffffff,2.0,0.0,0.0
8408b47ffffffff,4.0,0.0,0.0
8408b4dffffffff,2.0,0.0,0.0
8408b57ffffffff,2.0,0.0,0.0
8408b5bffffffff,2.0,0.0,0.0
8408b63ffffffff,2.0,0.0,0.0
8408b6bffffffff,9.0,0.0,0.0
8408c19ffffffff,2.0,0.0,0.0
8408c21ffffffff,6.0,0.0,0.0
8408c29ffffffff,6.0,0.0,2.0
8408c63ffffffff,1.0,0.0,0.0
8408c6dffffffff,2.0,0.0,0.0
8408c89ffffffff,27.0,0.0,1.0
8408c8bffffffff,4.0,0.0,0.0
8408c8dffffffff,31.0,0.0,0.0
8408c99ffffffff,2.0,0.0,0.0
8408cd3ffffffff,6.0,0.0,0.0
8408cd7ffffffff,3.0,0.0,0.0
8408cdbffffffff,5.0,0.0,0.0
8408ce1ffffffff,9.0,0.0,0.0
8408ce5ffffffff,2.0,0.0,0.0
8408d07ffffffff,2.0,0.0,0.0
8408d11ffffffff,2.0,0.0,0.0
8408d19ffffffff,49.0,0.0,1.0
8408d1bffffffff,2.0,0.0,0.0
8408d41ffffffff,1.0,0.0,0.0
8408d49ffffffff,12.0,0.0,0.0
8408d51ffffffff,7.0,0.0,0.0
8408d53ffffffff,2.0,0.0,0.0
8408d57ffffffff,9.0,0.0,0.0
8408d5dffffffff,4.0,0.0,0.0
8408d81ffffffff,13.0,0.0,0.0
8408d83ffffffff,5.0,0.0,0.0
8408d8bffffffff,11.0,0.0,0.0
8408dbdffffffff,2.0,0.0,0.0
8408dd9ffffffff,3.0,0.0,0.0
8408de7ffffffff,2.0,0.0,0.0
8408e15ffffffff,1.0,0.0,0.0
8408e33ffffffff,1.0,0.0,0.0
8408e45ffffffff,4.0,0.0,0.0
8408e4dffffffff,1.0,0.0,0.0
8408e5bffffffff,1.0,0.0,0.0
8408e6dffffffff,2.0,0.0,0.0
8408e89ffffffff,1.0,0.0,0.0
8408e8bffffffff,6.0,0.0,0.0
8408e93ffffffff,1.0,0.0,1.0
8408e9bffffffff,2.0,0.0,2.0
8408e9dffffffff,1.0,0.0,0.0
8408ea3ffffffff,4.0,0.0,2.0
8408ea7ffffffff,11.0,0.0,2.0
8408eb3ffffffff,3.0,0.0,0.0
8408ec1ffffffff,8.0,0.0,0.0
8408ec3ffffffff,1.0,0.0,0.0
8408ec5ffffffff,1.0,0.0,0.0
8408ecdffffffff,12.0,0.0,0.0
8408ed3ffffffff,2.0,0.0,0.0
8408ed7ffffffff,1.0,0.0,1.0
8408edbffffffff,6.0,0.0,0.0
8408f25ffffffff,2.0,0.0,0.0
8408f29ffffffff,2.0,0.0,0.0
8408f2dffffffff,2.0,0.0,2.0
8408f63ffffffff,7.0,0.0,0.0
84094a7ffffffff,1.0,0.0,0.0
8409585ffffffff,8.0,0.0,2.0
8409587ffffffff,6.0,0.0,0.0
840958bffffffff,4.0,0.0,0.0
8409591ffffffff,2.0,0.0,0.0
8409599ffffffff,3.0,0.0,0.0
840959dffffffff,1.0,0.0,0.0
84095a9ffffffff,12.0,0.0,2.0
84095adffffffff,8.0,0.0,0.0
84095e7ffffffff,2.0,0.0,0.0
8409805ffffffff,47.0,0.0,0.0
8409817ffffffff,1.0,0.0,0.0
8409819ffffffff,11.0,0.0,0.0
8409821ffffffff,33.0,0.0,1.0
8409825ffffffff,2.0,0.0,0.0
8409827ffffffff,1.0,0.0,0.0
8409829ffffffff,9.0,0.0,0.0
840982bffffffff,27.0,0.0,0.0
840982dffffffff,24.0,0.0,0.0
8409833ffffffff,1.0,0.0,0.0
840983bffffffff,1.0,0.0,0.0
8409881ffffffff,4.0,0.0,0.0
8409883ffffffff,26.0,0.0,5.0
8409887ffffffff,2.0,0.0,0.0
840988bffffffff,5.0,0.0,2.0
840988dffffffff,4.0,0.0,0.0
8409891ffffffff,4.0,0.0,0.0
8409893ffffffff,17.0,0.0,0.0
8409897ffffffff,10.0,0.0,0.0
8409899ffffffff,1.0,0.0,0.0
840989dffffffff,1.0,0.0,1.0
84098a9ffffffff,5.0,0.0,0.0
84098b1ffffffff,2.0,0.0,0.0
84098bdffffffff,2.0,0.0,0.0
84098c1ffffffff,2.0,0.0,0.0
84098c5ffffffff,2.0,0.0,0.0
84098c7ffffffff,4.0,0.0,0.0
84098d1ffffffff,3.0,0.0,0.0
84098d3ffffffff,2.0,0.0,0.0
84098d5ffffffff,2.0,0.0,2.0
84098e1ffffffff,30.0,0.0,0.0
84098e3ffffffff,13.0,0.0,0.0
84098ebffffffff,5.0,0.0,0.0
8409911ffffffff,117.0,0.0,2.0
8409913ffffffff,1.0,0.0,0.0
8409917ffffffff,19.0,0.0,5.0
840991bffffffff,220.0,0.0,5.0
8409935ffffffff,2.0,0.0,0.0
8409937ffffffff,6.0,0.0,4.0
8409981ffffffff,5.0,0.0,0.0
8409987ffffffff,8.0,0.0,0.0
8409991ffffffff,4.0,0.0,0.0
8409993ffffffff,49.0,0.0,0.0
8409995ffffffff,2.0,0.0,0.0
8409997ffffffff,4.0,0.0,0.0
84099a3ffffffff,2.0,0.0,0.0
84099a7ffffffff,2.0,0.0,0.0
84099b1ffffffff,2.0,0.0,0.0
84099b9ffffffff,16.0,0.0,0.0
84099bdffffffff,15.0,0.0,0.0
84099c9ffffffff,1.0,0.0,0.0
84099cdffffffff,4.0,0.0,0.0
84099d9ffffffff,1.0,0.0,0.0
84099e9ffffffff,46.0,0.0,0.0
84099ebffffffff,2.0,0.0,0.0
8409a09ffffffff,112.0,0.0,0.0
8409a41ffffffff,17.0,0.0,2.0
8409a43ffffffff,12.0,0.0,0.0
8409a45ffffffff,37.0,2.0,2.0
8409a47ffffffff,49.0,0.0,2.0
8409a4dffffffff,38.0,0.0,1.0
8409a55ffffffff,46.0,2.0,2.0
8409a69ffffffff,195.0,0.0,10.0
8409a6bffffffff,93.0,2.0,19.0
840a337ffffffff,2.0,0.0,0.0
840a911ffffffff,2.0,0.0,0.0
840b931ffffffff,2.0,0.0,0.0
840bb01ffffffff,5.0,0.0,0.0
840c141ffffffff,52.0,0.0,0.0
840c143ffffffff,115.0,0.0,0.0
840c145ffffffff,690.0,0.0,0.0
840c147ffffffff,285.0,0.0,0.0
840c149ffffffff,8.0,0.0,0.0
840c14bffffffff,66.0,0.0,0.0
840c14dffffffff,11.0,0.0,0.0
840c15dffffffff,130.0,0.0,0.0
840c1e1ffffffff,1.0,0.0,0.0
840c213ffffffff,10.0,0.0,0.0
840c251ffffffff,2.0,0.0,0.0
840c25dffffffff,2.0,0.0,0.0
840c297ffffffff,2.0,0.0,0.0
840c309ffffffff,2.0,0.0,0.0
840c323ffffffff,4.0,0.0,0.0
840c335ffffffff,114.0,0.0,0.0
840c341ffffffff,1.0,0.0,0.0
840c349ffffffff,2.0,0.0,0.0
840c34bffffffff,5.0,0.0,0.0
840c665ffffffff,6.0,0.0,0.0
840c70dffffffff,1.0,0.0,0.0
840c719ffffffff,4.0,0.0,0.0
840c733ffffffff,22.0,0.0,0.0
840c739ffffffff,4.0,0.0,0.0
840c73bffffffff,1.0,0.0,0.0
840c741ffffffff,3.0,0.0,0.0
840c745ffffffff,24.0,0.0,0.0
840c74bffffffff,3.0,0.0,0.0
840c74dffffffff,44.0,0.0,0.0
840c759ffffffff,5.0,0.0,0.0
840c769ffffffff,39.0,0.0,0.0
840ca43ffffffff,721.0,0.0,0.0
840ca55ffffffff,1.0,0.0,0.0
840ca99ffffffff,3.0,0.0,0.0
840cd8dffffffff,4.0,0.0,0.0
840d039ffffffff,28.0,0.0,0.0
840d093ffffffff,27.0,0.0,0.0
840d0b3ffffffff,1.0,0.0,0.0
840d1b5ffffffff,2.0,0.0,0.0
840d529ffffffff,2.0,0.0,0.0
840d537ffffffff,1.0,0.0,0.0
840d563ffffffff,2.0,0.0,0.0
840d569ffffffff,34.0,0.0,0.0
840d56dffffffff,1.0,0.0,0.0
840d58dffffffff,2.0,0.0,0.0
840d5a9ffffffff,4.0,0.0,0.0
840d5c7ffffffff,6.0,0.0,0.0
840d5e7ffffffff,4.0,0.0,0.0
840d65dffffffff,2.0,0.0,0.0
840d6e1ffffffff,2.0,0.0,0.0
840d6ebffffffff,2.0,0.0,0.0
840d701ffffffff,4.0,0.0,0.0
840d70bffffffff,5.0,0.0,0.0
840d723ffffffff,5.0,0.0,0.0
840d737ffffffff,3.0,0.0,0.0
840d747ffffffff,2.0,0.0,0.0
840d757ffffffff,2.0,0.0,0.0
840d89dffffffff,2.0,0.0,0.0
840f01bffffffff,1.0,0.0,0.0
840f0b1ffffffff,18.0,0.0,0.0
840f0bdffffffff,4.0,0.0,0.0
841012dffffffff,2.0,0.0,0.0
8410161ffffffff,2.0,0.0,0.0
8410165ffffffff,5.0,0.0,0.0
8410167ffffffff,4.0,0.0,0.0
8410245ffffffff,1.0,0.0,0.0
84106d9ffffffff,2.0,0.0,0.0
8410897ffffffff,2.0,0.0,0.0
8410a19ffffffff,4.0,0.0,0.0
8410a1dffffffff,1.0,0.0,0.0
8410c03ffffffff,2.0,0.0,0.0
8410c05ffffffff,3.0,0.0,0.0
8410c23ffffffff,1.0,0.0,0.0
8410c27ffffffff,7.0,0.0,0.0
8410c3dffffffff,2.0,0.0,0.0
8410d07ffffffff,2.0,0.0,0.0
8410d27ffffffff,2.0,0.0,0.0
8410dc9ffffffff,7.0,0.0,0.0
8410dcdffffffff,1.0,0.0,0.0
8410ee1ffffffff,5.0,0.0,0.0
8410f0dffffffff,2.0,0.0,0.0
8410f29ffffffff,2.0,0.0,0.0
8410f2bffffffff,1.0,0.0,0.0
8411001ffffffff,2.0,0.0,0.0
8411009ffffffff,2.0,0.0,0.0
8411015ffffffff,3.0,0.0,0.0
8411031ffffffff,6.0,0.0,0.0
8411039ffffffff,5.0,0.0,0.0
841103bffffffff,14.0,0.0,0.0
8411043ffffffff,3.0,0.0,0.0
841105bffffffff,2.0,0.0,2.0
841105dffffffff,8.0,0.0,0.0
8411061ffffffff,31.0,0.0,0.0
8411063ffffffff,2.0,0.0,0.0
8411069ffffffff,21.0,0.0,0.0
841106bffffffff,5.0,0.0,0.0
8411155ffffffff,2.0,0.0,0.0
841115bffffffff,3.0,0.0,0.0
8411169ffffffff,14.0,0.0,0.0
841116dffffffff,3.0,0.0,0.0
841120dffffffff,3.0,0.0,0.0
8411221ffffffff,6.0,0.0,0.0
8411223ffffffff,2.0,0.0,0.0
841124dffffffff,2.0,0.0,0.0
8411251ffffffff,4.0,0.0,2.0
8411261ffffffff,4.0,0.0,2.0
8411265ffffffff,2.0,0.0,0.0
8411267ffffffff,3.0,0.0,0.0
8411269ffffffff,3.0,0.0,2.0
841126bffffffff,3.0,0.0,0.0
841126dffffffff,119.0,0.0,36.0
84112adffffffff,3.0,0.0,2.0
84112e3ffffffff,1.0,0.0,0.0
8411337ffffffff,3.0,0.0,0.0
8411341ffffffff,2.0,0.0,0.0
8411355ffffffff,2.0,0.0,2.0
8411359ffffffff,1.0,0.0,0.0
8411365ffffffff,2.0,0.0,0.0
841136bffffffff,2.0,0.0,0.0
8411549ffffffff,9.0,0.0,0.0
8411705ffffffff,1.0,0.0,0.0
8411707ffffffff,2.0,0.0,0.0
8411811ffffffff,2.0,0.0,2.0
8411813ffffffff,12.0,0.0,1.0
841181bffffffff,4.0,0.0,2.0
841181dffffffff,11.0,0.0,2.0
841183bffffffff,3.0,0.0,0.0
84118adffffffff,23.0,0.0,0.0
84118c9ffffffff,8.0,0.0,0.0
84118cdffffffff,14.0,0.0,0.0
84118e1ffffffff,9.0,0.0,5.0
84118e9ffffffff,20.0,0.0,3.0
8411aa5ffffffff,6.0,0.0,0.0
8411aa7ffffffff,10.0,0.0,1.0
8411aabffffffff,4.0,0.0,0.0
8411aadffffffff,1.0,0.0,0.0
8411ab5ffffffff,2.0,0.0,0.0
8411ab9ffffffff,3.0,0.0,3.0
8411ae3ffffffff,66.0,0.0,38.0
8411ae5ffffffff,5.0,0.0,0.0
8411ae7ffffffff,27.0,0.0,16.0
84158adffffffff,2.0,0.0,0.0
8415901ffffffff,1.0,0.0,0.0
8415903ffffffff,2.0,0.0,0.0
8415909ffffffff,4.0,0.0,0.0
841590bffffffff,2.0,0.0,0.0
8415915ffffffff,2.0,0.0,0.0
8415917ffffffff,2.0,0.0,0.0
8415929ffffffff,1.0,0.0,0.0
841592bffffffff,3.0,0.0,0.0
8415939ffffffff,2.0,0.0,0.0
8415953ffffffff,2.0,0.0,0.0
84159e9ffffffff,1.0,0.0,1.0
84159ebffffffff,1.0,0.0,1.0
8415b07ffffffff,12.0,0.0,0.0
841653bffffffff,1.0,0.0,0.0
84176bdffffffff,32.0,0.0,0.0
8418011ffffffff,15.0,0.0,2.0
8418013ffffffff,16.0,0.0,1.0
8418019ffffffff,23.0,0.0,0.0
841801bffffffff,4.0,0.0,0.0
841801dffffffff,25.0,0.0,0.0
841804bffffffff,16.0,0.0,0.0
8418053ffffffff,69.0,0.0,26.0
8418057ffffffff,4.0,0.0,0.0
8418059ffffffff,36.0,1.0,0.0
841805bffffffff,19.0,2.0,0.0
841805dffffffff,6.0,0.0,0.0
84180c9ffffffff,2.0,0.0,0.0
84180cdffffffff,30.0,0.0,0.0
8418201ffffffff,2.0,0.0,0.0
8418203ffffffff,2.0,0.0,0.0
8418209ffffffff,1.0,0.0,0.0
8418213ffffffff,2.0,0.0,2.0
8418215ffffffff,5.0,0.0,0.0
8418223ffffffff,4.0,0.0,2.0
8418231ffffffff,1.0,0.0,0.0
8418233ffffffff,6.0,0.0,0.0
8418235ffffffff,40.0,0.0,6.0
8418237ffffffff,18.0,0.0,2.0
8418239ffffffff,5.0,0.0,0.0
841823dffffffff,16.0,4.0,7.0
8418243ffffffff,15.0,0.0,0.0
8418251ffffffff,3.0,0.0,0.0
8418259ffffffff,21.0,0.0,0.0
8418281ffffffff,17.0,0.0,0.0
8418285ffffffff,5.0,0.0,0.0
841828bffffffff,107.0,2.0,11.0
8418299ffffffff,93.0,0.0,10.0
84182a3ffffffff,2.0,0.0,0.0
84182abffffffff,12.0,0.0,2.0
84182c1ffffffff,33.0,0.0,0.0
84182c3ffffffff,17.0,0.0,0.0
84182c9ffffffff,20.0,0.0,2.0
84182cbffffffff,132.0,9.0,6.0
84182d3ffffffff,3.0,0.0,0.0
84182d5ffffffff,3.0,0.0,1.0
84182d9ffffffff,3.0,0.0,0.0
84182e5ffffffff,55.0,4.0,14.0
84182e9ffffffff,2.0,0.0,0.0
84182ebffffffff,2.0,0.0,2.0
8418409ffffffff,1.0,0.0,0.0
8418429ffffffff,2.0,0.0,0.0
841843bffffffff,1.0,0.0,0.0
8418443ffffffff,28.0,0.0,0.0
8418447ffffffff,16.0,0.0,1.0
8418451ffffffff,3.0,0.0,0.0
8418455ffffffff,3.0,0.0,0.0
8418457ffffffff,4.0,0.0,0.0
8418459ffffffff,2.0,0.0,0.0
841845bffffffff,1.0,0.0,0.0
841845dffffffff,8.0,0.0,0.0
8418461ffffffff,18.0,2.0,6.0
8418469ffffffff,4.0,0.0,0.0
841846bffffffff,7.0,2.0,1.0
841846dffffffff,104.0,0.0,2.0
8418491ffffffff,7.0,0.0,0.0
8418493ffffffff,209.0,0.0,0.0
8418495ffffffff,441.0,0.0,0.0
8418497ffffffff,30.0,0.0,0.0
841849dffffffff,9.0,0.0,0.0
84184a3ffffffff,7.0,0.0,0.0
84184b1ffffffff,48.0,0.0,0.0
84184b3ffffffff,14.0,0.0,0.0
84184b5ffffffff,36.0,0.0,0.0
84184b7ffffffff,35.0,0.0,0.0
84184b9ffffffff,52.0,0.0,0.0
84184bbffffffff,86.0,0.0,0.0
84184bdffffffff,74.0,0.0,0.0
84184c3ffffffff,10.0,0.0,0.0
84184d5ffffffff,6.0,0.0,0.0
84184ddffffffff,19.0,0.0,0.0
84184edffffffff,1.0,0.0,0.0
8418593ffffffff,16.0,0.0,0.0
8418597ffffffff,10.0,0.0,0.0
84185b1ffffffff,9.0,0.0,0.0
84185b3ffffffff,82.0,0.0,0.0
84185b5ffffffff,234.0,0.0,0.0
84185b7ffffffff,3.0,0.0,0.0
84185bbffffffff,156.0,0.0,0.0
8418607ffffffff,10.0,0.0,0.0
8418609ffffffff,3.0,0.0,0.0
841860dffffffff,4.0,0.0,0.0
8418623ffffffff,9.0,0.0,0.0
8418625ffffffff,6.0,0.0,0.0
8418629ffffffff,28.0,0.0,0.0
841862bffffffff,1.0,0.0,0.0
8418631ffffffff,2.0,0.0,0.0
841864bffffffff,1.0,0.0,0.0
8418655ffffffff,1.0,0.0,0.0
841865dffffffff,3.0,0.0,0.0
8418661ffffffff,6.0,0.0,0.0
8418667ffffffff,6.0,0.0,0.0
841866bffffffff,2.0,0.0,0.0
841868bffffffff,1.0,0.0,0.0
8418695ffffffff,2.0,0.0,0.0
84186a1ffffffff,12.0,0.0,0.0
84186a3ffffffff,2.0,0.0,0.0
84186a5ffffffff,12.0,0.0,0.0
84186a7ffffffff,4.0,0.0,0.0
84186a9ffffffff,2.0,0.0,0.0
84186c1ffffffff,5.0,0.0,0.0
84186c3ffffffff,2.0,0.0,0.0
84186c5ffffffff,3.0,0.0,0.0
84186c9ffffffff,6.0,0.0,0.0
84186cbffffffff,5.0,0.0,0.0
841870dffffffff,159.0,0.0,11.0
8418711ffffffff,2.0,0.0,0.0
8418717ffffffff,8.0,0.0,0.0
841871bffffffff,13.0,0.0,0.0
8418729ffffffff,147.0,4.0,14.0
841873bffffffff,58.0,0.0,7.0
8418741ffffffff,21.0,0.0,1.0
8418745ffffffff,2.0,0.0,2.0
8418747ffffffff,31.0,0.0,2.0
8418749ffffffff,4.0,0.0,0.0
841874bffffffff,8.0,0.0,0.0
841875dffffffff,5.0,0.0,0.0
8418763ffffffff,15.0,0.0,0.0
