cell_id,Ardea alba,Ardea alba alba,Ardea alba melanorhynchos,Ardea alba egretta,Ardea alba modesta
84184a3ffffffff,4.0,0.0,0.0,0.0,0.0
84184b1ffffffff,93.0,5.0,0.0,0.0,0.0
84184b3ffffffff,66.0,0.0,0.0,0.0,0.0
84184b5ffffffff,1.0,0.0,0.0,0.0,0.0
84184b7ffffffff,76.0,0.0,0.0,0.0,0.0
84184b9ffffffff,4.0,0.0,0.0,0.0,0.0
84184bbffffffff,22.0,0.0,0.0,0.0,0.0
84184bdffffffff,15.0,0.0,0.0,0.0,0.0
84184c3ffffffff,3.0,0.0,0.0,0.0,0.0
84184d5ffffffff,9.0,3.0,0.0,0.0,0.0
84184dbffffffff,1.0,0.0,0.0,0.0,0.0
84184ddffffffff,100.0,3.0,0.0,0.0,0.0
8418607ffffffff,16.0,0.0,0.0,0.0,0.0
841860dffffffff,22.0,6.0,0.0,0.0,0.0
8418619ffffffff,2.0,0.0,0.0,0.0,0.0
8418627ffffffff,2.0,0.0,0.0,0.0,0.0
8418631ffffffff,3.0,0.0,0.0,0.0,0.0
8418633ffffffff,2.0,2.0,0.0,0.0,0.0
8418635ffffffff,10.0,0.0,0.0,0.0,0.0
8418639ffffffff,1.0,0.0,0.0,0.0,0.0
841863bffffffff,1.0,0.0,0.0,0.0,0.0
841863dffffffff,8.0,0.0,0.0,0.0,0.0
8418655ffffffff,7.0,0.0,0.0,0.0,0.0
841865dffffffff,12.0,1.0,0.0,0.0,0.0
841866bffffffff,2.0,2.0,0.0,0.0,0.0
8418695ffffffff,2.0,0.0,0.0,0.0,0.0
84186a1ffffffff,21.0,0.0,0.0,0.0,0.0
84186a3ffffffff,17.0,0.0,0.0,0.0,0.0
84186a5ffffffff,6.0,0.0,0.0,0.0,0.0
84186adffffffff,6.0,0.0,0.0,0.0,0.0
84186b1ffffffff,1.0,0.0,0.0,0.0,0.0
84186b3ffffffff,2.0,0.0,0.0,0.0,0.0
84186b7ffffffff,7.0,2.0,0.0,0.0,0.0
84186c1ffffffff,33.0,0.0,0.0,0.0,0.0
84186c3ffffffff,91.0,3.0,0.0,0.0,0.0
84186c5ffffffff,52.0,0.0,0.0,0.0,0.0
84186c7ffffffff,3.0,0.0,0.0,0.0,0.0
84186c9ffffffff,62.0,0.0,0.0,0.0,0.0
84186cbffffffff,83.0,0.0,0.0,0.0,0.0
84186cdffffffff,4.0,0.0,0.0,0.0,0.0
84186d5ffffffff,6.0,0.0,0.0,0.0,0.0
84186d9ffffffff,1.0,0.0,0.0,0.0,0.0
84186dbffffffff,7.0,0.0,0.0,0.0,0.0
84186ddffffffff,4.0,0.0,0.0,0.0,0.0
84186e1ffffffff,1.0,0.0,0.0,0.0,0.0
84186e3ffffffff,2.0,0.0,0.0,0.0,0.0
84186e5ffffffff,6.0,0.0,0.0,0.0,0.0
84186e7ffffffff,3.0,0.0,0.0,0.0,0.0
84186e9ffffffff,3.0,0.0,0.0,0.0,0.0
84186edffffffff,16.0,2.0,0.0,0.0,0.0
841870dffffffff,17.0,0.0,0.0,0.0,0.0
8418711ffffffff,2.0,2.0,0.0,0.0,0.0
841871bffffffff,3.0,0.0,0.0,0.0,0.0
841873bffffffff,1.0,0.0,0.0,0.0,0.0
8418747ffffffff,2.0,0.0,0.0,0.0,0.0
8419401ffffffff,32.0,6.0,0.0,0.0,0.0
8419403ffffffff,22.0,2.0,0.0,0.0,0.0
8419405ffffffff,14.0,1.0,0.0,0.0,0.0
8419407ffffffff,4.0,0.0,0.0,0.0,0.0
841940dffffffff,1.0,1.0,0.0,0.0,0.0
8419411ffffffff,75.0,6.0,0.0,0.0,0.0
8419413ffffffff,230.0,40.0,0.0,0.0,0.0
8419415ffffffff,546.0,99.0,0.0,0.0,0.0
8419417ffffffff,5.0,0.0,0.0,0.0,0.0
841941bffffffff,106.0,14.0,0.0,0.0,0.0
841941dffffffff,3.0,1.0,0.0,0.0,0.0
8419421ffffffff,29.0,0.0,0.0,0.0,0.0
8419429ffffffff,2.0,0.0,0.0,0.0,0.0
841942bffffffff,56.0,11.0,0.0,0.0,0.0
841942dffffffff,2.0,0.0,0.0,0.0,0.0
8419431ffffffff,97.0,6.0,0.0,0.0,0.0
8419433ffffffff,128.0,2.0,0.0,0.0,0.0
8419435ffffffff,88.0,1.0,0.0,0.0,0.0
8419437ffffffff,423.0,16.0,0.0,0.0,0.0
8419439ffffffff,44.0,2.0,0.0,0.0,0.0
841943bffffffff,130.0,23.0,0.0,0.0,0.0
841943dffffffff,23.0,12.0,0.0,0.0,0.0
8419467ffffffff,1.0,0.0,0.0,0.0,0.0
8419481ffffffff,8.0,4.0,0.0,0.0,0.0
8419483ffffffff,8.0,2.0,0.0,0.0,0.0
8419485ffffffff,362.0,54.0,0.0,0.0,0.0
841948bffffffff,14.0,0.0,0.0,0.0,0.0
841948dffffffff,72.0,25.0,0.0,0.0,0.0
8419493ffffffff,2.0,2.0,0.0,0.0,0.0
8419495ffffffff,4.0,2.0,0.0,0.0,0.0
8419497ffffffff,1.0,0.0,0.0,0.0,0.0
8419499ffffffff,9.0,0.0,0.0,0.0,0.0
84194a1ffffffff,4.0,0.0,0.0,0.0,0.0
84194a5ffffffff,25.0,3.0,0.0,0.0,0.0
84194a9ffffffff,1.0,0.0,0.0,0.0,0.0
84194abffffffff,76.0,12.0,0.0,0.0,0.0
84194b9ffffffff,223.0,48.0,0.0,0.0,0.0
84194bbffffffff,28.0,5.0,0.0,0.0,0.0
84194c5ffffffff,84.0,27.0,0.0,0.0,0.0
84194d1ffffffff,16.0,0.0,0.0,0.0,0.0
84194d3ffffffff,23.0,7.0,0.0,0.0,0.0
84194d5ffffffff,9.0,4.0,0.0,0.0,0.0
84194d7ffffffff,67.0,6.0,0.0,0.0,0.0
84194d9ffffffff,61.0,12.0,0.0,0.0,0.0
84194dbffffffff,74.0,5.0,0.0,0.0,0.0
84194ddffffffff,100.0,17.0,0.0,0.0,0.0
84194e1ffffffff,132.0,14.0,0.0,0.0,0.0
84194e3ffffffff,37.0,7.0,0.0,0.0,0.0
84194e5ffffffff,2.0,0.0,0.0,0.0,0.0
84194e7ffffffff,8.0,0.0,0.0,0.0,0.0
84194e9ffffffff,12.0,0.0,0.0,0.0,0.0
84194ebffffffff,57.0,1.0,0.0,0.0,0.0
84194edffffffff,90.0,11.0,0.0,0.0,0.0
8419511ffffffff,24.0,3.0,0.0,0.0,0.0
8419513ffffffff,28.0,0.0,0.0,0.0,0.0
8419517ffffffff,10.0,0.0,0.0,0.0,0.0
8419519ffffffff,24.0,4.0,0.0,0.0,0.0
841951bffffffff,1.0,0.0,0.0,0.0,0.0
8419531ffffffff,6.0,0.0,0.0,0.0,0.0
841953bffffffff,9.0,0.0,0.0,0.0,0.0
8419555ffffffff,1.0,0.0,0.0,0.0,0.0
8419557ffffffff,66.0,27.0,0.0,0.0,0.0
8419581ffffffff,61.0,0.0,0.0,0.0,0.0
8419583ffffffff,49.0,2.0,0.0,0.0,0.0
8419585ffffffff,2.0,0.0,0.0,0.0,0.0
8419587ffffffff,12.0,0.0,0.0,0.0,0.0
8419589ffffffff,3.0,0.0,0.0,0.0,0.0
841958bffffffff,6.0,0.0,0.0,0.0,0.0
8419591ffffffff,61.0,6.0,0.0,0.0,0.0
8419595ffffffff,13.0,0.0,0.0,0.0,0.0
8419597ffffffff,31.0,0.0,0.0,0.0,0.0
8419599ffffffff,2.0,0.0,0.0,0.0,0.0
841959bffffffff,22.0,2.0,0.0,0.0,0.0
841959dffffffff,2.0,0.0,0.0,0.0,0.0
84195a1ffffffff,3.0,0.0,0.0,0.0,0.0
84195a9ffffffff,2.0,0.0,0.0,0.0,0.0
84195abffffffff,2.0,0.0,0.0,0.0,0.0
84195b7ffffffff,2.0,0.0,0.0,0.0,0.0
84195b9ffffffff,255.0,37.0,0.0,0.0,0.0
84195bbffffffff,64.0,0.0,0.0,0.0,0.0
84195bdffffffff,9.0,4.0,0.0,0.0,0.0
84195c1ffffffff,33.0,2.0,0.0,0.0,0.0
84195c5ffffffff,6.0,0.0,0.0,0.0,0.0
84195c7ffffffff,1.0,0.0,0.0,0.0,0.0
84195c9ffffffff,104.0,0.0,0.0,0.0,0.0
84195cbffffffff,29.0,0.0,0.0,0.0,0.0
84195cdffffffff,2.0,0.0,0.0,0.0,0.0
84195d1ffffffff,22.0,0.0,0.0,0.0,0.0
84195d5ffffffff,27.0,0.0,0.0,0.0,0.0
84195d7ffffffff,10.0,0.0,0.0,0.0,0.0
84195d9ffffffff,43.0,9.0,0.0,0.0,0.0
84195ddffffffff,2.0,0.0,0.0,0.0,0.0
84195e1ffffffff,10.0,0.0,0.0,0.0,0.0
84195ebffffffff,4.0,0.0,0.0,0.0,0.0
84195edffffffff,1.0,0.0,0.0,0.0,0.0
8419681ffffffff,35.0,3.0,0.0,0.0,0.0
8419683ffffffff,85.0,2.0,0.0,0.0,0.0
8419689ffffffff,148.0,2.0,0.0,0.0,0.0
841968bffffffff,32.0,0.0,0.0,0.0,0.0
8419691ffffffff,104.0,2.0,0.0,0.0,0.0
8419693ffffffff,336.0,0.0,0.0,0.0,0.0
8419695ffffffff,121.0,6.0,0.0,0.0,0.0
8419697ffffffff,261.0,2.0,0.0,0.0,0.0
8419699ffffffff,77.0,0.0,0.0,0.0,0.0
841969bffffffff,49.0,0.0,0.0,0.0,0.0
841969dffffffff,443.0,14.0,0.0,0.0,0.0
84196b1ffffffff,28.0,0.0,0.0,0.0,0.0
84196b3ffffffff,68.0,2.0,0.0,0.0,0.0
84196b7ffffffff,15.0,1.0,0.0,0.0,0.0
84196b9ffffffff,20.0,0.0,0.0,0.0,0.0
84196bbffffffff,203.0,8.0,0.0,0.0,0.0
84196d1ffffffff,44.0,0.0,0.0,0.0,0.0
84196d3ffffffff,223.0,1.0,0.0,0.0,0.0
84196d5ffffffff,75.0,2.0,0.0,0.0,0.0
84196d7ffffffff,67.0,0.0,0.0,0.0,0.0
84196d9ffffffff,164.0,4.0,0.0,0.0,0.0
84196dbffffffff,86.0,6.0,0.0,0.0,0.0
84196ddffffffff,132.0,2.0,0.0,0.0,0.0
841973bffffffff,25.0,0.0,0.0,0.0,0.0
841e005ffffffff,5.0,0.0,0.0,0.0,0.0
841e007ffffffff,18.0,0.0,0.0,0.0,0.0
841e009ffffffff,1.0,0.0,0.0,0.0,0.0
841e013ffffffff,4.0,0.0,0.0,0.0,0.0
841e017ffffffff,1.0,0.0,0.0,0.0,0.0
841e021ffffffff,37.0,0.0,0.0,0.0,0.0
841e023ffffffff,247.0,50.0,0.0,0.0,0.0
841e025ffffffff,209.0,48.0,0.0,0.0,0.0
841e027ffffffff,10.0,0.0,0.0,0.0,0.0
841e029ffffffff,99.0,0.0,0.0,0.0,0.0
841e02bffffffff,26.0,0.0,0.0,0.0,0.0
841e02dffffffff,346.0,95.0,0.0,0.0,0.0
841e031ffffffff,2.0,0.0,0.0,0.0,0.0
841e033ffffffff,2.0,0.0,0.0,0.0,0.0
841e035ffffffff,21.0,0.0,0.0,0.0,0.0
841e037ffffffff,13.0,2.0,0.0,0.0,0.0
841e039ffffffff,7.0,0.0,0.0,0.0,0.0
841e03bffffffff,2.0,0.0,0.0,0.0,0.0
841e03dffffffff,11.0,0.0,0.0,0.0,0.0
841e041ffffffff,108.0,7.0,0.0,0.0,0.0
841e043ffffffff,73.0,10.0,0.0,0.0,0.0
841e045ffffffff,375.0,13.0,0.0,0.0,0.0
841e047ffffffff,160.0,6.0,0.0,0.0,0.0
841e049ffffffff,1.0,0.0,0.0,0.0,0.0
841e04bffffffff,84.0,3.0,0.0,0.0,0.0
841e04dffffffff,34.0,2.0,0.0,0.0,0.0
841e051ffffffff,12.0,2.0,0.0,0.0,0.0
841e053ffffffff,18.0,0.0,0.0,0.0,0.0
841e057ffffffff,2.0,0.0,0.0,0.0,0.0
841e059ffffffff,69.0,1.0,0.0,0.0,0.0
841e05bffffffff,184.0,0.0,0.0,0.0,0.0
841e05dffffffff,11.0,2.0,0.0,0.0,0.0
841e061ffffffff,632.0,45.0,0.0,0.0,0.0
841e063ffffffff,113.0,4.0,0.0,0.0,0.0
841e065ffffffff,7.0,0.0,0.0,0.0,0.0
841e067ffffffff,243.0,6.0,0.0,0.0,0.0
841e069ffffffff,57.0,3.0,0.0,0.0,0.0
841e06bffffffff,195.0,3.0,0.0,0.0,0.0
841e06dffffffff,26.0,0.0,0.0,0.0,0.0
841e085ffffffff,314.0,7.0,0.0,0.0,0.0
841e08bffffffff,5.0,0.0,0.0,0.0,0.0
841e08dffffffff,66.0,0.0,0.0,0.0,0.0
841e0a1ffffffff,18.0,4.0,0.0,0.0,0.0
841e0a5ffffffff,9.0,0.0,0.0,0.0,0.0
841e0a9ffffffff,666.0,8.0,0.0,0.0,0.0
841e0abffffffff,2.0,0.0,0.0,0.0,0.0
841e0adffffffff,37.0,2.0,0.0,0.0,0.0
841e0b1ffffffff,1.0,0.0,0.0,0.0,0.0
841e0b3ffffffff,2.0,0.0,0.0,0.0,0.0
841e0b7ffffffff,7.0,1.0,0.0,0.0,0.0
841e0bdffffffff,2.0,0.0,0.0,0.0,0.0
841e0c1ffffffff,4.0,0.0,0.0,0.0,0.0
841e0c3ffffffff,225.0,0.0,0.0,0.0,0.0
841e0c5ffffffff,12.0,1.0,0.0,0.0,0.0
841e0c7ffffffff,48.0,0.0,0.0,0.0,0.0
841e0c9ffffffff,2.0,0.0,0.0,0.0,0.0
841e0e1ffffffff,38.0,12.0,0.0,0.0,0.0
841e0e3ffffffff,149.0,14.0,0.0,0.0,0.0
841e0e5ffffffff,11.0,0.0,0.0,0.0,0.0
841e0e7ffffffff,541.0,64.0,0.0,0.0,0.0
841e0e9ffffffff,14.0,0.0,0.0,0.0,0.0
841e0ebffffffff,68.0,2.0,0.0,0.0,0.0
841e103ffffffff,21.0,0.0,0.0,0.0,0.0
841e105ffffffff,1.0,0.0,0.0,0.0,0.0
841e107ffffffff,2.0,0.0,0.0,0.0,0.0
841e10bffffffff,29.0,0.0,0.0,0.0,0.0
841e111ffffffff,2.0,0.0,0.0,0.0,0.0
841e113ffffffff,34.0,4.0,0.0,0.0,0.0
841e115ffffffff,32.0,0.0,0.0,0.0,0.0
841e117ffffffff,9.0,1.0,0.0,0.0,0.0
841e119ffffffff,1.0,0.0,0.0,0.0,0.0
841e11bffffffff,5.0,0.0,0.0,0.0,0.0
841e11dffffffff,9.0,0.0,0.0,0.0,0.0
841e121ffffffff,173.0,0.0,0.0,0.0,0.0
841e123ffffffff,94.0,0.0,0.0,0.0,0.0
841e125ffffffff,136.0,0.0,0.0,0.0,0.0
841e129ffffffff,41.0,3.0,0.0,0.0,0.0
841e12bffffffff,27.0,2.0,0.0,0.0,0.0
841e12dffffffff,8.0,0.0,0.0,0.0,0.0
841e131ffffffff,75.0,1.0,0.0,0.0,0.0
841e133ffffffff,15.0,0.0,0.0,0.0,0.0
841e135ffffffff,95.0,4.0,0.0,0.0,0.0
841e137ffffffff,50.0,2.0,0.0,0.0,0.0
841e139ffffffff,140.0,2.0,0.0,0.0,0.0
841e13bffffffff,167.0,0.0,0.0,0.0,0.0
841e13dffffffff,81.0,2.0,0.0,0.0,0.0
841e149ffffffff,2.0,0.0,0.0,0.0,0.0
841e153ffffffff,72.0,19.0,0.0,0.0,0.0
841e159ffffffff,2.0,0.0,0.0,0.0,0.0
841e15bffffffff,14.0,2.0,0.0,0.0,0.0
841e163ffffffff,19.0,1.0,0.0,0.0,0.0
841e167ffffffff,2.0,0.0,0.0,0.0,0.0
841e181ffffffff,1.0,0.0,0.0,0.0,0.0
841e183ffffffff,4.0,0.0,0.0,0.0,0.0
841e185ffffffff,40.0,0.0,0.0,0.0,0.0
841e187ffffffff,3.0,0.0,0.0,0.0,0.0
841e18bffffffff,2.0,0.0,0.0,0.0,0.0
841e18dffffffff,2.0,0.0,0.0,0.0,0.0
841e195ffffffff,9.0,0.0,0.0,0.0,0.0
841e199ffffffff,2.0,0.0,0.0,0.0,0.0
841e19dffffffff,97.0,4.0,0.0,0.0,0.0
841e1a3ffffffff,1.0,0.0,0.0,0.0,0.0
841e1a9ffffffff,4.0,0.0,0.0,0.0,0.0
841e1adffffffff,2.0,0.0,0.0,0.0,0.0
841e1b1ffffffff,56.0,0.0,0.0,0.0,0.0
841e1b3ffffffff,679.0,2.0,0.0,0.0,0.0
841e1b5ffffffff,5.0,0.0,0.0,0.0,0.0
841e1b7ffffffff,44.0,0.0,0.0,0.0,0.0
841e1b9ffffffff,48.0,0.0,0.0,0.0,0.0
841e1bbffffffff,156.0,1.0,0.0,0.0,0.0
841e1bdffffffff,3.0,0.0,0.0,0.0,0.0
841e1c1ffffffff,17.0,2.0,0.0,0.0,0.0
841e1c3ffffffff,16.0,5.0,0.0,0.0,0.0
841e1c5ffffffff,10.0,5.0,0.0,0.0,0.0
841e1c7ffffffff,6.0,2.0,0.0,0.0,0.0
841e1c9ffffffff,8.0,2.0,0.0,0.0,0.0
841e1cbffffffff,145.0,7.0,0.0,0.0,0.0
841e1cdffffffff,5.0,0.0,0.0,0.0,0.0
841e1d1ffffffff,21.0,0.0,0.0,0.0,0.0
841e1d5ffffffff,13.0,4.0,0.0,0.0,0.0
841e1d7ffffffff,63.0,8.0,0.0,0.0,0.0
841e1d9ffffffff,4.0,0.0,0.0,0.0,0.0
841e1dbffffffff,7.0,0.0,0.0,0.0,0.0
841e1ddffffffff,265.0,21.0,0.0,0.0,0.0
841e1e5ffffffff,25.0,0.0,0.0,0.0,0.0
841e1e9ffffffff,6.0,0.0,0.0,0.0,0.0
841e1edffffffff,3.0,0.0,0.0,0.0,0.0
841e201ffffffff,30.0,0.0,0.0,0.0,0.0
841e205ffffffff,5.0,0.0,0.0,0.0,0.0
841e20bffffffff,4.0,0.0,0.0,0.0,0.0
841e20dffffffff,97.0,0.0,0.0,0.0,0.0
841e213ffffffff,1.0,0.0,0.0,0.0,0.0
841e219ffffffff,7.0,0.0,0.0,0.0,0.0
841e21dffffffff,6.0,0.0,0.0,0.0,0.0
841e221ffffffff,12.0,0.0,0.0,0.0,0.0
841e223ffffffff,56.0,2.0,0.0,0.0,0.0
841e225ffffffff,293.0,6.0,0.0,0.0,0.0
841e227ffffffff,2.0,0.0,0.0,0.0,0.0
841e229ffffffff,25.0,0.0,0.0,0.0,0.0
841e22bffffffff,1.0,0.0,0.0,0.0,0.0
841e22dffffffff,6.0,0.0,0.0,0.0,0.0
841e231ffffffff,4.0,0.0,0.0,0.0,0.0
841e233ffffffff,16.0,0.0,0.0,0.0,0.0
841e235ffffffff,7.0,0.0,0.0,0.0,0.0
841e237ffffffff,13.0,6.0,0.0,0.0,0.0
841e239ffffffff,9.0,0.0,0.0,0.0,0.0
841e23dffffffff,5.0,0.0,0.0,0.0,0.0
841e241ffffffff,10.0,0.0,0.0,0.0,0.0
841e243ffffffff,16.0,0.0,0.0,0.0,0.0
841e247ffffffff,7.0,0.0,0.0,0.0,0.0
841e249ffffffff,18.0,0.0,0.0,0.0,0.0
841e24bffffffff,23.0,0.0,0.0,0.0,0.0
841e251ffffffff,1.0,0.0,0.0,0.0,0.0
841e253ffffffff,9.0,0.0,0.0,0.0,0.0
841e257ffffffff,95.0,0.0,0.0,0.0,0.0
841e259ffffffff,3.0,0.0,0.0,0.0,0.0
841e25dffffffff,13.0,0.0,0.0,0.0,0.0
841e261ffffffff,19.0,0.0,0.0,0.0,0.0
841e263ffffffff,28.0,0.0,0.0,0.0,0.0
841e265ffffffff,18.0,0.0,0.0,0.0,0.0
841e267ffffffff,5.0,0.0,0.0,0.0,0.0
841e269ffffffff,20.0,0.0,0.0,0.0,0.0
841e26dffffffff,1.0,0.0,0.0,0.0,0.0
841e281ffffffff,43.0,0.0,0.0,0.0,0.0
841e285ffffffff,4.0,0.0,0.0,0.0,0.0
841e287ffffffff,4.0,0.0,0.0,0.0,0.0
841e28bffffffff,1.0,0.0,0.0,0.0,0.0
841e28dffffffff,2.0,0.0,0.0,0.0,0.0
841e291ffffffff,17.0,0.0,0.0,0.0,0.0
841e293ffffffff,23.0,0.0,0.0,0.0,0.0
841e295ffffffff,2.0,0.0,0.0,0.0,0.0
841e297ffffffff,12.0,0.0,0.0,0.0,0.0
841e29bffffffff,2.0,0.0,0.0,0.0,0.0
841e29dffffffff,18.0,0.0,0.0,0.0,0.0
841e2a1ffffffff,5.0,0.0,0.0,0.0,0.0
841e2a5ffffffff,2.0,0.0,0.0,0.0,0.0
