cell_id,Perisoreus canadensis,Perisoreus canadensis [canadensis Group],Perisoreus canadensis capitalis/bicolor,Perisoreus canadensis obscurus/griseus
84125c1ffffffff,2.0,0.0,0.0,0.0
84125c7ffffffff,14.0,0.0,0.0,0.0
84125d3ffffffff,7.0,0.0,0.0,0.0
84125d9ffffffff,222.0,0.0,0.0,0.0
84125dbffffffff,33.0,0.0,0.0,0.0
84125ebffffffff,2.0,0.0,0.0,0.0
8412603ffffffff,2.0,0.0,0.0,0.0
841260bffffffff,5.0,0.0,0.0,0.0
8412615ffffffff,1.0,0.0,0.0,0.0
841261dffffffff,2.0,0.0,0.0,0.0
8412633ffffffff,1.0,0.0,0.0,0.0
8412635ffffffff,1.0,0.0,0.0,0.0
8412639ffffffff,8.0,0.0,0.0,0.0
841263dffffffff,12.0,0.0,0.0,0.0
84126a1ffffffff,2.0,0.0,0.0,0.0
84126b1ffffffff,5.0,0.0,0.0,0.0
84126b3ffffffff,2.0,0.0,0.0,0.0
84126b5ffffffff,6.0,0.0,0.0,0.0
84126e1ffffffff,2.0,0.0,0.0,0.0
84126e7ffffffff,20.0,0.0,0.0,0.0
8412705ffffffff,2.0,0.0,0.0,0.0
8412721ffffffff,185.0,0.0,0.0,0.0
8412723ffffffff,145.0,0.0,0.0,0.0
8412727ffffffff,18.0,0.0,0.0,0.0
8412729ffffffff,7.0,0.0,0.0,0.0
841272bffffffff,4.0,0.0,0.0,0.0
841272dffffffff,3.0,0.0,0.0,0.0
8412733ffffffff,2.0,0.0,0.0,0.0
8412735ffffffff,2.0,0.0,0.0,0.0
8412753ffffffff,8.0,0.0,0.0,0.0
8412759ffffffff,12.0,0.0,0.0,0.0
841275bffffffff,8.0,0.0,0.0,0.0
8412763ffffffff,2.0,0.0,0.0,0.0
841276bffffffff,12.0,0.0,0.0,0.0
8412805ffffffff,2.0,0.0,0.0,0.0
841280bffffffff,2.0,0.0,0.0,0.0
841280dffffffff,3.0,0.0,0.0,0.0
8412819ffffffff,3.0,0.0,0.0,0.0
8412843ffffffff,2.0,0.0,0.0,0.0
8412847ffffffff,8.0,0.0,0.0,0.0
8412851ffffffff,36.0,0.0,0.0,0.0
8412853ffffffff,3.0,0.0,0.0,0.0
8412855ffffffff,6.0,0.0,0.0,0.0
8412857ffffffff,49.0,0.0,0.0,0.0
8412859ffffffff,2.0,0.0,0.0,0.0
841285bffffffff,2.0,0.0,0.0,0.0
841285dffffffff,9.0,0.0,0.0,0.0
841286bffffffff,4.0,0.0,0.0,0.0
8412881ffffffff,1.0,0.0,0.0,0.0
8412887ffffffff,14.0,0.0,0.0,0.0
841288dffffffff,42.0,0.0,0.0,0.0
8412891ffffffff,11.0,0.0,0.0,0.0
8412897ffffffff,7.0,0.0,0.0,0.0
841289bffffffff,5.0,0.0,0.0,0.0
84128abffffffff,4.0,0.0,0.0,0.0
84128b1ffffffff,12.0,0.0,0.0,0.0
84128b9ffffffff,2.0,0.0,0.0,0.0
84128bbffffffff,3.0,0.0,0.0,0.0
84128bdffffffff,93.0,0.0,0.0,0.0
84128c1ffffffff,3.0,0.0,0.0,0.0
84128c5ffffffff,4.0,0.0,0.0,0.0
84128cbffffffff,10.0,0.0,0.0,0.0
84128d1ffffffff,8.0,0.0,0.0,0.0
84128d3ffffffff,8.0,0.0,0.0,0.0
84128d5ffffffff,2.0,0.0,0.0,0.0
84128d9ffffffff,19.0,0.0,0.0,0.0
84128dbffffffff,6.0,0.0,0.0,0.0
84128ddffffffff,11.0,0.0,0.0,0.0
84128e1ffffffff,5.0,0.0,0.0,0.0
84128e3ffffffff,24.0,0.0,0.0,0.0
84128e7ffffffff,17.0,0.0,0.0,0.0
84129b1ffffffff,1.0,0.0,0.0,0.0
84129d9ffffffff,1.0,0.0,0.0,0.0
8412a27ffffffff,1.0,0.0,0.0,0.0
8412a29ffffffff,2.0,0.0,0.0,0.0
8412a33ffffffff,3.0,0.0,0.0,0.0
8412a37ffffffff,5.0,0.0,0.0,0.0
8412a61ffffffff,2.0,0.0,0.0,0.0
8412a67ffffffff,2.0,0.0,0.0,0.0
8412a69ffffffff,5.0,0.0,0.0,0.0
8412a87ffffffff,3.0,0.0,0.0,0.0
8412a89ffffffff,3.0,0.0,0.0,0.0
8412a8bffffffff,3.0,0.0,0.0,0.0
8412a8dffffffff,4.0,0.0,0.0,0.0
8412a95ffffffff,1.0,0.0,0.0,0.0
8412a97ffffffff,40.0,0.0,0.0,0.0
8412a99ffffffff,16.0,0.0,0.0,0.0
8412a9bffffffff,2.0,0.0,0.0,0.0
8412a9dffffffff,6.0,0.0,0.0,0.0
8412aa3ffffffff,7.0,0.0,0.0,0.0
8412aa5ffffffff,7.0,0.0,0.0,0.0
8412aabffffffff,2.0,0.0,0.0,0.0
8412ab1ffffffff,1.0,0.0,0.0,0.0
8412ab3ffffffff,298.0,0.0,0.0,0.0
8412ab5ffffffff,16.0,0.0,0.0,0.0
8412ab7ffffffff,35.0,0.0,0.0,0.0
8412abbffffffff,3.0,0.0,0.0,0.0
8412ad1ffffffff,6.0,0.0,0.0,0.0
8412ad3ffffffff,1.0,0.0,0.0,0.0
8412ad7ffffffff,52.0,0.0,0.0,0.0
8412addffffffff,2.0,0.0,0.0,0.0
8412ae1ffffffff,1.0,0.0,0.0,0.0
8412aebffffffff,1.0,0.0,0.0,0.0
8412c01ffffffff,100.0,0.0,4.0,0.0
8412c03ffffffff,345.0,0.0,0.0,0.0
8412c05ffffffff,13.0,0.0,0.0,0.0
8412c07ffffffff,18.0,0.0,2.0,0.0
8412c09ffffffff,20.0,0.0,0.0,0.0
8412c0bffffffff,113.0,0.0,0.0,0.0
8412c0dffffffff,1.0,0.0,0.0,0.0
8412c11ffffffff,638.0,6.0,0.0,0.0
8412c13ffffffff,231.0,2.0,0.0,0.0
8412c15ffffffff,48.0,0.0,0.0,0.0
8412c17ffffffff,229.0,7.0,0.0,0.0
8412c19ffffffff,35.0,0.0,0.0,0.0
8412c1bffffffff,393.0,1.0,0.0,0.0
8412c1dffffffff,248.0,4.0,0.0,0.0
8412c21ffffffff,52.0,0.0,6.0,0.0
8412c23ffffffff,2.0,0.0,0.0,0.0
8412c27ffffffff,2.0,0.0,0.0,0.0
8412c2dffffffff,4.0,0.0,0.0,0.0
8412c31ffffffff,16.0,0.0,0.0,0.0
8412c33ffffffff,9.0,0.0,0.0,0.0
8412c35ffffffff,4.0,0.0,0.0,0.0
8412c39ffffffff,3.0,0.0,0.0,0.0
8412c3bffffffff,23.0,0.0,0.0,0.0
8412c3dffffffff,2.0,0.0,0.0,0.0
8412c41ffffffff,2.0,0.0,0.0,0.0
8412c45ffffffff,6.0,0.0,0.0,0.0
8412c47ffffffff,20.0,0.0,0.0,0.0
8412c49ffffffff,46.0,0.0,0.0,0.0
8412c4dffffffff,148.0,1.0,0.0,0.0
8412c53ffffffff,15.0,0.0,0.0,0.0
8412c55ffffffff,28.0,0.0,0.0,0.0
8412c57ffffffff,9.0,0.0,0.0,0.0
8412c59ffffffff,8.0,0.0,0.0,0.0
8412c5bffffffff,43.0,0.0,0.0,0.0
8412c5dffffffff,7.0,0.0,0.0,0.0
8412c85ffffffff,102.0,0.0,0.0,0.0
8412c87ffffffff,42.0,0.0,2.0,0.0
8412ca1ffffffff,17.0,0.0,0.0,0.0
8412ca3ffffffff,127.0,0.0,0.0,0.0
8412ca5ffffffff,7.0,0.0,0.0,0.0
8412ca7ffffffff,11.0,0.0,0.0,0.0
8412ca9ffffffff,33.0,0.0,0.0,0.0
8412cabffffffff,178.0,0.0,0.0,0.0
8412cadffffffff,55.0,0.0,0.0,0.0
8412cb1ffffffff,110.0,0.0,9.0,0.0
8412cb5ffffffff,196.0,0.0,0.0,0.0
8412cb7ffffffff,21.0,0.0,2.0,0.0
8412cb9ffffffff,2.0,0.0,0.0,0.0
8412cbdffffffff,318.0,0.0,23.0,0.0
8412cc5ffffffff,113.0,0.0,0.0,0.0
8412ccdffffffff,552.0,0.0,0.0,0.0
8412ce1ffffffff,14.0,0.0,0.0,0.0
8412ce3ffffffff,52.0,0.0,0.0,0.0
8412ce5ffffffff,6.0,0.0,0.0,0.0
8412ce7ffffffff,36.0,0.0,0.0,0.0
8412ce9ffffffff,103.0,0.0,0.0,0.0
8412cebffffffff,22.0,0.0,0.0,0.0
8412cedffffffff,2.0,0.0,0.0,0.0
8412d01ffffffff,12.0,0.0,0.0,0.0
8412d03ffffffff,43.0,0.0,0.0,0.0
8412d05ffffffff,1.0,0.0,0.0,0.0
8412d07ffffffff,8.0,0.0,0.0,0.0
8412d0bffffffff,16.0,0.0,0.0,0.0
8412d11ffffffff,56.0,0.0,0.0,0.0
8412d13ffffffff,1.0,0.0,0.0,0.0
8412d15ffffffff,2.0,0.0,0.0,0.0
8412d17ffffffff,249.0,0.0,0.0,0.0
8412d19ffffffff,7.0,0.0,0.0,0.0
8412d1dffffffff,6.0,0.0,0.0,0.0
8412d27ffffffff,6.0,0.0,0.0,0.0
8412d29ffffffff,7.0,0.0,0.0,0.0
8412d2dffffffff,44.0,0.0,0.0,0.0
8412d31ffffffff,4.0,0.0,0.0,0.0
8412d33ffffffff,51.0,0.0,0.0,0.0
8412d35ffffffff,40.0,0.0,0.0,0.0
8412d37ffffffff,13.0,0.0,0.0,0.0
8412d39ffffffff,10.0,0.0,0.0,0.0
8412d3bffffffff,45.0,0.0,0.0,0.0
8412d3dffffffff,21.0,0.0,0.0,0.0
8412d41ffffffff,22.0,0.0,0.0,0.0
8412d43ffffffff,7.0,0.0,0.0,0.0
8412d45ffffffff,3.0,0.0,0.0,0.0
8412d47ffffffff,10.0,0.0,0.0,0.0
8412d4bffffffff,2.0,0.0,0.0,0.0
8412d4dffffffff,1.0,0.0,0.0,0.0
8412d55ffffffff,3.0,0.0,0.0,0.0
8412d57ffffffff,10.0,0.0,0.0,0.0
8412d5dffffffff,1.0,0.0,0.0,0.0
8412d61ffffffff,10.0,0.0,0.0,0.0
8412d63ffffffff,15.0,0.0,0.0,0.0
8412d65ffffffff,8.0,0.0,0.0,0.0
8412d67ffffffff,14.0,0.0,0.0,0.0
8412d69ffffffff,2.0,0.0,0.0,0.0
8412d6bffffffff,8.0,0.0,0.0,0.0
8412d6dffffffff,2.0,0.0,0.0,0.0
8412d81ffffffff,16.0,0.0,0.0,0.0
8412d83ffffffff,39.0,0.0,0.0,0.0
8412d85ffffffff,2.0,0.0,0.0,0.0
8412d87ffffffff,19.0,0.0,0.0,0.0
8412d89ffffffff,12.0,0.0,0.0,0.0
8412d8bffffffff,123.0,0.0,0.0,0.0
8412d8dffffffff,51.0,0.0,0.0,0.0
8412d91ffffffff,18.0,0.0,0.0,0.0
8412d93ffffffff,5.0,0.0,0.0,0.0
8412d95ffffffff,15.0,0.0,0.0,0.0
8412d97ffffffff,11.0,0.0,0.0,0.0
8412d99ffffffff,15.0,0.0,0.0,0.0
8412d9bffffffff,2.0,0.0,0.0,0.0
8412d9dffffffff,14.0,0.0,0.0,0.0
8412da1ffffffff,4.0,0.0,0.0,0.0
8412da3ffffffff,3.0,0.0,0.0,0.0
8412da5ffffffff,7.0,0.0,0.0,0.0
8412da7ffffffff,1.0,0.0,0.0,0.0
8412da9ffffffff,28.0,0.0,0.0,0.0
8412dabffffffff,2.0,0.0,0.0,0.0
8412dadffffffff,26.0,0.0,0.0,0.0
8412db1ffffffff,6.0,0.0,0.0,0.0
8412db9ffffffff,13.0,0.0,0.0,0.0
8412dbbffffffff,17.0,0.0,0.0,0.0
8412dbdffffffff,3.0,0.0,0.0,0.0
8412dc1ffffffff,6.0,0.0,0.0,0.0
8412dc3ffffffff,38.0,0.0,0.0,0.0
8412dc5ffffffff,6.0,0.0,0.0,0.0
8412dc9ffffffff,37.0,0.0,0.0,0.0
8412dcbffffffff,23.0,0.0,0.0,0.0
8412dd1ffffffff,4.0,0.0,0.0,0.0
8412dd3ffffffff,73.0,0.0,0.0,0.0
8412dd7ffffffff,20.0,0.0,0.0,0.0
8412dd9ffffffff,38.0,0.0,0.0,0.0
8412ddbffffffff,441.0,0.0,0.0,0.0
8412dddffffffff,6.0,0.0,0.0,0.0
8412de1ffffffff,6.0,0.0,0.0,0.0
8412de3ffffffff,12.0,0.0,0.0,0.0
8412de5ffffffff,148.0,0.0,0.0,0.0
8412de7ffffffff,259.0,0.0,0.0,0.0
8412de9ffffffff,29.0,0.0,0.0,0.0
8412dedffffffff,24.0,0.0,0.0,0.0
8412e01ffffffff,2.0,0.0,0.0,0.0
8412e03ffffffff,2.0,0.0,0.0,0.0
8412e05ffffffff,4.0,0.0,0.0,0.0
8412e07ffffffff,4.0,0.0,0.0,0.0
8412e0bffffffff,11.0,0.0,0.0,0.0
8412e0dffffffff,6.0,0.0,0.0,0.0
8412e11ffffffff,2.0,0.0,0.0,0.0
8412e13ffffffff,6.0,0.0,0.0,0.0
8412e15ffffffff,161.0,0.0,0.0,0.0
8412e17ffffffff,93.0,0.0,0.0,0.0
8412e19ffffffff,15.0,0.0,0.0,0.0
8412e1dffffffff,2.0,0.0,0.0,0.0
8412e21ffffffff,26.0,0.0,0.0,0.0
8412e23ffffffff,9.0,0.0,0.0,0.0
8412e25ffffffff,73.0,0.0,0.0,0.0
8412e27ffffffff,44.0,0.0,0.0,0.0
8412e29ffffffff,1.0,0.0,0.0,0.0
8412e2bffffffff,26.0,0.0,0.0,0.0
8412e2dffffffff,2.0,0.0,0.0,0.0
8412e31ffffffff,43.0,0.0,0.0,0.0
8412e33ffffffff,18.0,0.0,0.0,0.0
8412e35ffffffff,2.0,0.0,0.0,0.0
8412e39ffffffff,17.0,0.0,0.0,0.0
8412e3bffffffff,68.0,0.0,0.0,0.0
8412e3dffffffff,43.0,0.0,0.0,0.0
8412e41ffffffff,1.0,0.0,0.0,0.0
8412e4bffffffff,3.0,0.0,0.0,0.0
8412e53ffffffff,140.0,0.0,0.0,0.0
8412e55ffffffff,3.0,0.0,0.0,0.0
8412e57ffffffff,1.0,0.0,0.0,0.0
8412e59ffffffff,13.0,0.0,0.0,0.0
8412e5bffffffff,2.0,0.0,0.0,0.0
8412e5dffffffff,2.0,0.0,0.0,0.0
8412e63ffffffff,4.0,0.0,0.0,0.0
8412e65ffffffff,2.0,0.0,0.0,0.0
8412e6bffffffff,10.0,0.0,0.0,0.0
8412ea5ffffffff,251.0,0.0,0.0,0.0
8412eadffffffff,10.0,0.0,0.0,0.0
8412ec5ffffffff,1.0,0.0,0.0,0.0
8412ee5ffffffff,3.0,0.0,0.0,0.0
8412ee9ffffffff,2.0,0.0,0.0,0.0
8412eedffffffff,10.0,0.0,0.0,0.0
8412f01ffffffff,6.0,0.0,0.0,0.0
8412f05ffffffff,7.0,0.0,0.0,0.0
8412f11ffffffff,2.0,0.0,0.0,0.0
8412f13ffffffff,165.0,0.0,0.0,0.0
8412f15ffffffff,6.0,0.0,0.0,0.0
8412f19ffffffff,20.0,0.0,0.0,0.0
8412f1bffffffff,38.0,0.0,0.0,0.0
8412f1dffffffff,3.0,0.0,0.0,0.0
8412f21ffffffff,13.0,0.0,0.0,0.0
8412f25ffffffff,4.0,0.0,0.0,0.0
8412f27ffffffff,6.0,0.0,0.0,0.0
8412f29ffffffff,40.0,0.0,0.0,0.0
8412f2dffffffff,1.0,0.0,0.0,0.0
8412f33ffffffff,1.0,0.0,0.0,0.0
8412f37ffffffff,5.0,0.0,0.0,0.0
8412f43ffffffff,20.0,0.0,0.0,0.0
8412f49ffffffff,3.0,0.0,0.0,0.0
8412f51ffffffff,7.0,0.0,0.0,0.0
8412f5dffffffff,3.0,0.0,0.0,0.0
8412f61ffffffff,23.0,0.0,0.0,0.0
8412f63ffffffff,17.0,0.0,0.0,0.0
8412f65ffffffff,28.0,0.0,0.0,0.0
8412f67ffffffff,6.0,0.0,0.0,0.0
8412f69ffffffff,12.0,0.0,0.0,0.0
8412f6bffffffff,15.0,0.0,0.0,0.0
8412f6dffffffff,58.0,0.0,0.0,0.0
8413061ffffffff,7.0,0.0,0.0,0.0
8413069ffffffff,14.0,0.0,0.0,0.0
841306dffffffff,3.0,0.0,0.0,0.0
8413119ffffffff,9.0,0.0,0.0,0.0
841311bffffffff,3.0,0.0,0.0,0.0
8413137ffffffff,2.0,0.0,0.0,0.0
841315dffffffff,10.0,0.0,0.0,0.0
8413187ffffffff,2.0,0.0,0.0,0.0
84131b7ffffffff,1.0,0.0,0.0,0.0
84131c5ffffffff,3.0,0.0,0.0,0.0
841336dffffffff,2.0,0.0,0.0,0.0
8413493ffffffff,1.0,0.0,0.0,0.0
84134edffffffff,3.0,0.0,0.0,0.0
8413505ffffffff,28.0,0.0,0.0,0.0
8413507ffffffff,19.0,0.0,0.0,0.0
8413529ffffffff,119.0,0.0,0.0,0.0
841352bffffffff,1.0,0.0,0.0,0.0
841352dffffffff,11.0,0.0,0.0,0.0
8413539ffffffff,8.0,0.0,0.0,0.0
8413567ffffffff,12.0,0.0,0.0,0.0
84135b3ffffffff,4.0,0.0,0.0,0.0
8413803ffffffff,4.0,0.0,0.0,0.0
8413805ffffffff,13.0,0.0,0.0,0.0
8413807ffffffff,20.0,0.0,0.0,0.0
8413809ffffffff,3.0,0.0,0.0,0.0
841381dffffffff,4.0,0.0,0.0,0.0
8413821ffffffff,8.0,0.0,0.0,0.0
8413823ffffffff,4.0,0.0,0.0,0.0
8413825ffffffff,4.0,0.0,0.0,0.0
8413827ffffffff,4.0,0.0,0.0,0.0
8413829ffffffff,136.0,0.0,0.0,0.0
841382bffffffff,19.0,0.0,0.0,0.0
841382dffffffff,79.0,0.0,0.0,0.0
8413831ffffffff,7.0,0.0,0.0,0.0
8413835ffffffff,4.0,0.0,0.0,0.0
8413839ffffffff,11.0,0.0,0.0,0.0
841383bffffffff,9.0,0.0,0.0,0.0
841383dffffffff,487.0,0.0,0.0,0.0
8413845ffffffff,3.0,0.0,0.0,0.0
8413849ffffffff,17.0,0.0,0.0,0.0
841384bffffffff,6.0,0.0,0.0,0.0
841384dffffffff,4.0,0.0,0.0,0.0
841385dffffffff,1.0,0.0,0.0,0.0
8413861ffffffff,126.0,0.0,0.0,0.0
8413865ffffffff,40.0,0.0,0.0,0.0
8413867ffffffff,438.0,0.0,0.0,0.0
8413869ffffffff,5.0,0.0,0.0,0.0
841386dffffffff,8.0,0.0,0.0,0.0
8413885ffffffff,27.0,0.0,0.0,0.0
8413889ffffffff,2.0,0.0,0.0,0.0
841388dffffffff,5.0,0.0,0.0,0.0
8413893ffffffff,15.0,0.0,0.0,0.0
841389bffffffff,16.0,0.0,0.0,0.0
84138a5ffffffff,12.0,0.0,0.0,0.0
84138a7ffffffff,5.0,0.0,0.0,0.0
84138a9ffffffff,4.0,0.0,0.0,0.0
84138c1ffffffff,7.0,0.0,0.0,0.0
84138c3ffffffff,6.0,0.0,0.0,0.0
84138c5ffffffff,8.0,0.0,0.0,0.0
84138c7ffffffff,500.0,0.0,0.0,0.0
84138c9ffffffff,7.0,0.0,0.0,0.0
84138d3ffffffff,12.0,0.0,0.0,0.0
84138d5ffffffff,8.0,0.0,0.0,0.0
84138e9ffffffff,1.0,0.0,0.0,0.0
84138edffffffff,12.0,0.0,0.0,0.0
8413909ffffffff,4.0,0.0,0.0,0.0
841390bffffffff,2.0,0.0,0.0,0.0
8413919ffffffff,2.0,0.0,0.0,0.0
8413943ffffffff,26.0,0.0,0.0,0.0
841394bffffffff,43.0,0.0,0.0,0.0
8413955ffffffff,30.0,0.0,0.0,0.0
8413959ffffffff,8.0,0.0,0.0,0.0
841395dffffffff,19.0,0.0,0.0,0.0
8413993ffffffff,4.0,0.0,0.0,0.0
841399bffffffff,8.0,0.0,0.0,0.0
84139c9ffffffff,17.0,0.0,0.0,0.0
84139cdffffffff,17.0,0.0,0.0,0.0
8413a27ffffffff,5.0,0.0,0.0,0.0
8413a35ffffffff,16.0,0.0,0.0,0.0
8413a41ffffffff,2.0,0.0,0.0,0.0
8413a49ffffffff,1.0,0.0,0.0,0.0
8413a61ffffffff,12.0,0.0,0.0,0.0
8413a65ffffffff,6.0,0.0,0.0,0.0
8413a69ffffffff,2.0,0.0,0.0,0.0
8413a6bffffffff,8.0,0.0,0.0,0.0
8413a95ffffffff,18.0,0.0,0.0,0.0
8413aa1ffffffff,4.0,0.0,0.0,0.0
8413aadffffffff,2.0,0.0,0.0,0.0
8413ad5ffffffff,2.0,0.0,0.0,0.0
8413addffffffff,2.0,0.0,0.0,0.0
8413b01ffffffff,4.0,0.0,0.0,0.0
8413b03ffffffff,4.0,0.0,0.0,0.0
8413b07ffffffff,1.0,0.0,0.0,0.0
8413b11ffffffff,9.0,0.0,0.0,0.0
8413b17ffffffff,1.0,0.0,0.0,0.0
8413b19ffffffff,5.0,0.0,0.0,0.0
8413b1bffffffff,6.0,0.0,0.0,0.0
8413b1dffffffff,5.0,0.0,0.0,0.0
8413b21ffffffff,15.0,0.0,0.0,0.0
8413b23ffffffff,218.0,0.0,0.0,0.0
8413b27ffffffff,7.0,0.0,0.0,0.0
8413b29ffffffff,38.0,0.0,0.0,0.0
8413b31ffffffff,3.0,0.0,0.0,0.0
8413b33ffffffff,30.0,0.0,0.0,0.0
8413b35ffffffff,567.0,0.0,0.0,0.0
8413b37ffffffff,12.0,0.0,0.0,0.0
8413b49ffffffff,1.0,0.0,0.0,0.0
8413b53ffffffff,19.0,0.0,0.0,0.0
8413b57ffffffff,3.0,0.0,0.0,0.0
8413b5bffffffff,6.0,0.0,0.0,0.0
8413b61ffffffff,15.0,0.0,0.0,0.0
8413b63ffffffff,9.0,0.0,0.0,0.0
8413b69ffffffff,11.0,0.0,0.0,0.0
841aa01ffffffff,5.0,0.0,0.0,0.0
841aa05ffffffff,4.0,0.0,0.0,0.0
841aa07ffffffff,91.0,0.0,0.0,0.0
841aa0dffffffff,6.0,0.0,0.0,0.0
841aa21ffffffff,38.0,0.0,0.0,0.0
841aa23ffffffff,58.0,0.0,0.0,0.0
841aa27ffffffff,10.0,0.0,0.0,0.0
841aa29ffffffff,40.0,0.0,0.0,0.0
841aa2bffffffff,73.0,0.0,0.0,0.0
841aa35ffffffff,79.0,0.0,0.0,0.0
841aa3dffffffff,263.0,0.0,0.0,0.0
841aa45ffffffff,46.0,0.0,0.0,0.0
841aa47ffffffff,30.0,0.0,0.0,0.0
841aa4dffffffff,4.0,0.0,0.0,0.0
841aa63ffffffff,6.0,0.0,0.0,0.0
841aa67ffffffff,1.0,0.0,0.0,0.0
841aa69ffffffff,80.0,0.0,0.0,0.0
841aa6bffffffff,50.0,0.0,0.0,0.0
841ab4dffffffff,2.0,0.0,0.0,0.0
841b801ffffffff,3.0,0.0,0.0,0.0
841b803ffffffff,2.0,0.0,0.0,0.0
841b823ffffffff,4.0,0.0,0.0,0.0
841b82bffffffff,3.0,0.0,0.0,0.0
841b831ffffffff,3.0,0.0,0.0,0.0
841b835ffffffff,13.0,0.0,0.0,0.0
841b839ffffffff,17.0,0.0,0.0,0.0
841b83dffffffff,2.0,0.0,0.0,0.0
841b841ffffffff,3.0,0.0,0.0,0.0
841b845ffffffff,8.0,0.0,0.0,0.0
841b84dffffffff,7.0,0.0,0.0,0.0
841b865ffffffff,2.0,0.0,0.0,0.0
841b86bffffffff,1.0,0.0,0.0,0.0
841b8a5ffffffff,5.0,0.0,0.0,0.0
841b8a7ffffffff,2.0,0.0,0.0,0.0
841b915ffffffff,1.0,0.0,0.0,0.0
841b919ffffffff,5.0,0.0,0.0,0.0
841b91dffffffff,1.0,0.0,0.0,0.0
841b921ffffffff,6.0,0.0,0.0,0.0
841b929ffffffff,2.0,0.0,0.0,0.0
841b92bffffffff,6.0,0.0,0.0,0.0
841b92dffffffff,3.0,0.0,0.0,0.0
841b957ffffffff,3.0,0.0,0.0,0.0
841b965ffffffff,3.0,0.0,0.0,0.0
841b967ffffffff,5.0,0.0,0.0,0.0
841b96dffffffff,1.0,0.0,0.0,0.0
841b981ffffffff,1.0,0.0,0.0,0.0
841b985ffffffff,8.0,0.0,0.0,0.0
841b989ffffffff,7.0,0.0,0.0,0.0
841b98bffffffff,5.0,0.0,0.0,0.0
841b98dffffffff,35.0,0.0,0.0,0.0
841b991ffffffff,7.0,0.0,0.0,0.0
841b993ffffffff,6.0,0.0,0.0,0.0
841b999ffffffff,5.0,0.0,0.0,0.0
841b9a5ffffffff,5.0,0.0,0.0,0.0
841b9a7ffffffff,5.0,0.0,0.0,0.0
841b9a9ffffffff,14.0,0.0,0.0,0.0
841b9adffffffff,14.0,0.0,0.0,0.0
841b9b7ffffffff,6.0,0.0,0.0,0.0
841b9c1ffffffff,6.0,0.0,0.0,0.0
841b9c9ffffffff,11.0,0.0,0.0,0.0
841b9cdffffffff,4.0,0.0,0.0,0.0
841b9d5ffffffff,6.0,0.0,0.0,0.0
841b9e1ffffffff,99.0,0.0,0.0,0.0
841b9e3ffffffff,53.0,0.0,0.0,0.0
841b9e7ffffffff,7.0,0.0,0.0,0.0
841b9ebffffffff,79.0,0.0,0.0,0.0
841bb07ffffffff,26.0,0.0,0.0,0.0
841bb19ffffffff,2.0,0.0,0.0,0.0
841bb2bffffffff,2.0,0.0,0.0,0.0
841bb2dffffffff,2.0,0.0,0.0,0.0
841bb31ffffffff,6.0,0.0,0.0,0.0
841bb33ffffffff,13.0,0.0,0.0,0.0
841bb59ffffffff,4.0,0.0,0.0,0.0
841bb5dffffffff,2.0,0.0,0.0,0.0
8426165ffffffff,12.0,0.0,0.0,0.0
8426249ffffffff,37.0,2.0,0.0,0.0
842624bffffffff,2.0,0.0,0.0,0.0
8426259ffffffff,3.0,0.0,0.0,0.0
8426801ffffffff,169.0,0.0,72.0,0.0
8426803ffffffff,103.0,0.0,33.0,0.0
8426807ffffffff,15.0,0.0,1.0,0.0
8426809ffffffff,27.0,0.0,2.0,0.0
842680bffffffff,23.0,0.0,5.0,0.0
842680dffffffff,28.0,0.0,17.0,0.0
8426811ffffffff,507.0,0.0,74.0,0.0
8426813ffffffff,690.0,0.0,117.0,0.0
8426815ffffffff,12.0,0.0,4.0,0.0
8426817ffffffff,687.0,0.0,164.0,0.0
8426819ffffffff,969.0,0.0,230.0,0.0
842681bffffffff,68.0,0.0,2.0,0.0
842681dffffffff,39.0,0.0,5.0,0.0
842682bffffffff,2.0,0.0,0.0,0.0
8426831ffffffff,22.0,0.0,0.0,0.0
8426833ffffffff,108.0,0.0,33.0,0.0
8426835ffffffff,3.0,0.0,0.0,0.0
8426837ffffffff,9.0,0.0,1.0,0.0
842683bffffffff,88.0,0.0,13.0,0.0
842683dffffffff,29.0,0.0,0.0,0.0
8426843ffffffff,62.0,0.0,2.0,0.0
8426847ffffffff,31.0,0.0,7.0,0.0
842684bffffffff,5.0,0.0,0.0,0.0
8426853ffffffff,11.0,0.0,0.0,0.0
8426855ffffffff,32.0,0.0,5.0,0.0
8426857ffffffff,315.0,0.0,79.0,0.0
8426859ffffffff,6.0,0.0,0.0,0.0
842685dffffffff,77.0,0.0,24.0,0.0
8426885ffffffff,28.0,0.0,0.0,0.0
8426887ffffffff,22.0,0.0,6.0,0.0
842688dffffffff,12.0,0.0,0.0,0.0
84268a5ffffffff,13.0,0.0,2.0,0.0
84268a7ffffffff,4.0,0.0,0.0,0.0
84268a9ffffffff,3.0,0.0,0.0,0.0
84268abffffffff,11.0,0.0,2.0,0.0
84268adffffffff,8.0,0.0,0.0,0.0
84268b5ffffffff,21.0,0.0,0.0,0.0
84268b7ffffffff,4.0,0.0,2.0,0.0
84268bbffffffff,1.0,0.0,0.0,0.0
84268bdffffffff,5.0,0.0,0.0,0.0
84268c5ffffffff,5.0,0.0,0.0,0.0
84268c7ffffffff,5.0,0.0,0.0,0.0
84268e1ffffffff,8.0,0.0,0.0,0.0
84268e5ffffffff,82.0,0.0,8.0,0.0
